ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
106,1294.43,1134.34,15.283,0.0004,1.386,nan,0.01,nan,0.78,-1
123,1283.78,1358.63,15.4545,0.0005,1.305,nan,0.015,nan,0.34,-1
154,1030.38,1390.26,15.6213,0.0005,1.441,nan,0.01,nan,0.77,-1
177,923.703,1587.49,15.7769,0.0006,1.454,nan,0.013,nan,0.83,-1
190,1224.13,1375.11,16.0507,0.0006,1.277,nan,0.015,nan,0.42,-1
198,937.629,1156.52,16.0678,0.0006,1.42,nan,0.013,nan,0.29,-1
254,1171.81,1411.76,16.4161,0.0008,1.366,nan,0.016,nan,0.73,-1
256,1038.71,1154.54,16.5948,0.0012,1.22,nan,0.017,nan,0.81,-1
263,1128.06,1769.86,17.0041,0.0037,0.974,nan,0.027,nan,0.27,-1
276,1019.62,1709.53,16.752,0.0006,0.898,nan,0.014,nan,0.36,-1
286,970.287,1594.71,16.6706,0.0007,1.156,nan,0.015,nan,0.38,-1
292,964.228,1581.99,16.1956,0.001,1.514,nan,0.019,nan,0.36,-1
303,656.093,1415.35,16.7455,0.0007,1.163,nan,0.017,nan,0.34,-1
314,894.745,1340.8,16.9473,0.0008,0.809,nan,0.017,nan,0.5,-1
316,650.008,1521.03,16.8504,0.0008,1.021,nan,0.018,nan,0.37,-1
318,1368.77,1524.45,16.8843,0.0007,1.077,nan,0.017,nan,0.3,-1
319,1014.78,1153.3,16.7668,0.0008,1.283,nan,0.023,nan,0.42,-1
321,771.689,1162.6,16.9419,0.0008,0.989,nan,0.016,nan,0.37,-1
322,1352.29,1411.3,16.9188,0.0007,0.98,nan,0.017,nan,0.38,-1
330,723.781,1507.54,16.8821,0.0008,1.056,nan,0.017,nan,0.28,-1
332,1388.47,1519.09,16.7864,0.0007,1.278,nan,0.019,nan,0.34,-1
337,1291.49,1416.24,16.9484,0.0008,0.984,nan,0.016,nan,0.38,-1
342,1215.43,1675.45,16.9642,0.0008,0.984,nan,0.015,nan,0.35,-1
350,794.344,1452.16,17.1045,0.0024,1.447,nan,0.017,nan,0.39,-1
353,952.667,1479.66,16.8622,0.0007,1.366,nan,0.022,nan,0.87,-1
355,1008.64,1229.34,17.0545,0.0008,0.95,nan,0.016,nan,0.74,-1
361,809.953,1258.54,18.0402,0.0017,0.889,nan,0.033,nan,0.63,-1
362,979.193,1513.69,16.8824,0.0008,1.343,nan,0.016,nan,0.84,-1
368,1052.14,1088.64,16.8547,0.0008,1.426,nan,0.019,nan,0.49,-1
377,1033.99,1194.38,17.1817,0.001,0.878,nan,0.017,nan,0.41,-1
380,1332.95,1369.86,17.1733,0.0007,0.91,nan,0.019,nan,0.87,-1
381,1014.6,1452.8,17.1246,0.0009,1.005,nan,0.015,nan,0.73,-1
387,1041.82,1816.14,17.0266,0.0008,1.2,nan,0.02,nan,0.83,-1
398,740.586,1641.64,17.1176,0.0008,1.126,nan,0.022,nan,0.29,-1
399,1158.59,1549.84,17.0087,0.0008,1.265,nan,0.023,nan,0.3,-1
402,886.361,1625.16,17.179,0.0008,1.01,nan,0.019,nan,0.45,-1
405,1108.66,1413.02,17.194,0.0011,0.951,nan,0.018,nan,0.53,-1
416,847.179,1215.7,17.2774,0.001,1.002,nan,0.02,nan,0.26,-1
418,829.687,1651.21,17.2319,0.0008,0.984,nan,0.022,nan,0.89,-1
419,1065.66,1367.23,17.2642,0.0009,0.955,nan,0.021,nan,0.73,-1
423,1346.29,1509.74,17.2836,0.0009,1.025,nan,0.022,nan,0.44,-1
820,1092.88,1528.23,18.1921,0.0016,0.897,nan,0.033,nan,0.83,-1
429,1024.66,1578.57,17.1651,0.0009,1.268,nan,0.021,nan,0.87,-1
434,903.085,1397.2,17.3957,0.001,1.198,nan,0.056,nan,0.86,-1
442,1019.83,1326.09,17.2537,0.0009,1.171,nan,0.02,nan,0.32,-1
443,977.108,1184.63,17.2867,0.0011,1.039,nan,0.017,nan,0.75,-1
449,1293.3,1571.52,17.3288,0.0009,0.975,nan,0.019,nan,0.82,-1
456,1068.35,1239.82,17.4426,0.0011,0.78,nan,0.019,nan,0.8,-1
457,1409.21,1504.19,17.2281,0.0008,1.304,nan,0.025,nan,0.81,-1
458,758.768,1651.58,17.3596,0.0009,0.988,nan,0.022,nan,0.35,-1
459,954.536,1160.54,17.2813,0.0009,1.13,nan,0.022,nan,0.36,-1
464,1067.72,1604.57,17.3274,0.0008,1.001,nan,0.02,nan,0.36,-1
468,1255.3,1659.59,17.3612,0.0009,0.943,nan,0.022,nan,0.89,-1
475,917.015,1039.67,17.4601,0.0073,0.926,nan,0.022,nan,0.0,-1
477,773.49,1511.97,17.3966,0.001,0.977,nan,0.023,nan,0.24,-1
490,1096.24,1459.31,17.3871,0.001,0.999,nan,0.024,nan,0.89,-1
492,1152.33,1104.01,17.2275,0.0009,1.333,nan,0.032,nan,0.27,-1
493,1008.36,1316.81,17.4535,0.001,0.943,nan,0.024,nan,0.87,-1
499,1290.08,1660.13,17.4037,0.0011,1.106,nan,0.025,nan,0.83,-1
502,681.705,1230.18,17.5134,0.001,0.818,nan,0.024,nan,0.42,-1
504,800.361,1464.49,17.8555,0.0016,0.99,nan,0.064,nan,0.52,-1
507,996.786,1383.76,17.0659,0.0009,1.528,nan,0.032,nan,0.3,-1
510,1150.83,1218.99,17.5858,0.0015,0.814,nan,0.029,nan,0.39,-1
512,1422.58,1668.55,17.467,0.0009,0.988,nan,0.023,nan,0.28,-1
516,1150.67,1484.55,17.5121,0.001,0.93,nan,0.024,nan,0.81,-1
518,1036.45,1210.99,17.4493,0.001,1.087,nan,0.024,nan,0.84,-1
522,1026.94,1528.25,17.4322,0.001,1.067,nan,0.021,nan,0.87,-1
523,1403.61,1392.0,17.578,0.0011,0.828,nan,0.022,nan,0.84,-1
528,1205.77,1430.46,17.6181,0.0043,1.113,nan,0.026,nan,0.43,-1
533,1359.65,1415.13,17.4023,0.001,1.283,nan,0.025,nan,0.33,-1
535,882.824,1368.33,17.6084,0.0011,0.847,nan,0.023,nan,0.41,-1
539,994.357,1141.94,17.4258,0.0013,1.185,nan,0.039,nan,0.3,-1
547,1184.58,1459.12,17.3231,0.0017,1.425,nan,0.033,nan,0.52,-1
551,1129.77,1260.5,17.6264,0.0013,0.942,nan,0.022,nan,0.31,-1
552,1066.41,1411.56,17.8011,0.0024,0.869,nan,0.035,nan,0.47,-1
553,1023.98,1412.84,17.5081,0.001,1.094,nan,0.023,nan,0.81,-1
675,1087.07,1424.61,17.8622,0.0023,0.948,nan,0.03,nan,0.89,-1
569,938.709,1384.84,17.6894,0.0011,0.798,nan,0.025,nan,0.89,-1
571,757.749,1278.29,17.6581,0.0011,0.975,nan,0.026,nan,0.27,-1
576,702.203,1212.4,17.6657,0.0012,0.847,nan,0.024,nan,0.56,-1
589,807.276,1111.34,17.6943,0.0011,0.917,nan,0.025,nan,0.86,-1
590,763.963,1291.6,17.6602,0.0011,0.942,nan,0.024,nan,0.52,-1
593,1427.99,1551.34,17.7013,0.0011,0.813,nan,0.026,nan,0.37,-1
594,809.251,1209.52,17.738,0.0012,0.935,nan,0.024,nan,0.44,-1
606,671.466,1205.99,17.6797,0.001,1.053,nan,0.025,nan,0.53,-1
610,949.846,1524.61,17.5812,0.0012,1.255,nan,0.028,nan,0.74,-1
611,980.871,1423.92,17.8183,0.0015,0.892,nan,0.029,nan,0.59,-1
612,771.353,1279.54,17.7769,0.0012,0.763,nan,0.026,nan,0.45,-1
617,777.394,1381.13,17.6295,0.0012,1.105,nan,0.022,nan,0.41,-1
619,1038.46,1012.27,17.7858,0.0014,0.898,nan,0.029,nan,0.84,-1
626,1056.43,1143.6,17.2483,0.0017,1.573,nan,0.037,nan,0.3,-1
654,957.59,1172.3,17.8205,0.0013,0.907,nan,0.025,nan,0.49,-1
656,1442.49,1269.77,17.8913,0.0013,0.802,nan,0.025,nan,0.7,-1
657,1114.71,1641.23,17.832,0.0012,0.862,nan,0.024,nan,0.59,-1
659,1163.03,1441.84,17.9285,0.0018,0.872,nan,0.036,nan,0.6,-1
661,698.987,1563.26,17.8242,0.0012,0.929,nan,0.037,nan,0.39,-1
662,795.56,1373.39,17.6691,0.0011,1.253,nan,0.03,nan,0.89,-1
667,941.092,1110.49,17.8815,0.0016,0.928,nan,0.026,nan,0.89,-1
668,996.344,1270.23,17.8881,0.0015,0.923,nan,0.032,nan,0.86,-1
672,1086.2,1347.6,17.8953,0.0015,0.925,nan,0.029,nan,0.79,-1
682,763.606,1374.52,17.8119,0.0011,1.008,nan,0.029,nan,0.35,-1
685,1027.72,1745.59,17.8381,0.0012,0.921,nan,0.029,nan,0.31,-1
697,1183.95,1608.7,17.9249,0.0014,0.905,nan,0.03,nan,0.88,-1
699,1001.18,1376.11,17.9424,0.0015,0.814,nan,0.027,nan,0.32,-1
703,1103.28,1007.31,18.1864,0.0035,0.866,nan,0.033,nan,0.53,-1
707,1241.86,1339.85,17.9915,0.0013,0.885,nan,0.032,nan,0.86,-1
710,1365.77,1307.24,18.043,0.0013,0.881,nan,0.028,nan,0.67,-1
712,1007.0,1337.74,17.9799,0.0014,1.006,nan,0.031,nan,0.52,-1
715,698.999,1596.29,17.7218,0.0011,1.449,nan,0.039,nan,0.3,-1
716,716.96,1348.18,17.9565,0.0013,0.898,nan,0.036,nan,0.86,-1
730,960.293,1720.87,17.968,0.0013,0.969,nan,0.034,nan,0.86,-1
739,998.761,1292.9,17.6145,0.0012,1.498,nan,0.039,nan,0.35,-1
741,1266.25,1235.43,17.9891,0.0014,1.151,nan,0.033,nan,0.3,-1
745,1253.69,1705.78,18.0032,0.0016,0.938,nan,0.028,nan,0.72,-1
750,671.09,1617.78,18.0021,0.0013,0.949,nan,0.031,nan,0.87,-1
763,1444.3,1334.48,18.139,0.0015,0.85,nan,0.032,nan,0.64,-1
779,905.78,1665.8,18.0927,0.0016,0.937,nan,0.033,nan,0.68,-1
781,1055.52,1320.87,18.1075,0.0015,0.863,nan,0.031,nan,0.88,-1
782,933.315,1469.58,18.2038,0.0054,1.017,nan,0.056,nan,0.32,-1
787,938.446,1274.95,18.0825,0.0016,1.018,nan,0.034,nan,0.57,-1
788,1379.96,1562.73,18.067,0.0013,0.692,nan,0.086,nan,0.88,-1
790,1174.47,1420.47,18.09,0.0015,0.84,nan,0.029,nan,0.51,-1
804,1176.22,1403.24,18.1378,0.0015,0.963,nan,0.032,nan,0.79,-1
809,978.521,1451.55,18.1244,0.0016,0.921,nan,0.03,nan,0.88,-1
821,847.287,1680.16,18.2057,0.0015,0.827,nan,0.034,nan,0.51,-1
1014,1249.17,1823.55,18.3664,0.0017,1.27,nan,0.054,nan,0.31,-1
836,784.772,1602.46,18.1031,0.0015,1.153,nan,0.042,nan,0.32,-1
846,1311.66,1288.62,18.2136,0.0016,0.881,nan,0.034,nan,0.86,-1
853,1071.18,1494.99,18.2117,0.0016,0.896,nan,0.037,nan,0.83,-1
854,902.966,1183.93,18.2066,0.0015,0.939,nan,0.037,nan,0.9,-1
857,1256.54,1420.44,18.2544,0.0015,0.88,nan,0.03,nan,0.85,-1
858,1345.66,1312.6,18.2684,0.0015,0.843,nan,0.043,nan,0.85,-1
863,927.086,1260.54,18.2626,0.0016,1.05,nan,0.047,nan,0.45,-1
865,868.37,1068.62,18.2462,0.0019,0.971,nan,0.036,nan,0.47,-1
866,921.372,1332.8,18.2605,0.0016,0.923,nan,0.036,nan,0.47,-1
872,1248.54,1414.06,18.2964,0.002,0.861,nan,0.035,nan,0.77,-1
875,1370.86,1533.55,18.3001,0.0016,1.039,nan,0.036,nan,0.54,-1
876,1313.31,1470.72,18.194,0.0015,1.15,nan,0.044,nan,0.35,-1
878,639.208,1464.58,18.2391,0.0017,1.004,nan,0.039,nan,0.36,-1
879,620.708,1400.96,18.1204,0.0015,1.259,nan,0.044,nan,0.41,-1
884,1094.77,1855.06,18.0817,0.0015,1.212,nan,0.04,nan,0.42,-1
889,1088.4,1435.27,18.2856,0.0017,0.943,nan,0.041,nan,0.87,-1
890,1042.74,1367.77,18.2802,0.0017,0.886,nan,0.044,nan,0.59,-1
891,1356.93,1177.16,18.2833,0.0017,0.823,nan,0.036,nan,0.63,-1
893,779.095,1406.33,18.1762,0.0014,1.071,nan,0.034,nan,0.49,-1
895,1267.18,1195.7,18.286,0.0017,0.988,nan,0.04,nan,0.36,-1
898,1079.48,1781.74,18.2675,0.0016,0.919,nan,0.043,nan,0.88,-1
1092,1237.58,1710.8,18.5994,0.0022,1.124,nan,0.069,nan,0.35,-1
903,839.591,1424.51,18.1066,0.0014,1.289,nan,0.04,nan,0.41,-1
907,1314.58,1420.68,18.3178,0.0016,0.838,nan,0.032,nan,0.43,-1
912,1333.44,1303.83,18.3108,0.0014,0.919,nan,0.037,nan,0.85,-1
914,1227.6,1160.1,18.3597,0.0016,0.836,nan,0.037,nan,0.87,-1
915,1035.64,1201.27,18.3932,0.0024,0.962,nan,0.054,nan,0.34,-1
919,974.362,1523.5,18.3018,0.0017,0.894,nan,0.038,nan,0.82,-1
925,1241.48,1643.17,18.3632,0.0017,0.922,nan,0.036,nan,0.86,-1
932,1297.83,1783.2,18.0735,0.0014,1.527,nan,0.052,nan,0.34,-1
937,958.716,1224.03,18.421,0.0017,0.95,nan,0.039,nan,0.84,-1
941,1314.7,1752.21,18.3984,0.0019,0.915,nan,0.041,nan,0.63,-1
945,1412.84,1165.66,18.3448,0.0017,1.13,nan,0.043,nan,0.5,-1
958,1096.97,1521.91,18.3459,0.0017,0.861,nan,0.04,nan,0.5,-1
967,1170.58,1150.53,18.4792,0.0019,0.873,nan,0.05,nan,0.52,-1
973,1107.47,1379.04,18.4229,0.002,0.95,nan,0.046,nan,0.56,-1
981,1438.95,1580.73,18.3667,0.0017,1.059,nan,0.042,nan,0.41,-1
982,853.854,1571.39,18.3797,0.0017,1.046,nan,0.049,nan,0.2,-1
987,946.048,1539.38,18.4489,0.0018,0.89,nan,0.042,nan,0.79,-1
991,796.411,1679.4,18.4171,0.0017,0.997,nan,0.042,nan,0.45,-1
994,1336.04,1264.51,18.5392,0.0018,0.88,nan,0.049,nan,0.82,-1
997,759.263,1397.41,18.4753,0.0018,0.95,nan,0.046,nan,0.83,-1
999,975.748,1544.34,18.4401,0.0017,0.94,nan,0.046,nan,0.59,-1
0,984.096,1598.63,18.4964,0.0019,0.935,nan,0.043,nan,0.5,-1
1007,899.001,1253.41,18.4403,0.0018,1.166,nan,0.051,nan,0.35,-1
1013,810.031,1761.18,18.143,0.0015,1.559,nan,0.068,nan,0.38,-1
1018,1171.88,1049.83,18.5074,0.0017,0.954,nan,0.047,nan,0.42,-1
1019,1126.68,1407.03,18.5224,0.0023,0.849,nan,0.04,nan,0.88,-1
1024,1026.67,1259.12,18.5603,0.0023,0.95,nan,0.047,nan,0.82,-1
1027,787.597,1351.98,18.4537,0.0018,1.083,nan,0.049,nan,0.42,-1
1029,1330.57,1613.02,18.5415,0.002,0.896,nan,0.049,nan,0.84,-1
1033,991.005,1358.23,18.4992,0.0019,0.986,nan,0.046,nan,0.78,-1
1036,1101.05,1449.56,18.6054,0.0022,1.011,nan,0.046,nan,0.47,-1
1038,1176.77,1070.66,18.5912,0.0019,0.913,nan,0.046,nan,0.56,-1
1041,1341.49,1524.75,18.4597,0.0019,1.254,nan,0.054,nan,0.53,-1
1044,1128.81,1334.08,18.5663,0.0019,0.842,nan,0.044,nan,0.76,-1
1046,1076.56,1337.85,18.5758,0.002,0.971,nan,0.055,nan,0.79,-1
1053,1058.47,1450.53,18.57,0.0021,0.978,nan,0.049,nan,0.87,-1
1055,1234.0,1552.41,18.6258,0.0022,0.917,nan,0.045,nan,0.87,-1
1060,1074.59,1176.65,18.6209,0.002,1.003,nan,0.046,nan,0.88,-1
1062,1055.21,1160.93,18.5838,0.0019,1.038,nan,0.052,nan,0.87,-1
1064,985.905,1379.67,18.5975,0.002,0.95,nan,0.04,nan,0.8,-1
1068,904.1,1606.26,18.5257,0.0019,1.004,nan,0.051,nan,0.6,-1
1069,1315.7,1368.37,18.4883,0.0018,1.247,nan,0.065,nan,0.4,-1
1073,663.68,1378.97,18.5896,0.002,0.954,nan,0.04,nan,0.62,-1
1081,1179.59,1249.27,18.7189,0.0022,0.931,nan,0.056,nan,0.6,-1
1087,1341.94,1497.56,18.5526,0.0018,1.417,nan,0.064,nan,0.4,-1
1090,1168.45,1531.35,18.734,0.0021,0.937,nan,0.048,nan,0.84,-1
1091,1125.44,1527.07,18.6235,0.002,0.927,nan,0.053,nan,0.84,-1
1098,1422.58,1190.06,18.7025,0.002,0.99,nan,0.057,nan,0.44,-1
1099,958.314,1026.5,18.7495,0.0025,0.907,nan,0.053,nan,0.73,-1
1101,1195.65,1291.53,18.6935,0.0019,0.987,nan,0.051,nan,0.63,-1
1105,1134.42,1716.82,18.6108,0.0019,1.141,nan,0.051,nan,0.36,-1
1116,1373.14,1383.35,18.5695,0.0018,1.092,nan,0.056,nan,0.58,-1
1117,1095.12,1860.96,18.6248,0.0021,1.139,nan,0.058,nan,0.62,-1
1118,999.949,1719.6,18.7337,0.0021,0.849,nan,0.052,nan,0.64,-1
1123,1210.12,1470.26,18.7535,0.002,0.942,nan,0.055,nan,0.88,-1
1124,691.834,1533.89,18.6333,0.0022,0.974,nan,0.055,nan,0.46,-1
1130,928.793,994.538,18.7805,0.0024,0.929,nan,0.05,nan,0.39,-1
1131,833.808,1402.53,18.7417,0.0023,1.0,nan,0.056,nan,0.82,-1
1135,1224.59,1208.2,18.7567,0.0023,1.068,nan,0.062,nan,0.81,-1
1138,841.515,1437.04,18.5883,0.0029,1.124,nan,0.061,nan,0.34,-1
1143,678.774,1238.68,18.6057,0.0021,1.073,nan,0.065,nan,0.65,-1
1144,883.013,1301.19,18.8018,0.0028,0.942,nan,0.059,nan,0.64,-1
1145,1029.44,1449.8,18.7888,0.0023,0.957,nan,0.053,nan,0.64,-1
1146,1196.99,1413.68,18.7307,0.0022,0.944,nan,0.054,nan,0.37,-1
1151,997.339,1252.39,18.729,0.0022,0.84,nan,0.052,nan,0.6,-1
1155,946.472,1470.38,18.6537,0.002,1.177,nan,0.067,nan,0.21,-1
1156,1375.1,1657.42,18.7925,0.0024,1.008,nan,0.056,nan,0.37,-1
1157,837.822,1120.69,18.8005,0.0022,0.917,nan,0.062,nan,0.87,-1
1158,1376.85,1631.28,18.7876,0.0023,0.916,nan,0.055,nan,0.61,-1
1162,1007.71,1633.45,18.7139,0.0019,1.044,nan,0.062,nan,0.39,-1
1169,1177.83,1388.27,18.8629,0.0023,0.926,nan,0.054,nan,0.71,-1
1171,1062.61,1658.79,18.8494,0.0026,0.843,nan,0.051,nan,0.61,-1
1172,843.809,1545.28,18.7749,0.0021,0.949,nan,0.051,nan,0.8,-1
1176,733.808,1375.64,18.7331,0.0021,0.921,nan,0.063,nan,0.58,-1
1177,953.987,1108.67,18.8257,0.0025,0.996,nan,0.057,nan,0.61,-1
1178,1258.4,1077.57,18.7717,0.0022,0.868,nan,0.065,nan,0.67,-1
1181,1107.59,984.239,18.718,0.0022,0.956,nan,0.067,nan,0.41,-1
1185,1482.25,1369.71,18.8852,0.0024,0.887,nan,0.055,nan,0.86,-1
1187,1194.53,1405.97,18.8348,0.0021,1.04,nan,0.068,nan,0.82,-1
1190,1077.51,1567.96,18.8796,0.0024,0.847,nan,0.063,nan,0.62,-1
1197,725.712,1468.05,18.8939,0.0024,1.058,nan,0.068,nan,0.82,-1
1200,779.776,1540.9,18.8556,0.0023,0.987,nan,0.057,nan,0.68,-1
1201,1261.33,1488.59,19.0625,0.0042,0.951,nan,0.071,nan,0.55,-1
1202,1014.0,1244.03,18.9748,0.0029,0.946,nan,0.061,nan,0.82,-1
1204,878.317,1330.4,18.9891,0.0026,0.999,nan,0.071,nan,0.78,-1
1205,1367.46,1502.05,18.9275,0.0024,1.046,nan,0.071,nan,0.6,-1
1208,1201.69,1232.63,19.0333,0.0028,0.981,nan,0.069,nan,0.68,-1
1209,1186.08,1785.68,18.8989,0.0024,0.973,nan,0.066,nan,0.49,-1
1212,1296.42,1551.52,18.9866,0.0025,0.991,nan,0.072,nan,0.45,-1
1213,746.294,1393.24,18.9605,0.0026,0.976,nan,0.07,nan,0.74,-1
1217,1339.13,1250.03,18.9303,0.0024,0.819,nan,0.065,nan,0.46,-1
1220,920.271,1022.09,18.9829,0.0026,1.158,nan,0.09,nan,0.55,-1
1225,805.022,1362.14,18.9646,0.0025,0.744,nan,0.064,nan,0.58,-1
1227,1092.32,1676.92,18.9973,0.0033,0.977,nan,0.072,nan,0.28,-1
1228,936.892,1203.08,19.0532,0.0028,0.919,nan,0.062,nan,0.84,-1
1232,692.809,1444.15,18.9744,0.0025,1.073,nan,0.075,nan,0.56,-1
1233,1090.92,1071.25,19.1209,0.0027,0.957,nan,0.062,nan,0.53,-1
1234,1169.22,1466.49,19.0258,0.0028,1.014,nan,0.083,nan,0.5,-1
1236,1132.39,1499.63,19.0493,0.0026,0.921,nan,0.077,nan,0.8,-1
1239,1164.4,1172.6,19.1717,0.0029,1.065,nan,0.088,nan,0.79,-1
1240,926.885,1033.03,19.0331,0.0027,1.111,nan,0.083,nan,0.44,-1
1242,992.856,1621.56,19.2043,0.0028,0.841,nan,0.073,nan,0.68,-1
1247,1303.68,1162.92,19.172,0.0029,0.872,nan,0.092,nan,0.57,-1
1249,962.192,1295.52,19.2066,0.003,0.957,nan,0.076,nan,0.67,-1
1253,1011.56,1482.99,19.3683,0.0034,1.168,nan,0.098,nan,0.71,-1
1254,998.277,1486.98,19.1797,0.0032,1.025,nan,0.083,nan,0.65,-1
1257,984.28,1400.99,19.1727,0.0029,1.053,nan,0.092,nan,0.81,-1
1258,1034.45,1476.05,19.3484,0.0031,0.835,nan,0.092,nan,0.78,-1
613,1073.3,1449.29,17.6727,0.002,0.853,nan,0.031,nan,0.9,-1
561,1081.93,1421.84,17.5726,0.0012,1.124,nan,0.027,nan,0.53,-1
938,1061.08,1417.44,18.3157,0.0017,0.952,nan,0.04,nan,0.88,-1
822,1242.44,1823.19,18.1289,0.0013,0.964,nan,0.039,nan,0.5,-1
1050,925.865,1472.19,18.62,0.0021,1.015,nan,0.051,nan,0.58,-1
