ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
734,1329.87,907.966,18.1186,0.0013,0.955,nan,0.061,nan,0.38,-1
741,1335.91,1032.92,18.2079,0.0014,0.686,nan,0.036,nan,0.33,-1
742,1242.91,1120.44,18.1881,0.0012,0.997,nan,0.043,nan,0.84,-1
743,1193.56,1203.68,18.0792,0.0012,1.004,nan,0.043,nan,0.26,-1
749,1052.69,638.472,18.1695,0.0014,0.785,nan,0.051,nan,0.73,-1
758,636.072,752.058,18.261,0.0014,0.614,nan,0.043,nan,0.07,-1
770,950.95,649.415,17.6814,0.0009,1.479,nan,0.061,nan,0.16,-1
786,747.525,947.086,18.2024,0.0015,0.817,nan,0.05,nan,0.77,-1
787,1217.15,1131.18,18.1707,0.0013,1.032,nan,0.043,nan,0.68,-1
795,719.624,711.866,18.2238,0.0013,0.747,nan,0.039,nan,0.34,-1
801,1199.58,889.359,18.0777,0.0013,1.129,nan,0.06,nan,0.38,-1
803,1106.96,867.97,18.2909,0.0014,0.898,nan,0.043,nan,0.75,-1
810,745.64,1231.41,18.2396,0.0013,0.766,nan,0.049,nan,0.33,-1
819,1303.6,1124.11,18.3012,0.0015,0.773,nan,0.042,nan,0.27,-1
823,1056.64,777.889,18.2692,0.0013,0.772,nan,0.051,nan,0.76,-1
837,786.474,627.636,18.761,0.0021,0.797,nan,0.071,nan,0.73,-1
838,844.52,1107.82,18.369,0.0023,0.828,nan,0.042,nan,0.51,-1
839,901.093,853.652,18.1297,0.0012,1.078,nan,0.053,nan,0.39,-1
842,605.29,1056.25,18.2942,0.0014,0.985,nan,0.048,nan,0.25,-1
851,977.513,694.182,18.363,0.0013,0.595,nan,0.043,nan,0.58,-1
859,1152.41,1213.43,18.4872,0.004,0.971,nan,0.053,nan,0.41,-1
862,910.354,673.565,18.0763,0.0012,1.293,nan,0.061,nan,0.61,-1
880,1053.29,1167.45,18.5348,0.0019,0.841,nan,0.045,nan,0.75,-1
886,931.306,985.711,18.2945,0.0014,0.966,nan,0.059,nan,0.67,-1
891,956.433,1208.18,18.3701,0.0014,0.899,nan,0.049,nan,0.42,-1
901,818.385,1277.84,18.5223,0.0016,0.801,nan,0.045,nan,0.49,-1
902,1071.89,871.848,18.4271,0.0014,0.859,nan,0.073,nan,0.42,-1
909,808.635,1278.82,18.5058,0.0015,0.717,nan,0.044,nan,0.1,-1
918,1017.11,918.126,18.416,0.0014,0.89,nan,0.064,nan,0.46,-1
928,1095.01,807.612,18.1947,0.0014,1.233,nan,0.076,nan,0.79,-1
932,1021.34,1238.62,18.5454,0.0019,0.851,nan,0.055,nan,0.66,-1
942,800.474,781.461,18.3851,0.0015,0.929,nan,0.048,nan,0.56,-1
952,802.768,1243.96,18.5993,0.0018,0.665,nan,0.051,nan,0.68,-1
956,636.297,787.045,18.3854,0.0014,1.022,nan,0.064,nan,0.8,-1
961,1219.87,1159.2,18.6923,0.0018,0.739,nan,0.05,nan,0.68,-1
963,1040.94,979.414,18.4388,0.0015,0.942,nan,0.056,nan,0.77,-1
964,916.746,797.876,18.4958,0.0017,0.998,nan,0.056,nan,0.63,-1
977,1226.04,1148.76,18.5917,0.0018,0.798,nan,0.056,nan,0.71,-1
992,1146.44,1074.75,18.522,0.0015,0.964,nan,0.062,nan,0.53,-1
997,764.101,1058.7,18.4952,0.0016,1.031,nan,0.07,nan,0.66,-1
998,830.049,735.491,18.7978,0.0028,1.065,nan,0.061,nan,0.48,-1
0,1091.3,1192.51,18.7812,0.0018,1.061,nan,0.066,nan,0.5,-1
1006,1008.46,656.471,18.7052,0.0018,0.729,nan,0.053,nan,0.72,-1
1016,897.311,889.779,18.4864,0.0015,0.934,nan,0.068,nan,0.5,-1
1018,604.803,1078.84,18.678,0.0019,1.043,nan,0.064,nan,0.74,-1
1037,774.37,907.983,18.2567,0.0016,1.469,nan,0.089,nan,0.06,-1
1040,644.524,1199.38,18.8513,0.0025,0.508,nan,0.058,nan,0.7,-1
1067,916.28,1262.37,18.8139,0.0022,0.728,nan,0.056,nan,0.79,-1
1089,826.789,1307.68,18.4843,0.0015,1.199,nan,0.086,nan,0.02,-1
1118,1243.61,1035.94,18.9196,0.0024,0.693,nan,0.062,nan,0.88,-1
1128,983.896,1311.07,18.8497,0.0022,0.756,nan,0.066,nan,0.73,-1
1140,709.356,1074.1,18.9202,0.002,0.657,nan,0.059,nan,0.27,-1
1147,987.66,1020.65,18.8679,0.002,0.66,nan,0.068,nan,0.76,-1
1157,1059.53,1016.23,18.9512,0.0021,0.619,nan,0.066,nan,0.71,-1
1158,701.42,1215.92,18.7787,0.0022,0.796,nan,0.071,nan,0.79,-1
1163,1265.22,1022.54,18.7587,0.0018,1.087,nan,0.079,nan,0.41,-1
1164,991.35,943.918,18.7901,0.0018,0.636,nan,0.062,nan,0.72,-1
1171,1096.04,1239.45,19.0542,0.0023,0.55,nan,0.067,nan,0.78,-1
1174,1209.88,1054.92,18.8691,0.0021,0.921,nan,0.076,nan,0.67,-1
1175,793.297,950.115,18.8879,0.0021,0.511,nan,0.065,nan,0.36,-1
1181,735.078,1163.45,18.8619,0.002,0.897,nan,0.08,nan,0.69,-1
1193,1333.09,816.132,18.9234,0.0022,0.893,nan,0.09,nan,0.62,-1
1195,819.93,687.007,18.9426,0.0019,0.802,nan,0.092,nan,0.04,-1
1199,1237.12,1064.78,18.9633,0.0021,0.9,nan,0.071,nan,0.3,-1
1200,893.755,985.555,18.8675,0.002,0.624,nan,0.064,nan,0.73,-1
1202,906.487,1018.6,19.0136,0.0024,0.875,nan,0.077,nan,0.6,-1
1209,1226.38,1208.94,18.9847,0.0022,0.86,nan,0.081,nan,0.78,-1
1215,1301.79,761.223,18.9514,0.002,0.563,nan,0.079,nan,0.49,-1
1217,1192.58,919.643,18.7013,0.0017,1.093,nan,0.096,nan,0.78,-1
1219,1049.87,1098.8,19.0448,0.0023,0.725,nan,0.074,nan,0.69,-1
1228,1038.67,1067.94,19.0004,0.0021,1.191,nan,0.096,nan,0.79,-1
1241,797.842,1061.56,19.0066,0.0021,0.958,nan,0.081,nan,0.32,-1
1243,816.61,718.643,18.9928,0.002,0.913,nan,0.096,nan,0.07,-1
1259,904.912,715.447,18.8542,0.002,1.075,nan,0.094,nan,0.14,-1
1280,649.701,869.499,19.0791,0.0024,0.755,nan,0.077,nan,0.35,-1
1285,1182.42,743.075,19.0971,0.0023,0.576,nan,0.095,nan,0.59,-1
1289,931.344,880.104,19.0607,0.002,0.639,nan,0.091,nan,0.55,-1
1307,704.829,845.993,19.1129,0.0022,0.707,nan,0.095,nan,0.71,-1
1320,790.252,1320.29,19.2586,0.0027,0.74,nan,0.089,nan,0.8,-1
1328,659.379,1015.25,19.4954,0.0033,0.413,nan,0.081,nan,0.45,-1
892,705.792,702.528,18.464,0.0014,0.763,nan,0.046,nan,0.56,-1
