ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
175,2156.6,2147.43,13.0904,0.0004,0.407,0.363,0.006,0.004,0.682,1
184,2131.26,2169.07,13.0982,0.0005,0.493,0.391,0.008,0.005,0.463,0
171,1606.27,2696.6,13.141,0.0003,0.422,0.403,0.006,0.004,0.832,1
496,2219.07,2118.44,13.1429,0.001,1.473,1.385,0.007,0.005,0.248,1
177,2055.21,1729.35,13.1638,0.0006,0.543,0.417,0.011,0.007,0.52,0
282,2467.21,2023.04,13.2043,0.0002,0.865,0.813,0.008,0.004,0.419,0
221,2067.61,2689.68,13.2066,0.0002,0.379,0.356,0.004,0.003,0.58,1
183,2441.57,2076.07,13.2168,0.0003,0.456,0.371,0.008,0.004,0.383,0
236,1945.69,2615.47,13.233,0.0003,0.379,0.356,0.004,0.003,0.82,1
198,2339.04,2045.05,13.2815,0.0002,0.441,0.386,0.008,0.004,0.629,1
232,1933.53,2119.67,13.2946,0.0003,0.485,0.447,0.005,0.003,0.374,0
209,2276.88,2053.35,13.3317,0.0002,0.433,0.386,0.007,0.004,0.441,0
242,2408.73,2455.49,13.3758,0.0002,0.465,0.4,0.005,0.004,0.84,1
239,1893.86,2761.43,13.4015,0.0002,0.373,0.366,0.005,0.003,0.773,1
238,1933.41,1686.31,13.4379,0.0002,0.502,0.418,0.007,0.004,0.776,1
226,2233.78,1958.39,13.4474,0.0002,0.426,0.376,0.007,0.004,0.758,1
659,1993.88,2300.46,13.4837,0.0005,2.895,2.306,0.004,0.005,0.42,1
237,2073.34,1687.25,13.4851,0.0002,0.473,0.423,0.008,0.004,0.379,0
252,1733.73,2554.12,13.4903,0.0003,0.384,0.37,0.005,0.004,0.694,1
272,2182.96,1908.45,13.5305,0.0002,0.574,0.482,0.007,0.004,0.841,1
293,1984.85,2417.76,13.5565,0.0002,0.402,0.382,0.004,0.003,0.842,1
275,1575.61,2682.09,13.5789,0.0002,0.404,0.392,0.008,0.005,0.542,1
266,1799.16,1940.88,13.5856,0.0004,0.527,0.443,0.008,0.005,0.366,0
315,1869.63,2388.8,13.6475,0.0003,0.495,0.435,0.004,0.003,0.446,0
596,1780.62,1766.61,13.6499,0.0005,1.476,1.328,0.005,0.003,0.296,1
319,1612.36,2627.22,13.6777,0.0003,0.59,0.533,0.013,0.011,0.82,1
297,2315.07,2433.35,13.6793,0.0008,0.584,0.531,0.012,0.007,0.208,0
378,2162.15,2602.08,13.7122,0.0002,0.471,0.433,0.004,0.004,0.63,1
333,1895.89,2012.86,13.8172,0.0002,0.488,0.438,0.005,0.003,0.84,1
340,2024.07,2060.33,13.8421,0.0002,0.458,0.415,0.006,0.004,0.34,0
443,1693.3,1740.33,13.8498,0.0002,0.879,0.733,0.005,0.004,0.412,0
370,1939.07,1753.35,13.8521,0.0002,0.593,0.536,0.007,0.005,0.828,1
426,1383.4,2284.46,13.8705,0.0002,0.765,0.654,0.004,0.003,0.308,0
418,1580.37,2033.24,13.9174,0.0003,0.729,0.617,0.004,0.003,0.637,1
371,1661.35,2697.41,13.9413,0.0003,0.493,0.457,0.006,0.004,0.792,1
449,1722.05,2583.57,13.9645,0.0003,0.527,0.497,0.004,0.004,0.74,1
415,1378.27,1955.25,13.9693,0.0002,0.618,0.538,0.004,0.003,0.637,1
796,1727.96,2238.76,13.9803,0.0003,2.299,2.13,0.004,0.005,0.437,1
485,1658.01,2403.08,14.0002,0.0002,0.799,0.755,0.004,0.003,0.393,0
392,2285.74,2220.43,14.0102,0.0002,0.504,0.452,0.005,0.003,0.768,1
539,2172.08,1751.96,14.0319,0.0002,0.896,0.834,0.01,0.006,0.368,1
725,1892.18,2521.78,14.035,0.0002,2.038,1.875,0.004,0.005,0.41,1
744,1927.43,2130,14.0576,0.0003,1.558,1.462,0.005,0.004,0.376,0
416,1999.08,1818.01,14.087,0.0002,0.521,0.463,0.007,0.004,0.624,1
406,2074.38,1935.19,14.0983,0.0002,0.478,0.436,0.007,0.005,0.802,1
407,2241.87,1735.46,14.1316,0.0003,0.538,0.469,0.008,0.005,0.835,1
450,1760.49,2105.75,14.1631,0.0006,0.617,0.479,0.005,0.003,0.29,0
424,2167.87,1864.15,14.1784,0.0003,0.49,0.445,0.008,0.005,0.833,1
520,2257.2,2099.55,14.1794,0.0005,0.674,0.592,0.006,0.004,0.688,1
499,1715.92,1800.34,14.1939,0.0002,0.703,0.602,0.005,0.004,0.372,0
537,1704.86,2541.8,14.2279,0.0002,0.76,0.67,0.005,0.004,0.413,0
562,1446.1,2065.15,14.2282,0.0009,0.693,0.596,0.004,0.004,0.646,1
511,2339,2529.64,14.2708,0.0003,0.51,0.482,0.005,0.003,0.846,1
630,1917.75,1893.17,14.2824,0.0002,0.88,0.733,0.006,0.004,0.436,0
579,2107.45,2058.07,14.3038,0.0003,0.72,0.598,0.006,0.004,0.388,0
513,1906.29,1728.31,14.3233,0.0003,0.56,0.493,0.007,0.004,0.803,1
523,2161.45,1739.83,14.3339,0.0007,0.66,0.541,0.009,0.005,0.267,0
1138,2493.21,2180.18,14.3748,0.0035,1.774,1.487,0.007,0.005,0.4,0
541,1972.99,1697.52,14.4212,0.0002,0.553,0.495,0.007,0.004,0.721,1
616,1955.22,2482.42,14.4416,0.0003,0.615,0.534,0.004,0.003,0.623,0
573,2068.53,2205.83,14.4488,0.0007,0.574,0.497,0.007,0.004,0.255,0
606,1646.63,2041.97,14.4517,0.0003,0.57,0.524,0.004,0.003,0.815,1
1024,1767.68,2114.47,14.4566,0.0004,2.084,1.935,0.008,0.007,0.273,1
983,1790.53,1813.35,14.475,0.0003,1.52,1.441,0.006,0.004,0.402,1
668,1593.37,2477.54,14.4833,0.0004,0.749,0.632,0.005,0.004,0.373,0
598,2356.52,2286.74,14.4917,0.0003,0.563,0.514,0.006,0.004,0.813,1
612,1715.77,1753.91,14.4995,0.0003,0.577,0.513,0.006,0.004,0.422,0
553,1704.31,1787.83,14.5092,0.0009,0.79,0.604,0.017,0.014,0.4,0
705,1922.06,2245.49,14.5421,0.0003,0.833,0.679,0.005,0.003,0.779,1
669,1451.35,2304.97,14.5435,0.0003,0.651,0.569,0.004,0.003,0.388,0
636,2002.87,2063.33,14.5462,0.0003,0.599,0.52,0.006,0.004,0.874,1
657,1942.31,1947.37,14.5479,0.0003,0.66,0.543,0.006,0.004,0.815,1
688,1547.15,2546.98,14.556,0.0004,0.818,0.698,0.005,0.004,0.401,0
687,1554.98,2087.33,14.5596,0.0003,0.629,0.547,0.005,0.004,0.796,1
676,2468.62,2157.9,14.5601,0.0003,0.748,0.596,0.008,0.005,0.661,1
1153,2276.84,2471.52,14.5983,0.0003,1.903,1.707,0.006,0.005,0.345,0
718,1503.58,2162.63,14.6179,0.0003,0.618,0.551,0.004,0.003,0.8,1
1115,1779.63,1909.69,14.6441,0.0003,1.858,1.631,0.005,0.005,0.395,0
773,1991.75,1791,14.6464,0.0003,0.873,0.717,0.007,0.004,0.397,0
703,2486.56,2266.2,14.6789,0.0003,0.655,0.567,0.007,0.004,0.822,1
684,1876.67,1841.53,14.6904,0.0005,0.591,0.5,0.008,0.005,0.253,0
789,1778.93,2678.97,14.7161,0.0004,0.799,0.72,0.005,0.004,0.282,0
1072,1634.21,2304.41,14.7173,0.0003,2.435,2.22,0.005,0.007,0.31,0
726,2096.45,2062.5,14.7196,0.0014,0.653,0.582,0.007,0.004,0.321,0
722,1907.76,2276.06,14.7317,0.0008,0.653,0.597,0.012,0.009,0.518,0
787,2029.28,2237.1,14.7662,0.0003,0.748,0.609,0.006,0.004,0.502,0
816,2139.8,2103.07,14.7795,0.0004,0.833,0.7,0.007,0.004,0.339,0
784,2357.84,1946.77,14.8062,0.0015,0.84,0.598,0.007,0.004,0.33,0
889,2130.78,1686.64,14.8194,0.0003,0.94,0.772,0.008,0.005,0.301,0
783,2108.06,1941.81,14.8219,0.0003,0.715,0.563,0.008,0.005,0.197,0
903,2132.15,2481.04,14.8346,0.0003,0.896,0.82,0.005,0.004,0.355,1
809,2053.94,1899.57,14.8386,0.0004,0.745,0.596,0.007,0.004,0.344,0
1150,1755.32,2277.5,14.8996,0.0003,1.39,1.351,0.005,0.004,0.328,0
906,1951.83,2600.44,14.9469,0.0004,0.727,0.632,0.005,0.004,0.553,0
895,1973.61,1808.85,14.9567,0.001,0.905,0.728,0.01,0.007,0.525,1
885,1959.28,1788.06,14.9735,0.0003,0.712,0.634,0.006,0.004,0.549,0
943,1616.06,2075.55,15.0195,0.0004,0.807,0.672,0.005,0.003,0.343,0
984,2102.39,2189.73,15.043,0.0004,0.906,0.743,0.006,0.004,0.688,1
1469,1644.28,1973.57,15.0557,0.0003,1.89,1.705,0.006,0.005,0.298,0
1009,2258,2270.04,15.0777,0.0005,0.901,0.773,0.006,0.004,0.337,0
1018,1961.72,2148.05,15.0879,0.0004,0.869,0.769,0.005,0.004,0.332,0
1148,1811.85,2251.79,15.0953,0.0003,1.081,0.966,0.005,0.004,0.345,1
957,2141.73,1863.02,15.0956,0.0005,0.795,0.731,0.009,0.006,0.391,1
938,1462.61,2599.96,15.1465,0.0065,0.9,0.78,0.007,0.007,0.229,0
971,2175.49,1923.43,15.1703,0.0009,0.759,0.558,0.008,0.005,0.687,1
958,2106.64,1753.81,15.1707,0.0004,0.693,0.586,0.008,0.005,0.352,0
1007,2129.3,2642.91,15.1718,0.0004,0.658,0.59,0.004,0.004,0.398,1
1061,2035.92,1710.68,15.1811,0.0006,0.874,0.719,0.008,0.006,0.222,0
1112,2023.12,2045.92,15.1829,0.0005,0.938,0.79,0.006,0.004,0.404,0
1036,1836.64,2121.5,15.1847,0.0004,0.815,0.712,0.006,0.004,0.392,1
1054,1391.56,2477.34,15.1869,0.0004,0.898,0.764,0.005,0.004,0.383,0
1110,2021.63,2336.26,15.2097,0.0004,0.854,0.787,0.005,0.004,0.355,0
1201,1743.7,2269.61,15.2174,0.0004,0.97,0.917,0.005,0.004,0.361,1
1044,2418.4,2179.16,15.2227,0.0004,0.828,0.684,0.008,0.005,0.468,1
1022,1428.23,2537.54,15.2307,0.0004,0.775,0.669,0.006,0.004,0.864,1
1027,1521.58,2066.71,15.2409,0.0004,0.666,0.591,0.005,0.004,0.31,0
1055,1743.96,1898.92,15.2411,0.0006,0.798,0.665,0.006,0.004,0.764,1
1420,1543.51,2397.09,15.2502,0.0004,2.122,1.943,0.006,0.007,0.44,1
1164,2175.72,1859.53,15.2615,0.0006,0.935,0.768,0.008,0.006,0.695,1
1062,2012.52,2217.36,15.2624,0.0004,0.778,0.652,0.006,0.004,0.788,1
1381,1692.8,2613.75,15.2674,0.0004,1.675,1.484,0.006,0.006,0.32,0
1493,2105.42,2739.05,15.2755,0.0005,1.901,1.714,0.005,0.006,0.37,1
1097,2021.16,2699.13,15.2771,0.0004,0.748,0.612,0.005,0.004,0.387,1
1441,1598.11,2639.75,15.2803,0.0004,1.954,1.743,0.006,0.007,0.43,1
1088,1611.97,1996.29,15.2923,0.0004,0.796,0.638,0.005,0.004,0.374,0
1178,1663.38,2073.24,15.2944,0.0013,0.988,0.843,0.006,0.004,0.185,0
1137,1885.24,2149.89,15.3013,0.0004,0.824,0.685,0.005,0.004,0.873,1
1690,2072.18,2253.22,15.3114,0.0005,2.153,2.011,0.007,0.007,0.24,0
1276,1777.02,2375.22,15.3179,0.0005,2.937,2.513,0.006,0.011,0.35,0
1213,1946.57,1624.84,15.3458,0.0011,0.969,0.796,0.008,0.005,0.428,0
1166,1952.11,2343.62,15.3537,0.0054,1.014,0.869,0.008,0.007,0.2,0
1095,2231.24,1896.31,15.3614,0.0005,0.717,0.607,0.008,0.005,0.384,1
1635,1947.97,1802.48,15.3796,0.0016,1.433,1.35,0.007,0.006,0.29,0
1173,2234,2180.56,15.3859,0.0004,0.8,0.673,0.007,0.004,0.436,1
1243,2020.69,2495.64,15.4237,0.0004,0.862,0.732,0.005,0.004,0.36,0
1335,1653.59,1803.45,15.4289,0.0004,0.947,0.868,0.005,0.004,0.261,0
1810,2043.38,2135.83,15.4295,0.0005,2.023,1.767,0.006,0.006,0.371,0
1223,2127.84,2066.53,15.444,0.0004,0.854,0.704,0.007,0.005,0.72,1
1413,2027.64,2350.23,15.4486,0.0004,1.078,0.907,0.006,0.005,0.386,1
1215,2412.65,2190.8,15.4491,0.0004,0.895,0.707,0.008,0.005,0.889,1
1253,2040.97,2020.89,15.4824,0.0005,0.872,0.704,0.007,0.004,0.765,1
2106,2255.77,1770.63,15.4853,0.0004,2.014,1.824,0.009,0.007,0.38,0
1431,2232.58,2473.25,15.4916,0.0005,1.015,0.906,0.005,0.004,0.307,0
1319,2179.87,1746.52,15.5128,0.0007,0.925,0.723,0.009,0.006,0.876,1
1327,2295.05,2518.39,15.5281,0.0004,0.857,0.717,0.005,0.004,0.8,1
1185,2383.11,1877.41,15.5372,0.0007,0.674,0.592,0.008,0.005,0.344,0
1370,1690.02,1910.14,15.547,0.0004,0.902,0.746,0.006,0.005,0.737,1
1825,1970.73,2152.99,15.5506,0.0005,2.094,1.956,0.006,0.008,0.34,0
1632,2067.18,1736.86,15.5623,0.0013,1.228,0.966,0.009,0.007,0.229,0
1363,2225.98,2140.83,15.5749,0.0005,0.798,0.672,0.007,0.005,0.406,1
1380,2028.36,2248.17,15.5942,0.0005,0.877,0.719,0.006,0.005,0.852,1
1520,2202.15,1751.56,15.6157,0.0012,1.135,0.829,0.008,0.006,0.253,0
2094,1637.22,1831.28,15.6232,0.0008,1.902,1.707,0.007,0.006,0.197,0
1428,1569.72,2509.49,15.6302,0.0005,0.837,0.726,0.006,0.005,0.362,0
1411,1907.06,2761.83,15.645,0.0007,0.888,0.699,0.007,0.005,0.222,0
1525,1612.95,2185.75,15.6511,0.0005,0.973,0.833,0.005,0.004,0.313,0
1443,2138.12,1852.4,15.6527,0.0004,0.91,0.734,0.008,0.005,0.734,1
1748,1991.81,1909.1,15.6601,0.0005,1.216,0.997,0.007,0.005,0.359,1
1511,2147.2,2284.56,15.6605,0.0005,0.95,0.808,0.006,0.004,0.392,0
1621,1943.61,2053.85,15.6625,0.0005,1.081,0.869,0.007,0.005,0.375,1
1478,1809.43,2407.98,15.6791,0.0005,0.876,0.748,0.005,0.004,0.844,1
1855,2135.03,2146.04,15.6921,0.0007,1.308,1.169,0.007,0.006,0.34,1
1463,1422.75,2542.19,15.6989,0.0007,0.852,0.718,0.007,0.006,0.758,1
1955,1438.78,1890.55,15.7047,0.0006,1.941,1.705,0.005,0.006,0.35,0
1753,1921.92,1666.52,15.7242,0.0005,1.184,0.901,0.008,0.006,0.307,0
1466,1505.03,2302.33,15.7287,0.001,0.852,0.733,0.007,0.005,0.358,0
1566,2169.83,2503.59,15.737,0.0005,0.934,0.784,0.006,0.004,0.34,0
1516,2231.94,2432.42,15.7504,0.0005,0.847,0.722,0.006,0.005,0.295,0
1686,2065.9,2699.76,15.7566,0.0008,1.06,0.874,0.008,0.008,0.28,0
3126,1733.26,1722.06,15.7714,0.0005,1.908,1.631,0.014,0.01,0.358,0
2086,2329.1,2395.77,15.7748,0.0004,1.369,1.195,0.007,0.005,0.318,0
1612,1935.28,2634.34,15.7856,0.0005,0.883,0.798,0.006,0.005,0.369,0
2359,2137.96,1824.58,15.7959,0.0006,2.078,1.807,0.009,0.01,0.4,1
1406,1597.48,2010.67,15.7997,0.0006,0.648,0.58,0.007,0.005,0.429,1
1734,1672.69,2477.18,15.8278,0.0005,1.027,0.928,0.005,0.005,0.254,0
1648,1953.6,1881.04,15.8349,0.0004,0.933,0.746,0.008,0.006,0.622,1
1646,2014.9,2010.84,15.8361,0.0005,0.928,0.735,0.007,0.005,0.43,0
1726,2222.54,2616.35,15.8386,0.0005,0.994,0.856,0.006,0.006,0.259,0
1725,1496.11,2028.09,15.84,0.0008,0.942,0.875,0.006,0.009,0.161,0
2383,2332.48,2226.07,15.8553,0.0005,2.179,1.977,0.007,0.008,0.31,0
2089,1341.81,2261.19,15.8652,0.0005,1.308,1.123,0.006,0.005,0.228,0
2147,1358.86,2308.98,15.8661,0.0006,2.062,1.593,0.006,0.007,0.375,0
1841,1801.17,1791.45,15.8828,0.0005,1.07,0.881,0.008,0.006,0.388,1
1882,2209.44,2332.22,15.8838,0.0006,0.99,0.966,0.006,0.005,0.314,0
1684,1533.91,2142.11,15.8942,0.0005,0.919,0.779,0.006,0.005,0.827,1
2157,1490.69,2208,15.9044,0.0007,1.301,1.199,0.005,0.005,0.304,0
1732,1632.8,2663.87,15.9205,0.0005,0.907,0.768,0.006,0.005,0.904,1
1760,2264.03,2012.71,15.9211,0.0017,1.011,0.831,0.007,0.005,0.769,1
1790,1576.31,2114.39,15.9425,0.0006,0.949,0.78,0.006,0.005,0.377,0
1787,1889.58,2168.92,15.9435,0.0006,0.907,0.758,0.006,0.005,0.8,1
1878,1590.49,1758.04,15.945,0.0005,0.96,0.867,0.006,0.005,0.306,0
1812,1880.3,2732.77,15.9543,0.0006,0.98,0.804,0.006,0.005,0.64,1
1835,2380.92,2073.73,15.9601,0.0019,0.99,0.849,0.008,0.005,0.08,0
2230,2423.69,1907.7,15.9626,0.0008,1.392,1.123,0.009,0.008,0.285,0
2344,1761.05,1818.21,15.9732,0.0006,1.327,1.171,0.007,0.006,0.274,0
1912,1865.41,1854.7,15.9908,0.0007,0.993,0.826,0.008,0.006,0.417,0
1913,1326.69,2190.94,15.9911,0.0005,1.004,0.843,0.005,0.005,0.229,0
1960,1636.66,1716.52,15.9982,0.0005,1.032,0.87,0.007,0.005,0.737,1
1907,1603.85,1849.01,16.0009,0.0006,0.951,0.817,0.006,0.005,0.376,0
1903,1623.12,2017.7,16.0068,0.0006,0.964,0.778,0.007,0.005,0.894,1
1923,1440.6,2358.97,16.0071,0.0006,0.985,0.843,0.006,0.005,0.333,1
2052,2154.68,2130.7,16.0218,0.001,1.04,0.91,0.008,0.007,0.417,1
1988,2042.08,2441.71,16.0263,0.0006,1.046,0.855,0.006,0.005,0.434,1
1889,1494.49,1872.49,16.0309,0.0006,0.959,0.782,0.007,0.005,0.918,1
2643,2399.33,2398.31,16.0356,0.0005,1.441,1.304,0.008,0.006,0.236,0
2284,1574.96,2559.14,16.0521,0.0008,1.351,1.096,0.017,0.006,0.413,1
2051,2094.59,2136.9,16.0637,0.0006,0.99,0.793,0.007,0.005,0.249,0
2032,1548.03,2035.68,16.0904,0.0007,0.963,0.811,0.006,0.006,0.368,0
2138,1409.68,2148.56,16.0927,0.0006,1.085,0.913,0.006,0.005,0.375,1
2275,2130.24,2294.78,16.1019,0.0009,1.162,0.961,0.007,0.005,0.531,0
2004,2214.71,2730.78,16.1091,0.0006,0.968,0.798,0.007,0.006,0.844,0
2324,1831.55,2683.91,16.1403,0.0006,1.972,1.837,0.007,0.009,0.32,0
2319,2146.63,1914.83,16.1496,0.0007,1.06,0.917,0.008,0.006,0.729,0
2040,1850.11,2145.98,16.1661,0.0038,0.986,0.841,0.007,0.005,0.272,0
2188,2311.8,2541.59,16.1671,0.0006,0.969,0.839,0.006,0.005,0.9,1
2087,1839.57,2048.08,16.1792,0.0007,0.834,0.698,0.007,0.005,0.381,0
2209,1861.56,2117.2,16.1901,0.0008,0.969,0.802,0.007,0.005,0.361,0
2346,1512.94,2483.02,16.1954,0.0006,1.042,0.962,0.006,0.006,0.262,0
2187,1904.13,2438.04,16.204,0.0006,0.967,0.796,0.006,0.005,0.79,0
2325,1628.95,2070.97,16.242,0.0007,0.972,0.834,0.007,0.006,0.899,1
2250,1775.76,1941.57,16.2428,0.0006,0.947,0.747,0.007,0.005,0.157,0
2228,1865.42,2166.47,16.2532,0.001,1.034,0.842,0.009,0.007,0.302,0
2467,1936.12,2777.64,16.2617,0.0006,1.041,0.979,0.006,0.006,0.259,0
2339,1774.84,2765.83,16.2637,0.001,0.925,0.859,0.007,0.007,0.371,0
2247,1893.05,1656.43,16.2684,0.0015,1.052,0.83,0.01,0.007,0.378,0
2310,2234.1,1705.41,16.2739,0.0006,0.986,0.795,0.009,0.006,0.891,1
2162,1667.63,2535.2,16.2831,0.0007,0.915,0.774,0.01,0.008,0.429,0
2838,1743.92,2753.4,16.285,0.0008,2.346,2.056,0.007,0.01,0.16,0
2468,1800.71,1827.56,16.3191,0.0007,1.052,0.84,0.009,0.007,0.885,1
2421,2116.99,2135.37,16.3242,0.0011,1.177,1.031,0.019,0.023,0.388,0
2574,1821.95,2074.96,16.3248,0.0006,1.052,0.965,0.008,0.008,0.296,0
2376,1334.57,2076.31,16.3288,0.0007,0.937,0.791,0.006,0.005,0.294,0
2440,2283.64,2562.44,16.3495,0.0007,1.015,0.882,0.008,0.007,0.27,0
2389,1710.55,2079.22,16.3528,0.0007,0.921,0.786,0.007,0.006,0.324,0
2477,1623.25,2063.29,16.3534,0.0006,0.995,0.84,0.007,0.006,0.911,1
2619,2189.95,2717.11,16.3661,0.0007,1.149,1.143,0.006,0.007,0.32,0
2728,2016.91,2691.7,16.3666,0.0007,1.424,1.166,0.007,0.007,0.36,0
2380,2117.63,2130.78,16.37,0.0008,1.006,0.827,0.016,0.01,0.772,0
1710,1870.08,2497.38,16.3702,0.0012,0.998,0.84,0.025,0.024,0.16,0
2566,1747.98,2564.22,16.3779,0.0007,1.131,0.98,0.007,0.006,0.21,0
2525,1826.78,2375.75,16.379,0.0007,0.997,0.857,0.007,0.006,0.377,0
2968,1697.15,1989.68,16.3821,0.0007,1.676,1.45,0.007,0.008,0.429,0
2935,1890.27,1685.55,16.3954,0.0006,1.276,1.008,0.008,0.007,0.35,0
2722,2349.96,2129.45,16.4064,0.0006,1.068,0.919,0.008,0.006,0.364,0
2605,2459.38,1968.51,16.4086,0.0007,1.037,0.847,0.008,0.005,0.773,0
2704,1993.05,2342.08,16.413,0.0007,1.116,0.964,0.007,0.006,0.289,0
2781,1753.48,1995.4,16.4137,0.0007,1.065,0.968,0.008,0.006,0.363,0
2611,2376.01,1894.86,16.4181,0.0007,1.048,0.874,0.01,0.007,0.859,1
3013,2345.21,2264.9,16.42,0.0013,1.324,1.104,0.007,0.006,0.195,0
2755,2062.68,2469.55,16.423,0.0006,1.049,0.973,0.01,0.008,0.354,0
2957,2162.94,1914.28,16.4287,0.0009,1.176,0.981,0.01,0.007,0.418,0
2609,2068.78,2612.25,16.43,0.0008,1.067,0.92,0.006,0.006,0.46,0
2505,1682.32,1954.5,16.4386,0.0006,0.941,0.785,0.008,0.006,0.311,0
2673,1741.4,1755.71,16.4394,0.0006,1.068,0.885,0.01,0.006,0.511,0
2568,1835.24,2736.59,16.4452,0.0007,0.971,0.834,0.007,0.006,0.842,0
2795,1429.3,2099.54,16.4455,0.0006,1.101,0.955,0.006,0.006,0.481,0
2995,2081.38,1982.68,16.4482,0.0009,1.047,0.975,0.009,0.007,0.36,0
2947,2040.71,2490.41,16.4508,0.0006,1.92,1.594,0.007,0.009,0.29,0
2696,1586.54,2196.33,16.4644,0.0007,1.058,0.862,0.007,0.007,0.282,0
2877,1707.67,2441.95,16.4733,0.0006,1.264,1.131,0.006,0.008,0.321,0
2725,2407.98,2207.62,16.4765,0.0007,1.026,0.853,0.008,0.006,0.878,1
2750,1391.27,2363.19,16.4988,0.0007,1.074,0.905,0.007,0.006,0.391,0
3064,2215.23,2641,16.5251,0.0007,1.933,1.804,0.007,0.009,0.32,0
2810,2135.28,1757.91,16.5349,0.0006,0.98,0.783,0.011,0.007,0.297,0
2823,2422.6,2513.22,16.5534,0.0006,1.043,0.84,0.007,0.006,0.37,0
3079,2261.68,1814.24,16.5591,0.0008,1.063,0.941,0.01,0.006,0.245,0
3225,1850.63,1708.04,16.5761,0.0012,1.226,1.049,0.009,0.007,0.288,0
3080,1652.35,2228.83,16.5808,0.0007,1.131,0.981,0.007,0.006,0.838,1
3381,1777.33,1778.35,16.5867,0.0007,1.267,1.081,0.009,0.008,0.285,0
2961,2227.16,2556.63,16.5902,0.0008,2.702,2.356,0.009,0.015,0.45,1
3157,1873.31,1835.12,16.6118,0.0014,1.103,1.002,0.017,0.014,0.177,0
3141,1877.55,2050.29,16.615,0.0007,1.129,0.963,0.008,0.006,0.753,0
3373,2333.3,2187.17,16.6162,0.0014,1.181,1.07,0.014,0.007,0.069,0
3475,2066.46,2375.82,16.6256,0.0007,1.534,1.24,0.008,0.008,0.112,0
3127,2076.46,1910.31,16.6358,0.0007,1.088,0.95,0.009,0.007,0.312,0
3270,1445.94,2162.05,16.6396,0.0007,1.219,0.99,0.007,0.007,0.37,0
