ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
471,1265.62,920.338,16.8582,0.0008,1.164,0.914,0.02,0.019,0.82,1
475,1282.62,1164.72,16.8633,0.0008,1.205,0.959,0.013,0.017,0.81,1
693,881.144,1678.42,17.456,0.001,1.28,0.99,0.025,0.029,0.8,1
1114,1013.15,1267.1,18.2822,0.0016,1.493,1.324,0.047,0.071,0.8,1
132,965.186,1135.09,14.3738,0.0004,2.366,2.03,0.006,0.01,0.79,1
199,1096.55,1126.86,15.4977,0.0007,1.405,1.191,0.008,0.01,0.79,1
302,728.097,1353.19,16.067,0.0007,1.439,1.086,0.01,0.013,0.79,1
310,1036.9,1359.36,16.1379,0.0007,1.412,1.076,0.01,0.012,0.79,1
296,1366.67,1467.48,16.1697,0.0047,1.377,1.124,0.011,0.013,0.79,1
389,1239.39,1340.57,16.2117,0.0048,2.1,1.153,0.025,0.036,0.79,1
394,1096.82,1479.03,16.4777,0.0007,1.399,1.097,0.013,0.016,0.79,1
380,1133.62,1367.46,16.4946,0.001,1.264,1.02,0.012,0.016,0.79,1
629,1207.74,898.222,16.619,0.0008,2.325,1.956,0.022,0.049,0.79,1
437,758.579,1255.52,16.6607,0.0009,1.32,1.026,0.014,0.017,0.79,1
424,1266.42,1346.74,16.7512,0.0008,1.141,0.94,0.015,0.019,0.79,1
809,1411.21,1249.78,16.8554,0.0008,2.608,2.22,0.02,0.079,0.79,1
508,897.669,1375.31,16.8707,0.0008,1.389,1.098,0.014,0.022,0.79,1
512,1399.85,1417.24,16.9687,0.0009,1.266,1.086,0.015,0.019,0.79,1
604,1229.88,1145.5,17.2643,0.0009,1.191,1.011,0.019,0.024,0.79,1
719,1161.78,1303.57,17.4475,0.001,1.29,0.998,0.022,0.031,0.79,1
720,961.246,998.391,17.4772,0.0011,1.288,0.963,0.021,0.03,0.79,1
770,1298.88,1493.65,17.5034,0.0011,1.424,1.115,0.024,0.035,0.79,1
715,1248.47,1635.87,17.5301,0.001,1.114,0.974,0.022,0.027,0.79,1
860,1191.27,1682.33,17.692,0.001,1.426,1.212,0.026,0.041,0.79,1
869,988.501,1226.84,17.7161,0.0011,1.411,1.08,0.027,0.041,0.79,1
883,1080.01,1322.51,17.8125,0.0013,1.295,1.028,0.027,0.04,0.79,1
804,1226.83,1589.39,17.8253,0.0016,1.352,1.105,0.061,0.058,0.79,1
900,800.288,1403.82,17.8349,0.0012,1.353,1.051,0.029,0.043,0.79,1
1012,1383.88,1341.02,17.8376,0.0011,1.748,1.35,0.031,0.055,0.79,1
953,759.48,1324.78,17.9202,0.0012,1.421,1.119,0.032,0.049,0.79,1
1052,925.362,1666.98,18.1091,0.0014,1.393,1.006,0.041,0.054,0.79,1
1050,1078.18,1252.31,18.1226,0.0017,1.433,1.183,0.043,0.059,0.79,1
1163,1109.79,1350.25,18.1879,0.0015,1.848,1.36,0.047,0.088,0.79,1
182,771.874,1581.97,15.5421,0.0006,1.01,0.815,0.01,0.009,0.782,1
39,1093.71,996.163,12.8585,0.0004,2.313,2.032,0.006,0.01,0.78,1
56,959.652,1522.87,13.156,0.0004,2.574,2.28,0.007,0.007,0.78,1
98,967.98,1633.38,13.9678,0.0003,2.417,2.074,0.01,0.009,0.78,1
133,996.894,1452.68,14.3075,0.0004,2.426,1.968,0.007,0.009,0.78,1
175,1155.97,890.676,15.1771,0.0004,1.592,1.406,0.012,0.012,0.78,1
237,991.816,1399.51,15.6643,0.0006,1.515,1.181,0.008,0.01,0.78,1
234,871.958,1091.27,15.7569,0.0005,1.329,1.09,0.008,0.009,0.78,1
297,1083.79,1544.94,16.0643,0.0007,1.339,1.035,0.01,0.011,0.78,1
305,817.447,1173.16,16.1115,0.0007,1.456,1.127,0.01,0.013,0.78,1
306,835.236,1502.75,16.142,0.0007,1.303,1.039,0.011,0.013,0.78,1
293,1227.01,1256.78,16.1813,0.0006,1.126,0.885,0.011,0.012,0.78,1
338,917.747,1170.33,16.3511,0.0006,1.362,1.268,0.032,0.033,0.78,1
404,991.057,1542.63,16.5223,0.0007,1.315,1.022,0.013,0.014,0.78,1
400,1346.25,1600.07,16.6118,0.0007,1.127,0.887,0.012,0.015,0.78,1
416,897.135,1406.07,16.6315,0.0007,1.317,1.026,0.013,0.016,0.78,1
419,1235.99,1134.08,16.7154,0.0007,1.16,0.88,0.015,0.015,0.78,1
447,1292.07,1423.72,16.7487,0.0008,1.277,1.04,0.016,0.018,0.78,1
485,1082.87,1344.6,16.79,0.0007,1.392,1.107,0.014,0.021,0.78,1
500,1061.4,938.203,16.8117,0.0009,1.397,1.092,0.021,0.026,0.78,1
492,1372.3,1028.19,16.8142,0.0009,1.402,1.039,0.015,0.02,0.78,1
478,1335.91,1494.08,16.8164,0.0008,1.275,0.949,0.016,0.018,0.78,1
527,1035.88,1422.03,16.9377,0.0007,1.336,1.049,0.016,0.02,0.78,1
581,1096.85,1749.47,17.0243,0.0008,1.431,1.09,0.019,0.025,0.78,1
543,1102.03,1207.67,17.0622,0.003,1.301,1.019,0.016,0.022,0.78,1
600,1059.56,1465.68,17.0961,0.0008,1.417,1.073,0.019,0.026,0.78,1
677,751.279,1272.71,17.1143,0.0008,1.756,1.426,0.02,0.034,0.78,1
622,1261.53,975.448,17.1725,0.0042,1.478,1.105,0.023,0.028,0.78,1
439,735.556,1209.15,17.1907,0.0015,1.284,1.156,0.027,0.031,0.78,1
630,1481.12,1423.64,17.1988,0.0009,1.442,1.107,0.017,0.024,0.78,1
668,1369.37,1199.63,17.2501,0.0036,1.455,0.719,0.028,0.05,0.78,1
656,727.712,1226.58,17.2694,0.001,1.353,1.076,0.019,0.025,0.78,1
673,1118.96,1299.73,17.2943,0.0009,1.437,1.179,0.022,0.028,0.78,1
707,974.227,1379.84,17.3333,0.0009,1.462,1.179,0.019,0.029,0.78,1
700,817.314,1548.48,17.3612,0.0009,1.389,1.167,0.019,0.027,0.78,1
678,830.416,1278.04,17.3732,0.0009,1.286,1.076,0.022,0.027,0.78,1
1025,1225.4,1528.9,17.8718,0.0011,1.765,1.339,0.032,0.056,0.78,1
1121,1219.04,1364.55,18.1844,0.0013,1.668,1.451,0.038,0.066,0.78,1
324,784.245,1169.74,16.3806,0.0009,1.091,0.964,0.01,0.01,0.774,1
187,994.631,1371.78,15.406,0.0005,1.398,1.075,0.008,0.008,0.772,1
136,1114.34,1484.19,14.9445,0.0004,1.496,1.301,0.007,0.007,0.771,1
82,1505.05,1436.0,13.8394,0.0003,2.22,1.982,0.007,0.007,0.77,1
251,962.119,1307.83,15.8206,0.0006,1.295,0.983,0.009,0.01,0.77,1
249,1360.61,1307.36,15.8283,0.0006,1.342,1.039,0.009,0.01,0.77,1
282,1057.84,1247.83,16.0396,0.0007,1.374,1.07,0.009,0.012,0.77,1
317,1357.94,1373.86,16.1866,0.0007,1.435,1.108,0.013,0.014,0.77,1
326,1227.58,1219.04,16.2907,0.0008,1.325,1.02,0.011,0.015,0.77,1
397,1173.25,1429.66,16.4875,0.0007,1.389,1.122,0.013,0.016,0.77,1
361,1340.29,1205.13,16.4895,0.0007,1.155,0.92,0.014,0.014,0.77,1
421,1192.83,1228.09,16.5652,0.0008,1.474,1.133,0.013,0.019,0.77,1
408,962.394,1588.52,16.6417,0.0007,1.116,0.877,0.015,0.015,0.77,1
691,1245.65,1193.85,16.6953,0.0008,2.413,2.119,0.019,0.061,0.77,1
246,1175.13,1221.69,15.9305,0.0006,1.094,0.909,0.01,0.01,0.769,1
135,1274.99,1289.8,15.1372,0.0004,1.11,0.85,0.007,0.007,0.768,1
20,1340.12,1454.62,12.5964,0.0002,0.658,0.549,0.007,0.005,0.766,1
149,1176.42,1183.84,15.2425,0.0005,1.165,0.908,0.006,0.007,0.766,1
36,1064.6,1361.33,12.5472,0.0003,2.472,2.122,0.006,0.007,0.764,1
143,1105.01,1387.01,15.1316,0.0004,1.292,0.99,0.008,0.007,0.764,1
141,1101.06,1101.77,15.1705,0.0004,1.153,0.887,0.006,0.006,0.764,1
279,899.797,1345.45,16.0116,0.0007,1.339,1.032,0.01,0.011,0.764,1
301,1242.51,1316.45,16.2658,0.0007,1.127,0.866,0.014,0.014,0.763,1
44,1018.17,1296.88,12.8298,0.0004,2.596,2.208,0.013,0.025,0.76,1
256,1012.84,1364.44,15.848,0.0006,1.393,1.082,0.009,0.01,0.76,1
277,1336.99,1385.03,16.1137,0.0009,1.291,0.991,0.031,0.029,0.76,1
777,740.791,1059.3,16.8361,0.0009,2.525,2.148,0.022,0.064,0.76,1
112,1140.15,1423.79,14.8435,0.0004,1.255,0.948,0.007,0.006,0.759,1
87,1024.21,1635.98,14.4584,0.0003,1.454,1.327,0.01,0.007,0.756,1
280,1140.03,1671.1,16.0864,0.0006,1.217,0.918,0.01,0.01,0.753,1
30,1420.68,1056.85,13.0308,0.0003,1.451,1.312,0.006,0.006,0.747,1
46,736.499,1161.17,13.6801,0.0003,1.466,1.264,0.004,0.004,0.739,1
730,1395.89,1048.65,17.3979,0.0011,1.528,1.22,0.023,0.033,0.86,0
798,1431.27,1330.26,17.5162,0.001,1.571,1.276,0.026,0.037,0.8,0
843,1056.92,1255.57,17.5726,0.0012,1.564,1.314,0.026,0.04,0.79,0
982,1299.67,1441.49,17.8155,0.0012,1.668,1.36,0.035,0.056,0.79,0
934,1366.06,1133.14,17.9143,0.0012,1.381,1.2,0.029,0.041,0.79,0
1188,1085.98,1047.54,18.5451,0.0018,1.573,1.184,0.056,0.096,0.79,0
204,785.492,1377.92,15.636,0.0006,1.187,0.943,0.009,0.009,0.784,0
125,1042.57,1323.6,14.6528,0.0003,1.842,1.625,0.006,0.008,0.78,0
340,1269.36,1189.25,15.3395,0.0005,2.818,2.459,0.01,0.027,0.78,0
495,686.794,1375.61,16.1738,0.0008,2.401,2.046,0.014,0.035,0.78,0
388,1234.07,1415.17,16.5483,0.0006,1.249,1.017,0.013,0.015,0.78,0
384,892.047,1206.61,16.5532,0.0009,1.207,0.963,0.012,0.014,0.78,0
422,898.761,1142.61,16.7442,0.0008,1.216,1.057,0.019,0.019,0.78,0
445,1357.55,1184.42,16.7828,0.0007,1.236,1.012,0.013,0.018,0.78,0
605,1007.04,907.053,17.0291,0.0008,1.545,1.138,0.024,0.029,0.78,0
645,1496.31,1282.22,17.1039,0.0008,1.614,1.262,0.02,0.029,0.78,0
666,1336.22,1645.65,17.1538,0.0008,1.624,1.397,0.022,0.035,0.78,0
575,1357.9,1279.12,17.1567,0.0007,1.235,0.997,0.021,0.02,0.78,0
655,1366.87,1497.77,17.1677,0.0008,1.589,1.272,0.02,0.03,0.78,0
694,1147.61,1411.32,17.303,0.0009,1.484,1.293,0.022,0.033,0.78,0
692,841.62,1534.86,17.426,0.0014,1.262,1.031,0.021,0.026,0.78,0
711,762.36,1243.05,17.4492,0.0012,1.267,1.106,0.022,0.033,0.78,0
733,813.616,1436.05,17.4522,0.001,1.362,1.196,0.02,0.036,0.78,0
746,903.81,1240.5,17.5204,0.001,1.328,1.094,0.021,0.03,0.78,0
752,1418.21,1548.72,17.5798,0.0013,1.316,1.07,0.026,0.033,0.78,0
801,1318.7,1255.31,17.5925,0.0011,1.427,1.065,0.029,0.039,0.78,0
758,1306.34,1100.82,17.6192,0.0011,1.287,1.051,0.024,0.03,0.78,0
859,1160.85,1202.09,17.6249,0.0011,1.558,1.125,0.025,0.045,0.78,0
830,1081.14,1227.8,17.6625,0.0012,1.364,1.164,0.029,0.044,0.78,0
910,1392.15,1186.45,17.8279,0.0011,1.453,1.072,0.033,0.042,0.78,0
1020,1432.45,1384.78,17.9014,0.0012,1.707,1.377,0.033,0.061,0.78,0
1106,912.439,1396.49,17.9854,0.0012,1.861,1.335,0.04,0.07,0.78,0
998,867.194,1264.14,18.0353,0.0013,1.401,1.22,0.035,0.048,0.78,0
1059,960.524,1541.97,18.1312,0.0014,1.431,1.068,0.041,0.058,0.78,0
1122,1401.37,1385.35,18.1775,0.0014,1.635,1.357,0.045,0.073,0.78,0
1131,1350.48,1551.47,18.2686,0.0014,1.489,1.163,0.04,0.067,0.78,0
1178,1206.12,1067.26,18.5621,0.0017,1.453,1.405,0.051,0.094,0.78,0
107,839.552,1414.37,14.9513,0.0005,0.852,0.715,0.007,0.006,0.779,0
81,956.72,1294.24,13.6854,0.0003,2.381,2.094,0.006,0.006,0.77,0
415,1185.98,1708.06,15.8586,0.0009,2.461,2.1,0.013,0.026,0.77,0
480,978.712,1440.53,16.664,0.0008,1.576,1.194,0.016,0.021,0.77,0
574,1476.88,1146.95,16.6799,0.0009,2.034,1.572,0.013,0.033,0.77,0
450,1037.49,1271.81,16.7378,0.0008,1.383,1.095,0.015,0.016,0.77,0
438,955.834,991.962,16.7665,0.0008,1.193,0.938,0.016,0.017,0.77,0
479,865.925,961.793,16.7822,0.0007,1.318,1.136,0.019,0.022,0.77,0
507,1107.79,1403.74,16.8331,0.0009,1.417,1.191,0.014,0.023,0.77,0
463,953.619,1341.49,16.8407,0.0008,1.233,0.952,0.017,0.021,0.77,0
525,1003.0,988.83,16.9177,0.0008,1.177,0.95,0.019,0.021,0.77,0
530,1462.74,1447.62,17.002,0.0007,1.23,0.947,0.018,0.02,0.77,0
625,1108.83,1264.64,17.1158,0.0009,1.537,1.227,0.02,0.028,0.77,0
731,812.759,1276.85,17.1565,0.0053,2.101,1.566,0.019,0.039,0.77,0
817,1122.61,1524.89,17.3944,0.0009,1.809,1.433,0.023,0.046,0.77,0
721,709.831,1509.42,17.4392,0.0009,1.332,1.084,0.023,0.032,0.77,0
726,1221.97,1304.04,17.4725,0.001,1.268,1.037,0.023,0.033,0.77,0
786,1068.73,975.249,17.5002,0.0022,1.571,1.252,0.03,0.054,0.77,0
759,1323.07,1625.45,17.5347,0.001,1.386,1.133,0.023,0.033,0.77,0
763,689.679,1405.41,17.5661,0.001,1.288,1.082,0.023,0.034,0.77,0
888,1275.33,1245.6,17.5893,0.001,1.759,1.563,0.026,0.053,0.77,0
826,1418.42,1132.09,17.5908,0.0009,1.533,1.113,0.029,0.039,0.77,0
836,696.922,1127.28,17.6666,0.0011,1.422,1.122,0.027,0.038,0.77,0
862,917.497,1281.23,17.6705,0.0012,1.806,1.285,0.041,0.042,0.77,0
854,1391.33,1409.28,17.7469,0.0013,1.422,1.297,0.027,0.043,0.77,0
995,1229.1,1076.67,17.9889,0.0014,1.552,1.349,0.032,0.053,0.77,0
1112,1078.94,1380.31,18.065,0.0014,1.771,1.365,0.038,0.079,0.77,0
1093,1131.06,1696.07,18.2534,0.0014,1.334,1.063,0.045,0.064,0.77,0
1127,1265.16,1065.26,18.3363,0.0023,1.619,1.316,0.047,0.082,0.77,0
1144,1108.33,1285.18,18.3632,0.0018,1.47,1.234,0.045,0.063,0.77,0
150,719.132,1166.8,15.2131,0.0004,1.203,0.979,0.006,0.006,0.769,0
195,747.688,1120.57,15.6189,0.0006,1.134,1.003,0.008,0.008,0.768,0
154,1451.29,1152.04,15.4114,0.0005,0.889,0.745,0.008,0.008,0.767,0
95,917.758,1055.86,14.8437,0.0003,0.817,0.66,0.005,0.005,0.765,0
142,1225.46,1156.92,15.1392,0.0005,1.227,0.945,0.007,0.006,0.765,0
284,957.066,908.734,16.1804,0.0006,1.0,0.803,0.013,0.013,0.763,0
214,1020.1,1605.45,15.7158,0.0005,1.053,0.817,0.01,0.01,0.762,0
423,1327.77,1562.99,16.7144,0.0007,1.134,0.857,0.053,0.044,0.761,0
375,956.175,1388.2,16.449,0.0007,1.323,1.066,0.012,0.015,0.76,0
413,1201.2,1282.77,16.6982,0.0007,1.117,0.854,0.013,0.014,0.76,0
540,995.771,1250.03,16.9636,0.0008,1.391,1.043,0.016,0.022,0.76,0
320,1174.94,1706.6,16.3569,0.0007,1.005,0.806,0.013,0.012,0.759,0
159,897.562,1594.8,15.3912,0.0005,0.925,0.742,0.009,0.007,0.757,0
236,802.245,1355.38,15.8032,0.0012,1.273,0.979,0.01,0.01,0.757,0
217,1160.45,1114.97,15.8136,0.0006,1.002,0.783,0.01,0.009,0.756,0
257,765.748,1251.59,16.0218,0.0007,1.068,0.835,0.009,0.01,0.755,0
176,1412.65,1045.08,15.4357,0.0005,1.123,0.894,0.007,0.007,0.751,0
226,978.78,1715.05,15.8722,0.0018,1.178,0.914,0.039,0.032,0.75,0
598,1148.07,1675.54,17.2028,0.0051,1.312,1.036,0.019,0.024,0.75,0
123,1375.74,1600.46,14.9879,0.0004,1.227,0.934,0.009,0.008,0.749,0
7,1029.44,1121.11,11.7387,0.0003,0.542,0.451,0.004,0.004,0.748,0
240,817.15,1182.27,15.9621,0.0006,0.924,0.825,0.009,0.01,0.748,0
274,704.909,1368.92,16.1163,0.0011,1.204,0.896,0.015,0.01,0.748,0
435,1175.63,1685.69,16.665,0.0007,1.33,1.055,0.015,0.017,0.748,0
164,1158.42,1376.68,15.2509,0.0004,1.303,1.021,0.008,0.009,0.746,0
245,1199.46,947.162,15.9203,0.0007,1.092,0.852,0.014,0.014,0.744,0
160,1304.82,986.675,15.1759,0.0004,1.356,1.074,0.013,0.013,0.743,0
243,1163.1,1580.08,15.8304,0.0006,1.204,0.924,0.011,0.01,0.743,0
617,1228.33,1451.96,17.2287,0.0008,1.257,1.015,0.019,0.023,0.74,0
51,1006.35,1193.58,14.1249,0.0003,0.644,0.481,0.006,0.005,0.739,0
78,1443.1,1470.0,14.4831,0.0002,0.874,0.744,0.007,0.007,0.737,0
168,981.329,1490.19,15.1993,0.0004,1.425,1.097,0.021,0.007,0.737,0
145,1361.06,992.655,15.3297,0.0004,0.879,0.739,0.013,0.011,0.732,0
1115,1092.6,1599.77,18.2593,0.0015,1.447,1.142,0.043,0.064,0.73,0
1177,1307.4,1649.56,18.5265,0.0018,1.459,1.087,0.052,0.08,0.72,0
31,1114.67,931.095,13.326,0.0003,1.006,0.906,0.01,0.01,0.71,0
879,1276.69,1214.06,17.6941,0.0012,1.531,1.208,0.031,0.046,0.71,0
905,1192.01,1595.67,17.8681,0.0013,1.329,1.094,0.031,0.039,0.71,0
1058,779.555,1609.17,18.3146,0.0021,1.463,1.183,0.06,0.067,0.71,0
679,1044.14,1261.22,17.4249,0.0069,1.484,1.124,0.02,0.031,0.7,0
849,1190.07,1421.6,18.586,0.002,1.516,1.27,0.057,0.054,0.7,0
1151,1159.86,1012.47,18.4331,0.002,1.42,1.188,0.046,0.073,0.69,0
739,1304.71,957.046,17.5169,0.0043,1.469,1.194,0.025,0.04,0.61,0
8,1363.46,1427.43,11.1105,0.0005,2.031,1.829,0.007,0.005,0.768,0
