ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
646,1268.91,1041.78,17.152,0.001,1.353,1.169,0.019,0.027,0.37,0
662,1525.14,954.032,17.1576,0.0012,1.008,0.828,0.023,0.022,0.37,0
676,1482.72,1001.29,17.2394,0.0013,0.971,0.87,0.019,0.018,0.37,0
497,1486.76,1232.29,16.839,0.0011,1.431,1.254,0.016,0.022,0.36,0
691,1123.12,1237.52,17.2705,0.0012,0.938,0.804,0.018,0.019,0.36,0
703,1201.32,786.126,17.2804,0.0011,0.801,0.681,0.026,0.023,0.36,0
740,1335.22,1065.4,17.3601,0.0012,1.431,1.232,0.019,0.03,0.36,0
830,1285.82,1060.92,17.4658,0.0013,1.102,0.943,0.026,0.028,0.36,0
778,1133.36,872.169,17.3859,0.0014,0.908,0.822,0.028,0.03,0.35,0
815,1152.81,837.866,17.4801,0.0012,0.94,0.662,0.025,0.025,0.35,0
841,1216.96,838.063,17.4842,0.0013,1.035,0.898,0.025,0.031,0.35,0
929,1457.8,911.494,17.5353,0.0012,1.216,1.056,0.029,0.029,0.35,0
908,1013.77,903.78,17.5622,0.0012,0.985,0.758,0.029,0.029,0.35,0
887,1472.97,1114.52,17.5925,0.0013,1.305,1.165,0.026,0.036,0.35,0
885,1229.49,1217.17,17.5926,0.0012,1.019,0.887,0.026,0.027,0.35,0
950,1274.21,898.567,17.6376,0.0013,0.947,0.884,0.028,0.031,0.35,0
936,1343.41,1133.25,17.6485,0.0015,1.147,1.05,0.025,0.033,0.35,0
1015,1269.94,1232.13,17.7594,0.0015,1.099,0.903,0.034,0.035,0.35,0
513,1384.11,807.358,16.8125,0.0009,1.022,0.942,0.019,0.021,0.34,0
807,1281.08,795.048,17.3877,0.0011,1.196,1.186,0.028,0.033,0.34,0
849,1342.81,1028.77,17.5317,0.0012,0.998,0.786,0.028,0.027,0.34,0
884,1356.67,860.055,17.5428,0.0014,0.925,0.737,0.028,0.03,0.34,0
1060,1067.88,1214.74,17.8376,0.0015,1.045,0.861,0.03,0.032,0.34,0
1033,1140.85,819.128,17.7324,0.0015,1.089,1.005,0.042,0.044,0.33,0
1083,1301.09,774.76,17.8687,0.0015,1.078,1.032,0.033,0.041,0.33,0
1170,1071.91,881.975,17.9632,0.0015,1.077,0.99,0.041,0.041,0.33,0
1240,1148.08,1148.47,18.1093,0.0017,1.112,0.95,0.036,0.04,0.33,0
1282,1329.82,1286.87,18.1569,0.0015,0.859,0.825,0.043,0.04,0.33,0
1630,1117.02,1161.25,18.5537,0.0028,1.002,0.863,0.052,0.059,0.33,0
975,1368.11,880.158,17.6952,0.0015,1.359,1.072,0.034,0.05,0.32,0
1075,993.276,1014.91,17.8955,0.0018,1.355,1.039,0.045,0.051,0.32,0
1122,1041.68,1029.05,17.9629,0.0021,1.097,1.077,0.039,0.048,0.32,0
1215,1537.48,971.156,18.0131,0.0019,0.927,0.811,0.042,0.041,0.32,0
1172,1235.44,1113.01,18.0142,0.002,0.968,0.813,0.04,0.038,0.32,0
1378,1265.12,1343.61,18.2825,0.0017,1.067,1.098,0.05,0.05,0.32,0
1405,1337.29,1011.9,18.2944,0.002,0.913,0.796,0.045,0.042,0.32,0
1086,1175.72,1175.41,17.8969,0.0015,1.053,0.903,0.029,0.035,0.31,0
1138,1488.32,899.555,17.9158,0.0015,0.882,0.741,0.04,0.034,0.31,0
1174,1323.51,1079.65,17.9771,0.0015,1.253,1.088,0.039,0.049,0.31,0
1135,1449.83,1167.97,18.0172,0.0027,1.194,1.032,0.038,0.043,0.31,0
1226,1366.88,1321.31,18.0985,0.0015,0.874,0.706,0.038,0.037,0.31,0
1346,1360.15,975.942,18.1984,0.0018,0.862,0.639,0.052,0.047,0.31,0
1298,1156.47,774.224,18.2111,0.0019,0.9,1.014,0.064,0.058,0.31,0
1621,1024.28,1174.97,18.4855,0.0021,1.156,0.991,0.055,0.065,0.31,0
1350,985.594,924.16,18.1245,0.0023,1.107,0.986,0.049,0.059,0.3,0
1439,1487.25,1144.08,18.3207,0.0021,0.869,0.767,0.05,0.037,0.3,0
1521,1334.96,905.394,18.4026,0.0024,0.581,0.595,0.059,0.05,0.3,0
1708,1059.61,1039.45,18.5269,0.0023,1.207,1.102,0.057,0.067,0.3,0
1692,1108.15,1154.18,18.5328,0.0021,1.429,1.102,0.057,0.077,0.3,0
2043,1264.09,1015.08,18.9895,0.0034,1.131,0.663,0.079,0.074,0.3,0
1526,1031.06,1200.77,18.4485,0.0031,1.563,1.248,0.055,0.083,0.29,0
2098,1424.94,1209.09,18.9689,0.003,1.019,0.922,0.081,0.082,0.29,0
1093,1462.2,1170.73,17.9094,0.0016,1.149,1.028,0.035,0.043,0.28,0
1321,1428.92,908.367,18.2513,0.0029,0.892,0.808,0.045,0.047,0.28,0
1614,1524.65,1044.89,18.5042,0.0022,1.083,0.926,0.053,0.062,0.28,0
1308,1497.09,993.57,18.1764,0.0026,1.264,1.144,0.039,0.053,0.27,0
1776,1062.32,1135.65,18.6705,0.0022,1.043,0.855,0.055,0.057,0.27,0
1683,1420.09,825.322,18.4892,0.0025,0.884,0.735,0.058,0.053,0.25,0
1943,1302.49,864.076,18.8428,0.003,1.052,1.028,0.077,0.098,0.18,0
1783,1382.64,1307.86,19.325,0.0041,1.132,0.852,0.063,0.066,0.06,0
1019,1276.59,1165.07,17.8294,0.0016,0.812,0.594,0.036,0.033,0.01,0
1552,1151.95,768.601,18.3488,0.0022,nan,0.869,nan,0.064,0.58,-1
1715,997.78,1011.15,18.5667,0.003,nan,0.98,nan,0.071,0.49,-1
2132,1213.62,922.723,18.8727,0.0027,nan,0.905,nan,0.087,0.34,-1
2293,1438.7,1163.6,19.008,0.0029,nan,0.961,nan,0.096,0.24,-1
2378,1095.16,1164.66,19.1236,0.0031,nan,0.757,nan,0.083,0.27,-1
2005,1201.59,825.475,18.8136,0.0028,nan,0.604,nan,0.067,0.26,-1
