ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
511,1038.82,1177.52,16.648,0.0007,1.332,1.179,0.013,0.018,0.61,1
570,1000.17,1461.33,15.9994,0.0008,2.59,2.304,0.012,0.037,0.6,1
430,1354.68,1619.85,16.5148,0.0007,0.966,0.909,0.013,0.014,0.6,1
471,1180.26,1444.27,16.626,0.0007,1.164,1.078,0.013,0.017,0.6,1
485,843.975,1700.28,16.7085,0.0007,1.045,0.928,0.014,0.015,0.6,1
457,1231.93,959.007,16.6437,0.0008,1.016,0.888,0.017,0.018,0.597,1
653,800.862,1118.2,16.3785,0.0008,2.45,2.184,0.015,0.045,0.59,1
607,1482.74,1350.54,16.384,0.0007,2.232,2.062,0.015,0.038,0.58,1
748,871.573,1542.45,16.7906,0.0008,2.248,1.945,0.019,0.06,0.56,1
890,1278.47,1351.04,17.0043,0.0016,2.363,2.19,0.023,0.082,0.56,1
943,1041.73,1661.6,17.2426,0.0009,2.312,2.034,0.027,0.081,0.56,1
709,1086.88,1243.83,17.3439,0.0011,1.187,0.992,0.02,0.026,0.56,1
698,1040.13,1701.42,17.3888,0.001,0.982,0.857,0.021,0.022,0.56,1
1001,737.373,1332.35,17.1461,0.0009,2.587,2.155,0.029,0.086,0.55,1
643,1026.73,1360.82,17.3728,0.002,0.959,0.919,0.026,0.034,0.55,1
688,1401.82,1104.63,17.4553,0.0019,1.073,0.882,0.022,0.024,0.55,1
733,1126.53,1618.39,17.4897,0.0011,1.049,0.906,0.021,0.025,0.55,1
758,1297.37,1385.88,17.5257,0.0011,1.208,1.039,0.025,0.027,0.55,1
803,853.851,1534.81,17.6412,0.0012,1.118,0.903,0.024,0.032,0.55,1
716,1308.27,1080.54,17.453,0.0012,1.049,0.946,0.024,0.024,0.54,1
766,997.99,1161.81,17.5187,0.0012,1.2,1.005,0.022,0.03,0.54,1
765,801.588,1679.74,17.5724,0.0013,1.074,0.98,0.025,0.035,0.54,1
824,1450.28,1144.12,17.6979,0.0012,1.143,0.926,0.031,0.032,0.54,1
826,745.657,1379.18,17.7734,0.0013,0.982,0.957,0.029,0.031,0.54,1
827,1396.81,1684.11,17.7059,0.0013,1.152,1.024,0.027,0.036,0.53,1
1189,784.939,1408.37,17.9967,0.0028,1.82,1.366,0.045,0.085,0.53,1
1205,1523.87,1082.17,17.9151,0.0014,2.379,1.574,0.043,0.096,0.52,1
1209,664.358,1123.51,18.8256,0.0037,1.865,0.994,0.072,0.093,0.43,1
26,856.473,1344.62,12.7985,0.0004,0.511,0.414,0.004,0.004,0.783,0
53,1294.14,994.457,13.3668,0.0002,1.104,1.065,0.005,0.004,0.783,0
72,990.899,866.298,13.8639,0.0006,0.537,0.393,0.008,0.007,0.773,0
136,1401.26,1279.7,14.7338,0.0003,0.685,0.576,0.005,0.005,0.772,0
135,921.437,1386.07,14.7717,0.0003,0.475,0.358,0.005,0.005,0.768,0
59,1300.2,1257.0,13.1409,0.0003,1.693,1.629,0.005,0.005,0.767,0
96,1469.99,1418.65,14.2736,0.0003,0.573,0.472,0.007,0.006,0.766,0
49,1517.32,1155.14,13.5111,0.0003,0.377,0.25,0.014,0.008,0.764,0
82,1216.38,1490.46,13.9717,0.0004,0.696,0.584,0.006,0.006,0.764,0
75,1271.9,972.042,13.8507,0.0002,0.697,0.609,0.01,0.009,0.758,0
2,1011.76,1381.11,10.9591,0.0004,0.524,0.455,0.006,0.007,0.756,0
169,798.867,1392.32,15.0513,0.0004,0.651,0.519,0.005,0.006,0.756,0
118,1571.16,1461.01,14.5192,0.0004,0.738,0.631,0.006,0.006,0.754,0
129,1520.41,1373.8,14.453,0.0003,1.152,1.036,0.005,0.006,0.753,0
142,1570.67,1387.38,14.8572,0.0003,0.657,0.523,0.007,0.006,0.75,0
140,1015.59,1705.04,14.8113,0.0003,0.615,0.486,0.007,0.007,0.749,0
173,1551.84,1104.43,15.055,0.0003,0.768,0.676,0.006,0.006,0.747,0
165,971.068,1581.52,15.0858,0.0004,0.431,0.376,0.007,0.006,0.734,0
234,1389.93,1352.3,15.5552,0.0005,0.693,0.589,0.008,0.006,0.717,0
226,1225.18,1655.13,15.4524,0.0005,0.819,0.668,0.008,0.008,0.712,0
208,1123.49,1499.09,15.3201,0.0007,0.917,0.808,0.008,0.007,0.711,0
216,1383.9,1229.3,14.928,0.0004,1.77,1.59,0.007,0.009,0.71,0
217,1158.16,941.934,15.4158,0.0005,0.847,0.728,0.009,0.009,0.71,0
242,1064.81,1515.33,15.5439,0.0005,0.82,0.737,0.007,0.007,0.709,0
266,1453.77,1309.09,15.7621,0.0005,0.893,0.725,0.008,0.008,0.702,0
247,1461.59,1061.47,15.561,0.0005,0.959,0.947,0.008,0.008,0.701,0
18,1111.21,1378.77,12.6049,0.0004,0.722,0.641,0.015,0.016,0.699,0
267,1105.4,1083.51,15.7982,0.001,0.859,0.779,0.008,0.009,0.691,0
108,1156.8,1495.72,14.3575,0.0003,0.809,0.691,0.006,0.006,0.69,0
148,1149.91,1561.23,14.8993,0.0003,0.73,0.62,0.035,0.029,0.681,0
143,1387.4,1458.26,14.8627,0.0004,0.654,0.526,0.007,0.006,0.668,0
196,1010.82,1558.57,15.2874,0.0005,0.726,0.6,0.022,0.021,0.666,0
324,1318.66,1536.2,16.1022,0.0009,0.741,0.603,0.01,0.01,0.654,0
295,1407.33,1125.67,14.9344,0.0005,2.524,2.292,0.009,0.02,0.65,0
446,1410.76,1254.04,15.8601,0.0007,2.23,1.878,0.01,0.019,0.65,0
1188,1456.07,1414.8,18.499,0.0024,1.307,1.125,0.053,0.067,0.65,0
1252,838.651,1122.84,18.6049,0.0025,1.382,1.013,0.062,0.076,0.65,0
360,881.518,1084.35,16.2645,0.0006,0.808,0.718,0.01,0.01,0.649,0
131,1012.22,881.468,14.5009,0.0004,1.083,0.958,0.009,0.008,0.643,0
386,802.723,1096.96,16.3638,0.0007,0.837,0.717,0.01,0.01,0.642,0
285,1145.19,868.961,15.8878,0.0006,0.833,0.751,0.093,0.096,0.64,0
866,987.012,1235.57,17.8791,0.0035,1.295,1.036,0.037,0.039,0.64,0
885,1228.17,883.481,17.8903,0.0014,1.176,1.088,0.039,0.052,0.64,0
1241,1222.28,834.113,18.5145,0.0022,1.404,1.132,0.065,0.098,0.64,0
1215,766.971,1529.35,18.6103,0.0026,1.229,1.301,0.056,0.085,0.64,0
382,1467.55,1449.34,16.3574,0.0007,0.803,0.665,0.012,0.011,0.631,0
456,1527.85,1217.95,16.2204,0.0007,1.776,1.585,0.011,0.021,0.63,0
1285,1155.77,1708.37,18.6773,0.0021,1.574,1.068,0.065,0.098,0.63,0
404,722.033,1592.77,16.4073,0.0007,0.857,0.712,0.012,0.012,0.625,0
415,1431.21,1100.72,16.3864,0.0007,1.068,0.88,0.011,0.012,0.621,0
407,1183.73,1602.81,16.4437,0.0007,0.826,0.703,0.011,0.012,0.62,0
1235,865.342,1308.44,18.6871,0.0026,1.369,1.277,0.061,0.076,0.62,0
432,1063.69,1443.37,16.5119,0.0007,0.923,0.762,0.012,0.012,0.613,0
547,841.774,1403.49,16.7368,0.0008,1.34,1.059,0.014,0.017,0.61,0
458,842.694,1104.14,16.7178,0.0007,0.881,0.762,0.013,0.013,0.602,0
357,1186.43,1157.95,16.1896,0.0009,1.002,0.801,0.011,0.011,0.6,0
228,887.364,1512.75,15.4566,0.0005,0.845,0.7,0.007,0.007,0.599,0
115,1231.33,1499.86,14.4881,0.0015,0.732,0.619,0.006,0.006,0.598,0
448,1417.79,1229.28,16.5989,0.0009,1.046,0.81,0.012,0.014,0.593,0
483,1396.65,1053.15,16.7676,0.0008,0.953,0.77,0.013,0.014,0.591,0
467,1522.53,1521.89,16.4861,0.0009,1.461,1.174,0.022,0.025,0.59,0
501,1577.55,1336.79,16.7463,0.0008,1.059,0.863,0.014,0.017,0.59,0
530,1056.46,1224.06,16.7644,0.0007,1.202,0.999,0.015,0.017,0.59,0
563,1396.34,1311.99,16.833,0.0007,1.316,1.17,0.014,0.019,0.59,0
585,1402.26,1520.49,17.0604,0.0009,0.995,0.795,0.016,0.018,0.583,0
9,1501.63,1299.97,11.9375,0.0025,0.124,0.081,0.008,0.006,0.582,0
497,1423.63,1225.8,16.6059,0.0009,1.327,1.209,0.013,0.019,0.58,0
510,1374.44,955.129,16.8156,0.0008,0.9,0.754,0.016,0.016,0.58,0
606,856.745,1643.99,17.098,0.0009,1.104,1.019,0.016,0.019,0.58,0
85,1082.96,1167.03,13.8272,0.0006,1.306,1.115,0.005,0.004,0.575,0
503,1525.77,1395.0,16.7982,0.0007,1.147,0.939,0.026,0.023,0.57,0
584,1343.13,1665.59,16.8429,0.0009,1.427,1.294,0.016,0.022,0.57,0
696,1242.17,953.599,16.8723,0.0016,1.643,1.363,0.023,0.04,0.57,0
672,1483.3,1189.18,16.9068,0.0016,1.448,1.202,0.016,0.026,0.57,0
664,1011.73,1597.2,16.9586,0.001,1.71,1.387,0.018,0.029,0.57,0
569,985.521,1473.79,17.0664,0.0009,0.907,0.734,0.018,0.02,0.57,0
613,935.453,1634.75,17.0772,0.0009,1.162,1.055,0.023,0.022,0.57,0
591,1020.63,1088.1,17.0851,0.001,0.999,0.912,0.017,0.019,0.57,0
619,1334.32,1143.54,17.1475,0.001,1.047,0.897,0.019,0.021,0.57,0
636,867.716,1329.79,17.1561,0.0009,1.139,1.019,0.016,0.022,0.57,0
617,1308.7,1585.49,17.1741,0.0009,0.93,0.84,0.019,0.02,0.57,0
543,1224.18,1365.92,16.9685,0.0009,0.894,0.769,0.016,0.016,0.565,0
568,1257.94,1607.35,17.0502,0.0009,0.9,0.71,0.018,0.018,0.561,0
330,1426.93,1466.92,15.4565,0.0007,1.995,1.779,0.008,0.014,0.56,0
574,926.71,1012.3,17.0212,0.0008,1.106,0.906,0.019,0.02,0.56,0
588,984.36,1295.46,17.0672,0.0008,1.0,0.884,0.018,0.018,0.56,0
743,655.119,1324.95,17.1145,0.0009,1.758,1.517,0.022,0.04,0.56,0
638,1497.94,1226.01,17.1779,0.0009,1.107,0.967,0.018,0.023,0.56,0
675,1186.02,853.7,17.2258,0.0009,1.217,1.039,0.023,0.028,0.56,0
661,972.302,1033.29,17.2956,0.0009,1.052,0.985,0.022,0.024,0.56,0
764,1084.87,951.264,17.3378,0.001,1.509,1.228,0.024,0.039,0.56,0
720,1368.45,1623.52,17.3402,0.0011,1.237,1.082,0.023,0.029,0.56,0
469,1140.9,1689.07,16.7276,0.0008,0.912,0.741,0.014,0.015,0.558,0
566,1492.95,1088.18,16.8819,0.0008,1.307,1.046,0.016,0.021,0.55,0
595,1442.86,1105.12,17.0302,0.0008,1.111,0.905,0.019,0.019,0.55,0
582,905.621,1112.19,17.0353,0.0012,1.198,1.044,0.016,0.02,0.55,0
599,1170.19,1237.45,17.0894,0.0008,0.975,0.888,0.019,0.021,0.55,0
601,699.545,1586.98,17.1067,0.0013,0.933,0.871,0.018,0.021,0.55,0
654,1184.2,1298.15,17.1121,0.0014,1.389,1.177,0.017,0.024,0.55,0
938,1432.13,1071.08,17.2183,0.001,2.336,2.145,0.027,0.078,0.55,0
662,1368.68,1083.39,17.2344,0.0011,1.207,1.031,0.02,0.025,0.55,0
656,1494.35,1429.2,17.2606,0.0009,1.042,0.907,0.019,0.021,0.55,0
721,1221.95,1521.4,17.2668,0.001,1.429,1.112,0.02,0.028,0.55,0
802,1327.66,1365.35,17.4917,0.001,1.458,1.157,0.024,0.035,0.55,0
761,1486.62,1567.59,17.549,0.0011,1.07,0.868,0.027,0.028,0.55,0
786,1544.8,1132.34,17.5513,0.0011,1.264,1.062,0.023,0.03,0.55,0
616,890.512,1522.01,17.1426,0.001,0.943,0.762,0.022,0.021,0.54,0
776,887.234,1366.62,17.3723,0.0011,1.458,1.257,0.023,0.033,0.54,0
811,792.483,1292.94,17.5148,0.0012,1.443,1.248,0.024,0.035,0.54,0
903,1276.66,1457.15,17.6734,0.0013,1.517,1.204,0.03,0.049,0.54,0
854,1455.02,1554.49,17.6877,0.0012,1.267,1.12,0.031,0.042,0.54,0
889,1216.72,1583.69,17.6984,0.0064,1.36,1.126,0.032,0.042,0.54,0
970,743.735,1194.87,17.7934,0.0013,1.585,1.341,0.035,0.054,0.54,0
992,712.444,1402.15,17.8158,0.0013,1.608,1.355,0.033,0.057,0.54,0
255,851.124,967.152,15.6996,0.0026,0.912,0.842,0.009,0.009,0.531,0
560,1196.15,1768.4,16.9899,0.0014,1.094,0.922,0.02,0.02,0.53,0
683,878.504,1432.34,17.305,0.0021,1.083,0.945,0.023,0.025,0.53,0
818,1169.38,1769.11,17.5045,0.001,1.453,1.162,0.027,0.039,0.53,0
946,1587.89,1391.58,17.5847,0.0011,1.762,1.447,0.029,0.05,0.53,0
883,988.084,1456.76,17.6217,0.0011,1.498,1.175,0.032,0.041,0.53,0
838,1340.6,1150.76,17.672,0.0012,1.257,1.046,0.027,0.036,0.53,0
956,1045.98,1141.79,17.7376,0.0025,1.56,1.314,0.03,0.049,0.53,0
813,1148.77,1751.89,17.7386,0.0012,1.049,1.02,0.026,0.032,0.53,0
909,1112.22,1782.19,17.7843,0.0012,1.328,1.103,0.032,0.042,0.53,0
842,831.459,1254.39,17.8028,0.0016,1.156,1.022,0.028,0.034,0.53,0
856,900.028,1600.11,17.8411,0.0013,1.029,0.885,0.034,0.04,0.53,0
1124,1111.46,1034.19,18.1108,0.0015,1.639,1.233,0.041,0.065,0.53,0
722,1112.01,1673.41,17.351,0.0017,1.296,1.049,0.02,0.029,0.52,0
710,943.089,981.593,17.3917,0.0014,1.08,1.044,0.026,0.034,0.52,0
1102,1500.75,1038.96,17.7715,0.0013,1.993,1.522,0.036,0.08,0.52,0
987,1070.73,1490.68,17.7836,0.0012,1.594,1.298,0.029,0.051,0.52,0
901,718.124,1041.89,17.8565,0.0013,1.206,0.985,0.03,0.039,0.52,0
870,682.937,1470.56,17.8797,0.0015,1.063,0.934,0.034,0.04,0.52,0
882,1204.36,1424.28,17.9101,0.0014,1.092,1.023,0.035,0.038,0.52,0
1119,1480.23,1133.16,18.0997,0.0018,1.547,1.23,0.042,0.068,0.52,0
989,1138.98,998.354,18.1004,0.0016,1.156,1.139,0.039,0.047,0.52,0
343,1448.33,1053.63,16.22,0.0029,0.942,0.751,0.011,0.01,0.511,0
1016,1489.47,1136.98,17.8406,0.0016,1.69,1.214,0.032,0.054,0.51,0
979,998.311,1632.94,17.9081,0.0014,1.361,1.1,0.033,0.044,0.51,0
869,1104.4,1403.03,17.9254,0.0017,1.109,0.954,0.031,0.039,0.51,0
908,1572.36,1223.44,17.9557,0.0014,1.075,0.934,0.033,0.037,0.51,0
1003,866.961,1295.5,17.9765,0.0015,1.331,1.128,0.033,0.045,0.51,0
949,1305.75,1306.83,17.9861,0.0016,1.249,1.156,0.034,0.043,0.51,0
1118,1352.32,1168.43,18.0113,0.0021,1.583,1.368,0.041,0.064,0.51,0
1011,787.036,1340.09,18.0196,0.0016,1.249,1.013,0.043,0.053,0.51,0
985,1016.18,1506.44,18.0642,0.0017,1.165,1.046,0.037,0.049,0.51,0
1029,783.685,1495.43,18.1186,0.0016,1.126,1.021,0.04,0.049,0.51,0
1176,1236.08,1771.7,18.1572,0.0018,1.684,1.318,0.046,0.073,0.51,0
1081,1410.03,1092.98,18.1725,0.0016,1.275,1.02,0.043,0.059,0.51,0
1148,640.386,1249.34,18.2368,0.0017,1.474,1.266,0.047,0.073,0.51,0
1172,835.503,1447.3,18.2595,0.002,1.514,1.436,0.047,0.085,0.51,0
1059,1407.33,1237.32,18.2713,0.0017,0.965,0.794,0.046,0.047,0.51,0
493,1563.85,1262.24,15.5053,0.0011,2.87,2.128,0.011,0.028,0.5,0
984,998.943,1130.21,17.9293,0.0014,1.48,1.189,0.035,0.051,0.5,0
1056,819.853,1422.02,17.9636,0.0015,1.487,1.117,0.035,0.051,0.5,0
1033,675.125,1545.92,17.983,0.0022,1.514,1.208,0.032,0.052,0.5,0
975,1384.3,1493.69,18.0001,0.0018,1.249,1.067,0.033,0.047,0.5,0
996,1164.29,1302.54,18.0633,0.0017,1.187,1.069,0.038,0.051,0.5,0
1060,1278.6,1535.12,18.109,0.0017,1.294,1.075,0.037,0.054,0.5,0
1154,1392.91,1404.38,18.1379,0.0016,1.696,1.163,0.045,0.064,0.5,0
1162,894.703,908.385,18.2708,0.0016,1.411,1.231,0.053,0.084,0.5,0
1185,1003.66,1316.8,18.3126,0.0018,1.355,1.072,0.051,0.076,0.5,0
1181,1422.11,1290.83,18.4271,0.0021,1.196,0.975,0.051,0.065,0.5,0
932,1542.65,1100.68,18.0266,0.0021,1.046,1.053,0.04,0.054,0.49,0
1122,633.656,1387.36,18.0784,0.0016,1.63,1.457,0.051,0.084,0.49,0
1208,1157.24,1432.43,18.3646,0.0019,1.504,1.244,0.051,0.079,0.49,0
1193,1195.74,1133.69,18.4028,0.002,1.319,0.948,0.062,0.078,0.49,0
1194,1365.93,1696.41,18.4061,0.002,1.479,1.225,0.05,0.082,0.49,0
1175,1406.12,1553.93,18.5297,0.0021,1.217,1.219,0.054,0.076,0.49,0
1223,1342.89,1303.74,18.5628,0.0021,1.23,0.981,0.055,0.066,0.49,0
1201,1373.09,1184.2,18.5804,0.0021,1.161,1.097,0.057,0.065,0.49,0
526,1173.9,1472.86,17.1258,0.0028,1.15,1.078,0.043,0.043,0.48,0
859,870.187,1580.55,17.7877,0.0016,1.155,1.044,0.03,0.036,0.48,0
1007,1152.73,1014.4,18.0469,0.0017,1.415,1.354,0.046,0.064,0.48,0
1093,1152.44,1688.12,18.2469,0.0016,1.077,0.916,0.047,0.058,0.48,0
1190,753.82,1502.94,18.3897,0.0023,1.432,1.306,0.053,0.086,0.48,0
1178,1050.37,1577.69,18.4616,0.002,1.201,1.009,0.052,0.064,0.48,0
1179,831.011,1467.5,18.4715,0.002,1.203,1.141,0.047,0.067,0.48,0
1145,960.69,1498.29,18.5232,0.0021,1.241,0.998,0.052,0.058,0.48,0
1216,1098.13,1709.08,18.5513,0.0022,1.249,1.095,0.057,0.076,0.48,0
1269,881.518,1717.05,18.6622,0.0024,1.338,1.0,0.058,0.083,0.48,0
533,959.567,1094.02,16.8762,0.0057,1.663,1.337,0.019,0.022,0.47,0
498,1034.84,1745.98,16.9551,0.0019,1.159,0.947,0.032,0.024,0.47,0
1225,1519.35,1071.61,18.6482,0.0021,1.247,1.151,0.056,0.074,0.47,0
1019,1504.98,1069.9,18.0955,0.0016,1.174,0.963,0.038,0.046,0.43,0
1264,744.207,1582.77,18.734,0.0049,1.583,1.281,0.064,0.099,0.43,0
1009,1147.57,1014.47,18.0331,0.0017,1.419,1.201,0.05,0.07,0.38,0
1137,1433.95,1171.75,18.2167,0.0058,1.669,1.314,0.041,0.076,0.15,0
253,998.285,972.595,15.3058,0.0004,1.595,1.491,0.01,0.012,0.01,0
504,1283.44,1615.48,16.4896,0.0026,1.547,1.25,0.012,0.017,0.01,0
860,1018.47,1003.55,16.5954,0.0009,2.883,2.497,0.026,0.099,0.55,0
1153,1275.33,1161.69,18.4935,0.0023,nan,0.75,nan,0.063,0.62,-1
