ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
168,669.281,1103.55,15.9851,0.0005,0.795,0.682,0.009,0.008,0.765,0
154,1233.7,993.2,15.898,0.0004,0.753,0.613,0.011,0.009,0.762,0
98,1194.86,899.66,15.2684,0.0003,0.904,0.846,0.011,0.01,0.758,0
147,897.878,818.299,15.8221,0.0004,0.761,0.601,0.012,0.009,0.751,0
174,847.155,1340.02,16.0311,0.0005,0.877,0.777,0.009,0.009,0.745,0
140,1213.99,969.709,15.7715,0.0004,0.817,0.688,0.012,0.012,0.742,0
134,627.591,893.687,15.5644,0.0004,1.174,1.044,0.011,0.012,0.739,0
231,848.776,1350.68,16.4465,0.0005,0.811,0.706,0.012,0.012,0.708,0
212,714.16,996.75,16.2955,0.0005,0.942,0.821,0.022,0.009,0.69,0
171,759.634,715.674,15.844,0.0005,1.189,1.107,0.011,0.011,0.68,0
184,826.192,847.814,15.9089,0.0004,1.272,1.229,0.012,0.013,0.68,0
247,872.838,979.032,16.4773,0.0005,0.875,0.729,0.015,0.015,0.674,0
258,1181.31,1006.63,16.565,0.0006,0.998,0.874,0.013,0.012,0.672,0
243,939.03,945.416,16.467,0.0005,0.865,0.737,0.016,0.013,0.671,0
311,597.954,845.519,16.8541,0.0006,0.899,0.728,0.016,0.016,0.653,0
335,1312.73,1151.01,16.9853,0.0007,0.93,0.831,0.016,0.016,0.636,0
284,957.289,992.147,16.7775,0.0006,0.819,0.679,0.021,0.018,0.626,0
413,797.649,1200.84,17.2734,0.0008,0.967,0.801,0.017,0.019,0.611,0
305,596.602,983.513,16.7658,0.0006,1.005,0.933,0.02,0.019,0.6,0
291,1087.94,673.27,16.8091,0.0006,0.879,0.779,0.016,0.015,0.6,0
404,1043.3,833.138,17.244,0.0007,0.832,0.712,0.023,0.02,0.6,0
292,732.22,1213.81,16.9428,0.0008,0.728,0.617,0.027,0.023,0.598,0
357,843.355,1242.1,16.8833,0.0007,1.218,1.075,0.015,0.019,0.59,0
353,1013.02,1329.78,16.999,0.0007,0.932,0.765,0.015,0.016,0.59,0
462,728.756,1147.39,17.5248,0.0008,0.706,0.566,0.025,0.019,0.581,0
339,655.099,1189.8,16.8868,0.0007,0.945,0.804,0.017,0.021,0.58,0
295,935.726,753.247,16.752,0.0006,1.043,0.894,0.018,0.018,0.57,0
77,918.346,1285.96,15.5742,0.0009,1.11,1.079,0.04,0.037,0.567,0
219,938.025,1033.35,16.3195,0.0023,1.147,1.03,0.011,0.012,0.55,0
384,857.693,955.87,17.1409,0.0008,0.932,0.889,0.02,0.02,0.55,0
458,1117.87,726.663,17.3564,0.0008,1.047,0.982,0.023,0.025,0.54,0
457,1018.78,1046.98,17.443,0.0008,0.918,0.742,0.021,0.02,0.54,0
285,856.541,1132.31,16.6915,0.0013,1.068,0.964,0.017,0.015,0.53,0
403,987.644,660.636,17.2012,0.0007,0.992,0.888,0.026,0.022,0.53,0
419,838.637,614.679,17.2704,0.0008,0.954,0.891,0.021,0.023,0.53,0
429,1033.86,1044.69,17.2729,0.0007,1.001,0.824,0.023,0.024,0.53,0
482,971.836,1108.68,17.4947,0.0008,1.011,0.919,0.021,0.023,0.53,0
1164,991.35,943.918,18.7901,0.0018,1.042,0.636,0.076,0.062,0.53,0
468,1101.3,828.027,17.3124,0.0008,1.176,1.013,0.023,0.025,0.52,0
463,1302.01,921.757,17.4116,0.0008,0.929,0.803,0.023,0.03,0.51,0
487,1196.24,718.698,17.516,0.0008,0.951,0.85,0.027,0.028,0.51,0
533,810.73,756.1,17.4558,0.0009,1.316,1.17,0.026,0.034,0.5,0
541,876.538,1280.72,17.6812,0.001,0.995,0.839,0.024,0.03,0.5,0
585,1105.49,1037.22,17.8409,0.0011,0.932,0.747,0.027,0.027,0.49,0
473,675.452,1027.65,17.5521,0.0013,1.082,0.847,0.04,0.022,0.48,0
770,950.95,649.415,17.6814,0.0009,1.998,1.479,0.038,0.061,0.48,0
600,986.815,1294.98,17.7785,0.0011,1.095,0.943,0.028,0.032,0.48,0
588,1053.24,960.604,17.7565,0.0009,0.974,0.874,0.033,0.041,0.47,0
601,944.508,1302.92,17.7687,0.001,1.082,0.994,0.029,0.032,0.47,0
596,955.935,715.35,17.8186,0.001,0.95,0.715,0.032,0.034,0.47,0
650,1111.73,1123.52,17.8765,0.001,1.156,1.057,0.028,0.038,0.47,0
632,861.842,791.388,17.906,0.001,0.992,0.922,0.032,0.033,0.47,0
678,698.29,705.84,17.9698,0.0011,1.006,0.861,0.034,0.034,0.47,0
708,1008.17,1281.0,17.9908,0.0011,1.26,1.038,0.032,0.043,0.47,0
622,1238.79,947.414,17.9045,0.0011,0.861,0.673,0.037,0.029,0.46,0
639,1035.08,701.052,17.9233,0.001,0.975,0.94,0.042,0.042,0.46,0
643,626.075,832.672,17.9636,0.0011,0.903,0.883,0.035,0.039,0.46,0
670,1090.26,770.894,17.9979,0.0012,0.989,0.87,0.037,0.039,0.46,0
669,795.209,1123.48,18.0495,0.0012,0.936,0.761,0.033,0.035,0.46,0
743,1193.56,1203.68,18.0792,0.0012,1.215,1.004,0.034,0.043,0.46,0
839,901.093,853.652,18.1297,0.0012,1.345,1.078,0.052,0.053,0.46,0
810,745.64,1231.41,18.2396,0.0013,1.008,0.766,0.046,0.049,0.46,0
564,947.311,1065.49,17.8525,0.0011,0.833,0.779,0.05,0.049,0.45,0
704,1325.73,938.337,18.1219,0.0012,0.948,0.907,0.045,0.054,0.45,0
749,1052.69,638.472,18.1695,0.0014,0.988,0.785,0.037,0.051,0.45,0
787,1217.15,1131.18,18.1707,0.0013,1.192,1.032,0.038,0.043,0.45,0
742,1242.91,1120.44,18.1881,0.0012,1.037,0.997,0.037,0.043,0.45,0
730,1291.08,982.927,18.1524,0.0013,0.914,0.692,0.045,0.048,0.44,0
720,1158.2,789.628,18.1692,0.0013,0.864,0.667,0.047,0.043,0.44,0
795,719.624,711.866,18.2238,0.0013,0.919,0.747,0.045,0.039,0.44,0
758,636.072,752.058,18.261,0.0014,0.705,0.614,0.044,0.043,0.44,0
891,956.433,1208.18,18.3701,0.0014,1.142,0.899,0.04,0.049,0.44,0
1307,704.829,845.993,19.1129,0.0022,1.148,0.707,0.073,0.095,0.44,0
801,1199.58,889.359,18.0777,0.0013,1.229,1.129,0.047,0.06,0.43,0
734,1329.87,907.966,18.1186,0.0013,0.979,0.955,0.041,0.061,0.43,0
842,605.29,1056.25,18.2942,0.0014,1.127,0.985,0.041,0.048,0.43,0
819,1303.6,1124.11,18.3012,0.0015,1.009,0.773,0.044,0.042,0.43,0
942,800.474,781.461,18.3851,0.0015,1.173,0.929,0.044,0.048,0.43,0
892,705.792,702.528,18.464,0.0014,0.841,0.763,0.053,0.046,0.43,0
741,1335.91,1032.92,18.2079,0.0014,0.941,0.686,0.041,0.036,0.42,0
1037,774.37,907.983,18.2567,0.0016,1.669,1.469,0.042,0.089,0.42,0
956,636.297,787.045,18.3854,0.0014,1.236,1.022,0.044,0.064,0.42,0
918,1017.11,918.126,18.416,0.0014,0.98,0.89,0.06,0.064,0.42,0
963,1040.94,979.414,18.4388,0.0015,1.027,0.942,0.056,0.056,0.42,0
1089,826.789,1307.68,18.4843,0.0015,1.503,1.199,0.053,0.086,0.42,0
992,1146.44,1074.75,18.522,0.0015,1.237,0.964,0.048,0.062,0.42,0
901,818.385,1277.84,18.5223,0.0016,0.944,0.801,0.048,0.045,0.42,0
961,1219.87,1159.2,18.6923,0.0018,0.864,0.739,0.057,0.05,0.42,0
608,1104.28,1243.65,17.7862,0.001,1.178,0.976,0.028,0.031,0.41,0
786,747.525,947.086,18.2024,0.0015,0.98,0.817,0.05,0.05,0.41,0
902,1071.89,871.848,18.4271,0.0014,0.98,0.859,0.047,0.073,0.41,0
909,808.635,1278.82,18.5058,0.0015,0.87,0.717,0.048,0.044,0.41,0
1018,604.803,1078.84,18.678,0.0019,1.207,1.043,0.053,0.064,0.41,0
1006,1008.46,656.471,18.7052,0.0018,0.74,0.729,0.073,0.053,0.41,0
0,1091.3,1192.51,18.7812,0.0018,0.885,1.061,0.059,0.066,0.41,0
1140,709.356,1074.1,18.9202,0.002,1.095,0.657,0.062,0.059,0.41,0
1163,1265.22,1022.54,18.7587,0.0018,1.378,1.087,0.052,0.079,0.4,0
837,786.474,627.636,18.761,0.0021,0.716,0.797,0.069,0.071,0.4,0
1067,916.28,1262.37,18.8139,0.0022,0.81,0.728,0.056,0.056,0.4,0
1209,1226.38,1208.94,18.9847,0.0022,0.951,0.86,0.08,0.081,0.4,0
1195,819.93,687.007,18.9426,0.0019,0.883,0.802,0.069,0.092,0.39,0
1199,1237.12,1064.78,18.9633,0.0021,1.097,0.9,0.063,0.071,0.39,0
1241,797.842,1061.56,19.0066,0.0021,1.197,0.958,0.067,0.081,0.39,0
1219,1049.87,1098.8,19.0448,0.0023,0.984,0.725,0.078,0.074,0.39,0
838,844.52,1107.82,18.369,0.0023,1.097,0.828,0.041,0.042,0.38,0
1118,1243.61,1035.94,18.9196,0.0024,0.916,0.693,0.076,0.062,0.38,0
1193,1333.09,816.132,18.9234,0.0022,0.994,0.893,0.072,0.09,0.38,0
998,830.049,735.491,18.7978,0.0028,0.973,1.065,0.066,0.061,0.37,0
1259,904.912,715.447,18.8542,0.002,1.262,1.075,0.071,0.094,0.34,0
1228,1038.67,1067.94,19.0004,0.0021,1.108,1.191,0.069,0.096,0.34,0
1202,906.487,1018.6,19.0136,0.0024,0.988,0.875,0.078,0.077,0.34,0
859,1152.41,1213.43,18.4872,0.004,1.033,0.971,0.046,0.053,0.33,0
1217,1192.58,919.643,18.7013,0.0017,1.404,1.093,0.072,0.096,0.33,0
220,822.082,1189.98,16.1697,0.0005,1.276,1.12,0.01,0.012,0.01,0
277,995.555,865.762,16.5753,0.0005,1.115,0.944,0.016,0.017,0.01,0
823,1056.64,777.889,18.2692,0.0013,nan,0.772,nan,0.051,0.41,-1
1200,893.755,985.555,18.8675,0.002,nan,0.624,nan,0.064,0.66,-1
1243,816.61,718.643,18.9928,0.002,nan,0.913,nan,0.096,0.34,-1
1280,649.701,869.499,19.0791,0.0024,nan,0.755,nan,0.077,0.38,-1
1285,1182.42,743.075,19.0971,0.0023,nan,0.576,nan,0.095,0.5,-1
1289,931.344,880.104,19.0607,0.002,nan,0.639,nan,0.091,0.52,-1
1320,790.252,1320.29,19.2586,0.0027,nan,0.74,nan,0.089,0.37,-1
1328,659.379,1015.25,19.4954,0.0033,nan,0.413,nan,0.081,0.31,-1
