ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
216,923.046,1507.01,16.3261,0.0011,1.092,0.821,0.01,0.011,0.908,1
143,780.156,1590.68,15.5195,0.0006,1.132,0.857,0.008,0.008,0.907,1
210,822.888,1542.9,16.1756,0.0008,1.228,0.936,0.009,0.011,0.907,1
214,1184.5,1194.15,16.2527,0.0007,1.265,0.959,0.011,0.012,0.903,1
245,908.573,1365.62,16.4857,0.0006,1.156,0.909,0.012,0.013,0.903,1
207,860.143,1240.37,16.1564,0.001,1.167,0.871,0.012,0.011,0.902,1
243,867.228,1260.75,16.4898,0.0008,1.134,0.88,0.012,0.011,0.9,1
263,1271.06,1452.41,16.5728,0.0007,1.218,0.939,0.012,0.013,0.9,1
686,1143.01,983.008,18.1574,0.0025,1.526,1.233,0.045,0.06,0.9,1
714,804.188,1604.76,18.2796,0.0021,1.648,1.254,0.046,0.066,0.9,1
290,849.98,1240.67,16.7365,0.0009,0.959,0.801,0.015,0.016,0.888,1
279,864.357,1633.76,15.7533,0.0007,2.552,2.117,0.012,0.027,0.88,1
310,612.228,1434.55,15.679,0.0007,2.802,2.384,0.009,0.033,0.87,1
374,899.113,1385.92,16.9684,0.0008,1.469,1.112,0.017,0.021,0.86,1
355,1072.56,1395.76,16.9929,0.001,1.397,1.052,0.018,0.018,0.86,1
368,912.008,1155.21,17.0243,0.0008,1.349,1.006,0.016,0.02,0.86,1
361,827.328,1222.48,17.0262,0.0008,1.266,1.049,0.018,0.021,0.86,1
413,1170.93,1188.51,17.1987,0.001,1.351,1.02,0.018,0.024,0.86,1
376,1277.39,1386.77,15.6772,0.0008,3.283,2.703,0.015,0.062,0.85,1
424,568.435,1199.64,16.8681,0.0009,1.97,1.471,0.018,0.03,0.85,1
358,949.546,1363.28,17.014,0.0009,1.239,0.953,0.018,0.019,0.85,1
375,740.846,1121.6,17.0283,0.0009,1.391,1.183,0.015,0.021,0.85,1
390,1157.26,1122.32,17.0606,0.001,1.452,1.116,0.021,0.027,0.85,1
514,1157.69,1142.67,17.6327,0.0012,1.425,1.104,0.027,0.037,0.85,1
511,1091.57,1518.97,17.6366,0.0012,1.476,1.131,0.025,0.037,0.85,1
465,1020.1,1137.46,17.055,0.001,2.051,1.512,0.021,0.035,0.84,1
391,635.113,1292.11,17.118,0.001,1.307,1.089,0.018,0.021,0.84,1
406,829.429,1205.59,17.1776,0.0009,1.357,1.104,0.019,0.022,0.84,1
408,1183.88,1245.3,17.2552,0.0012,1.291,1.058,0.02,0.027,0.84,1
476,1161.07,1304.44,17.3438,0.0011,1.613,1.12,0.022,0.029,0.84,1
414,668.672,1495.83,17.2038,0.0012,1.342,1.108,0.02,0.024,0.83,1
458,1175.96,1121.31,17.4171,0.0013,1.439,1.156,0.019,0.029,0.83,1
459,1200.11,1155.59,17.4648,0.0011,1.393,1.075,0.024,0.026,0.83,1
498,933.768,1150.91,17.6146,0.0011,1.404,1.188,0.025,0.034,0.83,1
457,784.99,1421.24,17.4331,0.0011,1.3,1.077,0.024,0.03,0.82,1
469,866.12,1308.46,17.4926,0.0015,1.34,0.942,0.026,0.031,0.82,1
544,1182.64,1367.99,17.7124,0.0012,1.537,1.286,0.029,0.044,0.82,1
537,910.54,1337.67,17.7143,0.0012,1.496,1.234,0.032,0.044,0.82,1
571,891.966,1383.22,17.8663,0.0014,1.409,1.189,0.031,0.049,0.82,1
592,1002.47,1451.12,17.7076,0.0016,1.808,1.306,0.028,0.044,0.81,1
48,1087.81,1301.08,13.8716,0.0003,0.889,0.572,0.018,0.006,0.95,0
100,1158.44,1097.58,15.0697,0.0004,0.787,0.604,0.007,0.007,0.95,0
80,1070.97,1455.09,14.8234,0.0004,0.632,0.503,0.006,0.006,0.949,0
85,821.309,1132.87,14.9119,0.0004,0.755,0.577,0.006,0.005,0.949,0
110,1055.21,1430.9,15.2527,0.0005,0.72,0.572,0.007,0.006,0.946,0
7,893.046,1478.63,11.8631,0.0003,0.392,0.291,0.005,0.004,0.942,0
96,931.343,1471.29,15.0399,0.0007,0.731,0.602,0.008,0.006,0.941,0
133,746.119,1067.19,15.3948,0.0007,0.977,0.83,0.006,0.007,0.936,0
173,589.847,1191.79,15.9762,0.0006,0.856,0.701,0.009,0.008,0.925,0
174,1136.14,1000.4,15.1716,0.0005,2.324,1.957,0.007,0.014,0.9,0
238,949.788,1344.02,16.4416,0.0007,1.138,0.847,0.011,0.012,0.898,0
273,661.278,1483.79,16.571,0.0007,1.242,1.008,0.012,0.014,0.894,0
189,1026.61,943.812,15.9723,0.0006,1.155,0.948,0.012,0.013,0.89,0
240,625.244,1355.98,16.41,0.0008,1.234,0.931,0.012,0.012,0.89,0
315,1133.73,1221.79,16.6666,0.0008,1.395,1.069,0.013,0.016,0.888,0
298,1253.7,1465.01,16.6974,0.0007,1.214,0.934,0.012,0.014,0.884,0
284,900.036,1307.05,16.6554,0.0008,1.185,0.978,0.013,0.014,0.883,0
198,971.644,986.301,16.1076,0.0007,0.988,0.834,0.017,0.017,0.88,0
249,1148.33,1053.42,16.3938,0.0007,1.418,1.094,0.012,0.013,0.88,0
338,847.171,1387.0,16.865,0.0009,1.31,0.983,0.015,0.018,0.878,0
230,982.633,909.0,16.3339,0.0007,1.269,1.051,0.014,0.017,0.87,0
308,1114.73,1074.94,16.6068,0.0008,1.476,1.138,0.012,0.017,0.86,0
337,794.088,1084.62,16.8507,0.0007,1.383,1.1,0.015,0.02,0.86,0
329,748.325,1054.63,16.8596,0.0008,1.248,1.013,0.014,0.017,0.86,0
371,1065.51,1232.56,16.9474,0.0008,1.529,1.13,0.015,0.021,0.86,0
197,722.628,1502.94,16.6614,0.0034,1.71,1.069,0.016,0.012,0.855,0
332,853.345,915.581,16.6991,0.0009,1.549,1.245,0.016,0.026,0.85,0
347,826.082,990.144,16.733,0.0008,1.582,1.152,0.024,0.031,0.85,0
460,866.25,1528.36,16.2822,0.001,2.99,2.615,0.018,0.078,0.84,0
525,617.67,1272.01,17.5338,0.0011,1.668,1.353,0.025,0.048,0.83,0
517,862.819,941.017,17.1923,0.001,2.174,1.57,0.025,0.07,0.82,0
564,886.218,1106.23,17.8029,0.0012,1.517,1.384,0.029,0.05,0.82,0
749,1084.93,1498.83,18.4863,0.0019,1.553,1.034,0.052,0.07,0.82,0
488,1002.6,1076.6,17.5465,0.0011,1.418,1.16,0.024,0.033,0.81,0
668,1107.69,1476.46,17.8455,0.0014,2.103,1.539,0.034,0.069,0.81,0
542,868.876,1319.48,17.8553,0.0014,1.269,1.1,0.03,0.041,0.81,0
588,636.901,1164.24,17.889,0.0014,1.499,1.167,0.031,0.049,0.81,0
591,1152.48,1549.59,17.9123,0.0013,1.523,1.286,0.031,0.049,0.81,0
593,756.974,1482.84,17.9212,0.0014,1.483,1.211,0.033,0.05,0.81,0
639,714.361,1391.11,18.0221,0.0015,1.631,1.279,0.036,0.059,0.81,0
637,1181.52,1073.27,18.0764,0.0016,1.468,1.162,0.038,0.053,0.81,0
635,1189.48,1330.4,18.0974,0.0014,1.769,1.423,0.043,0.059,0.81,0
723,1302.36,1312.98,18.4807,0.0019,1.586,1.276,0.053,0.073,0.81,0
609,1216.58,1327.92,17.7779,0.0013,2.035,1.504,0.031,0.062,0.8,0
553,1138.06,1489.07,17.7906,0.0014,1.411,1.162,0.03,0.039,0.8,0
611,977.742,1204.82,17.9527,0.0017,1.496,1.125,0.034,0.049,0.8,0
615,1052.68,1615.93,17.9949,0.0014,1.484,1.178,0.036,0.05,0.8,0
621,592.13,1296.29,18.0467,0.0014,1.446,1.155,0.037,0.052,0.8,0
678,1011.2,1196.99,18.0869,0.0014,1.755,1.454,0.041,0.066,0.8,0
722,1231.47,1377.16,18.3337,0.0019,1.706,1.24,0.055,0.079,0.8,0
701,1004.21,979.163,18.1391,0.0014,1.769,1.304,0.045,0.091,0.79,0
737,624.861,1252.67,18.1721,0.0014,2.129,1.688,0.045,0.099,0.79,0
746,836.538,1075.87,18.2066,0.0015,2.2,1.412,0.051,0.094,0.79,0
736,709.032,1544.95,18.2908,0.0017,1.88,1.312,0.045,0.091,0.79,0
719,1194.57,1339.57,18.4541,0.002,1.799,1.204,0.044,0.07,0.79,0
687,922.965,1426.87,18.1141,0.002,1.521,1.149,0.042,0.062,0.78,0
679,684.231,1469.04,18.2329,0.0016,1.502,1.293,0.038,0.073,0.78,0
706,856.266,1164.49,18.4023,0.002,1.655,1.202,0.06,0.078,0.78,0
732,1211.38,1198.1,18.4166,0.0029,1.647,1.157,0.053,0.076,0.77,0
266,694.448,1548.78,16.5669,0.0097,1.53,1.205,0.019,0.019,0.76,0
384,986.904,1185.66,16.8982,0.0049,1.946,1.469,0.018,0.028,0.76,0
752,1065.57,1154.2,18.5391,0.0036,1.762,1.255,0.055,0.095,0.76,0
676,925.425,1023.3,18.196,0.0039,1.682,1.416,0.04,0.067,0.75,0
367,989.956,1264.21,17.0081,0.0009,1.368,1.056,0.016,0.021,0.01,0
1,1089.98,1330.69,7.8783,0.0007,nan,2.123,nan,0.006,0.94,-1
281,1103.82,1371.03,16.7571,0.0011,nan,1.079,nan,0.02,0.84,-1
