ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
12 648.855 1582.51 12.359 0.006 1.527 0.009 1.724 0.012 0.87 0.012 1.661 0.011 151.68562262411456 -60.28645418339191 0.6524 0.05647 0.029544 0.048125 31.5 "Gaia DR2 5256514644265531904" 151.68596438775 0.0212 -60.28638983215 0.0242 1635721458409799680 5256514644265531904 131498615 2015.5 0.3868 0.026 14.8916 -9.452 0.046 6.502 0.044 0.0244 -0.1027 -0.1661 0.1336 0.3283 0.2352 -0.2001 0.2751 0.0902 0.0946 264 264 260 4 5.85 410.32 0.0 0.0 31 0 401.9513 1.4103 0.0064 0.037 30 18 0.035482 0 32 0 276 367000.0 123.9 2962.398 11.7766 0.0004 32 132400.0 1835.0 72.143 12.5466 0.015 32 364400.0 1486.0 245.245 10.858 0.0044 1.354 0 1.6886 0.77 0.9186 39.05 7.04 7 4500.0 3.0 0.0 NOT_AVAILABLE 283.84593501525 -3.66809815309 196.56295438743 -62.9187152111 100001 4162.29 3974.78 4405.69 1.0217 0.522 2.5581 0.513 0.2549 1.3241 200111 23.27 20.77 25.52 146.444 129.861 163.027 151.686046496 0.7145 -60.286417826 0.682
13 1195.94 209.248 12.374 0.004 0.071 0.005 -0.272 0.005 0.06 0.006 0.053 0.009 151.5971944889459 -60.40036170237267 0.2599 0.067367 -0.014466 -0.065796 192.4 "Gaia DR2 5256490351931260672" 151.59707387702 0.0233 -60.4003209029 0.0244 1635721458409799680 5256490351931260672 1608204259 2015.5 0.4965 0.0263 18.8511 -6.465 0.047 3.541 0.046 -0.0949 -0.228 -0.3282 0.1539 0.2956 0.2293 -0.214 0.1903 0.0606 0.0629 263 263 256 7 12.1084 630.54 0.0 0.0 31 0 277.5158 1.7773 0.007 0.081 30 18 0.036175 0 33 0 282 209900.0 36.97 5678.474 12.3832 0.0002 30 153500.0 281.8 544.67 12.3863 0.002 30 94940.0 157.4 603.203 12.3183 0.0018 1.183 0 0.068 0.0031 0.0649 "" "" 0 "" "" "" NOT_AVAILABLE 283.87736986305 -3.78612706653 196.69435769646 -63.02524763727 102001 9589.5 9498.33 9623.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 151.597130229 0.7315 -60.4003361506 0.7135
14 27.761 100.116 12.479 0.007 0.898 0.011 -0.067 0.013 0.371 0.009 0.832 0.02 151.79271175338542 -60.40802697718609 0.7997 0.11025 0.081968 -0.073732 132.0 "Gaia DR2 5256486885936155904" 151.79234773389 0.024 -60.40815750114 0.0241 1635721458409799680 5256486885936155904 501674896 2015.5 1.409 0.0267 52.8057 -11.456 0.048 -1.92 0.044 -0.1255 -0.2548 -0.3689 0.157 0.3604 0.2444 -0.2318 0.2155 0.0375 0.049 249 249 248 1 2.5746 303.52 0.0 9.1e-16 31 0 334.3426 1.6087 0.0066 0.061 29 18 0.036951 0 31 1 260 245900.0 33.93 7246.492 12.2115 0.0001 27 134300.0 161.6 830.936 12.5316 0.0013 26 161800.0 118.0 1370.68 11.7397 0.0008 1.204 0 0.7919 0.3201 0.4718 9.07 1.86 4 6500.0 4.5 0.0 NOT_AVAILABLE 283.96022116441 -3.73585241689 196.84286123509 -62.95586418704 100001 6192.57 5834.33 6880.01 "" "" "" "" "" "" 200111 1.91 1.54 2.15 4.81 4.658 4.962 151.792447622 0.7453 -60.4081492352 0.6883
15 1481.44 221.01 12.54 0.005 0.276 0.006 0.077 0.007 0.154 0.009 0.263 0.009 151.54932241130794 -60.39977271246341 0.6547 0.075381 -0.038027 -0.065087 210.3 "Gaia DR2 5256490489369467136" 151.54937371285 0.0245 -60.39959261467 0.0258 1635721458409799680 5256490489369467136 188623367 2015.5 0.8783 0.0284 30.9511 -7.492 0.05 3.623 0.049 -0.0232 -0.1412 -0.2433 0.1471 0.316 0.2261 -0.1214 0.2405 0.0985 0.0486 228 228 225 3 6.8043 394.83 0.0 0.0 31 1 252.1705 1.7216 0.0075 0.146 26 17 0.036787 0 29 0 248 182100.0 40.77 4465.502 12.5378 0.0002 26 119700.0 131.5 910.313 12.6562 0.0012 26 94790.0 83.41 1136.46 12.32 0.001 1.178 0 0.3363 0.1184 0.2178 "" "" 0 "" "" "" NOT_AVAILABLE 283.85784976209 -3.79940451224 196.66005713241 -63.04296014049 100001 8226.0 7992.67 8451.75 0.5367 0.156 0.7506 0.2455 0.0769 0.369 "" "" "" "" "" "" "" 151.549439017 0.7679 -60.3996082143 0.7591
16 411.117 940.547 12.573 0.01 1.239 0.013 1.125 0.019 0.592 0.016 1.203 0.027 151.72687936077605 -60.3393425229431 0.5137 0.049935 0.049712 -0.004713 95.4 "Gaia DR2 5256511414451060736" 151.72681654763 0.0232 -60.33920326212 0.0236 1635721458409799680 5256511414451060736 220251622 2015.5 0.5361 0.0267 20.0459 -5.294 0.049 2.183 0.045 -0.096 -0.2027 -0.2333 0.1358 0.3392 0.2132 -0.19 0.1834 0.0711 0.028 249 249 248 1 1.3038 272.17 0.0 0.0 31 0 331.5613 1.4977 0.0065 0.097 29 18 0.037049 0 30 0 253 237300.0 44.7 5308.163 12.2503 0.0002 27 98190.0 262.4 374.151 12.8712 0.0029 26 203000.0 199.1 1019.471 11.4932 0.0011 1.269 1 1.378 0.6209 0.7571 -4.51 0.45 3 4500.0 3.0 0.0 NOT_AVAILABLE 283.89341044391 -3.69898511155 196.6806488251 -62.93686698525 100002 4810.54 4510.92 5170.12 0.3327 0.2639 0.4281 0.165 0.128 0.4448 200111 8.84 7.65 10.05 37.711 34.572 40.85 151.726862606 0.7669 -60.3392126594 0.6924
17 771.589 1148.83 12.577 0.003 0.609 0.004 -0.068 0.004 0.387 0.006 0.703 0.006 151.66642830649388 -60.32236516594762 0.2835 0.023221 0.019766 0.012188 58.3 "Gaia DR2 5256514403748344832" 151.66628155955 0.0245 -60.32233475813 0.0254 1635721458409799680 5256514403748344832 1454367228 2015.5 0.9769 0.0289 33.8383 -10.547 0.054 2.352 0.048 -0.0319 -0.1918 -0.2174 0.0727 0.3574 0.1395 -0.2033 0.1219 0.0846 0.0623 222 222 222 0 0.1041 218.51 0.0 0.0 31 0 289.0542 1.6146 0.0071 0.09 26 18 0.03894 0 30 0 246 200500.0 31.99 6268.028 12.4331 0.0002 26 109400.0 135.3 808.839 12.7538 0.0013 27 132100.0 87.78 1505.009 11.9596 0.0007 1.205 1 0.7943 0.3207 0.4735 39.05 2.59 4 6000.0 3.5 0.0 NOT_AVAILABLE 283.85917858573 -3.70291836103 196.61006109106 -62.94917308713 100002 5846.67 5794.0 6229.67 "" "" "" "" "" "" 200111 2.8 2.47 2.85 8.264 7.867 8.661 151.666373275 0.8337 -60.3223448829 0.7383
19 1487.47 812.218 12.63 0.004 1.146 0.007 0.825 0.01 0.636 0.007 1.187 0.008 151.54773049126015 -60.35080858661259 0.6888 0.042304 -0.03907 -0.016222 247.5 "Gaia DR2 5256490734226731520" 151.54738097414 0.0228 -60.35072665957 0.0232 1635721458409799680 5256490734226731520 308440144 2015.5 0.4702 0.026 18.0546 -9.014 0.048 4.458 0.043 -0.0597 -0.1603 -0.25 0.154 0.3145 0.2326 -0.2168 0.221 0.0704 0.0715 252 252 252 0 -1.0229 224.33 0.0 0.0 31 0 321.0729 1.5072 0.0066 0.121 29 18 0.036502 0 32 0 274 222900.0 28.04 7948.929 12.3181 0.0001 31 93540.0 77.0 1214.69 12.9239 0.0009 32 183900.0 95.97 1916.421 11.6003 0.0006 1.245 0 1.3236 0.6058 0.7178 27.87 0.59 6 5000.0 3.0 0.0 NOT_AVAILABLE 283.82821663401 -3.76048734361 196.57559793405 -63.01260536167 100001 4858.1 4691.4 5010.75 0.2025 0.0399 0.3098 0.0833 0.0199 0.145 200111 9.52 8.95 10.21 45.466 41.224 49.708 151.547459427 0.7426 -60.3507458541 0.6741
20 1527.22 467.302 12.637 0.004 1.375 0.007 1.123 0.013 0.782 0.008 1.477 0.007 151.54145646967856 -60.379445456088696 0.7920 0.061402 -0.042052 -0.044742 223.2 "Gaia DR2 5256490523731593472" 151.54127958262 0.0221 -60.37924357835 0.0228 1635721458409799680 5256490523731593472 1204027053 2015.5 0.2976 0.025 11.9011 -6.884 0.045 3.704 0.043 -0.0611 -0.2204 -0.305 0.1316 0.2854 0.2046 -0.2304 0.1846 0.0747 0.0759 265 265 262 3 0.3735 264.88 0.0 0.0 31 1 343.7389 1.451 0.0063 0.079 30 18 0.035058 0 33 0 290 254300.0 81.17 3132.715 12.1751 0.0003 31 93030.0 151.7 613.411 12.9298 0.0018 32 232400.0 246.9 941.13 11.3464 0.0012 1.28 0 1.5834 0.7547 0.8286 "" "" 0 "" "" "" NOT_AVAILABLE 283.84260144725 -3.7853125303 196.61982492944 -63.03309428927 100001 4304.15 4206.0 4642.66 0.558 0.2887 1.757 0.255 0.1526 0.9901 200111 22.67 19.48 23.74 158.907 136.077 181.736 151.54133955 0.6983 -60.3792595256 0.6691
21 945.582 1390.82 12.778 0.004 0.645 0.005 0.291 0.006 0.447 0.006 0.87 0.006 151.63691880287612 -60.30243454271186 0.2506 0.032448 0.005228 0.032024 9.3 "Gaia DR2 5256514678625270784" 151.6369130274 0.025 -60.3025041016 0.0261 1635721458409799680 5256514678625270784 306196428 2015.5 0.2954 0.0295 10.0246 -6.983 0.053 4.467 0.051 0.0556 -0.2572 -0.3051 0.0103 0.1539 0.1164 -0.3094 0.3131 0.207 0.201 235 235 235 0 0.2176 234.02 0.0 0.0 31 0 255.8486 1.577 0.0068 0.064 27 17 0.040951 0 31 1 259 178200.0 32.16 5541.251 12.5611 0.0002 29 91450.0 93.17 981.596 12.9484 0.0011 29 129000.0 140.3 919.38 11.9855 0.0012 1.237 0 0.9628 0.3873 0.5755 "" "" 0 "" "" "" NOT_AVAILABLE 283.83570832716 -3.69541753182 196.55608124981 -62.94771040453 100001 5337.67 5150.0 5423.0 "" "" "" "" "" "" 200111 10.72 10.39 11.52 84.046 70.525 97.568 151.636973715 0.8153 -60.3025233333 0.7901
266 1875.13 1515.94 15.393 0.007 1.208 0.011 0.872 0.041 0.705 0.01 1.352 0.011 151.48202461237642 -60.29260461247585 1.2003 0.082697 -0.071524 0.041512 300.1 "Gaia DR2 5256492177335773952" 151.48203314243 0.0242 -60.29293800959 0.0249 1635721458409799680 5256492177335773952 869266768 2015.5 0.1624 0.0286 5.6692 -6.743 0.053 4.096 0.047 0.0967 -0.1661 -0.0057 0.2335 0.3018 0.3678 0.0632 0.2473 0.2329 0.1397 219 0 219 0 -2.1877 171.28 0.0 1.4e-15 31 0 23.7612 1.4843 0.0064 0.02 25 17 0.060451 0 27 0 220 18990.0 7.202 2637.24 14.9918 0.0004 23 7762.0 76.56 101.385 15.6265 0.0107 22 17220.0 68.11 252.873 14.1716 0.0043 1.315 0 1.4549 0.6347 0.8202 "" "" 0 "" "" "" NOT_AVAILABLE 283.76789665147 -3.73285687569 196.43206707335 -63.00067640963 100001 4398.77 4329.26 4465.0 "" "" "" "" "" "" "" "" "" "" "" "" "" 151.482091727 0.8229 -60.2929556439 0.7225
23 1264.3 430.147 12.879 0.009 0.535 0.012 -0.066 0.013 0.349 0.015 0.638 0.014 151.58551475191692 -60.382199318496546 0.5254 0.051736 -0.020301 -0.047587 203.1 "Gaia DR2 5256490420654982912" 151.58528345867 0.0236 -60.38210857647 0.0261 1635721458409799680 5256490420654982912 568702629 2015.5 0.8377 0.0272 30.8403 -3.675 0.049 3.646 0.054 -0.0928 -0.1856 -0.3366 0.2025 0.2792 0.2514 -0.1749 0.2379 0.0313 -0.0777 219 185 215 4 2.4366 263.22 0.0 0.0 31 1 194.0942 1.6285 0.0071 0.175 25 15 0.042572 0 31 0 231 141500.0 32.94 4296.677 12.8114 0.0003 29 84180.0 523.1 160.908 13.0384 0.0067 29 96990.0 664.0 146.069 12.2951 0.0074 1.28 0 0.7433 0.227 0.5163 "" "" 0 "" "" "" NOT_AVAILABLE 283.861911231 -3.77482692796 196.65522171067 -63.01814739696 100001 6531.67 5943.0 7304.07 "" "" "" "" "" "" 200111 2.18 1.74 2.63 7.8 7.36 8.239 151.585315476 0.7585 -60.3821242738 0.8332
24 1628.37 1828.19 12.946 0.008 1.17 0.012 0.721 0.012 0.681 0.01 1.443 0.024 151.5224744199299 -60.26640181777503 1.6783 0.085014 -0.051526 0.06762 322.7 "Gaia DR2 5256492314774804352" 151.52246815081 0.0241 -60.26686799885 0.0289 1635721458409799680 5256492314774804352 196525465 2015.5 0.366 0.0292 12.5255 -6.16 0.054 2.766 0.057 0.0862 -0.1329 -0.0656 0.2063 0.1346 0.2553 -0.0716 0.2429 0.0303 0.1503 216 216 216 0 0.0838 212.06 0.0 0.0 31 0 254.167 1.4856 0.0072 0.008 25 18 0.042418 0 29 1 238 178800.0 28.62 6249.991 12.5571 0.0002 26 72010.0 67.81 1061.948 13.2079 0.001 23 153600.0 74.69 2056.481 11.7959 0.0005 1.261 0 1.412 0.6508 0.7612 -27.82 1.36 5 5000.0 3.0 0.0 NOT_AVAILABLE 283.76873093812 -3.69998132007 196.41607490746 -62.96860262012 100001 4851.21 4696.95 4955.0 0.3925 0.1809 1.8805 0.182 0.0507 0.9581 200111 10.99 10.54 11.73 60.313 52.525 68.101 151.522521624 0.8326 -60.2668799097 0.8817
