ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
94,2219.44,1983.14,12.6604,0.0002,0.351,0.159,0.004,0.003,0.764,1
1055,1743.96,1898.92,15.2411,0.0006,0.665,0.248,0.004,0.005,0.764,1
226,2233.78,1958.39,13.4474,0.0002,0.376,0.247,0.004,0.003,0.758,1
1463,1422.75,2542.19,15.6989,0.0007,0.718,0.223,0.006,0.007,0.758,1
82,2164.39,2138.08,12.6201,0.0004,0.292,0.112,0.003,0.003,0.754,1
3141,1877.55,2050.29,16.615,0.0007,0.963,0.379,0.006,0.01,0.753,1
1370,1690.02,1910.14,15.547,0.0004,0.746,0.256,0.005,0.005,0.737,1
1960,1636.66,1716.52,15.9982,0.0005,0.87,0.276,0.005,0.008,0.737,1
1443,2138.12,1852.4,15.6527,0.0004,0.734,0.218,0.005,0.006,0.734,1
2319,2146.63,1914.83,16.1496,0.0007,0.917,0.364,0.006,0.008,0.729,1
541,1972.99,1697.52,14.4212,0.0002,0.495,0.336,0.004,0.004,0.721,1
1223,2127.84,2066.53,15.444,0.0004,0.704,0.191,0.005,0.006,0.72,1
102,2197.56,2062.73,12.6728,0.0003,0.341,0.183,0.003,0.003,0.709,1
1164,2175.72,1859.53,15.2615,0.0006,0.768,0.244,0.006,0.007,0.695,1
252,1733.73,2554.12,13.4903,0.0003,0.37,0.204,0.004,0.004,0.694,1
520,2257.2,2099.55,14.1794,0.0005,0.592,0.281,0.004,0.005,0.688,1
984,2102.39,2189.73,15.043,0.0004,0.743,0.225,0.004,0.005,0.688,1
971,2175.49,1923.43,15.1703,0.0009,0.558,0.311,0.005,0.005,0.687,1
175,2156.6,2147.43,13.0904,0.0004,0.363,0.215,0.004,0.003,0.682,1
5327,2209.41,2147.53,17.4225,0.0011,1.035,0.551,0.012,0.031,0.675,1
5804,1349.38,2381.81,17.6014,0.0016,1.153,0.827,0.011,0.021,0.668,1
676,2468.62,2157.9,14.5601,0.0003,0.596,0.277,0.005,0.004,0.661,1
134,1546.44,2079.97,12.731,0.0002,0.412,0.256,0.003,0.003,0.655,1
3,1514.37,1825.51,9.9783,0.0003,0.277,-0.132,0.018,0.01,0.647,1
562,1446.1,2065.15,14.2282,0.0009,0.596,0.275,0.004,0.005,0.646,1
198,2339.04,2045.05,13.2815,0.0002,0.386,0.232,0.004,0.003,0.629,1
616,1955.22,2482.42,14.4416,0.0003,0.534,0.298,0.003,0.004,0.623,1
4458,2298.94,1780.7,17.226,0.0011,0.895,0.348,0.008,0.018,0.608,1
3234,1633.12,2076.27,16.7119,0.0009,0.903,0.305,0.007,0.009,0.582,1
221,2067.61,2689.68,13.2066,0.0002,0.356,0.196,0.003,0.004,0.58,1
906,1951.83,2600.44,14.9469,0.0004,0.632,0.275,0.004,0.007,0.553,1
885,1959.28,1788.06,14.9735,0.0003,0.634,0.312,0.004,0.005,0.549,1
6818,2146.87,2413.22,17.8639,0.0015,1.12,0.701,0.011,0.023,0.543,1
4724,1826.74,1679.22,17.232,0.0009,0.999,0.396,0.017,0.018,0.541,1
2275,2130.24,2294.78,16.1019,0.0009,0.961,0.399,0.005,0.007,0.531,1
5941,1986.46,1998.37,17.5084,0.0012,1.13,0.585,0.009,0.025,0.531,1
895,1973.61,1808.85,14.9567,0.001,0.728,0.289,0.007,0.007,0.525,1
6406,2442.93,2234.11,17.7457,0.004,1.163,0.716,0.009,0.022,0.524,1
5487,2477.06,2248.53,17.3979,0.0011,1.099,0.684,0.009,0.019,0.523,1
177,2055.21,1729.35,13.1638,0.0006,0.417,0.183,0.007,0.006,0.52,1
722,1907.76,2276.06,14.7317,0.0008,0.597,0.327,0.009,0.009,0.518,1
2673,1741.4,1755.71,16.4394,0.0006,0.885,0.304,0.006,0.008,0.511,1
3658,2115.58,2002.22,16.6923,0.0008,1.12,0.523,0.008,0.011,0.51,1
4703,1938.53,1711.11,17.2289,0.0009,0.985,0.457,0.009,0.015,0.51,1
5029,1818.15,1901.82,17.2631,0.0009,1.102,0.674,0.01,0.023,0.508,1
787,2029.28,2237.1,14.7662,0.0003,0.609,0.28,0.004,0.004,0.502,1
5468,2246.07,2211.26,17.3757,0.0011,1.196,0.642,0.01,0.021,0.494,1
7069,2031.24,2453.75,17.8797,0.0013,1.306,0.778,0.014,0.038,0.494,1
5648,1382.06,2370.56,17.5091,0.0011,1.29,0.765,0.012,0.024,0.482,1
2795,1429.3,2099.54,16.4455,0.0006,0.955,0.353,0.006,0.007,0.481,1
4611,1501.09,2225.6,17.1314,0.0008,1.274,0.771,0.008,0.019,0.479,1
137,2011.49,1838.91,12.9688,0.0011,0.349,0.155,0.004,0.003,0.476,1
4621,2333.39,2300.48,17.2888,0.0017,1.024,0.518,0.011,0.015,0.469,1
1044,2418.4,2179.16,15.2227,0.0004,0.684,0.249,0.005,0.005,0.468,1
5027,1659.65,2320.04,17.6509,0.0024,1.091,0.559,0.025,0.036,0.465,1
5396,2439.27,1966.5,17.4193,0.0011,1.034,0.592,0.008,0.014,0.464,1
87,1810.86,2637.2,12.5379,0.0002,0.316,0.14,0.003,0.003,0.463,1
184,2131.26,2169.07,13.0982,0.0005,0.391,0.252,0.005,0.005,0.463,1
6450,1822.41,1727.29,17.7037,0.0011,0.975,0.51,0.016,0.022,0.463,1
5886,2174.08,2378.19,17.5226,0.0017,1.15,0.666,0.011,0.021,0.459,1
5795,1790.09,1918.9,17.5596,0.0012,1.008,0.516,0.01,0.017,0.458,1
5531,1523.86,2163.35,17.5293,0.0011,1.053,0.575,0.009,0.021,0.457,1
193,1999.35,2766.83,13.01,0.0004,0.481,0.334,0.004,0.004,0.454,1
7878,1521.83,2207.8,18.1951,0.0019,1.242,0.677,0.014,0.041,0.45,1
549,2394.65,2111.94,13.0853,0.0003,1.452,1.292,0.004,0.004,0.447,1
7249,2096.51,1784.99,18.0221,0.0017,1.161,0.674,0.011,0.032,0.446,1
796,1727.96,2238.76,13.9803,0.0003,2.13,2.243,0.005,0.016,0.437,1
630,1917.75,1893.17,14.2824,0.0002,0.733,0.428,0.004,0.005,0.436,1
1173,2234.0,2180.56,15.3859,0.0004,0.673,0.334,0.004,0.005,0.436,1
4445,1847.26,1625.2,17.0565,0.001,1.049,0.687,0.008,0.015,0.435,1
1988,2042.08,2441.71,16.0263,0.0006,0.855,0.301,0.005,0.006,0.434,1
2968,1697.15,1989.68,16.3821,0.0007,1.45,0.981,0.008,0.019,0.429,1
1213,1946.57,1624.84,15.3458,0.0011,0.796,0.278,0.005,0.006,0.428,1
59,2241.76,1784.57,12.3262,0.0002,0.321,0.146,0.005,0.003,0.427,1
6159,1742.33,2148.56,17.604,0.0011,1.371,0.95,0.013,0.033,0.426,1
156,2054.61,2538.76,12.8323,0.0002,0.383,0.234,0.003,0.003,0.425,1
612,1715.77,1753.91,14.4995,0.0003,0.513,0.326,0.004,0.004,0.422,1
5049,1949.24,1641.07,17.3669,0.0009,0.949,0.452,0.009,0.014,0.421,1
282,2467.21,2023.04,13.2043,0.0002,0.813,0.371,0.004,0.003,0.419,1
403,1779.84,2157.7,13.0552,0.0004,1.811,2.036,0.003,0.007,0.418,1
2957,2162.94,1914.28,16.4287,0.0009,0.981,0.56,0.007,0.009,0.418,1
1912,1865.41,1854.7,15.9908,0.0007,0.826,0.227,0.006,0.007,0.417,1
2052,2154.68,2130.7,16.0218,0.001,0.91,0.27,0.007,0.01,0.417,1
7506,1750.27,1696.79,17.9464,0.0015,1.31,0.809,0.014,0.039,0.416,1
2284,1574.96,2559.14,16.0521,0.0008,1.096,0.654,0.006,0.008,0.413,1
4287,1690.77,2030.51,17.0273,0.0008,1.034,0.588,0.008,0.016,0.413,1
3116,1546.36,1821.29,16.8089,0.0012,1.039,0.07,0.03,0.092,0.411,1
289,2111.86,2656.83,12.8974,0.0003,1.3,0.922,0.004,0.006,0.407,1
5872,1849.27,1837.21,17.6125,0.0011,0.935,0.491,0.01,0.015,0.407,1
6430,2231.71,2339.23,17.725,0.0014,1.022,0.382,0.01,0.016,0.404,1
983,1790.53,1813.35,14.475,0.0003,1.441,1.286,0.004,0.009,0.402,1
3910,2409.19,2274.03,16.7925,0.0007,1.196,0.602,0.008,0.013,0.402,1
5002,2274.01,2299.31,17.3289,0.0011,1.028,0.516,0.008,0.013,0.402,1
688,1547.15,2546.98,14.556,0.0004,0.698,0.009,0.004,0.005,0.401,1
553,1704.31,1787.83,14.5092,0.0009,0.604,0.13,0.014,0.011,0.4,1
1007,2129.3,2642.91,15.1718,0.0004,0.59,0.291,0.004,0.006,0.398,1
773,1991.75,1791.0,14.6464,0.0003,0.717,0.281,0.004,0.005,0.397,1
3509,1412.51,2005.33,16.8955,0.0012,0.851,0.606,0.008,0.011,0.396,1
283,1480.26,2329.78,12.107,0.0002,1.716,1.775,0.003,0.004,0.395,1
1115,1779.63,1909.69,14.6441,0.0003,1.631,1.351,0.005,0.01,0.395,1
4996,1531.83,2481.34,17.3957,0.0011,0.932,0.377,0.009,0.014,0.395,1
3443,2284.5,2478.45,16.798,0.0009,0.893,0.329,0.008,0.01,0.394,1
4928,1382.89,2056.27,17.2981,0.0009,1.349,0.89,0.011,0.026,0.394,1
3450,1535.16,1780.64,16.7595,0.0008,1.023,0.468,0.007,0.017,0.393,1
1036,1836.64,2121.5,15.1847,0.0004,0.712,0.183,0.004,0.005,0.392,1
1511,2147.2,2284.56,15.6605,0.0005,0.808,0.297,0.004,0.006,0.392,1
2750,1391.27,2363.19,16.4988,0.0007,0.905,0.32,0.006,0.008,0.391,1
4147,2076.66,2151.27,16.9886,0.0008,1.068,0.565,0.008,0.015,0.391,1
394,1856.62,2261.89,12.3019,0.0007,2.287,2.483,0.004,0.01,0.389,1
6293,1366.34,1970.88,17.8096,0.0016,1.015,0.471,0.009,0.022,0.389,1
1841,1801.17,1791.45,15.8828,0.0005,0.881,0.306,0.006,0.008,0.388,1
2421,2116.99,2135.37,16.3242,0.0011,1.031,0.277,0.023,0.066,0.388,1
2853,2146.08,1981.22,16.6419,0.0007,0.736,0.301,0.006,0.008,0.38,1
6411,1852.26,2138.55,17.8152,0.0023,0.95,0.416,0.011,0.018,0.379,1
7293,1625.37,1900.86,17.8638,0.0014,1.402,0.919,0.013,0.05,0.379,1
2247,1893.05,1656.43,16.2684,0.0015,0.83,0.298,0.007,0.008,0.378,1
1790,1576.31,2114.39,15.9425,0.0006,0.78,0.222,0.005,0.005,0.377,1
2525,1826.78,2375.75,16.379,0.0007,0.857,0.328,0.006,0.012,0.377,1
4752,1995.26,2314.86,17.2587,0.0015,0.926,0.444,0.008,0.011,0.377,1
1907,1603.85,1849.01,16.0009,0.0006,0.817,0.289,0.005,0.008,0.376,1
1621,1943.61,2053.85,15.6625,0.0005,0.869,0.552,0.005,0.007,0.375,1
2147,1358.86,2308.98,15.8661,0.0006,1.593,1.339,0.007,0.017,0.375,1
2138,1409.68,2148.56,16.0927,0.0006,0.913,0.354,0.005,0.006,0.375,1
5850,1596.51,2232.98,17.7337,0.003,1.195,0.623,0.017,0.024,0.375,1
5758,1766.87,1782.85,17.7659,0.0021,1.006,0.674,0.026,0.04,0.374,1
3543,2134.26,1813.44,16.8252,0.0008,0.84,0.568,0.007,0.009,0.373,1
1810,2043.38,2135.83,15.4295,0.0005,1.767,1.457,0.006,0.056,0.371,1
2339,1774.84,2765.83,16.2637,0.001,0.859,0.345,0.007,0.009,0.371,1
6309,1369.57,2255.99,17.8,0.0013,0.951,0.393,0.012,0.02,0.371,1
3270,1445.94,2162.05,16.6396,0.0007,0.99,0.635,0.007,0.011,0.37,1
3891,1744.38,2295.28,17.0352,0.0008,0.867,0.303,0.007,0.01,0.37,1
1612,1935.28,2634.34,15.7856,0.0005,0.798,0.221,0.005,0.012,0.369,1
4040,2071.26,2280.33,16.9412,0.0008,1.075,0.648,0.007,0.014,0.369,1
2032,1548.03,2035.68,16.0904,0.0007,0.811,0.273,0.006,0.007,0.368,1
4005,2012.4,2125.61,17.0962,0.0026,1.029,0.567,0.02,0.023,0.367,1
7190,1941.83,1898.73,17.8915,0.0015,1.183,0.816,0.014,0.033,0.366,1
215,2257.83,2162.32,12.1978,0.0001,1.268,1.11,0.004,0.004,0.364,1
2722,2349.96,2129.45,16.4064,0.0006,0.919,0.393,0.006,0.008,0.364,1
5212,1485.34,1901.78,17.4174,0.001,1.043,0.497,0.01,0.024,0.364,1
6645,2311.68,2400.77,17.8736,0.0012,0.933,0.383,0.01,0.016,0.364,1
2209,1861.56,2117.2,16.1901,0.0008,0.802,0.358,0.005,0.011,0.361,1
6185,2181.86,1700.99,17.4674,0.0012,1.244,0.736,0.009,0.026,0.36,1
5080,2282.3,1749.03,17.3395,0.0009,1.015,0.583,0.009,0.015,0.359,1
47,2056.77,1783.09,10.9303,0.0003,1.103,0.726,0.007,0.004,0.358,1
3126,1733.26,1722.06,15.7714,0.0005,1.631,1.295,0.01,0.015,0.358,1
4326,2301.34,1774.43,17.1479,0.0014,0.943,0.468,0.008,0.013,0.356,1
6086,2033.21,2397.22,17.7065,0.0012,1.012,0.558,0.012,0.028,0.354,1
3224,1783.74,1832.85,16.692,0.0007,0.907,0.379,0.007,0.01,0.348,1
1153,2276.84,2471.52,14.5983,0.0003,1.707,1.476,0.005,0.012,0.345,1
3664,2423.07,2045.4,16.9002,0.0008,0.908,0.403,0.006,0.009,0.345,1
6482,1554.71,1859.36,17.7863,0.0013,1.069,0.299,0.009,0.034,0.345,1
3578,2386.74,2225.92,16.7062,0.0007,1.023,0.573,0.007,0.01,0.344,1
6462,1957.2,2044.73,17.7688,0.0016,0.976,0.388,0.013,0.021,0.343,1
5689,1365.45,2154.33,17.6045,0.0015,1.037,0.569,0.011,0.017,0.342,1
4900,1673.75,2240.5,17.333,0.001,1.061,0.671,0.011,0.024,0.341,1
5233,2425.44,2103.09,17.1776,0.0009,1.231,0.656,0.009,0.018,0.34,1
4430,1675.08,1821.75,17.0968,0.0008,1.043,0.663,0.008,0.014,0.337,1
8300,2072.78,1973.69,18.3339,0.0018,1.109,0.652,0.013,0.035,0.337,1
3814,1991.44,1972.11,16.855,0.0008,0.985,0.555,0.008,0.012,0.336,1
4273,1761.4,2722.93,17.0697,0.0071,1.258,0.428,0.009,0.015,0.336,1
1923,1440.6,2358.97,16.0071,0.0006,0.843,0.325,0.005,0.007,0.333,1
5225,1667.97,2226.29,17.4028,0.001,1.018,0.656,0.01,0.016,0.329,1
1150,1755.32,2277.5,14.8996,0.0003,1.351,1.232,0.004,0.009,0.328,1
5380,1604.01,1781.22,17.4934,0.0034,1.082,0.646,0.008,0.018,0.327,1
7065,1522.46,2235.07,17.9326,0.0014,1.151,0.506,0.012,0.027,0.327,1
4175,1334.48,2145.05,17.1242,0.0009,0.89,0.345,0.008,0.01,0.326,1
4182,1527.65,1940.08,17.1399,0.0012,0.921,0.354,0.01,0.013,0.326,1
7452,1803.31,2280.19,18.1432,0.0015,0.925,0.146,0.013,0.038,0.325,1
6825,2195.68,2350.03,17.8196,0.0014,1.067,0.689,0.011,0.021,0.32,1
3986,2174.02,1743.35,16.8953,0.0016,1.129,0.795,0.014,0.06,0.319,1
5571,1879.67,2467.0,17.5226,0.001,1.014,0.547,0.01,0.015,0.319,1
6405,1917.95,1636.14,17.6269,0.0011,1.263,0.721,0.011,0.028,0.318,1
8441,2318.17,2200.87,18.4124,0.0021,1.009,0.365,0.013,0.023,0.316,1
5203,1682.65,2024.32,17.3433,0.0015,1.008,0.527,0.009,0.015,0.315,1
3127,2076.46,1910.31,16.6358,0.0007,0.95,0.389,0.007,0.01,0.312,1
7565,1984.27,1634.69,18.0923,0.0015,1.056,0.487,0.014,0.026,0.306,1
9004,1818.76,2028.91,18.5265,0.0021,1.082,0.6,0.018,0.049,0.301,1
1635,1947.97,1802.48,15.3796,0.0016,1.35,1.175,0.006,0.013,0.29,1
6419,1661.38,2156.32,17.7775,0.0015,1.03,0.072,0.016,0.039,0.285,1
8005,1558.34,1876.08,18.2596,0.0016,1.055,0.426,0.013,0.033,0.282,1
1024,1767.68,2114.47,14.4566,0.0004,1.935,1.89,0.007,0.043,0.273,1
6448,1543.02,2013.14,17.8646,0.0014,0.872,0.358,0.009,0.019,0.273,1
7186,1828.49,2188.41,18.0148,0.0016,0.996,0.562,0.011,0.023,0.267,1
6907,1799.28,1973.97,17.8538,0.0013,1.099,0.573,0.013,0.028,0.264,1
8264,1926.08,2001.41,18.2238,0.0016,1.19,0.62,0.015,0.029,0.256,1
7783,1399.75,2047.18,18.1859,0.0016,1.112,0.763,0.012,0.036,0.246,1
2643,2399.33,2398.31,16.0356,0.0005,1.304,1.018,0.006,0.011,0.236,1
5295,2281.65,1994.45,17.2908,0.0038,1.34,0.527,0.014,0.021,0.22,1
7732,1923.58,2048.27,18.1246,0.0016,1.127,0.627,0.015,0.032,0.21,1
7501,1940.44,1979.44,17.9641,0.0015,1.471,1.021,0.014,0.067,0.09,1
25,1510.66,2029.86,11.5742,0.0003,0.323,0.228,0.007,0.007,0.804,0
40,2020.76,1709.97,11.9918,0.0002,0.378,0.254,0.006,0.003,0.66,0
418,1580.37,2033.24,13.9174,0.0003,0.617,0.291,0.003,0.003,0.637,0
415,1378.27,1955.25,13.9693,0.0002,0.538,0.306,0.003,0.004,0.637,0
416,1999.08,1818.01,14.087,0.0002,0.463,0.328,0.004,0.004,0.624,0
1648,1953.6,1881.04,15.8349,0.0004,0.746,0.229,0.006,0.007,0.622,0
275,1575.61,2682.09,13.5789,0.0002,0.392,0.247,0.005,0.006,0.542,0
7218,2015.1,1775.4,17.8982,0.0015,1.21,1.028,0.011,0.04,0.499,0
315,1869.63,2388.8,13.6475,0.0003,0.435,0.284,0.003,0.003,0.446,0
209,2276.88,2053.35,13.3317,0.0002,0.386,0.232,0.004,0.003,0.441,0
1646,2014.9,2010.84,15.8361,0.0005,0.735,0.193,0.005,0.007,0.43,0
1406,1597.48,2010.67,15.7997,0.0006,0.58,0.368,0.005,0.005,0.429,0
2162,1667.63,2535.2,16.2831,0.0007,0.774,0.239,0.008,0.016,0.429,0
537,1704.86,2541.8,14.2279,0.0002,0.67,0.051,0.004,0.005,0.413,0
443,1693.3,1740.33,13.8498,0.0002,0.733,0.362,0.004,0.004,0.412,0
1363,2225.98,2140.83,15.5749,0.0005,0.672,0.351,0.005,0.006,0.406,0
1112,2023.12,2045.92,15.1829,0.0005,0.79,0.288,0.004,0.006,0.404,0
1138,2493.21,2180.18,14.3748,0.0035,1.487,1.375,0.005,0.007,0.4,0
485,1658.01,2403.08,14.0002,0.0002,0.755,0.264,0.003,0.004,0.393,0
957,2141.73,1863.02,15.0956,0.0005,0.731,0.177,0.006,0.006,0.391,0
579,2107.45,2058.07,14.3038,0.0003,0.598,0.446,0.004,0.004,0.388,0
669,1451.35,2304.97,14.5435,0.0003,0.569,0.322,0.003,0.004,0.388,0
1097,2021.16,2699.13,15.2771,0.0004,0.612,0.141,0.004,0.008,0.387,0
1413,2027.64,2350.23,15.4486,0.0004,0.907,0.404,0.005,0.006,0.386,0
1095,2231.24,1896.31,15.3614,0.0005,0.607,0.282,0.005,0.005,0.384,0
183,2441.57,2076.07,13.2168,0.0003,0.371,0.18,0.004,0.003,0.383,0
1054,1391.56,2477.34,15.1869,0.0004,0.764,0.226,0.004,0.007,0.383,0
2087,1839.57,2048.08,16.1792,0.0007,0.698,0.478,0.005,0.015,0.381,0
237,2073.34,1687.25,13.4851,0.0002,0.423,0.193,0.004,0.003,0.379,0
201,1933.95,2395.1,12.9881,0.0003,0.599,0.099,0.003,0.003,0.377,0
744,1927.43,2130.0,14.0576,0.0003,1.462,1.281,0.004,0.008,0.376,0
232,1933.53,2119.67,13.2946,0.0003,0.447,0.209,0.003,0.004,0.374,0
1088,1611.97,1996.29,15.2923,0.0004,0.638,0.272,0.004,0.005,0.374,0
