ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
2761,2831.09,2157.9,17.0226,0.0011,1.505,0.927,0.013,0.019,0.678,1
2871,3007.06,1880.83,17.2959,0.001,1.076,0.985,0.004,0.005,0.674,1
2181,2511.73,1766.44,16.7964,0.0009,1.017,0.922,0.006,0.004,0.671,1
4219,2198.5,1712.43,17.9621,0.0015,1.515,1.185,0.006,0.011,0.67,1
4640,2568.32,1767.3,18.1374,0.0017,1.676,1.287,0.008,0.011,0.67,1
2361,2829.51,1819.12,16.9314,0.0018,1.222,1.032,0.003,0.004,0.665,1
1699,2807.42,1167.82,16.3297,0.0009,1.216,1.101,0.006,0.004,0.66,1
4237,2699.34,2148.21,17.8485,0.0014,1.794,1.383,0.007,0.01,0.66,1
4380,2675.21,1198.66,18.0892,0.0018,1.634,1.277,0.006,0.012,0.66,1
5875,2008.35,1488.07,18.8949,0.0026,1.996,1.668,0.01,0.037,0.66,1
156,2275.13,1427.92,13.106,0.0007,1.388,1.345,0.003,0.003,0.654,1
4107,2680.57,2194.64,18.0997,0.0018,1.315,1.09,0.013,0.009,0.65,1
4894,2527.64,1689.51,18.2987,0.0017,1.742,1.37,0.007,0.011,0.65,1
332,2047.65,1789.26,13.5213,0.0003,2.142,1.927,0.003,0.003,0.647,1
4115,2088.49,1875.81,18.0911,0.002,1.169,1.073,0.007,0.011,0.64,1
4384,2846.79,2019.9,18.2203,0.0021,1.226,1.127,0.007,0.009,0.64,1
5881,2612.35,1622.35,18.8784,0.0024,2.025,1.551,0.012,0.029,0.64,1
6039,2433.7,1840.82,19.2768,0.0037,1.687,1.388,0.012,0.025,0.64,1
6046,2066.57,1459.11,19.3097,0.0037,1.643,1.446,0.016,0.036,0.64,1
2595,3003.27,1462.9,17.0581,0.001,1.158,1.011,0.005,0.005,0.639,1
152,2964.24,1814.05,13.3739,0.0002,0.631,0.579,0.003,0.002,0.636,1
3263,3000.9,1729.83,17.5653,0.0011,1.124,1.032,0.004,0.005,0.635,1
2079,2859.29,1769.74,16.5822,0.0008,1.295,0.991,0.004,0.004,0.633,1
4507,2464.9,1188.49,18.0129,0.0018,1.75,1.41,0.007,0.011,0.63,1
4183,2360.5,1731.56,18.0465,0.0017,1.292,1.185,0.007,0.008,0.63,1
4481,2805.5,1595.56,18.3186,0.0018,1.246,1.126,0.012,0.01,0.63,1
5099,2358.08,2259.41,18.431,0.0019,1.769,1.274,0.008,0.013,0.63,1
5564,3020.95,1775.43,18.474,0.0023,2.239,1.745,0.009,0.029,0.63,1
5501,2342.32,1760.53,18.7519,0.0026,1.743,1.342,0.01,0.02,0.63,1
5763,2560.01,2032.89,18.9081,0.0029,1.811,1.263,0.02,0.025,0.63,1
5580,2264.77,1361.36,18.9603,0.0028,1.558,1.165,0.012,0.018,0.63,1
6119,1988.11,1752.65,19.1814,0.0031,1.924,1.502,0.014,0.039,0.63,1
2524,2361.66,1317.15,17.0334,0.001,1.101,0.875,0.005,0.006,0.623,1
497,2920.44,1276.48,14.8667,0.0004,0.588,0.487,0.003,0.002,0.621,1
4332,2099.31,2087.68,18.0967,0.0016,1.394,1.171,0.007,0.007,0.62,1
4622,2752.36,1397.48,18.2316,0.0017,1.509,1.168,0.007,0.008,0.62,1
5499,2864.39,1300.21,18.6257,0.0024,1.96,1.601,0.011,0.025,0.62,1
5638,2851.02,1243.16,18.7553,0.0024,1.967,1.545,0.01,0.028,0.62,1
5966,2787.07,2063.26,19.1763,0.003,1.696,1.338,0.014,0.027,0.62,1
6054,2721.61,1482.71,19.2867,0.0037,1.737,1.285,0.015,0.025,0.62,1
2942,2373.31,1958.44,17.3554,0.0012,1.042,0.914,0.005,0.005,0.615,1
3847,3039.44,1449.18,17.9131,0.0014,1.28,1.148,0.006,0.007,0.61,1
5002,2507.52,1182.15,18.5665,0.0022,1.459,1.218,0.009,0.016,0.61,1
5327,2257.86,1850.16,18.6897,0.0024,1.661,1.255,0.008,0.016,0.61,1
6105,2415.55,1188.56,19.1814,0.003,1.937,1.58,0.014,0.043,0.61,1
2609,2956.65,1726.63,17.137,0.0009,0.987,0.842,0.003,0.003,0.603,1
4765,2577.0,1877.27,18.2149,0.0018,1.674,1.433,0.008,0.016,0.6,1
4754,2511.31,2047.18,18.2459,0.0017,1.649,1.297,0.007,0.01,0.6,1
4796,2729.49,1445.36,18.3254,0.0017,1.607,1.23,0.007,0.014,0.6,1
5148,2113.02,1601.55,18.6525,0.0022,1.448,1.328,0.009,0.028,0.6,1
6114,2549.17,1903.49,18.7992,0.0032,2.547,1.952,0.014,0.043,0.6,1
5992,2200.99,1484.23,19.0385,0.0029,1.888,1.415,0.014,0.034,0.6,1
5767,2141.17,1650.56,19.1437,0.0029,1.493,1.23,0.014,0.021,0.6,1
6058,2515.33,1438.72,19.178,0.0027,1.826,1.498,0.015,0.036,0.6,1
2369,2864.78,1210.92,16.8941,0.0009,1.155,0.867,0.005,0.004,0.595,1
3735,2775.17,1668.91,17.8309,0.0014,1.231,1.076,0.005,0.006,0.591,1
2946,2367.47,1610.01,17.5222,0.0012,0.96,0.842,0.013,0.02,0.59,1
4323,3034.94,1601.78,18.1725,0.0015,1.285,1.172,0.006,0.008,0.59,1
4800,2677.97,1504.43,18.3178,0.0017,1.73,1.383,0.012,0.014,0.59,1
5146,2925.1,1742.62,18.5145,0.0023,1.721,1.465,0.009,0.02,0.59,1
5609,2608.29,1529.48,18.6909,0.0022,2.036,1.573,0.01,0.031,0.59,1
5748,3063.31,1832.3,18.8891,0.0028,1.897,1.438,0.01,0.025,0.59,1
6218,2765.53,1943.29,19.5476,0.0043,1.688,1.525,0.023,0.059,0.59,1
2302,2670.23,2112.64,16.9097,0.0009,0.958,0.809,0.004,0.004,0.588,1
3728,2188.7,1590.57,17.7466,0.0012,1.391,1.11,0.006,0.007,0.583,1
233,2752.22,2228.77,12.7942,0.0003,2.488,1.908,0.003,0.003,0.581,1
4853,2715.47,1400.94,18.5217,0.002,1.289,1.067,0.007,0.013,0.58,1
5058,2996.69,1438.37,18.6906,0.0026,1.55,1.267,0.017,0.016,0.58,1
5700,2197.94,2038.31,18.8587,0.0028,1.831,1.369,0.009,0.021,0.58,1
5758,2760.34,1677.91,18.9824,0.0029,1.937,1.447,0.023,0.029,0.58,1
5648,2302.55,1605.86,18.9917,0.003,1.511,1.216,0.015,0.019,0.58,1
5650,2425.75,1895.32,19.0309,0.0028,1.517,1.39,0.011,0.021,0.58,1
6094,2298.42,2076.92,19.316,0.0036,1.674,1.352,0.013,0.029,0.58,1
3806,2859.05,1868.27,17.9096,0.0014,1.219,1.086,0.005,0.012,0.573,1
68,2650.51,1221.28,12.3746,0.0003,1.257,1.214,0.004,0.002,0.571,1
4196,2278.58,1716.29,18.0724,0.0016,1.281,1.164,0.006,0.007,0.57,1
4519,2561.02,1747.8,18.1863,0.0019,1.49,1.209,0.009,0.014,0.57,1
4897,2392.62,1192.3,18.4171,0.0026,1.526,1.327,0.008,0.013,0.57,1
5164,2482.44,1454.74,18.6039,0.0026,1.64,1.253,0.009,0.019,0.57,1
5369,2180.44,1631.33,18.6661,0.0026,1.761,1.394,0.009,0.018,0.57,1
5665,2532.35,1755.13,18.9581,0.0029,1.66,1.174,0.014,0.028,0.57,1
2155,2458.41,1252.69,16.6563,0.001,1.309,1.001,0.004,0.006,0.568,1
106,2196.35,1289.61,13.0247,0.0004,0.728,0.608,0.003,0.002,0.566,1
129,2856.36,1904.48,12.9111,0.0003,1.379,1.389,0.003,0.003,0.563,1
3583,2408.02,2229.33,16.7527,0.0007,2.665,2.121,0.005,0.014,0.56,1
4320,2951.85,1951.77,17.1519,0.0009,2.789,2.406,0.007,0.028,0.56,1
5051,2575.11,2246.56,18.503,0.002,1.653,1.292,0.008,0.016,0.56,1
6018,2474.62,1317.58,18.8556,0.0027,2.237,1.779,0.015,0.039,0.56,1
5956,2377.99,2093.25,19.0672,0.0029,1.8,1.414,0.014,0.026,0.56,1
5910,2374.58,1943.0,19.2375,0.0033,1.489,1.268,0.012,0.018,0.56,1
6143,2798.6,2005.41,19.3605,0.0041,1.714,1.376,0.015,0.034,0.56,1
3140,2169.31,1515.72,17.4439,0.0009,1.166,0.972,0.004,0.004,0.55,1
4205,2615.48,1649.75,17.8625,0.0014,1.713,1.25,0.005,0.009,0.55,1
4685,2564.13,2060.87,18.2459,0.0018,1.612,1.204,0.008,0.015,0.55,1
5686,2321.59,1661.19,18.9428,0.0028,1.583,1.299,0.015,0.028,0.55,1
6050,2423.03,1306.21,19.3047,0.0036,1.764,1.457,0.018,0.033,0.55,1
6211,2277.43,1657.43,19.5336,0.0046,1.743,1.442,0.021,0.045,0.55,1
3271,2907.17,1953.59,17.5669,0.0011,1.091,0.936,0.005,0.006,0.548,1
4057,2744.35,1942.87,17.8857,0.0014,1.523,1.194,0.008,0.009,0.546,1
3879,2601.84,2278.49,17.8458,0.0014,1.388,1.074,0.005,0.007,0.541,1
1858,2427.19,1637.29,16.4319,0.0015,1.287,0.978,0.003,0.004,0.54,1
5234,2979.1,1359.4,18.5709,0.0019,1.774,1.397,0.01,0.019,0.54,1
5180,2452.11,1322.05,18.6684,0.0024,1.5,1.223,0.007,0.015,0.54,1
5301,2390.97,1774.0,18.8081,0.0029,1.371,1.221,0.014,0.018,0.54,1
6026,2615.64,2100.98,19.0902,0.0031,1.9,1.414,0.013,0.033,0.54,1
5936,2842.6,2112.22,19.2124,0.0034,1.746,1.413,0.015,0.027,0.54,1
6178,2075.64,2005.82,19.3301,0.0044,1.828,1.293,0.015,0.039,0.54,1
6223,2415.52,1867.43,19.577,0.0046,1.827,1.432,0.017,0.034,0.54,1
4434,2576.71,1974.85,18.1136,0.0019,1.519,1.228,0.005,0.01,0.535,1
3431,2892.43,1801.05,17.6593,0.0015,1.154,0.995,0.006,0.007,0.531,1
3995,2229.02,1453.02,17.9629,0.0018,1.381,1.154,0.005,0.007,0.53,1
4466,2640.64,1646.42,18.09,0.0016,1.656,1.286,0.01,0.013,0.53,1
4949,3100.33,1756.22,18.5867,0.0021,1.348,1.195,0.008,0.011,0.53,1
5386,2645.98,2254.61,18.795,0.0053,1.738,1.365,0.01,0.017,0.53,1
5480,2278.79,1594.27,18.855,0.0032,1.591,1.25,0.01,0.02,0.53,1
5244,2833.25,1902.46,18.8868,0.003,1.67,1.406,0.026,0.024,0.53,1
4747,2305.43,1900.97,18.2735,0.0021,1.605,1.211,0.008,0.011,0.52,1
4807,2281.39,1969.68,18.3169,0.0019,1.589,1.181,0.008,0.009,0.52,1
4716,2580.15,1375.52,18.3591,0.0029,1.577,1.306,0.013,0.013,0.52,1
5426,2476.94,1595.48,18.6657,0.0023,1.736,1.432,0.012,0.041,0.52,1
5185,2259.32,1270.17,18.7138,0.0025,1.48,1.214,0.011,0.016,0.52,1
5600,2763.72,1365.13,18.8199,0.0024,1.829,1.384,0.008,0.021,0.52,1
5573,2455.77,2207.57,18.8598,0.0025,1.641,1.331,0.01,0.018,0.52,1
5812,2065.02,1847.58,19.1061,0.0041,2.051,1.591,0.025,0.035,0.52,1
4563,2175.86,1368.33,18.2352,0.0017,1.454,1.216,0.007,0.019,0.51,1
5420,2704.86,2106.53,18.4491,0.0021,2.073,1.645,0.008,0.024,0.51,1
5283,2786.64,2199.27,18.7429,0.0025,1.754,1.262,0.02,0.022,0.51,1
5887,2773.4,1706.13,19.169,0.0029,1.509,1.357,0.016,0.026,0.51,1
6087,2592.12,1563.54,19.2806,0.003,1.661,1.389,0.016,0.032,0.51,1
6133,2769.66,1450.28,19.4199,0.0033,1.644,1.509,0.016,0.037,0.51,1
3857,2303.86,1618.49,17.7744,0.0013,1.463,1.368,0.006,0.009,0.5,1
5641,2015.22,1589.27,18.8685,0.0024,1.765,1.322,0.01,0.019,0.5,1
6111,2329.06,1343.41,19.1708,0.0034,2.007,1.519,0.013,0.035,0.5,1
5696,2029.99,2020.04,18.5539,0.0025,2.262,1.718,0.01,0.03,0.49,1
5990,2516.44,1659.9,18.9482,0.0029,1.992,1.557,0.022,0.036,0.49,1
5523,2568.89,1245.36,18.9555,0.003,1.461,1.325,0.01,0.018,0.49,1
5343,2472.23,1500.45,18.333,0.0017,2.234,1.618,0.009,0.028,0.48,1
5527,2864.25,2021.65,18.7638,0.0027,1.76,1.384,0.01,0.022,0.48,1
5305,2645.15,1811.2,18.7769,0.0028,1.62,1.208,0.014,0.026,0.48,1
5643,2584.85,1341.95,18.8045,0.0023,1.93,1.51,0.013,0.027,0.46,1
5930,2310.82,1655.15,19.1099,0.0031,1.718,1.53,0.018,0.041,0.46,1
5839,2046.07,2010.87,19.1128,0.0033,1.755,1.342,0.022,0.027,0.46,1
5019,2425.96,1702.97,18.3423,0.0019,1.92,1.621,0.01,0.019,0.45,1
5541,1938.07,1579.75,18.8959,0.0027,1.577,1.219,0.009,0.018,0.45,1
5819,2584.23,1848.62,19.0511,0.0031,1.657,1.374,0.016,0.025,0.45,1
5964,2691.72,2114.62,19.211,0.0039,1.651,1.311,0.017,0.028,0.45,1
5601,2666.17,2249.27,18.8701,0.0028,1.707,1.283,0.013,0.028,0.44,1
5955,2940.34,1486.94,19.0812,0.0028,1.893,1.45,0.013,0.033,0.44,1
6132,2711.24,2168.3,19.4188,0.0041,2.24,1.47,0.043,0.035,0.44,1
5378,2930.36,1815.0,18.9217,0.0035,1.499,1.158,0.029,0.024,0.43,1
5590,2084.64,1453.6,18.9309,0.003,1.652,1.412,0.009,0.02,0.43,1
5462,2952.74,1362.35,18.9544,0.0027,1.381,1.171,0.012,0.015,0.43,1
5941,2494.19,2212.72,19.0657,0.003,1.881,1.342,0.012,0.024,0.43,1
6179,2439.34,2162.56,19.317,0.0034,2.004,1.677,0.016,0.046,0.43,1
6217,2411.46,1898.65,19.5191,0.0042,1.862,1.49,0.017,0.04,0.43,1
3602,2946.46,1297.43,17.7846,0.0013,1.174,1.059,0.008,0.006,0.42,1
5823,2715.46,1566.17,18.773,0.0023,2.091,1.669,0.011,0.04,0.42,1
5902,2584.47,1789.59,19.1017,0.0035,1.98,1.721,0.023,0.034,0.42,1
5577,2685.33,2090.59,19.0488,0.0029,1.335,1.128,0.017,0.019,0.4,1
5897,2624.43,2241.04,19.2252,0.0035,1.644,1.378,0.028,0.035,0.4,1
5973,2652.27,1500.9,19.0943,0.0025,1.808,1.318,0.013,0.024,0.39,1
6166,2544.42,1838.52,19.435,0.0045,1.668,1.207,0.016,0.032,0.39,1
6220,2668.39,2222.46,19.4517,0.0037,1.822,1.312,0.025,0.044,0.38,1
6100,2227.48,1437.35,19.4667,0.004,1.568,1.251,0.013,0.029,0.38,1
5393,2575.57,1340.41,18.7783,0.0024,1.556,1.221,0.009,0.017,0.37,1
5898,2537.77,1497.77,19.2758,0.0041,1.405,1.212,0.015,0.023,0.37,1
5568,2450.37,1768.9,18.8507,0.0028,1.646,1.378,0.011,0.021,0.36,1
5993,2651.12,1696.07,19.2551,0.0034,1.621,1.463,0.014,0.025,0.36,1
5977,2070.49,1551.07,19.2584,0.0033,1.588,1.326,0.015,0.024,0.34,1
973,2739.85,1165.83,16.5828,0.0016,2.466,1.495,0.012,0.01,0.272,1
2082,1989.38,1849.24,16.6416,0.0008,1.173,1.039,0.004,0.004,0.232,1
1925,2845.84,1303.86,16.5346,0.0009,1.172,1.058,0.004,0.003,0.22,1
1558,2936.54,1996.97,16.219,0.0007,1.123,1.039,0.003,0.003,0.179,1
894,2013.31,1628.33,15.4111,0.0005,1.155,1.06,0.003,0.003,0.047,1
210,2531.94,1986.02,13.5057,0.0002,1.193,1.1,0.004,0.003,0.046,1
1646,2869.56,1537.63,15.5301,0.0005,2.378,2.068,0.003,0.005,0.02,1
2655,3042.99,1499.98,16.5419,0.0008,2.123,1.823,0.004,0.008,0.87,0
1385,2457.97,1230.23,16.1244,0.0006,1.039,0.8,0.003,0.002,0.852,0
764,2369.01,1262.58,15.366,0.0006,0.909,0.788,0.004,0.004,0.825,0
271,2553.11,1805.03,14.1084,0.0003,0.467,0.398,0.002,0.002,0.818,0
902,2792.25,1291.93,15.4806,0.0004,1.068,0.776,0.003,0.002,0.817,0
377,1975.81,1530.69,14.408,0.0003,0.917,0.798,0.002,0.002,0.816,0
1064,2298.68,1695.32,15.8113,0.0005,0.808,0.658,0.003,0.002,0.815,0
1122,2355.42,1604.84,15.7932,0.0005,1.038,0.798,0.003,0.003,0.813,0
1176,2548.53,1671.68,15.8593,0.0005,1.029,0.811,0.003,0.003,0.798,0
120,2181.03,1845.41,13.2154,0.0003,0.382,0.336,0.003,0.002,0.784,0
699,2318.08,1275.25,15.2242,0.0004,0.851,0.717,0.002,0.002,0.773,0
868,2626.92,2214.58,15.4963,0.0004,0.84,0.686,0.003,0.002,0.771,0
1281,2424.37,1440.1,15.7082,0.0005,1.561,1.157,0.003,0.003,0.76,0
1001,2353.54,1786.0,15.6976,0.0006,0.886,0.765,0.003,0.003,0.753,0
795,2399.02,1246.36,15.3674,0.0005,0.987,0.772,0.003,0.002,0.747,0
1673,2638.45,1439.46,16.3946,0.0007,0.977,0.771,0.004,0.003,0.744,0
2016,2483.71,1193.69,16.5246,0.001,1.366,1.079,0.004,0.004,0.743,0
331,1926.5,1766.33,14.1995,0.0003,0.911,0.675,0.003,0.002,0.741,0
1598,2521.62,1967.42,16.2474,0.0014,1.031,0.893,0.004,0.005,0.741,0
1517,2398.63,1706.39,15.499,0.0005,2.235,1.991,0.003,0.004,0.74,0
3673,2473.46,1473.86,17.7049,0.0012,1.447,1.083,0.005,0.006,0.74,0
2153,2504.82,1228.97,15.5389,0.0006,2.903,2.471,0.003,0.008,0.73,0
272,2326.46,1837.67,14.1007,0.0003,0.515,0.454,0.003,0.002,0.721,0
1360,1969.16,1787.03,15.8186,0.0005,1.496,1.119,0.004,0.003,0.721,0
3548,2485.05,1413.73,17.529,0.0013,1.595,1.176,0.004,0.009,0.72,0
1046,2572.95,2068.3,15.7605,0.0006,0.877,0.73,0.003,0.002,0.719,0
1596,2184.63,2118.9,15.5394,0.0005,2.297,1.9,0.004,0.006,0.717,0
4030,2864.21,1476.83,17.5579,0.0012,2.027,1.545,0.005,0.012,0.71,0
1246,2780.74,1741.09,15.2088,0.0004,2.255,1.932,0.003,0.004,0.706,0
1496,2630.42,1798.92,16.1932,0.0011,0.984,0.836,0.003,0.003,0.699,0
2036,2091.8,1869.31,16.6304,0.0008,1.102,0.845,0.004,0.004,0.698,0
5163,2712.2,2215.12,18.6898,0.003,2.208,1.326,0.055,0.025,0.69,0
52,2843.95,1406.67,12.5629,0.0009,0.249,0.191,0.004,0.002,0.686,0
652,2523.65,1645.2,14.3548,0.0003,2.214,1.641,0.003,0.003,0.68,0
2291,2381.17,1680.56,16.887,0.0014,1.211,1.052,0.004,0.006,0.68,0
2973,2325.82,1144.96,17.0934,0.0009,1.66,1.302,0.008,0.008,0.68,0
970,2260.96,1819.48,15.5311,0.0005,1.152,0.958,0.003,0.003,0.679,0
3045,2613.42,1986.65,17.2772,0.001,1.377,1.167,0.008,0.016,0.678,0
3300,2163.47,1664.04,17.5995,0.0011,1.141,1.102,0.007,0.007,0.675,0
1713,2641.51,1787.67,16.3601,0.0009,1.21,0.885,0.006,0.004,0.673,0
2971,2865.97,1218.22,17.2661,0.0013,1.329,1.017,0.005,0.006,0.67,0
4718,2497.15,1297.25,18.0936,0.0018,1.855,1.407,0.008,0.018,0.67,0
2790,2554.23,2221.89,17.0387,0.0016,1.337,1.109,0.004,0.005,0.667,0
3065,2494.27,1605.45,17.3197,0.0012,1.3,1.013,0.006,0.008,0.667,0
1252,2852.1,1966.28,15.9215,0.0018,1.234,0.933,0.006,0.004,0.663,0
3511,2454.39,1833.59,17.7596,0.0016,1.205,1.027,0.007,0.006,0.662,0
2133,2347.3,1426.26,16.0863,0.0007,2.179,1.892,0.005,0.008,0.66,0
1702,2481.26,2014.56,16.4342,0.0008,0.928,0.694,0.005,0.008,0.659,0
651,2905.03,1638.45,15.0842,0.0004,0.914,0.758,0.002,0.002,0.656,0
2699,2580.92,1940.23,17.0355,0.0012,1.445,1.133,0.007,0.005,0.653,0
1593,2245.06,1698.07,16.34,0.0008,0.991,0.832,0.003,0.003,0.652,0
1605,2567.31,1594.41,16.0558,0.0012,1.598,1.218,0.003,0.004,0.645,0
2850,2685.05,1168.28,17.1906,0.001,1.292,0.986,0.004,0.004,0.642,0
877,2901.01,1227.9,15.5102,0.0005,0.896,0.725,0.003,0.002,0.64,0
3726,2886.1,1830.69,17.575,0.0014,1.681,1.289,0.005,0.007,0.64,0
2421,2010.19,1537.49,16.838,0.0011,1.316,1.022,0.004,0.004,0.634,0
243,2367.81,1693.55,13.9987,0.0003,0.283,0.274,0.003,0.002,0.632,0
2042,2889.94,1676.16,15.8304,0.0005,2.434,2.047,0.003,0.011,0.63,0
1078,2467.33,1394.13,15.8381,0.0005,0.791,0.64,0.003,0.003,0.63,0
811,2682.1,2255.71,15.4068,0.0004,0.877,0.73,0.003,0.003,0.62,0
5037,2224.8,1563.82,18.2766,0.0018,2.03,1.439,0.008,0.018,0.62,0
5543,2330.66,2258.75,18.6945,0.0024,1.864,1.422,0.009,0.017,0.62,0
1201,3007.93,1451.65,15.9448,0.0005,0.931,0.785,0.003,0.002,0.619,0
2128,2689.96,1728.9,16.4356,0.0009,1.625,1.263,0.003,0.004,0.619,0
3098,3043.84,1904.54,17.3525,0.0011,1.304,1.047,0.004,0.005,0.619,0
2365,2184.8,1350.96,16.7281,0.0009,1.479,1.159,0.003,0.003,0.615,0
553,3088.2,1733.06,14.8299,0.0004,1.112,1.01,0.002,0.002,0.612,0
2980,2154.63,1665.26,17.3009,0.0013,1.557,1.169,0.013,0.009,0.612,0
200,2953.52,2058.46,13.6956,0.0002,0.577,0.491,0.003,0.002,0.611,0
3455,2074.29,1625.83,17.6066,0.0025,1.461,1.227,0.005,0.006,0.61,0
1501,2046.51,1453.43,16.2459,0.0012,1.021,0.868,0.004,0.003,0.608,0
1567,2327.29,1158.68,16.2203,0.0007,1.187,0.909,0.003,0.002,0.606,0
1161,2602.13,1492.62,15.8495,0.0005,1.033,0.765,0.003,0.003,0.605,0
4983,2543.07,1300.84,18.2492,0.0017,1.927,1.533,0.007,0.016,0.6,0
1251,2456.72,1610.17,15.9906,0.0011,0.972,0.727,0.004,0.003,0.598,0
453,2524.11,1614.95,14.7342,0.0004,0.603,0.497,0.003,0.002,0.593,0
2362,2479.58,1612.78,15.9994,0.0007,2.487,2.178,0.004,0.009,0.59,0
2837,2710.94,1689.39,17.0147,0.0009,1.587,1.227,0.004,0.006,0.588,0
3776,2986.17,1984.39,17.7056,0.0012,1.546,1.161,0.006,0.007,0.587,0
3345,2649.71,1331.4,16.9512,0.001,2.259,1.917,0.004,0.009,0.57,0
5496,3007.0,1638.81,18.2271,0.0019,2.488,1.981,0.008,0.034,0.57,0
1290,2519.26,1736.18,16.027,0.0009,1.08,0.891,0.008,0.005,0.569,0
3482,2236.77,1776.74,17.6679,0.0013,1.244,1.127,0.007,0.007,0.569,0
2008,2923.51,1664.4,16.6787,0.0008,0.976,0.821,0.004,0.004,0.565,0
2586,2802.08,1348.87,16.9665,0.0009,1.354,1.038,0.006,0.006,0.564,0
2801,2098.77,1338.09,17.1451,0.0011,1.36,1.085,0.007,0.007,0.561,0
2978,2708.45,1124.82,17.2925,0.0011,1.29,0.993,0.007,0.006,0.56,0
3148,2473.81,2237.85,17.4165,0.0012,1.445,1.075,0.016,0.015,0.554,0
245,2765.24,1636.43,13.7821,0.0003,0.983,0.818,0.003,0.002,0.55,0
2701,1973.42,1562.79,17.2081,0.0021,1.352,1.1,0.015,0.013,0.55,0
1603,2923.26,1955.87,16.3424,0.0008,0.931,0.748,0.003,0.003,0.548,0
4281,2582.08,1587.92,18.2209,0.0015,1.163,1.006,0.009,0.01,0.548,0
3639,2529.47,1885.74,17.6544,0.0013,1.414,1.082,0.005,0.007,0.543,0
3331,2507.24,1781.85,17.4198,0.0012,1.486,1.117,0.009,0.009,0.538,0
1932,2762.38,1839.06,16.3715,0.0008,1.472,1.119,0.003,0.004,0.531,0
3377,2733.08,2061.8,16.7404,0.0008,2.552,2.164,0.004,0.013,0.53,0
2663,1970.89,1913.96,17.1086,0.0011,1.107,0.86,0.004,0.004,0.53,0
5100,2413.36,2177.74,18.3086,0.0017,1.941,1.437,0.009,0.017,0.53,0
