ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
133,883.727,1260.66,14.4379,0.0004,0.602,0.06,0.011,0.011,0.112,0
362,923.066,1243.62,15.5685,0.0018,0.852,0.242,0.009,0.026,0.0,0
1,1232.48,1370.79,7.9668,0.0007,1.687,1.981,0.006,0.006,0.264,0
316,714.66,1362.47,15.1143,0.0003,1.407,nan,0.009,nan,0.51,-1
392,913.053,1020.51,15.3945,0.0005,1.391,nan,0.017,nan,0.54,-1
416,1260.44,1083.67,15.4779,0.0007,1.346,nan,0.01,nan,0.5,-1
425,1018.11,1057.57,15.5345,0.0005,1.344,nan,0.01,nan,0.6,-1
435,824.839,1264.92,15.4383,0.0005,1.47,nan,0.01,nan,0.52,-1
450,1043.97,1367.72,15.6001,0.0007,1.343,nan,0.01,nan,0.52,-1
460,1072.44,887.487,15.7595,0.0006,1.082,nan,0.013,nan,0.51,-1
548,730.599,1417.15,15.9473,0.0006,1.251,nan,0.013,nan,0.53,-1
554,1265.1,1191.16,16.0296,0.001,1.25,nan,0.019,nan,0.24,-1
574,1033.95,1270.45,16.2887,0.0018,0.613,nan,0.012,nan,0.49,-1
601,1258.16,1409.54,15.9701,0.0009,1.419,nan,0.014,nan,0.59,-1
617,808.765,1226.54,16.1425,0.0007,1.168,nan,0.011,nan,0.51,-1
706,873.012,1503.89,16.2628,0.0006,1.303,nan,0.016,nan,0.64,-1
744,840.078,855.693,16.5576,0.0008,0.993,nan,0.017,nan,0.34,-1
748,917.518,1289.13,16.2913,0.0008,1.4,nan,0.018,nan,0.55,-1
761,1087.54,1017.74,16.4926,0.0008,1.144,nan,0.021,nan,0.6,-1
768,1082.33,1227.87,16.4443,0.0008,1.266,nan,0.013,nan,0.57,-1
796,824.958,1147.55,16.7378,0.0013,0.84,nan,0.018,nan,0.42,-1
813,731.951,1277.86,16.7378,0.0009,0.859,nan,0.013,nan,0.63,-1
816,923.05,778.74,16.7497,0.001,0.837,nan,0.021,nan,0.46,-1
833,1136.85,1207.48,16.8335,0.0009,0.74,nan,0.015,nan,0.37,-1
847,924.692,1171.94,16.5823,0.0008,1.291,nan,0.019,nan,0.49,-1
857,792.299,1136.84,17.501,0.0018,0.808,nan,0.037,nan,0.52,-1
874,638.872,1076.37,16.6661,0.0009,1.294,nan,0.016,nan,0.52,-1
885,1254.12,1390.64,17.1982,0.0027,1.251,nan,0.054,nan,0.36,-1
904,1273.83,1230.64,17.2548,0.0064,0.897,nan,0.029,nan,0.0,-1
924,1069.27,1130.04,16.9426,0.0013,0.887,nan,0.016,nan,0.46,-1
931,768.671,1361.44,16.7476,0.0009,1.263,nan,0.021,nan,0.44,-1
936,956.932,1196.66,16.7774,0.0009,1.109,nan,0.02,nan,0.34,-1
940,861.198,805.146,17.049,0.0012,0.694,nan,0.024,nan,0.4,-1
950,912.812,936.179,16.9762,0.001,0.699,nan,0.022,nan,0.42,-1
961,942.318,1012.98,17.0599,0.0012,0.786,nan,0.018,nan,0.41,-1
965,784.028,1225.49,17.0364,0.001,0.896,nan,0.016,nan,0.41,-1
970,928.356,1430.98,17.0106,0.0008,0.815,nan,0.016,nan,0.37,-1
972,1397.99,1156.96,17.0392,0.001,0.849,nan,0.017,nan,0.32,-1
990,1156.48,1154.26,17.0357,0.0013,0.846,nan,0.018,nan,0.32,-1
0,870.276,1480.55,17.0073,0.0008,1.049,nan,0.026,nan,0.19,-1
1006,825.557,1126.94,17.0983,0.001,0.805,nan,0.017,nan,0.24,-1
1009,626.243,1097.3,17.1066,0.001,0.744,nan,0.016,nan,0.5,-1
1018,932.743,1348.37,17.144,0.0013,0.411,nan,0.024,nan,0.52,-1
1051,821.445,1298.41,17.586,0.0014,1.289,nan,0.064,nan,0.63,-1
1065,1111.15,1091.99,17.1897,0.0011,0.835,nan,0.015,nan,0.55,-1
1066,639.475,1321.84,17.1744,0.001,0.722,nan,0.017,nan,0.3,-1
1076,886.8,1201.62,17.2343,0.0011,0.691,nan,0.02,nan,0.91,-1
1081,1237.99,1124.99,17.1697,0.0012,0.995,nan,0.019,nan,0.56,-1
1088,718.842,1378.84,17.3511,0.0012,0.336,nan,0.016,nan,0.39,-1
1092,997.463,1174.47,17.2093,0.0012,0.795,nan,0.016,nan,0.38,-1
1101,1222.23,1329.19,17.3987,0.0039,0.757,nan,0.027,nan,0.4,-1
1726,1263.74,1441.47,17.9184,0.0015,0.854,nan,0.028,nan,0.38,-1
1107,1036.31,1252.75,17.2349,0.001,0.855,nan,0.018,nan,0.53,-1
1121,1054.01,1026.58,17.2862,0.0013,0.847,nan,0.018,nan,0.25,-1
1132,782.119,916.126,17.2091,0.0011,0.799,nan,0.026,nan,0.48,-1
1141,1155.94,859.268,17.2441,0.001,0.791,nan,0.024,nan,0.45,-1
1145,785.812,1153.11,17.2425,0.0013,0.905,nan,0.023,nan,0.44,-1
1149,1191.43,1212.84,17.3011,0.0043,0.782,nan,0.025,nan,0.28,-1
1159,1097.59,1490.88,16.8768,0.007,1.341,nan,0.03,nan,0.29,-1
1165,1177.37,1293.74,17.1848,0.0012,0.984,nan,0.019,nan,0.49,-1
1180,793.319,1377.44,17.1361,0.0011,1.109,nan,0.025,nan,0.53,-1
1194,1233.56,1307.81,17.6087,0.0019,1.14,nan,0.039,nan,0.65,-1
1195,1085.35,1055.41,17.3544,0.0013,0.832,nan,0.019,nan,0.85,-1
1212,880.781,1327.95,17.3428,0.0012,0.791,nan,0.022,nan,0.26,-1
1214,837.817,1275.67,17.4331,0.0013,0.658,nan,0.02,nan,0.4,-1
1218,1076.46,1006.28,17.3622,0.0013,0.767,nan,0.022,nan,0.42,-1
1219,1212.7,896.925,17.3396,0.0017,0.797,nan,0.025,nan,0.35,-1
1223,930.658,1540.14,17.3708,0.001,0.728,nan,0.018,nan,0.94,-1
1226,891.745,1190.42,17.4404,0.0014,0.753,nan,0.02,nan,0.83,-1
1241,1166.28,1484.79,17.359,0.0012,0.84,nan,0.022,nan,0.47,-1
1250,1190.45,1110.43,17.5152,0.0012,0.619,nan,0.021,nan,0.43,-1
1249,978.258,926.196,17.391,0.0012,0.745,nan,0.026,nan,0.44,-1
1259,1057.39,1082.64,17.482,0.0016,0.766,nan,0.019,nan,0.37,-1
1261,972.507,1054.82,17.2799,0.0011,1.209,nan,0.027,nan,0.41,-1
1267,1148.34,1319.41,17.1766,0.0012,1.31,nan,0.026,nan,0.4,-1
1269,919.815,1450.79,17.4591,0.001,0.77,nan,0.021,nan,0.47,-1
1270,1196.81,1213.81,17.1241,0.0012,1.538,nan,0.033,nan,0.41,-1
1276,696.717,1149.46,17.4669,0.0017,0.781,nan,0.022,nan,0.3,-1
1279,1266.56,1312.64,17.5053,0.0018,1.294,nan,0.045,nan,0.5,-1
1286,846.632,1236.58,17.3418,0.0013,1.046,nan,0.023,nan,0.43,-1
1289,1022.44,1110.74,17.409,0.0012,1.031,nan,0.028,nan,0.46,-1
1292,615.358,1112.28,17.5242,0.0013,0.72,nan,0.02,nan,0.47,-1
1301,1017.91,1109.39,17.5359,0.0026,0.761,nan,0.027,nan,0.38,-1
1307,1384.02,1196.54,17.5323,0.0015,0.759,nan,0.023,nan,0.39,-1
1316,1005.93,787.664,17.4799,0.0013,0.858,nan,0.03,nan,0.59,-1
1325,821.284,841.071,17.4835,0.0012,0.768,nan,0.027,nan,0.49,-1
1330,973.164,1529.46,17.4883,0.0012,0.814,nan,0.021,nan,0.53,-1
1345,1088.38,942.658,17.5522,0.0012,0.783,nan,0.027,nan,0.78,-1
1348,1153.56,1195.08,17.5448,0.0012,0.931,nan,0.025,nan,0.4,-1
1351,732.738,1146.18,17.5547,0.0012,0.842,nan,0.024,nan,0.14,-1
1364,1116.05,939.339,17.6349,0.0013,0.675,nan,0.032,nan,0.45,-1
1372,1155.67,1240.61,17.6005,0.0012,0.729,nan,0.022,nan,0.45,-1
1373,784.947,1468.35,17.5863,0.0014,0.755,nan,0.023,nan,0.89,-1
1377,981.263,1262.17,17.6204,0.0015,0.773,nan,0.022,nan,0.39,-1
1392,1344.32,971.905,17.5897,0.0012,0.731,nan,0.029,nan,0.49,-1
1396,906.176,949.01,17.5774,0.0014,0.726,nan,0.028,nan,0.37,-1
1398,757.284,1294.87,17.6924,0.0048,0.864,nan,0.027,nan,0.25,-1
1406,1363.88,1174.91,17.6305,0.0019,0.74,nan,0.021,nan,0.83,-1
1416,1213.5,1109.15,17.6266,0.0026,0.81,nan,0.025,nan,0.44,-1
1421,721.972,1127.14,17.377,0.001,1.245,nan,0.032,nan,0.48,-1
1425,1040.15,1384.65,17.6241,0.0013,0.826,nan,0.025,nan,0.34,-1
1443,699.868,1284.0,17.671,0.0013,0.763,nan,0.028,nan,0.42,-1
1447,644.167,978.242,17.6199,0.0032,0.917,nan,0.032,nan,0.27,-1
1452,1057.85,1156.52,17.6876,0.0019,0.924,nan,0.026,nan,0.24,-1
1453,993.259,899.293,17.6906,0.0038,0.951,nan,0.039,nan,0.12,-1
1487,773.036,1316.38,17.7554,0.0018,0.74,nan,0.024,nan,0.38,-1
1489,956.569,1188.8,17.7134,0.0016,0.953,nan,0.03,nan,0.5,-1
1499,1050.09,1321.46,17.86,0.0023,0.499,nan,0.022,nan,0.37,-1
1505,1120.82,844.314,17.7958,0.0014,0.5,nan,0.029,nan,0.46,-1
1510,1259.92,993.052,17.6839,0.0016,0.945,nan,0.031,nan,0.61,-1
1513,1283.78,1389.43,17.8144,0.0019,0.971,nan,0.034,nan,0.36,-1
1516,1179.32,1092.03,17.7765,0.0021,0.729,nan,0.029,nan,0.22,-1
1524,1105.42,1002.79,17.7008,0.0025,0.701,nan,0.045,nan,0.29,-1
1528,809.263,1177.17,17.7275,0.0014,0.62,nan,0.029,nan,0.33,-1
1530,838.45,1295.11,17.7152,0.0016,0.83,nan,0.041,nan,0.43,-1
1543,738.238,1154.66,17.7965,0.0013,0.81,nan,0.028,nan,0.89,-1
1548,1070.99,1304.69,17.8167,0.0015,0.551,nan,0.027,nan,0.41,-1
1552,972.429,1488.09,17.5936,0.0015,1.192,nan,0.032,nan,0.4,-1
1559,1341.53,1086.62,17.8096,0.0015,0.815,nan,0.026,nan,0.62,-1
1563,690.513,1135.14,17.8563,0.0016,0.856,nan,0.032,nan,0.39,-1
1566,942.051,1510.22,17.772,0.0016,0.843,nan,0.026,nan,0.31,-1
1567,1209.27,1486.1,17.774,0.0016,0.938,nan,0.03,nan,0.32,-1
1574,961.73,1210.82,17.7602,0.0014,0.865,nan,0.03,nan,0.73,-1
1573,1241.31,1001.78,17.7282,0.0014,1.031,nan,0.037,nan,0.46,-1
1576,775.075,1415.13,17.7998,0.0016,0.843,nan,0.027,nan,0.8,-1
1578,1175.31,1232.24,17.7741,0.0018,0.891,nan,0.027,nan,0.71,-1
1587,891.332,1146.34,18.0583,0.0041,0.945,nan,0.043,nan,0.32,-1
1597,874.736,1512.42,17.8141,0.0015,0.876,nan,0.028,nan,0.79,-1
1603,953.803,1517.95,17.7975,0.0015,0.957,nan,0.032,nan,0.36,-1
1608,735.984,1323.64,17.671,0.0014,1.164,nan,0.035,nan,0.52,-1
1609,968.285,1005.02,17.714,0.0015,1.074,nan,0.038,nan,0.52,-1
1623,793.278,1434.87,17.8096,0.0019,0.958,nan,0.034,nan,0.43,-1
1655,650.325,1098.72,18.0041,0.0018,0.461,nan,0.029,nan,0.48,-1
1656,1117.58,1412.4,17.8292,0.0018,0.79,nan,0.03,nan,0.49,-1
1658,884.451,901.464,17.8497,0.0015,0.835,nan,0.039,nan,0.87,-1
1664,794.654,902.146,18.272,0.0061,0.897,nan,0.04,nan,0.56,-1
1667,882.095,1400.82,17.8111,0.0016,1.144,nan,0.037,nan,0.48,-1
1672,876.949,909.247,17.9891,0.0022,0.706,nan,0.043,nan,0.39,-1
1677,894.909,1148.83,17.8196,0.0023,0.915,nan,0.05,nan,0.15,-1
1696,1083.4,1133.58,17.9267,0.0019,0.885,nan,0.033,nan,0.39,-1
1707,675.143,1146.7,18.1824,0.0067,0.6,nan,0.029,nan,0.42,-1
1708,1178.35,1343.82,17.7995,0.0018,1.224,nan,0.036,nan,0.48,-1
1711,1227.45,904.192,18.1976,0.0023,0.51,nan,0.052,nan,0.47,-1
1713,1246.41,1322.32,18.2048,0.0034,1.055,nan,0.043,nan,0.09,-1
1712,798.778,905.476,17.9646,0.0032,0.892,nan,0.046,nan,0.07,-1
1730,1097.61,1338.36,17.9262,0.0017,0.854,nan,0.032,nan,0.43,-1
1739,1094.22,945.46,17.7745,0.002,1.169,nan,0.042,nan,0.3,-1
1767,931.162,1418.87,17.9518,0.0016,0.825,nan,0.036,nan,0.37,-1
1783,993.802,1311.3,17.5181,0.0017,1.45,nan,0.046,nan,0.0,-1
1786,833.618,1457.87,17.9962,0.0024,0.799,nan,0.033,nan,0.4,-1
1787,1093.95,1033.53,18.0553,0.0017,0.76,nan,0.027,nan,0.45,-1
1793,1389.49,1156.32,17.9809,0.0017,0.94,nan,0.04,nan,0.49,-1
1811,707.434,1413.23,17.9478,0.0064,1.239,nan,0.035,nan,0.0,-1
1827,882.109,1129.76,18.1108,0.0016,0.791,nan,0.033,nan,0.47,-1
1834,876.107,1375.75,18.0229,0.0016,0.767,nan,0.033,nan,0.5,-1
1835,1098.98,921.304,17.9905,0.0015,1.266,nan,0.059,nan,0.37,-1
1856,940.532,1436.97,18.04,0.0017,0.863,nan,0.034,nan,0.2,-1
1858,719.636,1275.97,18.2669,0.0031,0.899,nan,0.047,nan,0.67,-1
1859,1047.7,1338.87,17.9707,0.0019,0.881,nan,0.041,nan,0.26,-1
1878,1094.79,1094.74,17.9155,0.0018,1.227,nan,0.037,nan,0.61,-1
1879,1062.58,1408.1,18.0011,0.0025,0.909,nan,0.037,nan,0.85,-1
1884,975.529,803.304,18.0483,0.0016,0.756,nan,0.044,nan,0.24,-1
1888,1084.69,1533.71,17.9763,0.0016,1.07,nan,0.052,nan,0.33,-1
1894,1055.48,1165.61,18.0534,0.0019,0.962,nan,0.033,nan,0.81,-1
1897,1210.37,818.945,18.0313,0.0018,0.749,nan,0.039,nan,0.32,-1
1905,984.359,1400.15,18.1518,0.0018,0.613,nan,0.034,nan,0.35,-1
1918,1113.84,863.206,18.0417,0.0018,0.79,nan,0.046,nan,0.35,-1
1938,1091.0,1284.79,18.0965,0.0019,0.792,nan,0.038,nan,0.27,-1
1940,1024.64,1251.83,18.1763,0.002,0.829,nan,0.044,nan,0.66,-1
1944,1297.07,1370.37,18.9735,0.0046,1.118,nan,0.065,nan,0.34,-1
1948,870.34,906.376,18.1113,0.0017,0.997,nan,0.049,nan,0.24,-1
1961,1025.86,873.401,18.045,0.0016,0.841,nan,0.047,nan,0.4,-1
1963,768.875,1418.22,18.2456,0.0033,0.735,nan,0.038,nan,0.15,-1
1962,659.695,1251.98,18.1025,0.0019,0.863,nan,0.037,nan,0.34,-1
1964,878.433,1319.64,18.1063,0.0023,0.715,nan,0.036,nan,0.42,-1
1968,1208.19,1041.7,18.0952,0.0022,0.951,nan,0.033,nan,0.33,-1
1980,1299.11,1285.83,18.1574,0.002,0.768,nan,0.042,nan,0.44,-1
1987,857.279,928.596,18.1305,0.0018,0.714,nan,0.036,nan,0.86,-1
1992,1100.85,1075.68,18.1504,0.002,0.866,nan,0.036,nan,0.17,-1
1996,1108.49,1124.22,18.1648,0.002,0.75,nan,0.038,nan,0.4,-1
2001,861.483,882.166,18.1018,0.0025,0.861,nan,0.046,nan,0.37,-1
2007,656.859,1323.4,18.2025,0.0022,0.83,nan,0.037,nan,0.15,-1
2012,985.596,1081.72,18.2352,0.0018,0.818,nan,0.041,nan,0.53,-1
2018,1161.08,1109.7,18.2325,0.0018,0.685,nan,0.039,nan,0.42,-1
2019,947.131,1059.08,18.1908,0.002,0.944,nan,0.043,nan,0.39,-1
2020,1268.99,1330.41,18.4554,0.0038,1.098,nan,0.048,nan,0.28,-1
2041,1371.55,1004.65,18.3012,0.002,0.762,nan,0.037,nan,0.32,-1
2060,823.884,882.451,18.2155,0.0019,0.761,nan,0.053,nan,0.44,-1
2061,1071.9,811.669,18.2462,0.002,0.664,nan,0.044,nan,0.4,-1
2066,1207.26,1093.5,18.2965,0.0021,0.892,nan,0.042,nan,0.41,-1
2067,749.18,1276.46,18.2362,0.0027,0.843,nan,0.042,nan,0.54,-1
2071,854.469,1458.45,18.1692,0.0019,0.999,nan,0.043,nan,0.11,-1
2076,872.192,856.573,18.2463,0.0021,0.804,nan,0.045,nan,0.31,-1
2091,862.036,1053.42,18.4515,0.002,0.546,nan,0.035,nan,0.42,-1
2095,1046.99,792.632,18.2078,0.0034,1.101,nan,0.054,nan,0.04,-1
2101,707.802,1049.1,18.3117,0.0017,0.746,nan,0.037,nan,0.49,-1
