#ID  Gmag   (Bmag-Vmag)   (Umag-Bmag)   e_Gmag   e_(Bmag-Vmag)   e_(Umag-Bmag)   Mini
10      16.2846 0.9836  0.6550  0.0007  0.0145  0.0422  0.9015  
11      15.6640 0.8554  0.3577  0.0005  0.0120  0.0296  1.0035  
12      15.5589 0.8425  0.3396  0.0005  0.0116  0.0279  1.0221  
13      15.1726 0.7589  0.2023  0.0004  0.0104  0.0225  1.0922  
14      15.0314 0.7340  0.1749  0.0004  0.0100  0.0208  1.1191  
15      14.4483 0.6428  0.1055  0.0003  0.0085  0.0153  1.2360  
16      14.0138 0.5912  0.1017  0.0003  0.0076  0.0123  1.3336  
17      13.0414 0.5301  0.1223  0.0002  0.0062  0.0080  1.5815  
18      12.9952 0.5353  0.1293  0.0002  0.0061  0.0078  1.5939  
19      12.8887 0.5456  0.1356  0.0002  0.0060  0.0075  1.6228  
110     11.3514 1.1325  0.8781  0.0002  0.0047  0.0045  1.8607  
