ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
185,1581.64,1286.53,15.7842,0.0007,0.9,0.587,0.009,0.051,0.817,1
89,1079.2,1314.16,14.8475,0.0004,0.658,0.452,0.005,0.018,0.809,1
172,1563.9,1535.24,15.6823,0.0006,0.826,0.574,0.009,0.04,0.809,1
51,1478.92,1221.0,14.1341,0.0002,0.914,0.461,0.004,0.01,0.738,1
66,1075.25,913.078,14.4175,0.0003,0.892,0.853,0.007,0.029,0.723,1
166,1646.51,1227.9,15.5979,0.0006,0.89,0.609,0.007,0.039,0.717,1
40,1197.68,1285.87,13.9179,0.0003,0.654,0.307,0.003,0.007,0.712,1
129,707.959,1476.27,15.2651,0.0005,0.856,0.522,0.008,0.026,0.639,1
241,929.017,1930.89,16.1658,0.0007,0.994,0.278,0.031,0.061,0.639,1
213,1024.33,1591.15,16.0673,0.0006,0.933,0.451,0.01,0.061,0.623,1
114,1405.35,1113.74,14.9887,0.0004,0.943,0.377,0.006,0.024,0.606,1
192,1105.91,1391.39,15.8525,0.0007,0.955,0.7,0.009,0.065,0.577,1
175,919.431,1691.85,15.7074,0.0006,0.807,0.075,0.008,0.029,0.566,1
37,1308.62,1806.78,13.4513,0.0003,1.401,1.051,0.004,0.018,0.53,1
121,1271.85,1392.64,15.2259,0.0005,0.727,0.532,0.006,0.023,0.522,1
92,1404.98,887.663,14.8261,0.0005,0.718,0.463,0.007,0.02,0.515,1
36,972.113,1341.15,13.8643,0.0002,0.523,0.383,0.003,0.006,0.509,1
61,1439.06,912.006,14.289,0.0003,0.886,0.518,0.006,0.015,0.508,1
30,728.788,1568.4,13.5692,0.0003,0.99,0.402,0.003,0.008,0.486,1
90,1476.42,1643.35,14.7137,0.0003,0.935,0.687,0.005,0.023,0.462,1
210,893.704,1425.41,16.077,0.0008,0.908,0.37,0.01,0.05,0.427,1
65,1153.33,991.899,14.3549,0.0003,1.056,0.48,0.011,0.019,0.419,1
95,1120.48,1197.04,14.8254,0.0004,0.88,0.739,0.005,0.027,0.375,1
211,953.705,1749.46,16.0523,0.0007,0.9,0.255,0.01,0.045,0.375,1
57,785.505,1526.87,14.1427,0.0004,1.17,0.55,0.005,0.016,0.373,1
49,1096.22,1019.85,14.1281,0.0002,0.762,0.459,0.003,0.009,0.361,1
5,909.82,1261.94,12.3543,0.0002,0.381,0.216,0.002,0.003,0.265,1
167,927.55,1370.64,15.6542,0.0006,0.716,-0.005,0.008,0.022,0.152,1
205,1474.9,1380.25,16.0157,0.0007,1.047,0.204,0.013,0.047,0.152,1
28,1069.19,1946.95,12.9508,0.0006,1.775,1.82,0.003,0.048,0.107,1
125,510.727,1011.54,15.167,0.0005,1.255,0.856,0.009,0.059,0.0,1
14,855.632,1436.68,12.8623,0.0003,0.467,-0.034,0.003,0.004,0.943,0
123,1367.58,1119.53,15.1147,0.0005,1.033,0.769,0.006,0.039,0.937,0
19,1231.82,1886.26,13.2541,0.0009,0.367,-0.224,0.004,0.004,0.914,0
16,1034.22,1328.76,13.0319,0.0011,0.506,-0.183,0.003,0.004,0.861,0
7,853.392,1355.71,12.4079,0.0003,0.48,-0.106,0.003,0.003,0.786,0
44,1019.24,1631.68,14.0411,0.0003,0.782,0.164,0.005,0.009,0.677,0
48,1121.07,1124.2,14.0778,0.0003,0.809,0.16,0.003,0.007,0.632,0
62,1288.91,1756.73,14.4235,0.0021,0.746,0.091,0.006,0.01,0.605,0
32,1194.32,683.878,13.7672,0.0002,0.646,0.075,0.007,0.008,0.585,0
91,1317.35,1084.54,14.7631,0.0003,0.893,0.159,0.006,0.014,0.557,0
70,1576.25,1546.8,14.5989,0.0003,0.792,0.163,0.005,0.013,0.401,0
33,742.996,1064.38,13.8208,0.0002,0.589,0.035,0.003,0.005,0.393,0
117,1057.6,1933.25,15.0113,0.0004,0.837,0.22,0.021,0.029,0.31,0
18,660.353,837.083,12.9538,0.0003,0.705,0.077,0.006,0.005,0.307,0
96,830.666,684.461,14.852,0.0003,0.83,0.222,0.006,0.015,0.268,0
147,1254.22,1384.01,15.4392,0.0005,0.868,0.201,0.006,0.027,0.266,0
142,1106.9,1719.05,15.4084,0.0006,0.773,0.625,0.006,0.027,0.255,0
164,1368.98,1366.65,15.6336,0.0008,0.772,0.444,0.012,0.048,0.245,0
176,819.99,990.187,15.6233,0.0006,0.854,0.217,0.011,0.044,0.238,0
13,1169.25,749.433,12.7208,0.0003,0.693,0.064,0.005,0.005,0.237,0
116,1296.68,1840.04,15.0498,0.0006,0.823,0.249,0.006,0.02,0.232,0
50,1667.69,1460.07,14.2434,0.0006,0.674,0.005,0.004,0.007,0.224,0
171,666.87,1311.69,15.6814,0.0006,0.915,0.294,0.009,0.036,0.189,0
118,1136.48,1185.37,15.1341,0.0004,0.712,-0.012,0.008,0.015,0.181,0
136,959.276,1636.04,15.3582,0.0005,0.799,0.184,0.007,0.027,0.181,0
157,1127.15,1430.28,15.6013,0.0023,0.864,0.667,0.009,0.036,0.173,0
94,1636.88,1520.28,14.835,0.0004,0.837,0.208,0.006,0.012,0.156,0
183,829.122,1582.88,15.7667,0.0006,0.877,0.183,0.009,0.031,0.076,0
173,1405.95,1802.64,15.6701,0.0007,0.868,0.182,0.009,0.034,0.049,0
109,1227.33,1242.35,15.1037,0.0018,0.817,0.385,0.006,0.019,0.013,0
60,1361.53,857.392,14.2419,0.0003,0.942,0.291,0.007,0.015,0.006,0
158,1377.27,1414.7,15.6106,0.0097,1.005,0.485,0.008,0.04,0.002,0
194,1351.64,1392.9,15.8274,0.0018,1.107,0.627,0.015,0.118,0.002,0
79,948.004,1070.4,14.7243,0.0007,0.855,0.278,0.005,0.015,0.0,0
110,1424.27,1143.02,15.0247,0.0004,0.863,0.319,0.006,0.019,0.0,0
637,466.155,1470.81,18.8693,0.0027,-0.222,-1.399,0.056,0.045,0.5,0
53,1552.52,1481.16,13.8974,0.0003,1.723,nan,0.006,nan,0.56,-1
52,1766.73,1401.76,13.9579,0.0003,1.767,nan,0.007,nan,0.4,-1
47,1053.04,1699.82,13.856,0.0004,1.969,nan,0.008,nan,0.0,-1
497,593.939,1556.74,17.313,0.0011,1.119,nan,0.067,nan,0.97,-1
77,1278.65,808.747,14.2692,0.0003,1.784,nan,0.01,nan,0.01,-1
101,807.629,1362.08,14.7644,0.0004,1.523,nan,0.007,nan,0.4,-1
144,780.861,1093.96,15.1474,0.0008,1.269,nan,0.013,nan,0.64,-1
99,991.289,1445.26,14.7993,0.0004,1.517,nan,0.009,nan,0.75,-1
131,1721.93,1206.9,15.09,0.0005,1.391,nan,0.008,nan,0.2,-1
163,1330.3,1681.47,15.6083,0.0006,0.798,nan,0.008,nan,0.94,-1
187,1284.78,1798.46,15.7999,0.0008,0.922,nan,0.01,nan,0.04,-1
199,1129.78,1699.95,16.4153,0.0016,1.012,nan,0.029,nan,0.3,-1
190,493.364,1449.13,15.8318,0.0008,0.999,nan,0.01,nan,0.91,-1
191,1382.17,1296.79,15.7952,0.0008,1.164,nan,0.01,nan,0.07,-1
201,834.863,1237.37,15.9605,0.0007,0.97,nan,0.011,nan,0.08,-1
204,754.042,907.586,15.9683,0.002,1.078,nan,0.013,nan,0.0,-1
196,533.246,1591.37,15.8285,0.0009,1.24,nan,0.013,nan,0.19,-1
209,1770.83,1139.13,16.035,0.0007,1.043,nan,0.011,nan,0.22,-1
214,767.066,1207.26,16.0706,0.0007,1.033,nan,0.012,nan,0.85,-1
228,1049.92,1167.97,16.1226,0.0008,0.992,nan,0.01,nan,0.87,-1
227,1232.49,902.242,16.1249,0.0007,0.951,nan,0.013,nan,0.11,-1
219,1530.51,929.987,16.1035,0.0007,1.01,nan,0.015,nan,0.13,-1
216,1000.11,1258.2,16.0982,0.0007,1.073,nan,0.013,nan,0.91,-1
223,1287.93,1051.22,16.1497,0.0007,1.012,nan,0.013,nan,0.88,-1
208,462.934,1056.53,15.9982,0.0007,1.246,nan,0.014,nan,0.73,-1
221,1220.19,1284.59,16.1668,0.0026,1.136,nan,0.013,nan,0.36,-1
246,890.588,634.446,16.2571,0.0007,0.98,nan,0.015,nan,0.27,-1
269,812.241,1289.36,16.4386,0.0008,0.99,nan,0.023,nan,0.91,-1
238,805.132,969.158,16.1951,0.0007,1.055,nan,0.016,nan,0.31,-1
254,1051.83,989.03,16.1932,0.0018,1.025,nan,0.016,nan,0.22,-1
236,1274.89,1098.0,16.2111,0.0008,1.106,nan,0.013,nan,0.88,-1
257,1408.01,1785.53,16.3163,0.0007,0.967,nan,0.013,nan,0.94,-1
261,671.237,1559.71,16.3662,0.0007,0.998,nan,0.048,nan,0.89,-1
272,577.542,1311.31,16.5912,0.004,1.059,nan,0.023,nan,0.76,-1
255,781.896,1471.92,16.3182,0.0007,0.988,nan,0.013,nan,0.89,-1
258,694.612,798.263,16.2753,0.0007,1.012,nan,0.016,nan,0.93,-1
248,539.933,1257.1,16.2763,0.0008,1.073,nan,0.013,nan,0.93,-1
266,1034.83,1280.44,16.3572,0.0008,0.999,nan,0.013,nan,0.93,-1
260,980.274,1401.45,16.3436,0.0007,0.999,nan,0.015,nan,0.87,-1
273,1291.35,1528.68,16.376,0.0009,1.056,nan,0.015,nan,0.97,-1
265,685.619,1083.15,16.3343,0.0006,1.112,nan,0.014,nan,0.07,-1
278,1340.47,1777.69,16.4056,0.0007,0.957,nan,0.014,nan,0.65,-1
285,1231.81,1660.15,16.4789,0.0007,0.922,nan,0.014,nan,0.02,-1
289,1548.7,1779.98,16.479,0.0007,0.917,nan,0.016,nan,0.35,-1
230,1073.49,986.429,16.1511,0.0009,1.444,nan,0.024,nan,0.16,-1
288,1384.53,1387.96,16.4526,0.0009,1.0,nan,0.022,nan,0.27,-1
271,1032.85,1216.12,16.3981,0.0007,1.191,nan,0.016,nan,0.03,-1
295,1329.68,1797.81,16.5275,0.0008,0.955,nan,0.015,nan,0.8,-1
286,763.732,876.786,16.4709,0.0018,1.137,nan,0.019,nan,0.49,-1
282,774.489,1259.92,16.4648,0.0011,1.146,nan,0.017,nan,0.01,-1
303,692.844,1296.34,16.5382,0.0007,1.035,nan,0.015,nan,0.89,-1
290,1323.95,1778.91,16.4979,0.0008,1.177,nan,0.018,nan,0.1,-1
294,1254.62,1214.14,16.5303,0.0014,1.109,nan,0.017,nan,0.93,-1
275,1690.24,1499.27,16.3944,0.0011,1.308,nan,0.019,nan,0.07,-1
293,1398.54,1420.39,16.5093,0.0009,1.121,nan,0.017,nan,0.6,-1
300,1418.79,923.561,16.5299,0.0007,1.078,nan,0.02,nan,0.18,-1
299,1233.33,1189.73,16.5494,0.0007,1.104,nan,0.017,nan,0.95,-1
328,1321.76,1162.49,16.7042,0.0014,0.991,nan,0.018,nan,0.02,-1
329,1548.4,1697.04,16.6449,0.0008,1.009,nan,0.016,nan,0.06,-1
325,1106.11,1920.3,16.6271,0.0008,1.066,nan,0.019,nan,0.13,-1
345,1083.79,1701.84,16.7213,0.0007,0.944,nan,0.016,nan,0.02,-1
334,1328.73,1144.99,16.6911,0.0011,1.095,nan,0.019,nan,0.01,-1
318,1715.83,1197.69,16.6327,0.0008,1.074,nan,0.018,nan,0.35,-1
337,1657.69,1550.61,16.6961,0.0008,1.028,nan,0.02,nan,0.22,-1
346,1098.23,832.543,16.6949,0.0008,1.017,nan,0.02,nan,0.37,-1
341,1656.34,1592.24,16.7365,0.0008,1.132,nan,0.02,nan,0.95,-1
342,1493.85,1205.61,16.715,0.0008,1.139,nan,0.021,nan,0.15,-1
154,1223.02,803.0,15.5846,0.0008,2.512,nan,0.054,nan,0.01,-1
307,1341.26,1722.04,16.6162,0.0008,1.294,nan,0.022,nan,0.04,-1
316,744.092,1739.63,16.6233,0.0008,1.26,nan,0.027,nan,0.14,-1
332,668.122,911.747,16.643,0.0008,1.277,nan,0.025,nan,0.42,-1
353,1246.99,1114.27,16.7495,0.0009,1.103,nan,0.02,nan,0.31,-1
291,936.379,1942.7,16.4475,0.001,1.636,nan,0.031,nan,0.02,-1
366,1008.2,1742.31,16.8053,0.0009,1.044,nan,0.02,nan,0.76,-1
368,846.679,1151.52,16.8404,0.0008,1.079,nan,0.02,nan,0.96,-1
374,424.287,1099.72,16.8531,0.001,1.072,nan,0.023,nan,0.96,-1
365,1735.34,1505.36,16.7931,0.0009,1.121,nan,0.024,nan,0.01,-1
370,1302.3,1314.17,16.8873,0.0009,1.204,nan,0.026,nan,0.13,-1
395,1609.45,1326.53,16.9257,0.0008,0.999,nan,0.02,nan,0.02,-1
373,1328.77,1555.93,16.8904,0.0009,1.063,nan,0.041,nan,0.01,-1
177,480.68,1105.92,15.7001,0.0009,2.574,nan,0.064,nan,0.21,-1
389,1394.72,1579.08,16.9087,0.0009,1.177,nan,0.025,nan,0.29,-1
394,1296.95,1279.28,16.9549,0.0009,1.152,nan,0.026,nan,0.89,-1
383,1547.76,1457.96,16.9114,0.0012,1.307,nan,0.028,nan,0.81,-1
375,1495.47,1527.96,16.8546,0.001,1.267,nan,0.025,nan,0.17,-1
380,930.635,888.956,16.8852,0.0015,1.294,nan,0.036,nan,0.13,-1
416,1007.55,1376.59,17.0062,0.0012,1.082,nan,0.024,nan,0.96,-1
386,1350.86,898.853,16.9399,0.0012,1.241,nan,0.03,nan,0.16,-1
429,1657.46,1206.5,17.0445,0.0011,1.303,nan,0.034,nan,0.0,-1
420,667.347,1827.69,17.0218,0.0011,1.165,nan,0.025,nan,0.41,-1
414,1124.99,1356.05,17.0436,0.0012,1.082,nan,0.03,nan,0.94,-1
387,885.583,803.879,16.9011,0.001,1.343,nan,0.033,nan,0.37,-1
385,1733.61,1285.11,16.9215,0.0008,1.301,nan,0.028,nan,0.14,-1
442,791.817,1409.12,17.1071,0.0012,1.092,nan,0.025,nan,0.95,-1
430,842.408,1406.66,17.0694,0.001,1.063,nan,0.024,nan,0.96,-1
406,837.796,655.356,16.9434,0.0012,1.294,nan,0.031,nan,0.18,-1
421,1016.08,1278.24,17.0737,0.0012,1.139,nan,0.027,nan,0.08,-1
447,1003.05,1754.26,17.07,0.001,0.991,nan,0.023,nan,0.04,-1
431,509.961,1071.72,17.0993,0.0015,1.117,nan,0.027,nan,0.89,-1
435,1411.11,1774.33,17.105,0.001,1.169,nan,0.029,nan,0.25,-1
413,939.515,1042.68,17.0704,0.0017,1.181,nan,0.026,nan,0.17,-1
340,1238.46,1964.99,16.7509,0.0025,1.612,nan,0.043,nan,0.36,-1
313,1534.77,1122.86,16.6395,0.0008,1.91,nan,0.048,nan,0.0,-1
450,1667.54,1336.95,17.1281,0.0009,1.14,nan,0.032,nan,0.16,-1
415,1110.86,1380.94,17.0654,0.0011,1.368,nan,0.033,nan,0.97,-1
404,1048.1,1044.46,17.0302,0.0011,1.38,nan,0.036,nan,0.05,-1
439,1622.82,1424.17,17.1592,0.0011,1.276,nan,0.034,nan,0.93,-1
427,696.964,1275.48,17.0996,0.0013,1.348,nan,0.033,nan,0.02,-1
468,1282.55,1511.75,17.2081,0.0011,1.109,nan,0.03,nan,0.34,-1
436,1232.03,1086.84,17.1106,0.0012,1.323,nan,0.035,nan,0.92,-1
486,1006.51,1206.86,17.2352,0.0011,1.087,nan,0.028,nan,0.14,-1
407,1005.91,1906.94,17.0186,0.001,1.436,nan,0.036,nan,0.11,-1
487,433.304,1143.29,17.2236,0.0009,1.134,nan,0.03,nan,0.6,-1
455,1405.68,1610.73,17.1271,0.001,1.324,nan,0.034,nan,0.46,-1
470,1161.16,1149.61,17.2219,0.0011,1.26,nan,0.032,nan,0.95,-1
478,1008.61,1239.79,17.1897,0.001,1.21,nan,0.032,nan,0.09,-1
481,805.905,1293.83,17.4719,0.0038,1.166,nan,0.048,nan,0.59,-1
484,1302.33,1287.29,17.2299,0.001,1.206,nan,0.03,nan,0.65,-1
498,732.484,1485.18,17.335,0.0017,1.063,nan,0.029,nan,0.72,-1
483,1027.78,1393.03,17.2306,0.001,1.087,nan,0.033,nan,0.03,-1
499,734.962,1607.76,17.343,0.0019,1.15,nan,0.032,nan,0.0,-1
426,541.758,1604.39,17.0737,0.0011,1.408,nan,0.036,nan,0.02,-1
511,788.084,1397.85,17.2887,0.0011,1.096,nan,0.03,nan,0.77,-1
475,1278.95,1251.08,17.233,0.001,1.294,nan,0.038,nan,0.94,-1
417,962.261,1505.49,17.0486,0.0012,1.498,nan,0.042,nan,0.36,-1
388,1146.76,1171.24,17.0315,0.0025,1.476,nan,0.046,nan,0.28,-1
491,663.39,1127.36,17.2755,0.0012,1.296,nan,0.036,nan,0.89,-1
524,1029.42,1842.02,17.3412,0.0011,1.178,nan,0.038,nan,0.14,-1
534,928.842,1577.3,17.4058,0.0013,1.105,nan,0.036,nan,0.45,-1
403,571.117,1030.31,16.9852,0.001,1.844,nan,0.055,nan,0.5,-1
396,1667.92,1661.72,17.075,0.0028,1.478,nan,0.04,nan,0.57,-1
528,1747.55,1329.05,17.3684,0.001,1.184,nan,0.031,nan,0.98,-1
529,1586.36,1595.99,17.3992,0.001,1.198,nan,0.037,nan,0.17,-1
508,962.845,1249.47,17.3223,0.001,1.278,nan,0.036,nan,0.62,-1
518,436.104,1338.99,17.362,0.0012,1.246,nan,0.039,nan,0.32,-1
527,1216.03,1813.19,17.3798,0.001,1.356,nan,0.041,nan,0.25,-1
500,692.778,1318.14,17.3252,0.0011,1.288,nan,0.044,nan,0.21,-1
532,1679.93,1611.54,17.364,0.001,1.322,nan,0.043,nan,0.49,-1
510,724.934,1816.28,17.3655,0.0015,1.286,nan,0.038,nan,0.35,-1
460,1427.32,1597.04,17.2111,0.001,1.405,nan,0.043,nan,0.66,-1
452,860.096,1093.17,17.1736,0.001,1.467,nan,0.049,nan,0.05,-1
516,1697.38,1486.2,17.358,0.0011,1.327,nan,0.041,nan,0.25,-1
507,645.315,1289.58,17.3596,0.0015,1.262,nan,0.042,nan,0.11,-1
543,1172.7,1380.34,17.4897,0.0017,1.246,nan,0.041,nan,0.97,-1
547,1626.04,1060.51,17.4866,0.0013,1.284,nan,0.043,nan,0.47,-1
459,426.719,1240.62,17.1261,0.0012,1.671,nan,0.055,nan,0.36,-1
545,1505.94,1138.53,17.4434,0.0015,1.408,nan,0.043,nan,0.76,-1
399,912.387,1829.24,17.0011,0.001,1.948,nan,0.064,nan,0.05,-1
549,1216.62,1467.73,17.517,0.0012,1.269,nan,0.047,nan,0.97,-1
482,856.678,1607.6,17.3143,0.0027,1.512,nan,0.056,nan,0.0,-1
583,831.927,1185.65,17.5654,0.0015,1.293,nan,0.044,nan,0.92,-1
591,1512.52,1374.43,17.595,0.0013,1.095,nan,0.038,nan,0.13,-1
589,1523.76,962.846,17.619,0.0013,1.206,nan,0.053,nan,0.07,-1
603,834.016,1383.27,17.5776,0.0015,1.197,nan,0.04,nan,0.97,-1
569,1096.68,917.431,17.4932,0.0013,1.254,nan,0.052,nan,0.96,-1
552,903.811,1177.28,17.505,0.0012,1.343,nan,0.047,nan,0.02,-1
588,1069.78,1360.65,17.5518,0.0012,1.235,nan,0.046,nan,0.98,-1
578,641.532,1566.21,17.522,0.0013,1.347,nan,0.049,nan,0.15,-1
558,1339.39,1489.46,17.5053,0.0012,1.327,nan,0.051,nan,0.76,-1
541,1206.34,1946.3,17.4652,0.0013,1.442,nan,0.054,nan,0.08,-1
595,948.71,1483.55,17.584,0.0017,1.199,nan,0.044,nan,0.97,-1
554,1346.93,1639.4,17.5021,0.0014,1.427,nan,0.048,nan,0.07,-1
536,605.026,841.694,17.352,0.0011,1.445,nan,0.055,nan,0.44,-1
600,535.79,1678.66,17.6199,0.0015,1.23,nan,0.044,nan,0.97,-1
502,1309.09,1016.53,17.3436,0.001,1.719,nan,0.054,nan,0.54,-1
574,1541.17,1274.38,17.5455,0.0012,1.297,nan,0.045,nan,0.96,-1
597,898.582,896.3,17.5633,0.0014,1.241,nan,0.057,nan,0.78,-1
538,875.05,1598.84,17.4607,0.001,1.455,nan,0.061,nan,0.08,-1
609,1368.94,1490.34,17.6012,0.002,1.533,nan,0.051,nan,0.94,-1
631,1289.22,1413.88,17.7419,0.0014,1.273,nan,0.049,nan,0.03,-1
537,755.444,1302.45,17.4416,0.0013,1.467,nan,0.056,nan,0.02,-1
563,765.422,1513.59,17.4946,0.0015,1.411,nan,0.057,nan,0.05,-1
645,1086.11,1288.78,17.7336,0.0014,1.197,nan,0.051,nan,0.82,-1
565,1590.86,856.391,17.5929,0.0017,1.647,nan,0.079,nan,0.47,-1
561,591.353,1087.5,17.4275,0.0011,1.677,nan,0.07,nan,0.02,-1
546,1607.01,1492.84,17.4734,0.0012,1.525,nan,0.064,nan,0.53,-1
673,984.502,1642.35,17.7783,0.0015,1.282,nan,0.058,nan,0.09,-1
573,1166.47,623.541,17.55,0.0013,1.635,nan,0.08,nan,0.33,-1
672,782.858,1767.84,17.8101,0.0014,1.191,nan,0.051,nan,0.9,-1
629,688.395,769.48,17.6446,0.0014,1.353,nan,0.064,nan,0.57,-1
626,946.896,1157.18,17.7259,0.0014,1.398,nan,0.058,nan,0.36,-1
598,1273.01,1873.43,17.6411,0.0013,1.385,nan,0.063,nan,0.49,-1
650,1649.92,1641.68,17.7702,0.0022,1.419,nan,0.062,nan,0.38,-1
676,1578.53,1333.14,17.8023,0.0015,1.33,nan,0.049,nan,0.96,-1
630,1120.74,1071.15,17.7245,0.0013,1.598,nan,0.07,nan,0.65,-1
608,1171.63,1099.27,17.6424,0.0013,1.58,nan,0.071,nan,0.44,-1
693,1219.47,1550.59,17.8143,0.0017,1.329,nan,0.057,nan,0.34,-1
669,818.01,1009.53,17.8072,0.0015,1.278,nan,0.056,nan,0.03,-1
685,1055.79,756.546,17.8034,0.0014,1.136,nan,0.058,nan,0.29,-1
717,1636.36,1124.8,17.9281,0.0021,1.335,nan,0.062,nan,0.76,-1
662,632.121,1760.34,17.7993,0.0014,1.202,nan,0.057,nan,0.01,-1
698,1376.05,1670.64,18.1404,0.0035,1.466,nan,0.07,nan,0.69,-1
671,636.858,1666.61,17.8158,0.0017,1.331,nan,0.062,nan,0.36,-1
735,900.928,1617.11,17.9478,0.0017,1.219,nan,0.056,nan,0.98,-1
734,1603.55,1734.57,17.9564,0.0017,1.216,nan,0.064,nan,0.21,-1
710,604.579,1585.7,17.9581,0.0016,1.295,nan,0.058,nan,0.97,-1
751,969.198,1689.23,17.9298,0.0017,1.233,nan,0.057,nan,0.9,-1
724,993.096,1313.31,17.8671,0.0019,1.246,nan,0.058,nan,0.97,-1
679,1529.33,1172.54,17.8491,0.0015,1.456,nan,0.074,nan,0.5,-1
726,753.487,1131.65,17.9605,0.0017,1.263,nan,0.064,nan,0.66,-1
731,864.577,1533.71,17.9888,0.0017,1.262,nan,0.064,nan,0.98,-1
743,604.479,1365.16,17.9543,0.0022,1.296,nan,0.061,nan,0.97,-1
742,680.29,823.693,17.9111,0.0017,1.274,nan,0.072,nan,0.32,-1
618,915.416,1811.4,17.7316,0.0025,1.595,nan,0.083,nan,0.76,-1
757,717.908,1426.03,18.016,0.0015,1.245,nan,0.065,nan,0.5,-1
779,943.636,1844.18,18.0507,0.0021,1.192,nan,0.066,nan,0.97,-1
702,861.833,1210.6,17.8827,0.0014,1.457,nan,0.072,nan,0.33,-1
747,1471.83,1487.28,17.9938,0.0019,1.334,nan,0.069,nan,0.03,-1
754,1668.12,1014.99,18.0325,0.0017,1.282,nan,0.066,nan,0.94,-1
713,1467.49,1042.69,17.999,0.0016,1.504,nan,0.095,nan,0.15,-1
770,531.026,1170.72,17.9872,0.0016,1.214,nan,0.072,nan,0.13,-1
692,1471.43,1473.14,18.0272,0.0036,1.534,nan,0.094,nan,0.56,-1
762,1303.22,1127.94,18.0141,0.0017,1.418,nan,0.086,nan,0.97,-1
833,1073.96,1852.09,18.1673,0.0021,1.299,nan,0.082,nan,0.58,-1
804,815.942,1814.12,18.1093,0.0019,1.357,nan,0.07,nan,0.86,-1
774,654.639,906.967,18.019,0.0021,1.282,nan,0.075,nan,0.98,-1
780,1084.81,1207.19,18.0527,0.0017,1.26,nan,0.067,nan,0.02,-1
813,1539.49,1358.01,18.1378,0.0019,1.302,nan,0.075,nan,0.84,-1
867,1318.08,1307.28,18.2365,0.0022,1.409,nan,0.088,nan,0.39,-1
814,1117.86,1221.22,18.1644,0.0018,1.38,nan,0.091,nan,0.97,-1
793,774.074,1356.21,18.1474,0.0018,1.343,nan,0.089,nan,0.69,-1
887,900.312,1058.74,18.256,0.0019,1.457,nan,0.091,nan,0.73,-1
937,497.097,1232.44,18.4294,0.0021,1.377,nan,0.096,nan,0.71,-1
