ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
816,923.05,778.74,16.7497,0.001,0.837,nan,0.021,nan,0.2389,-3.299,2.505,0.0635,0.124,0.117,0.61,-1
833,1136.85,1207.48,16.8335,0.0009,0.74,nan,0.015,nan,0.1763,-5.862,3.29,0.0622,0.125,0.118,0.7,-1
847,924.692,1171.94,16.5823,0.0008,1.291,nan,0.019,nan,0.0339,-2.328,1.411,0.0601,0.107,0.092,0.66,-1
857,792.299,1136.84,17.501,0.0018,0.808,nan,0.037,nan,0.0867,-7.863,4.293,0.1462,0.367,0.384,0.44,-1
874,638.872,1076.37,16.6661,0.0009,1.294,nan,0.016,nan,0.2139,-3.8,2.272,0.0569,0.107,0.095,0.66,-1
885,1254.12,1390.64,17.1982,0.0027,1.251,nan,0.054,nan,0.7426,-1.581,-0.839,0.1324,0.247,0.29,0.5,-1
904,1273.83,1230.64,17.2548,0.0064,0.897,nan,0.029,nan,nan,nan,nan,nan,nan,nan,0.3,-1
924,1069.27,1130.04,16.9426,0.0013,0.887,nan,0.016,nan,0.5391,-0.435,-0.123,0.0727,0.137,0.123,0.61,-1
931,768.671,1361.44,16.7476,0.0009,1.263,nan,0.021,nan,0.0939,-3.112,2.16,0.0563,0.111,0.098,0.64,-1
936,956.932,1196.66,16.7774,0.0009,1.109,nan,0.02,nan,0.1496,-5.726,4.255,0.0618,0.113,0.102,0.65,-1
940,861.198,805.146,17.049,0.0012,0.694,nan,0.024,nan,0.4073,-6.34,5.067,0.0733,0.141,0.126,0.58,-1
950,912.812,936.179,16.9762,0.001,0.699,nan,0.022,nan,0.3633,-8.201,2.955,0.0708,0.129,0.113,0.59,-1
961,942.318,1012.98,17.0599,0.0012,0.786,nan,0.018,nan,0.3334,-4.356,3.35,0.0752,0.133,0.121,0.6,-1
965,784.028,1225.49,17.0364,0.001,0.896,nan,0.016,nan,0.3827,-3.721,2.947,0.0721,0.141,0.12,0.63,-1
970,928.356,1430.98,17.0106,0.0008,0.815,nan,0.016,nan,0.4859,-3.746,3.355,0.0656,0.132,0.119,0.64,-1
972,1397.99,1156.96,17.0392,0.001,0.849,nan,0.017,nan,0.2597,-2.409,3.118,0.0752,0.138,0.126,0.63,-1
990,1156.48,1154.26,17.0357,0.0013,0.846,nan,0.018,nan,0.356,2.178,7.788,0.0702,0.132,0.121,0.61,-1
0,870.276,1480.55,17.0073,0.0008,1.049,nan,0.026,nan,0.6997,-12.3,6.418,0.0641,0.128,0.115,0.63,-1
1006,825.557,1126.94,17.0983,0.001,0.805,nan,0.017,nan,0.279,-8.696,5.045,0.0762,0.138,0.125,0.54,-1
1009,626.243,1097.3,17.1066,0.001,0.744,nan,0.016,nan,0.2149,-5.609,3.293,0.0707,0.135,0.12,0.58,-1
1018,932.743,1348.37,17.144,0.0013,0.411,nan,0.024,nan,0.1235,-3.913,2.986,0.0739,0.14,0.127,0.57,-1
1051,821.445,1298.41,17.586,0.0014,1.289,nan,0.064,nan,0.2932,-6.817,1.854,0.0934,0.16,0.161,0.55,-1
1065,1111.15,1091.99,17.1897,0.0011,0.835,nan,0.015,nan,0.3326,-4.586,4.165,0.0704,0.135,0.13,0.62,-1
1066,639.475,1321.84,17.1744,0.001,0.722,nan,0.017,nan,0.3223,-4.38,3.62,0.0733,0.138,0.13,0.61,-1
1076,886.8,1201.62,17.2343,0.0011,0.691,nan,0.02,nan,0.2744,-7.068,4.297,0.07,0.129,0.12,0.61,-1
1081,1237.99,1124.99,17.1697,0.0012,0.995,nan,0.019,nan,0.417,-6.572,5.855,0.0719,0.128,0.118,0.61,-1
1088,718.842,1378.84,17.3511,0.0012,0.336,nan,0.016,nan,0.2394,-3.004,2.299,0.0773,0.148,0.141,0.59,-1
1092,997.463,1174.47,17.2093,0.0012,0.795,nan,0.016,nan,0.062,-5.972,5.401,0.0924,0.154,0.142,0.61,-1
1101,1222.23,1329.19,17.3987,0.0039,0.757,nan,0.027,nan,0.9977,-4.964,3.721,0.1806,0.315,0.325,0.43,-1
1726,1263.74,1441.47,17.9184,0.0015,0.854,nan,0.028,nan,0.0955,-4.898,2.58,0.1162,0.233,0.248,0.55,-1
1107,1036.31,1252.75,17.2349,0.001,0.855,nan,0.018,nan,0.4029,-3.407,1.378,0.0701,0.133,0.121,0.71,-1
1121,1054.01,1026.58,17.2862,0.0013,0.847,nan,0.018,nan,0.3766,-1.656,5.954,0.0802,0.155,0.156,0.59,-1
1132,782.119,916.126,17.2091,0.0011,0.799,nan,0.026,nan,-0.1182,-5.37,4.271,0.0833,0.148,0.137,0.61,-1
1141,1155.94,859.268,17.2441,0.001,0.791,nan,0.024,nan,0.2027,-3.567,2.183,0.0717,0.127,0.128,0.68,-1
1145,785.812,1153.11,17.2425,0.0013,0.905,nan,0.023,nan,0.4635,-3.133,1.871,0.0758,0.138,0.129,0.76,-1
1149,1191.43,1212.84,17.3011,0.0043,0.782,nan,0.025,nan,0.2491,-2.857,-2.307,0.5402,1.003,0.956,0.44,-1
1159,1097.59,1490.88,16.8768,0.007,1.341,nan,0.03,nan,-0.2437,-3.888,3.748,0.1683,0.335,0.42,0.48,-1
1165,1177.37,1293.74,17.1848,0.0012,0.984,nan,0.019,nan,0.3956,-6.348,5.407,0.0766,0.15,0.141,0.6,-1
1180,793.319,1377.44,17.1361,0.0011,1.109,nan,0.025,nan,0.8836,-3.268,0.836,0.0671,0.126,0.116,0.61,-1
1194,1233.56,1307.81,17.6087,0.0019,1.14,nan,0.039,nan,0.143,-7.549,4.679,0.1225,0.239,0.227,0.53,-1
1195,1085.35,1055.41,17.3544,0.0013,0.832,nan,0.019,nan,0.1061,-6.858,4.325,0.0853,0.149,0.152,0.59,-1
1212,880.781,1327.95,17.3428,0.0012,0.791,nan,0.022,nan,0.1361,-7.397,5.75,0.0803,0.142,0.133,0.61,-1
1214,837.817,1275.67,17.4331,0.0013,0.658,nan,0.02,nan,0.0535,-3.176,2.346,0.0918,0.166,0.154,0.58,-1
1218,1076.46,1006.28,17.3622,0.0013,0.767,nan,0.022,nan,0.1299,-7.6,3.499,0.0814,0.15,0.141,0.51,-1
1219,1212.7,896.925,17.3396,0.0017,0.797,nan,0.025,nan,0.1651,-6.867,2.838,0.0783,0.135,0.133,0.5,-1
1223,930.658,1540.14,17.3708,0.001,0.728,nan,0.018,nan,0.3018,-6.984,4.508,0.0752,0.14,0.13,0.61,-1
1226,891.745,1190.42,17.4404,0.0014,0.753,nan,0.02,nan,0.1798,-6.847,4.699,0.0808,0.15,0.142,0.59,-1
1241,1166.28,1484.79,17.359,0.0012,0.84,nan,0.022,nan,0.0322,-4.601,2.739,0.0794,0.151,0.141,0.6,-1
1250,1190.45,1110.43,17.5152,0.0012,0.619,nan,0.021,nan,0.2254,-4.482,3.88,0.0841,0.156,0.14,0.59,-1
1249,978.258,926.196,17.391,0.0012,0.745,nan,0.026,nan,-0.0531,-4.4,2.687,0.0924,0.186,0.191,0.49,-1
1259,1057.39,1082.64,17.482,0.0016,0.766,nan,0.019,nan,0.2506,-3.914,1.841,0.0956,0.163,0.169,0.49,-1
1261,972.507,1054.82,17.2799,0.0011,1.209,nan,0.027,nan,0.302,-5.191,5.239,0.0741,0.135,0.133,0.59,-1
1267,1148.34,1319.41,17.1766,0.0012,1.31,nan,0.026,nan,0.0245,-2.435,2.432,0.0765,0.135,0.131,0.6,-1
1269,919.815,1450.79,17.4591,0.001,0.77,nan,0.021,nan,0.1224,-4.819,2.729,0.0767,0.144,0.137,0.6,-1
1270,1196.81,1213.81,17.1241,0.0012,1.538,nan,0.033,nan,0.1321,-2.689,2.248,0.0723,0.14,0.127,0.58,-1
1276,696.717,1149.46,17.4669,0.0017,0.781,nan,0.022,nan,0.0789,-6.611,5.376,0.1297,0.231,0.217,0.55,-1
1279,1266.56,1312.64,17.5053,0.0018,1.294,nan,0.045,nan,-0.344,-9.349,-0.476,0.2845,0.473,0.47,0.49,-1
1286,846.632,1236.58,17.3418,0.0013,1.046,nan,0.023,nan,0.0855,-4.752,3.105,0.0816,0.165,0.151,0.58,-1
1289,1022.44,1110.74,17.409,0.0012,1.031,nan,0.028,nan,0.4036,-6.65,2.327,0.0865,0.153,0.137,0.5,-1
1292,615.358,1112.28,17.5242,0.0013,0.72,nan,0.02,nan,0.3162,-6.243,3.816,0.0842,0.151,0.141,0.73,-1
1301,1017.91,1109.39,17.5359,0.0026,0.761,nan,0.027,nan,0.2875,-5.872,1.269,0.0861,0.151,0.15,0.48,-1
1307,1384.02,1196.54,17.5323,0.0015,0.759,nan,0.023,nan,0.191,-6.337,3.689,0.0934,0.17,0.158,0.72,-1
1316,1005.93,787.664,17.4799,0.0013,0.858,nan,0.03,nan,0.4305,-6.291,4.466,0.086,0.153,0.144,0.59,-1
1325,821.284,841.071,17.4835,0.0012,0.768,nan,0.027,nan,0.1059,-5.232,4.549,0.0847,0.157,0.147,0.57,-1
1330,973.164,1529.46,17.4883,0.0012,0.814,nan,0.021,nan,0.0609,-5.469,3.346,0.0838,0.161,0.153,0.51,-1
1345,1088.38,942.658,17.5522,0.0012,0.783,nan,0.027,nan,0.1477,-7.219,4.602,0.085,0.154,0.146,0.57,-1
1348,1153.56,1195.08,17.5448,0.0012,0.931,nan,0.025,nan,0.0787,-5.604,4.262,0.0879,0.168,0.177,0.58,-1
1351,732.738,1146.18,17.5547,0.0012,0.842,nan,0.024,nan,0.51,-8.261,5.635,0.088,0.159,0.148,0.59,-1
1364,1116.05,939.339,17.6349,0.0013,0.675,nan,0.032,nan,0.175,-3.859,2.773,0.0867,0.159,0.152,0.55,-1
1372,1155.67,1240.61,17.6005,0.0012,0.729,nan,0.022,nan,0.196,-4.611,3.052,0.0984,0.193,0.188,0.57,-1
1373,784.947,1468.35,17.5863,0.0014,0.755,nan,0.023,nan,0.2165,-6.999,4.613,0.0831,0.156,0.147,0.61,-1
1377,981.263,1262.17,17.6204,0.0015,0.773,nan,0.022,nan,0.1427,-6.693,3.732,0.0891,0.166,0.153,0.81,-1
1392,1344.32,971.905,17.5897,0.0012,0.731,nan,0.029,nan,0.3281,-6.268,5.588,0.0878,0.157,0.152,0.6,-1
1396,906.176,949.01,17.5774,0.0014,0.726,nan,0.028,nan,0.2193,-6.34,1.328,0.0871,0.157,0.147,0.57,-1
1398,757.284,1294.87,17.6924,0.0048,0.864,nan,0.027,nan,-1.5426,-7.698,1.998,0.3433,0.597,0.558,0.64,-1
1406,1363.88,1174.91,17.6305,0.0019,0.74,nan,0.021,nan,0.1699,-7.226,4.451,0.0991,0.182,0.163,0.72,-1
1416,1213.5,1109.15,17.6266,0.0026,0.81,nan,0.025,nan,0.7768,-2.89,1.587,0.2281,0.394,0.364,0.44,-1
1421,721.972,1127.14,17.377,0.001,1.245,nan,0.032,nan,0.7124,-6.776,2.877,0.0865,0.159,0.146,0.58,-1
1425,1040.15,1384.65,17.6241,0.0013,0.826,nan,0.025,nan,0.1767,-6.893,2.812,0.0959,0.174,0.165,0.83,-1
1443,699.868,1284.0,17.671,0.0013,0.763,nan,0.028,nan,0.249,-5.026,3.187,0.0904,0.164,0.156,0.58,-1
1447,644.167,978.242,17.6199,0.0032,0.917,nan,0.032,nan,0.3918,-6.3,3.344,0.0865,0.164,0.155,0.74,-1
1452,1057.85,1156.52,17.6876,0.0019,0.924,nan,0.026,nan,-0.5237,-5.075,2.536,0.2098,0.383,0.381,0.72,-1
1453,993.259,899.293,17.6906,0.0038,0.951,nan,0.039,nan,1.6239,-1.581,1.527,0.1963,0.357,0.352,0.49,-1
1487,773.036,1316.38,17.7554,0.0018,0.74,nan,0.024,nan,0.3398,-5.034,3.058,0.105,0.185,0.182,0.56,-1
1489,956.569,1188.8,17.7134,0.0016,0.953,nan,0.03,nan,0.4515,-3.54,0.794,0.1005,0.176,0.169,0.5,-1
1499,1050.09,1321.46,17.86,0.0023,0.499,nan,0.022,nan,0.0562,-3.448,1.904,0.1226,0.204,0.192,0.53,-1
1505,1120.82,844.314,17.7958,0.0014,0.5,nan,0.029,nan,0.1286,-3.553,3.04,0.0972,0.175,0.165,0.56,-1
1510,1259.92,993.052,17.6839,0.0016,0.945,nan,0.031,nan,0.2531,-6.845,1.974,0.0899,0.161,0.157,0.62,-1
1513,1283.78,1389.43,17.8144,0.0019,0.971,nan,0.034,nan,0.1013,-5.921,3.767,0.1136,0.21,0.179,0.74,-1
1516,1179.32,1092.03,17.7765,0.0021,0.729,nan,0.029,nan,0.4108,-5.14,5.609,0.1396,0.242,0.226,0.51,-1
1524,1105.42,1002.79,17.7008,0.0025,0.701,nan,0.045,nan,0.4068,-5.14,3.92,0.106,0.203,0.217,0.54,-1
1528,809.263,1177.17,17.7275,0.0014,0.62,nan,0.029,nan,0.0782,-5.984,4.454,0.1104,0.201,0.192,0.61,-1
1530,838.45,1295.11,17.7152,0.0016,0.83,nan,0.041,nan,0.3338,-7.902,5.047,0.1004,0.171,0.168,0.55,-1
1543,738.238,1154.66,17.7965,0.0013,0.81,nan,0.028,nan,0.2126,-7.121,4.378,0.1038,0.191,0.185,0.73,-1
1548,1070.99,1304.69,17.8167,0.0015,0.551,nan,0.027,nan,0.0482,-4.34,2.223,0.104,0.191,0.181,0.55,-1
1552,972.429,1488.09,17.5936,0.0015,1.192,nan,0.032,nan,0.0023,-4.697,3.15,0.0847,0.162,0.151,0.52,-1
1559,1341.53,1086.62,17.8096,0.0015,0.815,nan,0.026,nan,0.1612,-6.811,4.027,0.1197,0.202,0.171,0.87,-1
1563,690.513,1135.14,17.8563,0.0016,0.856,nan,0.032,nan,0.4856,-5.341,2.133,0.1047,0.183,0.174,0.48,-1
1566,942.051,1510.22,17.772,0.0016,0.843,nan,0.026,nan,0.2977,-7.117,3.498,0.0988,0.19,0.187,0.52,-1
1567,1209.27,1486.1,17.774,0.0016,0.938,nan,0.03,nan,0.3399,-5.923,3.119,0.1108,0.204,0.181,0.56,-1
1574,961.73,1210.82,17.7602,0.0014,0.865,nan,0.03,nan,0.4949,-6.786,4.276,0.0999,0.176,0.167,0.56,-1
1573,1241.31,1001.78,17.7282,0.0014,1.031,nan,0.037,nan,0.2639,-4.507,2.915,0.093,0.173,0.185,0.57,-1
1576,775.075,1415.13,17.7998,0.0016,0.843,nan,0.027,nan,0.4293,-6.712,4.622,0.0992,0.178,0.167,0.79,-1
1578,1175.31,1232.24,17.7741,0.0018,0.891,nan,0.027,nan,0.5501,-2.208,-1.599,0.1078,0.221,0.229,0.54,-1
1587,891.332,1146.34,18.0583,0.0041,0.945,nan,0.043,nan,0.8931,-7.266,3.037,0.2065,0.374,0.394,0.83,-1
1597,874.736,1512.42,17.8141,0.0015,0.876,nan,0.028,nan,0.4197,-7.021,4.754,0.1008,0.182,0.181,0.75,-1
1603,953.803,1517.95,17.7975,0.0015,0.957,nan,0.032,nan,0.1654,-5.165,0.756,0.0952,0.178,0.169,0.55,-1
1608,735.984,1323.64,17.671,0.0014,1.164,nan,0.035,nan,0.124,-4.108,2.25,0.0902,0.166,0.162,0.56,-1
1609,968.285,1005.02,17.714,0.0015,1.074,nan,0.038,nan,0.2653,-4.001,2.373,0.1147,0.186,0.173,0.52,-1
1623,793.278,1434.87,17.8096,0.0019,0.958,nan,0.034,nan,0.2696,-2.389,-0.873,0.0999,0.181,0.17,0.55,-1
1655,650.325,1098.72,18.0041,0.0018,0.461,nan,0.029,nan,0.1326,-4.277,2.624,0.122,0.239,0.232,0.54,-1
1656,1117.58,1412.4,17.8292,0.0018,0.79,nan,0.03,nan,0.2296,-7.362,2.154,0.1062,0.183,0.175,0.57,-1
1658,884.451,901.464,17.8497,0.0015,0.835,nan,0.039,nan,0.2451,-7.094,4.622,0.1093,0.197,0.18,0.55,-1
1664,794.654,902.146,18.272,0.0061,0.897,nan,0.04,nan,0.0325,-6.289,8.535,0.264,0.519,0.511,0.48,-1
1667,882.095,1400.82,17.8111,0.0016,1.144,nan,0.037,nan,0.2198,-4.247,2.298,0.1037,0.195,0.184,0.56,-1
1672,876.949,909.247,17.9891,0.0022,0.706,nan,0.043,nan,-0.0842,-4.559,2.857,0.166,0.306,0.272,0.67,-1
1677,894.909,1148.83,17.8196,0.0023,0.915,nan,0.05,nan,0.9459,-7.045,6.803,0.1239,0.223,0.217,0.53,-1
1696,1083.4,1133.58,17.9267,0.0019,0.885,nan,0.033,nan,0.3366,0.517,-0.273,0.1137,0.228,0.242,0.54,-1
1707,675.143,1146.7,18.1824,0.0067,0.6,nan,0.029,nan,-0.0609,-2.714,1.975,0.1234,0.231,0.235,0.74,-1
1708,1178.35,1343.82,17.7995,0.0018,1.224,nan,0.036,nan,0.7484,-6.191,4.708,0.0974,0.184,0.175,0.55,-1
1711,1227.45,904.192,18.1976,0.0023,0.51,nan,0.052,nan,-0.1745,-2.643,0.69,0.178,0.325,0.331,0.63,-1
1713,1246.41,1322.32,18.2048,0.0034,1.055,nan,0.043,nan,-0.4983,-8.292,4.905,0.2093,0.402,0.39,0.47,-1
1712,798.778,905.476,17.9646,0.0032,0.892,nan,0.046,nan,0.1914,-9.833,1.637,0.2197,0.391,0.351,0.49,-1
1730,1097.61,1338.36,17.9262,0.0017,0.854,nan,0.032,nan,0.2921,-5.297,4.666,0.1087,0.204,0.188,0.54,-1
1739,1094.22,945.46,17.7745,0.002,1.169,nan,0.042,nan,0.2244,-4.308,3.531,0.1005,0.173,0.163,0.55,-1
1767,931.162,1418.87,17.9518,0.0016,0.825,nan,0.036,nan,0.139,-3.413,3.328,0.114,0.232,0.228,0.55,-1
1783,993.802,1311.3,17.5181,0.0017,1.45,nan,0.046,nan,1.4342,-13.299,8.971,0.1159,0.222,0.212,0.54,-1
1786,833.618,1457.87,17.9962,0.0024,0.799,nan,0.033,nan,0.2532,-4.88,2.629,0.1631,0.302,0.281,0.68,-1
1787,1093.95,1033.53,18.0553,0.0017,0.76,nan,0.027,nan,0.2815,-4.259,3.011,0.1381,0.239,0.245,0.53,-1
1793,1389.49,1156.32,17.9809,0.0017,0.94,nan,0.04,nan,0.4417,-4.521,0.06,0.1163,0.22,0.219,0.54,-1
1811,707.434,1413.23,17.9478,0.0064,1.239,nan,0.035,nan,nan,nan,nan,nan,nan,nan,0.48,-1
1827,882.109,1129.76,18.1108,0.0016,0.791,nan,0.033,nan,0.1671,-3.776,2.883,0.1225,0.232,0.237,0.55,-1
1834,876.107,1375.75,18.0229,0.0016,0.767,nan,0.033,nan,0.059,-4.023,2.402,0.1287,0.245,0.251,0.62,-1
1835,1098.98,921.304,17.9905,0.0015,1.266,nan,0.059,nan,0.2435,-6.444,3.631,0.1111,0.208,0.197,0.53,-1
1856,940.532,1436.97,18.04,0.0017,0.863,nan,0.034,nan,0.2395,-4.535,5.434,0.1181,0.225,0.231,0.71,-1
1858,719.636,1275.97,18.2669,0.0031,0.899,nan,0.047,nan,0.4547,-7.073,5.039,0.1467,0.273,0.281,0.42,-1
1859,1047.7,1338.87,17.9707,0.0019,0.881,nan,0.041,nan,-0.0598,-6.748,3.615,0.1213,0.236,0.21,0.53,-1
1878,1094.79,1094.74,17.9155,0.0018,1.227,nan,0.037,nan,0.6102,-3.345,-1.733,0.1097,0.209,0.218,0.55,-1
1879,1062.58,1408.1,18.0011,0.0025,0.909,nan,0.037,nan,0.1212,-6.883,4.556,0.1202,0.221,0.205,0.44,-1
1884,975.529,803.304,18.0483,0.0016,0.756,nan,0.044,nan,0.1378,-6.297,3.44,0.1351,0.273,0.254,0.79,-1
1888,1084.69,1533.71,17.9763,0.0016,1.07,nan,0.052,nan,0.211,-5.121,2.125,0.1257,0.277,0.253,0.53,-1
1894,1055.48,1165.61,18.0534,0.0019,0.962,nan,0.033,nan,0.1981,-7.179,4.733,0.1188,0.262,0.247,0.75,-1
1897,1210.37,818.945,18.0313,0.0018,0.749,nan,0.039,nan,0.0215,-4.87,3.35,0.1216,0.225,0.231,0.57,-1
1905,984.359,1400.15,18.1518,0.0018,0.613,nan,0.034,nan,0.0131,-2.737,1.444,0.1279,0.245,0.249,0.69,-1
1918,1113.84,863.206,18.0417,0.0018,0.79,nan,0.046,nan,0.4256,-3.565,4.01,0.1266,0.247,0.247,0.69,-1
1938,1091.0,1284.79,18.0965,0.0019,0.792,nan,0.038,nan,0.3101,-5.082,3.843,0.1185,0.23,0.231,0.53,-1
1940,1024.64,1251.83,18.1763,0.002,0.829,nan,0.044,nan,0.0028,-7.3,4.379,0.1773,0.324,0.339,0.71,-1
1944,1297.07,1370.37,18.9735,0.0046,1.118,nan,0.065,nan,-0.0892,-3.129,1.675,0.254,0.485,0.407,0.93,-1
1948,870.34,906.376,18.1113,0.0017,0.997,nan,0.049,nan,0.3333,-6.248,2.523,0.1239,0.235,0.232,0.53,-1
1961,1025.86,873.401,18.045,0.0016,0.841,nan,0.047,nan,0.2427,-5.776,3.892,0.1354,0.264,0.264,0.8,-1
1963,768.875,1418.22,18.2456,0.0033,0.735,nan,0.038,nan,-0.4898,-6.497,3.717,0.178,0.34,0.357,0.86,-1
1962,659.695,1251.98,18.1025,0.0019,0.863,nan,0.037,nan,0.294,-8.327,2.846,0.1229,0.245,0.238,0.64,-1
1964,878.433,1319.64,18.1063,0.0023,0.715,nan,0.036,nan,0.0037,-1.834,0.241,0.1513,0.264,0.269,0.68,-1
1968,1208.19,1041.7,18.0952,0.0022,0.951,nan,0.033,nan,0.3075,-7.398,2.939,0.1283,0.25,0.247,0.65,-1
1980,1299.11,1285.83,18.1574,0.002,0.768,nan,0.042,nan,0.0492,-4.471,3.15,0.1301,0.236,0.254,0.65,-1
1987,857.279,928.596,18.1305,0.0018,0.714,nan,0.036,nan,0.2349,-6.771,4.358,0.1317,0.252,0.247,0.54,-1
1992,1100.85,1075.68,18.1504,0.002,0.866,nan,0.036,nan,0.582,1.745,-2.249,0.1287,0.241,0.267,0.53,-1
1996,1108.49,1124.22,18.1648,0.002,0.75,nan,0.038,nan,-0.0406,-4.055,1.35,0.1298,0.242,0.269,0.64,-1
2001,861.483,882.166,18.1018,0.0025,0.861,nan,0.046,nan,-0.1426,-2.589,1.662,0.1936,0.367,0.348,0.68,-1
2007,656.859,1323.4,18.2025,0.0022,0.83,nan,0.037,nan,0.0189,-5.715,2.117,0.1264,0.251,0.253,0.45,-1
2012,985.596,1081.72,18.2352,0.0018,0.818,nan,0.041,nan,0.4327,-6.709,2.115,0.136,0.265,0.263,0.84,-1
2018,1161.08,1109.7,18.2325,0.0018,0.685,nan,0.039,nan,0.3149,-4.697,3.025,0.129,0.247,0.25,0.9,-1
2019,947.131,1059.08,18.1908,0.002,0.944,nan,0.043,nan,0.4803,-5.273,3.432,0.127,0.239,0.241,0.44,-1
2020,1268.99,1330.41,18.4554,0.0038,1.098,nan,0.048,nan,0.2072,-2.578,2.584,0.1685,0.35,0.358,0.4,-1
2041,1371.55,1004.65,18.3012,0.002,0.762,nan,0.037,nan,-0.3014,-3.694,2.96,0.1498,0.279,0.29,0.87,-1
2060,823.884,882.451,18.2155,0.0019,0.761,nan,0.053,nan,0.0256,-4.588,6.799,0.1592,0.271,0.254,0.52,-1
2061,1071.9,811.669,18.2462,0.002,0.664,nan,0.044,nan,0.4125,-4.299,3.208,0.1295,0.24,0.256,0.83,-1
2066,1207.26,1093.5,18.2965,0.0021,0.892,nan,0.042,nan,0.2898,-4.675,3.103,0.1417,0.262,0.261,0.82,-1
2067,749.18,1276.46,18.2362,0.0027,0.843,nan,0.042,nan,0.3574,-6.328,4.07,0.1392,0.26,0.274,0.93,-1
2071,854.469,1458.45,18.1692,0.0019,0.999,nan,0.043,nan,0.3146,-10.22,7.134,0.1269,0.233,0.245,0.42,-1
2076,872.192,856.573,18.2463,0.0021,0.804,nan,0.045,nan,0.0319,-5.362,3.742,0.137,0.26,0.261,0.94,-1
2091,862.036,1053.42,18.4515,0.002,0.546,nan,0.035,nan,0.2107,-3.678,1.743,0.1511,0.285,0.294,0.51,-1
2095,1046.99,792.632,18.2078,0.0034,1.101,nan,0.054,nan,-0.0051,-9.426,2.396,0.2229,0.416,0.437,0.58,-1
2101,707.802,1049.1,18.3117,0.0017,0.746,nan,0.037,nan,0.1039,-3.888,3.178,0.1355,0.258,0.262,0.85,-1
2108,1168.36,1207.55,18.1783,0.0023,1.02,nan,0.049,nan,0.0857,-6.937,3.914,0.1454,0.281,0.282,0.69,-1
2109,961.781,1038.33,18.3139,0.0024,0.841,nan,0.04,nan,0.2312,-4.713,3.445,0.1455,0.266,0.279,0.92,-1
2112,945.8,1151.56,18.2257,0.0035,0.736,nan,0.046,nan,0.0941,-4.463,1.738,0.1816,0.332,0.466,0.86,-1
2117,757.933,1240.54,18.2689,0.0019,0.762,nan,0.044,nan,0.0041,-3.998,3.502,0.1309,0.257,0.264,0.68,-1
2121,963.534,1025.71,18.2781,0.002,0.731,nan,0.04,nan,0.1599,-4.684,2.933,0.1675,0.32,0.295,0.68,-1
2126,792.882,1168.93,18.3456,0.0025,0.866,nan,0.044,nan,0.257,-6.081,3.721,0.1712,0.391,0.364,0.87,-1
2130,907.747,990.442,18.2326,0.0022,0.768,nan,0.044,nan,0.086,-5.41,2.738,0.1583,0.285,0.291,0.97,-1
2158,1278.61,1097.93,18.2729,0.0022,1.053,nan,0.053,nan,0.8331,-4.661,3.308,0.1409,0.265,0.277,0.52,-1
2174,782.228,1051.61,18.343,0.0019,0.861,nan,0.046,nan,0.1753,-7.151,4.35,0.1414,0.259,0.263,0.84,-1
2177,867.429,1179.76,18.3489,0.0042,0.901,nan,0.043,nan,0.123,-3.725,1.06,0.1704,0.327,0.341,0.79,-1
2180,637.968,993.466,18.4778,0.0021,0.533,nan,0.037,nan,0.292,-3.518,2.974,0.1577,0.351,0.34,0.71,-1
2182,1189.28,1435.58,18.235,0.0023,1.109,nan,0.053,nan,0.0895,-7.282,4.937,0.1773,0.344,0.316,0.51,-1
2189,719.156,872.444,18.3277,0.0019,0.676,nan,0.053,nan,0.0187,-4.906,4.755,0.143,0.294,0.282,0.73,-1
2198,1088.81,1189.44,18.2567,0.0017,0.668,nan,0.053,nan,0.5605,-5.323,2.581,0.1265,0.24,0.245,0.52,-1
2212,1041.39,1156.95,18.3883,0.0021,0.732,nan,0.039,nan,0.0823,-4.346,3.012,0.1483,0.263,0.278,0.49,-1
2218,618.196,1051.22,18.4949,0.0022,0.58,nan,0.036,nan,0.2344,-4.362,3.656,0.1577,0.307,0.303,0.54,-1
2219,1073.13,1213.34,18.3492,0.0025,0.951,nan,0.047,nan,0.3377,-6.156,4.08,0.143,0.275,0.281,0.87,-1
2220,726.473,990.7,18.6794,0.0059,0.845,nan,0.07,nan,-1.8255,-5.376,-0.07,0.7872,1.202,0.663,0.77,-1
2221,961.586,831.192,18.4801,0.0038,0.894,nan,0.069,nan,0.955,-4.893,0.186,0.2843,0.565,0.547,0.59,-1
2230,1306.37,989.768,18.1736,0.0019,0.882,nan,0.05,nan,0.3462,-6.669,5.448,0.1308,0.239,0.241,0.76,-1
2242,1129.59,891.376,18.4028,0.0019,0.724,nan,0.045,nan,0.1069,-5.159,5.081,0.1373,0.258,0.266,0.44,-1
2254,1275.2,896.681,18.3587,0.002,0.782,nan,0.06,nan,0.1416,-6.173,5.156,0.1335,0.251,0.26,0.83,-1
2261,1252.8,943.561,18.3214,0.0019,0.829,nan,0.058,nan,0.2384,-4.66,4.599,0.1332,0.247,0.255,0.85,-1
2272,1151.9,1110.34,18.4574,0.002,0.866,nan,0.051,nan,0.1737,-5.171,4.875,0.1493,0.282,0.298,0.69,-1
2276,1015.17,1440.84,18.3895,0.0023,0.807,nan,0.044,nan,0.0589,-6.869,4.821,0.1487,0.268,0.281,0.69,-1
