ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
29,934.418,922.371,13.6562,0.0003,0.702,0.13,0.007,0.007,0.283,0
460,1353.64,1372.46,17.2472,0.001,0.752,0.075,0.02,0.074,0.259,0
161,822.24,1495.51,15.6767,0.0006,0.909,0.532,0.008,0.035,0.254,0
162,713.321,1060.15,15.6367,0.0005,0.978,0.254,0.009,0.035,0.241,0
93,1002.98,962.063,15.0707,0.0015,0.697,0.174,0.009,0.017,0.235,0
14,1280.76,1009.95,13.1263,0.0003,0.685,0.117,0.005,0.006,0.23,0
143,712.722,1074.02,15.4908,0.0006,0.83,0.271,0.006,0.021,0.225,0
115,774.18,1377.12,15.2349,0.0005,0.807,0.354,0.006,0.021,0.191,0
157,1470.91,1044.99,15.7093,0.0006,0.783,0.3,0.008,0.024,0.17,0
174,1039.14,1129.81,15.8248,0.0006,0.739,0.169,0.009,0.025,0.168,0
175,822.927,1277.61,15.7981,0.0006,0.825,0.297,0.008,0.028,0.16,0
169,873.512,1369.14,15.754,0.0006,0.781,0.188,0.008,0.024,0.158,0
154,717.957,895.553,15.552,0.0006,0.917,0.489,0.009,0.032,0.138,0
214,1224.97,1216.37,16.0363,0.0007,0.761,0.229,0.01,0.028,0.135,0
233,1196.0,1089.31,16.1779,0.0025,0.834,0.372,0.01,0.04,0.078,0
50,1120.5,979.333,14.1291,0.0006,0.933,0.625,0.007,0.012,0.001,0
199,1181.68,1438.09,15.9751,0.0005,0.656,0.096,0.008,0.024,0.697,0
73,1060.04,768.872,14.1619,0.0004,1.725,nan,0.009,nan,0.72,-1
124,1187.62,852.53,14.8776,0.0004,1.606,nan,0.012,nan,0.6,-1
149,1221.86,1351.62,15.4162,0.0006,1.157,nan,0.012,nan,0.47,-1
159,1189.15,761.479,15.459,0.0005,1.234,nan,0.011,nan,0.74,-1
160,1069.98,940.141,15.4282,0.0005,1.367,nan,0.012,nan,0.56,-1
181,1413.0,1109.83,15.6545,0.0006,1.274,nan,0.015,nan,0.67,-1
191,819.423,737.225,15.8839,0.0006,0.767,nan,0.011,nan,0.53,-1
208,1460.29,1432.09,15.7079,0.0006,1.327,nan,0.01,nan,0.67,-1
229,1022.97,1052.74,16.0564,0.0007,0.955,nan,0.011,nan,0.45,-1
243,1018.75,1068.38,16.1983,0.0008,0.698,nan,0.009,nan,0.47,-1
252,763.829,968.998,16.1003,0.0009,1.192,nan,0.025,nan,0.63,-1
260,1347.37,897.803,15.933,0.0006,1.437,nan,0.014,nan,0.65,-1
266,1251.24,981.688,15.9838,0.0006,1.456,nan,0.016,nan,0.44,-1
283,1533.04,858.339,16.3806,0.0006,0.743,nan,0.016,nan,0.57,-1
292,1263.89,1062.01,16.4261,0.0007,0.935,nan,0.013,nan,0.11,-1
295,868.822,747.057,16.4127,0.0009,0.777,nan,0.014,nan,0.19,-1
303,778.077,1353.26,16.3154,0.0007,1.257,nan,0.014,nan,0.44,-1
309,1464.81,898.893,16.5539,0.0007,0.823,nan,0.015,nan,0.21,-1
313,964.933,720.095,16.4845,0.001,1.055,nan,0.016,nan,0.6,-1
316,800.991,1022.6,16.4453,0.0008,1.138,nan,0.016,nan,0.61,-1
327,1169.03,993.918,16.5588,0.0008,1.082,nan,0.018,nan,0.0,-1
330,1547.95,1163.31,16.677,0.0008,0.891,nan,0.016,nan,0.41,-1
332,751.082,1129.78,16.3345,0.0006,1.511,nan,0.02,nan,0.65,-1
333,1377.67,826.851,16.6471,0.0007,0.887,nan,0.018,nan,0.16,-1
337,1213.6,1113.08,16.5032,0.0007,1.198,nan,0.016,nan,0.7,-1
338,1270.35,1198.24,16.6926,0.0013,0.882,nan,0.014,nan,0.49,-1
341,657.981,1182.74,16.6976,0.0008,0.884,nan,0.016,nan,0.63,-1
342,733.22,1227.3,16.7204,0.0008,0.853,nan,0.015,nan,0.16,-1
348,707.622,1062.19,16.7505,0.001,0.76,nan,0.019,nan,0.39,-1
353,1486.75,905.313,16.7291,0.0008,0.944,nan,0.016,nan,0.12,-1
355,697.126,1142.17,16.7096,0.0011,1.046,nan,0.017,nan,0.43,-1
357,759.248,1019.22,16.8175,0.0008,0.838,nan,0.016,nan,0.45,-1
358,1208.59,1475.29,16.5606,0.0007,1.376,nan,0.018,nan,0.61,-1
375,1489.93,1135.44,16.6254,0.0007,1.368,nan,0.019,nan,0.59,-1
376,1108.59,966.67,16.7852,0.0009,1.055,nan,0.02,nan,0.12,-1
379,1068.35,865.135,16.7551,0.0008,0.841,nan,0.016,nan,0.16,-1
383,1549.03,1070.34,16.9576,0.0009,0.759,nan,0.016,nan,0.4,-1
403,1247.99,831.583,16.9064,0.0009,1.002,nan,0.021,nan,0.58,-1
407,837.462,679.427,17.0136,0.0009,0.769,nan,0.019,nan,0.59,-1
412,1147.75,1377.92,16.9532,0.0016,0.784,nan,0.016,nan,0.62,-1
415,1387.64,1317.87,16.9997,0.0008,0.942,nan,0.02,nan,0.57,-1
422,1080.74,1154.09,17.0648,0.0009,0.782,nan,0.017,nan,0.42,-1
427,1223.01,1402.99,17.1008,0.001,0.793,nan,0.018,nan,0.67,-1
429,1264.36,1266.63,17.0986,0.001,0.779,nan,0.019,nan,0.57,-1
435,1328.65,1178.97,17.1097,0.0009,0.866,nan,0.018,nan,0.59,-1
438,1216.54,1379.96,17.159,0.0015,0.735,nan,0.023,nan,0.44,-1
439,915.418,1355.03,17.2923,0.0011,0.867,nan,0.039,nan,0.43,-1
445,1371.25,1454.58,17.0948,0.0009,1.184,nan,0.03,nan,0.52,-1
447,1029.95,837.084,17.1092,0.0009,0.78,nan,0.022,nan,0.63,-1
449,1373.5,703.172,16.8994,0.0028,1.405,nan,0.026,nan,0.69,-1
458,1271.46,1339.91,17.1945,0.001,0.963,nan,0.021,nan,0.52,-1
459,993.159,849.908,17.9175,0.0026,0.94,nan,0.038,nan,0.52,-1
471,1010.39,1525.08,16.904,0.0009,1.417,nan,0.029,nan,0.07,-1
473,982.535,718.509,17.1903,0.0011,0.806,nan,0.024,nan,0.36,-1
476,1524.96,1305.79,17.1966,0.001,0.972,nan,0.022,nan,0.14,-1
480,1210.76,1419.53,17.287,0.001,0.728,nan,0.022,nan,0.63,-1
483,909.701,944.802,17.1641,0.0011,1.014,nan,0.024,nan,0.5,-1
488,1574.91,1161.52,17.2722,0.0011,0.936,nan,0.024,nan,0.68,-1
492,1013.17,1401.27,17.2481,0.0009,0.825,nan,0.022,nan,0.55,-1
493,1109.12,649.883,17.3181,0.0021,0.936,nan,0.025,nan,0.69,-1
498,1414.28,1207.64,17.2635,0.0012,0.91,nan,0.02,nan,0.66,-1
500,1131.78,1331.1,17.4237,0.0024,1.006,nan,0.052,nan,0.14,-1
501,1098.8,1439.96,17.2807,0.0011,0.869,nan,0.022,nan,0.63,-1
507,1078.81,1199.73,17.3122,0.001,0.895,nan,0.022,nan,0.46,-1
510,1398.6,1108.7,17.3154,0.0011,0.978,nan,0.025,nan,0.13,-1
514,1146.9,1101.3,17.3361,0.0012,0.866,nan,0.024,nan,0.15,-1
515,1107.83,1587.56,17.1233,0.0012,1.122,nan,0.025,nan,0.29,-1
529,700.18,1204.7,17.291,0.001,1.15,nan,0.027,nan,0.63,-1
534,1096.56,1075.16,17.2508,0.001,1.103,nan,0.029,nan,0.45,-1
537,776.732,1001.43,17.3469,0.0011,0.904,nan,0.026,nan,0.69,-1
539,1045.43,1472.34,17.4266,0.0011,0.861,nan,0.024,nan,0.69,-1
546,1547.57,1001.57,17.4403,0.0012,0.898,nan,0.023,nan,0.31,-1
559,1377.74,1070.7,17.5029,0.0012,0.829,nan,0.027,nan,0.37,-1
561,1449.1,910.228,17.2915,0.0011,1.1,nan,0.028,nan,0.65,-1
565,695.251,1277.01,17.5259,0.0012,0.923,nan,0.027,nan,0.69,-1
567,1295.44,1014.67,17.4975,0.0012,0.956,nan,0.028,nan,0.65,-1
569,1567.68,991.08,17.46,0.001,0.987,nan,0.035,nan,0.56,-1
573,1170.01,1238.71,17.5326,0.0013,0.871,nan,0.027,nan,0.65,-1
579,673.635,1265.84,17.4523,0.0011,1.051,nan,0.03,nan,0.22,-1
587,875.033,834.219,17.9099,0.0031,0.826,nan,0.039,nan,0.24,-1
592,678.738,1287.19,17.5157,0.0014,0.875,nan,0.027,nan,0.61,-1
593,1011.35,812.822,17.682,0.0064,1.135,nan,0.041,nan,0.0,-1
597,1175.76,1020.66,17.5737,0.0013,0.855,nan,0.029,nan,0.29,-1
601,1039.0,1040.17,17.5404,0.0013,1.003,nan,0.031,nan,0.15,-1
619,1022.21,1080.11,17.5418,0.0013,1.009,nan,0.029,nan,0.26,-1
634,1094.12,1365.47,17.6223,0.0012,0.927,nan,0.033,nan,0.68,-1
636,1095.13,952.845,17.635,0.0014,0.948,nan,0.034,nan,0.43,-1
640,791.599,826.086,17.5872,0.0013,0.793,nan,0.033,nan,0.04,-1
645,888.885,886.087,17.5858,0.0014,1.147,nan,0.044,nan,0.62,-1
647,999.527,1436.21,17.6797,0.0012,0.809,nan,0.032,nan,0.45,-1
651,1441.19,781.797,17.7434,0.0015,0.882,nan,0.031,nan,0.63,-1
653,921.13,823.076,17.6675,0.0027,0.993,nan,0.032,nan,0.48,-1
660,1159.68,1387.9,17.7808,0.0014,0.752,nan,0.031,nan,0.61,-1
661,1309.97,797.987,17.7362,0.0014,0.707,nan,0.03,nan,0.19,-1
663,1163.6,1264.88,17.7502,0.0019,1.052,nan,0.032,nan,0.67,-1
666,939.595,656.411,17.5213,0.0012,1.269,nan,0.048,nan,0.66,-1
667,779.766,1291.32,17.7789,0.0015,0.857,nan,0.033,nan,0.69,-1
668,864.114,716.746,17.6554,0.0016,0.95,nan,0.04,nan,0.15,-1
669,1064.06,1215.34,17.7691,0.0014,0.824,nan,0.031,nan,0.52,-1
671,728.993,967.355,17.7146,0.0015,0.776,nan,0.034,nan,0.63,-1
676,1536.72,1008.28,17.81,0.0016,0.812,nan,0.031,nan,0.59,-1
678,988.883,804.56,17.6343,0.0023,1.162,nan,0.055,nan,0.23,-1
679,1509.21,898.203,18.0292,0.0039,0.871,nan,0.044,nan,0.0,-1
680,717.826,1402.08,17.7756,0.0013,0.895,nan,0.034,nan,0.68,-1
688,1228.31,1470.82,17.8422,0.0016,0.898,nan,0.032,nan,0.67,-1
699,1269.73,1305.46,17.8133,0.0014,0.999,nan,0.039,nan,0.61,-1
703,1301.28,1005.43,17.9113,0.0014,0.712,nan,0.033,nan,0.63,-1
707,1528.33,1338.04,17.8166,0.0014,0.992,nan,0.036,nan,0.32,-1
710,1033.66,1066.02,17.7073,0.0014,1.22,nan,0.045,nan,0.66,-1
711,1275.79,1103.78,18.0317,0.002,0.77,nan,0.037,nan,0.31,-1
724,735.027,831.734,17.8753,0.0017,0.84,nan,0.041,nan,0.6,-1
726,991.003,971.756,17.6601,0.0013,1.285,nan,0.049,nan,0.24,-1
733,1130.48,1234.1,17.719,0.0011,1.178,nan,0.046,nan,0.64,-1
739,1003.79,1020.5,17.9295,0.0015,0.868,nan,0.038,nan,0.6,-1
740,875.037,1245.25,17.9704,0.0015,0.85,nan,0.036,nan,0.64,-1
748,1430.72,1209.24,18.4541,0.0042,0.992,nan,0.059,nan,0.24,-1
758,714.092,1321.23,17.9751,0.0014,0.787,nan,0.039,nan,0.49,-1
763,842.617,1021.87,17.9604,0.0014,0.842,nan,0.039,nan,0.58,-1
782,963.827,948.292,17.6974,0.0014,1.325,nan,0.057,nan,0.04,-1
784,897.957,1548.48,17.9691,0.0014,0.955,nan,0.042,nan,0.48,-1
785,1113.01,1177.84,17.9354,0.0016,0.996,nan,0.041,nan,0.41,-1
788,1421.45,1094.17,18.0034,0.0015,1.022,nan,0.046,nan,0.68,-1
791,1117.77,1342.9,18.0539,0.0016,0.926,nan,0.042,nan,0.54,-1
803,983.398,1023.86,18.1374,0.0017,1.012,nan,0.047,nan,0.36,-1
804,1123.61,952.739,18.0611,0.0043,0.933,nan,0.046,nan,0.19,-1
806,965.989,1388.18,18.0745,0.0015,0.762,nan,0.041,nan,0.65,-1
807,1000.06,1482.95,18.0321,0.0016,0.964,nan,0.039,nan,0.55,-1
819,968.2,816.098,17.747,0.0014,1.38,nan,0.063,nan,0.21,-1
820,1293.27,1212.32,18.0627,0.0016,0.935,nan,0.046,nan,0.51,-1
832,726.1,1002.93,18.0573,0.0023,0.903,nan,0.041,nan,0.5,-1
837,822.926,764.142,18.0462,0.0016,0.805,nan,0.06,nan,0.52,-1
840,1134.52,1432.59,17.8876,0.0014,1.474,nan,0.057,nan,0.5,-1
846,1109.13,766.701,18.0759,0.0018,0.775,nan,0.052,nan,0.67,-1
848,1338.98,1096.95,18.1936,0.0017,0.776,nan,0.043,nan,0.54,-1
857,1394.35,1302.37,18.0614,0.0015,1.098,nan,0.055,nan,0.65,-1
862,1122.56,1051.05,18.0169,0.0018,1.176,nan,0.056,nan,0.32,-1
871,1098.11,1206.25,18.2175,0.0017,0.779,nan,0.044,nan,0.63,-1
876,1180.97,1149.41,18.0729,0.0015,1.116,nan,0.059,nan,0.4,-1
878,1143.21,871.98,18.1638,0.002,0.825,nan,0.049,nan,0.15,-1
884,1263.25,742.635,18.1847,0.0017,0.834,nan,0.042,nan,0.62,-1
895,1105.81,1406.39,18.1224,0.0017,1.028,nan,0.051,nan,0.5,-1
898,1135.23,1397.33,17.9335,0.0017,1.339,nan,0.061,nan,0.01,-1
905,1133.74,604.631,18.1254,0.0017,1.148,nan,0.062,nan,0.03,-1
911,753.089,1446.19,18.2219,0.0016,1.034,nan,0.053,nan,0.69,-1
916,1404.35,1151.87,18.3197,0.0017,0.604,nan,0.038,nan,0.62,-1
917,604.516,1153.75,18.209,0.0017,1.02,nan,0.051,nan,0.38,-1
923,872.564,671.59,18.1866,0.0017,0.931,nan,0.058,nan,0.54,-1
925,824.546,1451.04,18.3012,0.0018,0.86,nan,0.054,nan,0.55,-1
926,1339.43,1032.18,18.3417,0.0019,0.762,nan,0.049,nan,0.37,-1
930,751.166,1319.04,17.9299,0.0018,1.429,nan,0.072,nan,0.11,-1
939,1086.97,1141.17,18.2291,0.0017,1.187,nan,0.063,nan,0.05,-1
940,986.878,980.219,18.2892,0.0018,0.909,nan,0.062,nan,0.61,-1
945,1257.8,734.181,18.3227,0.002,1.016,nan,0.055,nan,0.68,-1
954,1097.83,1376.14,18.3789,0.0019,0.784,nan,0.044,nan,0.63,-1
958,1012.16,1285.53,18.2837,0.0018,1.148,nan,0.063,nan,0.3,-1
965,1305.29,767.882,18.143,0.0015,1.189,nan,0.061,nan,0.65,-1
967,1009.59,836.979,18.321,0.002,1.065,nan,0.07,nan,0.6,-1
971,1375.05,1132.16,18.3553,0.002,0.859,nan,0.053,nan,0.4,-1
975,809.786,1231.57,18.3049,0.0018,1.14,nan,0.066,nan,0.4,-1
977,1414.34,1355.65,18.511,0.0067,1.077,nan,0.057,nan,0.49,-1
978,1099.35,1092.91,18.3432,0.002,0.989,nan,0.06,nan,0.56,-1
980,1124.69,1456.02,18.4144,0.0018,1.01,nan,0.052,nan,0.1,-1
981,899.636,647.492,18.2665,0.0019,1.027,nan,0.053,nan,0.55,-1
982,1356.59,820.674,18.3217,0.0018,0.859,nan,0.046,nan,0.41,-1
989,1313.97,1363.54,18.4363,0.002,0.981,nan,0.061,nan,0.36,-1
991,1054.88,875.716,18.2981,0.0017,0.895,nan,0.055,nan,0.67,-1
993,1289.9,1184.67,18.4175,0.0019,1.058,nan,0.061,nan,0.0,-1
994,1154.15,753.291,18.2765,0.0018,0.801,nan,0.053,nan,0.59,-1
995,783.185,1318.11,18.4041,0.0018,1.108,nan,0.062,nan,0.34,-1
999,1499.54,1325.9,18.2706,0.0022,0.98,nan,0.064,nan,0.66,-1
1001,904.677,1071.32,18.4172,0.0019,1.092,nan,0.059,nan,0.63,-1
1002,1497.95,1212.88,18.3259,0.0024,1.227,nan,0.07,nan,0.22,-1
1003,1255.9,1371.11,18.2427,0.0017,1.161,nan,0.073,nan,0.46,-1
1018,1328.89,1260.3,18.4505,0.0019,0.96,nan,0.062,nan,0.41,-1
1019,684.764,1234.95,18.2454,0.0017,1.128,nan,0.067,nan,0.4,-1
1020,1025.21,1526.26,18.5142,0.0022,0.873,nan,0.062,nan,0.48,-1
1024,846.026,754.533,18.4614,0.0022,0.918,nan,0.056,nan,0.55,-1
1027,977.919,1575.11,18.4621,0.0019,0.88,nan,0.058,nan,0.43,-1
1029,836.815,1015.77,18.4559,0.0019,1.029,nan,0.066,nan,0.61,-1
1031,1279.95,1200.0,18.3814,0.0021,1.118,nan,0.065,nan,0.42,-1
1032,1069.8,988.925,18.2917,0.0019,1.056,nan,0.064,nan,0.31,-1
1037,669.803,1030.98,18.607,0.0024,1.005,nan,0.072,nan,0.52,-1
1039,1360.51,1190.84,18.4221,0.0018,0.956,nan,0.066,nan,0.57,-1
1049,1297.02,1221.57,18.4988,0.0024,0.812,nan,0.062,nan,0.65,-1
1056,1035.41,774.767,18.4039,0.002,0.98,nan,0.077,nan,0.44,-1
1059,1200.94,1059.28,18.4753,0.0023,1.054,nan,0.072,nan,0.46,-1
1061,769.41,1237.65,18.5148,0.0022,0.858,nan,0.058,nan,0.27,-1
1069,1567.56,1195.87,18.4418,0.0019,1.241,nan,0.082,nan,0.64,-1
1070,1330.23,1230.05,17.8286,0.0012,1.556,nan,0.094,nan,0.11,-1
1072,1225.67,922.996,18.4163,0.002,1.026,nan,0.064,nan,0.62,-1
1076,764.19,1050.14,18.7463,0.0026,0.972,nan,0.062,nan,0.57,-1
1078,1406.63,1272.76,18.4549,0.0018,1.281,nan,0.076,nan,0.42,-1
1087,645.151,1020.34,18.5873,0.0022,1.028,nan,0.063,nan,0.19,-1
1088,949.075,1188.33,18.5658,0.0023,0.964,nan,0.072,nan,0.37,-1
1091,1167.47,1475.13,18.5919,0.0022,0.866,nan,0.063,nan,0.51,-1
1096,1097.5,1356.28,18.6207,0.0025,0.867,nan,0.065,nan,0.17,-1
1097,1444.58,1074.56,18.4945,0.0021,0.909,nan,0.063,nan,0.24,-1
1098,1223.25,964.134,18.5128,0.0021,0.787,nan,0.06,nan,0.64,-1
1101,914.816,877.084,18.3589,0.0022,1.177,nan,0.073,nan,0.18,-1
1110,1029.05,1019.63,18.5979,0.0021,1.033,nan,0.073,nan,0.36,-1
1112,1478.59,1123.1,18.615,0.002,0.836,nan,0.061,nan,0.61,-1
1136,792.81,1039.73,18.6396,0.0023,0.973,nan,0.074,nan,0.66,-1
1137,1138.86,1210.56,18.4806,0.0034,1.225,nan,0.088,nan,0.56,-1
1141,1419.03,902.639,18.5427,0.0021,0.895,nan,0.084,nan,0.09,-1
1148,833.547,1068.72,18.679,0.0025,1.059,nan,0.083,nan,0.46,-1
1156,756.227,1039.37,18.7419,0.0025,0.997,nan,0.077,nan,0.5,-1
1159,1584.66,1116.84,18.6316,0.0024,1.14,nan,0.094,nan,0.47,-1
1161,1192.41,1411.88,18.6412,0.0023,0.877,nan,0.078,nan,0.6,-1
1168,1062.6,978.361,18.7077,0.0024,0.897,nan,0.076,nan,0.53,-1
1171,1361.12,1316.36,18.6904,0.003,0.965,nan,0.079,nan,0.08,-1
1176,1143.74,1366.38,18.7986,0.0024,0.935,nan,0.084,nan,0.36,-1
1181,1554.48,1152.08,18.8747,0.0025,0.943,nan,0.086,nan,0.64,-1
1186,1378.09,1428.76,18.8592,0.0024,0.895,nan,0.083,nan,0.61,-1
1189,633.842,1271.42,18.7145,0.0024,1.046,nan,0.088,nan,0.48,-1
1202,1046.8,1287.44,18.7949,0.0029,0.883,nan,0.083,nan,0.41,-1
1203,771.157,942.389,18.7136,0.0026,0.854,nan,0.094,nan,0.64,-1
1205,882.992,1347.84,18.5694,0.0028,1.03,nan,0.094,nan,0.55,-1
1208,1161.34,1405.41,18.7262,0.0027,1.186,nan,0.093,nan,0.23,-1
1215,1161.81,1545.04,18.8499,0.0025,0.942,nan,0.089,nan,0.62,-1
1216,982.989,707.232,18.8744,0.0028,0.771,nan,0.088,nan,0.53,-1
1219,1339.96,1463.17,18.8512,0.0026,0.972,nan,0.091,nan,0.63,-1
