ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
35,753.963,1621.71,14.008,0.004,1.373,0.006,1.294,0.021,0.73,0.005,1.388,0.006,163.20812312142988,-54.2077129546762
36,522.61,918.175,14.057,0.004,1.309,0.006,0.979,0.017,0.716,0.005,1.414,0.007,163.24172700223153,-54.265657875156904
37,1708.24,1856.59,14.058,0.005,0.548,0.007,0.229,0.006,0.342,0.006,0.67,0.008,163.07336549979775,-54.18923206203997
38,1608.79,1082.05,14.077,0.004,0.541,0.006,0.207,0.007,0.319,0.005,0.635,0.007,163.08793548719368,-54.252992035478464
39,1071.2,1935.14,14.086,0.007,1.312,0.012,1.055,0.031,0.698,0.008,1.378,0.012,163.16310031542508,-54.18210471364073
40,1623.74,679.06,14.196,0.005,0.977,0.008,0.624,0.014,0.539,0.007,1.031,0.009,163.08626620425363,-54.28621093095443
41,467.675,478.148,14.215,0.005,1.883,0.007,99.0,99.0,1.051,0.006,2.123,0.007,163.25025594925322,-54.30196129333721
42,1480.81,317.297,14.255,0.005,0.664,0.008,0.261,0.01,0.392,0.007,0.793,0.009,163.10698448607613,-54.31589684166196
43,1795.78,1701.61,14.294,0.005,1.088,0.007,0.654,0.012,0.598,0.007,1.168,0.008,163.0611047623165,-54.20210477068551
44,286.081,1085.31,14.304,0.004,0.707,0.006,0.201,0.008,0.388,0.006,0.749,0.005,163.27495839791936,-54.25169361661785
45,1031.02,1762.02,14.338,0.004,1.276,0.006,1.083,0.023,0.684,0.004,1.319,0.007,163.1688914312125,-54.196365229262625
46,1571.2,1861.58,14.375,0.004,1.635,0.007,1.641,0.053,0.893,0.005,1.739,0.007,163.0926687681249,-54.18867585657037
47,132.852,84.914,14.386,0.009,1.302,0.014,1.023,0.027,0.685,0.011,1.452,0.012,163.29857745317062,-54.33426328034392
48,941.505,1297.93,14.391,0.003,1.295,0.006,1.057,0.021,0.702,0.004,1.36,0.005,163.18197113492042,-54.234608531433594
49,1127.29,339.694,14.391,0.005,0.637,0.008,0.154,0.01,0.383,0.007,0.787,0.009,163.1570142195255,-54.31379810354304
50,1120.5,979.333,14.415,0.004,0.933,0.007,0.625,0.012,0.539,0.006,1.028,0.008,163.15704679265698,-54.26104535962255
51,470.987,660.116,14.424,0.005,1.677,0.008,1.743,0.072,0.921,0.007,1.808,0.007,163.24946109623747,-54.28693773488796
52,409.565,161.337,14.442,0.006,0.526,0.008,0.046,0.01,0.279,0.008,0.601,0.008,163.2591211389104,-54.32808393790284
53,1743.06,584.925,14.475,0.006,1.823,0.01,99.0,99.0,0.994,0.008,1.97,0.009,163.06951200981482,-54.29406517250094
54,343.003,1663.85,14.484,0.006,0.673,0.007,0.082,0.01,0.376,0.007,0.735,0.01,163.2661344808977,-54.20390214763682
55,1232.56,1949.92,14.496,0.007,0.698,0.009,0.125,0.008,0.409,0.011,0.772,0.014,163.14034353606792,-54.18104094093686
56,1661.51,540.711,14.511,0.005,0.616,0.008,0.149,0.009,0.359,0.007,0.724,0.008,163.08110000212534,-54.29763799863583
57,372.213,1251.46,14.535,0.005,0.757,0.006,0.253,0.009,0.418,0.006,0.801,0.007,163.26252509272055,-54.23801825188761
58,1637.54,585.12,14.565,0.005,1.396,0.008,1.306,0.039,0.731,0.007,1.432,0.009,163.084432645005,-54.29396053022132
59,1252.3,563.523,14.571,0.005,0.612,0.008,0.18,0.008,0.354,0.007,0.714,0.008,163.13896438313068,-54.29543649141397
60,36.592,812.02,14.604,0.007,1.952,0.01,99.0,99.0,1.276,0.009,2.958,0.009,163.31076168054588,-54.27413588209566
61,1794.52,1901.54,14.614,0.004,0.659,0.006,0.076,0.008,0.369,0.006,0.724,0.007,163.06119624801272,-54.18561835020441
62,456.62,1283.86,14.628,0.005,0.585,0.006,-0.299,0.005,0.377,0.007,0.767,0.007,163.2505402373397,-54.2353998229757
63,1920.65,465.852,14.631,0.006,1.387,0.009,1.144,0.033,0.766,0.008,1.521,0.009,163.0445499041069,-54.30402032350203
64,1749.02,615.895,14.638,0.005,0.584,0.008,0.078,0.01,0.336,0.007,0.676,0.009,163.0686314427003,-54.29151991173137
65,1232.81,229.157,14.669,0.005,0.602,0.008,0.377,0.011,0.345,0.007,0.709,0.008,163.14224944559126,-54.32298060033391
66,519.319,1282.69,14.716,0.004,0.776,0.006,0.314,0.009,0.434,0.006,0.819,0.006,163.24167368138956,-54.235541715583516
67,805.604,288.3,14.724,0.005,1.483,0.008,99.0,99.0,0.783,0.007,1.523,0.008,163.20269274581247,-54.31782836590403
68,467.106,1611.91,14.802,0.006,0.895,0.007,0.379,0.014,0.494,0.008,0.966,0.008,163.2486558476231,-54.20829201811038
69,463.151,1172.82,14.837,0.004,1.422,0.006,99.0,99.0,0.759,0.006,1.473,0.006,163.24976813590575,-54.24458038724008
70,185.944,1213.52,14.841,0.005,0.784,0.007,0.188,0.011,0.441,0.007,0.863,0.008,163.2889403404553,-54.24102992192559
71,869.679,57.054,14.841,0.005,0.633,0.008,0.052,0.01,0.36,0.007,0.725,0.008,163.1940422890386,-54.336937186320625
72,1379.85,1191.66,14.872,0.003,1.434,0.007,1.307,0.049,0.796,0.005,1.55,0.005,163.12015893674226,-54.24374975238827
73,1060.04,768.872,14.883,0.005,1.725,0.009,99.0,99.0,0.94,0.007,1.842,0.009,163.16587803823717,-54.27835998592416
74,1629.11,1527.68,14.889,0.004,1.458,0.007,1.25,0.048,0.817,0.006,1.614,0.007,163.08470031005328,-54.21627441405088
75,655.033,403.103,14.919,0.004,0.752,0.006,0.216,0.011,0.421,0.006,0.841,0.007,163.22383028376728,-54.30826566834097
77,1039.07,647.049,14.961,0.005,0.928,0.008,0.377,0.015,0.528,0.007,1.055,0.008,163.1690227610018,-54.288392911342754
78,1398.28,1983.97,15.006,0.004,0.829,0.006,0.36,0.016,0.473,0.005,0.886,0.006,163.11697242514433,-54.17839714308379
906,118.27,1404.33,18.534,0.034,0.887,0.056,99.0,99.0,0.592,0.04,1.13,0.05,163.2982416575881,-54.225205662172606
80,797.172,161.326,15.05,0.005,0.698,0.008,0.206,0.012,0.399,0.007,0.829,0.008,163.20412570350098,-54.328296249930084
81,1187.52,891.451,15.071,0.005,0.712,0.008,0.136,0.016,0.417,0.007,0.839,0.008,163.14768078725692,-54.26834754877032
82,1877.93,1767.09,15.115,0.005,0.734,0.008,0.18,0.013,0.42,0.007,0.813,0.008,163.04950213849452,-54.19679469736909
83,1370.66,1619.28,15.127,0.006,0.728,0.008,0.199,0.013,0.414,0.007,0.792,0.008,163.12108659130186,-54.208466466248694
84,2020.49,727.029,15.13,0.006,0.445,0.009,0.157,0.018,0.444,0.009,0.933,0.01,163.0301447991451,-54.2826128156522
85,852.498,148.687,15.137,0.005,0.551,0.008,0.369,0.013,0.3,0.007,0.641,0.008,163.19630310231844,-54.32937117004907
86,1530.48,1636.38,15.151,0.004,1.313,0.007,1.016,0.039,0.714,0.005,1.397,0.007,163.0985360211358,-54.20721172599262
87,788.73,1245.07,15.153,0.004,0.89,0.006,0.324,0.016,0.507,0.005,0.995,0.006,163.20362602895125,-54.23885167176307
88,1210.52,732.681,15.169,0.013,0.619,0.019,0.145,0.02,0.37,0.018,0.637,0.016,163.14463737138226,-54.281458632133194
89,1240.61,15.656,15.176,0.005,0.742,0.008,0.247,0.017,0.416,0.008,0.829,0.009,163.14151750375356,-54.340576976574184
90,1551.97,1364.04,15.178,0.004,1.202,0.008,0.861,0.027,0.679,0.005,1.326,0.007,163.09570417610223,-54.22969265212659
91,665.877,644.265,15.236,0.005,0.821,0.008,0.302,0.016,0.496,0.007,0.99,0.008,163.22187484691685,-54.28836831428951
92,1489.64,574.766,15.241,0.005,0.62,0.008,0.183,0.012,0.363,0.008,0.732,0.008,163.10536533100708,-54.294693234752955
93,1002.98,962.063,15.242,0.005,0.697,0.009,0.174,0.017,0.407,0.007,0.814,0.008,163.17368774944356,-54.262378418947186
94,984.246,780.032,15.262,0.005,1.277,0.009,0.967,0.051,0.7,0.007,1.378,0.008,163.1765876248169,-54.277383385004406
95,1786.69,963.253,15.269,0.006,1.301,0.01,1.048,0.047,0.737,0.008,1.455,0.008,163.06292895360917,-54.26294403053429
96,844.854,649.352,15.271,0.004,1.166,0.007,0.727,0.035,0.676,0.006,1.357,0.007,163.1965170435617,-54.288066987022425
97,1349.3,1163.41,15.28,0.004,1.281,0.008,0.951,0.035,0.717,0.006,1.401,0.007,163.12450254726642,-54.24605271695487
98,1501.99,1292.83,15.281,0.004,0.282,0.006,0.29,0.011,0.154,0.006,0.332,0.007,163.1028184284684,-54.235517504696
99,928.846,494.786,15.293,0.006,0.749,0.009,0.204,0.016,0.447,0.008,0.904,0.008,163.18486978233636,-54.30087518199346
100,1698.08,1932.38,15.301,0.005,1.444,0.009,1.138,0.055,0.802,0.006,1.581,0.008,163.07476543397863,-54.18297004232365
101,1949.13,1145.87,15.307,0.005,1.655,0.009,99.0,99.0,0.914,0.007,1.778,0.008,163.03983904796186,-54.24805748706749
102,196.443,1780.17,15.329,0.008,0.731,0.01,0.213,0.015,0.429,0.01,0.897,0.012,163.28671384775643,-54.1941698769908
103,111.445,454.449,15.343,0.008,0.74,0.01,0.247,0.02,0.422,0.011,0.87,0.011,163.3008299960324,-54.30372767190044
104,727.971,1461.2,15.345,0.004,1.483,0.007,1.226,0.062,0.807,0.005,1.582,0.006,163.21196265309754,-54.22095245223929
105,183.507,442.997,15.369,0.008,1.159,0.011,0.793,0.052,0.62,0.01,1.263,0.01,163.29062815552186,-54.30471016789274
106,1830.44,942.497,15.373,0.006,1.897,0.011,99.0,99.0,1.083,0.008,2.211,0.01,163.0567709945615,-54.26469435190864
107,1748.68,943.069,15.386,0.005,0.689,0.009,0.169,0.017,0.406,0.008,0.806,0.009,163.06831687732182,-54.2645717780744
108,772.846,818.785,15.394,0.005,1.232,0.008,0.841,0.047,0.681,0.007,1.335,0.008,163.20645173382175,-54.274034496982445
109,664.902,472.181,15.394,0.005,0.959,0.008,0.707,0.027,0.561,0.007,1.043,0.008,163.22230756909295,-54.302570913765976
110,1820.36,470.816,15.405,0.014,0.649,0.019,0.153,0.018,0.398,0.019,0.773,0.023,163.0587249788678,-54.30352595619765
111,1040.17,620.753,15.405,0.004,0.621,0.007,0.19,0.014,0.37,0.006,0.761,0.007,163.1689065860116,-54.29056252451791
112,1237.35,379.461,15.418,0.005,1.012,0.009,0.482,0.023,0.579,0.008,1.176,0.008,163.14136091397597,-54.31059699960628
113,1060.8,394.392,15.433,0.005,0.805,0.008,0.383,0.027,0.441,0.007,0.833,0.008,163.16634287944046,-54.30924340809716
114,839.49,1364.29,15.444,0.006,0.722,0.009,0.217,0.014,0.437,0.008,0.871,0.01,163.1963124194654,-54.22904649882009
115,774.18,1377.12,15.459,0.004,0.807,0.006,0.354,0.021,0.465,0.005,0.886,0.006,163.20552714770463,-54.227934590568914
116,916.116,1749.88,15.459,0.005,0.683,0.007,0.094,0.013,0.4,0.006,0.79,0.008,163.18511463368063,-54.19726422152353
117,201.537,106.217,15.462,0.009,0.673,0.012,0.16,0.016,0.35,0.012,0.787,0.013,163.28877456248318,-54.332534683978814
118,1704.23,535.455,15.463,0.006,0.679,0.009,0.041,0.019,0.405,0.008,0.837,0.01,163.0750651006493,-54.29810629602251
119,1463.46,484.389,15.482,0.005,0.668,0.008,0.148,0.016,0.387,0.008,0.771,0.009,163.10919462290593,-54.302118803549234
120,1775.92,606.158,15.506,0.006,0.956,0.01,0.535,0.026,0.582,0.01,1.101,0.01,163.0648403199079,-54.292344822288435
121,1826.71,1539.1,15.509,0.005,0.83,0.009,0.387,0.022,0.458,0.006,0.866,0.008,163.05683357490645,-54.21553353784513
122,1024.58,1571.03,15.52,0.004,1.206,0.007,0.65,0.035,0.664,0.005,1.311,0.006,163.16996139839415,-54.21213090291968
123,874.228,734.322,15.526,0.005,0.7,0.008,0.234,0.017,0.412,0.006,0.824,0.008,163.1922269228862,-54.281076006411894
124,1187.62,852.53,15.539,0.006,1.606,0.012,99.0,99.0,0.897,0.008,1.747,0.009,163.1477167550291,-54.27155758686494
125,586.547,46.536,15.542,0.006,1.327,0.009,99.0,99.0,0.726,0.008,1.497,0.009,163.23423892210403,-54.337648641966865
126,1134.46,687.855,15.553,0.005,1.14,0.009,0.672,0.036,0.639,0.007,1.274,0.008,163.15546203422628,-54.285097425529855
127,1142.33,1619.59,15.564,0.004,0.838,0.007,0.323,0.018,0.464,0.005,0.901,0.007,163.15329993142473,-54.208227291881386
128,1026.58,245.009,15.571,0.008,0.784,0.012,0.242,0.021,0.472,0.012,0.948,0.012,163.17144631477933,-54.32153690254335
129,997.612,1840.8,15.591,0.007,1.185,0.01,99.0,99.0,0.669,0.009,1.322,0.011,163.17354433969425,-54.18982788782753
130,1811.56,791.196,15.593,0.006,0.679,0.009,0.04,0.016,0.422,0.009,0.835,0.011,163.05959227078196,-54.27713835529203
131,52.641,1149.32,15.602,0.008,1.25,0.011,99.0,99.0,0.681,0.01,1.349,0.011,163.30791303747782,-54.24625496736557
132,480.085,1305.42,15.611,0.005,0.716,0.009,0.233,0.019,0.43,0.007,0.862,0.008,163.24719286727407,-54.23363495046576
133,1534.21,1731.8,15.62,0.005,0.743,0.008,0.139,0.016,0.434,0.006,0.848,0.008,163.0979512353414,-54.19934430562939
134,1539.25,1162.81,15.636,0.004,0.737,0.006,0.146,0.017,0.422,0.006,0.815,0.008,163.09767734760263,-54.246271699542206
135,661.219,1813.39,15.642,0.005,1.252,0.008,99.0,99.0,0.702,0.006,1.385,0.008,163.22103648842946,-54.191794600962155
136,984.461,417.077,15.656,0.006,0.688,0.009,0.164,0.021,0.396,0.008,0.81,0.009,163.17711979390316,-54.30732144089528
137,585.992,780.137,15.68,0.006,0.785,0.009,0.223,0.025,0.451,0.008,0.903,0.009,163.23296869560778,-54.27709924633559
138,1510.52,531.726,15.684,0.008,0.748,0.012,0.205,0.018,0.432,0.011,0.854,0.014,163.1024699766035,-54.298255828560414
139,394.56,1359.15,15.707,0.006,0.642,0.008,0.11,0.025,0.377,0.008,0.753,0.009,163.25921848612333,-54.22913261119143
140,137.089,625.163,15.72,0.008,1.281,0.012,99.0,99.0,0.718,0.011,1.465,0.011,163.29685869041273,-54.28963469070817
141,348.208,1780.76,15.724,0.007,0.862,0.009,0.382,0.026,0.477,0.009,0.908,0.016,163.26527070956874,-54.194237278888274
142,1158.43,1836.76,15.731,0.006,1.087,0.009,0.625,0.044,0.626,0.008,1.231,0.011,163.15086551450312,-54.190312436418054
143,712.722,1074.02,15.733,0.004,0.83,0.006,0.271,0.021,0.481,0.006,0.937,0.006,163.21459533546027,-54.25291954885698
144,1988.67,429.674,15.734,0.007,1.185,0.011,99.0,99.0,0.679,0.01,1.324,0.011,163.03497731731724,-54.30705675223696
145,914.78,557.476,15.737,0.005,1.784,0.011,99.0,99.0,0.975,0.006,1.926,0.007,163.18676033976274,-54.295694524970564
146,1402.78,1891.69,15.747,0.006,0.812,0.011,99.0,99.0,0.477,0.007,0.916,0.01,163.11638542066956,-54.186018256199546
147,449.505,512.901,15.753,0.007,0.691,0.01,0.241,0.02,0.391,0.009,0.792,0.01,163.2527681876372,-54.29908137850574
148,988.48,882.599,15.769,0.005,0.941,0.009,0.433,0.033,0.528,0.007,1.027,0.008,163.1758450219903,-54.268924180683996
149,1221.86,1351.62,15.78,0.008,1.157,0.012,99.0,99.0,0.625,0.009,1.321,0.012,163.14231309300172,-54.23041494403761
150,1187.52,938.31,15.784,0.006,0.639,0.009,0.194,0.023,0.372,0.008,0.746,0.011,163.14762175127711,-54.26448272225355
151,1901.61,552.738,15.814,0.006,0.796,0.01,0.346,0.03,0.439,0.009,0.912,0.019,163.04713625030573,-54.29685206979531
152,1746.75,1721.52,15.842,0.005,1.735,0.01,99.0,99.0,0.973,0.006,1.899,0.008,163.0680032515665,-54.20041144348681
154,717.957,895.553,15.851,0.005,0.917,0.009,0.489,0.032,0.538,0.007,1.045,0.008,163.21410722018499,-54.26765896910076
155,1176.67,24.974,15.862,0.018,1.186,0.027,0.771,0.061,0.682,0.022,1.297,0.025,163.15056569623096,-54.3397682019354
156,545.193,511.167,15.897,0.006,0.901,0.011,99.0,99.0,0.527,0.008,1.03,0.009,163.2392061456467,-54.299280634370916
157,1470.91,1044.99,15.898,0.005,0.783,0.008,0.3,0.024,0.458,0.006,0.87,0.008,163.10744744572517,-54.25592360681904
158,456.201,745.47,15.904,0.007,0.779,0.01,0.172,0.023,0.458,0.008,0.921,0.01,163.25141068565978,-54.279879623500875
159,1189.15,761.479,15.913,0.006,1.234,0.011,99.0,99.0,0.696,0.008,1.378,0.009,163.14762134615953,-54.27906751599151
160,1069.98,940.141,15.928,0.006,1.367,0.012,99.0,99.0,0.753,0.008,1.471,0.009,163.16424054406684,-54.264238926930034
161,822.24,1495.51,15.931,0.005,0.909,0.008,0.532,0.035,0.514,0.006,0.967,0.008,163.19860784400151,-54.21819498103314
162,713.321,1060.15,15.932,0.004,0.978,0.009,0.254,0.035,0.643,0.014,1.088,0.007,163.21452950950848,-54.25406531860262
163,361.016,1245.82,15.947,0.006,0.852,0.009,0.373,0.031,0.461,0.008,0.895,0.01,163.26411719188533,-54.23847669494655
164,1279.01,913.986,15.949,0.006,1.064,0.011,0.732,0.048,0.598,0.008,1.126,0.01,163.13471645159098,-54.266562653165785
165,1440.11,241.116,15.952,0.006,0.816,0.009,0.245,0.024,0.476,0.009,0.974,0.009,163.11286581882854,-54.322141726875145
166,1037.83,827.575,15.957,0.006,0.833,0.011,0.263,0.027,0.464,0.008,0.912,0.01,163.1689387063405,-54.27350088552214
167,477.324,1361.94,15.966,0.005,1.535,0.01,99.0,99.0,0.863,0.006,1.671,0.007,163.2475103288647,-54.22896194965188
168,21.993,120.277,15.968,0.009,1.09,0.014,0.274,0.041,0.476,0.013,1.181,0.014,163.31424579422438,-54.331294821783764
169,873.512,1369.14,15.969,0.005,0.781,0.008,0.188,0.024,0.451,0.006,0.87,0.008,163.19149967112207,-54.22867354908507
170,1040.39,864.414,15.971,0.007,1.173,0.012,0.844,0.06,0.66,0.008,1.28,0.01,163.16852616349473,-54.27046368967167
171,579.932,1321.84,15.973,0.009,0.774,0.011,0.173,0.021,0.446,0.01,0.892,0.011,163.23305197121445,-54.23235150576991
172,1840.81,1675.95,16.009,0.005,0.836,0.009,0.315,0.031,0.491,0.007,0.964,0.009,163.05477275818464,-54.204267938196494
173,512.946,1631.12,16.024,0.006,0.803,0.009,0.16,0.024,0.484,0.008,0.955,0.009,163.24215773717074,-54.20673977653237
174,1039.14,1129.81,16.024,0.005,0.739,0.009,0.169,0.025,0.438,0.006,0.846,0.009,163.16836593953656,-54.248564418088996
175,822.927,1277.61,16.028,0.004,0.825,0.008,0.297,0.028,0.477,0.005,0.904,0.007,163.1987529051361,-54.23619128772741
176,25.234,208.771,16.036,0.012,0.831,0.017,0.237,0.027,0.435,0.015,1.026,0.016,163.31358734431134,-54.323985464959264
177,1613.65,1935.03,16.039,0.005,0.808,0.009,0.262,0.026,0.445,0.006,0.875,0.009,163.0866554120047,-54.182660964522064
178,328.089,1005.8,16.041,0.005,0.936,0.008,0.391,0.035,0.516,0.007,1.04,0.008,163.26913372235933,-54.25829180691262
179,364.854,630.915,16.048,0.007,0.834,0.01,0.245,0.025,0.492,0.009,0.994,0.011,163.2645547396608,-54.28928637678013
180,1353.08,1959.42,16.057,0.006,0.748,0.009,0.154,0.026,0.442,0.007,0.868,0.01,163.12335338079635,-54.180377425188986
181,1413.0,1109.83,16.081,0.007,1.274,0.015,99.0,99.0,0.729,0.01,1.413,0.01,163.11556008391366,-54.25052690050132
182,9.826,1563.34,16.084,0.022,1.333,0.031,99.0,99.0,0.778,0.028,1.56,0.029,163.31336533559283,-54.211977839667064
183,803.742,200.608,16.098,0.006,0.759,0.01,0.195,0.027,0.445,0.009,0.919,0.01,163.20311940358152,-54.32506026399895
184,1377.31,482.345,16.101,0.006,1.156,0.011,99.0,99.0,0.662,0.008,1.291,0.009,163.1213896266722,-54.302221135348816
185,1644.1,959.055,16.105,0.007,1.063,0.012,0.621,0.054,0.608,0.01,1.171,0.011,163.08307207090778,-54.263159968211504
186,727.572,924.326,16.111,0.007,0.608,0.01,0.456,0.03,0.37,0.009,0.748,0.012,163.2127043495199,-54.265290230224984
187,825.919,431.569,16.119,0.006,1.38,0.013,99.0,99.0,0.771,0.008,1.51,0.009,163.19955889219298,-54.30602262077234
188,659.313,772.736,16.123,0.007,0.813,0.01,0.327,0.027,0.477,0.01,0.96,0.012,163.22259691607627,-54.277758577113296
189,595.977,1919.29,16.126,0.006,1.566,0.013,99.0,99.0,0.867,0.008,1.666,0.009,163.2301518618455,-54.18298452309836
190,190.649,1566.76,16.131,0.006,1.083,0.009,99.0,99.0,0.662,0.009,1.223,0.011,163.28778766432342,-54.21182018023059
191,819.423,737.225,16.134,0.007,0.767,0.011,99.0,99.0,0.462,0.009,0.931,0.012,163.19998140679058,-54.2807982879163
192,567.113,610.915,16.14,0.006,1.151,0.01,99.0,99.0,0.655,0.008,1.304,0.009,163.23592427768727,-54.291059124873776
193,613.609,1951.07,16.141,0.005,0.996,0.009,0.7,0.05,0.603,0.007,1.136,0.009,163.22763643846199,-54.180372186689816
194,780.842,1766.26,16.143,0.005,0.914,0.009,0.478,0.039,0.523,0.006,1.011,0.01,163.2041927604192,-54.19579219564413
195,975.528,1962.64,16.143,0.005,0.825,0.009,0.196,0.03,0.475,0.006,0.935,0.009,163.17657257105174,-54.17974248844598
196,1035.11,490.203,16.143,0.006,0.69,0.01,0.165,0.025,0.4,0.008,0.825,0.01,163.16982609258537,-54.30132546141366
197,1156.11,31.593,16.144,0.007,0.905,0.011,0.613,0.045,0.51,0.01,0.968,0.012,163.15346862197703,-54.33920975244581
198,262.178,1507.92,16.153,0.006,1.166,0.01,99.0,99.0,0.656,0.008,1.292,0.01,163.27774779610215,-54.216737697056764
199,1181.68,1438.09,16.16,0.005,0.656,0.008,0.096,0.024,0.396,0.007,0.793,0.009,163.14790459556866,-54.223243828365774
200,570.133,948.829,16.17,0.006,0.92,0.01,99.0,99.0,0.504,0.008,0.936,0.01,163.23495246869413,-54.26315794151937
201,1015.94,790.981,16.171,0.006,0.764,0.011,0.139,0.029,0.436,0.008,0.861,0.01,163.1720870525912,-54.27650343220006
202,149.444,984.482,16.172,0.008,0.804,0.012,0.241,0.038,0.468,0.01,0.927,0.012,163.29446972474682,-54.259943100548
203,1080.31,1673.26,16.177,0.005,0.821,0.009,0.277,0.025,0.47,0.006,0.908,0.009,163.1620076455627,-54.20373976157935
204,537.306,715.65,16.181,0.008,0.934,0.012,0.515,0.042,0.54,0.011,1.044,0.012,163.2399702544854,-54.28239291743668
205,935.147,1693.93,16.183,0.005,1.174,0.01,0.846,0.071,0.644,0.006,1.258,0.009,163.18247639318128,-54.20190261286963
206,793.419,1904.91,16.184,0.005,1.276,0.009,99.0,99.0,0.729,0.006,1.478,0.008,163.20230182291078,-54.184345760832784
