ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,Vrerr,VI,VIerr,ra,dec
128,3023.69,2802.75,11.626,0.008,2.117,0.008,99.0,99.0,99,99,2.051,0.037,185.89682752749593,-61.80247508298483
110,2736.26,2224.31,11.669,0.009,1.311,0.008,0.911,0.003,99,99,1.385,0.012,185.94550475354842,-61.84885940146791
103,1356.54,2979.18,11.676,0.012,1.283,0.011,0.845,0.004,99,99,1.308,0.017,186.17945901355074,-61.788179429616925
106,2511.43,2001.26,11.677,0.007,1.3,0.006,0.957,0.003,99,99,1.338,0.01,185.9836979164591,-61.86673553196498
23,2641.45,1765.27,11.677,0.007,0.367,0.027,0.209,0.027,99,99,0.326,0.01,185.96158614123195,-61.88565899942344
25,1510.66,2029.86,11.704,0.004,0.323,0.007,0.228,0.007,99,99,0.401,0.006,186.1538014050264,-61.864293613264536
19,1031.34,3191.1,11.735,0.014,0.567,0.054,-0.008,0.053,99,99,0.393,0.025,186.23443556443274,-61.77110431767869
21,1456.78,3321.71,11.813,0.014,0.471,0.056,0.04,0.056,99,99,0.4,0.022,186.16229415241634,-61.760757118181225
42,1340.23,1444.93,11.818,0.004,0.734,0.004,0.476,0.003,99,99,0.908,0.006,186.18312048211973,-61.91112408448903
29,1668.52,2378.06,11.862,0.004,0.303,0.009,0.204,0.009,99,99,0.367,0.006,186.12682098874276,-61.83642465870981
33,2134.83,2176.62,11.867,0.005,0.42,0.007,0.299,0.006,99,99,0.515,0.008,186.04767848670446,-61.85264706380692
108,2905.04,286.983,11.883,0.014,1.252,0.021,1.295,0.021,99,99,1.324,0.019,185.91652035315235,-62.00419005768218
125,2395.57,3709.11,11.952,0.014,1.528,0.013,99.0,99.0,99,99,1.453,0.022,186.0033086942024,-61.72983535520508
34,2433.96,2864.29,11.981,0.004,0.271,0.005,0.126,0.004,99,99,0.346,0.005,185.9968314834169,-61.797551141144424
46,2114.82,3150.86,12.002,0.006,0.3,0.007,99.0,99.0,99,99,0.334,0.009,186.0508914577705,-61.77455888880739
35,3320.35,1979.89,12.025,0.016,0.362,0.015,0.209,0.008,99,99,0.507,0.018,185.846197277472,-61.86842087234835
241,1949.14,3872.28,12.054,0.022,2.04,0.02,99.0,99.0,99,99,99.0,99.0,186.07877910113635,-61.716724610793854
126,1490.21,1400.32,12.056,0.004,1.315,0.004,1.025,0.004,99,99,1.414,0.007,186.15760672253785,-61.91474199396229
48,2354.58,1108.22,12.087,0.006,0.505,0.006,0.359,0.005,99,99,0.582,0.009,186.01044944286025,-61.938315762102626
32,2728.49,2439.23,12.088,0.009,0.323,0.009,0.163,0.004,99,99,0.401,0.012,185.94684660352223,-61.83162991020704
55,1858.33,2835.97,12.097,0.004,0.298,0.005,99.0,99.0,99,99,0.328,0.006,186.09444385662385,-61.799761852013695
143,2392.84,2643.46,12.1,0.004,1.996,0.004,99.0,99.0,99,99,2.4,0.009,186.00381514628558,-61.815250036824054
63,1964.24,2335.34,12.13,0.004,0.329,0.005,0.207,0.004,99,99,0.398,0.005,186.07661792325146,-61.83990211117267
45,2595.48,1540.43,12.135,0.006,0.436,0.006,0.34,0.005,99,99,0.567,0.009,185.9694007750051,-61.90368284615806
40,2020.76,1709.97,12.154,0.006,0.378,0.006,0.254,0.003,99,99,0.475,0.008,186.06717831850904,-61.89003581551481
95,2979.04,3288.89,12.167,0.008,0.529,0.028,99.0,99.0,99,99,0.624,0.011,185.90451741000743,-61.76350574651567
36,1232.68,3158.14,12.173,0.014,0.356,0.018,0.175,0.013,99,99,0.406,0.017,186.20034532670354,-61.773806034826094
382,1382.6,3004.75,12.179,0.014,2.582,0.013,99.0,99.0,99,99,2.77,0.046,186.17502748129922,-61.78613720761826
44,1158.02,1714.7,12.212,0.004,0.345,0.004,0.173,0.003,99,99,0.403,0.006,186.21396021195767,-61.889447599371294
54,2526.26,1985.09,12.212,0.005,0.394,0.005,0.23,0.004,99,99,0.48,0.008,185.98117723866943,-61.86803248644905
190,3124.3,1790.44,12.267,0.008,1.331,0.008,1.37,0.007,99,99,1.417,0.012,185.8794666806444,-61.88362990215918
52,2169.05,1998.13,12.279,0.005,0.357,0.005,0.196,0.003,99,99,0.396,0.007,186.04189656847313,-61.866958143242115
22,3876.87,4031.27,12.279,0.01,0.288,0.013,-0.24,0.01,99,99,0.388,0.018,185.75301138040058,-61.70382791861776
76,3358.65,1331.66,12.3,0.009,0.441,0.014,0.133,0.014,99,99,0.498,0.014,185.83943060509847,-61.92039577961552
166,3177.46,2126.8,12.301,0.007,1.213,0.008,0.95,0.007,99,99,1.205,0.013,185.8705314805182,-61.856656304660035
132,2340.25,3092.63,12.309,0.006,1.305,0.005,99.0,99.0,99,99,1.27,0.009,186.01270386464697,-61.77924399507587
56,2535.38,2717.07,12.329,0.004,0.286,0.004,0.113,0.003,99,99,0.319,0.006,185.97963264935552,-61.809355536835405
49,1472.88,3484.72,12.332,0.012,0.388,0.011,99.0,99.0,99,99,0.451,0.019,186.1594878818801,-61.74769886847428
67,1160.81,580.696,12.359,0.007,0.676,0.006,-0.055,0.004,99,99,0.907,0.009,186.21427845614872,-61.98032810100779
53,2332.71,1702.7,12.394,0.005,0.336,0.005,0.14,0.003,99,99,0.452,0.008,186.01410783835195,-61.89065685601414
60,2765.08,1865.81,12.398,0.006,0.385,0.005,0.22,0.003,99,99,0.469,0.009,185.94056866944425,-61.87760023272582
211,836.464,3933.02,12.441,0.028,1.489,0.025,99.0,99.0,99,99,1.366,0.044,186.26685881898155,-61.711599454412664
64,1680.8,1006.79,12.444,0.004,0.38,0.004,0.213,0.003,99,99,0.485,0.007,186.12532480276641,-61.94633189746764
75,1687.9,910.203,12.455,0.004,0.451,0.004,0.321,0.003,99,99,0.596,0.007,186.12415728823873,-61.95407543247335
38,2499.96,2528.0,13.994,0.195,-0.05,0.223,-1.077,0.145,99,99,99.0,99.0,185.98564132689978,-61.824510242569
69,1077.11,1441.77,12.459,0.003,0.352,0.003,0.152,0.003,99,99,0.405,0.005,186.22792579824173,-61.91129148541328
59,2241.76,1784.57,12.464,0.005,0.321,0.005,0.146,0.003,99,99,0.396,0.009,186.0295686302798,-61.88408499306854
66,2393.72,970.712,12.466,0.006,0.325,0.006,0.095,0.006,99,99,0.378,0.01,186.00379220537968,-61.94934348455519
61,342.105,1216.11,12.468,0.011,0.312,0.01,0.212,0.004,99,99,0.285,0.013,186.35333515068317,-61.92905677665415
62,1348.55,3508.34,12.488,0.019,0.379,0.017,99.0,99.0,99,99,0.34,0.024,186.18051994593898,-61.74577667263152
100,1892.99,1870.44,12.491,0.003,0.709,0.004,0.197,0.003,99,99,0.797,0.005,186.08886425511344,-61.877152395066126
2960,2201.04,1139.9,17.184,0.109,-0.919,0.315,99.0,99.0,99,99,99.0,99.0,186.03661010245696,-61.93575836775429
98,2241.7,2934.97,12.497,0.003,0.272,0.004,99.0,99.0,99,99,0.334,0.005,186.02942158698335,-61.79187386852551
39,965.448,2678.22,12.529,0.007,0.278,0.006,-0.107,0.002,99,99,0.329,0.011,186.24598417300714,-61.81217555519533
78,2094.5,1900.4,12.558,0.004,0.374,0.004,0.231,0.003,99,99,0.441,0.006,186.05459049383725,-61.874782412205775
112,2697.18,3076.63,12.59,0.004,0.518,0.004,0.363,0.003,99,99,0.576,0.005,185.9522239271,-61.78053411141238
220,255.473,1993.58,12.594,0.006,1.187,0.007,0.819,0.005,99,99,1.177,0.016,186.36721618778486,-61.8667241392372
86,342.596,2884.33,12.595,0.011,0.633,0.01,0.073,0.005,99,99,0.677,0.018,186.35145004284794,-61.7954083034294
203,3593.45,1995.84,12.607,0.009,1.929,0.017,2.271,0.019,99,99,2.504,0.015,185.7997865274541,-61.867102327684876
73,1178.93,2504.31,12.613,0.005,0.352,0.005,0.154,0.003,99,99,0.39,0.008,186.20987629648306,-61.8261804168761
222,2234.16,662.662,12.622,0.006,1.324,0.006,1.283,0.007,99,99,1.335,0.011,186.03105050905586,-61.97402132784609
87,1810.86,2637.2,12.641,0.003,0.316,0.003,0.14,0.003,99,99,0.339,0.004,186.10256127141577,-61.81568393807701
109,2413.92,1900.91,12.646,0.004,0.531,0.004,0.357,0.003,99,99,0.556,0.008,186.00027876320186,-61.87477425714947
215,2257.83,2162.32,12.66,0.003,1.268,0.004,1.11,0.004,99,99,1.235,0.006,186.02678303389447,-61.85380659262501
138,3501.05,445.233,12.664,0.01,0.659,0.026,0.31,0.028,99,99,0.887,0.015,185.81478490523534,-61.99146612870511
79,147.574,3635.98,12.697,0.013,0.353,0.012,99.0,99.0,99,99,0.412,0.023,186.38366150744707,-61.73510519827331
105,1249.96,1765.77,12.708,0.002,0.368,0.003,0.186,0.003,99,99,0.426,0.004,186.19828453791672,-61.88538447020195
257,1142.33,2051.19,12.717,0.003,1.472,0.003,1.305,0.004,99,99,1.419,0.008,186.2163975695946,-61.86247802379658
92,579.521,2304.21,12.719,0.007,0.416,0.007,0.211,0.004,99,99,0.492,0.011,186.31182303488586,-61.84199062986591
104,2902.76,3275.03,12.721,0.005,0.394,0.024,0.155,0.024,99,99,0.437,0.007,185.91743139331226,-61.764622113863204
93,2289.04,2071.59,12.724,0.004,0.369,0.004,0.214,0.003,99,99,0.453,0.007,186.0214911990789,-61.86108227913804
139,1774.26,2621.03,12.729,0.002,0.379,0.004,99.0,99.0,99,99,0.408,0.005,186.10877730535694,-61.81697326984191
273,558.917,1486.02,12.752,0.004,1.544,0.005,1.418,0.006,99,99,1.519,0.011,186.31612242047703,-61.90753562408917
85,418.191,3354.18,12.753,0.013,0.411,0.012,99.0,99.0,99,99,0.457,0.021,186.33815308450224,-61.75780454776541
82,2164.39,2138.08,12.764,0.003,0.292,0.003,0.112,0.003,99,99,0.357,0.006,186.04266322813612,-61.85573972973648
283,1480.26,2329.78,12.782,0.002,1.716,0.003,1.775,0.004,99,99,1.676,0.006,186.1588140426585,-61.84025040019823
113,1089.22,528.733,12.789,0.007,0.641,0.006,-0.091,0.004,99,99,0.858,0.009,186.2265380293696,-61.984466602144145
124,229.89,2568.44,12.79,0.01,0.7,0.009,0.091,0.005,99,99,0.768,0.014,186.3709165148216,-61.82065894534143
90,2329.99,1613.52,12.793,0.005,0.347,0.005,0.165,0.003,99,99,0.429,0.009,186.01458045366633,-61.89780556624822
97,739.268,1780.84,12.796,0.004,0.304,0.004,0.157,0.004,99,99,0.321,0.007,186.28515096351944,-61.88399184526931
299,3275.79,2965.86,12.801,0.005,1.604,0.007,1.526,0.008,99,99,1.642,0.009,185.85414154131107,-61.789372246581365
118,2851.26,3106.36,12.802,0.004,0.449,0.004,0.195,0.003,99,99,0.582,0.006,185.92612151670212,-61.77814612223634
116,1891.73,2087.59,12.81,0.002,0.347,0.003,0.142,0.003,99,99,0.404,0.005,186.08900935107232,-61.85974745454074
94,2219.44,1983.14,12.812,0.004,0.351,0.004,0.159,0.003,99,99,0.408,0.007,186.0333333646931,-61.86816537953893
102,2197.56,2062.73,12.816,0.003,0.341,0.003,0.183,0.003,99,99,0.408,0.007,186.03703952091774,-61.86178325259856
130,595.297,1429.72,12.837,0.003,0.349,0.005,0.142,0.005,99,99,0.366,0.005,186.3099827110696,-61.912063182981306
142,1290.85,1260.23,12.841,0.003,0.626,0.003,0.183,0.004,99,99,0.711,0.005,186.19164498828218,-61.925911246044656
120,2782.34,2920.65,12.853,0.003,0.356,0.004,0.18,0.003,99,99,0.407,0.005,185.9377713919454,-61.79303594042621
213,547.372,772.374,12.863,0.005,1.036,0.005,0.573,0.004,99,99,1.042,0.008,186.31880314663175,-61.96471229064137
134,1546.44,2079.97,12.866,0.002,0.412,0.003,0.256,0.003,99,99,0.452,0.004,186.14769506275277,-61.8602865466049
121,774.493,3050.42,12.867,0.01,0.439,0.024,0.219,0.023,99,99,0.471,0.016,186.27806919189584,-61.78228552977282
253,3602.0,1215.38,12.872,0.01,1.404,0.023,1.531,0.025,99,99,1.402,0.018,185.7979317148435,-61.92968814878022
91,1807.05,3629.9,12.874,0.011,0.316,0.01,99.0,99.0,99,99,0.297,0.017,186.10287859923187,-61.73612864594295
334,883.773,3201.71,12.876,0.011,1.338,0.022,1.063,0.021,99,99,1.364,0.018,186.25942810038018,-61.77020448225688
107,2300.47,1217.32,12.879,0.004,0.304,0.004,0.12,0.004,99,99,0.384,0.008,186.01965592884514,-61.92956388201086
111,1345.62,2910.12,12.891,0.006,0.392,0.006,0.21,0.003,99,99,0.447,0.01,186.18134906398674,-61.79371038421718
178,3435.15,321.601,12.892,0.009,0.285,0.026,0.345,0.028,99,99,0.448,0.014,185.8259860796758,-62.001388612882884
89,494.344,1320.62,12.914,0.004,0.309,0.004,-0.176,0.003,99,99,0.402,0.007,186.32728605793395,-61.92075800420092
135,635.326,2960.9,12.937,0.011,0.551,0.01,0.224,0.004,99,99,0.561,0.017,186.3017388514694,-61.78940274217595
136,2787.24,956.392,12.939,0.008,0.303,0.009,0.178,0.009,99,99,0.355,0.012,185.9367019557361,-61.95051336999461
114,1389.61,3103.34,12.948,0.007,0.389,0.007,0.171,0.004,99,99,0.43,0.012,186.1737860999041,-61.77823890513795
148,1079.81,1161.82,12.951,0.003,0.461,0.004,0.303,0.003,99,99,0.516,0.005,186.22767189380687,-61.93372689482235
131,3267.02,1986.96,12.955,0.008,0.331,0.009,0.176,0.008,99,99,0.413,0.012,185.85526452268346,-61.86785992595387
152,2090.14,2299.01,12.959,0.002,0.545,0.003,0.1,0.003,99,99,0.599,0.004,186.05524502626582,-61.84283152785155
156,2054.61,2538.76,12.959,0.002,0.383,0.003,0.234,0.003,99,99,0.43,0.004,186.06122490061142,-61.82361070574083
144,1466.46,2068.84,12.972,0.002,0.329,0.003,0.132,0.004,99,99,0.372,0.004,186.16129412239633,-61.86115844096319
129,2747.01,2489.24,12.984,0.005,0.323,0.005,99.0,99.0,99,99,0.378,0.007,185.9437084293623,-61.827620626768805
164,3893.56,2044.24,12.993,0.01,0.269,0.02,0.227,0.02,99,99,0.353,0.015,185.7488128766985,-61.863159743346884
185,3974.17,1538.39,12.996,0.011,0.287,0.026,0.368,0.026,99,99,0.473,0.016,185.73475939342742,-61.903709246138426
117,1296.98,2499.1,13.019,0.005,0.31,0.004,0.103,0.003,99,99,0.343,0.007,186.18984000940995,-61.82663284270972
466,3713.74,3681.54,13.047,0.008,1.752,0.011,1.841,0.011,99,99,1.766,0.018,185.78035407245252,-61.731911009082665
151,1855.41,797.214,13.049,0.005,0.446,0.005,0.297,0.005,99,99,0.519,0.008,186.0956331627938,-61.96316994116555
363,3846.07,3838.54,13.051,0.008,1.331,0.012,0.947,0.011,99,99,1.4,0.021,185.75808161705342,-61.71928948033727
153,1625.45,3346.15,13.055,0.008,0.574,0.008,99.0,99.0,99,99,0.629,0.014,186.13372051308528,-61.758834964303
160,1472.99,2111.14,13.061,0.002,0.363,0.003,0.193,0.003,99,99,0.408,0.004,186.1601621762442,-61.857770199876306
154,981.824,679.008,13.069,0.005,0.659,0.006,-0.081,0.004,99,99,0.914,0.008,186.2447534349008,-61.97238238799631
150,3263.7,2385.31,13.082,0.007,0.315,0.009,0.121,0.007,99,99,0.397,0.009,185.8559731955247,-61.835920369368125
147,2433.14,2140.37,13.092,0.004,0.429,0.004,0.254,0.003,99,99,0.503,0.008,185.99699863976392,-61.855579787462375
122,206.926,3319.29,13.098,0.013,0.354,0.011,99.0,99.0,99,99,0.305,0.021,186.3739701278392,-61.76050100245358
165,982.264,1670.43,13.102,0.003,0.484,0.003,0.314,0.003,99,99,0.576,0.005,186.24389857024107,-61.89293383513975
186,2758.09,3383.4,13.105,0.005,0.725,0.024,0.179,0.024,99,99,0.771,0.008,185.94194582114866,-61.7559419283488
146,1666.8,3278.52,13.108,0.007,0.394,0.007,0.262,0.004,99,99,0.413,0.012,186.12674545849205,-61.76426248998805
137,2011.49,1838.91,13.111,0.004,0.349,0.004,0.155,0.003,99,99,0.435,0.007,186.06872130567464,-61.879699185981245
123,3525.76,2099.94,13.12,0.01,0.19,0.014,-0.155,0.013,99,99,0.329,0.014,185.81134200302688,-61.85876603533238
401,1989.86,698.536,13.121,0.005,2.057,0.005,99.0,99.0,99,99,2.557,0.01,186.07272812460783,-61.97110650008111
534,398.73,2692.58,13.123,0.01,1.943,0.01,1.851,0.011,99,99,3.237,0.038,186.34212894868818,-61.81079545789996
262,2924.78,873.549,13.123,0.009,1.279,0.011,0.982,0.013,99,99,1.395,0.013,185.91323971736213,-61.95715613501812
145,2768.11,2378.11,13.135,0.005,0.362,0.005,0.161,0.003,99,99,0.403,0.007,185.94011323546616,-61.836529317568456
181,3933.81,1625.58,13.135,0.011,0.214,0.025,0.079,0.025,99,99,0.39,0.017,185.74168689469047,-61.896726076466045
133,408.529,3399.68,13.137,0.013,0.376,0.012,99.0,99.0,99,99,0.362,0.022,186.33974318995303,-61.75415544510838
140,1779.28,3145.23,13.143,0.006,0.36,0.005,0.19,0.003,99,99,0.397,0.009,186.10774124251537,-61.774964292054825
188,455.161,2218.58,13.143,0.007,0.736,0.007,0.119,0.005,99,99,0.836,0.01,186.33303476939773,-61.848795266137195
179,2473.75,2850.56,13.157,0.007,1.014,0.258,-0.432,0.262,99,99,0.443,0.009,185.99008507716118,-61.798653274731265
193,1999.35,2766.83,13.166,0.003,0.481,0.004,0.334,0.004,99,99,0.581,0.006,186.07054699704145,-61.80532397484369
172,1509.61,948.987,13.172,0.004,0.567,0.004,0.037,0.004,99,99,0.664,0.007,186.15454079201805,-61.95092073113575
180,2904.43,4039.85,13.19,0.01,0.572,0.01,99.0,99.0,99,99,0.561,0.018,185.9173183883319,-61.70331350977786
159,3154.27,2037.98,13.19,0.008,0.337,0.008,0.252,0.006,99,99,0.4,0.012,185.87444437809683,-61.863779844607265
167,1637.41,3158.17,13.191,0.006,0.484,0.006,0.355,0.004,99,99,0.539,0.011,186.1317727886465,-61.77390105486547
201,1933.95,2395.1,13.192,0.002,0.599,0.003,0.099,0.003,99,99,0.687,0.004,186.08174466131976,-61.835107744357735
187,1136.3,599.749,13.195,0.006,0.594,0.006,0.093,0.005,99,99,0.653,0.008,186.2184485635832,-61.97879233062752
427,1947.19,2850.79,13.198,0.003,1.985,0.004,2.053,0.006,99,99,2.044,0.011,186.0793711681693,-61.79858766930201
240,3983.07,589.32,13.211,0.011,0.26,0.035,0.5,0.037,99,99,0.446,0.017,185.73259100695947,-61.97982806734685
119,3718.32,3933.92,13.216,0.008,0.343,0.01,-0.086,0.008,99,99,0.405,0.015,185.779737622517,-61.711674555604255
195,4028.91,2666.1,13.221,0.009,0.337,0.017,0.209,0.016,99,99,0.453,0.013,185.72627525696674,-61.81325488744208
386,145.257,1401.33,13.226,0.005,1.734,0.006,1.522,0.008,99,99,1.786,0.01,186.38665789294163,-61.91411371868764
163,1731.59,1582.15,13.237,0.01,0.42,0.01,0.2,0.007,99,99,0.519,0.016,186.11642754316003,-61.900227346780504
210,1465.29,2880.48,13.238,0.006,0.689,0.005,0.395,0.004,99,99,0.79,0.009,186.1610739427338,-61.79611575583167
175,2156.6,2147.43,13.24,0.003,0.363,0.004,0.215,0.003,99,99,0.407,0.006,186.04398516031782,-61.85498937159937
217,3688.67,3605.78,13.245,0.007,0.746,0.01,0.222,0.008,99,99,0.832,0.012,185.78454805474703,-61.73799121050721
245,3548.87,724.882,13.246,0.01,1.327,0.026,1.285,0.031,99,99,1.441,0.015,185.80675031471878,-61.96903247472993
192,2667.67,1931.33,13.249,0.005,0.519,0.005,0.337,0.004,99,99,0.624,0.009,185.95713637891663,-61.872346678921886
157,1536.76,3152.47,13.25,0.007,0.411,0.006,0.206,0.003,99,99,0.389,0.011,186.14882806123535,-61.77433670845508
218,2594.65,627.358,13.251,0.008,0.424,0.012,0.329,0.013,99,99,0.574,0.012,185.969537057355,-61.97688729935953
158,1475.95,3660.98,13.252,0.012,0.446,0.011,99.0,99.0,99,99,0.474,0.02,186.15888297010736,-61.733576095215476
171,1606.27,2696.6,13.252,0.004,0.403,0.004,0.213,0.003,99,99,0.422,0.006,186.13724971817805,-61.81088342177048
168,754.689,2191.89,13.259,0.004,0.448,0.004,0.154,0.003,99,99,0.488,0.008,186.28216647086563,-61.851063023662824
194,1530.24,1691.35,13.277,0.003,0.381,0.003,0.229,0.003,99,99,0.445,0.004,186.1506422600067,-61.89142780278994
208,1641.34,1667.03,13.28,0.009,0.463,0.011,0.34,0.01,99,99,0.56,0.014,186.13174979316585,-61.893404050197645
184,2131.26,2169.07,13.283,0.005,0.391,0.005,0.252,0.005,99,99,0.493,0.008,186.04828650186857,-61.85325179991898
177,2055.21,1729.35,13.284,0.007,0.417,0.007,0.183,0.006,99,99,0.543,0.011,186.06131260101017,-61.88848758320102
161,2371.38,1637.31,13.288,0.005,0.35,0.005,0.212,0.003,99,99,0.413,0.008,186.0075348776876,-61.89590215257302
351,663.077,3497.81,13.292,0.014,1.438,0.013,99.0,99.0,99,99,1.363,0.023,186.29655466675533,-61.746400718977604
162,2285.36,1033.81,13.301,0.005,0.346,0.004,0.142,0.004,99,99,0.387,0.009,186.0222569553137,-61.9442735551603
247,3262.78,130.477,13.309,0.008,1.687,0.025,1.94,0.032,99,99,1.866,0.016,185.85536523140112,-62.01673056783722
216,2907.64,3563.33,13.311,0.007,0.657,0.006,99.0,99.0,99,99,0.725,0.01,185.91666775347588,-61.7415109222861
196,1631.77,763.262,13.317,0.005,0.477,0.005,0.263,0.004,99,99,0.621,0.008,186.13379898673932,-61.96583946418806
221,2067.61,2689.68,13.318,0.003,0.356,0.003,0.196,0.004,99,99,0.379,0.004,186.05898590586264,-61.81151616607899
173,1065.18,3718.64,13.327,0.014,0.443,0.013,99.0,99.0,99,99,0.454,0.023,186.22833895163285,-61.728848555354915
244,3387.71,240.692,13.331,0.009,0.606,0.026,0.332,0.028,99,99,0.822,0.014,185.83405785376615,-62.007882001324255
174,2714.01,2014.65,13.332,0.005,0.382,0.005,0.201,0.003,99,99,0.449,0.008,185.94926535954423,-61.86566753708109
199,2952.84,2657.07,13.339,0.005,0.428,0.005,0.279,0.003,99,99,0.517,0.007,185.9088094005751,-61.814158934748335
236,1945.69,2615.47,13.345,0.002,0.356,0.003,99.0,99.0,99,99,0.379,0.004,186.0796898175906,-61.81744740411496
223,903.435,2482.62,13.355,0.006,0.57,0.006,0.4,0.004,99,99,0.616,0.009,186.25666074058276,-61.827825722040096
207,1784.19,3015.64,13.36,0.005,0.463,0.005,99.0,99.0,99,99,0.503,0.008,186.10695394978387,-61.785350410239765
205,1161.24,605.366,13.366,0.006,0.66,0.006,-0.061,0.004,99,99,0.88,0.008,186.21418746888455,-61.97835108136811
289,2111.86,2656.83,13.369,0.003,1.3,0.004,0.922,0.006,99,99,1.33,0.004,186.05148538401448,-61.81415431929149
189,3083.11,1544.17,13.376,0.009,0.358,0.009,0.281,0.007,99,99,0.443,0.013,185.8864077229525,-61.90337875630957
206,3208.48,1910.64,13.378,0.008,0.409,0.009,0.283,0.007,99,99,0.481,0.012,185.8651895165081,-61.8739852122926
183,2441.57,2076.07,13.383,0.004,0.371,0.004,0.18,0.003,99,99,0.456,0.008,185.995569153581,-61.86073472353558
212,3160.02,2353.68,13.383,0.007,0.363,0.008,0.236,0.007,99,99,0.456,0.01,185.8735655466374,-61.838467143175585
255,4003.81,633.104,13.394,0.012,0.229,0.035,0.274,0.036,99,99,0.514,0.017,185.7290819271915,-61.97631154796151
182,1428.7,2840.6,13.397,0.005,0.32,0.005,0.122,0.004,99,99,0.355,0.008,186.16729922922025,-61.799302512562306
260,3483.28,17.853,13.405,0.009,0.447,0.028,0.303,0.031,99,99,0.652,0.014,185.81763835194366,-62.02574447743058
228,1864.01,3923.0,13.41,0.011,0.661,0.015,0.105,0.013,99,99,0.698,0.019,186.0931573731864,-61.71264925854029
251,1721.71,1035.03,13.421,0.004,0.848,0.004,0.112,0.003,99,99,1.135,0.007,186.11833832488273,-61.94407798495804
229,3454.67,3078.43,13.43,0.006,0.68,0.031,-0.153,0.031,99,99,0.436,0.008,185.8238774535955,-61.780319986831074
224,739.546,1165.46,13.432,0.003,0.412,0.004,0.126,0.004,99,99,0.484,0.005,186.28565669121113,-61.933301261458816
360,3608.66,3282.13,13.436,0.006,1.974,0.01,2.113,0.016,99,99,2.066,0.012,185.79790065162072,-61.76395868429075
198,2339.04,2045.05,13.438,0.004,0.386,0.004,0.232,0.003,99,99,0.441,0.008,186.0129964126431,-61.86321405009817
200,2541.85,2080.78,13.448,0.004,0.416,0.004,0.25,0.003,99,99,0.489,0.008,185.97852745765604,-61.860362159476225
232,1933.53,2119.67,13.452,0.003,0.447,0.003,0.209,0.004,99,99,0.485,0.005,186.08189613486925,-61.857183237870835
231,3369.4,2884.32,13.458,0.005,0.587,0.008,0.045,0.007,99,99,0.697,0.008,185.83824050613921,-61.795896790317016
