ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
42,1908.87,410.398,13.907,0.007,1.529,0.012,1.087,0.019,0.877,0.009,1.766,0.01,154.64628087389454,-56.493999873394756
43,1665.28,1642.24,13.933,0.005,1.356,0.006,99.0,99.0,0.817,0.006,1.637,0.007,154.68106376141006,-56.39181264076304
44,1144.68,1256.33,13.936,0.002,0.51,0.003,-0.046,0.005,0.347,0.004,0.706,0.004,154.7594021644372,-56.42326416244292
45,1919.56,544.841,13.947,0.007,0.584,0.01,-0.03,0.009,0.374,0.009,0.739,0.011,154.64456826343556,-56.48291479483683
46,925.486,1477.33,13.948,0.003,0.605,0.004,0.008,0.005,0.41,0.004,0.805,0.005,154.79177115615394,-56.40487730244825
47,1171.71,1345.61,13.953,0.003,0.489,0.004,0.112,0.005,0.334,0.004,0.685,0.005,154.75522061962627,-56.415909402723294
48,1087.81,1301.08,13.955,0.005,0.572,0.006,0.173,0.006,0.376,0.012,0.889,0.018,154.76782506332364,-56.41952834441704
49,516.393,965.37,13.977,0.006,0.434,0.009,-0.003,0.007,0.301,0.009,0.569,0.011,154.85378945163538,-56.446930553925874
50,986.433,1938.77,14.074,0.009,0.709,0.012,0.142,0.014,0.447,0.01,0.859,0.012,154.78177200530075,-56.366763217339894
51,93.548,70.125,14.151,0.008,1.945,0.014,99.0,99.0,1.062,0.01,2.176,0.012,154.9182869676325,-56.520374662000116
52,959.166,630.597,14.159,0.007,0.527,0.01,0.414,0.009,0.327,0.008,0.685,0.011,154.7880065515949,-56.474732843321874
53,891.591,217.295,14.167,0.007,0.754,0.011,0.562,0.011,0.437,0.009,0.901,0.012,154.79856093121234,-56.50869361944451
54,613.466,551.928,14.181,0.006,0.696,0.01,0.197,0.01,0.417,0.008,0.795,0.009,154.83983466833638,-56.48099245777263
55,1842.26,568.211,14.256,0.007,0.691,0.011,0.091,0.01,0.428,0.01,0.839,0.011,154.65608917926141,-56.48086704502038
56,287.978,1848.06,14.262,0.007,1.432,0.01,0.981,0.021,0.81,0.009,1.62,0.011,154.88629622840426,-56.37415138510331
57,1157.14,1404.28,14.28,0.003,0.43,0.004,0.063,0.005,0.305,0.004,0.594,0.005,154.75729869510414,-56.41105140955269
58,703.137,905.657,14.306,0.006,0.47,0.009,0.137,0.01,0.31,0.008,0.638,0.009,154.82593950754682,-56.45192041597934
59,952.987,556.945,14.328,0.007,1.679,0.01,1.204,0.029,0.975,0.008,1.954,0.009,154.7890177537591,-56.48079354038019
60,474.293,1113.34,14.363,0.003,0.542,0.005,0.36,0.007,0.334,0.005,0.701,0.007,154.85985193365352,-56.434733801970744
61,1557.19,1281.66,14.368,0.003,0.767,0.005,0.298,0.008,0.474,0.005,0.89,0.005,154.69777196088341,-56.42154211903757
62,934.587,1227.5,14.42,0.003,0.518,0.004,0.301,0.007,0.338,0.004,0.695,0.005,154.79083818384387,-56.42550668100095
64,734.894,1378.63,14.427,0.003,0.885,0.004,0.462,0.009,0.531,0.004,0.996,0.005,154.82042685330384,-56.4129420314436
63,746.077,1599.43,14.427,0.004,0.528,0.006,-0.013,0.006,0.358,0.005,0.676,0.006,154.81834739186255,-56.39472083332716
65,1960.05,610.401,14.433,0.007,0.67,0.011,0.139,0.011,0.412,0.01,0.789,0.011,154.63846234899253,-56.47756213468037
66,1399.23,1101.44,14.437,0.003,0.722,0.005,0.118,0.008,0.47,0.005,0.919,0.005,154.72161729087827,-56.43627669576372
67,1893.19,824.771,14.461,0.007,0.703,0.011,0.598,0.013,0.424,0.01,0.902,0.011,154.64822227976632,-56.45974393106614
68,305.535,1640.36,14.538,0.006,0.753,0.008,0.237,0.009,0.468,0.008,0.882,0.01,154.88411442707167,-56.391283598576635
69,1065.1,65.936,14.581,0.008,1.769,0.011,99.0,99.0,1.022,0.01,2.06,0.011,154.77271773198078,-56.52129643167479
70,1088.1,276.45,14.617,0.008,0.746,0.012,0.173,0.012,0.454,0.01,0.883,0.012,154.76909477878618,-56.50400022806387
71,1882.91,752.568,14.626,0.007,0.617,0.011,0.345,0.012,0.388,0.01,0.83,0.011,154.6498350785133,-56.465696836692224
72,1677.65,1446.03,14.638,0.003,0.59,0.005,0.096,0.008,0.4,0.005,0.783,0.006,154.67954438767055,-56.408073372683354
73,485.53,791.292,14.683,0.005,0.826,0.009,0.407,0.013,0.491,0.007,0.919,0.01,154.85866728530067,-56.46124897280036
74,1933.95,1063.52,14.771,0.004,0.863,0.007,0.46,0.014,0.519,0.006,0.97,0.007,154.64185694393223,-56.440057045907196
75,1303.75,1097.09,14.891,0.003,0.679,0.005,0.192,0.009,0.43,0.004,0.805,0.006,154.7358833844096,-56.43654566195803
76,1577.58,49.646,14.892,0.007,0.561,0.012,-0.022,0.012,0.361,0.01,0.715,0.011,154.696055560699,-56.52325240208062
77,78.148,707.573,14.917,0.006,0.702,0.011,0.485,0.016,0.41,0.01,0.884,0.011,154.91979784374112,-56.46806244586031
78,1625.6,1036.38,14.931,0.003,0.615,0.006,0.44,0.01,0.383,0.006,0.811,0.006,154.68790760942167,-56.44189834872412
79,1210.56,1660.86,14.946,0.004,0.575,0.006,-0.012,0.008,0.384,0.006,0.731,0.007,154.74886912796973,-56.38987654307221
80,1070.97,1455.09,14.954,0.004,0.503,0.006,0.359,0.01,0.307,0.005,0.632,0.006,154.7700801144669,-56.406795978725086
81,666.187,224.009,14.98,0.006,0.63,0.01,-0.049,0.013,0.415,0.009,0.839,0.01,154.83230594217866,-56.507980314017736
82,348.757,850.469,15.014,0.005,0.746,0.008,0.205,0.014,0.476,0.008,0.975,0.009,154.87905537425485,-56.45634473161799
83,1752.73,308.387,15.02,0.006,0.593,0.01,-0.014,0.012,0.381,0.009,0.745,0.011,154.66968789721025,-56.502178509429655
84,1157.03,1751.09,15.026,0.005,0.636,0.007,0.485,0.013,0.393,0.006,0.797,0.008,154.75668801922035,-56.38237810940144
85,821.309,1132.87,15.067,0.003,0.577,0.005,0.428,0.012,0.355,0.004,0.755,0.006,154.80792182250102,-56.43325185129683
86,896.187,1635.43,15.102,0.004,0.621,0.006,0.011,0.008,0.406,0.005,0.77,0.007,154.79585448020592,-56.391803779975824
87,1048.58,870.993,15.116,0.006,0.686,0.01,0.145,0.018,0.445,0.009,0.831,0.01,154.7743288658218,-56.45498993502246
88,115.319,1624.18,15.139,0.006,0.691,0.009,0.433,0.014,0.411,0.009,0.863,0.011,154.91259753506398,-56.392641060790446
89,684.492,1692.29,15.14,0.004,0.559,0.006,0.432,0.013,0.344,0.006,0.709,0.007,154.82736636473456,-56.387035285221096
90,1124.2,915.644,15.156,0.005,0.702,0.008,0.422,0.016,0.445,0.008,0.882,0.009,154.76296473665442,-56.45136701008488
91,627.586,1587.38,15.163,0.004,0.787,0.006,0.281,0.014,0.493,0.005,0.937,0.006,154.8360767436203,-56.39568321808878
93,1022.61,1971.48,15.172,0.004,0.644,0.006,0.059,0.011,0.414,0.006,0.788,0.007,154.77630390474704,-56.364072515799144
92,1964.1,1422.19,15.172,0.004,0.718,0.006,0.161,0.013,0.473,0.006,0.96,0.007,154.63686435001586,-56.410402280506055
94,1222.23,800.85,15.183,0.006,0.755,0.009,0.655,0.028,0.472,0.009,0.996,0.01,154.74846315897003,-56.460920445874095
95,1746.54,204.051,15.188,0.006,0.759,0.01,0.531,0.02,0.442,0.01,0.965,0.011,154.67069141442863,-56.51077401072091
96,931.343,1471.29,15.192,0.005,0.602,0.006,0.409,0.012,0.355,0.006,0.731,0.008,154.79090703482458,-56.405379068565296
97,503.83,534.944,15.206,0.005,0.598,0.009,-0.047,0.013,0.399,0.008,0.787,0.009,154.8562710575103,-56.482339680555164
98,381.983,1622.13,15.217,0.005,0.856,0.008,0.347,0.017,0.556,0.007,1.07,0.011,154.87272088149902,-56.39278591604217
99,670.782,1828.14,15.221,0.006,0.787,0.009,0.188,0.012,0.534,0.008,1.029,0.012,154.82913584015418,-56.37581118782246
100,1158.44,1097.58,15.232,0.004,0.604,0.007,0.404,0.013,0.376,0.005,0.787,0.007,154.7575899772426,-56.43638187380538
101,1628.96,1766.05,15.244,0.005,0.77,0.007,0.203,0.011,0.511,0.007,1.017,0.008,154.6862596950794,-56.381518624474495
102,1656.3,236.741,15.248,0.007,0.694,0.011,0.072,0.016,0.433,0.01,0.852,0.011,154.68415437985985,-56.50794647359291
103,935.064,1124.59,15.277,0.004,0.547,0.006,0.41,0.014,0.323,0.005,0.678,0.006,154.7909300948285,-56.43399773856946
104,1421.67,463.021,15.297,0.006,0.668,0.01,0.033,0.012,0.413,0.009,0.811,0.011,154.71902939252706,-56.4889868893759
105,1499.29,790.48,15.308,0.006,0.801,0.009,0.517,0.029,0.502,0.009,1.04,0.011,154.7070772706507,-56.46206287992461
106,362.413,1645.87,15.325,0.005,0.593,0.008,0.432,0.015,0.358,0.008,0.743,0.01,154.8755984740136,-56.39082765071605
107,780.08,1300.39,15.369,0.003,0.78,0.005,0.21,0.014,0.51,0.004,1.018,0.006,154.81380918011772,-56.4194152000231
108,737.443,632.824,15.397,0.004,0.834,0.008,0.36,0.019,0.514,0.007,1.055,0.008,154.82117713810703,-56.47440262512883
109,1560.22,340.201,15.407,0.007,0.73,0.011,0.187,0.016,0.457,0.013,0.83,0.011,154.6984317340464,-56.49928513988909
110,1055.21,1430.9,15.413,0.004,0.572,0.006,0.454,0.015,0.358,0.005,0.72,0.007,154.77247596006922,-56.40878466462064
111,1844.8,1415.87,15.43,0.004,0.732,0.006,0.597,0.023,0.449,0.006,0.939,0.007,154.65466198782164,-56.41076952366496
112,89.597,35.507,15.441,0.007,1.885,0.013,99.0,99.0,0.979,0.011,2.114,0.013,154.9189148216777,-56.523211548253
113,1065.83,1700.18,15.452,0.007,0.69,0.009,0.092,0.014,0.447,0.008,0.845,0.009,154.77039912423507,-56.386535465059694
114,2015.19,1797.25,15.462,0.005,0.555,0.007,99.0,99.0,0.58,0.006,1.346,0.008,154.6286403681464,-56.3793743147744
115,1066.97,444.737,15.472,0.005,0.795,0.009,0.38,0.02,0.504,0.008,1.069,0.009,154.77208966360556,-56.49012731850503
116,718.104,651.056,15.486,0.005,0.654,0.009,0.511,0.023,0.383,0.008,0.81,0.009,154.82404809276278,-56.472891193458096
117,173.004,904.375,15.489,0.006,0.918,0.009,0.43,0.022,0.565,0.009,1.159,0.011,154.90528823378685,-56.45189035313515
118,1518.1,1267.81,15.494,0.004,0.895,0.007,0.571,0.025,0.564,0.006,1.171,0.007,154.70362700300691,-56.42264639258622
120,1610.54,215.491,15.53,0.006,1.769,0.012,99.0,99.0,1.027,0.009,2.073,0.011,154.691010637797,-56.50963367610188
121,1279.27,1565.3,15.536,0.005,1.629,0.009,99.0,99.0,0.977,0.006,1.924,0.008,154.73878683443138,-56.39782993875379
122,148.439,313.083,15.562,0.006,0.663,0.011,0.089,0.018,0.405,0.01,0.8,0.013,154.90978747197002,-56.50045822898055
123,853.751,1233.74,15.567,0.004,0.619,0.006,0.472,0.018,0.372,0.005,0.786,0.007,154.8029093790363,-56.424948225430256
124,1261.69,775.601,15.573,0.005,0.646,0.009,0.561,0.019,0.394,0.008,0.812,0.01,154.74259691738908,-56.463040147175064
125,1371.85,400.09,15.594,0.005,0.719,0.008,0.106,0.015,0.449,0.008,0.874,0.009,154.72653783531464,-56.494116124595685
126,1542.72,1311.32,15.602,0.007,0.656,0.009,0.481,0.021,0.395,0.01,0.822,0.013,154.69988644654995,-56.41907383524449
127,35.8,14.519,15.604,0.01,1.196,0.015,99.0,99.0,0.461,0.014,1.129,0.017,154.92700562622042,-56.52492161429635
128,1719.14,637.745,15.608,0.005,0.783,0.009,0.245,0.023,0.456,0.008,0.87,0.008,154.67440762140197,-56.474949440745235
129,1333.43,1250.99,15.63,0.004,0.674,0.006,0.521,0.018,0.413,0.006,0.867,0.008,154.7312215578039,-56.42385881642002
130,1079.78,1178.89,15.639,0.004,0.792,0.006,0.541,0.023,0.486,0.006,0.988,0.006,154.76921941480882,-56.42961133559755
131,501.272,158.9,15.64,0.009,0.878,0.014,0.369,0.025,0.499,0.014,0.989,0.018,154.85707555026204,-56.51323524090278
132,1249.54,1378.77,15.643,0.004,0.669,0.006,0.031,0.014,0.445,0.006,0.859,0.008,154.7435438575397,-56.41322856656544
133,746.119,1067.19,15.651,0.004,0.83,0.007,0.294,0.02,0.515,0.005,0.977,0.006,154.81926745340442,-56.438630442136606
134,1396.09,373.072,15.662,0.006,0.722,0.01,0.561,0.024,0.421,0.01,0.876,0.011,154.72293879388263,-56.49637086750439
135,1397.94,1200.64,15.665,0.004,0.647,0.006,0.506,0.021,0.398,0.006,0.825,0.008,154.72166557469134,-56.42807912626766
136,1876.06,526.411,15.679,0.006,1.821,0.014,99.0,99.0,1.04,0.009,2.085,0.01,154.65108051629164,-56.484369859614795
137,478.068,1068.44,15.683,0.004,0.66,0.006,0.515,0.02,0.394,0.006,0.825,0.007,154.8593607465653,-56.438432682704075
138,831.476,897.25,15.752,0.006,0.728,0.011,0.617,0.035,0.447,0.008,0.927,0.012,154.80675534553754,-56.45268032205653
139,1513.8,1257.98,15.816,0.004,0.735,0.006,0.135,0.02,0.475,0.006,0.904,0.007,154.704283596858,-56.423454745789144
140,1518.67,988.262,15.824,0.007,0.719,0.012,0.616,0.032,0.431,0.01,0.902,0.012,154.7039360329236,-56.44575162508871
141,1896.82,341.487,15.825,0.008,0.819,0.012,99.0,99.0,0.501,0.011,1.044,0.013,154.64813561118382,-56.499669041770126
142,845.496,1645.4,15.848,0.005,0.783,0.008,0.151,0.019,0.494,0.006,0.984,0.008,154.8034066437965,-56.390959274894264
143,780.156,1590.68,15.849,0.005,0.857,0.008,0.183,0.022,0.574,0.006,1.132,0.008,154.81327255701834,-56.395454794620335
144,99.505,1957.31,15.854,0.01,0.863,0.015,0.174,0.026,0.504,0.013,1.071,0.016,154.91422571385408,-56.36517692555217
145,834.591,1780.67,15.872,0.006,0.769,0.009,0.222,0.019,0.5,0.007,1.0,0.009,154.80476763403126,-56.3797780022422
146,128.402,1751.44,15.885,0.006,1.205,0.011,99.0,99.0,0.803,0.01,1.514,0.013,154.9103685829334,-56.3821482485744
147,1078.33,538.011,15.913,0.006,0.939,0.011,0.63,0.035,0.554,0.008,1.026,0.011,154.77028963834215,-56.48245575474349
148,1578.76,1353.98,15.941,0.005,1.221,0.009,0.634,0.051,0.763,0.007,1.512,0.008,154.69444252412134,-56.41558307303823
149,774.497,144.353,15.967,0.006,0.943,0.011,0.487,0.038,0.552,0.009,1.141,0.01,154.81616102341943,-56.51459958909208
150,1483.87,1336.2,15.982,0.004,2.876,0.021,99.0,99.0,1.974,0.006,4.132,0.006,154.70863106957725,-56.41695632002352
151,1847.64,1255.33,15.982,0.005,0.732,0.008,0.537,0.028,0.455,0.008,0.929,0.009,154.65447483729122,-56.4240650727276
152,277.976,932.476,15.987,0.006,0.872,0.01,0.278,0.029,0.54,0.01,1.062,0.013,154.8895258560984,-56.44958749402238
153,1614.41,1579.55,15.995,0.005,0.903,0.008,0.242,0.026,0.584,0.006,1.171,0.008,154.68875772284426,-56.39695126867167
154,168.781,147.336,16.001,0.007,0.757,0.012,0.243,0.024,0.43,0.011,0.888,0.014,154.90692407308302,-56.51406008060289
155,1611.12,246.482,16.035,0.007,0.833,0.012,0.506,0.047,0.521,0.011,1.069,0.012,154.69090010189694,-56.50707997197651
156,371.304,1384.31,16.037,0.005,1.171,0.009,0.971,0.065,0.725,0.007,1.511,0.008,154.87478115397147,-56.41239308533629
157,460.278,71.674,16.065,0.007,1.157,0.012,99.0,99.0,0.726,0.01,1.386,0.012,154.86330293110106,-56.52037529546093
158,144.646,949.157,16.068,0.006,0.868,0.01,0.476,0.032,0.543,0.01,1.018,0.012,154.90946307922988,-56.44820726716658
159,1787.42,67.241,16.071,0.006,0.835,0.011,99.0,99.0,0.495,0.01,0.953,0.012,154.66467251207752,-56.52211607567844
160,1046.02,1467.75,16.08,0.006,0.767,0.009,0.464,0.034,0.494,0.007,0.991,0.009,154.77378419567268,-56.40573478444654
161,404.478,1976.03,16.087,0.007,1.039,0.011,0.671,0.05,0.669,0.01,1.286,0.012,154.8685984876545,-56.363576877091816
162,1268.37,32.742,16.088,0.008,1.049,0.012,0.879,0.056,0.629,0.011,1.334,0.012,154.74232085391085,-56.52424587654898
163,624.906,1197.88,16.092,0.005,0.757,0.008,0.423,0.036,0.48,0.006,0.977,0.008,154.83718265615101,-56.42780993293642
164,145.365,373.595,16.103,0.007,0.78,0.012,0.26,0.024,0.459,0.01,0.908,0.014,154.91017534123492,-56.49549171287758
165,296.893,1135.2,16.104,0.004,0.869,0.008,0.294,0.025,0.551,0.007,1.121,0.009,154.88636044855642,-56.43290635034711
166,1283.77,242.508,16.106,0.006,1.05,0.01,0.359,0.034,0.644,0.009,1.331,0.01,154.7398518600103,-56.50699719455868
168,1144.01,952.985,16.131,0.008,0.899,0.012,0.785,0.051,0.569,0.01,1.169,0.012,154.7599528478962,-56.448302733929424
323,1501.62,1634.97,17.182,0.033,1.078,0.037,0.314,0.095,0.503,0.032,1.112,0.037,154.70548584696743,-56.392252610348145
169,124.165,493.358,16.141,0.007,0.748,0.012,0.188,0.027,0.449,0.011,0.892,0.015,154.9132006950451,-56.48565774982687
170,1065.66,1096.58,16.144,0.004,0.872,0.008,0.371,0.037,0.553,0.006,1.14,0.008,154.7714548654054,-56.43639463010231
171,951.889,112.821,16.176,0.006,0.831,0.01,99.0,99.0,0.46,0.009,0.982,0.012,154.78962706621462,-56.51733504030413
172,113.555,851.055,16.179,0.007,1.183,0.013,99.0,99.0,0.69,0.01,1.405,0.012,154.91427580056927,-56.45627253365387
173,589.847,1191.79,16.186,0.005,0.701,0.008,0.087,0.025,0.443,0.006,0.856,0.009,154.8424359937766,-56.428300828839284
174,1136.14,1000.4,16.199,0.005,1.957,0.014,99.0,99.0,1.158,0.007,2.324,0.007,154.7610626692154,-56.44438431876375
175,1043.33,1716.31,16.209,0.005,2.823,0.024,99.0,99.0,1.693,0.006,3.334,0.007,154.77372712726992,-56.38518956007991
177,1197.92,506.424,16.237,0.006,0.788,0.01,0.092,0.039,0.501,0.009,1.009,0.01,154.75243862303722,-56.48516881642878
176,1380.09,293.722,16.237,0.007,2.048,0.018,99.0,99.0,1.174,0.01,2.34,0.011,154.72540216316804,-56.50289009691554
178,1452.1,1844.36,16.242,0.007,0.793,0.01,99.0,99.0,0.551,0.008,1.086,0.01,154.71248638843085,-56.374870178815854
179,1556.65,810.459,16.253,0.006,0.783,0.011,0.214,0.029,0.462,0.01,0.906,0.011,154.69848585139835,-56.46048045530951
180,1539.42,1027.62,16.266,0.005,1.892,0.013,99.0,99.0,1.161,0.007,2.32,0.008,154.70078555660484,-56.44252301291761
181,331.065,1286.93,16.286,0.005,1.283,0.01,0.646,0.065,0.819,0.007,1.662,0.009,154.88097973305483,-56.4204138504317
182,175.172,690.165,16.297,0.008,1.928,0.017,99.0,99.0,1.14,0.011,2.278,0.012,154.90528722194455,-56.46949827972265
183,988.012,1304.54,16.299,0.006,0.784,0.01,0.448,0.035,0.502,0.007,1.006,0.01,154.78272861839338,-56.41917911368062
184,1802.06,970.596,16.304,0.008,0.917,0.013,0.349,0.06,0.597,0.012,1.197,0.013,154.6616526030908,-56.4475600172526
185,634.451,1215.97,16.319,0.006,0.788,0.01,0.418,0.04,0.494,0.008,1.005,0.009,154.83572485826994,-56.42632186463836
186,839.069,1359.68,16.329,0.006,0.898,0.009,0.269,0.036,0.567,0.007,1.126,0.009,154.80489073714233,-56.414549023841126
187,1106.2,1526.09,16.329,0.006,0.811,0.009,0.596,0.042,0.486,0.007,1.006,0.01,154.76469380064503,-56.400951024653295
188,1309.64,1092.01,16.33,0.007,0.829,0.012,0.339,0.036,0.528,0.009,1.072,0.011,154.73501093879136,-56.436970554034666
189,1026.61,943.812,16.331,0.008,0.948,0.013,99.0,99.0,0.622,0.01,1.155,0.012,154.7775130201876,-56.44896894694879
190,1705.52,110.009,16.342,0.007,0.808,0.013,0.272,0.033,0.482,0.011,0.928,0.013,154.67688742017938,-56.51846499224723
191,579.982,1440.54,16.349,0.005,0.884,0.009,0.405,0.038,0.546,0.007,1.056,0.009,154.84347127063063,-56.4077883530542
192,142.799,632.714,16.351,0.009,1.0,0.014,0.354,0.043,0.607,0.012,1.273,0.014,154.91021891727434,-56.47421524406011
193,435.898,1484.58,16.356,0.007,0.979,0.011,0.592,0.063,0.615,0.008,1.271,0.011,154.8649309420155,-56.40413280242942
194,1763.27,749.681,16.371,0.008,0.926,0.013,0.268,0.04,0.595,0.011,1.201,0.013,154.66769945316037,-56.4657651781477
195,978.774,1286.66,16.373,0.006,0.899,0.011,0.248,0.035,0.598,0.008,1.164,0.01,154.7841385077539,-56.420649667191626
196,831.443,720.008,16.392,0.006,0.822,0.011,0.285,0.035,0.524,0.009,0.993,0.014,154.8070009786734,-56.46728112354519
198,971.644,986.301,16.406,0.011,0.834,0.017,99.0,99.0,0.488,0.013,0.988,0.017,154.78566928617943,-56.4454268159138
197,722.628,1502.94,16.406,0.008,1.069,0.012,0.302,0.047,0.807,0.011,1.71,0.016,154.82203396805193,-56.402679126181575
199,306.22,1742.05,16.407,0.008,1.009,0.015,0.849,0.094,0.609,0.011,1.29,0.013,154.88379897715407,-56.38289613304675
200,1398.56,439.944,16.416,0.007,0.931,0.011,0.573,0.047,0.572,0.01,1.056,0.012,154.7225064999241,-56.49086225440355
201,70.559,1535.65,16.429,0.017,1.392,0.022,99.0,99.0,0.96,0.019,1.985,0.021,154.91947747902825,-56.39994447908743
202,86.7,1198.04,16.442,0.005,1.014,0.011,0.343,0.05,0.605,0.009,1.265,0.01,154.91771225594448,-56.42773734253622
203,1216.36,317.912,16.45,0.007,1.069,0.013,99.0,99.0,0.66,0.01,1.369,0.012,154.74986787253476,-56.500715088325904
204,605.99,1823.61,16.455,0.007,1.86,0.017,99.0,99.0,1.187,0.009,2.41,0.011,154.8388244755105,-56.37617426030944
205,1036.0,678.925,16.457,0.007,1.063,0.013,99.0,99.0,0.675,0.009,1.264,0.012,154.77645631394034,-56.470811323059536
