ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
93,1173.38,1186.43,14.108,0.004,1.524,0.006,1.534,0.025,0.864,0.006,1.65,0.006,151.5994972257905,-60.319506544444366
94,1690.33,1788.02,14.113,0.01,1.823,0.013,99.0,99.0,1.064,0.011,2.225,0.033,151.51226708797012,-60.269783745260085
95,731.453,1390.4,14.131,0.005,0.265,0.008,0.194,0.009,0.175,0.007,0.313,0.007,151.67247476969567,-60.30237351264355
96,937.03,1340.77,14.142,0.005,0.359,0.007,0.205,0.007,0.235,0.006,0.426,0.007,151.6384630920903,-60.30657579249084
97,833.168,1371.33,14.152,0.005,1.007,0.007,0.337,0.011,0.61,0.007,1.152,0.007,151.65563893976372,-60.30399534006211
98,251.903,332.784,14.159,0.019,0.24,0.025,0.09,0.021,0.097,0.03,0.205,0.034,151.754822360721,-60.389173687856555
99,1032.37,1963.71,14.169,0.009,0.392,0.012,0.047,0.01,0.235,0.011,0.443,0.013,151.62095411337503,-60.254927270026684
100,424.723,708.445,14.17,0.007,0.548,0.01,-0.147,0.01,0.349,0.012,0.647,0.014,151.7251865189042,-60.35845410208743
101,647.122,104.428,14.18,0.009,0.581,0.012,-0.143,0.012,0.348,0.012,0.644,0.016,151.6892095937778,-60.40832166102547
102,201.332,737.104,14.182,0.008,0.451,0.012,0.081,0.013,0.282,0.016,0.52,0.017,151.7622912250848,-60.35595049193705
103,1146.53,1722.87,14.217,0.01,1.206,0.013,0.746,0.016,0.703,0.011,1.334,0.013,151.60271217987497,-60.274971115875324
104,1221.55,1313.17,14.227,0.004,0.292,0.006,0.206,0.008,0.192,0.006,0.338,0.007,151.5912179096238,-60.30902683248172
105,356.994,1281.34,14.236,0.006,0.513,0.009,-0.187,0.011,0.335,0.013,0.617,0.011,151.73491244712406,-60.31123921159211
731,64.459,1623.88,16.817,0.007,1.523,0.019,99.0,99.0,0.838,0.017,1.617,0.02,151.78219824069103,-60.282954465735074
107,1647.28,342.48,14.243,0.011,0.615,0.015,-0.103,0.015,0.383,0.016,0.713,0.018,151.52142820865728,-60.389945300867474
108,634.617,1726.3,14.262,0.009,0.575,0.012,-0.187,0.011,0.373,0.012,0.684,0.013,151.68753591356918,-60.27455159372909
109,593.173,1300.0,14.264,0.005,0.303,0.007,0.191,0.008,0.201,0.008,0.355,0.008,151.69567411131237,-60.309788300212695
110,1142.19,1817.82,14.269,0.01,1.099,0.014,0.698,0.018,0.622,0.011,1.159,0.015,151.6031779218582,-60.2670788672914
111,956.702,159.976,14.28,0.01,1.301,0.013,1.063,0.03,0.727,0.012,1.358,0.016,151.6373203232944,-60.40412209146436
112,999.283,1538.14,14.284,0.007,0.352,0.01,0.276,0.009,0.24,0.008,0.44,0.01,151.6276277295831,-60.290248277146084
113,782.676,1436.57,14.287,0.006,0.248,0.009,0.101,0.009,0.18,0.008,0.316,0.009,151.6638481456308,-60.29857436916582
114,310.876,1497.93,14.3,0.008,0.587,0.011,0.229,0.014,0.357,0.015,0.654,0.014,151.74187311315703,-60.29336511175065
115,122.527,1812.25,14.302,0.014,0.607,0.02,-0.098,0.02,0.374,0.021,0.7,0.025,151.77189886654904,-60.267422466795125
118,1354.81,1623.76,14.308,0.009,0.314,0.012,0.195,0.011,0.206,0.01,0.37,0.013,151.56837839322347,-60.283298989921974
117,595.118,318.306,14.308,0.009,0.517,0.012,-0.011,0.012,0.322,0.012,0.604,0.015,151.69756235179142,-60.39068602755771
119,896.422,1707.06,14.313,0.009,0.312,0.012,0.215,0.011,0.211,0.011,0.373,0.013,151.64422767624262,-60.27620418002578
120,629.319,1652.76,14.338,0.009,0.327,0.013,0.241,0.012,0.215,0.012,0.388,0.014,151.6886442379903,-60.28063702032313
121,451.838,514.865,14.339,0.009,0.702,0.013,0.0,0.013,0.413,0.013,0.761,0.016,151.72109705849903,-60.374394155769956
122,961.815,113.304,14.363,0.01,1.715,0.013,99.0,99.0,1.011,0.011,1.994,0.013,151.6365176900938,-60.40797283991508
123,506.831,1613.49,14.374,0.008,1.314,0.011,0.995,0.021,0.771,0.012,1.48,0.013,151.70905232983628,-60.28385999988271
124,661.004,487.556,14.393,0.009,1.873,0.012,99.0,99.0,1.474,0.01,3.449,0.011,151.68625885860465,-60.37682564824189
125,1251.77,1105.07,14.396,0.004,0.328,0.006,0.248,0.007,0.206,0.006,0.358,0.007,151.58659882568654,-60.32630928057802
126,1572.52,767.434,14.457,0.008,0.587,0.012,-0.111,0.014,0.38,0.012,0.684,0.016,151.53356903216968,-60.354614416335984
127,1278.18,1235.25,14.459,0.005,0.733,0.007,0.004,0.01,0.463,0.007,0.862,0.007,151.58195098107947,-60.315530386325335
128,782.707,470.529,14.471,0.009,1.681,0.013,1.841,0.07,0.973,0.011,1.866,0.013,151.66597077829172,-60.378344466100714
703,1775.27,257.243,16.752,0.009,0.687,0.016,0.005,0.046,0.454,0.017,0.844,0.021,151.49999499446682,-60.397192761387295
130,666.445,1704.07,14.476,0.01,0.64,0.014,-0.044,0.013,0.406,0.012,0.73,0.014,151.68233618018164,-60.27639770634199
131,1327.84,874.704,14.496,0.009,0.551,0.013,-0.061,0.012,0.356,0.013,0.656,0.016,151.57430247541407,-60.345470521654065
132,1356.51,679.351,14.506,0.009,0.574,0.013,-0.055,0.014,0.38,0.012,0.701,0.016,151.56978951101243,-60.36168345025457
133,883.727,1260.66,14.538,0.007,0.602,0.011,0.06,0.011,0.372,0.008,0.666,0.009,151.64751624464176,-60.313179484201264
134,316.038,130.892,14.568,0.01,0.419,0.014,0.334,0.015,0.222,0.017,0.461,0.018,151.7445160981933,-60.4057889828462
135,113.832,486.916,14.591,0.009,0.614,0.013,0.002,0.017,0.341,0.019,0.657,0.019,151.7774832182882,-60.376423346764554
136,651.143,313.565,14.596,0.009,1.654,0.013,1.743,0.07,0.941,0.011,1.838,0.013,151.68821094784695,-60.391133079983184
137,289.468,403.836,14.596,0.009,0.533,0.013,-0.079,0.014,0.32,0.016,0.631,0.017,151.74840592826146,-60.383376885366694
138,884.334,518.06,14.61,0.009,0.545,0.013,-0.049,0.014,0.343,0.012,0.645,0.014,151.64891933798165,-60.37452698381809
139,83.719,1474.08,14.62,0.009,0.349,0.013,0.235,0.014,0.202,0.018,0.389,0.019,151.77955181908948,-60.295295210088796
140,663.593,656.37,14.625,0.008,0.656,0.012,0.12,0.015,0.413,0.012,0.769,0.013,151.68550126001128,-60.36292513795146
141,82.984,1591.86,14.635,0.011,1.234,0.015,0.918,0.03,0.686,0.02,1.318,0.02,151.7792531541926,-60.28559343866277
142,136.217,1161.05,14.644,0.006,0.328,0.009,0.254,0.013,0.202,0.014,0.378,0.014,151.77189287183856,-60.32107120576085
143,1675.87,1641.53,14.648,0.008,0.531,0.012,-0.099,0.011,0.368,0.01,0.66,0.013,151.51496940023566,-60.28199447376088
144,628.801,1263.19,14.685,0.004,0.654,0.006,0.026,0.01,0.402,0.007,0.741,0.006,151.68986013912706,-60.31284398741996
145,1072.58,1148.5,14.714,0.004,1.247,0.006,0.592,0.016,0.677,0.006,1.286,0.006,151.61635601767352,-60.322580379017715
146,1531.22,500.531,14.715,0.008,0.355,0.012,0.273,0.015,0.214,0.012,0.395,0.015,151.54075656031415,-60.376697506386236
147,29.501,921.729,14.733,0.008,0.588,0.012,-0.126,0.015,0.369,0.018,0.684,0.018,151.79032869497152,-60.340698370340306
148,223.694,365.149,14.736,0.009,0.662,0.013,-0.053,0.016,0.373,0.016,0.728,0.018,151.75945704274503,-60.38649504279395
149,1414.9,1921.24,14.739,0.009,0.746,0.013,-0.024,0.014,0.466,0.01,0.864,0.013,151.5576843015488,-60.25855817206847
150,1285.68,3.896,14.752,0.01,0.617,0.014,99.0,99.0,0.346,0.015,0.689,0.021,151.58231278485897,-60.41743221280946
151,1169.7,1560.84,14.754,0.019,0.431,0.032,0.257,0.032,0.272,0.026,0.491,0.034,151.59927533971572,-60.288439556959645
152,1732.83,1108.17,14.785,0.004,0.945,0.006,0.511,0.014,0.652,0.008,1.311,0.009,151.50635994068938,-60.326463829012816
153,1213.64,1704.35,14.786,0.009,0.409,0.013,0.158,0.012,0.287,0.01,0.522,0.013,151.59162476636303,-60.276535418034186
154,293.127,912.31,14.793,0.007,1.328,0.01,1.235,0.036,0.738,0.013,1.38,0.014,151.74656619539482,-60.34160133819603
155,1138.26,1380.87,14.796,0.006,0.419,0.009,0.288,0.01,0.286,0.007,0.53,0.009,151.60492232552187,-60.30336032530389
156,656.626,1356.61,14.799,0.005,0.69,0.008,-0.017,0.011,0.431,0.008,0.784,0.008,151.6849861687556,-60.30513696228183
157,640.7,1096.17,14.807,0.003,0.347,0.005,0.186,0.01,0.204,0.005,0.361,0.006,151.68831766327833,-60.32664093237942
158,1062.96,1228.34,14.818,0.004,0.364,0.006,0.225,0.01,0.235,0.006,0.429,0.007,151.6177858056245,-60.31596042232977
159,982.403,1615.34,14.829,0.007,1.2,0.01,0.626,0.016,0.726,0.008,1.395,0.01,151.6302253727164,-60.28383887304145
160,650.414,1863.14,14.829,0.011,0.607,0.015,-0.128,0.014,0.388,0.014,0.709,0.016,151.6844782736006,-60.26322192214291
162,1122.36,1308.98,14.855,0.005,0.647,0.008,-0.022,0.01,0.407,0.006,0.763,0.007,151.6077274156975,-60.30931323086542
161,1633.66,2005.61,14.855,0.01,0.547,0.013,-0.084,0.012,0.366,0.011,0.675,0.014,151.52118724128366,-60.25159726824677
163,1489.89,1395.17,14.858,0.006,0.665,0.009,0.011,0.011,0.45,0.008,0.838,0.009,151.5463939796105,-60.30239102807922
164,1089.78,1373.95,14.893,0.006,0.44,0.009,0.223,0.01,0.3,0.007,0.567,0.009,151.61299760073007,-60.303907328526726
166,754.23,1558.74,14.903,0.01,0.378,0.017,0.649,0.375,0.253,0.013,0.442,0.015,151.66822569328664,-60.28845181178592
165,1241.58,1779.46,14.903,0.01,0.481,0.014,-0.064,0.012,0.34,0.011,0.613,0.014,151.58679689696766,-60.270300915344116
167,1849.52,171.863,14.926,0.009,0.562,0.013,-0.12,0.016,0.354,0.016,0.66,0.017,151.4875506567409,-60.40438451658813
169,252.592,980.086,14.932,0.051,0.519,0.067,0.435,0.046,-0.048,0.05,0.153,0.058,151.75311494200423,-60.336005181977505
168,1573.93,129.213,14.932,0.009,0.622,0.013,0.079,0.019,0.4,0.015,0.752,0.017,151.53385443801213,-60.40749958545371
170,1117.05,1346.76,14.934,0.005,1.33,0.007,0.988,0.036,0.764,0.006,1.457,0.007,151.60852604244806,-60.3061773458471
171,612.735,889.9,14.937,0.007,0.362,0.01,0.198,0.015,0.213,0.011,0.391,0.013,151.6934667217788,-60.34364002196634
172,105.83,1365.15,14.941,0.007,0.698,0.01,0.111,0.017,0.411,0.017,0.741,0.016,151.7762663349502,-60.304267513986424
173,331.638,763.463,14.942,0.008,1.276,0.013,0.983,0.04,0.711,0.014,1.343,0.015,151.74054734071913,-60.353866049113385
174,700.861,512.057,14.943,0.008,0.677,0.012,-0.079,0.015,0.406,0.012,0.771,0.014,151.67956184115067,-60.374845322403964
175,250.486,1610.48,14.944,0.009,0.351,0.013,0.269,0.015,0.228,0.016,0.429,0.017,151.7514872811726,-60.284071019497496
176,543.577,769.69,14.946,0.008,0.641,0.011,-0.085,0.014,0.385,0.013,0.717,0.014,151.70525537308893,-60.353497772898415
177,1749.86,1621.0,14.959,0.008,1.151,0.01,0.511,0.022,0.715,0.01,1.371,0.013,151.50269921616402,-60.28375236951848
178,1028.64,1849.6,14.975,0.01,0.558,0.014,-0.084,0.013,0.381,0.011,0.687,0.014,151.62190753330236,-60.26440768609806
179,931.394,1566.67,14.982,0.008,0.35,0.012,0.235,0.011,0.226,0.009,0.409,0.011,151.63881894045628,-60.28785592181296
180,795.252,1631.48,14.995,0.008,0.696,0.011,-0.056,0.012,0.441,0.009,0.807,0.011,151.66121490954885,-60.2824402279066
181,660.965,1238.74,15.006,0.004,1.221,0.006,0.831,0.026,0.714,0.007,1.365,0.006,151.68458396313625,-60.31487851272182
182,1219.57,487.027,15.008,0.009,0.393,0.013,0.153,0.014,0.223,0.012,0.399,0.017,151.59293143973696,-60.3774455868041
183,845.01,1001.87,15.023,0.003,0.461,0.005,0.2,0.01,0.292,0.005,0.549,0.006,151.65455224372883,-60.33455545346437
184,1828.37,206.185,15.026,0.009,1.469,0.013,1.462,0.084,0.84,0.015,1.608,0.017,151.49109514144843,-60.40150590817014
185,1900.36,1428.92,15.03,0.006,1.194,0.009,0.606,0.023,0.715,0.01,1.387,0.01,151.47795561555083,-60.29988536330324
186,176.359,1206.31,15.031,0.006,0.629,0.009,-0.125,0.013,0.39,0.013,0.74,0.013,151.7650955800588,-60.31736016934518
187,24.273,1744.69,15.031,0.013,0.635,0.019,0.029,0.019,0.404,0.021,0.79,0.025,151.78838150816236,-60.27299979825306
188,1064.95,1530.74,15.032,0.006,1.215,0.009,0.651,0.026,0.738,0.007,1.417,0.009,151.61674466465954,-60.290890347697825
189,1822.48,636.274,15.035,0.009,0.85,0.013,0.339,0.021,0.504,0.015,0.923,0.017,151.49186082456788,-60.36579899029354
190,1347.15,460.741,15.037,0.009,0.692,0.013,0.057,0.019,0.442,0.013,0.839,0.017,151.57161408941067,-60.379767834807474
191,371.06,371.543,15.04,0.008,0.715,0.011,0.102,0.014,0.408,0.013,0.773,0.016,151.73486507372547,-60.38609868952345
192,1679.13,1631.98,15.043,0.008,0.552,0.012,0.092,0.014,0.375,0.01,0.69,0.013,151.51444585250158,-60.28279268980577
194,682.826,699.281,15.065,0.009,1.196,0.013,0.971,0.041,0.692,0.015,1.279,0.017,151.68220798830632,-60.359404917701156
193,508.115,1794.64,15.065,0.01,0.595,0.014,-0.113,0.016,0.387,0.014,0.712,0.016,151.7082436016104,-60.26888020146555
195,1371.91,1267.64,15.067,0.004,0.38,0.006,0.231,0.012,0.234,0.007,0.435,0.008,151.56628063179144,-60.31290785097461
196,1382.41,1064.58,15.071,0.004,0.632,0.006,-0.061,0.012,0.408,0.006,0.757,0.007,151.56489359666134,-60.32977317657846
197,406.857,778.784,15.073,0.007,1.276,0.01,0.987,0.041,0.721,0.013,1.392,0.014,151.72799333887326,-60.35265492955968
198,122.055,271.808,15.074,0.046,0.292,0.071,-0.276,0.063,0.3,0.066,0.323,0.092,151.77661033027385,-60.394058501828816
199,1654.36,1333.39,15.088,0.005,0.923,0.007,0.464,0.015,0.569,0.008,1.04,0.009,151.51910996341388,-60.307651653355066
200,970.851,1103.05,15.089,0.004,0.409,0.006,0.159,0.009,0.264,0.005,0.483,0.008,151.63338563617643,-60.32627435147661
201,1209.67,433.288,15.09,0.008,0.502,0.012,-0.028,0.014,0.318,0.012,0.576,0.014,151.5946530461398,-60.38187563220957
202,1358.48,987.969,15.098,0.009,0.541,0.013,0.275,0.018,0.355,0.014,0.685,0.017,151.5690110076076,-60.33610808114062
203,1407.34,729.027,15.099,0.008,0.364,0.012,0.231,0.017,0.217,0.013,0.379,0.016,151.5612292264273,-60.357622079452014
204,1803.01,1524.79,15.1,0.006,2.07,0.01,99.0,99.0,1.303,0.01,2.815,0.01,151.4940229855439,-60.29181349502874
