ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
92,1485.87,782.834,15.319,0.005,0.651,0.009,0.014,0.015,0.374,0.01,0.734,0.012,153.82146486137123,-50.764825556301524
96,997.678,1492.27,15.335,0.003,0.871,0.006,0.383,0.021,0.51,0.005,0.991,0.007,153.88422937722342,-50.70579232373971
98,1920.9,781.576,15.341,0.006,1.011,0.011,0.491,0.034,0.567,0.011,1.123,0.013,153.76460672703854,-50.76536139877465
99,740.395,178.592,15.341,0.006,0.565,0.011,-0.056,0.016,0.304,0.01,0.637,0.011,153.91975493321323,-50.81395940834752
97,1973.8,481.09,15.345,0.006,0.581,0.011,0.01,0.025,0.349,0.011,0.707,0.012,153.75803568595146,-50.79020121757593
94,671.867,1319.92,15.357,0.005,0.935,0.008,0.587,0.029,0.556,0.006,1.044,0.008,153.92696890456193,-50.719744638394765
102,1031.79,1362.83,15.376,0.005,0.679,0.008,0.012,0.017,0.401,0.006,0.776,0.009,153.87996407801035,-50.71651741387738
95,585.417,1102.19,15.391,0.004,1.081,0.007,0.56,0.025,0.598,0.006,1.191,0.006,153.9385788056672,-50.73765053587924
100,894.268,786.737,15.409,0.005,1.251,0.01,1.106,0.052,0.674,0.008,1.304,0.009,153.89874168536292,-50.76395421746189
104,1307.41,1678.13,15.418,0.005,0.957,0.008,0.521,0.024,0.565,0.007,1.09,0.009,153.8435875060882,-50.69071527082003
103,1606.57,1857.24,15.425,0.006,0.663,0.009,-0.146,0.03,0.4,0.01,0.77,0.012,153.80435363324997,-50.67619114795933
107,1545.43,1328.59,15.434,0.004,0.724,0.007,0.014,0.016,0.429,0.006,0.833,0.008,153.81299001582178,-50.71982690564851
108,229.384,1715.21,15.443,0.007,0.783,0.012,0.127,0.019,0.445,0.011,0.869,0.012,153.98400555567792,-50.68671404448371
109,1106.66,865.497,15.445,0.007,0.733,0.011,0.15,0.018,0.419,0.011,0.81,0.015,153.87089181124858,-50.757647618138314
105,1768.83,1665.63,15.447,0.005,1.082,0.009,0.629,0.031,0.612,0.008,1.184,0.009,153.78342566326066,-50.692194017055584
101,899.098,1461.95,15.457,0.004,1.21,0.007,0.905,0.044,0.669,0.005,1.291,0.008,153.89712729482582,-50.70820962386703
113,451.746,1251.88,15.462,0.006,0.611,0.009,-0.065,0.014,0.339,0.008,0.691,0.009,153.95577811061926,-50.72517803068041
116,488.98,1036.6,15.478,0.004,0.491,0.006,0.088,0.014,0.299,0.006,0.606,0.006,153.95126249185077,-50.742983731716244
111,872.223,161.649,15.492,0.006,0.634,0.011,0.049,0.019,0.36,0.011,0.762,0.013,153.90254239920588,-50.815472083160216
115,427.712,366.521,15.499,0.007,0.667,0.013,-0.006,0.022,0.347,0.013,0.757,0.014,153.9603289886932,-50.79820441933803
110,1032.89,1590.02,15.501,0.005,1.117,0.008,0.754,0.043,0.612,0.006,1.179,0.009,153.87949982345492,-50.69774593279374
106,126.633,874.791,15.515,0.007,1.199,0.013,0.753,0.063,0.643,0.01,1.271,0.011,153.99879908904134,-50.75604210706
112,1273.53,1824.85,15.516,0.006,1.128,0.01,0.671,0.035,0.636,0.008,1.22,0.012,153.84780874122654,-50.678552800840215
117,1009.57,1806.35,15.527,0.006,0.833,0.009,0.269,0.021,0.491,0.007,0.932,0.012,153.88223391576915,-50.67984125555243
114,1429.03,1312.83,15.533,0.004,1.241,0.007,0.912,0.053,0.696,0.006,1.353,0.008,153.82820211417965,-50.721016818777066
121,1425.03,1884.0,15.573,0.006,0.747,0.009,0.133,0.019,0.458,0.008,0.869,0.011,153.82798477104276,-50.673803567246324
118,1451.16,1382.11,15.589,0.004,1.284,0.007,1.149,0.068,0.717,0.006,1.382,0.007,153.82522449427614,-50.71531480379133
120,1949.79,1717.68,15.591,0.006,1.239,0.01,0.887,0.058,0.661,0.008,1.273,0.01,153.75975765247833,-50.68807279457663
119,1358.42,1634.93,15.6,0.005,0.476,0.009,-0.217,0.013,0.428,0.007,0.872,0.009,153.83699312405935,-50.69433426507285
124,1308.92,1517.72,15.608,0.006,0.822,0.01,0.261,0.023,0.479,0.008,0.921,0.011,153.84360376278931,-50.703975036629124
125,589.85,1497.41,15.614,0.005,0.774,0.008,0.177,0.021,0.449,0.006,0.878,0.009,153.93738981887248,-50.70501156465586
129,157.213,694.566,15.616,0.007,0.591,0.013,-0.006,0.021,0.344,0.01,0.697,0.012,153.99511242778723,-50.7709346913419
127,1489.79,1798.19,15.621,0.009,0.736,0.015,-0.001,0.02,0.446,0.012,0.861,0.016,153.81965276522706,-50.680961613973004
126,1187.2,1170.66,15.624,0.004,0.781,0.007,0.079,0.022,0.461,0.006,0.898,0.008,153.85995393401654,-50.732531261126084
132,1177.49,1819.48,15.666,0.006,0.632,0.009,-0.056,0.016,0.399,0.007,0.763,0.011,153.86033301054027,-50.67890804657649
134,1224.9,916.261,15.672,0.006,0.609,0.012,-0.083,0.02,0.363,0.009,0.731,0.012,153.85537981429266,-50.753567633669384
135,12.855,775.363,15.672,0.009,0.75,0.016,0.083,0.027,0.412,0.015,0.856,0.018,154.01381299584264,-50.76415582288533
131,473.549,52.457,15.69,0.006,0.916,0.011,0.253,0.035,0.508,0.01,1.074,0.01,153.9548415309889,-50.82412106082136
123,295.399,625.197,15.692,0.007,1.201,0.013,0.781,0.063,0.638,0.01,1.288,0.011,153.9771892969408,-50.77676768797943
137,433.421,1835.55,15.703,0.008,0.849,0.013,0.349,0.028,0.478,0.011,0.901,0.016,153.95724100899912,-50.676930508514424
136,879.523,556.581,15.712,0.007,0.751,0.012,0.115,0.026,0.429,0.01,0.854,0.013,153.90100546567237,-50.78292522031751
128,201.271,342.392,15.72,0.007,1.354,0.013,99.0,99.0,0.686,0.011,1.386,0.012,153.98995068715934,-50.800007111684934
317,1985.33,1711.22,16.867,0.009,0.938,0.016,99.0,99.0,0.55,0.012,1.007,0.015,153.75512826883997,-50.68864311520398
139,1621.45,880.422,15.745,0.006,0.962,0.012,0.496,0.03,0.552,0.011,1.062,0.013,153.80362511785546,-50.756904857679466
142,1092.78,138.174,15.745,0.006,0.685,0.01,0.037,0.026,0.383,0.01,0.778,0.01,153.8737295570795,-50.81760636067991
143,1750.76,1406.08,15.776,0.005,0.631,0.009,0.01,0.019,0.399,0.008,0.796,0.009,153.7860942361838,-50.713626658695844
141,2025.02,999.902,15.817,0.005,0.608,0.009,0.451,0.033,0.471,0.008,0.97,0.009,153.75074766047035,-50.74744944352399
151,746.123,822.773,15.824,0.006,0.657,0.01,0.025,0.021,0.374,0.008,0.729,0.011,153.9180323121657,-50.76085035435089
144,140.797,1373.78,15.829,0.006,1.409,0.011,99.0,99.0,0.744,0.01,1.44,0.011,153.9961128579993,-50.71485739523308
149,1047.62,1624.02,15.833,0.006,0.652,0.009,-0.044,0.017,0.41,0.008,0.785,0.01,153.8775316197822,-50.69494905459897
150,764.311,1960.3,15.843,0.006,0.823,0.009,0.208,0.027,0.476,0.008,0.937,0.011,153.91396008752437,-50.66689326264464
148,1481.7,243.521,15.851,0.006,1.248,0.013,99.0,99.0,0.671,0.012,1.33,0.013,153.8227079823901,-50.80929337819317
145,1101.64,1081.57,15.854,0.005,1.069,0.008,0.548,0.043,0.611,0.006,1.203,0.008,153.87124502220763,-50.739808449771004
153,1269.19,1198.92,15.857,0.005,0.57,0.008,0.303,0.021,0.342,0.008,0.656,0.009,153.84921424214704,-50.73027385971282
152,1353.35,917.816,15.86,0.007,0.872,0.014,0.325,0.042,0.512,0.012,0.987,0.015,153.83860130059668,-50.75356003306382
146,2014.88,665.483,15.862,0.006,0.438,0.012,0.495,0.042,0.409,0.013,0.832,0.015,153.75245154662662,-50.77503577353617
154,1843.19,341.009,15.883,0.007,0.66,0.013,0.009,0.026,0.387,0.012,0.773,0.012,153.77528869038719,-50.80161676749083
155,255.346,470.625,15.887,0.007,0.657,0.013,0.005,0.028,0.359,0.011,0.787,0.013,153.98267425687928,-50.7894805473491
140,252.763,302.159,15.888,0.007,1.376,0.013,1.132,0.144,0.699,0.01,1.455,0.011,153.9832910085352,-50.803364717394125
156,1784.39,861.527,15.898,0.007,0.721,0.013,0.121,0.031,0.431,0.011,0.832,0.015,153.78235578702376,-50.758625883142926
157,1033.73,1030.68,15.898,0.005,0.713,0.007,0.097,0.02,0.421,0.007,0.815,0.008,153.8801813461167,-50.743947761189524
159,1802.05,1202.78,15.942,0.005,0.678,0.009,0.01,0.02,0.402,0.008,0.796,0.009,153.7796409203703,-50.73047126895158
160,1838.43,506.118,15.979,0.006,1.078,0.013,0.672,0.049,0.597,0.011,1.181,0.013,153.77571490785465,-50.787999202571555
164,1940.41,1813.78,15.982,0.006,0.598,0.009,-0.045,0.025,0.357,0.008,0.691,0.012,153.76087180773138,-50.68011695196227
165,1454.81,225.905,15.983,0.006,0.649,0.012,0.091,0.027,0.381,0.011,0.769,0.012,153.82624900900095,-50.81071909034995
147,797.986,189.488,15.986,0.006,1.349,0.013,99.0,99.0,0.826,0.01,1.617,0.011,153.91220836898623,-50.81311232482158
163,1087.31,1461.05,15.991,0.005,0.686,0.008,0.016,0.022,0.43,0.007,0.822,0.009,153.87258462696778,-50.70845307211647
169,206.566,1091.51,15.999,0.005,0.722,0.01,-0.078,0.019,0.403,0.008,0.807,0.009,153.98801016298526,-50.73821925768695
171,1026.44,398.043,16.011,0.009,0.68,0.015,0.016,0.031,0.398,0.014,0.801,0.015,153.88203486927958,-50.796129000840956
167,4.279,1189.76,16.015,0.006,0.651,0.011,-0.147,0.024,0.392,0.012,0.819,0.013,154.01421811337815,-50.72994794203675
166,1604.2,1852.44,16.016,0.012,0.697,0.017,99.0,99.0,0.454,0.013,0.888,0.021,153.80466855804025,-50.676585809530955
172,1801.08,1689.06,16.016,0.007,0.556,0.011,-0.129,0.02,0.365,0.009,0.695,0.012,153.7791908226763,-50.69028916841904
173,66.433,562.115,16.016,0.007,0.81,0.013,0.151,0.033,0.44,0.012,0.92,0.014,154.00718671989,-50.781785826077325
483,242.904,155.983,17.383,0.014,0.827,0.023,99.0,99.0,0.419,0.018,0.916,0.023,153.98482227472994,-50.815401524492714
175,80.968,1612.76,16.029,0.008,0.725,0.014,0.032,0.03,0.409,0.012,0.816,0.014,154.00350488696756,-50.69506466313098
180,1234.05,275.236,16.04,0.006,0.781,0.012,0.134,0.03,0.414,0.011,0.825,0.012,153.85506067385523,-50.806443413174165
158,1798.04,849.297,16.048,0.007,1.273,0.015,99.0,99.0,0.724,0.011,1.374,0.013,153.78058647686495,-50.75964884940677
179,1508.99,912.635,16.053,0.006,0.847,0.011,0.277,0.03,0.488,0.011,0.95,0.012,153.81827733639284,-50.75413670600295
177,1314.57,896.058,16.054,0.006,0.709,0.011,-0.009,0.034,0.423,0.01,0.836,0.012,153.84369556127234,-50.755319036443495
161,498.887,2003.14,16.058,0.006,1.175,0.012,99.0,99.0,0.727,0.009,1.368,0.012,153.9484539488651,-50.66312442530482
174,1997.87,578.952,16.062,0.008,0.587,0.013,0.372,0.057,0.402,0.012,0.825,0.015,153.75477481406762,-50.78215562098739
178,850.264,189.673,16.096,0.007,1.259,0.013,99.0,99.0,0.667,0.011,1.334,0.012,153.90537235404742,-50.81314346249879
184,681.518,300.236,16.115,0.006,0.753,0.012,0.1,0.034,0.429,0.01,0.87,0.01,153.9272661474165,-50.80388395138525
183,1145.94,1525.59,16.117,0.005,0.631,0.009,0.057,0.026,0.414,0.007,0.808,0.01,153.86484897757913,-50.70317352785149
185,1194.23,447.89,16.122,0.007,0.451,0.013,0.31,0.028,0.244,0.011,0.508,0.014,153.8600299997061,-50.79217415542596
170,1480.69,1281.78,16.125,0.004,1.302,0.01,99.0,99.0,0.734,0.007,1.383,0.008,153.82149966013984,-50.72363103573628
168,1682.04,1405.83,16.147,0.007,1.274,0.012,99.0,99.0,0.705,0.009,1.349,0.01,153.79506393688223,-50.713579293654774
181,526.442,1109.5,16.15,0.006,1.135,0.009,0.624,0.056,0.625,0.008,1.253,0.009,153.94626076096625,-50.736997127391085
1017,974.383,1826.9,18.612,0.031,1.054,0.055,99.0,99.0,0.603,0.035,1.153,0.043,153.88678966646228,-50.67811047958982
191,2028.63,1976.3,16.174,0.007,-1.475,0.18,99.0,99.0,0.298,0.01,0.791,0.028,153.7491838844761,-50.66676464590653
182,330.598,293.787,16.179,0.007,1.274,0.013,99.0,99.0,0.669,0.01,1.371,0.012,153.9731354435579,-50.80411844579288
187,1848.98,1406.24,16.182,0.006,0.645,0.009,0.015,0.026,0.409,0.008,0.799,0.01,153.77327316837918,-50.713711690809326
190,852.087,741.053,16.187,0.007,0.73,0.012,0.106,0.041,0.432,0.01,0.859,0.013,153.90431746787195,-50.76768566599939
192,140.077,1109.62,16.193,0.006,0.664,0.01,-0.018,0.022,0.389,0.01,0.812,0.01,153.99665008802793,-50.73667112578347
194,41.118,831.284,16.2,0.008,0.721,0.014,0.072,0.031,0.399,0.012,0.806,0.015,154.01002947308206,-50.7595644122339
195,359.759,721.446,16.209,0.007,0.614,0.013,-0.067,0.031,0.355,0.01,0.726,0.014,153.96863018847884,-50.76888193390607
193,748.028,243.627,16.21,0.007,0.842,0.013,0.2,0.045,0.457,0.01,0.924,0.013,153.91865836325073,-50.808607200428234
197,321.686,424.422,16.239,0.008,0.737,0.013,0.065,0.037,0.421,0.011,0.893,0.013,153.97408579887986,-50.79334372418007
198,1699.42,838.979,16.247,0.008,0.791,0.013,0.217,0.041,0.448,0.012,0.851,0.015,153.7934876998783,-50.76040184898539
200,1333.59,116.073,16.265,0.007,0.826,0.013,0.247,0.057,0.45,0.012,0.919,0.014,153.84225512971793,-50.81965279553701
196,591.32,1093.9,16.272,0.006,0.923,0.01,0.323,0.045,0.532,0.008,1.046,0.009,153.93782155280158,-50.73833995893263
201,383.566,1740.1,16.272,0.013,0.784,0.02,0.136,0.041,0.459,0.016,0.893,0.025,153.96388548415516,-50.68478129757533
202,1934.69,1676.4,16.278,0.007,0.621,0.011,-0.065,0.025,0.37,0.01,0.717,0.013,153.76177477359096,-50.69147030562102
203,815.26,972.042,16.278,0.008,0.767,0.013,0.216,0.045,0.44,0.011,0.851,0.013,153.90878377533895,-50.74859274632061
186,1686.93,1616.54,16.28,0.005,1.208,0.011,99.0,99.0,0.682,0.008,1.302,0.009,153.79416891763685,-50.69617095882367
189,518.494,1593.27,16.293,0.006,1.326,0.012,99.0,99.0,0.723,0.008,1.373,0.011,153.9465402622774,-50.697029819427065
207,251.322,619.32,16.299,0.009,0.751,0.016,0.095,0.049,0.411,0.012,0.838,0.014,153.98295345351295,-50.77721646590031
853,1692.82,1150.95,18.463,0.029,1.155,0.05,99.0,99.0,0.7,0.031,1.362,0.039,153.7939680649302,-50.73464270105382
206,196.437,1575.15,16.313,0.008,0.703,0.013,-0.075,0.029,0.416,0.012,0.843,0.015,153.98852796156623,-50.698264059179124
271,1377.94,1416.19,16.314,0.041,0.725,0.063,0.015,0.063,0.411,0.055,0.428,0.045,153.8347340398221,-50.71242947895325
209,1545.67,1675.33,16.317,0.008,0.668,0.013,-0.008,0.026,0.42,0.01,0.807,0.013,153.81252163984033,-50.69117337268651
