ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
1225,872.611,1538.98,19.291,0.049,0.817,0.073,99.0,99.0,0.439,0.057,0.864,0.072,184.35689855483443,-55.080615160573146
1226,1482.85,589.884,19.294,0.043,0.975,0.101,99.0,99.0,0.559,0.05,1.051,0.078,184.2698678759202,-55.159472544155584
1227,1749.29,579.019,19.294,0.042,0.868,0.089,99.0,99.0,0.444,0.049,0.827,0.082,184.23138206668182,-55.16062915497809
1228,1038.67,1067.94,19.295,0.048,1.191,0.096,99.0,99.0,0.57,0.053,1.108,0.069,184.33346595693612,-55.119590825794134
1229,1737.19,224.508,19.295,0.045,1.05,0.107,99.0,99.0,0.578,0.051,99.0,99.0,184.23352803474907,-55.1899166586516
1230,1566.09,1631.2,19.296,0.039,0.533,0.059,99.0,99.0,0.543,0.047,0.953,0.065,184.25710441498285,-55.073808637285694
1231,1945.13,203.717,19.3,0.06,0.702,0.089,99.0,99.0,0.411,0.07,0.998,0.096,184.20346610680772,-55.19183267300133
1232,1506.19,1294.18,19.3,0.051,0.94,0.079,99.0,99.0,0.461,0.057,0.903,0.079,184.26586361364716,-55.1014321463568
1233,1618.6,1138.87,19.302,0.046,1.009,0.084,99.0,99.0,0.632,0.051,1.207,0.065,184.24977905634103,-55.11433862079387
1234,1801.54,1068.96,19.302,0.052,0.783,0.076,99.0,99.0,0.491,0.058,1.099,0.079,184.223483943395,-55.12030073310819
1235,22.057,342.436,19.303,0.045,0.884,0.082,99.0,99.0,0.481,0.055,0.96,0.097,184.48235822352873,-55.17898334256332
1236,404.855,622.639,19.308,0.047,0.759,0.078,99.0,99.0,0.68,0.054,1.217,0.071,184.42599566306907,-55.15592508674209
1237,1869.38,209.685,19.31,0.056,1.06,0.096,99.0,99.0,0.464,0.064,99.0,99.0,184.21441695269104,-55.191266243621826
1238,590.795,266.47,19.311,0.04,1.055,0.085,99.0,99.0,0.496,0.055,99.0,99.0,184.39976866807214,-55.185581278007945
1239,1779.78,940.505,19.313,0.06,1.087,0.164,99.0,99.0,0.575,0.07,99.0,99.0,184.22669235876458,-55.13085230633895
1240,390.125,1902.16,19.316,0.05,0.427,0.072,99.0,99.0,0.498,0.062,99.0,99.0,184.42601970307882,-55.050262106359995
1241,797.842,1061.56,19.316,0.044,0.958,0.081,99.0,99.0,0.608,0.049,1.197,0.067,184.36826925850465,-55.119903393418056
1242,1866.11,522.502,19.317,0.054,0.702,0.078,99.0,99.0,0.6,0.061,0.96,0.079,184.2145661037687,-55.165414354565485
1243,816.61,718.643,19.318,0.052,0.913,0.096,99.0,99.0,0.493,0.059,99.0,99.0,184.36609360095068,-55.14826030354616
1244,1418.78,281.507,19.319,0.058,0.845,0.087,99.0,99.0,0.474,0.07,99.0,99.0,184.27955927545068,-55.18492062000597
1245,1890.57,1617.06,19.32,0.052,0.698,0.079,99.0,99.0,0.373,0.062,99.0,99.0,184.21055303373026,-55.075383748547424
1246,1883.62,1587.31,19.325,0.052,0.709,0.079,99.0,99.0,0.465,0.059,99.0,99.0,184.2115498876436,-55.07781443394778
1247,236.232,1105.2,19.325,0.045,0.6,0.068,99.0,99.0,0.378,0.051,0.797,0.083,184.44946633647686,-55.115863594774325
1248,841.742,283.396,19.325,0.065,0.738,0.102,99.0,99.0,0.38,0.081,99.0,99.0,184.36326315219583,-55.18433262497853
1249,350.852,653.692,19.326,0.042,0.896,0.092,99.0,99.0,0.432,0.052,0.895,0.075,184.4337695415896,-55.15331804786498
1250,1754.19,1102.36,19.327,0.053,0.846,0.089,99.0,99.0,0.623,0.075,1.048,0.076,184.230281410712,-55.11749739375099
1251,1082.53,478.91,19.327,0.049,0.94,0.083,99.0,99.0,0.549,0.06,99.0,99.0,184.3279689154098,-55.16830613156609
1252,1446.21,739.216,19.332,0.194,0.644,0.221,99.0,99.0,0.923,0.19,99.0,99.0,184.27498960765888,-55.14710461120467
1253,428.341,657.55,19.335,0.049,0.715,0.084,99.0,99.0,0.59,0.056,1.046,0.075,184.4225114894117,-55.15304653188229
1254,1431.28,1992.78,19.34,0.046,0.453,0.068,99.0,99.0,0.352,0.054,99.0,99.0,184.27637186828787,-55.04398584003682
1255,193.874,908.301,19.341,0.049,0.639,0.076,99.0,99.0,0.348,0.057,99.0,99.0,184.4560047222509,-55.132128161256
1256,447.749,382.397,19.341,0.053,0.869,0.092,99.0,99.0,0.384,0.062,99.0,99.0,184.42030122425746,-55.17587650805744
1257,633.631,1769.37,19.347,0.057,0.885,0.089,99.0,99.0,0.377,0.064,0.953,0.08,184.3910911570551,-55.06142059220163
1258,459.427,270.626,19.35,0.053,1.209,0.118,99.0,99.0,0.64,0.057,1.263,0.068,184.4188662713951,-55.18516240277096
1259,904.912,715.447,19.351,0.041,1.075,0.094,99.0,99.0,0.689,0.051,1.262,0.071,184.35330990855766,-55.148593577481876
1296,1518.53,1551.03,19.425,0.054,0.785,0.08,99.0,99.0,0.803,0.058,1.532,0.072,184.26396145011157,-55.080333487510366
1261,1541.74,1403.7,19.353,0.052,0.9,0.086,99.0,99.0,0.405,0.059,0.917,0.083,184.26068991478172,-55.09246668008561
1262,700.994,193.181,19.354,0.061,0.895,0.129,99.0,99.0,0.424,0.072,99.0,99.0,184.3839103283563,-55.19173048054652
1263,254.337,1086.1,19.356,0.043,0.868,0.082,99.0,99.0,0.477,0.054,0.943,0.072,184.44688022789262,-55.1174556094791
1264,1936.66,1708.52,19.362,0.049,0.943,0.095,99.0,99.0,0.633,0.057,1.168,0.069,184.20395325106634,-55.067948279848444
1265,1711.62,337.225,19.362,0.056,0.893,0.089,99.0,99.0,0.484,0.063,0.939,0.094,184.2370888611127,-55.180569955500246
1266,167.893,1170.13,19.368,0.053,1.141,0.103,99.0,99.0,0.604,0.059,1.254,0.074,184.45924046327514,-55.11044762584372
1267,1725.68,736.191,19.372,0.048,0.915,0.103,99.0,99.0,0.495,0.054,0.968,0.081,184.23464622145008,-55.147634868320765
1268,1879.29,1747.17,19.373,0.06,0.801,0.102,99.0,99.0,0.525,0.074,99.0,99.0,184.2121767149958,-55.0647030870128
1269,793.319,1787.87,19.376,0.049,0.847,0.085,99.0,99.0,0.426,0.059,99.0,99.0,184.3680860658997,-55.06006117953931
1270,1877.96,1080.67,19.378,0.051,0.785,0.089,99.0,99.0,0.5,0.062,0.845,0.093,184.2124811964982,-55.11942647740524
1271,770.631,1767.78,19.378,0.056,0.704,0.087,99.0,99.0,0.373,0.069,99.0,99.0,184.37136873871128,-55.0616894016553
1272,442.63,1066.74,19.381,0.049,1.025,0.109,99.0,99.0,0.467,0.057,0.96,0.084,184.41964730475752,-55.11919178631719
1273,304.567,938.7,19.382,0.051,1.064,0.128,99.0,99.0,0.609,0.057,1.104,0.092,184.43988939455946,-55.1296837356046
1274,706.228,75.077,19.383,0.068,0.94,0.097,99.0,99.0,0.536,0.075,1.176,0.088,184.38341896023923,-55.20154226944236
1275,749.064,1332.86,19.384,0.051,0.856,0.079,99.0,99.0,0.613,0.056,1.094,0.074,184.37494727761327,-55.09747685428726
1276,282.957,1573.91,19.384,0.052,0.723,0.079,99.0,99.0,0.518,0.059,0.971,0.079,184.44190720581022,-55.07719836750983
1277,240.916,759.141,19.385,0.053,1.091,0.103,99.0,99.0,0.64,0.062,1.306,0.076,184.4495000383944,-55.144512301254395
1278,1857.25,1593.27,19.388,0.048,0.944,0.095,99.0,99.0,0.662,0.052,1.182,0.077,184.21533150935988,-55.077290955292916
1279,1351.88,1393.61,19.388,0.05,0.649,0.079,99.0,99.0,0.454,0.062,99.0,99.0,184.2880070344818,-55.09308083688641
1280,649.701,869.499,19.394,0.042,0.755,0.077,99.0,99.0,0.443,0.06,99.0,99.0,184.39000920607464,-55.135654914418225
1281,161.596,909.142,19.398,0.058,0.854,0.09,99.0,99.0,0.51,0.08,99.0,99.0,184.46068576154113,-55.132038361243836
1282,557.439,333.689,19.399,0.051,0.939,0.085,99.0,99.0,0.722,0.059,99.0,99.0,184.4044657772697,-55.17998237970664
1283,584.263,213.081,19.402,0.048,1.003,0.094,99.0,99.0,0.593,0.063,1.134,0.072,184.40084176708874,-55.19001040651325
1284,1602.02,352.573,19.402,0.052,0.887,0.087,99.0,99.0,0.472,0.063,99.0,99.0,184.25292696860944,-55.1791995839735
1285,1182.42,743.075,19.403,0.068,0.576,0.095,99.0,99.0,0.454,0.081,99.0,99.0,184.31311082190692,-55.146542360549915
1286,580.44,1795.59,19.403,0.052,0.869,0.092,99.0,99.0,0.433,0.061,99.0,99.0,184.39872448935438,-55.05921152708452
1287,1215.15,505.99,19.407,0.058,1.195,0.103,99.0,99.0,0.79,0.065,1.482,0.08,184.30871453125678,-55.16617226016515
1288,1210.19,702.355,19.408,0.067,1.318,0.133,99.0,99.0,0.965,0.07,1.648,0.078,184.30914993354307,-55.149931582590746
1289,931.344,880.104,19.41,0.066,0.639,0.091,99.0,99.0,0.484,0.075,99.0,99.0,184.3492294627153,-55.13500371585431
1290,1462.47,1016.09,19.411,0.051,1.075,0.097,99.0,99.0,0.673,0.055,1.303,0.074,184.2723675521952,-55.124282729764346
1291,1618.15,1205.29,19.416,0.052,1.555,0.145,99.0,99.0,0.93,0.054,1.715,0.066,184.2498036495489,-55.10887198195922
1292,517.928,736.545,19.417,0.075,1.109,0.115,99.0,99.0,0.688,0.08,1.236,0.102,184.40935237725697,-55.14656216171297
1293,1512.63,987.809,19.419,0.057,1.037,0.104,99.0,99.0,0.693,0.06,1.192,0.08,184.26515955195813,-55.126665866378765
1294,1788.26,597.64,19.42,0.058,0.684,0.094,99.0,99.0,0.449,0.072,99.0,99.0,184.2257375717682,-55.15913179737319
1295,1704.16,1210.24,19.423,0.048,0.845,0.082,99.0,99.0,0.563,0.053,1.035,0.074,184.23742484116138,-55.10856365503202
1297,1296.56,1572.49,19.427,0.054,0.826,0.092,99.0,99.0,0.382,0.062,99.0,99.0,184.29585377027524,-55.07831154624456
1298,174.698,1042.62,19.431,0.056,0.797,0.085,99.0,99.0,0.527,0.062,1.109,0.078,184.4585068442207,-55.1209982920518
1299,1390.22,50.146,19.432,0.051,0.848,0.079,99.0,99.0,0.469,0.067,0.909,0.077,184.28407536168848,-55.204066644092094
1300,1780.73,1785.96,19.435,0.051,0.688,0.078,99.0,99.0,0.637,0.056,1.069,0.079,184.22630099779124,-55.06139166234714
1301,991.219,322.952,19.441,0.066,1.047,0.101,99.0,99.0,0.551,0.074,1.011,0.102,184.3414853451648,-55.1811559038071
1302,1114.22,691.579,19.447,0.068,0.895,0.104,99.0,99.0,0.534,0.081,1.052,0.092,184.32304866241603,-55.15073914777633
1303,1625.62,1925.8,19.447,0.062,0.724,0.089,99.0,99.0,0.469,0.075,99.0,99.0,184.24852842681616,-55.04972733559102
1304,1312.96,1809.53,19.449,0.062,0.792,0.095,99.0,99.0,0.6,0.068,1.066,0.083,184.29338652373707,-55.05886485087023
1305,1811.47,1583.54,19.451,0.045,0.972,0.085,99.0,99.0,0.585,0.054,1.18,0.071,184.22189876130395,-55.0780295473254
1306,16.342,1085.77,19.451,0.056,0.651,0.085,99.0,99.0,0.551,0.063,0.94,0.096,184.48137649258908,-55.1173262552104
1307,704.829,845.993,19.458,0.058,0.707,0.095,99.0,99.0,0.506,0.071,1.148,0.073,184.3820661598515,-55.137640833263674
1308,1523.73,1728.3,19.458,0.059,0.979,0.106,99.0,99.0,0.38,0.074,99.0,99.0,184.26315936424137,-55.06578783093254
1310,305.825,133.639,19.466,0.058,0.801,0.093,99.0,99.0,0.371,0.072,0.976,0.087,184.44157599324254,-55.196469277185095
1311,665.368,1862.06,19.474,0.053,0.98,0.113,99.0,99.0,0.495,0.066,0.848,0.1,184.38643284742983,-55.05383055293879
1312,1864.83,669.614,19.476,0.058,1.101,0.107,99.0,99.0,0.628,0.067,1.249,0.073,184.21462597636105,-55.15327360178328
1313,1371.16,1905.61,19.487,0.054,1.142,0.124,99.0,99.0,0.637,0.065,1.201,0.082,184.28500640294217,-55.051054819227055
1314,1060.76,858.406,19.489,0.052,0.681,0.102,99.0,99.0,0.508,0.068,0.988,0.091,184.33054536040805,-55.13690759242845
1315,1912.1,1062.68,19.489,0.068,0.913,0.101,99.0,99.0,0.554,0.075,99.0,99.0,184.207577208769,-55.1209470313871
1317,1402.61,220.246,19.498,0.055,0.836,0.095,99.0,99.0,0.551,0.066,1.105,0.101,184.28199729178974,-55.18998024244003
1318,1034.93,66.609,19.51,0.064,0.967,0.104,99.0,99.0,0.668,0.069,99.0,99.0,184.33563870423404,-55.20244730250203
1319,872.688,1359.35,19.51,0.059,0.653,0.081,99.0,99.0,0.513,0.067,99.0,99.0,184.35707787869688,-55.0954084662911
1320,790.252,1320.29,19.51,0.056,0.74,0.089,99.0,99.0,0.468,0.069,99.0,99.0,184.3690182805892,-55.098550724290554
1321,1220.9,616.253,19.523,0.072,0.76,0.109,99.0,99.0,0.556,0.08,0.947,0.094,184.3077202840513,-55.15705783637772
1322,845.971,1596.2,19.526,0.067,0.852,0.109,99.0,99.0,0.472,0.075,1.004,0.094,184.36068040122097,-55.07587933481517
1323,1714.95,1750.18,19.532,0.059,0.96,0.106,99.0,99.0,0.5,0.068,99.0,99.0,184.23572909494877,-55.064237417714786
1324,559.726,1141.62,19.533,0.053,0.988,0.095,99.0,99.0,0.396,0.067,0.945,0.091,184.40257761275453,-55.113095547834014
1326,1485.47,995.74,19.548,0.061,1.005,0.109,99.0,99.0,0.599,0.07,1.167,0.084,184.2690688974264,-55.12598384686716
1327,1141.33,1293.3,19.552,0.06,1.374,0.143,99.0,99.0,0.714,0.065,1.353,0.081,184.3184118716416,-55.101113933830945
1328,659.379,1015.25,19.556,0.056,0.413,0.081,99.0,99.0,0.296,0.069,99.0,99.0,184.38836455699726,-55.12361423568574
1329,739.663,1854.79,19.56,0.056,1.012,0.115,99.0,99.0,0.764,0.062,1.38,0.076,184.37574909454392,-55.05450472958516
1330,391.422,1434.18,19.564,0.062,0.825,0.102,99.0,99.0,0.433,0.07,0.867,0.103,184.42645108757648,-55.088811306273605
1331,1114.71,1263.78,19.566,0.055,1.563,0.137,99.0,99.0,0.895,0.061,1.726,0.071,184.32227780833466,-55.10351872605839
1332,1588.99,905.053,19.566,0.064,0.646,0.099,99.0,99.0,0.447,0.077,99.0,99.0,184.25421894125517,-55.13356717878468
1333,1984.74,675.868,19.568,0.055,0.687,0.118,99.0,99.0,0.586,0.07,99.0,99.0,184.1973281943373,-55.15288848045989
1334,1499.16,54.599,19.57,0.067,0.861,0.125,99.0,99.0,0.479,0.081,0.886,0.108,184.26826286835802,-55.203782714179894
1335,344.589,1134.55,19.573,0.056,0.833,0.098,99.0,99.0,0.656,0.063,1.038,0.093,184.433719910726,-55.11351458003579
1336,1563.01,366.36,19.573,0.069,1.0,0.137,99.0,99.0,0.47,0.076,1.018,0.097,184.2585543759644,-55.17802399385521
1337,981.353,1919.54,19.579,0.074,0.628,0.109,99.0,99.0,0.592,0.077,99.0,99.0,184.34095638392168,-55.04944877991585
1338,1025.92,965.681,19.583,0.076,0.942,0.123,99.0,99.0,0.437,0.089,0.855,0.119,184.3354372621519,-55.128018350064664
1339,1693.74,129.241,19.585,0.053,0.795,0.099,99.0,99.0,0.526,0.069,99.0,99.0,184.2399460307417,-55.197762554939004
1340,169.176,1270.41,19.588,0.051,0.711,0.094,99.0,99.0,0.572,0.061,99.0,99.0,184.45886521041768,-55.10216019082032
1341,1829.02,1473.31,19.591,0.057,0.914,0.111,99.0,99.0,0.613,0.066,99.0,99.0,184.2193946813065,-55.08709823185119
1342,414.32,1034.58,19.599,0.063,0.962,0.114,99.0,99.0,0.472,0.075,99.0,99.0,184.42380400777444,-55.121829523215794
1343,1599.35,1683.87,19.6,0.066,0.822,0.099,99.0,99.0,0.469,0.08,99.0,99.0,184.2523178727609,-55.069527673117115
1344,1912.39,1733.98,19.605,0.065,0.86,0.113,99.0,99.0,0.608,0.071,1.018,0.113,184.2074333024778,-55.065828907877545
1345,454.673,1018.41,19.606,0.052,0.755,0.1,99.0,99.0,0.553,0.062,1.035,0.091,184.41798956295747,-55.12319600812722
1346,985.101,1513.42,19.618,0.057,0.766,0.104,99.0,99.0,0.647,0.068,99.0,99.0,184.34071831768574,-55.082832671169065
1347,384.836,1498.75,19.618,0.064,0.828,0.106,99.0,99.0,0.481,0.075,99.0,99.0,184.42730626220796,-55.083480590125404
1348,1558.7,1415.24,19.622,0.059,0.861,0.096,99.0,99.0,0.633,0.065,99.0,99.0,184.25824600386355,-55.09153796436064
1349,995.766,1447.64,19.622,0.063,0.59,0.093,99.0,99.0,0.199,0.077,0.731,0.112,184.3392429397182,-55.08825772635902
1350,1831.44,1640.49,19.624,0.053,0.616,0.082,99.0,99.0,99.0,99.0,99.0,99.0,184.21903109807326,-55.07338428366963
1351,1682.2,1141.43,19.629,0.06,0.724,0.096,99.0,99.0,0.551,0.069,99.0,99.0,184.24062163730082,-55.11419972068649
1352,673.934,324.94,19.631,0.071,0.945,0.141,99.0,99.0,0.659,0.084,99.0,99.0,184.38755398164665,-55.180778824900685
1353,1905.11,579.912,19.639,0.064,0.833,0.105,99.0,99.0,0.699,0.075,99.0,99.0,184.20888655644555,-55.16071679124795
1354,1975.96,1574.48,19.647,0.058,0.856,0.11,99.0,99.0,0.588,0.07,99.0,99.0,184.1983094689622,-55.07898931164848
1355,758.3,910.156,19.648,0.058,0.947,0.126,99.0,99.0,0.669,0.07,99.0,99.0,184.37421927565853,-55.13237806946535
1356,1899.57,1499.08,19.648,0.061,0.836,0.105,99.0,99.0,0.527,0.072,99.0,99.0,184.20926664839763,-55.0850737139135
1357,1719.1,1158.29,19.654,0.062,0.847,0.104,99.0,99.0,0.488,0.074,0.925,0.102,184.2353017296335,-55.11285468789235
1358,1846.26,490.961,19.656,0.061,0.623,0.107,99.0,99.0,0.42,0.082,99.0,99.0,184.2174620156457,-55.16799818717066
1359,1845.93,772.525,19.661,0.067,0.796,0.122,99.0,99.0,0.56,0.083,99.0,99.0,184.2172738614446,-55.14476727114761
1360,1017.02,74.204,19.688,0.073,0.759,0.126,99.0,99.0,0.481,0.086,99.0,99.0,184.33822589043922,-55.20180508922666
1361,1866.85,695.688,19.691,0.072,1.197,0.16,99.0,99.0,0.518,0.085,99.0,99.0,184.21431431850178,-55.15112531855229
1362,893.81,1641.91,19.695,0.066,0.848,0.104,99.0,99.0,0.473,0.075,99.0,99.0,184.35374916931084,-55.07216751643405
1363,548.975,1666.55,19.698,0.072,0.79,0.112,99.0,99.0,0.476,0.087,99.0,99.0,184.40340168912178,-55.06980069713553
1364,1863.96,648.077,19.701,0.068,1.195,0.15,99.0,99.0,0.59,0.081,99.0,99.0,184.21476868864866,-55.155049199975366
1365,1656.84,140.085,19.704,0.106,0.827,0.153,99.0,99.0,0.603,0.109,1.269,0.13,184.24527631358177,-55.19683247844366
1366,1678.71,1165.95,19.709,0.066,0.986,0.125,99.0,99.0,99.0,99.0,99.0,99.0,184.24111013876032,-55.112178001686075
1367,423.498,1598.96,19.72,0.064,0.983,0.125,99.0,99.0,99.0,99.0,99.0,99.0,184.42158427880773,-55.0752538492484
1368,1935.86,1479.21,19.724,0.06,0.736,0.101,99.0,99.0,0.498,0.074,99.0,99.0,184.20406131993798,-55.086751461660086
1369,1780.56,1817.43,19.731,0.072,0.893,0.119,99.0,99.0,0.584,0.079,99.0,99.0,184.22632712229498,-55.0588127500462
1370,1568.33,831.818,19.734,0.083,0.866,0.149,99.0,99.0,99.0,99.0,99.0,99.0,184.25726428263255,-55.1395845681932
1371,574.392,1106.26,19.736,0.064,0.85,0.108,99.0,99.0,0.557,0.072,99.0,99.0,184.40051301320318,-55.116027833080274
1372,937.693,1648.89,19.762,0.077,0.65,0.117,99.0,99.0,99.0,99.0,99.0,99.0,184.3474261455993,-55.07163907445253
1373,1659.45,840.596,19.768,0.1,0.592,0.126,99.0,99.0,0.509,0.106,99.0,99.0,184.24411153218384,-55.13895530886156
1374,1745.69,1294.89,19.789,0.069,0.926,0.132,99.0,99.0,0.748,0.077,99.0,99.0,184.2314149076815,-55.10165204364705
1375,934.335,1739.04,19.811,0.062,0.84,0.129,99.0,99.0,0.666,0.075,99.0,99.0,184.34783697356156,-55.06422378069191
1376,425.116,1564.33,19.84,0.08,1.126,0.147,99.0,99.0,0.708,0.091,1.493,0.107,184.4213979301073,-55.0781089633241
1377,89.31,1149.11,19.868,0.077,0.638,0.12,99.0,99.0,0.536,0.091,1.017,0.123,184.47066704223005,-55.112132742028194
1378,426.487,256.854,19.89,0.081,0.486,0.118,99.0,99.0,0.406,0.089,99.0,99.0,184.423692472276,-55.18628859741305
1379,1742.64,1868.35,19.892,0.084,0.736,0.126,99.0,99.0,0.296,0.102,99.0,99.0,184.23176285708539,-55.054590049239756
1380,435.399,1353.86,19.912,0.083,0.902,0.138,99.0,99.0,0.44,0.098,99.0,99.0,184.4202192811946,-55.09547400346933
1381,1186.4,523.6,19.973,0.128,0.596,0.165,99.0,99.0,0.516,0.135,99.0,99.0,184.31285096426683,-55.16469148536928
1382,1474.38,1772.23,19.98,0.086,0.528,0.127,99.0,99.0,0.508,0.092,99.0,99.0,184.2702302478277,-55.062122460266416
1383,427.526,1581.6,20.053,0.084,0.472,0.129,99.0,99.0,99.0,99.0,99.0,99.0,184.4210265187547,-55.07668786180148
1384,781.446,1270.49,20.142,0.083,0.618,0.141,99.0,99.0,0.615,0.095,99.0,99.0,184.3703524130084,-55.10264888129452
1385,1788.95,1603.41,20.151,0.106,0.899,0.168,99.0,99.0,99.0,99.0,99.0,99.0,184.2251274505915,-55.07637031310446
236,1696.58,402.232,16.703,0.01,0.684,0.015,0.135,0.041,0.418,0.014,0.853,0.017,184.23918736530362,-55.17518145099839
486,246.427,1931.15,17.795,0.049,0.809,0.063,99.0,99.0,0.406,0.069,0.912,0.061,184.44668811980782,-55.04774345063075
504,504.595,1290.58,17.854,0.017,0.94,0.029,99.0,99.0,0.517,0.021,0.981,0.028,184.41031591297138,-55.10075282211318
385,235.929,1980.75,17.412,0.017,0.751,0.036,99.0,99.0,0.416,0.023,0.896,0.024,184.44814000836809,-55.043653360087674
599,559.433,1444.7,18.103,0.017,1.08,0.029,99.0,99.0,0.626,0.02,1.187,0.025,184.40217349955972,-55.08808714722184
375,377.129,1883.34,17.374,0.015,1.182,0.026,99.0,99.0,0.643,0.019,1.229,0.022,184.42791336782227,-55.05179799495028
93,1805.34,1247.76,15.435,0.008,0.893,0.013,0.404,0.021,0.532,0.011,1.006,0.012,184.2228573518913,-55.10559804818781
843,650.817,494.265,18.632,0.027,0.857,0.053,99.0,99.0,0.481,0.033,0.984,0.04,184.3905559579732,-55.166722640046196
850,290.011,151.203,18.646,0.031,0.846,0.051,99.0,99.0,0.466,0.035,0.975,0.054,184.44383361703285,-55.195001483767136
892,705.792,702.528,18.712,0.033,0.763,0.046,99.0,99.0,0.401,0.038,0.841,0.053,184.38217954359533,-55.149510868547125
920,1950.51,257.471,18.752,0.031,1.054,0.063,99.0,99.0,0.582,0.039,1.074,0.058,184.20263052741686,-55.18739366169572
943,1869.19,246.589,18.8,0.036,1.081,0.061,99.0,99.0,0.666,0.042,1.278,0.046,184.21440218020717,-55.18821410051456
732,11.145,1277.64,18.44,0.023,0.763,0.036,99.0,99.0,0.492,0.029,0.947,0.039,184.48173401714934,-55.10145301427638
262,88.703,1411.26,16.864,0.01,0.753,0.015,0.217,0.049,0.413,0.015,0.823,0.016,184.47025337315807,-55.09046746293878
1019,1626.43,1954.6,18.943,0.033,1.184,0.082,99.0,99.0,0.602,0.037,1.227,0.048,184.2484132006111,-55.04736932933935
191,272.301,493.259,16.394,0.009,1.449,0.016,99.0,99.0,0.914,0.012,1.838,0.014,184.44554988279071,-55.16657838222395
881,706.208,397.336,18.692,0.032,1.104,0.069,99.0,99.0,0.652,0.035,1.266,0.046,184.38271277425525,-55.17479463449226
606,1179.65,142.767,18.126,0.023,0.714,0.035,99.0,99.0,0.465,0.027,0.905,0.034,184.31447170982418,-55.19622964886806
1079,227.882,889.343,19.041,0.041,0.775,0.078,99.0,99.0,0.457,0.049,1.015,0.066,184.45111134165617,-55.13371938962418
1108,453.921,1066.48,19.082,0.043,0.787,0.069,99.0,99.0,0.441,0.05,0.917,0.066,184.4180131920832,-55.11922171616262
1139,264.85,588.361,19.145,0.054,1.111,0.096,99.0,99.0,0.496,0.063,99.0,99.0,184.44640928980448,-55.158684245650555
393,266.049,88.758,17.45,0.013,0.873,0.022,99.0,99.0,0.501,0.017,1.033,0.02,184.44749348647588,-55.20018430339355
1187,130.018,378.684,19.225,0.049,1.211,0.102,99.0,99.0,0.773,0.054,1.534,0.067,184.46653770075196,-55.1760196455749
1103,1725.06,1859.99,19.074,0.045,0.678,0.067,99.0,99.0,0.458,0.052,0.946,0.069,184.23428061800055,-55.05525129985743
1260,1511.36,1552.25,19.353,0.052,0.949,0.089,99.0,99.0,0.563,0.06,99.0,99.0,184.26499107398533,-55.0802247092486
239,1748.69,1679.96,16.716,0.01,0.77,0.015,0.164,0.044,0.492,0.012,0.936,0.018,184.23089541675057,-55.0700392312456
