ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
46,1527.49,1459.75,13.457,0.003,0.162,0.005,-0.364,0.004,0.147,0.005,0.28,0.005,154.24359882245727,-58.69230263979903
47,1267.86,1512.09,13.479,0.004,0.258,0.005,0.114,0.004,0.165,0.005,0.32,0.006,154.28478490551504,-58.68777794651645
820,554.461,1972.69,18.032,0.03,1.098,0.047,99.0,99.0,99.0,99.0,99.0,99.0,154.3970276623724,-58.64912587543414
49,1517.32,1155.14,13.53,0.007,0.25,0.008,-0.234,0.005,0.189,0.01,0.377,0.014,154.24562823353642,-58.717466953923136
50,1119.49,1553.79,13.552,0.004,0.584,0.005,0.331,0.008,0.375,0.005,0.738,0.006,154.308279393548,-58.6842127763011
51,775.652,119.29,13.561,0.011,0.535,0.015,0.224,0.012,0.343,0.014,0.685,0.017,154.36497382850686,-58.8024520082584
52,1728.59,1156.59,13.562,0.002,0.522,0.004,-0.025,0.005,0.338,0.005,0.649,0.005,154.21198755857688,-58.71750340590223
53,1294.14,994.457,13.672,0.003,1.065,0.004,0.663,0.008,0.581,0.005,1.104,0.005,154.28135557666783,-58.7305708262728
54,685.654,1813.55,13.701,0.005,1.805,0.006,1.257,0.022,1.05,0.005,2.078,0.007,154.37659409069224,-58.66238480133531
55,824.173,601.57,13.704,0.006,1.276,0.008,0.914,0.016,0.681,0.006,1.306,0.007,154.35665887043456,-58.7626322870127
56,1896.14,1084.71,13.747,0.003,0.181,0.005,0.073,0.005,0.127,0.005,0.241,0.006,154.18537004141515,-58.72356273693835
57,305.352,729.415,13.764,0.005,0.589,0.007,-0.052,0.007,0.345,0.006,0.656,0.008,154.43893281532823,-58.75156098700241
58,867.755,333.725,13.774,0.006,0.556,0.007,-0.049,0.006,0.331,0.007,0.635,0.009,154.35005701628134,-58.78481179969308
59,1300.2,1257.0,13.78,0.003,1.629,0.005,1.456,0.026,0.884,0.005,1.693,0.005,154.28003163848615,-58.708879816759584
60,561.76,1282.76,13.783,0.003,0.583,0.004,0.0,0.005,0.359,0.004,0.683,0.005,154.39726703175361,-58.70610455803437
61,931.794,1447.47,13.793,0.004,0.417,0.005,0.164,0.005,0.259,0.005,0.505,0.005,154.33825726659092,-58.692836253356305
62,1169.78,1403.39,13.833,0.003,0.243,0.005,0.193,0.005,0.149,0.005,0.269,0.005,154.30053896882032,-58.69667879935335
63,1491.08,334.099,13.839,0.006,0.609,0.009,0.007,0.008,0.356,0.009,0.687,0.01,154.2506806190009,-58.78532079740802
64,916.766,514.889,13.852,0.009,0.636,0.013,-0.003,0.011,0.374,0.014,0.705,0.016,154.3420337904614,-58.76988179515572
65,277.618,1801.7,13.864,0.006,0.501,0.007,-0.078,0.006,0.332,0.007,0.656,0.011,154.44121757633405,-58.66297760698433
66,889.28,1438.01,13.89,0.004,2.362,0.006,99.0,99.0,1.322,0.005,2.578,0.005,154.34502147159006,-58.69358055494455
67,1186.45,1335.26,13.895,0.003,1.698,0.006,1.726,0.037,0.923,0.005,1.759,0.005,154.29799675525734,-58.70232127188681
68,1298.39,1445.06,13.925,0.003,1.203,0.005,1.089,0.015,0.786,0.005,1.606,0.005,154.28003914378195,-58.693340004573024
69,2022.54,319.885,13.931,0.006,-0.348,0.012,-0.082,0.011,0.224,0.009,0.792,0.011,154.16580566360193,-58.78689409510256
70,1634.98,196.261,13.945,0.006,0.472,0.008,-0.002,0.007,0.285,0.008,0.546,0.01,154.22781278607948,-58.796833656900915
71,742.53,316.292,13.95,0.006,0.346,0.008,0.16,0.006,0.202,0.008,0.412,0.009,154.37001963280053,-58.786134755029956
72,990.899,866.298,13.972,0.005,0.393,0.007,-0.177,0.007,0.275,0.007,0.537,0.008,154.32977393289997,-58.74090506372095
73,1816.94,1354.01,13.98,0.003,0.586,0.005,-0.013,0.006,0.367,0.005,0.7,0.006,154.19768278882725,-58.701248786065136
