ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,Vrerr,VI,VIerr,ra,dec
113,1065.05,1920.34,13.293,0.001,0.461,0.002,0.246,0.002,,99,0.547,0.004,175.48080635341645,-62.46680181273498
114,2285.85,3234.45,13.295,0.002,0.39,0.002,99.0,99.0,,99,0.452,0.003,175.69310948275805,-62.571946889777
115,3486.02,2522.52,13.308,0.005,1.245,0.006,99.0,99.0,,99,1.287,0.009,175.90128699230286,-62.514354233966316
116,1901.73,3267.99,13.311,0.002,0.572,0.002,99.0,99.0,,99,0.678,0.005,175.62644462993958,-62.57470155696242
118,769.77,2379.36,13.329,0.004,0.272,0.004,0.13,0.003,,99,0.261,0.009,175.42988571348786,-62.50354116164481
119,34.432,982.388,13.333,0.008,0.732,0.008,0.214,0.005,,99,99.0,99.0,175.3028883659884,-62.391521961295744
120,2181.03,1845.41,13.344,0.002,0.336,0.002,0.202,0.002,,99,0.382,0.003,175.67406353324202,-62.4606390963358
121,2175.73,2095.47,13.364,0.006,0.65,0.006,0.11,0.004,,99,0.829,0.009,175.67325019676306,-62.48069291372256
122,1920.15,1014.68,13.376,0.002,1.166,0.002,0.843,0.005,,99,1.263,0.003,175.62865166762913,-62.39407479350418
123,2656.41,2877.43,13.382,0.002,1.527,0.002,99.0,99.0,,99,1.596,0.003,175.75721277126434,-62.54322726671695
124,1879.05,3561.93,13.388,0.007,0.523,0.008,99.0,99.0,,99,0.629,0.013,175.6227547422601,-62.59823882048092
125,2532.0,823.951,13.391,0.002,0.53,0.003,99.0,99.0,,99,0.634,0.007,175.73468694289548,-62.37853384915014
126,2898.95,378.849,13.397,0.017,-0.083,0.017,99.0,99.0,,99,-0.09,0.026,175.79832703023658,-62.342583185018704
127,634.109,2656.32,13.403,0.006,0.373,0.006,0.189,0.005,,99,0.412,0.011,175.406539861596,-62.52568878907762
128,1259.18,839.304,13.408,0.004,0.556,0.004,99.0,99.0,,99,0.65,0.007,175.51428105404815,-62.38013616933979
129,2856.36,1904.48,13.411,0.002,1.389,0.003,1.324,0.004,,99,1.379,0.003,175.79133831323813,-62.465111352558026
130,1032.74,214.122,13.414,0.01,1.212,0.01,0.914,0.008,,99,1.228,0.015,175.47527887666365,-62.33000622505478
131,2877.35,3627.36,13.424,0.008,0.208,0.008,99.0,99.0,,99,0.261,0.012,175.796332727996,-62.603244855624
132,3838.99,3956.68,13.425,0.006,0.378,0.007,99.0,99.0,,99,99.0,99.0,175.9643387842709,-62.62915821408863
133,2118.85,809.641,13.443,0.002,1.191,0.002,99.0,99.0,,99,1.277,0.004,175.66306002747922,-62.377555890889866
134,2519.37,2912.28,13.445,0.002,0.707,0.002,99.0,99.0,,99,0.831,0.003,175.73342186620712,-62.546067554347474
135,3068.93,1428.06,13.45,0.002,0.939,0.002,0.5,0.005,,99,1.018,0.005,175.828069280802,-62.42675720424137
136,348.551,764.239,13.451,0.007,1.229,0.007,0.88,0.006,,99,1.297,0.011,175.35707963869942,-62.37410294071392
137,1792.3,1149.46,13.474,0.002,0.446,0.002,0.258,0.003,,99,0.511,0.003,175.6065229246235,-62.40492181741396
138,261.338,3084.35,13.481,0.009,1.231,0.01,99.0,99.0,,99,1.318,0.018,175.34232156810376,-62.55983573768876
139,3166.29,1853.21,13.481,0.003,1.385,0.003,99.0,99.0,,99,1.366,0.004,175.84519306820056,-62.4608313106314
140,3638.0,1201.68,13.491,0.014,0.192,0.015,99.0,99.0,,99,0.202,0.023,175.92695676807588,-62.408193429620496
141,1504.85,3558.81,13.491,0.007,0.247,0.008,99.0,99.0,,99,0.341,0.013,175.55783589350204,-62.59800502802523
142,563.303,1659.99,13.496,0.007,0.569,0.008,99.0,99.0,,99,0.655,0.014,175.39406437359025,-62.44590455665548
143,1694.75,117.632,13.501,0.013,0.405,0.013,99.0,99.0,,99,0.437,0.022,175.58970766075836,-62.32213812355934
144,1429.42,2316.82,13.506,0.002,0.402,0.002,0.228,0.003,,99,0.492,0.003,175.54399195713006,-62.49855916829811
145,2855.21,2873.68,13.512,0.002,0.226,0.002,99.0,99.0,,99,0.252,0.003,175.79177715825597,-62.54284878251836
146,3687.83,22.378,13.517,0.018,1.033,0.018,99.0,99.0,,99,99.0,99.0,175.93536775465515,-62.31334858797803
147,785.261,3615.79,13.519,0.009,0.341,0.009,99.0,99.0,,99,0.397,0.015,175.4332295214597,-62.602481426643145
148,2338.08,3203.43,13.522,0.003,0.237,0.004,99.0,99.0,,99,0.287,0.004,175.70215693601543,-62.56944923486432
149,717.797,3434.92,13.547,0.009,0.422,0.009,99.0,99.0,,99,0.485,0.016,175.42142956940566,-62.58800065841184
150,3718.84,2538.85,13.551,0.011,0.386,0.011,99.0,99.0,,99,0.442,0.019,175.9418643190829,-62.5155120975271
151,2073.29,775.793,13.551,0.002,0.352,0.002,99.0,99.0,,99,0.397,0.004,175.6551653169269,-62.37485493708288
152,2964.24,1814.05,13.554,0.002,0.579,0.002,0.264,0.003,,99,0.631,0.003,175.81004263974071,-62.45779981356567
153,1815.45,256.184,13.563,0.012,1.308,0.013,1.065,0.011,,99,1.341,0.021,175.61056038883055,-62.333226381439545
154,481.778,3572.04,13.583,0.008,0.457,0.008,99.0,99.0,,99,0.567,0.016,175.38070108113604,-62.598904174075805
155,7.326,3323.83,13.591,0.009,0.812,0.01,99.0,99.0,,99,0.962,0.018,175.2985777063601,-62.57888944009496
156,2275.13,1427.92,13.596,0.003,1.345,0.003,1.274,0.006,,99,1.388,0.003,175.6902484195831,-62.42711830670571
157,1013.71,3747.63,13.611,0.008,0.364,0.009,99.0,99.0,,99,0.405,0.014,175.47288112502878,-62.613069245493875
158,1222.59,2264.03,13.63,0.003,0.502,0.004,-0.132,0.004,,99,0.751,0.006,175.50816574175832,-62.494336021493865
159,1058.31,1665.41,13.634,0.002,0.354,0.003,0.233,0.003,,99,0.394,0.005,175.4795901742124,-62.44637558712036
160,1064.25,42.225,13.637,0.011,1.24,0.012,0.979,0.01,,99,1.257,0.017,175.48077598513228,-62.31620964544266
161,3935.08,3947.03,13.642,0.007,0.512,0.007,99.0,99.0,,99,99.0,99.0,175.98110141016468,-62.62832340537589
162,3066.89,2440.67,13.643,0.002,0.346,0.002,99.0,99.0,,99,0.335,0.003,175.8282686708358,-62.508024883901506
163,1170.31,299.851,13.644,0.009,0.54,0.01,0.2,0.008,,99,0.622,0.014,175.49901321537007,-62.33687024806089
164,3769.42,2020.16,13.647,0.009,0.455,0.01,99.0,99.0,,99,0.539,0.016,175.95028474515922,-62.473837064355834
165,2304.05,2852.66,13.653,0.002,0.538,0.003,0.258,0.004,,99,0.656,0.004,175.69597224783507,-62.54135279436323
166,2981.77,3985.78,13.654,0.009,0.6,0.009,99.0,99.0,,99,0.817,0.014,175.81491364055006,-62.63191910369007
167,723.779,3841.63,13.663,0.008,0.596,0.008,99.0,99.0,,99,0.759,0.013,175.4227622085224,-62.6205262817902
168,2882.73,200.763,13.675,0.018,0.361,0.018,99.0,99.0,,99,0.378,0.028,175.7955120252294,-62.32828217936718
169,1429.98,3316.67,13.676,0.003,0.467,0.004,0.274,0.004,,99,0.493,0.008,175.54466767440152,-62.57862430644198
170,2442.65,2562.24,13.682,0.003,0.86,0.003,99.0,99.0,,99,0.952,0.004,175.71984392384388,-62.51803447408364
171,1830.75,2281.62,13.684,0.003,0.423,0.003,0.2,0.003,,99,0.567,0.004,175.61351067749794,-62.495693239423616
172,3081.21,314.687,13.685,0.022,0.808,0.021,99.0,99.0,,99,0.244,0.05,175.82996684084483,-62.33731130277919
173,40.8,104.43,13.689,0.007,0.788,0.008,0.341,0.007,,99,0.854,0.009,175.3042936703773,-62.32116190174138
174,3885.11,606.943,13.689,0.018,1.174,0.018,99.0,99.0,,99,1.262,0.031,175.96977441631262,-62.36018936386146
175,361.404,1297.76,13.701,0.007,0.515,0.008,0.301,0.007,,99,0.604,0.014,175.35921681700884,-62.41685576535414
176,3120.88,3683.92,13.703,0.008,0.259,0.007,99.0,99.0,,99,0.288,0.012,175.83879573792083,-62.607677945103134
177,1908.86,3148.86,13.707,0.002,0.257,0.002,0.028,0.004,,99,0.288,0.003,175.6275895928857,-62.565160426886855
1620,578.56,2745.95,16.652,0.01,0.804,0.013,0.172,0.017,,99,0.971,0.016,175.3969764393122,-62.532850314326666
179,769.868,2920.58,13.722,0.005,2.216,0.006,2.465,0.019,,99,3.06,0.015,175.4301333272529,-62.546862031543135
180,3877.96,2797.29,13.725,0.006,0.219,0.006,99.0,99.0,,99,0.24,0.011,175.96983570249682,-62.536141140043426
181,551.02,1309.61,13.746,0.006,0.268,0.007,0.191,0.005,,99,0.296,0.01,175.39193514396442,-62.41783353286295
182,2295.55,1450.57,13.749,0.002,0.641,0.002,0.268,0.004,,99,0.802,0.003,175.69379623157786,-62.42892830815552
183,524.973,1311.26,13.752,0.005,0.601,0.006,-0.163,0.005,,99,0.867,0.009,175.3874395554433,-62.4179624272315
184,1011.4,949.899,13.755,0.005,1.457,0.005,1.535,0.006,,99,1.523,0.008,175.47145320683504,-62.38902283630477
185,3685.89,1037.9,13.773,0.015,0.219,0.015,99.0,99.0,,99,0.226,0.025,175.93522961973918,-62.394996105191254
186,3424.1,708.246,13.783,0.017,1.218,0.017,99.0,99.0,,99,1.251,0.028,175.88959579758566,-62.36870208252695
187,940.856,3735.42,13.793,0.008,0.854,0.009,99.0,99.0,,99,0.941,0.014,175.46025527503568,-62.61208013377967
188,2069.55,2391.62,13.8,0.003,0.251,0.003,0.021,0.003,,99,0.288,0.004,175.65497829410455,-62.504461450884435
189,2913.97,3126.35,13.807,0.003,0.734,0.003,99.0,99.0,,99,0.841,0.007,175.80221554082777,-62.5630796066541
190,3327.67,1183.69,13.812,0.012,0.602,0.013,99.0,99.0,,99,0.729,0.019,175.87296191320854,-62.40697008622224
191,2934.37,1093.66,13.813,0.003,0.496,0.003,-0.243,0.024,,99,0.705,0.007,175.8045808109881,-62.399982803988756
192,1768.01,3567.95,13.823,0.008,0.418,0.008,99.0,99.0,,99,0.481,0.013,175.60348980487151,-62.598729560774444
193,3506.92,196.729,13.825,0.018,0.605,0.018,99.0,99.0,,99,99.0,99.0,175.9039233202229,-62.3275191198642
194,3083.08,806.491,13.829,0.006,0.31,0.006,99.0,99.0,,99,0.36,0.01,175.83034794317618,-62.37682830578145
195,1218.91,1643.58,13.831,0.001,1.107,0.002,0.854,0.003,,99,1.193,0.003,175.50735903196562,-62.4446230770153
197,3110.55,2644.74,13.851,0.002,1.624,0.002,99.0,99.0,,99,1.745,0.004,175.8360165755039,-62.524371638699286
198,3203.59,3064.66,13.853,0.022,0.652,0.023,99.0,99.0,,99,1.022,0.028,175.8525695592218,-62.558000023647004
199,3382.55,749.338,13.859,0.017,0.601,0.017,99.0,99.0,,99,0.687,0.026,175.8823807131043,-62.37203452279242
200,2953.52,2058.46,13.861,0.002,0.491,0.002,0.259,0.002,,99,0.577,0.003,175.80830899747562,-62.477418453705205
201,1746.97,3628.42,13.862,0.008,0.26,0.008,99.0,99.0,,99,0.313,0.013,175.59989196906864,-62.60357107059571
202,3182.62,1726.01,13.864,0.003,0.26,0.002,0.034,0.005,,99,0.287,0.004,175.84796726042387,-62.45061110015509
203,1065.37,909.308,13.864,0.004,0.677,0.005,0.077,0.004,,99,0.797,0.007,175.48078089791886,-62.385765838678196
204,2649.29,3949.45,13.867,0.009,0.778,0.01,99.0,99.0,,99,0.884,0.014,175.75699576959502,-62.62911984778918
205,2458.59,1650.27,13.878,0.008,1.179,0.008,0.969,0.007,,99,1.338,0.016,175.72214788337797,-62.444889512972324
206,1892.97,2743.08,13.88,0.003,1.557,0.003,1.603,0.007,,99,1.71,0.004,175.62455252500436,-62.532659400718664
207,3238.55,1586.59,13.889,0.003,0.67,0.003,0.126,0.004,,99,0.819,0.006,175.85762708263016,-62.43938398272114
208,419.193,1634.16,13.904,0.008,0.403,0.008,0.264,0.006,,99,0.429,0.015,175.36918610546422,-62.443812105176505
209,352.738,1794.28,13.908,0.009,0.525,0.009,0.321,0.006,,99,0.582,0.017,175.35772867231225,-62.456621809373964
210,2531.94,1986.02,13.908,0.003,1.1,0.003,0.652,0.003,,99,1.193,0.004,175.735023513948,-62.471795599199744
211,1090.44,765.737,13.912,0.005,0.425,0.006,0.316,0.005,,99,0.513,0.008,175.4851269173057,-62.374250855071885
212,3303.28,842.525,13.913,0.015,0.683,0.016,99.0,99.0,,99,0.927,0.026,175.86862140856,-62.37957830454822
213,2030.59,1186.77,13.915,0.002,2.128,0.003,2.491,0.021,,99,2.468,0.002,175.647804857252,-62.40785036134173
214,1524.03,11.941,13.921,0.014,0.679,0.014,99.0,99.0,,99,99.0,99.0,175.56021611885927,-62.31369757420753
215,2845.57,1545.64,13.923,0.002,0.585,0.002,0.138,0.003,,99,0.719,0.004,175.78930272217147,-62.43631827010241
216,3413.93,1119.23,13.928,0.014,1.096,0.014,99.0,99.0,,99,1.202,0.022,175.887941198308,-62.40173271822683
217,1658.93,3721.71,13.936,0.008,0.237,0.008,99.0,99.0,,99,0.242,0.015,175.584700008648,-62.61104085509629
218,2619.61,745.872,13.939,0.004,0.649,0.004,99.0,99.0,,99,0.781,0.009,175.74987691172015,-62.37222129083508
219,1669.62,3043.95,13.952,0.001,0.304,0.002,0.075,0.004,,99,0.359,0.002,175.5860163088241,-62.556783525661004
220,3683.86,2073.18,13.966,0.018,0.679,0.017,99.0,99.0,,99,0.761,0.026,175.935415124615,-62.47815616023806
