ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
731,395.329,828.649,16.824,0.031,0.683,0.043,0.044,0.052,0.465,0.051,0.865,0.059,156.08710227471448,-60.177006148320544
732,1523.33,1064.43,16.825,0.009,0.808,0.013,0.112,0.04,0.542,0.011,0.955,0.012,155.89963978851745,-60.15860766086978
733,1168.19,1166.62,16.827,0.028,0.895,0.035,99.0,99.0,0.664,0.043,1.218,0.049,155.95843952052473,-60.149809676098094
734,1841.33,587.568,16.831,0.011,0.738,0.014,0.066,0.042,0.533,0.015,0.999,0.016,155.84732592412402,-60.19817347149836
735,1246.74,1487.47,16.835,0.01,1.654,0.02,99.0,99.0,1.058,0.013,1.957,0.014,155.9449664569263,-60.12341709220438
736,786.848,1200.76,16.836,0.009,0.92,0.013,99.0,99.0,0.62,0.011,1.083,0.013,156.02159475167053,-60.14661858781537
737,649.92,1359.4,16.836,0.01,0.662,0.014,-0.021,0.04,0.498,0.013,0.891,0.02,156.04400339930015,-60.13338481219821
739,1103.28,1597.79,16.837,0.012,0.831,0.016,99.0,99.0,0.556,0.014,0.984,0.018,155.968574095444,-60.11414598348822
738,1998.99,220.909,16.837,0.013,0.607,0.019,0.014,0.052,0.482,0.017,0.92,0.022,155.82144649232274,-60.22842725579949
740,423.338,2003.68,16.841,0.016,0.734,0.022,99.0,99.0,0.54,0.02,1.004,0.028,156.08032545897075,-60.0798277711827
741,1112.38,918.883,16.842,0.011,0.883,0.015,99.0,99.0,0.607,0.016,1.091,0.017,155.96805691366262,-60.170178374365854
742,1785.0,840.32,16.85,0.012,0.847,0.02,99.0,99.0,0.602,0.016,1.123,0.017,155.85642000113793,-60.177339301450985
743,1207.15,1245.36,16.853,0.009,0.566,0.011,0.302,0.046,0.409,0.012,0.775,0.017,155.95186690763663,-60.14335523517311
744,727.41,650.734,16.854,0.011,0.847,0.015,0.285,0.072,0.577,0.015,1.108,0.018,156.03235754210934,-60.19193742860559
745,1530.09,559.998,16.856,0.017,0.816,0.023,0.18,0.068,0.546,0.027,1.008,0.029,155.89914610493733,-60.20012040800419
746,1455.08,538.463,16.859,0.012,0.786,0.016,0.188,0.076,0.529,0.017,0.957,0.02,155.91164900336642,-60.201817935890986
747,1834.64,1220.08,16.861,0.007,0.743,0.013,99.0,99.0,0.53,0.011,0.989,0.014,155.84775379573497,-60.14614570263807
749,1508.88,1728.0,16.862,0.014,0.663,0.018,0.009,0.035,0.497,0.018,0.889,0.022,155.90121273543957,-60.10386299876929
751,711.001,680.784,16.874,0.012,0.565,0.016,99.0,99.0,0.386,0.016,0.749,0.019,156.03502948821307,-60.189447806973114
752,1095.71,1370.12,16.875,0.009,0.605,0.012,0.036,0.035,0.485,0.011,0.897,0.015,155.97016040097515,-60.13294220498216
754,1814.28,38.814,16.881,0.015,1.644,0.029,99.0,99.0,0.973,0.019,1.872,0.022,155.8524359917803,-60.243173511241345
755,593.528,1079.3,16.882,0.007,0.882,0.013,99.0,99.0,0.562,0.009,1.03,0.013,156.053821317767,-60.15647409490666
757,1353.98,863.692,16.883,0.013,0.802,0.018,99.0,99.0,0.558,0.019,1.015,0.024,155.9280238318194,-60.17496130433441
756,1950.77,478.861,16.883,0.011,0.677,0.017,0.144,0.057,0.449,0.015,0.873,0.016,155.82921837144235,-60.20721618678069
759,1485.12,883.562,16.885,0.01,0.544,0.016,0.332,0.05,0.376,0.017,0.68,0.021,155.9062137789045,-60.17345958313172
758,459.401,1764.89,16.885,0.014,0.616,0.02,-0.036,0.039,0.468,0.018,0.834,0.024,156.07479960074355,-60.09965226744946
760,569.428,470.639,16.886,0.012,0.558,0.016,99.0,99.0,0.369,0.016,0.743,0.018,156.05888077075303,-60.206655658089616
761,393.954,1538.15,16.888,0.01,0.838,0.014,0.125,0.053,0.581,0.013,1.077,0.018,156.0860256899963,-60.11836380470839
762,708.812,815.373,16.889,0.012,1.739,0.02,99.0,99.0,1.061,0.016,1.967,0.017,156.03516632480654,-60.17835046554822
763,1125.06,762.571,16.89,0.009,0.823,0.014,0.241,0.065,0.598,0.014,1.111,0.014,155.96618081468625,-60.18306741301193
764,238.522,403.58,16.891,0.012,1.499,0.019,99.0,99.0,0.912,0.015,1.78,0.017,156.11389698532844,-60.21195896886714
765,624.972,991.243,16.894,0.017,0.789,0.023,0.116,0.055,0.58,0.02,1.063,0.021,156.04876440500288,-60.16377062757696
767,914.953,973.696,16.895,0.014,0.548,0.021,99.0,99.0,0.368,0.019,0.695,0.022,156.00072530338258,-60.165474686874155
2608,1918.77,206.504,19.102,0.039,1.047,0.083,99.0,99.0,0.619,0.047,1.258,0.058,155.83483451660817,-60.229527125936094
768,1359.43,638.099,16.899,0.01,0.826,0.015,99.0,99.0,0.576,0.015,1.076,0.016,155.92742049967632,-60.19353281471326
769,803.628,1223.52,16.904,0.009,0.563,0.012,99.0,99.0,0.409,0.01,0.787,0.014,156.01877809003645,-60.14475501449507
1262,72.274,183.783,17.634,0.016,0.775,0.026,99.0,99.0,0.425,0.021,1.041,0.022,156.14190473880953,-60.22997687247875
771,659.544,1617.23,16.906,0.012,0.834,0.017,0.154,0.053,0.569,0.016,1.055,0.021,156.0419742965241,-60.112073179830716
773,2001.05,1339.76,16.912,0.01,1.716,0.021,99.0,99.0,1.049,0.013,1.998,0.013,155.81998544804804,-60.13649586598961
775,1305.04,1381.38,16.913,0.01,0.563,0.013,99.0,99.0,0.401,0.013,0.776,0.017,155.93544817921236,-60.13223844966596
776,603.275,562.078,16.913,0.013,0.787,0.017,0.16,0.049,0.494,0.017,0.944,0.021,156.0531045900717,-60.19914675090861
774,291.584,803.846,16.913,0.012,0.515,0.015,99.0,99.0,0.4,0.018,99.0,99.0,156.10433483534658,-60.17897656957895
777,558.284,308.526,16.914,0.011,0.805,0.015,0.05,0.047,0.515,0.016,1.023,0.018,156.0610166843269,-60.219998701028686
778,352.598,397.511,16.921,0.011,0.741,0.017,0.096,0.057,0.474,0.015,0.926,0.02,156.0949884915131,-60.21253194781659
779,59.697,1789.79,16.921,0.028,0.845,0.038,99.0,99.0,0.548,0.042,1.012,0.052,156.140748340867,-60.09721663642992
780,466.305,1220.76,16.924,0.01,2.074,0.025,99.0,99.0,1.269,0.011,2.38,0.013,156.07463503041288,-60.14467845146995
781,899.45,990.405,16.926,0.018,0.624,0.027,0.349,0.061,0.474,0.026,0.943,0.029,156.00326981990085,-60.164082404167715
782,257.128,458.675,16.927,0.014,0.675,0.018,0.115,0.052,0.417,0.019,0.817,0.02,156.11070538081916,-60.20742881221459
783,1497.67,1408.2,16.928,0.009,2.099,0.025,99.0,99.0,1.345,0.01,2.5,0.012,155.90346933288922,-60.13024390148232
784,980.31,1801.31,16.929,0.015,0.596,0.02,0.228,0.056,0.47,0.018,0.847,0.026,155.98862411053486,-60.09718300265179
785,768.067,1378.12,16.943,0.01,0.799,0.014,0.096,0.055,0.574,0.012,1.036,0.017,156.02441517676002,-60.13195039445094
786,831.301,73.552,16.943,0.011,0.687,0.015,0.025,0.044,0.454,0.015,0.866,0.018,156.0160555776428,-60.23951699599307
787,460.092,1197.64,16.944,0.007,1.098,0.014,99.0,99.0,0.703,0.01,1.277,0.013,156.07570495470202,-60.14658387162852
788,760.704,461.038,16.944,0.016,0.628,0.021,99.0,99.0,0.429,0.022,0.842,0.027,156.02714774882318,-60.2075888119946
789,780.332,1743.73,16.946,0.014,0.626,0.019,0.053,0.05,0.489,0.019,0.861,0.025,156.02178992623973,-60.101730058080484
790,740.991,1745.47,16.947,0.012,1.183,0.019,99.0,99.0,0.764,0.014,1.344,0.02,156.02829235684013,-60.10154480450406
792,1500.34,1438.02,16.948,0.009,0.624,0.013,99.0,99.0,0.452,0.013,0.855,0.016,155.90298920399576,-60.127787230625565
791,354.469,1020.52,16.948,0.01,1.027,0.014,99.0,99.0,0.64,0.012,1.214,0.015,156.09351355422956,-60.16113154746258
793,1995.48,561.196,16.949,0.014,0.675,0.022,0.098,0.06,0.542,0.018,1.042,0.022,155.8216879850442,-60.200505821114454
794,971.388,1077.53,16.95,0.011,0.763,0.015,99.0,99.0,0.527,0.014,0.934,0.017,155.9912062185718,-60.15696336524474
795,1441.96,138.714,16.951,0.013,0.762,0.018,0.22,0.057,0.523,0.018,0.996,0.02,155.91435185930564,-60.23464327400572
796,1102.0,662.586,16.961,0.011,1.12,0.017,99.0,99.0,0.726,0.016,1.339,0.017,155.97015700612155,-60.19127919692653
797,1356.64,1848.6,16.961,0.013,0.591,0.018,0.156,0.046,0.456,0.018,0.831,0.02,155.92627523512115,-60.09371221167044
2199,1930.29,1080.16,18.684,0.023,0.897,0.045,99.0,99.0,0.696,0.029,1.209,0.033,155.8320063825768,-60.15777778639913
799,1520.8,1642.79,16.964,0.019,0.757,0.027,99.0,99.0,0.521,0.025,0.969,0.031,155.89934260792043,-60.11091333909957
800,133.904,807.659,16.964,0.012,0.839,0.019,0.149,0.075,0.536,0.018,1.005,0.022,156.13043981279685,-60.17855038812546
801,123.38,676.064,16.964,0.011,0.7,0.016,0.093,0.048,0.432,0.018,99.0,99.0,156.13244415718427,-60.18940854894487
803,1909.87,1026.8,16.966,0.01,0.581,0.016,99.0,99.0,0.373,0.013,0.741,0.017,155.83545638244692,-60.16214372198432
802,84.272,303.416,16.966,0.01,0.692,0.014,-0.009,0.068,0.447,0.017,0.899,0.017,156.13967276384489,-60.22012400866357
804,435.113,30.586,16.968,0.011,0.789,0.016,99.0,99.0,0.488,0.015,0.953,0.018,156.08197325749862,-60.2427941544217
805,1686.31,169.832,16.972,0.013,0.82,0.018,99.0,99.0,0.529,0.018,0.99,0.019,155.87361458201252,-60.232309894493895
807,597.481,826.378,16.976,0.011,0.645,0.016,99.0,99.0,0.449,0.015,0.86,0.017,156.05360562137682,-60.17735157723546
806,1163.3,441.768,16.976,0.014,0.543,0.017,0.173,0.051,0.429,0.019,0.811,0.021,155.96029461437018,-60.20950288779646
808,877.827,806.245,16.978,0.012,1.585,0.022,99.0,99.0,0.994,0.018,1.875,0.018,156.00714782240036,-60.17924705169906
809,609.649,1188.65,16.978,0.009,0.784,0.013,0.167,0.061,0.538,0.011,0.98,0.014,156.05096241063316,-60.147457005091375
810,1268.86,177.739,16.981,0.012,0.819,0.019,99.0,99.0,0.507,0.018,1.005,0.021,155.94311367356602,-60.231291994019486
811,1194.44,1876.77,16.982,0.021,2.071,0.042,99.0,99.0,1.358,0.025,2.519,0.029,155.9530853705381,-60.091187946310974
812,1006.9,1843.56,16.984,0.014,0.791,0.017,99.0,99.0,0.549,0.017,0.974,0.024,155.98416184599677,-60.093717614661834
813,626.83,704.572,16.985,0.01,0.68,0.016,0.012,0.039,0.432,0.016,0.85,0.018,156.048950374561,-60.187419990149536
814,408.403,1915.46,16.989,0.014,0.955,0.023,99.0,99.0,0.668,0.019,1.335,0.028,156.08295075653967,-60.087126109688874
815,946.576,1485.2,16.99,0.011,0.775,0.015,99.0,99.0,0.524,0.014,0.962,0.017,155.99469023128157,-60.12328156904699
836,70.901,322.1,17.031,0.012,0.748,0.019,99.0,99.0,0.472,0.02,0.956,0.023,156.14185190021092,-60.21857621194774
817,564.667,700.285,16.992,0.012,0.908,0.018,99.0,99.0,0.589,0.016,1.042,0.018,156.05926642027723,-60.18772501782072
818,1630.22,432.151,16.993,0.014,0.94,0.02,99.0,99.0,0.586,0.019,1.071,0.022,155.8826427836459,-60.21072336722322
820,1701.82,942.012,16.996,0.012,0.565,0.018,99.0,99.0,0.427,0.018,0.816,0.019,155.87013358435186,-60.168881978123025
819,1975.8,134.263,16.996,0.016,0.721,0.022,99.0,99.0,0.511,0.02,0.999,0.022,155.82540141378607,-60.23550652947946
821,678.377,1532.47,16.999,0.012,0.931,0.016,99.0,99.0,0.629,0.014,1.167,0.018,156.03900206975757,-60.1191030504306
822,539.873,731.619,17.006,0.011,0.561,0.015,99.0,99.0,0.363,0.015,0.72,0.02,156.06332208302453,-60.185121956938936
823,1468.52,1562.85,17.007,0.025,0.546,0.03,0.257,0.053,0.465,0.03,0.85,0.03,155.90810851932423,-60.11744935381552
824,1290.65,1520.31,17.008,0.01,0.593,0.013,0.389,0.057,0.426,0.013,0.778,0.017,155.93764501062068,-60.12075499065948
825,571.491,2000.71,17.011,0.017,0.9,0.023,99.0,99.0,0.597,0.021,1.098,0.029,156.05587049021753,-60.08022797979004
827,1411.52,515.987,17.012,0.011,0.827,0.015,99.0,99.0,0.557,0.016,0.991,0.019,155.9189224525429,-60.20362429847628
826,205.011,229.366,17.012,0.012,0.6,0.016,99.0,99.0,0.384,0.017,0.821,0.018,156.11979460816585,-60.22629518689736
828,1326.07,1815.05,17.014,0.015,0.601,0.019,99.0,99.0,0.468,0.019,0.882,0.025,155.93138124155885,-60.09644821566915
829,1397.3,1728.39,17.016,0.014,0.642,0.018,0.107,0.043,0.502,0.017,0.9,0.02,155.9196985803416,-60.10369486181194
830,446.889,133.995,17.016,0.012,0.578,0.015,0.278,0.067,0.362,0.016,0.768,0.022,156.0798274574244,-60.23429256821485
831,1014.33,787.007,17.022,0.014,0.599,0.017,99.0,99.0,0.404,0.019,0.8,0.022,155.98452641369389,-60.180953471862836
832,303.619,1231.5,17.025,0.006,1.773,0.018,99.0,99.0,1.079,0.009,2.039,0.011,156.10153322221868,-60.14365373102896
833,1572.94,184.958,17.026,0.014,0.865,0.023,99.0,99.0,0.561,0.021,1.036,0.02,155.89248104733838,-60.230964199206134
2351,1765.37,66.303,18.82,0.03,0.925,0.06,99.0,99.0,0.678,0.038,1.279,0.043,155.86055905115106,-60.240874321217966
835,1226.56,638.176,17.029,0.011,2.609,0.043,99.0,99.0,1.667,0.016,3.211,0.018,155.94950082286752,-60.19340167922964
837,1935.35,790.836,17.032,0.015,1.623,0.028,99.0,99.0,0.99,0.019,1.892,0.021,155.8314633111828,-60.181575754854954
838,1515.94,1759.52,17.038,0.013,0.835,0.018,99.0,99.0,0.569,0.016,1.0,0.02,155.90000394446122,-60.10126852020865
839,1448.74,403.603,17.038,0.011,0.809,0.017,99.0,99.0,0.559,0.018,1.033,0.02,155.9128782693595,-60.212895736694904
841,1060.42,1243.87,17.039,0.007,0.612,0.013,0.225,0.051,0.445,0.01,0.827,0.014,155.97619523217165,-60.143326686030626
843,947.134,406.803,17.039,0.011,0.587,0.016,99.0,99.0,0.389,0.016,0.765,0.017,155.9962710152737,-60.21219900660905
2426,448.492,516.639,18.898,0.032,1.292,0.073,99.0,99.0,0.821,0.038,1.583,0.042,156.07886188946227,-60.20277912062922
840,2022.1,274.223,17.039,0.016,0.453,0.032,99.0,99.0,0.568,0.023,1.069,0.03,155.8175402084519,-60.22407980714404
1163,1820.44,208.442,17.522,0.021,1.912,0.054,99.0,99.0,1.186,0.025,2.241,0.027,155.85122096203293,-60.229270952566104
845,243.735,1039.3,17.047,0.009,1.511,0.019,99.0,99.0,0.959,0.011,1.819,0.012,156.11180720821577,-60.15949387576425
846,1152.55,1293.74,17.049,0.007,0.71,0.012,99.0,99.0,0.489,0.012,0.892,0.015,155.96085059405658,-60.139306234158155
847,1001.18,260.412,17.051,0.011,0.799,0.016,0.094,0.06,0.486,0.016,0.941,0.017,155.98751565166202,-60.22428210354452
848,160.556,14.232,17.054,0.013,0.789,0.021,99.0,99.0,0.527,0.019,1.081,0.019,156.12759625041852,-60.24398740877258
849,600.738,459.829,17.062,0.012,0.912,0.016,99.0,99.0,0.612,0.016,1.145,0.018,156.0537037683933,-60.20756882129513
850,208.732,879.768,17.062,0.016,0.801,0.022,0.232,0.069,0.547,0.023,0.996,0.026,156.1179093685221,-60.1726476323063
851,631.855,1149.7,17.064,0.007,0.588,0.012,99.0,99.0,0.426,0.012,0.826,0.015,156.04735213469368,-60.150693876337506
852,1034.95,1248.24,17.065,0.009,0.698,0.013,0.024,0.05,0.528,0.012,0.98,0.018,155.98041033709808,-60.142940279781
854,530.795,1759.45,17.067,0.014,0.962,0.02,99.0,99.0,0.63,0.018,1.115,0.025,156.06301305321256,-60.10017321585396
855,889.726,956.929,17.068,0.014,0.764,0.023,99.0,99.0,0.557,0.02,1.01,0.023,156.00493513511367,-60.166834401014405
856,1296.73,951.276,17.069,0.01,0.719,0.016,99.0,99.0,0.508,0.016,0.945,0.019,155.93741189691718,-60.167690503157196
857,264.418,353.778,17.071,0.029,0.741,0.039,99.0,99.0,0.507,0.044,0.961,0.05,156.1096983698676,-60.21607977653331
859,751.579,1179.03,17.076,0.009,0.721,0.014,-0.06,0.047,0.523,0.011,0.949,0.014,156.02747279791356,-60.14838008515801
858,1618.27,543.601,17.076,0.013,0.9,0.019,99.0,99.0,0.628,0.018,1.216,0.019,155.88449720977135,-60.20155537421266
860,1222.52,329.635,17.077,0.014,1.353,0.021,99.0,99.0,0.764,0.021,1.449,0.022,155.9506089429035,-60.218772904226526
861,139.491,1217.68,17.078,0.01,1.482,0.021,99.0,99.0,0.947,0.012,1.812,0.016,156.1287044486595,-60.144665350801695
862,472.895,262.524,17.078,0.012,0.723,0.017,99.0,99.0,0.468,0.016,0.909,0.019,156.07527503978085,-60.223729115188654
863,1496.86,317.788,17.079,0.014,1.15,0.022,99.0,99.0,0.737,0.019,1.297,0.019,155.9049810933676,-60.21998958883563
864,1308.82,1807.71,17.08,0.014,0.719,0.019,99.0,99.0,0.498,0.019,0.941,0.027,155.93424719010835,-60.09703415139505
866,1468.33,1213.6,17.081,0.009,0.849,0.015,99.0,99.0,0.587,0.011,1.06,0.015,155.90858258898382,-60.14625624185653
865,1188.28,361.367,17.081,0.011,1.392,0.02,99.0,99.0,0.89,0.017,1.683,0.018,155.95625759115933,-60.21613530725075
867,156.829,711.705,17.081,0.011,1.283,0.019,99.0,99.0,0.823,0.015,99.0,99.0,156.12683333980252,-60.18648866826556
868,1642.87,1682.99,17.082,0.014,0.831,0.019,0.237,0.065,0.578,0.017,1.004,0.023,155.87905869047592,-60.10774581139447
870,981.322,1621.52,17.085,0.011,0.617,0.015,99.0,99.0,0.44,0.014,0.824,0.019,155.98872951360005,-60.11205185374683
869,705.359,512.091,17.085,0.014,0.757,0.019,0.257,0.083,0.545,0.018,1.115,0.021,156.0362499566416,-60.20334219865775
871,842.845,1899.98,17.086,0.016,0.718,0.021,0.003,0.049,0.503,0.019,0.894,0.025,156.01120340597745,-60.088864952999
872,1221.99,1793.6,17.088,0.021,0.886,0.029,99.0,99.0,0.623,0.029,1.07,0.038,155.9486415793803,-60.098097426286365
873,324.684,1382.59,17.09,0.012,0.709,0.017,0.046,0.046,0.532,0.015,0.989,0.018,156.09776564558095,-60.13117490827162
874,475.535,1595.4,17.091,0.011,2.011,0.027,99.0,99.0,1.252,0.014,2.353,0.017,156.07243659144916,-60.11370110409117
875,1560.54,1009.6,17.092,0.011,0.622,0.015,99.0,99.0,0.449,0.014,0.827,0.017,155.8935276036168,-60.16316354442383
876,1048.28,454.915,17.093,0.012,0.847,0.016,99.0,99.0,0.54,0.016,1.016,0.021,155.97939106351433,-60.2083236006398
877,1797.96,431.607,17.096,0.014,0.719,0.02,99.0,99.0,0.493,0.019,0.963,0.022,155.85471805802726,-60.21093565138074
1330,1816.35,1872.77,17.721,0.022,1.63,0.043,99.0,99.0,1.148,0.026,2.149,0.029,155.85008697026413,-60.092304180927826
878,135.108,1952.9,17.097,0.019,0.78,0.029,99.0,99.0,0.592,0.027,1.167,0.035,156.12798330715447,-60.08375685183443
880,875.191,1761.54,17.098,0.015,0.654,0.02,99.0,99.0,0.483,0.02,0.888,0.023,156.00607348746394,-60.10035766895802
881,3.933,648.739,17.098,0.012,0.94,0.02,99.0,99.0,99.0,99.0,2.458,0.125,156.15228129416693,-60.19158818673293
882,244.267,1207.91,17.102,0.011,0.892,0.016,99.0,99.0,0.615,0.017,1.131,0.018,156.11139565281277,-60.1455561738995
883,405.759,300.933,17.103,0.012,0.699,0.017,99.0,99.0,0.483,0.016,0.927,0.02,156.08634802907721,-60.22052273269998
884,1202.75,180.503,17.105,0.013,0.818,0.02,99.0,99.0,0.522,0.018,1.006,0.021,155.95411027040043,-60.23101046140553
885,1187.45,6.293,17.105,0.023,0.657,0.03,99.0,99.0,0.497,0.039,0.893,0.041,155.95690717769529,-60.24530448698452
886,463.538,1447.38,17.107,0.011,1.804,0.023,99.0,99.0,1.112,0.012,2.074,0.015,156.0746853737653,-60.12593791544228
887,362.802,1095.71,17.107,0.009,0.734,0.013,0.081,0.055,0.496,0.012,0.921,0.014,156.09199430597107,-60.15492612234796
1090,1963.16,1651.7,17.437,0.012,0.918,0.02,99.0,99.0,0.591,0.016,1.042,0.019,155.8259666809606,-60.1107411437944
890,948.639,641.623,17.113,0.012,0.827,0.016,99.0,99.0,0.555,0.016,1.063,0.019,155.99565473554156,-60.192871024345585
889,951.134,279.091,17.113,0.011,0.973,0.02,99.0,99.0,0.65,0.016,1.265,0.019,155.99580592666118,-60.22270720100728
891,1317.41,204.864,17.117,0.016,1.543,0.026,99.0,99.0,0.942,0.02,1.817,0.021,155.934996586522,-60.22910504297754
892,1205.25,141.74,17.122,0.014,0.78,0.02,99.0,99.0,0.536,0.017,1.035,0.021,155.95374981798622,-60.23419650630507
893,790.857,14.306,17.124,0.012,0.916,0.019,99.0,99.0,0.585,0.017,1.143,0.018,156.02287775556775,-60.24435848060791
894,1963.01,13.132,17.126,0.017,0.378,0.028,99.0,99.0,0.452,0.023,0.93,0.029,155.82765940573802,-60.24541992828673
896,1859.19,1121.17,17.128,0.014,0.872,0.019,99.0,99.0,0.58,0.02,1.008,0.026,155.84378083960337,-60.154318169545014
897,1174.09,1813.97,17.129,0.012,0.777,0.018,99.0,99.0,0.557,0.016,1.005,0.021,155.9565415736869,-60.0963571918574
898,1298.23,1642.9,17.13,0.011,0.57,0.015,99.0,99.0,0.442,0.014,0.819,0.018,155.93622303218606,-60.11063971211152
899,1212.14,817.365,17.132,0.011,0.606,0.016,99.0,99.0,0.412,0.018,0.785,0.02,155.95164288466484,-60.17863692540493
900,1159.45,2002.77,17.133,0.015,0.67,0.019,0.035,0.05,0.493,0.018,0.909,0.027,155.95869658233906,-60.08072257113441
901,307.865,58.287,17.136,0.014,0.35,0.017,0.046,0.051,0.302,0.019,0.641,0.022,156.1030543280469,-60.240441107483605
902,779.891,280.521,17.138,0.01,1.547,0.02,99.0,99.0,0.984,0.015,1.863,0.017,156.0242601769877,-60.222460470467894
903,673.233,252.748,17.139,0.012,0.913,0.018,99.0,99.0,0.548,0.018,1.06,0.018,156.04202498118957,-60.224669216950794
904,759.408,1002.47,17.142,0.009,1.516,0.021,99.0,99.0,0.96,0.011,1.839,0.012,156.0264667999014,-60.16296078247124
905,1236.16,1002.08,17.144,0.009,0.812,0.013,99.0,99.0,0.553,0.012,0.999,0.015,155.9473956824894,-60.16344363416696
906,1412.96,952.227,17.144,0.012,0.686,0.016,0.202,0.049,0.503,0.018,0.903,0.021,155.91811142730842,-60.16773112971725
907,1886.4,373.25,17.145,0.013,0.838,0.019,99.0,99.0,0.564,0.018,1.095,0.021,155.84005171628513,-60.215816187859886
909,1099.62,1558.01,17.147,0.034,0.612,0.055,99.0,99.0,0.443,0.046,0.815,0.071,155.969238136998,-60.11742879180518
908,1834.6,1965.73,17.147,0.012,0.668,0.018,0.161,0.067,0.575,0.016,1.03,0.019,155.8469628724851,-60.08465245276827
910,744.568,167.344,17.147,0.01,0.811,0.016,0.177,0.077,0.514,0.016,1.008,0.017,156.03031777857382,-60.231744879473794
911,693.521,1713.09,17.148,0.013,1.261,0.019,99.0,99.0,0.856,0.016,1.594,0.019,156.03619489356853,-60.10417541594528
912,884.65,342.07,17.15,0.016,0.651,0.022,99.0,99.0,0.465,0.022,0.937,0.024,156.00675496816652,-60.2174756092065
913,138.281,307.41,17.151,0.013,0.757,0.019,99.0,99.0,0.464,0.017,0.901,0.022,156.13070888339914,-60.219825642782844
914,1878.71,665.401,17.156,0.028,0.777,0.04,99.0,99.0,0.526,0.035,0.99,0.039,155.84102048289736,-60.191819914657565
915,566.973,213.986,17.156,0.013,0.634,0.017,99.0,99.0,0.432,0.018,0.848,0.022,156.05974110876008,-60.227786503395855
2271,174.491,1440.64,18.76,0.032,0.658,0.048,99.0,99.0,0.569,0.04,1.081,0.051,156.12248177236435,-60.12624344347299
916,38.642,1836.77,17.157,0.021,1.793,0.033,99.0,99.0,1.098,0.028,2.111,0.037,156.14412807773724,-60.0933018114946
919,1407.14,68.083,17.159,0.013,0.67,0.019,99.0,99.0,0.478,0.019,0.929,0.019,155.9202432128822,-60.24041043009846
920,1085.15,1507.23,17.162,0.01,0.926,0.016,99.0,99.0,0.643,0.013,1.177,0.018,155.97170889730265,-60.12160814027177
921,1482.11,272.91,17.162,0.015,0.739,0.022,99.0,99.0,0.495,0.019,0.997,0.021,155.90749363786492,-60.22366157838713
922,1018.92,182.884,17.163,0.016,0.868,0.025,99.0,99.0,0.521,0.021,0.994,0.022,155.98468487239515,-60.23066891064706
923,278.069,52.187,17.164,0.014,0.827,0.022,99.0,99.0,0.476,0.019,0.937,0.021,156.10801322013438,-60.240926435408625
924,1140.53,784.816,17.166,0.012,1.732,0.023,99.0,99.0,1.071,0.017,2.024,0.018,155.9635798116275,-60.181249776640705
925,1040.07,1368.06,17.167,0.009,1.749,0.043,99.0,99.0,1.17,0.013,2.142,0.013,155.97938261511467,-60.133054241045926
927,849.51,1548.1,17.169,0.01,0.764,0.015,99.0,99.0,0.561,0.012,1.016,0.019,156.0106599223003,-60.1179826196033
926,402.546,323.473,17.169,0.015,1.833,0.03,99.0,99.0,1.099,0.018,2.112,0.021,156.08683949810248,-60.21866414786362
928,1530.35,751.473,17.174,0.012,1.73,0.027,99.0,99.0,1.105,0.017,2.067,0.018,155.89886353738436,-60.184375614076274
929,1512.55,74.721,17.174,0.014,0.866,0.02,99.0,99.0,0.569,0.019,1.082,0.02,155.9026780013451,-60.23995605484851
930,195.858,1995.85,17.177,0.019,0.721,0.024,0.112,0.065,0.455,0.025,0.894,0.035,156.11787822190098,-60.0802514846525
931,121.321,43.987,17.178,0.015,0.766,0.023,99.0,99.0,0.558,0.022,1.215,0.022,156.1340491164065,-60.24151734082096
932,1247.74,1368.03,17.181,0.009,0.609,0.014,99.0,99.0,0.461,0.011,0.868,0.015,155.94496590457442,-60.133277264717975
933,1750.03,1296.26,17.182,0.011,1.089,0.019,99.0,99.0,0.722,0.014,1.365,0.015,155.86172205129054,-60.13976928208577
934,1510.74,1121.56,17.19,0.01,0.745,0.015,99.0,99.0,0.556,0.012,1.019,0.013,155.90165897530937,-60.15388774456755
935,517.122,1648.97,17.19,0.014,0.685,0.019,0.032,0.054,0.477,0.017,0.885,0.024,156.06546711740887,-60.10930675634406
936,500.931,196.681,17.199,0.011,0.787,0.018,99.0,99.0,0.499,0.016,0.948,0.019,156.07073931587175,-60.22916749174253
937,1078.28,647.227,17.2,0.011,0.742,0.017,0.555,0.096,0.521,0.016,1.032,0.019,155.97411919105576,-60.19252248541519
2165,1463.18,530.529,18.648,0.023,0.798,0.039,99.0,99.0,0.641,0.03,1.182,0.044,155.91031212306885,-60.20247792151972
939,1403.35,1616.44,17.203,0.011,1.314,0.02,99.0,99.0,0.814,0.013,1.456,0.018,155.9188414078483,-60.112948070328784
940,882.049,695.008,17.204,0.012,1.719,0.03,99.0,99.0,1.074,0.016,1.999,0.019,156.00662423691486,-60.188417039237606
941,1318.52,840.463,17.206,0.011,0.837,0.017,99.0,99.0,0.621,0.018,1.185,0.018,155.93394460675498,-60.1768385556264
942,811.57,1282.4,17.208,0.011,0.659,0.015,99.0,99.0,0.495,0.012,0.952,0.017,156.01736729326294,-60.13990006528585
943,655.535,873.438,17.208,0.014,0.67,0.019,0.011,0.051,0.481,0.02,0.951,0.024,156.04390108276905,-60.173517073874
