ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
62,68.711,492.692,14.074,0.006,1.381,0.008,1.505,0.03,0.687,0.009,1.374,0.01,154.90523773527863,-63.18994555601351
55,7.795,1643.9,14.086,0.007,1.314,0.011,1.252,0.021,0.696,0.01,1.372,0.012,154.91390072355557,-63.09484812905377
54,349.655,343.998,14.113,0.007,1.505,0.009,1.683,0.038,0.781,0.008,1.559,0.009,154.85390910156627,-63.20252729791604
63,171.423,379.684,14.126,0.008,0.784,0.01,0.254,0.01,0.404,0.011,0.844,0.014,154.8865816987739,-63.19938694626535
56,1162.36,1053.02,14.136,0.002,0.763,0.003,0.159,0.007,0.439,0.004,0.849,0.004,154.70402568113616,-63.144731809279655
60,1739.72,403.297,14.138,0.006,1.158,0.009,0.914,0.015,0.611,0.008,1.206,0.009,154.59948900916794,-63.19871077954129
58,1212.34,1556.45,14.139,0.005,0.615,0.008,0.062,0.018,0.378,0.007,0.74,0.008,154.69414855220407,-63.10318563587932
61,198.006,54.621,14.145,0.007,0.488,0.011,0.197,0.01,0.209,0.01,0.578,0.012,154.88228590950555,-63.22622655508491
67,194.766,1127.11,14.16,0.004,1.096,0.006,0.65,0.011,0.6,0.006,1.192,0.007,154.88081139736246,-63.137735068789794
57,1956.86,673.827,14.206,0.005,0.229,0.008,0.201,0.008,0.12,0.008,0.253,0.01,154.55970355262832,-63.176473769081795
65,362.739,1856.57,14.206,0.008,0.552,0.012,0.163,0.01,0.349,0.01,0.685,0.012,154.84850441964034,-63.07767004175521
68,651.789,1508.79,14.231,0.004,0.681,0.007,0.126,0.008,0.405,0.005,0.785,0.006,154.79644076234504,-63.10667916652967
69,1057.06,1257.75,14.241,0.003,0.694,0.005,0.105,0.006,0.407,0.004,0.789,0.005,154.7229213251835,-63.12774874195538
70,688.086,1681.83,14.256,0.006,0.57,0.009,0.05,0.009,0.353,0.007,0.697,0.008,154.7894786731834,-63.09241759441396
72,1869.01,118.515,14.292,0.007,0.678,0.01,0.07,0.01,0.383,0.01,0.786,0.011,154.57613998971564,-63.222270355228595
71,1944.65,86.108,14.294,0.007,0.702,0.01,-0.022,0.01,0.38,0.009,0.818,0.011,154.56236755072052,-63.22497598236774
73,1200.78,202.1,14.306,0.007,1.23,0.01,0.954,0.024,0.655,0.009,1.309,0.01,154.698126041338,-63.21499048864993
66,1050.17,1608.65,14.363,0.005,1.405,0.008,1.442,0.03,0.754,0.006,1.456,0.007,154.72359781456282,-63.09875844108845
74,97.698,1546.38,14.396,0.006,0.534,0.009,0.085,0.009,0.309,0.009,0.621,0.01,154.89766925472944,-63.10300648612359
78,509.629,256.093,14.442,0.007,0.667,0.01,0.101,0.01,0.363,0.009,0.763,0.01,154.8246916647487,-63.209943816018175
75,724.018,742.348,14.443,0.006,1.12,0.01,0.841,0.026,0.623,0.008,1.22,0.009,154.78460562120773,-63.17002667412929
79,808.656,783.76,14.466,0.006,0.755,0.008,0.137,0.009,0.437,0.008,0.865,0.009,154.76905204982975,-63.16668321273901
80,793.791,1043.09,14.479,0.002,0.873,0.003,0.391,0.012,0.481,0.003,0.927,0.004,154.77134284767106,-63.145262513812135
82,289.925,146.411,14.48,0.007,0.629,0.01,0.128,0.012,0.318,0.009,0.695,0.011,154.86522563936887,-63.218759714808236
64,1182.85,989.234,14.539,0.006,1.879,0.011,99.0,99.0,1.026,0.008,2.026,0.009,154.70037957321392,-63.150013022945416
86,893.41,1422.41,14.558,0.004,0.488,0.006,0.12,0.008,0.305,0.004,0.605,0.006,154.75249895724744,-63.1140217440412
77,627.564,1151.14,14.562,0.003,1.369,0.005,1.421,0.038,0.73,0.004,1.411,0.004,154.80154027489948,-63.13619258901812
84,1732.94,503.674,14.589,0.005,0.863,0.008,0.369,0.011,0.489,0.008,0.949,0.009,154.60063389503344,-63.19042287699106
83,1911.57,308.021,14.591,0.006,0.866,0.008,0.373,0.012,0.476,0.008,0.989,0.011,154.5682414236869,-63.20665067201413
81,525.292,1858.73,14.623,0.007,1.314,0.011,1.221,0.035,0.705,0.008,1.353,0.01,154.8188232837924,-63.077652093507226
85,229.003,1076.31,14.668,0.004,0.468,0.006,0.222,0.009,0.27,0.006,0.557,0.007,154.87464312116128,-63.14196651116755
88,1480.8,407.45,14.673,0.005,0.525,0.008,0.144,0.01,0.306,0.008,0.628,0.009,154.6467238901786,-63.198229193263515
87,1750.79,1133.79,14.692,0.003,1.251,0.006,0.988,0.023,0.669,0.005,1.302,0.005,154.59674137367205,-63.13840447675267
90,1567.43,1896.83,14.701,0.008,0.836,0.012,0.386,0.015,0.522,0.009,1.036,0.011,154.62907094193216,-63.0752688007995
94,379.22,155.73,14.704,0.006,1.694,0.009,99.0,99.0,0.9,0.008,1.854,0.01,154.8488021351698,-63.218087397969136
95,1409.32,61.764,14.713,0.007,0.689,0.01,0.06,0.012,0.374,0.01,0.783,0.011,154.66013728046374,-63.226707660766515
91,1235.88,1944.32,14.76,0.006,0.924,0.009,0.352,0.015,0.548,0.006,1.085,0.007,154.68922831309231,-63.071149857595856
92,1423.28,1585.41,14.762,0.005,1.273,0.008,1.165,0.03,0.694,0.006,1.34,0.008,154.65572025986802,-63.10092550933292
98,1056.33,817.662,14.768,0.005,1.203,0.008,0.898,0.027,0.654,0.007,1.29,0.008,154.72372543507905,-63.16408545247234
285,523.341,1692.04,16.276,0.006,0.785,0.011,0.243,0.034,0.459,0.008,0.885,0.01,154.8195287939889,-63.091421873582185
99,294.02,830.453,14.785,0.005,0.654,0.008,0.067,0.012,0.38,0.008,0.755,0.009,154.863217772767,-63.16233029289082
97,1848.85,1612.04,14.812,0.005,1.219,0.008,0.904,0.024,0.672,0.007,1.336,0.008,154.5783735828413,-63.09893540680919
104,1390.83,200.628,14.819,0.006,0.84,0.009,0.385,0.014,0.451,0.009,0.886,0.01,154.66337582658852,-63.215239917541155
103,1630.68,717.012,14.827,0.005,0.908,0.008,0.539,0.019,0.507,0.008,0.96,0.009,154.61905932395882,-63.17276116256082
101,1562.83,61.654,14.86,0.006,0.616,0.009,0.039,0.011,0.352,0.01,0.71,0.011,154.6320795675861,-63.22680842443664
96,168.909,451.998,14.866,0.01,1.389,0.018,99.0,99.0,0.73,0.014,1.444,0.016,154.88690685462097,-63.19341881736949
102,1707.82,1545.91,14.885,0.004,1.219,0.007,1.076,0.033,0.669,0.006,1.293,0.007,154.6040594655414,-63.10433860915442
105,1267.07,1408.41,14.887,0.004,0.656,0.006,0.119,0.01,0.4,0.005,0.783,0.006,154.6844119048455,-63.11545176359579
59,1717.18,373.632,14.898,0.006,2.012,0.012,99.0,99.0,1.237,0.008,2.778,0.008,154.60362567579995,-63.201148032031284
109,824.311,1860.12,14.898,0.007,0.722,0.01,0.135,0.012,0.434,0.007,0.851,0.009,154.76429209404148,-63.077803562834006
108,815.324,222.653,14.914,0.005,0.667,0.008,0.13,0.012,0.385,0.008,0.784,0.009,154.76867883785172,-63.21298898359276
115,402.532,238.088,14.943,0.006,1.187,0.009,0.979,0.032,0.619,0.009,1.275,0.01,154.84438201910427,-63.21131923269648
107,777.715,1006.88,14.949,0.003,1.024,0.005,0.512,0.017,0.584,0.004,1.156,0.005,154.77434263954217,-63.14823809201561
110,1787.52,1429.95,14.95,0.004,0.518,0.006,0.175,0.01,0.333,0.006,0.663,0.007,154.5897254864812,-63.11395573078496
93,742.974,533.132,14.952,0.006,1.876,0.01,99.0,99.0,1.046,0.008,2.126,0.01,154.7814705368714,-63.187309254583035
114,194.322,1394.31,14.992,0.005,1.384,0.008,1.191,0.051,0.75,0.007,1.511,0.009,154.88032023418606,-63.11567319230657
113,258.248,764.375,15.0,0.005,0.65,0.008,0.046,0.013,0.386,0.008,0.794,0.009,154.86990639661957,-63.16774468123
112,1468.02,1719.94,15.017,0.006,0.968,0.009,0.615,0.021,0.556,0.007,1.04,0.008,154.64738848940445,-63.08983470051203
116,1046.81,1417.46,15.027,0.025,1.116,0.039,0.674,0.043,0.639,0.03,1.204,0.035,154.7245313446688,-63.11454999665418
111,1965.07,1192.56,15.057,0.004,1.232,0.007,0.898,0.039,0.675,0.006,1.338,0.006,154.55773535735068,-63.133638506510245
106,1189.02,1988.71,15.079,0.005,1.409,0.009,99.0,99.0,0.767,0.006,1.488,0.007,154.6976715899756,-63.06744985851906
118,368.086,1255.2,15.083,0.004,0.708,0.006,0.137,0.013,0.405,0.006,0.814,0.007,154.84880619488902,-63.12734576858636
119,2002.01,1092.59,15.083,0.004,0.879,0.006,0.269,0.018,0.5,0.006,0.963,0.007,154.55112226249253,-63.14190948688081
117,1131.5,95.416,15.099,0.008,1.367,0.011,1.224,0.072,0.743,0.01,1.504,0.011,154.71092987131468,-63.223740749549435
120,1354.8,903.064,15.106,0.005,0.924,0.008,0.541,0.021,0.529,0.008,1.002,0.008,154.66913188047852,-63.15724212068099
126,1872.83,426.762,15.161,0.005,1.001,0.008,0.477,0.023,0.553,0.009,1.128,0.009,154.57520775618124,-63.19683453433975
125,1537.93,1382.58,15.183,0.005,0.836,0.008,0.243,0.016,0.48,0.006,0.933,0.008,154.63515131298632,-63.117747398590296
123,633.841,956.731,15.205,0.006,1.061,0.01,0.766,0.032,0.589,0.008,1.129,0.009,154.80074211192843,-63.15224853919113
131,1121.32,1120.21,15.231,0.003,0.566,0.005,0.127,0.013,0.348,0.004,0.695,0.006,154.71141284094114,-63.1391542788068
147,656.267,1719.12,15.242,0.006,0.439,0.009,0.415,0.014,0.253,0.007,0.482,0.009,154.79521062533522,-63.0893083499588
128,851.419,222.586,15.261,0.006,0.504,0.008,0.191,0.013,0.28,0.009,0.592,0.012,154.7620643186223,-63.21302579743737
130,1711.99,365.551,15.263,0.005,0.612,0.007,0.105,0.013,0.345,0.008,0.693,0.011,154.60457943869392,-63.20181237442916
134,1401.45,198.138,15.266,0.005,0.816,0.008,0.137,0.03,0.457,0.008,0.941,0.01,154.66143742875337,-63.215452058780514
791,1709.01,589.797,17.683,0.019,0.74,0.027,99.0,99.0,0.49,0.022,0.904,0.027,154.60491374625144,-63.183302403822026
136,1001.65,699.557,15.283,0.005,0.853,0.008,0.373,0.021,0.488,0.008,0.951,0.009,154.73388937630972,-63.17379207305469
135,678.17,1050.37,15.284,0.003,0.726,0.005,0.128,0.014,0.416,0.004,0.821,0.006,154.79246797955886,-63.144559012733765
137,1027.86,1593.37,15.292,0.005,0.813,0.008,0.327,0.018,0.469,0.006,0.895,0.007,154.7276888060951,-63.10000420896245
138,730.307,620.813,15.292,0.005,0.853,0.008,0.369,0.024,0.48,0.007,0.94,0.009,154.7836513751957,-63.18006245431874
76,261.732,1149.46,15.296,0.004,1.953,0.009,99.0,99.0,1.502,0.006,3.521,0.007,154.868495727786,-63.13596339860765
139,998.669,1314.83,15.308,0.004,0.733,0.008,0.177,0.017,0.459,0.006,0.863,0.007,154.73347967230603,-63.12299032949793
121,1433.64,1814.76,15.319,0.007,1.344,0.01,99.0,99.0,0.753,0.008,1.471,0.009,154.6534934454271,-63.081979095472974
140,1500.14,453.888,15.319,0.005,1.305,0.009,99.0,99.0,0.692,0.008,1.361,0.009,154.6431445508207,-63.19440814392346
142,1028.36,748.471,15.327,0.005,0.683,0.008,0.125,0.015,0.409,0.007,0.814,0.009,154.7289364507364,-63.16977548703257
143,301.507,1419.22,15.355,0.005,0.626,0.008,0.044,0.013,0.37,0.007,0.735,0.01,154.86064889475324,-63.113732062123084
145,1810.3,1369.96,15.366,0.004,0.721,0.007,0.087,0.016,0.454,0.007,0.901,0.009,154.58565763345084,-63.118921864035144
122,768.841,1456.04,15.371,0.005,1.284,0.008,99.0,99.0,0.711,0.005,1.376,0.006,154.77517056387546,-63.111139856459076
152,1114.29,980.851,15.387,0.006,0.82,0.009,0.358,0.024,0.474,0.008,0.909,0.01,154.71290323673335,-63.15065616931064
149,241.304,589.31,15.392,0.005,0.651,0.008,0.117,0.016,0.376,0.009,0.773,0.01,154.87335202890225,-63.182171684399286
150,1352.82,770.242,15.415,0.005,0.594,0.008,0.122,0.019,0.37,0.008,0.734,0.01,154.66966198964974,-63.168206448089464
153,1559.35,844.976,15.451,0.005,0.593,0.008,0.088,0.016,0.367,0.008,0.718,0.01,154.6319162329868,-63.16215845608158
154,1575.97,1759.59,15.452,0.006,0.738,0.009,0.083,0.015,0.446,0.007,0.867,0.009,154.62771890619752,-63.0866161105861
151,1998.26,1172.15,15.453,0.005,1.128,0.009,0.632,0.038,0.613,0.007,1.233,0.008,154.55172741451887,-63.135336428439
148,1888.64,1385.53,15.462,0.005,1.009,0.008,0.469,0.028,0.596,0.006,1.175,0.007,154.57141236093005,-63.11766766561949
161,355.633,943.23,15.497,0.007,0.76,0.01,0.168,0.018,0.43,0.01,0.863,0.013,154.85170590368352,-63.153087607217
129,1894.58,987.027,15.504,0.007,1.702,0.013,99.0,99.0,0.926,0.009,1.832,0.011,154.57074792575588,-63.15058749315594
156,1027.0,1908.13,15.505,0.007,0.782,0.011,0.125,0.019,0.497,0.008,0.965,0.009,154.72728876148244,-63.0739951789637
157,229.433,458.774,15.512,0.006,0.477,0.009,0.211,0.024,0.244,0.01,0.543,0.012,154.87577739665696,-63.19292801978437
159,1666.96,762.613,15.516,0.006,1.313,0.009,1.095,0.059,0.724,0.009,1.4,0.01,154.61240107450476,-63.16901499991717
164,1510.4,1061.72,15.532,0.004,0.515,0.006,0.298,0.016,0.303,0.006,0.591,0.007,154.6405744408511,-63.144234089775786
162,768.408,1559.34,15.533,0.017,0.758,0.028,0.161,0.053,0.445,0.019,0.873,0.028,154.77505785765493,-63.102606755004274
124,992.633,77.115,15.534,0.007,1.707,0.015,99.0,99.0,0.927,0.009,1.914,0.011,154.7363840386993,-63.225142776499766
166,1206.23,722.763,15.536,0.017,0.755,0.026,0.222,0.026,0.446,0.023,0.876,0.031,154.6964795516682,-63.17202813967197
165,1362.41,1740.84,15.539,0.006,0.579,0.009,0.096,0.015,0.362,0.008,0.71,0.009,154.66655443679744,-63.08804594670544
808,634.589,1827.5,17.684,0.021,0.728,0.03,99.0,99.0,0.397,0.029,0.841,0.039,154.7989467824773,-63.080334232458554
160,1674.39,1238.89,15.591,0.004,1.276,0.007,99.0,99.0,0.707,0.006,1.403,0.007,154.6105140035906,-63.12968727370946
146,499.306,848.466,15.592,0.006,1.716,0.01,99.0,99.0,0.94,0.008,1.854,0.009,154.8255644645952,-63.16105584782604
170,481.183,965.969,15.604,0.007,0.804,0.01,0.187,0.021,0.447,0.009,0.89,0.012,154.82866673207567,-63.151338910781845
141,388.397,507.182,15.616,0.006,1.821,0.012,99.0,99.0,0.999,0.008,2.016,0.01,154.84650991092806,-63.189106003050725
168,1840.67,1193.3,15.616,0.005,0.904,0.007,0.35,0.026,0.537,0.007,1.044,0.009,154.58033614552832,-63.133528484293926
167,1421.49,326.67,15.627,0.006,0.639,0.009,0.071,0.021,0.371,0.01,0.761,0.011,154.6576403926953,-63.20485935725091
172,719.645,1260.94,15.645,0.004,0.625,0.006,0.176,0.018,0.393,0.005,0.788,0.006,154.78451035362053,-63.12720972204684
155,377.526,1215.09,15.659,0.004,1.492,0.009,99.0,99.0,0.812,0.006,1.616,0.007,154.84715952270815,-63.13066730723112
171,2007.61,377.71,15.692,0.006,0.836,0.01,0.384,0.042,0.593,0.01,1.172,0.012,154.55069450180034,-63.20093673203722
174,1716.8,188.141,15.698,0.006,0.651,0.009,0.055,0.018,0.385,0.01,0.781,0.012,154.60385554891351,-63.21645450571221
175,948.488,673.438,15.699,0.007,0.313,0.01,0.269,0.017,0.157,0.01,0.332,0.013,154.74364749237034,-63.17590554014628
177,1975.36,1291.3,15.699,0.004,0.83,0.007,0.319,0.025,0.474,0.006,0.929,0.009,154.55576716244028,-63.12548536789702
127,988.157,1864.4,15.702,0.006,1.735,0.013,99.0,99.0,0.963,0.007,1.899,0.008,154.73443963727283,-63.07757989997318
179,291.977,1701.02,15.709,0.007,0.77,0.011,0.177,0.023,0.443,0.01,0.87,0.01,154.8617796224873,-63.0904470840777
180,901.729,429.487,15.721,0.005,0.748,0.008,0.049,0.021,0.418,0.008,0.845,0.009,154.75255748521676,-63.195998668265034
173,580.404,765.36,15.723,0.008,1.229,0.013,1.103,0.069,0.678,0.01,1.337,0.013,154.8108595434499,-63.16799401798175
184,1336.16,1640.7,15.742,0.005,0.618,0.009,0.06,0.018,0.381,0.007,0.746,0.009,154.67148305525365,-63.096304689160945
132,754.655,1309.91,15.743,0.005,1.727,0.012,99.0,99.0,0.952,0.006,1.892,0.007,154.77802677434894,-63.123196503982875
182,834.312,1899.94,15.752,0.009,0.705,0.013,0.14,0.023,0.438,0.012,0.863,0.016,154.7623927843773,-63.074521278300814
163,872.327,1378.31,15.753,0.005,1.318,0.01,1.103,0.072,0.733,0.006,1.427,0.007,154.7564229861284,-63.11764699776509
187,929.281,1944.78,15.753,0.007,0.669,0.01,0.069,0.018,0.409,0.008,0.819,0.01,154.74500993394955,-63.07089187052661
169,365.242,970.742,15.762,0.006,1.562,0.01,99.0,99.0,0.832,0.008,1.598,0.01,154.84989202168512,-63.15082673420351
181,266.793,705.963,15.767,0.005,0.57,0.008,0.157,0.022,0.326,0.008,0.665,0.011,154.86845182142238,-63.17257424983467
195,1088.98,1866.12,15.774,0.007,0.646,0.011,0.016,0.019,0.395,0.008,0.788,0.01,154.71608382689556,-63.07751216436107
191,1129.28,1053.47,15.781,0.005,0.794,0.007,0.206,0.02,0.454,0.006,0.91,0.009,154.71006043537747,-63.144671028114864
176,1148.24,1314.54,15.784,0.005,1.242,0.009,99.0,99.0,0.667,0.006,1.277,0.008,154.70620621456297,-63.123124616777
190,1319.98,1380.85,15.787,0.005,0.814,0.009,0.19,0.024,0.474,0.006,0.911,0.008,154.6748179496795,-63.11776240350026
192,1582.58,1357.57,15.787,0.005,0.61,0.008,0.023,0.018,0.383,0.007,0.766,0.008,154.62706322013935,-63.119837236175414
188,266.371,90.229,15.807,0.009,1.372,0.015,99.0,99.0,0.711,0.013,1.503,0.015,154.86965236516306,-63.223366974672054
193,1372.95,1161.62,15.809,0.005,0.645,0.007,0.057,0.018,0.394,0.007,0.787,0.009,154.6654804743314,-63.13590298967377
189,332.13,1536.44,15.812,0.006,0.939,0.01,0.47,0.034,0.553,0.008,1.093,0.01,154.85479725335773,-63.104083380025095
197,875.666,417.726,15.835,0.005,0.752,0.008,99.0,99.0,0.433,0.008,0.895,0.009,154.7573459615637,-63.19694722423805
200,1175.89,724.126,15.842,0.007,0.775,0.011,0.064,0.022,0.457,0.009,0.921,0.011,154.70201836259295,-63.17189427954829
199,1885.95,1325.87,15.844,0.005,0.702,0.008,0.103,0.021,0.424,0.008,0.856,0.009,154.57196632075875,-63.122595555464244
838,380.715,31.916,17.748,0.014,0.866,0.023,99.0,99.0,0.489,0.018,1.016,0.026,154.84873243109817,-63.22829975663481
208,1475.31,1745.29,15.891,0.007,0.76,0.011,0.207,0.027,0.453,0.008,0.864,0.01,154.64602616836646,-63.087743876192185
204,1240.2,666.104,15.908,0.005,1.074,0.01,0.576,0.124,0.579,0.008,1.161,0.009,154.69035058349786,-63.17672840207339
207,80.72,575.24,15.909,0.007,0.666,0.01,0.11,0.024,0.368,0.011,0.769,0.014,154.90286709061337,-63.18314957008711
206,339.464,1759.12,15.914,0.008,1.059,0.012,0.669,0.047,0.579,0.01,1.147,0.012,154.85297224778864,-63.08569710969081
210,530.621,716.301,15.914,0.007,0.641,0.01,0.047,0.022,0.367,0.009,0.726,0.012,154.82006431782597,-63.171994545554405
203,92.519,240.509,15.917,0.007,0.523,0.01,0.189,0.023,0.268,0.013,0.628,0.015,154.90134819737807,-63.21077481256232
224,1577.83,152.148,15.918,0.006,0.499,0.01,0.401,0.03,0.251,0.01,0.527,0.01,154.62925772324695,-63.21935101001515
211,1822.53,1584.55,15.92,0.006,0.67,0.009,0.101,0.02,0.436,0.008,0.858,0.009,154.58318349856813,-63.1011962917487
194,1417.99,1149.99,15.921,0.005,1.269,0.009,0.842,0.065,0.714,0.007,1.437,0.008,154.65729159881977,-63.136890808859796
212,1259.37,1650.39,15.931,0.006,0.749,0.009,0.1,0.024,0.464,0.007,0.909,0.01,154.68543886562531,-63.095455269925
215,1226.33,1026.91,15.945,0.004,0.752,0.007,0.154,0.024,0.434,0.006,0.861,0.008,154.6923941795234,-63.146932166996656
196,233.177,491.761,15.948,0.006,1.566,0.011,99.0,99.0,0.87,0.009,1.739,0.011,154.8750281660477,-63.19021082828355
