#ID  Gmag   (Vmag-Imag)   (Bmag-Vmag)   e_Gmag   e_(Vmag-Imag)   e_(Bmag-Vmag)   Mini
10      18.1126 0.8476  0.6854  0.0015  0.0410  0.0428  1.4087  
11      18.1122 0.8371  0.6744  0.0015  0.0410  0.0428  1.4087  
12      17.8150 0.7673  0.6145  0.0013  0.0338  0.0351  1.4893  
13      17.7739 0.7692  0.6183  0.0013  0.0330  0.0342  1.5008  
14      17.4794 0.7437  0.6082  0.0011  0.0275  0.0283  1.5876  
15      17.3706 0.6840  0.5522  0.0011  0.0258  0.0265  1.6196  
16      16.8895 0.7155  0.5967  0.0008  0.0197  0.0199  1.7667  
17      16.3992 0.7270  0.5917  0.0007  0.0155  0.0154  1.9148  
18      16.3574 0.7411  0.6024  0.0007  0.0152  0.0151  1.9278  
19      15.7271 1.4202  1.2767  0.0005  0.0118  0.0115  2.1321  
