ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
15 499.009 545.463 12.813 0.006 1.846 0.01 2.113 0.028 1.046 0.015 2.122 0.017 163.36020692023496 -62.386343113898434 0.6527 0.056889 0.042609 -0.037694 131.5 "Gaia DR2 5241731366831286784" 163.36037823929 0.0235 -62.38650609963 0.0244 1635721458409799680 5241731366831286784 310276089 2015.5 0.3226 0.0276 11.669 -8.855 0.045 4.383 0.042 0.1213 -0.0987 -0.4629 -0.0955 0.3282 -0.008 -0.3291 0.2548 -0.0023 0.126 269 269 266 3 10.643 586.35 0.0 0.0 31 1 335.6302 1.3406 0.0065 -0.033 31 17 0.035323 0 34 0 292 321000.0 104.6 3068.497 11.9221 0.0004 30 79630.0 207.7 383.433 13.0987 0.0028 32 363200.0 426.5 851.607 10.8615 0.0013 1.38 1 2.2372 1.1766 1.0606 28.04 0.27 9 4000.0 3.0 0.0 NOT_AVAILABLE 289.72515343919 -2.57963205832 207.45062355826 -59.9708307979 100002 3917.67 3724.61 4118.43 1.2425 0.8339 1.9486 0.661 0.4089 1.0192 200111 31.8 28.77 35.18 214.568 184.245 244.891 163.360460491 0.6967 -62.3865249721 0.6542
16 140.924 1829.26 12.816 0.012 1.451 0.016 1.416 0.018 0.802 0.017 1.501 0.019 163.42082556750913 -62.280119557191526 1.1378 0.098858 0.07119 0.068593 46.1 "Gaia DR2 5241757033555844736" 163.42149789499 0.0222 -62.2801653599 0.0244 1635721458409799680 5241757033555844736 335831831 2015.5 0.592 0.0266 22.2189 -9.492 0.043 1.297 0.041 0.0356 -0.1056 -0.462 -0.049 0.3434 0.034 -0.3233 0.2339 -0.002 0.0653 259 259 258 1 1.0792 277.35 0.0 0.0 31 0 328.7744 1.4355 0.0062 -0.065 30 17 0.03385 0 31 0 263 231900.0 34.21 6780.024 12.2749 0.0002 30 81710.0 128.2 637.387 13.0707 0.0017 29 217700.0 150.2 1449.07 11.4175 0.0007 1.291 1 1.6533 0.7958 0.8575 5.7 0.43 7 5000.0 3.0 0.0 NOT_AVAILABLE 289.70403791065 -2.47161008704 207.32597329068 -59.88021165954 100002 4238.22 4113.41 4408.37 0.782 0.6179 1.1238 0.363 0.2969 0.516 200111 11.42 10.55 12.12 37.878 35.03 40.727 163.421585754 0.6741 -62.2801709438 0.6401
17 1796.48 1230.56 12.86 0.004 0.258 0.005 -0.086 0.004 0.216 0.007 0.395 0.007 163.1287429122507 -62.330701440622924 1.0714 0.067357 -0.064966 0.017787 285.3 "Gaia DR2 5241920143578716544" 163.12854779533 0.0248 -62.33098491471 0.025 1635721458409799680 5241920143578716544 498092180 2015.5 0.3079 0.0307 10.0127 -6.311 0.048 2.303 0.043 0.0202 -0.1395 -0.4335 -0.0276 0.3396 0.1179 -0.2749 0.3617 0.1513 0.124 253 220 253 0 7.0633 439.93 0.0 0.0 31 0 194.3683 1.6892 0.0063 0.064 29 18 0.037798 0 33 0 270 147900.0 27.71 5336.467 12.7638 0.0002 33 95680.0 171.5 558.031 12.8993 0.0019 31 81280.0 80.86 1005.242 12.487 0.0011 1.197 0 0.4123 0.1355 0.2768 "" "" 0 "" "" "" NOT_AVAILABLE 289.60401759712 -2.57713177985 207.22670030751 -60.01676946783 100001 7885.33 7599.33 8366.0 0.97 0.706 1.2991 0.5115 0.37 0.6651 200111 4.26 3.79 4.59 63.257 52.807 73.707 163.128606315 0.7484 -62.3309948297 0.6652
18 1949.9 1964.8 12.863 0.004 -0.565 0.011 0.692 0.01 0.365 0.007 1.0 0.008 163.10141713233793 -62.27074888738128 1.8945 0.11062 -0.07816 0.078281 315.0 "Gaia DR2 5241944023599545984" 163.10047112762 0.0226 -62.27046044286 0.0242 1635721458409799680 5241944023599545984 183010158 2015.5 0.2101 0.0285 7.3584 -6.072 0.045 2.749 0.041 0.0808 -0.0832 -0.3856 0.0089 0.3771 0.1508 -0.1985 0.3572 0.0515 0.1517 271 262 270 1 3.1122 342.51 0.0 0.0 31 0 236.8631 1.6274 0.0062 0.044 31 18 0.034911 0 33 1 281 170900.0 26.27 6504.21 12.6067 0.0002 32 97120.0 106.7 910.566 12.8832 0.0012 32 110700.0 101.2 1093.738 12.1519 0.001 1.216 0 0.7312 0.2764 0.4548 "" "" 0 "" "" "" NOT_AVAILABLE 289.56552084766 -2.52860881528 207.11761395288 -59.98746142853 100001 6184.0 5851.33 6509.5 1.8987 1.608 2.0781 0.9845 0.819 1.056 200111 10.69 9.64 11.93 150.435 116.773 184.097 163.100527314 0.6954 -62.2704722798 0.6362
19 265.134 1990.67 12.947 0.011 0.372 0.015 0.346 0.013 0.241 0.016 0.502 0.018 163.3986370242955 -62.26714493229739 1.0523 0.101939 0.060819 0.081808 36.6 "Gaia DR2 5241757140984222464" 163.39914574935 0.0505 -62.26697347566 0.0536 1635721458409799680 5241757140984222464 496902871 2015.5 0.3453 0.0584 5.9147 -7.739 0.099 3.121 0.095 0.1298 -0.0903 -0.4748 -0.1113 0.2408 -0.0418 -0.3898 0.2607 0.0423 0.1225 260 233 259 1 34.0141 2047.93 0.281 30.0 31 0 10.9237 1.6522 0.0137 -0.11 30 17 0.065493 0 32 0 271 140900.0 87.22 1615.209 12.8162 0.0007 29 85320.0 129.7 657.606 13.0238 0.0017 27 83530.0 122.6 681.256 12.4573 0.0016 1.199 0 0.5665 0.2076 0.3589 "" "" 0 "" "" "" NOT_AVAILABLE 289.68889731608 -2.46430531872 207.29252612722 -59.87953322262 100001 7019.28 6748.93 7315.25 "" "" "" "" "" "" 200111 4.58 4.22 4.95 45.883 35.232 56.533 163.399217356 1.5369 -62.2669869123 1.4746
20 1506.12 1360.66 12.965 0.005 0.568 0.007 0.133 0.006 0.401 0.007 0.764 0.008 163.1800261383349 -62.31993890973301 0.3729 0.050187 -0.041115 0.02878 305.0 "Gaia DR2 5241920212298236416" 163.17994112483 0.0254 -62.32003467667 0.0279 1635721458409799680 5241920212298236416 910250130 2015.5 1.0407 0.0331 31.4332 -8.666 0.048 4.351 0.043 -0.0067 -0.1027 -0.4491 0.0329 0.5011 0.212 -0.135 0.3365 0.1533 0.1108 261 226 258 3 12.5587 652.44 0.0 0.014 31 1 188.2754 1.599 0.0065 0.083 30 18 0.037176 0 33 0 276 147200.0 25.1 5864.424 12.7686 0.0002 32 79720.0 87.12 915.009 13.0975 0.0012 30 98680.0 105.0 939.598 12.2764 0.0012 1.212 0 0.8211 0.3289 0.4922 "" "" 0 "" "" "" NOT_AVAILABLE 289.62061769117 -2.5567687938 207.24096681167 -59.99149515247 100001 5794.0 5642.04 5872.75 "" "" "" "" "" "" 200111 2.3 2.24 2.42 5.362 5.086 5.638 163.180021448 0.7426 -62.3200534104 0.6689
21 1581.06 1260.31 12.971 0.004 1.0 0.005 0.524 0.005 0.639 0.006 1.203 0.006 163.16685518447326 -62.32820071785019 0.6616 0.051446 -0.047218 0.020425 293.4 "Gaia DR2 5241920173593670400" 163.16677613024 0.0243 -62.3283807782 0.0264 1635721458409799680 5241920173593670400 583199820 2015.5 0.3619 0.0312 11.6047 -7.629 0.048 2.223 0.044 0.0344 -0.1167 -0.4128 -0.011 0.4598 0.1475 -0.1458 0.3297 0.0618 0.1129 265 265 264 1 4.4823 374.14 0.0 0.0 31 0 233.6896 1.5079 0.0064 0.082 30 18 0.035609 0 33 0 291 169600.0 26.24 6463.583 12.6148 0.0002 32 72010.0 81.29 885.813 13.2079 0.0012 29 141500.0 143.1 988.594 11.885 0.0011 1.259 0 1.3229 0.5931 0.7298 -29.54 2.32 6 6000.0 3.5 0.0 NOT_AVAILABLE 289.61881085203 -2.56695648426 207.24574801437 -60.00156148288 100001 4929.53 4715.32 5012.69 "" "" "" "" "" "" 200111 10.39 10.04 11.35 57.388 49.565 65.212 163.166846863 0.7393 -62.3283903506 0.6879
22 1312.32 95.978 13.001 0.008 1.455 0.012 1.257 0.016 0.822 0.009 1.54 0.011 163.2165887365468 -62.42434016783292 0.5287 0.079289 -0.024154 -0.07552 197.7 "Gaia DR2 5241731577336468352" 163.21627267277 0.0253 -62.42435287111 0.0254 1635721458409799680 5241731577336468352 1453888094 2015.5 0.4755 0.0299 15.8783 -3.54 0.047 0.32 0.043 -0.0057 -0.1116 -0.4158 -0.0292 0.4166 0.0568 -0.2934 0.1902 0.043 0.0451 244 244 244 0 2.1858 289.29 0.0 0.0 31 1 267.6581 1.4346 0.0066 -0.034 28 17 0.035112 0 31 0 267 190200.0 35.09 5420.832 12.4901 0.0002 27 65710.0 91.23 720.234 13.3074 0.0015 27 181600.0 130.9 1387.809 11.614 0.0008 1.3 0 1.6934 0.8172 0.8762 23.98 0.48 4 4500.0 3.0 0.0 NOT_AVAILABLE 289.68179502878 -2.64297303366 207.421876091 -60.04620739211 100001 4230.12 4075.7 4402.88 0.9143 0.8269 1.78 0.4383 0.383 0.8713 200111 12.95 11.95 13.95 48.375 43.489 53.262 163.216305595 0.7362 -62.4243542487 0.6606
23 759.794 162.268 13.082 0.008 1.258 0.011 0.799 0.012 0.719 0.009 1.354 0.011 163.31486946967624 -62.4184604325297 0.4585 0.072779 0.021379 -0.069569 162.9 "Gaia DR2 5241731268098916736" 163.31462348682 0.0309 -62.41840344811 0.0283 1635721458409799680 5241731268098916736 191715350 2015.5 0.4675 0.0342 13.671 -9.1 0.06 1.984 0.047 0.0299 -0.0888 -0.4462 -0.0882 0.4343 -0.0651 -0.2648 0.0496 0.0638 0.0122 224 224 217 7 12.5239 587.27 0.0 0.0 31 1 215.3687 1.468 0.0081 -0.03 26 17 0.041993 0 30 0 244 160200.0 28.42 5634.957 12.677 0.0002 26 61560.0 84.96 724.571 13.3782 0.0015 26 143600.0 123.9 1158.942 11.8688 0.0009 1.281 0 1.5094 0.7012 0.8083 -13.91 0.28 6 5000.0 3.0 0.0 NOT_AVAILABLE 289.7201066071 -2.61759656656 207.47176460383 -60.00763994622 100001 4516.39 4376.26 4579.11 0.6035 0.5139 0.7211 0.3078 0.2446 0.4041 200111 9.92 9.65 10.57 36.909 32.765 41.052 163.314708107 0.9253 -62.4184119885 0.7297
25 647.478 1403.32 13.098 0.005 0.537 0.006 0.256 0.005 0.374 0.006 0.691 0.007 163.3319494145633 -62.315736485578384 0.8196 0.044418 0.029716 0.033015 42.0 "Gaia DR2 5241755835313924096" 163.3324108203 0.0187 -62.31581313904 0.0194 1635721458409799680 5241755835313924096 1451539624 2015.5 0.692 0.0212 32.6034 -6.103 0.035 3.364 0.034 0.138 -0.0441 -0.5009 -0.0826 0.3053 -0.0009 -0.3595 0.2549 -0.0191 0.1374 282 148 280 2 4.4227 391.46 0.0 0.0 31 0 164.3873 1.6197 0.0049 -0.022 33 17 0.036112 0 36 0 283 127200.0 31.16 4083.281 12.9269 0.0003 36 70520.0 80.8 872.818 13.2306 0.0012 34 83140.0 49.65 1674.648 12.4624 0.0006 1.208 0 0.7682 0.3037 0.4645 "" "" 0 "" "" "" NOT_AVAILABLE 289.68242487213 -2.52180631275 207.32635544241 -59.93485469505 100001 6160.0 5720.0 6873.42 1.3607 0.934 1.89 0.6522 0.4169 0.9391 200111 2.82 2.27 3.27 10.328 9.659 10.997 163.332467379 0.55 -62.3158276241 0.5251
