radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
153.69122,0.723,-63.14761,0.321,NA,NA,0,NA,NA,0,NA,NA,0,17.483,0.156,3,16.866,0.034,2,NA,NA,0,NA,NA,0,NA,NA,0
153.691375,0.208,-63.236555,0.118,10.8,0.031,11,12.142,0.022,6,NA,NA,0,11.439,0.013,4,10.332,0.072,10,9.89,0.101,6,9.623,0.056,6,NA,NA,0
153.691816,0.486,-62.985861,0.257,NA,NA,0,NA,NA,0,NA,NA,0,16.793,0.002,2,16.25,0.005,2,NA,NA,0,NA,NA,0,NA,NA,0
153.691818,0.338,-63.191765,0.301,15.152,0.041,2,16.035,0.094,2,NA,NA,0,15.559,0.026,3,14.881,0.041,3,14.661,0.021,2,NA,NA,0,NA,NA,0
153.692142,0.289,-62.964704,0.241,16.894,0.131,1,17.847,0.2,1,NA,NA,0,17.315,0.09,1,16.475,0.1,1,NA,NA,0,NA,NA,0,NA,NA,0
153.69244,0.276,-63.293204,0.347,16.642,0.07,2,17.462,0.009,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.692915,0.572,-62.975727,0.433,16.298,0.105,1,18.277,0.41,1,NA,NA,0,16.883,0.079,6,15.973,0.081,6,15.558,0.096,5,NA,NA,0,NA,NA,0
153.693175,0.419,-62.984815,0.477,15.975,0.058,1,17.085,0.107,1,NA,NA,0,16.487,0.046,1,15.72,0.053,1,15.542,0.111,1,NA,NA,0,NA,NA,0
153.69324,0.328,-63.024962,0.275,NA,NA,0,NA,NA,0,NA,NA,0,17.701,0.156,4,16.772,0.121,4,16.566,0.31,1,NA,NA,0,NA,NA,0
153.693473,0.402,-63.084101,0.272,16.241,0.039,5,17.142,0.08,5,NA,NA,0,16.642,0.059,7,16.057,0.081,7,15.979,0.114,6,NA,NA,0,NA,NA,0
153.693633,0.468,-63.185834,0.212,16.598,0.089,2,17.427,0.054,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.693989,0.351,-63.252048,0.29,14.814,0.033,5,15.838,0.067,5,NA,NA,0,15.272,0.031,5,14.474,0.018,3,14.217,0.121,5,NA,NA,0,NA,NA,0
153.694059,0.215,-63.267514,0.207,15.161,0.044,6,15.994,0.051,6,NA,NA,0,15.541,0.032,7,14.932,0.035,7,14.784,0.086,7,NA,NA,0,NA,NA,0
153.694334,0.139,-62.983803,0.27,NA,NA,0,NA,NA,0,NA,NA,0,16.902,0.049,2,16.26,0.133,1,NA,NA,0,NA,NA,0,NA,NA,0
153.69552,0.282,-63.162157,0.49,15.669,0.09,4,16.704,0.159,4,NA,NA,0,16.164,0.01,2,15.355,0.039,2,14.976,0.054,2,NA,NA,0,NA,NA,0
