radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
162.182119,0.374,-62.205533,0.532,NA,NA,0,NA,NA,0,NA,NA,0,16.56,0.046,2,16.178,0.146,1,NA,NA,0,NA,NA,0,NA,NA,0
162.182545,0.519,-62.256213,0.683,15.717,0.121,3,16.666,0.025,3,NA,NA,0,16.147,0.073,5,15.565,0.081,5,15.675,0.185,4,NA,NA,0,NA,NA,0
162.183395,0.383,-62.213356,0.32,15.75,0.105,3,16.617,0.124,3,NA,NA,0,16.253,0.101,5,15.515,0.148,4,15.111,0.207,5,NA,NA,0,NA,NA,0
162.183476,0.267,-62.202632,0.348,15.644,0.001,2,16.666,0.04,2,NA,NA,0,16.208,0.114,4,15.42,0.013,4,15.065,0.128,4,NA,NA,0,NA,NA,0
162.183712,0.515,-62.44487,0.309,NA,NA,0,NA,NA,0,NA,NA,0,16.93,0.155,3,15.848,0.161,3,15.48,0.033,2,NA,NA,0,NA,NA,0
162.183955,0.611,-62.289861,0.091,NA,NA,0,NA,NA,0,NA,NA,0,16.674,0.123,1,15.902,0.135,1,NA,NA,0,NA,NA,0,NA,NA,0
162.184366,0.584,-62.32699,0.45,15.655,0.125,4,16.149,0.179,4,NA,NA,0,15.85,0.016,5,15.585,0.117,5,NA,NA,0,NA,NA,0,NA,NA,0
162.185032,0.258,-62.271288,0.261,NA,NA,0,NA,NA,0,NA,NA,0,16.631,0.105,6,15.436,0.177,6,14.937,0.139,6,NA,NA,0,NA,NA,0
162.185248,0.654,-62.358086,0.434,14.589,0.058,4,15.976,0.067,4,NA,NA,0,15.241,0.069,6,14.159,0.132,6,13.692,0.142,6,13.438,0.167,1,NA,NA,0
162.185593,0.292,-62.432902,0.233,15.422,0.061,1,17.127,0.138,1,NA,NA,0,16.258,0.133,6,14.784,0.149,6,14.187,0.165,6,NA,NA,0,NA,NA,0
162.186066,0.418,-62.423917,0.367,15.686,0.141,1,16.938,0.227,1,NA,NA,0,16.464,0.066,6,15.258,0.155,6,14.768,0.116,6,NA,NA,0,NA,NA,0
162.186347,0.569,-62.253237,0.115,NA,NA,0,NA,NA,0,NA,NA,0,17.211,0.188,1,15.906,0.128,1,15.407,0.165,1,NA,NA,0,NA,NA,0
162.186671,0.455,-62.239335,0.337,14.987,0.097,4,15.918,0.104,4,NA,NA,0,15.427,0.077,6,14.737,0.144,6,14.567,0.136,6,NA,NA,0,NA,NA,0
162.186693,0.579,-62.247968,0.514,13.147,0.093,4,13.414,0.065,4,NA,NA,0,13.243,0.04,6,13.207,0.106,6,13.225,0.154,6,13.462,0.015,2,NA,NA,0
162.186778,0.366,-62.234263,0.196,16.071,0.109,1,17.023,0.146,1,NA,NA,0,16.569,0.122,2,15.756,0.039,2,NA,NA,0,NA,NA,0,NA,NA,0
162.187596,0.378,-62.321033,0.387,15.591,0.008,3,16.542,0.108,3,NA,NA,0,16.106,0.073,6,15.378,0.106,6,15.076,0.185,6,NA,NA,0,NA,NA,0
162.187634,0.77,-62.381581,0.894,14.453,0.037,1,15.506,0.054,1,NA,NA,0,15.05,0.065,5,14.076,0.092,5,13.313,0.036,1,13.287,0.148,1,NA,NA,0
162.187744,0.522,-62.429378,0.206,NA,NA,0,NA,NA,0,NA,NA,0,17.14,0.042,2,15.879,0.159,2,15.408,0.2,2,NA,NA,0,NA,NA,0
162.187852,0.2,-62.401611,0.335,15.964,0.07,1,17.204,0.129,1,NA,NA,0,16.536,0.043,4,15.592,0.143,4,15.13,0.127,4,NA,NA,0,NA,NA,0
162.187919,0.527,-62.349153,0.547,16.084,0.128,1,16.996,0.154,1,NA,NA,0,16.484,0.139,1,15.989,0.179,1,NA,NA,0,NA,NA,0,NA,NA,0
162.188051,0.4,-62.408233,0.328,NA,NA,0,NA,NA,0,NA,NA,0,17.56,0.093,2,16.012,0.044,2,15.369,0.035,2,NA,NA,0,NA,NA,0
162.188253,0.917,-62.206647,0.379,15.725,0.126,3,16.779,0.11,3,NA,NA,0,16.158,0.032,4,15.476,0.14,5,15.143,0.191,4,NA,NA,0,NA,NA,0
162.188473,0.694,-62.306429,0.489,14.801,0.104,4,15.263,0.053,4,NA,NA,0,15.008,0.059,6,14.691,0.121,4,14.511,0.151,6,NA,NA,0,NA,NA,0
162.189666,0.224,-62.280041,0.012,NA,NA,0,NA,NA,0,NA,NA,0,16.944,0.112,1,16.317,0.137,1,NA,NA,0,NA,NA,0,NA,NA,0
162.190601,0.341,-62.387468,0.287,16.365,0.102,1,17.042,0.114,1,NA,NA,0,16.628,0.049,6,16.028,0.177,6,NA,NA,0,NA,NA,0,NA,NA,0
162.19173,0.772,-62.195038,0.232,11.821,0.054,4,12.595,0.045,4,NA,NA,0,12.189,0.063,6,11.636,0.1,6,11.396,0.154,6,11.396,0.12,3,NA,NA,0
162.191779,0.32,-62.333819,0.322,NA,NA,0,NA,NA,0,NA,NA,0,17.232,0.18,3,16.196,0.186,3,15.649,0.058,2,NA,NA,0,NA,NA,0
162.193719,0.24,-62.446829,0.412,15.013,0.096,4,15.806,0.089,4,NA,NA,0,15.46,0.071,6,14.809,0.112,5,14.675,0.096,6,NA,NA,0,NA,NA,0
162.193733,0.193,-62.414194,0.368,16.452,0.13,1,17.28,0.154,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
162.193959,0.674,-62.216911,0.292,15.903,0.086,1,17.111,0.132,1,NA,NA,0,16.513,0.097,6,15.483,0.142,6,15.087,0.151,6,NA,NA,0,NA,NA,0
162.194082,0.608,-62.325128,0.311,15.52,0.085,2,16.785,0.21,2,NA,NA,0,16.154,0.116,6,15.108,0.144,6,14.563,0.2,6,NA,NA,0,NA,NA,0
162.194947,0.456,-62.275659,0.267,13.414,0.068,4,14.612,0.043,4,NA,NA,0,13.989,0.042,6,13.057,0.122,6,12.619,0.145,6,12.548,0.191,3,NA,NA,0
162.195301,0.848,-62.270105,0.507,NA,NA,0,NA,NA,0,NA,NA,0,16.387,0.146,6,15.089,0.148,6,14.503,0.097,6,NA,NA,0,NA,NA,0
162.196262,0.367,-62.382396,0.322,15.773,0.091,4,16.455,0.098,4,NA,NA,0,16.152,0.096,6,15.588,0.173,6,15.276,0.031,4,NA,NA,0,NA,NA,0
162.19644,0.505,-62.368085,0.37,15.228,0.041,3,16.384,0.058,3,NA,NA,0,15.782,0.106,6,14.976,0.123,6,14.699,0.055,6,NA,NA,0,NA,NA,0
162.196597,0.446,-62.252189,0.238,16.552,0.205,1,17.152,0.195,1,NA,NA,0,16.736,0.009,2,16.239,0.053,2,NA,NA,0,NA,NA,0,NA,NA,0
162.198679,0.24,-62.234095,0.243,15.619,0.076,4,16.138,0.112,4,NA,NA,0,15.856,0.025,5,15.696,0.106,5,NA,NA,0,NA,NA,0,NA,NA,0
162.199038,0.647,-62.285837,0.323,16.03,0.055,3,16.716,0.09,3,NA,NA,0,16.405,0.08,4,16.032,0.142,4,15.884,0.213,1,NA,NA,0,NA,NA,0
162.200144,0.294,-62.342095,0.427,13.47,0.088,4,15.035,0.046,4,NA,NA,0,14.235,0.048,6,12.94,0.153,6,12.332,0.152,6,12.198,0.176,3,NA,NA,0
162.200281,0.185,-62.345769,0.217,16.047,0.107,1,17.242,0.187,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
162.200417,0.304,-62.404671,0.215,15.232,0.135,4,16.462,0.18,4,NA,NA,0,15.834,0.049,6,14.965,0.141,6,14.515,0.115,6,NA,NA,0,NA,NA,0
162.200833,0.155,-62.417813,0.212,14.335,0.081,4,15.757,0.111,4,NA,NA,0,14.999,0.049,6,13.896,0.14,6,13.354,0.13,6,13.102,0.117,2,NA,NA,0
162.201028,0.362,-62.313617,0.407,16.244,0.113,1,17.464,0.214,1,NA,NA,0,16.864,0.166,4,15.905,0.085,4,15.658,0.185,2,NA,NA,0,NA,NA,0
162.201544,0.264,-62.475138,0.244,14.676,0.064,4,15.595,0.086,4,NA,NA,0,15.107,0.063,6,14.412,0.094,6,14.179,0.129,6,NA,NA,0,NA,NA,0
162.201973,0.244,-62.186372,0.158,16.796,0.178,1,17.201,0.181,1,NA,NA,0,16.777,0.026,2,16.37,0.026,2,NA,NA,0,NA,NA,0,NA,NA,0
162.202556,0.39,-62.332822,0.241,15.291,0.1,4,16.131,0.088,4,NA,NA,0,15.664,0.091,6,15.022,0.087,6,14.73,0.152,6,NA,NA,0,NA,NA,0
162.202586,0.959,-62.210779,0.376,15.808,0.099,3,16.766,0.098,3,NA,NA,0,16.314,0.086,5,15.662,0.107,5,15.567,0.143,3,NA,NA,0,NA,NA,0
162.203738,0.71,-62.352896,0.638,15.78,0.13,1,16.979,0.226,1,NA,NA,0,16.271,0.124,5,15.477,0.076,5,15.031,0.098,3,NA,NA,0,NA,NA,0
162.204467,1.14,-62.359512,0.837,14.567,0.078,4,15.801,0.1,4,NA,NA,0,15.182,0.057,3,14.11,0.134,3,13.613,0.158,3,13.425,0.178,1,NA,NA,0
162.204545,0.416,-62.427193,0.393,14.514,0.068,2,16.045,0.13,2,NA,NA,0,15.238,0.047,6,14.138,0.143,6,13.64,0.126,6,13.501,0.094,2,NA,NA,0
162.204762,0.093,-62.431462,0.176,NA,NA,0,NA,NA,0,NA,NA,0,15.869,0.089,1,14.912,0.065,1,14.282,0.066,1,NA,NA,0,NA,NA,0
162.205864,0.46,-62.222296,0.46,15.712,0.139,3,16.448,0.126,3,NA,NA,0,16.035,0.069,3,15.452,0.071,3,15.231,0.123,1,NA,NA,0,NA,NA,0
162.206554,0.528,-62.390774,0.399,NA,NA,0,NA,NA,0,NA,NA,0,16.997,0.147,3,15.992,0.212,3,15.986,0.217,1,NA,NA,0,NA,NA,0
162.206712,0.263,-62.190493,0.301,16.121,0.1,1,16.977,0.131,1,NA,NA,0,16.468,0.065,5,15.89,0.091,5,15.594,0.051,3,NA,NA,0,NA,NA,0
162.206956,0.617,-62.265873,0.533,14.88,0.035,4,16.276,0.143,4,NA,NA,0,15.554,0.049,6,14.456,0.115,6,13.948,0.165,6,NA,NA,0,NA,NA,0
162.207907,0.739,-62.229036,1.542,13.923,0.059,3,14.352,0.072,3,NA,NA,0,14.109,0.052,5,13.865,0.129,5,13.754,0.227,4,NA,NA,0,NA,NA,0
162.209014,0.011,-62.376236,0.018,NA,NA,0,NA,NA,0,NA,NA,0,17.172,0.114,1,16.367,0.117,1,NA,NA,0,NA,NA,0,NA,NA,0
162.209211,0.506,-62.2619,0.433,15.584,0.096,2,16.674,0.061,2,NA,NA,0,16.04,0.04,4,15.174,0.184,4,14.675,0.18,4,NA,NA,0,NA,NA,0
162.209579,0.344,-62.29981,0.311,15.966,0.035,2,16.653,0.012,2,NA,NA,0,16.43,0.086,2,16.034,0.115,2,NA,NA,0,NA,NA,0,NA,NA,0
162.209888,1.439,-62.453508,0.922,15.362,0.191,3,16.145,0.117,3,NA,NA,0,15.728,0.047,1,NA,NA,0,14.774,0.111,1,NA,NA,0,NA,NA,0
162.210189,0.473,-62.238847,0.447,16.165,0.131,1,17.05,0.165,1,NA,NA,0,16.477,0.092,3,15.86,0.203,4,NA,NA,0,NA,NA,0,NA,NA,0
162.210511,1.145,-62.447903,0.393,NA,NA,0,NA,NA,0,NA,NA,0,16.835,0.001,2,15.808,0.066,2,15.357,0.107,1,NA,NA,0,NA,NA,0
162.210832,0.397,-62.225651,0.436,14.412,0.109,3,14.997,0.088,3,NA,NA,0,14.683,0.031,4,14.331,0.037,4,14.139,0.143,4,NA,NA,0,NA,NA,0
162.211721,0.557,-62.251756,0.308,11.448,0.092,4,13.224,0.059,4,NA,NA,0,12.311,0.051,6,10.856,0.123,8,10.156,0.117,8,9.7,0.106,3,NA,NA,0
162.211843,0.593,-62.245387,0.531,NA,NA,0,NA,NA,0,NA,NA,0,15.648,0.041,4,14.639,0.04,4,14.269,0.079,1,NA,NA,0,NA,NA,0
162.211848,0.416,-62.292735,0.333,15.082,0.059,3,16.343,0.077,3,NA,NA,0,15.689,0.05,5,14.765,0.118,5,14.31,0.197,5,NA,NA,0,NA,NA,0
162.211992,0.626,-62.152623,0.335,NA,NA,0,NA,NA,0,NA,NA,0,16.433,0.222,3,15.794,0.079,3,15.646,0.237,1,NA,NA,0,NA,NA,0
162.212081,0.689,-62.43091,0.542,13.382,0.101,3,13.958,0.06,3,NA,NA,0,13.621,0.043,6,13.282,0.125,6,13.149,0.145,6,13.213,0.232,2,NA,NA,0
162.21221,0.418,-62.418731,0.096,NA,NA,0,NA,NA,0,NA,NA,0,16.665,0.131,1,15.781,0.11,1,NA,NA,0,NA,NA,0,NA,NA,0
162.212928,0.123,-62.436509,0.071,NA,NA,0,NA,NA,0,NA,NA,0,17.064,0.145,1,16.336,0.163,1,NA,NA,0,NA,NA,0,NA,NA,0
162.213046,0.372,-62.476441,0.608,14.366,0.078,2,15.163,0.085,2,NA,NA,0,14.782,0.052,6,14.094,0.087,6,13.519,0.043,1,NA,NA,0,NA,NA,0
162.21308,0.829,-62.337024,0.519,14.921,0.165,2,16.024,0.069,2,NA,NA,0,15.524,0.063,4,14.671,0.033,4,14.262,0.077,4,NA,NA,0,NA,NA,0
162.213102,0.37,-62.287868,0.361,15.964,0.086,1,17.52,0.185,1,NA,NA,0,16.533,0.043,5,15.553,0.051,5,15.228,0.167,5,NA,NA,0,NA,NA,0
162.213797,0.263,-62.296704,0.234,13.799,0.101,4,14.988,0.037,4,NA,NA,0,14.368,0.047,6,13.421,0.137,6,12.969,0.15,6,12.765,0.069,2,NA,NA,0
162.213977,0.451,-62.333767,0.741,14.286,0.138,3,14.86,0.062,3,NA,NA,0,14.579,0.032,6,14.193,0.169,6,14.044,0.184,6,13.797,0.233,1,NA,NA,0
162.214012,0.36,-62.280756,0.311,13.914,0.086,4,14.646,0.058,4,NA,NA,0,14.264,0.043,6,13.725,0.142,6,13.497,0.148,6,13.68,0.041,2,NA,NA,0
162.214911,0.216,-62.423031,0.278,NA,NA,0,NA,NA,0,NA,NA,0,16.47,0.075,2,15.767,0.024,2,NA,NA,0,NA,NA,0,NA,NA,0
162.215463,0.286,-62.35034,0.233,14.377,0.057,4,15.393,0.106,4,NA,NA,0,14.827,0.047,6,14.142,0.038,5,13.889,0.12,5,13.394,0.152,1,NA,NA,0
162.215736,0.203,-62.177653,0.271,16.519,0.155,1,17.309,0.199,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
162.215809,0.587,-62.26681,0.528,14.999,0.039,3,15.748,0.061,3,NA,NA,0,15.37,0.059,4,14.793,0.12,4,14.615,0.113,4,NA,NA,0,NA,NA,0
162.216207,0.62,-62.195184,0.444,15.519,0.032,3,16.197,0.051,3,NA,NA,0,15.939,0.051,4,15.367,0.063,4,15.216,0.076,3,NA,NA,0,NA,NA,0
162.216547,0.387,-62.22189,0.29,16.161,0.11,1,17.646,0.248,1,NA,NA,0,16.798,0.142,4,15.585,0.057,4,14.86,0.213,4,NA,NA,0,NA,NA,0
162.216829,0.468,-62.485017,0.451,15.974,0.209,4,16.359,0.194,4,NA,NA,0,15.995,0.086,1,15.75,0.176,1,NA,NA,0,NA,NA,0,NA,NA,0
162.21693,0.076,-62.363022,0.109,NA,NA,0,NA,NA,0,NA,NA,0,16.97,0.126,1,16.223,0.129,1,NA,NA,0,NA,NA,0,NA,NA,0
162.217125,1.133,-62.357142,1.329,15.368,0.155,4,15.934,0.155,4,NA,NA,0,15.554,0.095,2,15.293,0.168,2,15.476,0.161,1,NA,NA,0,NA,NA,0
162.217185,0.316,-62.255467,0.215,NA,NA,0,NA,NA,0,NA,NA,0,15.627,0.081,1,13.874,0.029,1,12.585,0.019,1,NA,NA,0,NA,NA,0
162.217747,0.407,-62.480736,0.192,NA,NA,0,NA,NA,0,NA,NA,0,17.188,0.003,2,16.028,0.033,2,15.966,0.226,1,NA,NA,0,NA,NA,0
162.217989,0.339,-62.242165,0.2,15.334,0.123,4,15.895,0.061,4,NA,NA,0,15.635,0.083,4,15.214,0.094,4,15.269,0.213,4,NA,NA,0,NA,NA,0
162.218455,0.43,-62.310707,0.462,15.482,0.143,4,16.077,0.145,4,NA,NA,0,15.69,0.028,4,15.368,0.131,4,15.209,0.138,3,NA,NA,0,NA,NA,0
162.218779,1.389,-62.369964,0.259,15.502,0.084,3,16.681,0.123,3,NA,NA,0,16.115,0.058,6,15.182,0.136,6,14.681,0.173,4,NA,NA,0,NA,NA,0
162.219045,0.656,-62.27378,0.387,NA,NA,0,NA,NA,0,NA,NA,0,17.02,0.072,3,16.25,0.022,3,15.771,0.094,2,NA,NA,0,NA,NA,0
162.219613,0.456,-62.205328,0.801,15.559,0.071,3,16.355,0.044,3,NA,NA,0,15.98,0.076,5,15.329,0.082,5,NA,NA,0,NA,NA,0,NA,NA,0
162.219742,0.41,-62.231958,0.34,14.097,0.081,4,14.734,0.063,4,NA,NA,0,14.416,0.034,6,13.936,0.135,6,13.799,0.171,6,NA,NA,0,NA,NA,0
162.219953,0.447,-62.446159,0.298,15.852,0.048,3,16.767,0.033,3,NA,NA,0,16.276,0.052,5,15.708,0.05,5,15.5,0.14,5,NA,NA,0,NA,NA,0
162.219996,0.113,-62.190019,0.213,NA,NA,0,NA,NA,0,NA,NA,0,17.208,0.185,1,16.221,0.161,1,NA,NA,0,NA,NA,0,NA,NA,0
162.220213,0.773,-62.355424,0.147,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,15.538,0.082,1,15.279,0.134,1,NA,NA,0,NA,NA,0
162.220632,0.281,-62.147222,0.252,14.88,0.098,4,15.619,0.095,4,NA,NA,0,15.209,0.043,6,14.75,0.145,6,14.575,0.188,6,NA,NA,0,NA,NA,0
162.220712,0.287,-62.226544,0.262,15.35,0.154,3,16.412,0.091,3,NA,NA,0,15.731,0.062,5,14.824,0.125,5,14.439,0.109,5,NA,NA,0,NA,NA,0
162.221192,0.639,-62.197021,0.289,15.738,0.044,2,16.56,0.161,2,NA,NA,0,16.329,0.103,3,15.543,0.082,3,15.498,0.156,1,NA,NA,0,NA,NA,0
162.221242,0.483,-62.287374,0.401,NA,NA,0,NA,NA,0,NA,NA,0,16.717,0.088,1,15.604,0.076,1,15.283,0.119,1,NA,NA,0,NA,NA,0
162.222573,0.355,-62.252774,0.583,13.728,0.136,4,14.644,0.09,4,NA,NA,0,14.202,0.059,4,13.501,0.049,4,13.097,0.081,3,NA,NA,0,NA,NA,0
162.222865,0.47,-62.355755,0.405,15.961,0.081,1,16.813,0.101,1,NA,NA,0,16.504,0.002,2,15.829,0.103,1,NA,NA,0,NA,NA,0,NA,NA,0
162.223041,0.324,-62.33479,0.348,14.823,0.099,4,15.732,0.116,4,NA,NA,0,15.263,0.036,6,14.671,0.134,6,14.388,0.126,6,NA,NA,0,NA,NA,0
162.223071,0.331,-62.170994,0.438,12.836,0.102,4,13.441,0.054,4,NA,NA,0,13.131,0.045,6,12.696,0.128,6,12.581,0.08,4,12.527,0.069,3,NA,NA,0
162.223432,0.802,-62.348188,0.886,15.088,0.034,2,15.759,0.021,2,NA,NA,0,15.466,0.058,4,15.119,0.094,4,15.289,0.126,4,NA,NA,0,NA,NA,0
162.223646,0.235,-62.32341,0.327,15.16,0.081,4,15.921,0.102,4,NA,NA,0,15.47,0.053,6,15.013,0.101,6,14.878,0.193,6,NA,NA,0,NA,NA,0
162.223655,0.275,-62.23816,0.158,NA,NA,0,NA,NA,0,NA,NA,0,16.528,0.039,3,15.371,0.039,3,14.931,0.169,2,NA,NA,0,NA,NA,0
