radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
153.111157,0.001,-50.698371,0.091,NA,NA,0,NA,NA,0,NA,NA,0,17.402,0.118,1,16.825,0.168,1,NA,NA,0,NA,NA,0,NA,NA,0
153.111333,0.954,-50.664645,0.169,16.987,0.196,1,17.734,0.212,1,NA,NA,0,17.151,0.072,4,16.595,0.159,4,16.364,0.32,1,NA,NA,0,NA,NA,0
153.111526,0.321,-50.632319,0.155,13.827,0.027,4,15.016,0.021,4,NA,NA,0,14.355,0.012,5,13.421,0.014,5,13.015,0.017,5,12.847,0.074,3,NA,NA,0
153.111902,0.298,-50.690668,0.267,15.609,0.044,4,16.311,0.031,4,NA,NA,0,15.885,0.037,5,15.411,0.023,5,15.197,0.073,5,NA,NA,0,NA,NA,0
153.112409,0.434,-50.616906,0.236,NA,NA,0,NA,NA,0,NA,NA,0,17.277,0.052,2,16.7,0.041,2,NA,NA,0,NA,NA,0,NA,NA,0
153.112685,0.669,-50.824311,0.338,15.572,0.067,4,16.37,0.067,4,NA,NA,0,15.868,0.017,5,15.265,0.033,5,15.057,0.025,5,NA,NA,0,NA,NA,0
153.112778,2.107,-50.627906,0.628,16.18,0.07,1,16.882,0.088,1,NA,NA,0,16.512,0.032,4,15.682,0.063,4,15.282,0.111,4,NA,NA,0,NA,NA,0
153.112918,1.706,-50.711935,0.353,14.216,0.015,1,15.277,0.02,1,NA,NA,0,14.661,0.021,3,13.765,0.045,3,13.313,0.043,3,12.997,0.13,3,NA,NA,0
153.11414,0.582,-50.787238,0.177,NA,NA,0,NA,NA,0,NA,NA,0,17.368,0.053,3,16.386,0.038,2,NA,NA,0,NA,NA,0,NA,NA,0
153.115254,0.527,-50.81147,0.398,16.914,0.191,2,17.949,0.206,2,NA,NA,0,17.375,0.036,5,16.583,0.057,5,16.365,0.142,2,NA,NA,0,NA,NA,0
153.116188,1.42,-50.729714,0.404,13.069,0.044,4,14.605,0.093,4,NA,NA,0,13.794,0.085,5,12.553,0.033,5,11.938,0.031,5,11.666,0.052,3,NA,NA,0
153.116767,0.44,-50.653369,0.231,16.055,0.022,3,16.516,0.059,3,NA,NA,0,16.215,0.042,3,15.997,0.025,3,15.95,0.05,3,NA,NA,0,NA,NA,0
153.117287,1.101,-50.783,1.198,NA,NA,0,NA,NA,0,NA,NA,0,15.165,0.022,1,14.27,0.02,1,13.846,0.034,1,13.567,0.12,3,NA,NA,0
153.117526,0.111,-50.694261,0.123,15.226,0.022,4,16.512,0.026,4,NA,NA,0,15.797,0.036,5,14.787,0.031,5,14.346,0.037,5,NA,NA,0,NA,NA,0
153.117989,0.91,-50.659267,0.5,16.428,0.103,3,17.329,0.163,3,NA,NA,0,16.835,0.042,5,16.263,0.102,5,15.931,0.093,2,NA,NA,0,NA,NA,0
153.118485,0.667,-50.829592,0.267,16.957,0.141,1,17.526,0.136,1,NA,NA,0,17.155,0.114,3,16.499,0.037,3,15.95,0.161,1,NA,NA,0,NA,NA,0
153.11881,0.992,-50.771758,0.385,17.192,0.223,1,18.331,0.343,1,NA,NA,0,17.599,0.14,4,16.975,0.131,4,NA,NA,0,NA,NA,0,NA,NA,0
153.120023,0.22,-50.818772,0.23,NA,NA,0,NA,NA,0,NA,NA,0,17.583,0.136,1,16.552,0.147,1,NA,NA,0,NA,NA,0,NA,NA,0
153.120086,0.287,-50.726067,0.189,15.119,0.029,4,16.633,0.05,4,NA,NA,0,15.839,0.031,5,14.48,0.038,5,13.857,0.047,5,NA,NA,0,NA,NA,0
153.120479,0.519,-50.754175,0.205,16.047,0.029,4,16.67,0.058,4,NA,NA,0,16.283,0.055,5,15.82,0.053,5,15.784,0.13,5,NA,NA,0,NA,NA,0
153.120984,0.684,-50.677138,0.303,17.181,0.102,2,17.831,0.202,2,NA,NA,0,17.61,0.101,2,17.09,0.212,2,NA,NA,0,NA,NA,0,NA,NA,0
153.121093,0.392,-50.833917,0.19,13.92,0.025,4,14.522,0.018,4,NA,NA,0,14.144,0.029,5,13.751,0.021,5,13.582,0.034,5,13.604,0.144,2,NA,NA,0
153.121304,0.464,-50.706344,0.258,13.832,0.029,4,14.434,0.027,4,NA,NA,0,14.058,0.025,5,13.655,0.013,5,13.523,0.056,5,13.435,0.021,2,NA,NA,0
153.121471,0.586,-50.818986,0.869,NA,NA,0,NA,NA,0,NA,NA,0,17.7,0.196,1,16.687,0.134,1,NA,NA,0,NA,NA,0,NA,NA,0
153.12163,0.785,-50.611199,0.336,16.848,0.144,1,17.674,0.19,1,NA,NA,0,17.243,0.061,3,16.608,0.142,3,16.013,0.235,1,NA,NA,0,NA,NA,0
153.122228,0.394,-50.681254,0.234,16.014,0.083,4,16.92,0.106,4,NA,NA,0,16.431,0.046,5,15.756,0.036,5,15.56,0.1,5,NA,NA,0,NA,NA,0
153.12281,0.602,-50.806372,0.386,15.532,0.048,3,16.747,0.077,3,NA,NA,0,16.087,0.037,5,15.2,0.036,5,14.886,0.088,4,NA,NA,0,NA,NA,0
153.123648,0.266,-50.847085,0.161,12.852,0.01,4,13.386,0.16,4,NA,NA,0,13.093,0.059,5,12.636,0.013,5,12.422,0.018,5,12.434,0.081,3,NA,NA,0
153.124143,0.546,-50.658921,0.539,16.244,0.141,2,17.067,0.011,2,NA,NA,0,16.618,0.046,5,15.993,0.088,5,15.771,0.068,4,NA,NA,0,NA,NA,0
153.125379,1.242,-50.597102,0.356,14.644,0.034,4,15.927,0.029,4,NA,NA,0,15.213,0.05,5,14.236,0.028,5,13.822,0.041,5,NA,NA,0,NA,NA,0
153.125622,0.153,-50.700861,0.117,12.001,0.023,4,12.998,0.02,4,NA,NA,0,12.439,0.023,5,11.683,0.016,5,11.371,0.015,5,11.29,0.025,3,NA,NA,0
153.126361,0.799,-50.613781,0.657,16.084,0.028,3,17.053,0.085,3,NA,NA,0,16.561,0.065,5,15.749,0.101,4,15.588,0.065,5,NA,NA,0,NA,NA,0
153.127284,0.292,-50.856964,0.212,15.711,0.057,4,16.389,0.055,4,NA,NA,0,16.001,0.025,5,15.55,0.057,5,15.441,0.069,5,NA,NA,0,NA,NA,0
153.127725,0.172,-50.737622,0.124,15.411,0.045,4,16.708,0.087,4,NA,NA,0,15.982,0.029,5,15.024,0.014,5,14.682,0.071,5,NA,NA,0,NA,NA,0
153.12804,0.57,-50.784164,0.342,13.752,0.015,4,14.894,0.017,4,NA,NA,0,14.277,0.021,5,13.357,0.015,5,12.967,0.022,5,12.884,0.17,4,NA,NA,0
153.128359,0.962,-50.602276,0.33,14.182,0.015,4,15.463,0.052,4,NA,NA,0,14.807,0.048,5,13.63,0.01,5,13.022,0.021,4,12.772,0.18,4,NA,NA,0
153.128646,0.559,-50.644798,0.188,14.398,0.019,4,15.535,0.029,4,NA,NA,0,14.922,0.004,5,13.985,0.019,5,13.596,0.024,5,13.403,0.036,3,NA,NA,0
153.129277,0.532,-50.767201,0.417,NA,NA,0,NA,NA,0,NA,NA,0,16.921,0.023,2,16.564,0.119,3,NA,NA,0,NA,NA,0,NA,NA,0
153.129452,0.527,-50.829928,0.423,16.9,0.125,4,17.557,0.079,4,NA,NA,0,17.199,0.045,3,17.027,0.109,3,NA,NA,0,NA,NA,0,NA,NA,0
153.129999,1.609,-50.804305,0.458,16.71,0.186,4,17.494,0.1,4,NA,NA,0,17.029,0.116,5,16.31,0.121,5,16.082,0.041,3,NA,NA,0,NA,NA,0
153.131488,0.25,-50.793935,0.191,15.458,0.03,4,15.938,0.07,4,NA,NA,0,15.594,0.036,3,15.373,0.028,3,15.322,0.094,3,NA,NA,0,NA,NA,0
153.131706,0.321,-50.605414,0.359,15.064,0.024,4,15.747,0.003,4,NA,NA,0,15.328,0.038,5,14.842,0.031,5,14.614,0.017,4,NA,NA,0,NA,NA,0
153.132529,0.402,-50.866711,0.284,16.015,0.058,3,17.027,0.164,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.133191,0.434,-50.578152,0.148,12.635,0.024,4,13.922,0.015,4,NA,NA,0,13.218,0.021,5,12.217,0.013,5,11.809,0.013,5,11.621,0.074,3,NA,NA,0
153.134385,0.379,-50.608692,0.392,16.387,0.075,2,17.316,0.117,2,NA,NA,0,16.817,0.172,3,16.099,0.119,3,15.855,0.177,2,NA,NA,0,NA,NA,0
153.135025,0.361,-50.622019,0.194,15.613,0.054,4,16.944,0.09,4,NA,NA,0,16.226,0.024,5,15.134,0.014,5,14.7,0.047,5,NA,NA,0,NA,NA,0
153.135387,0.562,-50.701898,0.168,13.523,0.019,4,14.081,0.015,4,NA,NA,0,13.741,0.018,5,13.363,0.016,5,13.24,0.019,5,13.359,0.135,4,NA,NA,0
153.135439,0.652,-50.848173,0.293,16.365,0.1,1,17.353,0.164,1,NA,NA,0,16.722,0.067,1,16.169,0.083,1,15.766,0.149,1,NA,NA,0,NA,NA,0
153.135544,0.405,-50.873176,0.32,14.707,0.022,4,15.804,0.026,4,NA,NA,0,15.192,0.024,5,14.34,0.023,5,14.025,0.028,5,13.748,0.178,2,NA,NA,0
153.135549,0.348,-50.681652,0.208,13.281,0.026,4,13.766,0.021,4,NA,NA,0,13.45,0.025,5,13.164,0.021,5,13.06,0.015,5,13.073,0.119,4,NA,NA,0
153.136087,0.309,-50.612758,0.266,15.994,0.053,4,16.722,0.074,4,NA,NA,0,16.275,0.047,5,15.797,0.052,5,15.639,0.088,5,NA,NA,0,NA,NA,0
153.136897,0.561,-50.830513,0.475,16.426,0.024,3,17.347,0.217,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.137072,0.519,-50.763969,0.323,13.483,0.022,4,13.848,0.026,4,NA,NA,0,13.574,0.029,5,13.415,0.026,5,13.395,0.025,5,13.257,0.184,4,NA,NA,0
153.137313,0.588,-50.631861,0.438,16.844,0.153,2,17.701,0.125,2,NA,NA,0,17.085,0.044,2,16.516,0.017,2,NA,NA,0,NA,NA,0,NA,NA,0
153.137322,0.371,-50.60023,0.244,NA,NA,0,NA,NA,0,NA,NA,0,17.406,0.064,4,16.701,0.114,4,NA,NA,0,NA,NA,0,NA,NA,0
153.137404,0.173,-50.731131,0.406,12.17,0.018,4,13.539,0.016,4,NA,NA,0,12.819,0.023,5,11.682,0.009,5,11.192,0.015,5,10.942,0.046,3,NA,NA,0
153.13796,0.267,-50.68893,0.182,15.656,0.061,4,16.524,0.063,4,NA,NA,0,16.017,0.039,5,15.448,0.052,5,15.244,0.114,5,NA,NA,0,NA,NA,0
153.138283,0.3,-50.792315,0.267,15.522,0.04,4,16.351,0.01,4,NA,NA,0,15.856,0.018,3,15.22,0.033,3,14.935,0.042,3,NA,NA,0,NA,NA,0
153.13857,0.283,-50.795961,0.341,15.362,0.015,4,16.552,0.079,4,NA,NA,0,15.845,0.038,3,14.908,0.019,3,14.53,0.007,3,NA,NA,0,NA,NA,0
153.138632,0.493,-50.714622,0.502,16.877,0.095,3,17.637,0.149,3,NA,NA,0,17.308,0.078,5,16.679,0.162,5,16.472,0.353,1,NA,NA,0,NA,NA,0
153.138951,0.227,-50.651589,0.196,12.406,0.02,4,13.027,0.01,4,NA,NA,0,12.661,0.02,5,12.221,0.02,5,12.027,0.026,5,12.151,0.094,3,NA,NA,0
153.139687,0.483,-50.593003,0.337,14.29,0.029,4,14.916,0.023,4,NA,NA,0,14.537,0.022,5,14.097,0.033,5,13.913,0.046,5,NA,NA,0,NA,NA,0
153.139689,0.336,-50.560139,0.334,16.028,0.08,4,16.903,0.084,4,NA,NA,0,16.417,0.067,5,15.619,0.046,5,15.355,0.031,5,NA,NA,0,NA,NA,0
153.139791,0.334,-50.781709,0.133,10.341,0.037,7,10.703,0.014,7,NA,NA,0,10.533,0.112,9,10.29,0.125,9,10.259,0.17,8,10.235,0.092,4,NA,NA,0
153.140165,0.506,-50.848089,0.22,NA,NA,0,NA,NA,0,NA,NA,0,17.098,0.092,1,16.34,0.098,1,NA,NA,0,NA,NA,0,NA,NA,0
153.140253,0.59,-50.584494,0.312,15.156,0.059,4,16.476,0.079,4,NA,NA,0,15.758,0.045,5,14.724,0.023,5,14.262,0.02,5,NA,NA,0,NA,NA,0
153.14083,0.609,-50.81678,0.344,16.046,0.103,3,16.87,0.058,4,NA,NA,0,16.363,0.047,5,15.867,0.031,4,15.677,0.113,3,NA,NA,0,NA,NA,0
153.141676,0.297,-50.736583,0.237,14.521,0.019,3,15.451,0.044,4,NA,NA,0,14.925,0.028,5,14.182,0.01,5,13.877,0.046,4,NA,NA,0,NA,NA,0
153.142315,0.55,-50.577094,0.357,16.5,0.054,3,17.139,0.037,3,NA,NA,0,16.699,0.028,2,16.044,0.092,2,15.68,0.13,1,NA,NA,0,NA,NA,0
153.142683,0.556,-50.865542,0.508,17.074,0.06,2,17.868,0.136,2,NA,NA,0,17.406,0.076,4,16.97,0.101,4,NA,NA,0,NA,NA,0,NA,NA,0
153.143272,0.355,-50.837013,0.6,15.499,0.053,1,16.174,0.059,1,NA,NA,0,15.785,0.038,1,15.369,0.052,1,15.082,0.092,1,NA,NA,0,NA,NA,0
153.1435,0.39,-50.817431,0.048,15.882,0.061,1,NA,NA,0,NA,NA,0,NA,NA,0,15.681,0.059,1,NA,NA,0,NA,NA,0,NA,NA,0
153.143601,0.328,-50.737132,0.12,14.756,0.021,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,14.134,0.031,1,NA,NA,0,NA,NA,0
153.143835,1.001,-50.676536,0.294,NA,NA,0,NA,NA,0,NA,NA,0,16.851,0.096,3,16.116,0.065,3,NA,NA,0,NA,NA,0,NA,NA,0
153.143898,0.406,-50.839227,0.979,14.926,0.025,1,15.73,0.078,2,NA,NA,0,15.362,0.008,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.144046,0.388,-50.669183,0.324,14.645,0.018,4,15.205,0.035,4,NA,NA,0,14.867,0.016,5,14.484,0.028,5,14.383,0.028,5,NA,NA,0,NA,NA,0
153.14425,0.359,-50.673396,0.351,16.211,0.085,3,16.904,0.033,3,NA,NA,0,16.491,0.069,4,15.973,0.089,4,15.73,0.05,3,NA,NA,0,NA,NA,0
153.144542,0.576,-50.805236,0.301,16.577,0.081,3,17.489,0.202,3,NA,NA,0,17.091,0.124,5,16.097,0.069,5,15.822,0.084,5,NA,NA,0,NA,NA,0
153.145056,0.345,-50.643361,0.288,13.899,0.023,4,14.92,0.033,4,NA,NA,0,14.364,0.025,5,13.542,0.025,5,13.209,0.031,5,13.02,0.044,3,NA,NA,0
153.145226,0.433,-50.546699,0.196,NA,NA,0,NA,NA,0,NA,NA,0,16.395,0.086,4,15.955,0.034,4,15.621,0.035,4,NA,NA,0,NA,NA,0
153.145357,0.656,-50.696719,0.521,16.3,0.203,4,17.156,0.075,4,NA,NA,0,16.655,0.074,5,16.158,0.081,5,16.032,0.047,4,NA,NA,0,NA,NA,0
153.145635,0.63,-50.564417,0.33,15.233,0.023,4,16.74,0.036,4,NA,NA,0,15.921,0.021,5,14.755,0.037,5,14.305,0.079,5,NA,NA,0,NA,NA,0
153.145692,0.742,-50.818069,0.403,16.218,0.085,3,16.98,0.079,3,NA,NA,0,16.516,0.022,4,16.079,0.114,4,15.755,0.11,3,NA,NA,0,NA,NA,0
153.145868,0.489,-50.727906,0.4,14.535,0.034,4,15.262,0.03,4,NA,NA,0,14.822,0.03,5,14.289,0.019,5,14.108,0.048,5,NA,NA,0,NA,NA,0
153.146091,0.262,-50.839818,0.239,15.025,0.036,1,NA,NA,0,NA,NA,0,NA,NA,0,14.866,0.038,2,14.666,0.041,2,NA,NA,0,NA,NA,0
153.146532,0.322,-50.580413,0.343,16.724,0.181,4,17.273,0.222,4,NA,NA,0,16.907,0.077,5,16.329,0.04,5,NA,NA,0,NA,NA,0,NA,NA,0
153.146592,0.337,-50.895414,0.275,13.702,0.015,4,14.258,0.018,4,NA,NA,0,13.911,0.011,5,13.549,0.016,5,13.396,0.031,5,13.412,0.257,3,NA,NA,0
153.147496,0.865,-50.553085,0.299,16.962,0.149,1,18.195,0.251,1,NA,NA,0,17.849,0.018,3,17.255,0.126,3,NA,NA,0,NA,NA,0,NA,NA,0
153.148154,0.911,-50.656162,0.17,NA,NA,0,NA,NA,0,NA,NA,0,17.142,0.022,3,16.099,0.051,3,15.733,0.156,1,NA,NA,0,NA,NA,0
153.148571,0.267,-50.738782,0.286,15.566,0.025,3,16.746,0.135,3,NA,NA,0,16.105,0.041,4,15.042,0.038,4,14.561,0.025,4,NA,NA,0,NA,NA,0
153.148628,0.406,-50.868002,0.356,16.241,0.084,4,17.023,0.121,4,NA,NA,0,16.501,0.075,5,16.001,0.021,5,15.871,0.111,5,NA,NA,0,NA,NA,0
153.148831,0.391,-50.762362,0.189,15.292,0.021,4,16.265,0.052,4,NA,NA,0,15.697,0.065,5,15.043,0.042,5,14.801,0.072,5,NA,NA,0,NA,NA,0
153.149092,0.184,-50.840283,0.216,15.444,0.038,1,16.18,0.052,1,NA,NA,0,15.734,0.028,1,15.28,0.033,1,14.853,0.059,1,NA,NA,0,NA,NA,0
153.149401,0.391,-50.625918,0.247,14.251,0.013,4,14.759,0.03,4,NA,NA,0,14.432,0.018,5,14.123,0.027,5,14.014,0.024,5,NA,NA,0,NA,NA,0
153.15016,0.368,-50.898541,0.459,15.056,0.037,4,15.702,0.061,4,NA,NA,0,15.346,0.022,4,14.874,0.037,4,14.672,0.009,3,NA,NA,0,NA,NA,0
153.150731,0.414,-50.605653,0.315,NA,NA,0,NA,NA,0,NA,NA,0,17.628,0.086,2,16.946,0.112,2,NA,NA,0,NA,NA,0,NA,NA,0
153.151146,0.207,-50.717747,0.139,15.784,0.05,4,16.556,0.055,4,NA,NA,0,16.159,0.046,5,15.507,0.038,5,15.364,0.158,5,NA,NA,0,NA,NA,0
153.151551,0.328,-50.600722,0.209,13.701,0.031,4,14.943,0.043,4,NA,NA,0,14.262,0.024,5,13.284,0.019,5,12.878,0.025,5,12.643,0.061,4,NA,NA,0
153.15182,0.419,-50.708041,0.368,14.127,0.017,4,14.872,0.024,4,NA,NA,0,14.446,0.026,5,13.904,0.017,5,13.722,0.031,5,13.72,0.047,4,NA,NA,0
153.151842,0.59,-50.670083,0.385,15.787,0.06,4,16.579,0.079,4,NA,NA,0,16.124,0.027,5,15.549,0.048,5,15.383,0.061,5,NA,NA,0,NA,NA,0
153.15218,0.32,-50.893151,0.258,13.149,0.01,4,13.403,0.025,4,NA,NA,0,13.193,0.023,5,13.147,0.015,5,13.177,0.033,5,13.264,0.093,3,NA,NA,0
153.152677,0.531,-50.619296,0.313,17.053,0.179,2,17.801,0.338,2,NA,NA,0,17.363,0.02,3,16.882,0.14,3,NA,NA,0,NA,NA,0,NA,NA,0
153.152924,0.424,-50.557665,0.33,16.378,0.049,3,17.219,0.039,3,NA,NA,0,16.716,0.038,5,16.108,0.063,5,15.972,0.092,4,NA,NA,0,NA,NA,0
153.153264,0.648,-50.543677,0.517,14.623,0.059,3,15.178,0.067,3,NA,NA,0,14.91,0.013,1,14.51,0.021,1,14.372,0.045,1,NA,NA,0,NA,NA,0
153.153316,0.229,-50.770864,0.156,15.013,0.042,3,15.727,0.044,3,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.153443,0.53,-50.794982,0.199,NA,NA,0,NA,NA,0,NA,NA,0,17.465,0.051,3,17.069,0.097,3,NA,NA,0,NA,NA,0,NA,NA,0
153.15346,0.355,-50.721075,0.323,16.347,0.103,1,18.353,0.404,1,NA,NA,0,17.13,0.07,5,15.832,0.062,5,15.284,0.057,5,NA,NA,0,NA,NA,0
153.153662,0.365,-50.750799,0.179,15.709,0.064,4,16.385,0.075,4,NA,NA,0,15.973,0.029,5,15.469,0.06,5,15.249,0.044,5,NA,NA,0,NA,NA,0
153.153959,0.585,-50.831717,0.384,17.038,0.079,2,17.872,0.05,2,NA,NA,0,17.356,0.051,4,16.87,0.177,4,NA,NA,0,NA,NA,0,NA,NA,0
153.154078,0.004,-50.771999,0.086,15.137,0.044,1,15.737,0.041,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.154327,0.464,-50.545853,0.471,14.75,0.025,3,15.249,0.1,3,NA,NA,0,14.86,0.003,2,14.565,0.005,2,14.402,0.048,2,NA,NA,0,NA,NA,0
153.155911,0.148,-50.774238,0.27,15.81,0.003,2,16.577,0.01,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
153.156682,0.234,-50.834682,0.157,NA,NA,0,NA,NA,0,NA,NA,0,17.488,0.098,2,16.908,0.038,2,NA,NA,0,NA,NA,0,NA,NA,0
153.156749,0.62,-50.745421,0.294,NA,NA,0,NA,NA,0,NA,NA,0,17.613,0.154,2,16.682,0.046,2,NA,NA,0,NA,NA,0,NA,NA,0
153.157298,1.054,-50.688256,0.372,14.623,0.013,4,15.82,0.082,4,NA,NA,0,15.163,0.04,4,14.224,0.049,3,13.805,0.031,4,13.653,0.233,1,NA,NA,0
153.157463,0.582,-50.848425,0.337,17.038,0.078,2,17.669,0.026,2,NA,NA,0,17.237,0.069,4,16.65,0.066,4,NA,NA,0,NA,NA,0,NA,NA,0
153.157575,0.495,-50.640537,0.248,15.998,0.03,4,16.643,0.092,4,NA,NA,0,16.243,0.019,5,15.713,0.029,5,15.62,0.15,5,NA,NA,0,NA,NA,0
153.157811,0.712,-50.783397,0.386,13.733,0.013,4,14.903,0.019,4,NA,NA,0,14.257,0.027,4,13.335,0.016,4,12.968,0.023,4,12.804,0.071,3,NA,NA,0
153.15828,0.12,-50.896416,0.394,15.738,0.049,1,16.602,0.07,1,NA,NA,0,16.17,0.041,1,NA,NA,0,15.266,0.085,1,NA,NA,0,NA,NA,0
153.158404,0.514,-50.659038,0.216,13.612,0.032,4,14.162,0.023,4,NA,NA,0,13.823,0.033,5,13.436,0.018,5,13.304,0.039,5,13.421,0.122,3,NA,NA,0
153.158453,0.88,-50.906498,0.524,16.487,0.02,2,17.453,0.075,2,NA,NA,0,16.922,0.103,5,16.163,0.116,5,15.916,0.041,2,NA,NA,0,NA,NA,0
153.159037,0.362,-50.80722,0.204,14.702,0.038,4,15.181,0.045,4,NA,NA,0,14.866,0.029,5,14.596,0.024,5,14.513,0.05,5,NA,NA,0,NA,NA,0
153.159235,0.534,-50.603203,0.252,16.701,0.045,3,17.408,0.059,3,NA,NA,0,17.064,0.062,4,16.484,0.047,4,NA,NA,0,NA,NA,0,NA,NA,0
153.159493,0.922,-50.549739,0.568,17.218,0.236,1,18.081,0.258,1,NA,NA,0,17.413,0.145,4,16.881,0.183,4,NA,NA,0,NA,NA,0,NA,NA,0
153.159754,0.272,-50.797728,0.158,15.89,0.048,4,16.509,0.084,4,NA,NA,0,16.096,0.022,5,15.667,0.059,5,15.618,0.155,5,NA,NA,0,NA,NA,0
153.160919,0.355,-50.760116,0.32,16.417,0.035,2,17.742,0.257,2,NA,NA,0,16.999,0.185,5,15.927,0.055,5,15.505,0.175,5,NA,NA,0,NA,NA,0
153.161429,0.638,-50.811797,0.395,15.77,0.068,3,16.527,0.053,3,NA,NA,0,16.126,0.029,2,15.653,0.038,2,15.544,0.107,1,NA,NA,0,NA,NA,0
153.161738,0.167,-50.858546,0.155,11.353,0.012,4,11.803,0.016,4,NA,NA,0,11.501,0.017,5,11.25,0.012,5,11.18,0.017,5,11.194,0.031,3,NA,NA,0
153.162231,0.877,-50.821831,1.149,16.391,0.13,2,17.37,0.036,2,NA,NA,0,16.749,0.08,1,NA,NA,0,15.849,0.187,1,NA,NA,0,NA,NA,0
