radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
181.036164,0.414,-60.640518,0.306,15.86,0.156,5,16.728,0.104,5,NA,NA,0,16.272,0.027,5,15.616,0.069,5,15.309,0.081,3,NA,NA,0,NA,NA,0
181.036583,0.36,-60.664747,0.229,15.856,0.082,4,16.941,0.087,4,NA,NA,0,16.344,0.043,5,15.582,0.031,5,15.336,0.112,4,NA,NA,0,NA,NA,0
181.037956,0.316,-60.732999,0.218,15.767,0.066,4,16.909,0.094,4,NA,NA,0,16.345,0.084,5,15.284,0.076,5,14.848,0.086,5,NA,NA,0,NA,NA,0
181.038232,0.178,-60.828386,0.145,14.951,0.029,2,17.561,0.061,2,NA,NA,0,16.206,0.058,4,13.942,0.051,4,12.768,0.031,4,12.012,0.063,1,NA,NA,0
181.038395,0.394,-60.751999,0.29,15.688,0.063,5,16.6,0.1,5,NA,NA,0,16.127,0.061,5,15.384,0.047,5,15.201,0.079,5,NA,NA,0,NA,NA,0
181.039183,0.805,-60.702973,0.443,15.781,0.025,2,17.098,0.005,2,NA,NA,0,16.611,0.086,5,15.426,0.048,5,14.976,0.083,5,NA,NA,0,NA,NA,0
181.039326,0.285,-60.783512,0.273,15.131,0.022,5,15.995,0.057,5,NA,NA,0,15.493,0.058,5,14.828,0.042,5,14.614,0.062,5,NA,NA,0,NA,NA,0
181.039356,1.021,-60.813157,0.351,NA,NA,0,NA,NA,0,NA,NA,0,16.915,0.098,3,15.552,0.022,3,14.829,0.01,3,NA,NA,0,NA,NA,0
181.039512,0.341,-60.602489,0.229,14.265,0.028,5,15.05,0.038,5,NA,NA,0,14.657,0.024,5,14.009,0.021,5,13.761,0.062,5,13.884,0.273,1,NA,NA,0
181.041243,0.386,-60.745106,0.43,16.599,0.045,2,17.654,0.047,2,NA,NA,0,17.211,0.034,2,16.311,0.135,2,NA,NA,0,NA,NA,0,NA,NA,0
181.041381,1.111,-60.726457,0.479,NA,NA,0,NA,NA,0,NA,NA,0,17.684,0.012,2,15.979,0.013,2,14.966,0.064,2,NA,NA,0,NA,NA,0
181.041506,0.351,-60.817753,0.275,15.307,0.049,5,15.998,0.038,5,NA,NA,0,15.665,0.038,5,15.137,0.061,5,14.901,0.052,5,NA,NA,0,NA,NA,0
181.041576,0.516,-60.696311,0.433,15.408,0.065,4,16.856,0.055,4,NA,NA,0,16.103,0.054,4,14.768,0.055,4,14.094,0.051,4,NA,NA,0,NA,NA,0
181.042113,0.337,-60.795375,0.357,17.107,0.189,1,18.056,0.239,1,NA,NA,0,17.487,0.013,2,16.626,0.139,2,NA,NA,0,NA,NA,0,NA,NA,0
181.042778,0.23,-60.626891,0.182,14.299,0.038,5,15.465,0.044,5,NA,NA,0,14.877,0.02,5,13.859,0.032,5,13.443,0.006,3,13.16,0.155,1,NA,NA,0
181.043028,0.099,-60.776504,0.144,11.323,0.016,5,11.544,0.013,5,NA,NA,0,11.411,0.037,5,11.317,0.023,5,11.423,0.05,5,11.361,0.033,1,NA,NA,0
181.043327,0.229,-60.68601,0.312,14.569,0.03,5,16.099,0.079,5,NA,NA,0,15.306,0.007,5,14.048,0.039,5,13.438,0.036,5,13.265,0.174,1,NA,NA,0
181.04397,0.236,-60.76485,0.156,12.935,0.016,5,14.211,0.021,5,NA,NA,0,13.562,0.018,5,12.481,0.021,5,12.07,0.025,5,11.702,0.044,1,NA,NA,0
181.044334,0.419,-60.792609,0.291,17.003,0.197,1,18.044,0.259,1,NA,NA,0,17.419,0.05,2,16.661,0.084,2,16.462,0.305,1,NA,NA,0,NA,NA,0
181.044461,0.323,-60.633984,0.254,15.836,0.011,4,16.655,0.062,4,NA,NA,0,16.256,0.052,5,15.607,0.048,5,15.528,0.088,4,NA,NA,0,NA,NA,0
181.045643,0.505,-60.640472,0.271,16.715,0.138,2,17.934,0.12,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
181.045786,0.11,-60.855809,0.137,NA,NA,0,NA,NA,0,NA,NA,0,16.423,0.151,1,15.633,0.131,1,NA,NA,0,NA,NA,0,NA,NA,0
181.046259,0.302,-60.801917,0.527,14.355,0.016,4,15.151,0.012,4,NA,NA,0,14.777,0.029,5,14.068,0.047,5,13.683,0.038,5,NA,NA,0,NA,NA,0
181.047022,0.36,-60.718468,0.419,14.271,0.037,5,14.762,0.029,5,NA,NA,0,14.476,0.033,4,14.111,0.028,4,13.997,0.049,4,NA,NA,0,NA,NA,0
181.047507,0.231,-60.615744,0.212,14.309,0.028,5,15.056,0.03,5,NA,NA,0,14.673,0.016,5,14.044,0.032,5,13.853,0.049,5,NA,NA,0,NA,NA,0
181.0477,0.433,-60.735434,0.272,16.571,0.12,2,17.468,0.148,2,NA,NA,0,16.966,0.065,3,16.288,0.088,3,16.13,0.205,1,NA,NA,0,NA,NA,0
181.049021,0.009,-60.809119,0.117,NA,NA,0,NA,NA,0,NA,NA,0,17.458,0.131,1,16.674,0.167,1,NA,NA,0,NA,NA,0,NA,NA,0
181.049733,0.964,-60.698347,0.281,16.071,0.051,2,17.819,0.202,2,NA,NA,0,16.843,0.105,3,15.41,0.092,3,14.744,0.031,3,NA,NA,0,NA,NA,0
181.049906,0.299,-60.851706,0.055,16.392,0.222,1,16.842,0.268,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
181.050664,0.67,-60.743599,0.162,NA,NA,0,NA,NA,0,NA,NA,0,16.918,0.027,2,15.862,0.042,2,NA,NA,0,NA,NA,0,NA,NA,0
181.051031,0.378,-60.657416,0.244,15.799,0.07,4,16.867,0.105,4,NA,NA,0,16.304,0.027,3,15.338,0.06,3,14.71,0.084,1,NA,NA,0,NA,NA,0
181.051421,0.338,-60.653027,0.205,16.344,0.035,2,17.298,0.021,2,NA,NA,0,16.898,0.163,4,16.173,0.225,4,15.798,0.11,2,NA,NA,0,NA,NA,0
181.051582,0.487,-60.873949,0.527,NA,NA,0,NA,NA,0,NA,NA,0,17.731,0.175,1,16.526,0.173,1,NA,NA,0,NA,NA,0,NA,NA,0
181.051632,0.383,-60.81289,0.21,14.543,0.018,5,15.389,0.024,5,NA,NA,0,14.956,0.025,4,14.261,0.017,4,14.028,0.018,3,NA,NA,0,NA,NA,0
181.052452,0.515,-60.830318,0.312,15.79,0.019,2,16.665,0.036,2,NA,NA,0,16.262,0.093,4,15.454,0.034,4,15.184,0.198,2,NA,NA,0,NA,NA,0
181.053194,0.33,-60.576606,0.244,16.4,0.082,1,17.28,0.112,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
181.053574,0.294,-60.724772,0.261,17.182,0.225,1,17.95,0.244,1,NA,NA,0,17.759,0.049,2,17.149,0.266,2,NA,NA,0,NA,NA,0,NA,NA,0
181.053801,0.891,-60.665891,0.767,14.607,0.037,4,15.395,0.059,4,NA,NA,0,14.961,0.008,4,14.347,0.035,4,14.146,0.06,4,NA,NA,0,NA,NA,0
181.054377,0.116,-60.715602,0.093,12.323,0.02,5,13.409,0.02,5,NA,NA,0,12.838,0.019,5,11.948,0.019,5,11.614,0.03,5,11.312,0.031,1,NA,NA,0
181.054429,0.228,-60.686596,0.225,16.906,0.165,1,18.376,0.327,1,NA,NA,0,17.395,0.081,2,16.491,0.023,2,16.038,0.208,1,NA,NA,0,NA,NA,0
181.054534,0.138,-60.876987,0.443,NA,NA,0,NA,NA,0,NA,NA,0,17.358,0.127,1,16.444,0.163,1,NA,NA,0,NA,NA,0,NA,NA,0
181.054602,0.51,-60.740133,0.284,16.651,0.246,3,17.104,0.244,3,NA,NA,0,16.849,0.155,5,16.396,0.076,5,15.854,0.166,1,NA,NA,0,NA,NA,0
181.054997,0.173,-60.841179,0.118,9.572,0.004,1,9.977,0.218,2,NA,NA,0,10.175,0.348,4,9.666,0.004,1,9.8,0.009,1,9.789,0.01,1,NA,NA,0
181.055242,0.246,-60.640695,0.346,NA,NA,0,NA,NA,0,NA,NA,0,17.458,0.088,2,16.598,0.021,2,NA,NA,0,NA,NA,0,NA,NA,0
181.055459,1.049,-60.747432,0.749,NA,NA,0,NA,NA,0,NA,NA,0,16.734,0.114,2,15.395,0.079,1,14.711,0.097,1,NA,NA,0,NA,NA,0
181.05561,0.33,-60.706931,0.234,14.576,0.021,5,15.252,0.044,5,NA,NA,0,14.87,0.021,5,14.339,0.016,5,14.189,0.051,5,NA,NA,0,NA,NA,0
181.056071,0.2,-60.783513,0.1,NA,NA,0,NA,NA,0,NA,NA,0,17.786,0.18,1,16.981,0.203,1,NA,NA,0,NA,NA,0,NA,NA,0
181.056398,0.918,-60.822154,0.703,16.777,0.153,1,17.491,0.186,1,NA,NA,0,17.121,0.142,3,16.163,0.124,3,15.972,0.064,2,NA,NA,0,NA,NA,0
181.056506,0.305,-60.761832,0.285,17.034,0.178,1,18.026,0.242,1,NA,NA,0,17.702,0.14,2,16.537,0.018,2,NA,NA,0,NA,NA,0,NA,NA,0
181.056707,0.325,-60.798846,0.179,15.997,0.127,3,16.842,0.106,3,NA,NA,0,16.438,0.06,5,15.789,0.068,5,15.521,0.093,4,NA,NA,0,NA,NA,0
181.056942,0.456,-60.656296,0.165,NA,NA,0,NA,NA,0,NA,NA,0,17.063,0.03,2,15.51,0.002,2,14.774,0.08,2,NA,NA,0,NA,NA,0
181.05738,0.408,-60.787055,0.242,16.275,0.048,4,17.044,0.108,4,NA,NA,0,16.529,0.073,5,15.94,0.058,5,15.735,0.042,3,NA,NA,0,NA,NA,0
181.057696,0.253,-60.660878,0.278,NA,NA,0,NA,NA,0,NA,NA,0,17.831,0.04,2,15.977,0.069,2,15.207,0.025,2,NA,NA,0,NA,NA,0
181.05788,0.057,-60.749949,0.402,NA,NA,0,NA,NA,0,NA,NA,0,15.396,0.019,1,14.578,0.022,1,NA,NA,0,NA,NA,0,NA,NA,0
181.057953,0.567,-60.814737,0.371,14.746,0.07,5,15.452,0.034,5,NA,NA,0,15.131,0.026,4,14.539,0.095,4,14.427,0.05,3,NA,NA,0,NA,NA,0
181.058544,0.378,-60.671539,0.311,15.821,0.091,5,16.432,0.051,5,NA,NA,0,16.2,0.094,4,15.563,0.077,4,15.3,0.103,1,NA,NA,0,NA,NA,0
181.058629,0.276,-60.750845,0.227,14.98,0.024,4,15.851,0.047,4,NA,NA,0,15.4,0.02,3,14.644,0.01,2,14.376,0.046,3,NA,NA,0,NA,NA,0
181.058688,0.291,-60.675682,0.214,15.212,0.068,5,16.058,0.028,5,NA,NA,0,15.62,0.055,5,14.916,0.032,5,14.7,0.066,5,NA,NA,0,NA,NA,0
181.060216,0.29,-60.703507,0.34,NA,NA,0,NA,NA,0,NA,NA,0,17.7,0.146,1,16.297,0.123,1,15.534,0.169,1,NA,NA,0,NA,NA,0
181.060818,0.767,-60.867402,0.337,15.68,0.035,2,16.954,0.027,2,NA,NA,0,16.278,0.077,4,15.084,0.048,4,NA,NA,0,NA,NA,0,NA,NA,0
181.061147,0.541,-60.802933,0.192,NA,NA,0,NA,NA,0,NA,NA,0,17.641,0.13,1,16.126,0.095,1,NA,NA,0,NA,NA,0,NA,NA,0
181.061198,0.075,-60.618894,0.119,NA,NA,0,NA,NA,0,NA,NA,0,17.622,0.118,1,16.74,0.023,2,NA,NA,0,NA,NA,0,NA,NA,0
181.061446,0.142,-60.696405,0.144,13.541,0.014,5,15.015,0.041,5,NA,NA,0,14.247,0.022,5,12.993,0.014,5,12.492,0.019,5,12.174,0.067,1,NA,NA,0
181.061931,0.729,-60.641643,0.378,15.801,0.062,5,16.563,0.075,5,NA,NA,0,16.157,0.045,5,15.456,0.064,5,15.152,0.126,5,NA,NA,0,NA,NA,0
181.062635,0.458,-60.877838,0.263,15.709,0.087,5,16.619,0.108,5,NA,NA,0,16.087,0.049,5,15.47,0.042,5,15.264,0.12,5,NA,NA,0,NA,NA,0
181.063627,0.232,-60.646967,0.112,14.836,0.024,5,15.464,0.033,5,NA,NA,0,15.132,0.043,5,14.659,0.039,5,14.532,0.025,5,NA,NA,0,NA,NA,0
181.064248,0.504,-60.770751,0.208,16.583,0.055,2,17.459,0.127,2,NA,NA,0,17.036,0.041,3,16.324,0.046,3,NA,NA,0,NA,NA,0,NA,NA,0
181.064365,0.153,-60.847046,0.141,12.175,0.015,5,12.513,0.01,5,NA,NA,0,12.296,0.015,5,12.138,0.025,5,12.193,0.052,5,12.137,0.062,1,NA,NA,0
181.064693,0.622,-60.737357,0.264,15.256,0.075,4,16.04,0.06,4,NA,NA,0,15.605,0.048,5,15.049,0.043,4,14.88,0.166,5,NA,NA,0,NA,NA,0
181.065368,0.215,-60.711779,0.203,14.406,0.025,5,14.711,0.027,5,NA,NA,0,14.502,0.011,5,14.351,0.055,5,14.455,0.041,5,NA,NA,0,NA,NA,0
181.065418,0.162,-60.783456,0.147,14.939,0.045,5,15.734,0.052,5,NA,NA,0,15.273,0.023,5,14.679,0.019,5,14.459,0.061,5,NA,NA,0,NA,NA,0
181.066148,0.22,-60.744631,0.135,15.315,0.067,4,16.096,0.052,4,NA,NA,0,15.639,0.037,3,15.054,0.026,3,14.865,0.032,3,NA,NA,0,NA,NA,0
181.066533,0.714,-60.866998,0.316,15.73,0.061,2,16.918,0.015,2,NA,NA,0,16.256,0.098,4,15.289,0.078,4,NA,NA,0,NA,NA,0,NA,NA,0
181.067051,0.566,-60.579148,0.378,14.203,0.029,4,15.349,0.021,4,NA,NA,0,14.746,0.014,4,13.817,0.025,4,13.414,0.049,4,13.177,0.142,1,NA,NA,0
181.067114,0.289,-60.767113,0.303,15.452,0.072,5,16.432,0.12,5,NA,NA,0,15.887,0.039,5,15.192,0.031,5,15.035,0.075,5,NA,NA,0,NA,NA,0
181.067739,0.481,-60.888387,0.278,16.26,0.092,1,17.374,0.148,1,NA,NA,0,16.766,0.065,1,15.949,0.071,1,15.639,0.141,1,NA,NA,0,NA,NA,0
181.068143,0.344,-60.673222,0.493,13.088,0.014,5,13.942,0.005,5,NA,NA,0,13.501,0.021,5,12.815,0.024,5,12.557,0.032,5,12.355,0.075,1,NA,NA,0
181.069192,0.219,-60.608629,0.044,NA,NA,0,NA,NA,0,NA,NA,0,18.328,0.205,1,16.546,0.129,1,15.631,0.135,1,NA,NA,0,NA,NA,0
181.069491,0.212,-60.682434,0.164,14.79,0.014,5,15.236,0.03,5,NA,NA,0,14.937,0.024,5,14.688,0.047,5,14.749,0.06,5,NA,NA,0,NA,NA,0
181.06976,0.063,-60.62545,0.19,NA,NA,0,NA,NA,0,NA,NA,0,17.616,0.127,1,16.771,0.152,1,NA,NA,0,NA,NA,0,NA,NA,0
181.069788,0.834,-60.692898,0.659,NA,NA,0,NA,NA,0,NA,NA,0,17.148,0.076,1,16.089,0.087,1,NA,NA,0,NA,NA,0,NA,NA,0
181.07053,0.323,-60.776555,0.206,16.203,0.043,3,16.999,0.039,3,NA,NA,0,16.66,0.088,5,16.019,0.079,5,16.035,0.03,2,NA,NA,0,NA,NA,0
181.070943,0.372,-60.659704,0.385,NA,NA,0,NA,NA,0,NA,NA,0,18.097,0.088,2,16.862,0.078,2,NA,NA,0,NA,NA,0,NA,NA,0
181.070973,0.88,-60.854786,0.31,15.607,0.067,4,16.762,0.066,4,NA,NA,0,16.18,0.011,2,15.252,0.002,2,14.718,0.023,2,NA,NA,0,NA,NA,0
181.071041,0.193,-60.749717,0.232,13.376,0.014,5,13.634,0.009,5,NA,NA,0,13.458,0.01,5,13.365,0.029,5,13.47,0.063,4,13.104,0.143,1,NA,NA,0
181.071175,0.162,-60.603885,0.139,15.212,0.03,5,16.044,0.055,5,NA,NA,0,15.575,0.043,5,14.961,0.029,5,14.735,0.048,5,NA,NA,0,NA,NA,0
181.071372,0.45,-60.816373,0.266,16.222,0.057,2,17.202,0.033,2,NA,NA,0,16.857,0.177,4,15.834,0.027,4,15.488,0.041,2,NA,NA,0,NA,NA,0
181.071683,0.249,-60.553715,0.329,14.441,0.048,5,15.1,0.021,5,NA,NA,0,14.772,0.011,5,14.248,0.031,5,14.008,0.149,2,NA,NA,0,NA,NA,0
181.071888,0.239,-60.654373,0.199,15.345,0.066,5,16.175,0.107,5,NA,NA,0,15.704,0.025,5,15.134,0.044,5,14.936,0.094,5,NA,NA,0,NA,NA,0
181.071907,0.29,-60.780619,0.29,16.649,0.122,1,17.659,0.178,1,NA,NA,0,17.095,0.045,2,16.327,0.073,2,15.865,0.172,1,NA,NA,0,NA,NA,0
181.072846,0.561,-60.902257,0.241,15.955,0.076,2,17.141,0.131,2,NA,NA,0,16.577,0.12,5,15.696,0.081,5,15.362,0.035,3,NA,NA,0,NA,NA,0
181.073334,0.01,-60.630167,0.212,NA,NA,0,NA,NA,0,NA,NA,0,17.787,0.152,1,16.687,0.155,1,NA,NA,0,NA,NA,0,NA,NA,0
181.073986,0.018,-60.74479,0.384,NA,NA,0,NA,NA,0,NA,NA,0,16.07,0.034,1,15.343,0.043,1,NA,NA,0,NA,NA,0,NA,NA,0
181.074028,0.268,-60.788176,0.19,15.763,0.033,5,16.659,0.147,5,NA,NA,0,16.165,0.041,5,15.392,0.019,5,15.18,0.06,5,NA,NA,0,NA,NA,0
181.074505,0.442,-60.756303,0.3,16.595,0.126,1,17.655,0.182,1,NA,NA,0,17.13,0.041,2,16.3,0.008,2,15.922,0.188,1,NA,NA,0,NA,NA,0
181.074626,0.536,-60.721131,0.277,15.411,0.078,3,16.19,0.127,3,NA,NA,0,15.78,0.033,3,15.058,0.014,3,NA,NA,0,NA,NA,0,NA,NA,0
181.074838,0.237,-60.573877,0.217,13.603,0.016,5,14.049,0.014,5,NA,NA,0,13.787,0.019,5,13.464,0.025,5,13.34,0.038,5,13.083,0.136,1,NA,NA,0
181.075075,0.107,-60.891167,0.156,NA,NA,0,NA,NA,0,NA,NA,0,17.706,0.168,1,16.653,0.148,1,NA,NA,0,NA,NA,0,NA,NA,0
181.075203,0.356,-60.730836,0.17,15.385,0.042,5,16.416,0.134,5,NA,NA,0,15.749,0.039,5,15.13,0.052,5,14.951,0.071,5,NA,NA,0,NA,NA,0
181.075401,0.562,-60.700125,0.215,15.718,0.023,3,16.578,0.108,3,NA,NA,0,16.093,0.045,3,15.406,0.044,3,15.074,0.058,3,NA,NA,0,NA,NA,0
181.075937,0.935,-60.882304,0.107,NA,NA,0,NA,NA,0,NA,NA,0,16.608,0.05,1,16.022,0.08,1,NA,NA,0,NA,NA,0,NA,NA,0
181.076192,0.135,-60.688604,0.024,NA,NA,0,NA,NA,0,NA,NA,0,16.158,0.037,1,15.497,0.044,1,15.234,0.097,1,NA,NA,0,NA,NA,0
181.076417,0.329,-60.769873,0.284,15.95,0.037,3,16.996,0.037,3,NA,NA,0,16.461,0.095,5,15.581,0.061,5,15.281,0.079,3,NA,NA,0,NA,NA,0
181.076842,0.219,-60.873206,0.171,15.146,0.02,4,16.371,0.076,4,NA,NA,0,15.716,0.025,5,14.75,0.044,5,14.393,0.052,4,NA,NA,0,NA,NA,0
181.076889,0.247,-60.809213,0.173,13.685,0.02,5,15.267,0.047,5,NA,NA,0,14.471,0.023,5,13.103,0.026,5,12.474,0.011,4,12.031,0.057,1,NA,NA,0
181.077521,0.259,-60.879229,0.32,15.747,0.109,1,16.642,0.164,1,NA,NA,0,16.306,0.061,2,15.71,0.051,2,NA,NA,0,NA,NA,0,NA,NA,0
