radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
174.559992,0.581,-62.542921,0.348,15.776,0.095,2,17.021,0.009,2,NA,NA,0,16.386,0.139,4,15.477,0.056,4,15.076,0.073,4,NA,NA,0,NA,NA,0
174.560082,0.514,-62.488217,0.25,14.483,0.028,4,15.309,0.034,4,NA,NA,0,14.872,0.028,4,14.238,0.01,4,14,0.04,4,NA,NA,0,NA,NA,0
174.56043,0.294,-62.552654,0.397,13.404,0.021,4,13.989,0.027,4,NA,NA,0,13.669,0.032,4,13.299,0.022,4,13.205,0.04,4,NA,NA,0,NA,NA,0
174.560654,0.406,-62.617824,0.769,15.755,0.082,2,16.62,0.065,2,NA,NA,0,16.135,0.065,2,15.502,0.046,2,15.252,0.006,2,NA,NA,0,NA,NA,0
174.561327,0.195,-62.38993,0.19,14.388,0.036,4,14.705,0.014,4,NA,NA,0,14.501,0.025,4,14.4,0.03,4,14.463,0.036,4,NA,NA,0,NA,NA,0
174.561509,0.319,-62.517142,0.234,14.71,0.023,2,15.695,0.043,2,NA,NA,0,15.153,0.033,1,14.255,0.024,1,13.757,0.033,1,NA,NA,0,NA,NA,0
174.562472,0.305,-62.628006,0.409,NA,NA,0,NA,NA,0,NA,NA,0,16.733,0.062,2,15.816,0.094,1,15.144,0.125,1,NA,NA,0,NA,NA,0
174.564102,0.925,-62.349594,0.649,NA,NA,0,NA,NA,0,NA,NA,0,16.612,0.11,1,15.228,0.051,1,NA,NA,0,NA,NA,0,NA,NA,0
174.564104,0.261,-62.368599,0.228,16.892,0.204,2,17.405,0.065,2,NA,NA,0,17.304,0.029,2,16.467,0.189,2,16.035,0.229,1,NA,NA,0,NA,NA,0
174.56448,0.475,-62.499898,0.302,16.572,0.179,3,17.311,0.057,3,NA,NA,0,16.969,0.096,4,16.371,0.097,4,16.031,0.253,1,NA,NA,0,NA,NA,0
174.564805,1.46,-62.518457,1.168,14.34,0.136,4,15.178,0.089,4,NA,NA,0,14.667,0.149,3,14.052,0.17,3,13.49,0.078,3,NA,NA,0,NA,NA,0
174.565566,0.554,-62.439004,0.316,16.167,0.096,1,17.049,0.163,1,NA,NA,0,16.774,0.09,4,15.742,0.024,3,15.475,0.179,3,NA,NA,0,NA,NA,0
174.566644,0.098,-62.350629,0.263,NA,NA,0,NA,NA,0,NA,NA,0,16.395,0.047,1,15.014,0.047,1,NA,NA,0,NA,NA,0,NA,NA,0
174.566871,0.493,-62.523366,0.365,14.606,0.034,4,15.377,0.089,4,NA,NA,0,14.948,0.024,3,14.367,0.033,3,14.124,0.034,3,NA,NA,0,NA,NA,0
174.567915,0.448,-62.401085,0.301,14.631,0.054,4,15.329,0.046,4,NA,NA,0,14.976,0.033,4,14.443,0.02,4,14.381,0.072,4,NA,NA,0,NA,NA,0
174.56856,0.307,-62.461201,0.254,15.87,0.079,4,16.461,0.056,4,NA,NA,0,16.104,0.035,4,15.678,0.048,4,15.578,0.118,4,NA,NA,0,NA,NA,0
174.569062,0.174,-62.351547,0.367,15.967,0.075,1,17.281,0.179,1,NA,NA,0,16.48,0.082,2,15.186,0.049,2,NA,NA,0,NA,NA,0,NA,NA,0
174.569864,0.375,-62.442351,0.206,15.716,0.061,4,16.567,0.136,4,NA,NA,0,16.057,0.058,4,15.533,0.078,4,15.286,0.142,4,NA,NA,0,NA,NA,0
174.570811,0.453,-62.505265,0.223,15.734,0.017,4,16.51,0.045,4,NA,NA,0,16.097,0.079,4,15.439,0.019,4,15.192,0.083,4,NA,NA,0,NA,NA,0
174.570874,0.375,-62.452982,0.184,13.753,0.034,4,14.044,0.018,4,NA,NA,0,13.848,0.028,4,13.759,0.029,4,13.79,0.04,4,NA,NA,0,NA,NA,0
174.571123,0.579,-62.567092,0.355,16.013,0.11,4,16.838,0.168,4,NA,NA,0,16.356,0.075,4,15.766,0.064,4,15.555,0.173,4,NA,NA,0,NA,NA,0
174.571134,0.645,-62.532772,0.307,16.244,0.141,4,16.997,0.115,4,NA,NA,0,16.552,0.101,4,15.88,0.072,3,15.785,0.225,1,NA,NA,0,NA,NA,0
174.571459,0.303,-62.446516,0.229,16.157,0.106,4,16.765,0.284,4,NA,NA,0,16.387,0.095,4,15.762,0.082,4,15.493,0.144,3,NA,NA,0,NA,NA,0
174.572429,0.732,-62.62853,0.204,15.288,0.017,3,16.293,0.047,3,NA,NA,0,15.771,0.048,2,14.89,0.041,1,14.441,0.066,1,NA,NA,0,NA,NA,0
174.573033,0.197,-62.367773,0.244,16.526,0.134,1,17.676,0.273,1,NA,NA,0,17.199,0.002,2,16.549,0.128,2,NA,NA,0,NA,NA,0,NA,NA,0
174.573484,0.338,-62.422464,0.267,16.421,0.046,4,17.137,0.222,4,NA,NA,0,16.674,0.167,4,16.111,0.084,4,15.977,0.058,3,NA,NA,0,NA,NA,0
174.57366,0.512,-62.557754,0.277,14.893,0.042,4,15.45,0.1,4,NA,NA,0,15.08,0.036,4,14.757,0.016,4,14.58,0.038,4,NA,NA,0,NA,NA,0
174.573957,0.364,-62.588651,0.193,14.327,0.037,4,14.606,0.021,4,NA,NA,0,14.409,0.025,4,14.302,0.065,4,14.357,0.046,4,NA,NA,0,NA,NA,0
174.575158,0.235,-62.479741,0.002,NA,NA,0,NA,NA,0,NA,NA,0,17.388,0.24,1,16.879,0.238,1,NA,NA,0,NA,NA,0,NA,NA,0
174.577469,0.359,-62.433716,0.17,15.04,0.047,1,15.795,0.044,1,NA,NA,0,15.342,0.021,1,14.853,0.043,1,NA,NA,0,NA,NA,0,NA,NA,0
174.577847,0.386,-62.582635,0.248,15.34,0.02,4,16.346,0.076,4,NA,NA,0,15.753,0.011,4,15.038,0.035,4,14.81,0.069,3,NA,NA,0,NA,NA,0
174.578302,0.324,-62.376283,0.259,16.187,0.014,3,17.198,0.042,3,NA,NA,0,16.698,0.025,4,15.838,0.046,4,15.457,0.149,4,NA,NA,0,NA,NA,0
174.578429,0.42,-62.592837,0.305,16.002,0.015,3,16.919,0.117,3,NA,NA,0,16.453,0.038,4,15.616,0.028,3,15.303,0.023,3,NA,NA,0,NA,NA,0
174.578569,0.28,-62.405287,0.174,16.32,0.026,2,17.176,0.158,2,NA,NA,0,16.751,0.152,4,15.978,0.106,4,15.652,0.155,1,NA,NA,0,NA,NA,0
174.578894,0.551,-62.487713,0.59,13.544,0.017,3,14.025,0.023,3,NA,NA,0,13.75,0.031,3,13.484,0.019,3,13.446,0.042,3,NA,NA,0,NA,NA,0
174.579083,0.49,-62.49577,0.205,15.577,0.082,4,16.521,0.16,4,NA,NA,0,16.052,0.031,4,15.367,0.077,4,15.186,0.057,3,NA,NA,0,NA,NA,0
174.579707,0.341,-62.648894,0.206,16.358,0.163,1,17.193,0.227,1,NA,NA,0,16.72,0.174,3,15.978,0.056,3,NA,NA,0,NA,NA,0,NA,NA,0
174.580138,0.446,-62.444051,0.277,16.026,0.025,4,16.859,0.137,4,NA,NA,0,16.377,0.037,4,15.702,0.058,3,15.297,0.084,3,NA,NA,0,NA,NA,0
174.580287,0.119,-62.360522,0.041,NA,NA,0,NA,NA,0,NA,NA,0,17.421,0.149,1,16.847,0.194,1,NA,NA,0,NA,NA,0,NA,NA,0
174.580557,0.318,-62.324859,0.146,14.306,0.059,3,15.057,0.089,3,NA,NA,0,14.634,0.066,4,14.074,0.037,3,13.854,0.037,4,NA,NA,0,NA,NA,0
174.580621,0.33,-62.522588,0.391,NA,NA,0,NA,NA,0,NA,NA,0,17.036,0.02,3,16.607,0.101,3,NA,NA,0,NA,NA,0,NA,NA,0
174.580864,0.151,-62.391439,0.2,14.877,0.034,4,15.669,0.055,4,NA,NA,0,15.242,0.028,4,14.673,0.019,4,14.486,0.055,4,NA,NA,0,NA,NA,0
174.581269,0.257,-62.575562,0.192,14.965,0.065,4,16.198,0.096,4,NA,NA,0,15.555,0.006,4,14.599,0.031,4,14.208,0.049,4,NA,NA,0,NA,NA,0
174.581339,0.302,-62.460252,0.153,15.157,0.022,3,15.814,0.035,3,NA,NA,0,15.483,0.024,3,14.922,0.005,3,14.638,0.064,3,NA,NA,0,NA,NA,0
174.582506,0.51,-62.601407,0.328,14.365,0.068,4,15.116,0.024,4,NA,NA,0,14.726,0.033,4,14.19,0.058,4,14.05,0.032,4,NA,NA,0,NA,NA,0
174.582771,0.462,-62.456641,0.24,16.314,0.234,2,17.595,0.236,2,NA,NA,0,17.222,0.064,4,15.763,0.079,4,15.149,0.075,4,NA,NA,0,NA,NA,0
174.583666,0.839,-62.539664,0.439,15.57,0.088,4,16.382,0.117,4,NA,NA,0,15.872,0.013,4,15.281,0.052,4,14.94,0.076,4,NA,NA,0,NA,NA,0
174.583694,0.648,-62.338214,0.399,15.983,0.097,2,16.87,0.122,2,NA,NA,0,16.453,0.033,4,15.711,0.092,4,15.45,0.067,3,NA,NA,0,NA,NA,0
174.583948,0.266,-62.462934,0.158,15.433,0.08,3,15.98,0.149,3,NA,NA,0,15.712,0.031,3,15.212,0.035,3,15.09,0.075,3,NA,NA,0,NA,NA,0
174.584492,0.514,-62.544305,0.256,14.127,0.04,4,14.406,0.01,4,NA,NA,0,14.22,0.007,4,14.085,0.047,4,14.025,0.03,4,NA,NA,0,NA,NA,0
174.585349,0.563,-62.570011,0.293,16.351,0.069,3,17.169,0.116,3,NA,NA,0,16.749,0.088,4,15.955,0.012,4,15.484,0.108,3,NA,NA,0,NA,NA,0
174.586125,0.407,-62.622839,0.263,15.691,0.038,4,16.577,0.08,4,NA,NA,0,16.061,0.053,4,15.512,0.039,4,15.23,0.025,4,NA,NA,0,NA,NA,0
174.586196,0.332,-62.469285,0.179,15.524,0.051,4,16.156,0.08,4,NA,NA,0,15.796,0.041,4,15.269,0.016,4,15.176,0.049,4,NA,NA,0,NA,NA,0
174.587176,0.307,-62.333642,0.207,15.174,0.015,3,15.996,0.024,3,NA,NA,0,15.594,0.022,3,14.903,0.042,3,14.612,0.04,3,NA,NA,0,NA,NA,0
174.587272,0.176,-62.62785,0.101,16.093,0.135,1,17.025,0.225,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
174.587433,0.13,-62.637307,0.163,10.258,0.132,3,11.827,0.02,3,NA,NA,0,11.212,0.019,2,10.047,0.001,1,NA,NA,0,NA,NA,0,NA,NA,0
174.587563,0.303,-62.378272,0.272,16.46,0.021,3,17.143,0.012,3,NA,NA,0,16.908,0.055,3,16.132,0.086,3,15.769,0.171,1,NA,NA,0,NA,NA,0
174.59016,0.352,-62.489868,0.269,15.894,0.055,3,16.639,0.097,3,NA,NA,0,16.292,0.079,3,15.706,0.039,3,15.45,0.048,3,NA,NA,0,NA,NA,0
174.591193,0.274,-62.393851,0.219,NA,NA,0,NA,NA,0,NA,NA,0,16.935,0.013,2,16.518,0.091,2,NA,NA,0,NA,NA,0,NA,NA,0
174.591519,0.302,-62.665537,0.129,15.673,0.051,4,16.423,0.05,4,NA,NA,0,15.988,0.03,4,15.484,0.054,4,15.275,0.059,4,NA,NA,0,NA,NA,0
174.591572,0.473,-62.308481,0.226,16.843,0.214,2,17.203,0.248,2,NA,NA,0,17.097,0.07,3,16.494,0.06,3,NA,NA,0,NA,NA,0,NA,NA,0
174.591734,0.737,-62.543082,0.42,14.059,0.04,4,14.948,0.03,4,NA,NA,0,14.498,0.032,4,13.789,0.016,4,13.397,0.012,4,NA,NA,0,NA,NA,0
174.592641,0.372,-62.655096,0.287,13.43,0.012,4,14.172,0.024,4,NA,NA,0,13.77,0.009,4,13.227,0.022,4,13.011,0.037,4,NA,NA,0,NA,NA,0
174.592839,0.421,-62.584882,0.339,15.983,0.089,4,16.99,0.158,4,NA,NA,0,16.393,0.055,4,15.602,0.072,4,15.155,0.017,4,NA,NA,0,NA,NA,0
174.592882,0.29,-62.335965,0.281,14.977,0.05,3,15.818,0.023,3,NA,NA,0,15.423,0.016,3,14.672,0.043,3,14.357,0.022,3,NA,NA,0,NA,NA,0
174.592943,0.323,-62.590665,0.46,12.754,0.014,3,13.268,0.016,3,NA,NA,0,12.981,0.008,3,12.629,0.016,3,12.519,0.01,3,NA,NA,0,NA,NA,0
174.593035,0.296,-62.528382,0.281,15.498,0.052,4,16.258,0.103,4,NA,NA,0,15.957,0.036,4,15.21,0.025,4,14.918,0.086,3,NA,NA,0,NA,NA,0
174.594001,1.039,-62.410448,0.314,16.126,0.097,3,17.086,0.147,3,NA,NA,0,16.594,0.094,1,15.902,0.082,1,15.457,0.112,1,NA,NA,0,NA,NA,0
174.594173,0.38,-62.440517,0.245,16.024,0.063,4,16.737,0.044,4,NA,NA,0,16.366,0.023,4,15.638,0.039,4,15.388,0.082,4,NA,NA,0,NA,NA,0
174.594557,0.289,-62.631821,0.161,11.91,0.032,4,12.221,0.017,4,NA,NA,0,12.013,0.008,4,11.923,0.039,4,11.988,0.017,4,NA,NA,0,NA,NA,0
174.595324,0.22,-62.548472,0.157,14.89,0.049,4,15.878,0.044,4,NA,NA,0,15.352,0.028,4,14.591,0.034,4,14.28,0.025,4,NA,NA,0,NA,NA,0
174.596699,0.409,-62.502413,0.19,15.569,0.048,4,16.449,0.087,4,NA,NA,0,15.963,0.072,4,15.326,0.056,4,15.129,0.053,4,NA,NA,0,NA,NA,0
174.597068,0.298,-62.50942,0.261,15.849,0.054,4,16.689,0.071,4,NA,NA,0,16.201,0.022,4,15.676,0.029,4,15.53,0.076,3,NA,NA,0,NA,NA,0
174.597405,1.672,-62.3675,1.1,15.994,0.171,3,16.77,0.152,3,NA,NA,0,16.409,0.252,2,15.419,0.085,2,15.083,0.088,3,NA,NA,0,NA,NA,0
174.598074,0.275,-62.467634,0.215,16.436,0.125,1,17.373,0.214,1,NA,NA,0,16.643,0.117,3,16.149,0.069,3,15.927,0.194,1,NA,NA,0,NA,NA,0
174.599402,0.218,-62.537117,0.152,14.99,0.09,4,15.6,0.028,4,NA,NA,0,15.236,0.022,4,14.78,0.042,4,14.681,0.056,4,NA,NA,0,NA,NA,0
174.599734,0.18,-62.381618,0.172,15.925,0.091,4,16.911,0.071,4,NA,NA,0,16.552,0.098,4,15.546,0.046,4,15.297,0.136,4,NA,NA,0,NA,NA,0
174.600133,0.742,-62.445468,0.25,16.029,0.079,4,16.888,0.107,4,NA,NA,0,16.339,0.085,4,15.553,0.062,4,15.326,0.106,4,NA,NA,0,NA,NA,0
174.600241,1.014,-62.649654,1.011,15.401,0.013,2,16.909,0.257,2,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
174.600932,0.403,-62.368473,0.318,16.024,0.129,3,16.76,0.126,3,NA,NA,0,16.452,0.104,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
174.600987,0.736,-62.59382,0.956,NA,NA,0,NA,NA,0,NA,NA,0,16.153,0.03,2,15.373,0.009,2,15.058,0.103,1,NA,NA,0,NA,NA,0
174.601193,0.311,-62.348813,0.199,15.732,0.11,4,16.571,0.048,4,NA,NA,0,16.129,0.043,4,15.544,0.044,4,15.25,0.105,4,NA,NA,0,NA,NA,0
174.601249,0.184,-62.333041,0.105,NA,NA,0,NA,NA,0,NA,NA,0,17.044,0.144,1,16.229,0.116,1,NA,NA,0,NA,NA,0,NA,NA,0
174.601751,0.326,-62.49427,0.456,16.583,0.203,1,17.577,0.225,1,NA,NA,0,17.274,0.228,1,16.519,0.18,1,NA,NA,0,NA,NA,0,NA,NA,0
174.601938,0.181,-62.404016,0.195,13.746,0.045,4,15.313,0.038,4,NA,NA,0,14.513,0.014,4,13.21,0.04,4,12.677,0.021,4,NA,NA,0,NA,NA,0
174.602695,0.268,-62.44868,0.211,15.576,0.031,4,16.399,0.045,4,NA,NA,0,15.901,0.026,4,15.368,0.056,4,15.338,0.093,4,NA,NA,0,NA,NA,0
174.603058,0.343,-62.568342,0.185,15.24,0.036,4,16.073,0.055,4,NA,NA,0,15.615,0.047,4,15.101,0.028,4,14.769,0.036,4,NA,NA,0,NA,NA,0
174.60342,0.536,-62.294501,0.239,NA,NA,0,NA,NA,0,NA,NA,0,17.465,0.006,2,16.63,0.017,2,NA,NA,0,NA,NA,0,NA,NA,0
174.604699,0.27,-62.680235,0.177,15.027,0.049,4,15.675,0.028,4,NA,NA,0,15.303,0.029,4,14.843,0.012,4,14.644,0.057,4,NA,NA,0,NA,NA,0
174.605141,0.128,-62.328944,0.179,12.844,0.03,4,14.069,0.02,4,NA,NA,0,13.421,0.016,4,12.47,0.033,4,12.081,0.026,4,NA,NA,0,NA,NA,0
174.605758,0.771,-62.52072,0.435,16.206,0.149,2,16.982,0.084,2,NA,NA,0,16.573,0.068,4,15.738,0.044,4,15.371,0.002,2,NA,NA,0,NA,NA,0
174.606165,0.841,-62.48717,0.308,14.813,0.064,3,15.942,0.011,3,NA,NA,0,15.364,0.034,4,14.342,0.071,2,13.979,0.031,4,NA,NA,0,NA,NA,0
174.606232,0.135,-62.43681,0.119,14.348,0.011,4,14.845,0.03,4,NA,NA,0,14.541,0.027,4,14.25,0.04,4,14.181,0.035,4,NA,NA,0,NA,NA,0
174.606371,0.272,-62.391512,0.239,16.174,0.118,1,17.093,0.212,1,NA,NA,0,16.82,0.071,3,15.997,0.137,3,15.553,0.189,2,NA,NA,0,NA,NA,0
174.606509,0.33,-62.468228,0.184,15.765,0.052,4,16.63,0.073,4,NA,NA,0,16.143,0.039,4,15.582,0.057,4,15.388,0.067,4,NA,NA,0,NA,NA,0
174.607074,0.417,-62.322003,0.13,13.545,0.04,4,13.854,0.009,4,NA,NA,0,13.649,0.016,4,13.578,0.024,4,13.597,0.016,4,NA,NA,0,NA,NA,0
174.607589,0.367,-62.626819,0.268,14.979,0.002,2,15.925,0.102,2,NA,NA,0,15.443,0.007,2,14.62,0.015,2,14.307,0.001,2,NA,NA,0,NA,NA,0
174.608672,0.388,-62.641563,0.222,13.424,0.05,4,13.835,0.009,4,NA,NA,0,13.598,0.016,3,13.403,0.004,3,13.354,0.018,3,NA,NA,0,NA,NA,0
174.608921,0.33,-62.548048,0.45,14.105,0.032,4,14.956,0.034,4,NA,NA,0,14.525,0.018,4,13.868,0.036,4,13.615,0.023,4,NA,NA,0,NA,NA,0
174.60939,0.402,-62.518259,0.359,16.101,0.052,3,17.094,0.093,3,NA,NA,0,16.505,0.018,3,15.773,0.039,3,15.505,0.152,1,NA,NA,0,NA,NA,0
174.609891,0.354,-62.508706,0.125,14.97,0.03,4,15.951,0.034,4,NA,NA,0,15.391,0.046,4,14.677,0.009,4,14.446,0.056,4,NA,NA,0,NA,NA,0
174.610563,0.347,-62.42721,0.238,NA,NA,0,NA,NA,0,NA,NA,0,17.339,0.194,3,16.466,0.135,3,NA,NA,0,NA,NA,0,NA,NA,0
174.610706,0.213,-62.65458,0.098,13.885,0.037,3,14.122,0.018,3,NA,NA,0,13.956,0.013,3,13.939,0.027,3,14.005,0.04,3,NA,NA,0,NA,NA,0
174.611123,0.462,-62.462098,0.358,16.508,0.073,2,17.348,0.082,2,NA,NA,0,16.81,0.089,4,16.136,0.047,4,15.937,0.023,2,NA,NA,0,NA,NA,0
174.612031,0.336,-62.486549,0.358,15.895,0.093,3,16.76,0.186,3,NA,NA,0,16.204,0.054,2,15.494,0.07,1,15.46,0.14,1,NA,NA,0,NA,NA,0
174.61223,0.514,-62.626934,0.111,14.179,0.029,1,NA,NA,0,NA,NA,0,14.762,0.015,1,13.829,0.026,1,13.481,0.043,1,NA,NA,0,NA,NA,0
174.612816,0.351,-62.394662,0.257,15.281,0.057,4,16.211,0.042,4,NA,NA,0,15.757,0.034,4,15.089,0.024,3,14.782,0.047,4,NA,NA,0,NA,NA,0
