radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
183.478983,0.231,-55.062713,0.26,13.734,0.036,4,15.104,0.038,4,NA,NA,0,14.391,0.051,4,13.294,0.032,4,12.821,0.038,4,12.528,0.076,1,NA,NA,0
183.479161,0.074,-55.156168,0.238,NA,NA,0,NA,NA,0,NA,NA,0,18.185,0.311,1,16.656,0.144,1,NA,NA,0,NA,NA,0,NA,NA,0
183.479209,0.174,-55.077132,0.206,NA,NA,0,NA,NA,0,NA,NA,0,17.762,0.195,1,16.676,0.137,1,NA,NA,0,NA,NA,0,NA,NA,0
183.479285,0.497,-55.188032,0.291,16.52,0.089,2,18.327,0.409,2,NA,NA,0,17.28,0.03,2,16.114,0.263,2,16.005,0.329,2,NA,NA,0,NA,NA,0
183.48146,0.308,-55.04901,0.423,15.535,0.03,4,16.358,0.008,4,NA,NA,0,15.916,0.065,3,15.352,0.009,3,15.126,0.113,3,NA,NA,0,NA,NA,0
183.482215,0.121,-55.173913,0.351,NA,NA,0,NA,NA,0,NA,NA,0,17.385,0.145,1,16.722,0.146,1,NA,NA,0,NA,NA,0,NA,NA,0
183.482617,0.256,-55.112421,0.21,14.156,0.056,4,14.831,0.062,4,NA,NA,0,14.463,0.068,4,13.969,0.022,4,13.729,0.058,4,NA,NA,0,NA,NA,0
183.482772,0.541,-55.182693,0.246,NA,NA,0,17.747,0.211,1,NA,NA,0,17.176,0.067,2,16.85,0.179,1,16.65,0.348,1,NA,NA,0,NA,NA,0
183.483803,0.648,-55.045378,0.341,NA,NA,0,NA,NA,0,NA,NA,0,17.239,0.074,1,16.709,0.115,1,NA,NA,0,NA,NA,0,NA,NA,0
183.484211,0.405,-55.133597,0.241,16.567,0.001,2,17.854,0.125,2,NA,NA,0,17.202,0.105,3,16.185,0.033,2,15.679,0.153,3,NA,NA,0,NA,NA,0
183.485131,1.047,-55.032229,0.618,NA,NA,0,NA,NA,0,NA,NA,0,17.012,0.1,1,NA,NA,0,15.387,0.134,3,NA,NA,0,NA,NA,0
183.485983,0.325,-55.005543,0.216,13.232,0.017,4,13.953,0.011,4,NA,NA,0,13.558,0.032,4,13.031,0.04,4,12.84,0.038,4,12.833,0.1,1,NA,NA,0
183.48601,0.281,-55.180582,0.521,16.755,0.154,1,17.604,0.255,1,NA,NA,0,17.208,0.058,2,16.615,0.043,2,16.393,0.272,1,NA,NA,0,NA,NA,0
183.486296,0.44,-55.090277,0.448,16.679,0.099,2,17.446,0.007,2,NA,NA,0,17.235,0.166,2,16.464,0.064,2,16.216,0.007,2,NA,NA,0,NA,NA,0
183.486324,0.454,-55.109119,0.189,16.8,0.14,1,17.987,0.301,1,NA,NA,0,17.284,0.127,1,16.238,0.093,1,15.749,0.138,1,NA,NA,0,NA,NA,0
183.486549,0.675,-55.053319,0.29,16.68,0.023,2,17.264,0.017,2,NA,NA,0,17.075,0.196,3,16.581,0.208,3,16.155,0.191,1,NA,NA,0,NA,NA,0
183.487052,0.317,-55.025903,0.325,16.601,0.019,2,17.585,0.02,2,NA,NA,0,16.974,0.004,3,16.198,0.062,3,15.818,0.147,1,NA,NA,0,NA,NA,0
183.487548,0.281,-55.167976,0.227,NA,NA,0,NA,NA,0,NA,NA,0,17.795,0.034,2,17.23,0.21,2,NA,NA,0,NA,NA,0,NA,NA,0
183.487802,0.788,-55.033059,0.459,16.241,0.114,2,17.164,0.209,3,NA,NA,0,16.646,0.043,3,15.753,0.104,4,NA,NA,0,NA,NA,0,NA,NA,0
183.487808,0.547,-55.194354,0.252,14.889,0.045,2,15.586,0.04,2,NA,NA,0,15.265,0.051,1,14.707,0.049,1,14.599,0.092,1,NA,NA,0,NA,NA,0
183.488835,0.517,-55.142983,0.385,15.061,0.029,4,16.076,0.058,4,NA,NA,0,15.528,0.04,4,14.709,0.026,4,14.396,0.037,4,NA,NA,0,NA,NA,0
183.488867,0.392,-55.084023,0.218,16.034,0.013,2,17.433,0.006,2,NA,NA,0,16.732,0.068,4,15.34,0.035,4,14.055,0.022,3,NA,NA,0,NA,NA,0
183.489608,0.045,-55.033361,0.149,16.457,0.114,1,NA,NA,0,NA,NA,0,16.882,0.087,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
183.489818,0.228,-55.075031,0.151,14.45,0.023,4,15.78,0.031,4,NA,NA,0,15.025,0.042,4,14.071,0.032,4,13.631,0.013,4,13.33,0.157,1,NA,NA,0
183.489883,0.362,-55.173531,0.211,15.924,0.077,4,16.672,0.044,4,NA,NA,0,16.232,0.054,4,15.834,0.032,4,15.455,0.03,3,NA,NA,0,NA,NA,0
183.490028,0.282,-55.087754,0.287,16.491,0.039,2,17.228,0.076,2,NA,NA,0,16.776,0.164,3,16.142,0.038,3,15.767,0.13,1,NA,NA,0,NA,NA,0
183.4911,0.222,-55.163452,0.218,15.258,0.024,4,16.296,0.032,4,NA,NA,0,15.727,0.039,4,14.94,0.025,4,14.598,0.071,4,NA,NA,0,NA,NA,0
183.492943,0.294,-55.103171,0.182,NA,NA,0,NA,NA,0,NA,NA,0,17.173,0.123,1,16.193,0.09,1,NA,NA,0,NA,NA,0,NA,NA,0
183.493208,0.487,-55.111138,0.139,16.879,0.129,1,17.895,0.197,1,NA,NA,0,17.285,0.063,2,16.627,0.04,2,16.102,0.19,1,NA,NA,0,NA,NA,0
183.493435,0.144,-54.998142,0.099,11.636,0.014,4,12.737,0.019,4,NA,NA,0,12.151,0.031,4,11.311,0.028,4,10.972,0.028,5,10.761,0.018,1,NA,NA,0
183.494134,0.111,-54.966409,0.064,NA,NA,0,NA,NA,0,NA,NA,0,17.798,0.123,1,16.974,0.136,1,NA,NA,0,NA,NA,0,NA,NA,0
183.494482,0.274,-54.981774,0.312,15.202,0.037,4,15.983,0.047,4,NA,NA,0,15.547,0.02,4,14.963,0.031,4,14.788,0.044,4,NA,NA,0,NA,NA,0
183.495377,0.529,-55.014009,0.26,16.499,0.017,2,17.303,0.095,2,NA,NA,0,16.822,0.101,4,16.271,0.122,4,16.059,0.125,2,NA,NA,0,NA,NA,0
183.495728,1.33,-55.133908,0.313,16.757,0.125,1,18.048,0.219,1,NA,NA,0,17.293,0.093,2,16.534,0.089,2,NA,NA,0,NA,NA,0,NA,NA,0
183.496101,0.112,-55.14424,0.161,NA,NA,0,NA,NA,0,NA,NA,0,17.533,0.165,1,16.73,0.149,1,NA,NA,0,NA,NA,0,NA,NA,0
183.496412,0.182,-55.159882,0.188,14.925,0.022,4,15.777,0.049,4,NA,NA,0,15.317,0.029,4,14.705,0.012,4,14.438,0.073,4,NA,NA,0,NA,NA,0
183.496491,0.429,-55.066512,0.342,16.61,0.05,2,17.855,0.167,2,NA,NA,0,17.251,0.057,3,16.384,0.07,3,15.831,0.155,1,NA,NA,0,NA,NA,0
183.496617,0.297,-55.185364,0.497,17.09,0.195,1,18.036,0.26,1,NA,NA,0,17.505,0.017,2,17.098,0.396,2,17.11,0.476,1,NA,NA,0,NA,NA,0
183.497466,0.519,-55.041109,0.339,16.215,0.075,1,17.053,0.095,1,NA,NA,0,16.649,0.111,4,16.025,0.05,4,15.699,0.099,4,NA,NA,0,NA,NA,0
183.49823,0.348,-55.169454,0.3,16.842,0.08,2,17.484,0.005,2,NA,NA,0,17.261,0.126,1,16.66,0.131,1,16.368,0.227,1,NA,NA,0,NA,NA,0
183.499059,0.542,-55.069599,0.323,NA,NA,0,NA,NA,0,NA,NA,0,17.223,0.055,2,16.426,0.104,2,15.933,0.094,2,NA,NA,0,NA,NA,0
183.50085,0.532,-55.177556,0.423,17.163,0.019,2,17.838,0.053,2,NA,NA,0,17.474,0.143,2,16.64,0.06,2,NA,NA,0,NA,NA,0,NA,NA,0
183.500879,0.359,-55.1032,0.301,13.812,0.027,4,15.078,0.038,4,NA,NA,0,14.412,0.052,4,13.451,0.016,4,13.004,0.028,4,12.851,0.102,1,NA,NA,0
183.501181,0.192,-55.002339,0.189,15.127,0.06,4,16.283,0.046,4,NA,NA,0,15.705,0.043,4,14.74,0.052,4,14.342,0.05,4,NA,NA,0,NA,NA,0
183.502166,1.378,-55.233471,0.442,16.638,0.053,2,17.748,0.128,2,NA,NA,0,17.017,0.068,4,16.452,0.169,4,16.155,0.029,2,NA,NA,0,NA,NA,0
183.504444,0.246,-55.149492,0.135,14.975,0.034,4,15.592,0.044,4,NA,NA,0,15.221,0.028,4,14.803,0.004,4,14.609,0.05,4,NA,NA,0,NA,NA,0
183.504535,0.427,-55.116043,0.317,17.058,0.165,1,17.917,0.217,1,NA,NA,0,17.601,0.027,2,17.219,0.081,2,NA,NA,0,NA,NA,0,NA,NA,0
183.5052,0.294,-55.010266,0.488,NA,NA,0,NA,NA,0,NA,NA,0,17.199,0.101,2,16.642,0.176,2,NA,NA,0,NA,NA,0,NA,NA,0
183.505438,0.919,-55.028155,0.374,15.242,0.032,4,16.474,0.064,4,NA,NA,0,15.828,0.039,4,14.866,0.035,4,14.522,0.018,4,NA,NA,0,NA,NA,0
183.506078,0.626,-55.068847,0.255,15.472,0.046,4,16.297,0.124,4,NA,NA,0,15.946,0.025,4,15.293,0.036,3,15.031,0.036,4,NA,NA,0,NA,NA,0
183.506138,0.008,-55.039802,0.017,NA,NA,0,NA,NA,0,NA,NA,0,17.498,0.154,1,16.66,0.135,1,NA,NA,0,NA,NA,0,NA,NA,0
183.506362,0.617,-55.227891,0.329,15.495,0.039,2,16.979,0.087,2,NA,NA,0,16.165,0.079,4,14.997,0.034,4,14.464,0.06,4,NA,NA,0,NA,NA,0
183.50682,0.259,-54.980946,0.301,16.548,0,2,17.176,0.164,2,NA,NA,0,16.823,0.059,4,16.362,0.081,4,16.156,0.099,2,NA,NA,0,NA,NA,0
183.507616,0.294,-55.060939,0.202,14.835,0.032,4,16.067,0.078,4,NA,NA,0,15.436,0.041,4,14.451,0.027,4,14.036,0.033,4,13.722,0.22,1,NA,NA,0
183.508,0.109,-55.035765,0.263,13.833,0.014,4,14.878,0.023,4,NA,NA,0,14.302,0.01,4,13.489,0.036,4,13.145,0.038,4,12.981,0.11,1,NA,NA,0
183.509013,0.29,-55.165948,0.268,15.961,0.109,4,16.77,0.096,4,NA,NA,0,16.321,0.08,4,15.783,0.066,4,15.565,0.077,4,NA,NA,0,NA,NA,0
183.509733,0.479,-55.217041,0.264,16.933,0.242,2,17.919,0.222,2,NA,NA,0,17.319,0.134,3,16.722,0.127,3,NA,NA,0,NA,NA,0,NA,NA,0
183.50982,0.517,-55.018542,0.304,17.564,0.235,1,18.429,0.324,1,NA,NA,0,18.079,0.184,2,17.291,0.154,2,NA,NA,0,NA,NA,0,NA,NA,0
183.510608,0.141,-55.029044,0.178,16.382,0.105,1,17.389,0.177,1,NA,NA,0,16.709,0.075,1,16.049,0.074,1,NA,NA,0,NA,NA,0,NA,NA,0
183.51167,0.479,-55.257141,0.221,15.809,0.073,3,17.095,0.052,3,NA,NA,0,16.484,0.078,4,15.439,0.073,4,15.03,0.048,4,NA,NA,0,NA,NA,0
183.512069,0.329,-54.96687,0.319,16,0.043,2,17.08,0.023,2,NA,NA,0,16.567,0.059,4,15.55,0.018,4,15.144,0.096,4,NA,NA,0,NA,NA,0
183.512361,0.116,-55.002707,0.217,13.247,0.027,4,13.874,0.027,4,NA,NA,0,13.526,0.043,4,13.082,0.035,4,12.904,0.022,4,12.813,0.099,1,NA,NA,0
183.512612,0.157,-55.105419,0.152,13.938,0.017,4,14.616,0.032,4,NA,NA,0,14.245,0.045,4,13.747,0.03,4,13.591,0.065,4,13.663,0.197,1,NA,NA,0
183.513233,0.436,-55.196291,0.619,16.032,0.075,1,17.355,0.175,1,NA,NA,0,16.632,0.036,2,15.814,0.112,2,15.499,0.075,2,NA,NA,0,NA,NA,0
183.513279,0.619,-55.064894,0.293,16.362,0.062,2,17.363,0.013,2,NA,NA,0,16.911,0.109,4,16.13,0.145,4,15.817,0.151,2,NA,NA,0,NA,NA,0
183.513313,0.211,-55.26308,0.147,13.579,0.019,4,14.07,0.015,4,NA,NA,0,13.782,0.047,4,13.496,0.031,4,13.472,0.052,4,13.768,0.226,1,NA,NA,0
183.513902,0.367,-55.095905,0.187,16.115,0.013,3,17.088,0.121,3,NA,NA,0,16.493,0.033,3,15.804,0.045,3,15.486,0.122,3,NA,NA,0,NA,NA,0
183.513934,0.463,-55.136785,0.132,17.089,0.062,2,17.762,0.012,2,NA,NA,0,17.42,0.204,2,16.566,0.126,2,16.298,0.242,1,NA,NA,0,NA,NA,0
183.514121,0.268,-54.943207,0.215,15.906,0.019,3,16.888,0.079,3,NA,NA,0,16.383,0.049,4,15.581,0.029,4,15.211,0.076,4,NA,NA,0,NA,NA,0
183.514269,0.331,-55.009061,0.532,16.892,0.145,1,17.552,0.153,1,NA,NA,0,17.008,0.122,2,16.392,0.018,2,16.12,0.112,2,NA,NA,0,NA,NA,0
183.514291,0.399,-55.235623,0.387,16.818,0.008,2,17.642,0.085,2,NA,NA,0,17.41,0.153,1,16.666,0.142,1,16.151,0.195,1,NA,NA,0,NA,NA,0
183.514319,0.682,-54.995943,0.472,15.675,0.101,4,16.323,0.09,4,NA,NA,0,15.923,0.043,4,15.485,0.044,3,15.275,0.106,3,NA,NA,0,NA,NA,0
183.514699,0.236,-55.122613,0.14,15.2,0.039,4,16.627,0.11,4,NA,NA,0,15.89,0.03,4,14.712,0.068,4,14.221,0.042,4,NA,NA,0,NA,NA,0
183.515047,0.212,-55.273309,0.209,NA,NA,0,NA,NA,0,NA,NA,0,17.944,0.235,1,17.358,0.248,1,NA,NA,0,NA,NA,0,NA,NA,0
183.515755,0.218,-55.181862,0.169,15.376,0.05,4,16.158,0.098,4,NA,NA,0,15.737,0.036,4,15.207,0.047,4,15.025,0.127,4,NA,NA,0,NA,NA,0
183.516009,0.443,-55.146066,0.301,15.347,0.061,4,16.098,0.091,4,NA,NA,0,15.709,0.053,4,15.203,0.026,4,14.911,0.078,4,NA,NA,0,NA,NA,0
183.516139,0.67,-55.071626,0.586,NA,NA,0,NA,NA,0,NA,NA,0,16.981,0.064,3,16.037,0.088,2,15.601,0.127,2,NA,NA,0,NA,NA,0
183.517471,0.978,-54.980563,0.884,16.446,0.141,2,17.428,0.018,2,NA,NA,0,16.946,0.062,3,16.004,0.028,3,NA,NA,0,NA,NA,0,NA,NA,0
183.518116,0.412,-55.191524,0.246,16.011,0.052,4,16.771,0.109,4,NA,NA,0,16.299,0.044,4,15.833,0.034,4,15.609,0.209,3,NA,NA,0,NA,NA,0
183.518412,0.283,-54.969751,0.174,16.329,0.035,2,17.399,0.14,2,NA,NA,0,16.882,0.157,4,15.937,0.055,4,15.555,0.163,4,NA,NA,0,NA,NA,0
183.518878,0.578,-55.209941,0.374,17.144,0.163,1,18.009,0.194,1,NA,NA,0,17.64,0.168,3,16.729,0.065,3,NA,NA,0,NA,NA,0,NA,NA,0
183.519112,0.946,-55.028243,0.371,NA,NA,0,NA,NA,0,NA,NA,0,17.578,0.115,1,16.816,0.14,1,NA,NA,0,NA,NA,0,NA,NA,0
183.519474,0.544,-55.092753,0.313,NA,NA,0,NA,NA,0,NA,NA,0,17.485,0.067,2,16.664,0.104,2,NA,NA,0,NA,NA,0,NA,NA,0
183.519588,0.163,-55.234991,0.12,NA,NA,0,NA,NA,0,NA,NA,0,17.972,0.255,1,16.665,0.152,1,NA,NA,0,NA,NA,0,NA,NA,0
183.519589,0.684,-55.130004,0.41,16.569,0.119,1,18.022,0.32,1,NA,NA,0,16.952,0.074,3,16.397,0.157,3,NA,NA,0,NA,NA,0,NA,NA,0
183.519791,0.036,-54.935372,0.261,NA,NA,0,NA,NA,0,NA,NA,0,17.852,0.217,1,17.106,0.235,1,NA,NA,0,NA,NA,0,NA,NA,0
183.520117,0.037,-55.195441,0.204,NA,NA,0,NA,NA,0,NA,NA,0,17.561,0.16,1,16.95,0.165,1,NA,NA,0,NA,NA,0,NA,NA,0
183.520525,0.196,-54.98979,0.184,14.451,0.016,4,15.029,0.024,4,NA,NA,0,14.693,0.042,4,14.355,0.047,4,14.206,0.023,4,NA,NA,0,NA,NA,0
183.520671,0.351,-54.958214,0.278,15.466,0.043,4,16.186,0.051,4,NA,NA,0,15.794,0.014,4,15.238,0.031,4,15.072,0.031,4,NA,NA,0,NA,NA,0
183.520829,0.067,-54.978831,0.426,NA,NA,0,NA,NA,0,NA,NA,0,17.866,0.192,1,16.657,0.12,1,NA,NA,0,NA,NA,0,NA,NA,0
183.521654,0.358,-55.04353,0.226,16.604,0.033,2,17.513,0.14,2,NA,NA,0,16.985,0.03,4,16.383,0.099,4,16.021,0.169,1,NA,NA,0,NA,NA,0
183.521986,0.244,-55.033448,0.147,15.899,0.037,2,17.313,0.173,2,NA,NA,0,16.444,0.053,4,15.388,0.02,4,14.953,0.031,4,NA,NA,0,NA,NA,0
183.522774,0.48,-55.281394,0.368,16.321,0.059,3,17.201,0.04,3,NA,NA,0,16.784,0.161,4,16.081,0.112,3,15.76,0.153,3,NA,NA,0,NA,NA,0
183.522914,0.762,-55.158596,0.318,16.725,0.001,2,17.414,0.055,2,NA,NA,0,17.032,0.083,4,16.455,0.118,4,16.185,0.054,2,NA,NA,0,NA,NA,0
183.523031,0.225,-54.943069,0.127,15.422,0.024,4,16.541,0.099,4,NA,NA,0,15.981,0.026,4,15.092,0.019,4,14.696,0.029,4,NA,NA,0,NA,NA,0
183.523111,0.499,-55.179796,0.409,16.07,0.099,3,16.912,0.081,3,NA,NA,0,16.489,0.086,4,15.845,0.044,3,15.777,0.118,4,NA,NA,0,NA,NA,0
183.523201,0.895,-55.10275,0.492,16.168,0.041,3,16.887,0.106,3,NA,NA,0,16.527,0.087,4,15.735,0.093,4,15.423,0.086,4,NA,NA,0,NA,NA,0
183.5252,0.091,-55.284956,0.213,NA,NA,0,NA,NA,0,NA,NA,0,17.559,0.166,1,16.709,0.142,1,NA,NA,0,NA,NA,0,NA,NA,0
183.525714,0.464,-55.086295,0.065,NA,NA,0,NA,NA,0,NA,NA,0,17.604,0.034,2,16.672,0.133,2,NA,NA,0,NA,NA,0,NA,NA,0
183.525728,0.112,-55.267448,0.129,12.946,0.014,4,13.622,0.039,4,NA,NA,0,13.24,0.036,4,12.767,0.023,4,12.622,0.04,4,12.525,0.074,1,NA,NA,0
183.52639,0.284,-55.221084,0.18,NA,NA,0,NA,NA,0,NA,NA,0,17.796,0.001,2,16.932,0.031,2,NA,NA,0,NA,NA,0,NA,NA,0
183.527041,0.224,-54.921875,0.164,15.486,0.026,4,16.131,0.053,4,NA,NA,0,15.747,0.053,4,15.259,0.068,4,15.221,0.122,4,NA,NA,0,NA,NA,0
183.527497,0.43,-55.076471,0.292,15.672,0.068,3,17.019,0.138,3,NA,NA,0,16.449,0.04,3,15.241,0.057,3,14.73,0.072,3,NA,NA,0,NA,NA,0
183.527499,0.404,-55.144322,0.256,14.787,0.013,4,16.244,0.049,4,NA,NA,0,15.47,0.042,4,14.254,0.055,4,13.698,0.066,4,13.709,0.209,1,NA,NA,0
183.527798,0.269,-55.170759,0.342,14.947,0.02,4,16.444,0.067,4,NA,NA,0,15.67,0.066,4,14.467,0.024,4,13.966,0.067,4,13.741,0.21,1,NA,NA,0
183.527818,0.185,-54.995862,0.221,13.131,0.013,4,14.299,0.026,4,NA,NA,0,13.671,0.028,4,12.772,0.021,4,12.382,0.03,4,12.183,0.056,1,NA,NA,0
183.528172,0.31,-55.166725,0.241,15.183,0.018,4,16.577,0.086,4,NA,NA,0,15.821,0.048,4,14.733,0.034,4,14.271,0.087,4,NA,NA,0,NA,NA,0
183.528419,0.303,-55.010476,0.321,NA,NA,0,NA,NA,0,NA,NA,0,17.399,0.016,2,16.615,0.074,2,16.127,0.205,1,NA,NA,0,NA,NA,0
183.528468,0.084,-55.103983,0.092,NA,NA,0,NA,NA,0,NA,NA,0,17.622,0.167,1,16.838,0.154,1,NA,NA,0,NA,NA,0,NA,NA,0
183.528479,0.226,-54.94709,0.112,13.739,0.01,4,14.272,0.022,4,NA,NA,0,13.954,0.026,4,13.645,0.014,4,13.518,0.043,4,13.325,0.139,1,NA,NA,0
183.528777,0.563,-55.083099,0.364,16.227,0.053,4,17.142,0.044,4,NA,NA,0,16.646,0.034,4,16.045,0.073,4,15.792,0.125,4,NA,NA,0,NA,NA,0
183.528989,0.173,-55.280293,0.12,NA,NA,0,NA,NA,0,NA,NA,0,17.387,0.155,1,16.557,0.13,1,NA,NA,0,NA,NA,0,NA,NA,0
183.529175,0.332,-55.11879,0.232,14.371,0.026,4,15.703,0.063,4,NA,NA,0,15.021,0.049,4,13.969,0.026,4,13.478,0.015,4,13.182,0.134,1,NA,NA,0
183.529281,0.298,-54.979671,0.153,15.451,0.007,2,16.338,0.117,2,NA,NA,0,15.952,0.036,1,15.203,0.035,1,15.051,0.069,1,NA,NA,0,NA,NA,0
183.529582,0.167,-54.978707,0.189,15.314,0.032,1,16.201,0.042,1,NA,NA,0,15.708,0.044,1,15.109,0.048,1,14.788,0.087,1,NA,NA,0,NA,NA,0
183.529754,0.245,-55.193305,0.137,14.222,0.014,4,15.91,0.06,4,NA,NA,0,15.02,0.038,4,13.62,0.025,4,12.986,0.031,4,12.676,0.088,1,NA,NA,0
183.530255,0.137,-54.97716,0.266,15.919,0.059,1,16.677,0.097,1,NA,NA,0,16.469,0.058,1,15.53,0.046,1,15.216,0.082,1,NA,NA,0,NA,NA,0
183.53034,0.741,-55.073125,0.332,NA,NA,0,NA,NA,0,NA,NA,0,17.148,0.036,2,16.087,0.081,1,15.652,0.095,2,NA,NA,0,NA,NA,0
183.53043,0.339,-55.261032,0.353,15.41,0.053,3,16.247,0.127,3,NA,NA,0,15.797,0.078,3,15.083,0.037,3,14.897,0.058,3,NA,NA,0,NA,NA,0
183.531398,0.33,-54.905779,0.25,16.127,0.042,3,16.714,0.145,3,NA,NA,0,16.415,0.036,4,15.894,0.065,4,15.722,0.062,3,NA,NA,0,NA,NA,0
183.531681,0.042,-55.099193,0.042,NA,NA,0,NA,NA,0,NA,NA,0,17.444,0.149,1,16.76,0.153,1,NA,NA,0,NA,NA,0,NA,NA,0
183.532681,0.137,-55.016835,0.117,12.786,0.014,4,13.58,0.022,4,NA,NA,0,13.154,0.049,4,12.597,0.018,4,12.414,0.029,4,12.458,0.067,1,NA,NA,0
183.533124,0.602,-55.30291,0.288,16.592,0.025,2,17.638,0.097,2,NA,NA,0,16.831,0.039,2,16.323,0.104,2,16.116,0.21,1,NA,NA,0,NA,NA,0
183.534134,0.669,-55.075315,0.488,16.58,0.103,3,17.58,0.128,3,NA,NA,0,17.226,0.141,2,15.979,0.041,2,15.663,0.166,2,NA,NA,0,NA,NA,0
183.534528,0.184,-55.141458,0.143,14.743,0.04,4,15.545,0.056,4,NA,NA,0,15.127,0.067,4,14.512,0.033,4,14.243,0.038,4,NA,NA,0,NA,NA,0
183.53462,0.455,-55.022326,0.283,16.194,0.086,2,17.283,0.145,2,NA,NA,0,16.665,0.081,4,15.923,0.069,4,15.607,0.007,3,NA,NA,0,NA,NA,0
183.535177,0.513,-54.951408,0.373,17.162,0.157,1,17.92,0.183,1,NA,NA,0,17.342,0.041,2,16.493,0.09,2,NA,NA,0,NA,NA,0,NA,NA,0
183.535197,0.304,-54.938753,0.454,16.078,0.032,3,16.917,0.075,3,NA,NA,0,16.46,0.038,3,15.753,0.05,3,15.378,0.033,3,NA,NA,0,NA,NA,0
183.535256,0.13,-55.26349,0.032,NA,NA,0,NA,NA,0,NA,NA,0,17.115,0.104,1,NA,NA,0,16.202,0.187,1,NA,NA,0,NA,NA,0
183.536258,0.216,-55.027968,0.152,15.771,0.038,3,17.144,0.139,3,NA,NA,0,16.434,0.054,4,15.299,0.025,4,14.865,0.123,4,NA,NA,0,NA,NA,0
183.536424,1.121,-54.915315,0.517,16.681,0.069,2,17.642,0.017,2,NA,NA,0,17.053,0.095,1,16.364,0.101,1,NA,NA,0,NA,NA,0,NA,NA,0
183.53712,0.136,-55.233863,0.124,12.318,0.016,4,13.437,0.028,4,NA,NA,0,12.839,0.023,4,11.988,0.016,4,11.628,0.042,4,11.417,0.03,1,NA,NA,0
