radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
154.959189,0.482,-60.067992,0.408,15.474,0.071,6,16.78,0.166,6,NA,NA,0,16.149,0.148,6,15.069,0.034,5,14.576,0.033,5,NA,NA,0,NA,NA,0
154.960798,0.468,-60.158802,0.295,14.149,0.03,6,15.518,0.035,6,NA,NA,0,14.842,0.112,6,13.693,0.037,6,13.174,0.051,6,12.985,0.005,2,NA,NA,0
154.96098,0.307,-60.18621,0.417,14.957,0.074,6,15.563,0.024,6,NA,NA,0,15.312,0.143,5,14.804,0.077,4,14.644,0.11,5,NA,NA,0,NA,NA,0
154.961537,0.249,-60.195439,0.218,15.183,0.054,6,15.947,0.063,6,NA,NA,0,15.581,0.121,6,14.991,0.077,6,14.811,0.175,6,NA,NA,0,NA,NA,0
154.962083,0.587,-60.13418,0.317,16.392,0.071,4,17.422,0.05,4,NA,NA,0,16.852,0.105,5,16.153,0.159,5,15.799,0.021,5,NA,NA,0,NA,NA,0
154.96236,0.54,-60.07832,0.281,13.458,0.021,6,14.214,0.025,6,NA,NA,0,13.827,0.104,6,13.274,0.046,6,13.107,0.044,6,13.209,0.143,3,NA,NA,0
154.963049,0.216,-60.113,0.164,15.539,0.034,6,16.159,0.063,6,NA,NA,0,15.849,0.179,6,15.378,0.1,6,15.388,0.146,6,NA,NA,0,NA,NA,0
154.963548,0.505,-60.201846,0.266,16.14,0.075,4,16.979,0.082,4,NA,NA,0,16.669,0.174,5,16.044,0.091,5,15.709,0.093,2,NA,NA,0,NA,NA,0
154.966235,0.401,-60.067144,0.242,16.378,0.108,5,17.147,0.252,5,NA,NA,0,16.705,0.038,4,16.222,0.06,4,15.914,0.222,1,NA,NA,0,NA,NA,0
154.966934,0.465,-60.088989,0.347,15.262,0.089,5,16.335,0.105,5,NA,NA,0,15.82,0.123,5,14.862,0.02,5,14.27,0.075,5,NA,NA,0,NA,NA,0
154.96758,0.097,-60.062043,0.128,NA,NA,0,NA,NA,0,NA,NA,0,18.092,0.298,1,16.656,0.224,1,NA,NA,0,NA,NA,0,NA,NA,0
154.968064,0.213,-60.074827,0.304,15.237,0.07,6,15.936,0.04,6,NA,NA,0,15.601,0.08,6,15.061,0.087,6,14.798,0.125,6,NA,NA,0,NA,NA,0
154.968903,0.183,-60.226077,0.313,16.17,0.122,3,17.013,0.212,3,NA,NA,0,16.516,0.061,3,15.89,0.03,2,15.584,0.015,2,NA,NA,0,NA,NA,0
154.970574,0.55,-60.203787,0.19,16.042,0.076,4,17.015,0.101,4,NA,NA,0,16.563,0.143,6,15.75,0.129,6,15.446,0.063,5,NA,NA,0,NA,NA,0
154.970609,0.001,-60.169208,0.028,NA,NA,0,NA,NA,0,NA,NA,0,17.431,0.17,1,16.636,0.169,1,NA,NA,0,NA,NA,0,NA,NA,0
154.97155,1.008,-60.087485,0.54,14.865,0.043,6,16.279,0.158,6,NA,NA,0,15.693,0.16,5,14.356,0.017,5,13.726,0.008,5,13.31,0.034,2,NA,NA,0
154.972403,0.219,-60.220128,0.33,NA,NA,0,NA,NA,0,NA,NA,0,16.665,0.095,1,16.193,0.124,1,15.711,0.181,1,NA,NA,0,NA,NA,0
154.974228,0.381,-60.230401,0.312,13.471,0.041,6,14.787,0.031,6,NA,NA,0,14.129,0.112,6,13.051,0.045,6,12.541,0.063,6,12.318,0.062,3,NA,NA,0
154.974885,1.299,-60.122283,0.918,13.802,0.042,5,14.799,0.05,5,NA,NA,0,14.339,0.111,6,13.441,0.078,6,12.972,0.066,6,12.766,0.02,3,NA,NA,0
154.976092,0.256,-60.257255,0.192,NA,NA,0,NA,NA,0,NA,NA,0,17.308,0.07,3,16.665,0.151,3,NA,NA,0,NA,NA,0,NA,NA,0
154.976749,0.656,-60.222414,0.574,14.73,0.05,5,15.531,0.07,5,NA,NA,0,15.199,0.145,5,14.554,0.057,5,14.27,0.065,5,NA,NA,0,NA,NA,0
154.977609,0.191,-60.05562,0.142,14.885,0.036,6,15.974,0.033,6,NA,NA,0,15.432,0.122,6,14.538,0.059,6,14.191,0.026,5,NA,NA,0,NA,NA,0
154.978153,0.333,-60.235591,0.277,11.671,0.033,6,12.904,0.016,6,NA,NA,0,12.297,0.11,6,11.292,0.045,6,10.904,0.065,7,10.669,0.033,3,NA,NA,0
154.978172,0.364,-60.069425,0.31,13.594,0.022,6,14.702,0.028,6,NA,NA,0,14.14,0.104,6,13.3,0.035,6,12.959,0.054,6,12.918,0.174,3,NA,NA,0
154.978376,0.229,-60.031836,0.166,14.911,0.025,6,15.687,0.023,6,NA,NA,0,15.315,0.123,6,14.683,0.045,6,14.521,0.057,6,NA,NA,0,NA,NA,0
154.979629,0.186,-60.049704,0.161,15.421,0.045,6,16.211,0.085,6,NA,NA,0,15.796,0.163,6,15.252,0.076,6,15.075,0.058,6,NA,NA,0,NA,NA,0
154.97994,0.264,-60.201684,0.259,14.803,0.056,6,15.705,0.037,6,NA,NA,0,15.3,0.122,6,14.491,0.065,6,14.159,0.089,6,NA,NA,0,NA,NA,0
154.980653,0.261,-60.124102,0.194,14.846,0.038,1,15.871,0.074,1,NA,NA,0,15.654,0.066,1,14.37,0.029,1,13.853,0.041,1,NA,NA,0,NA,NA,0
154.980712,0.661,-60.173992,0.374,15.268,0.079,5,16.132,0.088,5,NA,NA,0,15.688,0.131,5,15.021,0.072,5,14.796,0.106,3,NA,NA,0,NA,NA,0
154.980783,0.184,-60.142731,0.186,15.051,0.085,6,15.741,0.079,6,NA,NA,0,15.376,0.101,6,14.877,0.064,6,14.784,0.078,6,NA,NA,0,NA,NA,0
154.980952,0.491,-60.189391,0.291,15.249,0.033,6,16.764,0.088,6,NA,NA,0,15.976,0.12,6,14.728,0.051,6,14.211,0.058,6,13.886,0.222,1,NA,NA,0
154.981515,0.307,-60.108479,0.189,15.754,0.109,6,16.504,0.099,6,NA,NA,0,16.118,0.132,6,15.51,0.083,6,15.397,0.13,6,NA,NA,0,NA,NA,0
154.981671,0.359,-60.206222,0.281,13.852,0.039,6,14.402,0.038,6,NA,NA,0,14.121,0.12,6,13.761,0.056,6,13.692,0.067,6,13.565,0.178,1,NA,NA,0
154.981849,0.408,-60.040316,1.067,14.195,0.046,6,15.1,0.054,6,NA,NA,0,14.686,0.114,6,13.77,0.067,6,NA,NA,0,12.113,0.079,3,NA,NA,0
154.982117,0.694,-60.112785,0.534,14.334,0.03,6,15.323,0.035,6,NA,NA,0,14.845,0.125,6,14.049,0.044,6,13.781,0.069,6,13.568,0.183,1,NA,NA,0
154.98297,0.529,-60.227653,0.244,15.895,0.103,3,16.711,0.054,3,NA,NA,0,16.416,0.131,4,15.716,0.097,4,15.434,0.13,1,NA,NA,0,NA,NA,0
154.983306,0.297,-60.151421,0.098,NA,NA,0,NA,NA,0,NA,NA,0,17.462,0.001,2,16.829,0.04,2,NA,NA,0,NA,NA,0,NA,NA,0
154.983584,0.258,-60.036082,0.301,16.094,0.086,1,16.843,0.06,2,NA,NA,0,16.394,0.008,3,15.709,0.021,2,NA,NA,0,NA,NA,0,NA,NA,0
154.984228,1.021,-60.128547,0.261,15.891,0.089,3,16.876,0.06,3,NA,NA,0,16.435,0.063,5,15.601,0.149,5,15.065,0.091,2,NA,NA,0,NA,NA,0
154.984332,0.423,-60.015746,0.267,14.643,0.088,5,15.191,0.015,5,NA,NA,0,14.931,0.154,5,14.495,0.017,5,14.39,0.068,5,NA,NA,0,NA,NA,0
154.984523,0.507,-60.195465,0.452,13.602,0.041,6,13.915,0.025,6,NA,NA,0,13.751,0.103,6,13.606,0.038,6,13.584,0.038,2,13.668,0.199,2,NA,NA,0
154.985239,0.289,-60.156576,0.282,15.455,0.103,6,16.35,0.096,6,NA,NA,0,15.798,0.039,5,15.238,0.088,5,15.096,0.141,5,NA,NA,0,NA,NA,0
154.985824,0.391,-60.247117,0.241,12.68,0.041,6,12.965,0.031,6,NA,NA,0,12.789,0.115,6,12.699,0.052,6,12.757,0.069,6,13.002,0.269,3,NA,NA,0
154.986195,0.492,-60.22766,0.323,15.713,0.084,1,16.566,0.086,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
154.986824,0.228,-60.073696,0.2,17.066,0.221,1,17.579,0.216,1,NA,NA,0,17.181,0.062,4,16.63,0.094,4,NA,NA,0,NA,NA,0,NA,NA,0
154.987025,0.364,-60.252496,0.369,15.858,0.045,5,16.368,0.05,5,NA,NA,0,16.061,0.041,5,15.756,0.086,5,15.434,0.124,4,NA,NA,0,NA,NA,0
154.987196,0.364,-60.272381,0.086,15.454,0.065,1,NA,NA,0,NA,NA,0,NA,NA,0,14.92,0.035,2,14.333,0.06,2,NA,NA,0,NA,NA,0
154.987245,0.354,-60.086116,0.225,16.122,0.038,6,16.951,0.075,6,NA,NA,0,16.523,0.107,6,15.825,0.074,6,15.52,0.083,5,NA,NA,0,NA,NA,0
154.987309,0.275,-60.078044,0.254,NA,NA,0,NA,NA,0,NA,NA,0,17.141,0.102,3,16.476,0.106,3,16.112,0.07,2,NA,NA,0,NA,NA,0
154.987868,0.337,-60.059684,0.189,14.338,0.031,6,14.944,0.028,6,NA,NA,0,14.656,0.119,6,14.149,0.059,6,13.91,0.061,6,NA,NA,0,NA,NA,0
154.98798,1.542,-60.037208,0.93,15.661,0.056,5,16.547,0.09,4,NA,NA,0,16.209,0.129,5,15.436,0.087,6,15.151,0.139,4,NA,NA,0,NA,NA,0
154.988632,0.461,-60.056095,0.383,13.176,0.04,6,14.813,0.034,6,NA,NA,0,14.009,0.111,6,12.594,0.034,6,11.957,0.046,6,11.598,0.043,2,NA,NA,0
154.988686,0.511,-60.227704,0.291,16.055,0.088,4,16.743,0.193,4,NA,NA,0,16.442,0.229,4,15.73,0.052,4,15.617,0.035,2,NA,NA,0,NA,NA,0
154.988834,0.236,-60.214381,0.265,NA,NA,0,NA,NA,0,NA,NA,0,17.043,0.077,5,15.973,0.145,5,15.472,0.073,5,NA,NA,0,NA,NA,0
154.988994,0.313,-60.272565,0.477,15.432,0.03,4,16.804,0.115,5,NA,NA,0,16.247,0.283,6,14.84,0.039,4,14.237,0.028,4,NA,NA,0,NA,NA,0
154.989909,0.463,-60.14599,0.272,14.468,0.037,6,14.971,0.038,6,NA,NA,0,14.707,0.125,6,14.387,0.03,6,14.243,0.063,6,NA,NA,0,NA,NA,0
154.99015,0.529,-60.19129,0.438,16.087,0.102,3,16.933,0.207,3,NA,NA,0,16.564,0.045,5,15.698,0.081,5,15.281,0.078,3,NA,NA,0,NA,NA,0
154.99076,0.581,-60.152056,0.194,17.043,0.213,1,17.678,0.277,1,NA,NA,0,17.309,0.151,1,16.768,0.174,1,NA,NA,0,NA,NA,0,NA,NA,0
154.991433,0.531,-60.243686,0.432,14.719,0.038,4,16.064,0.102,4,NA,NA,0,15.415,0.128,6,14.268,0.044,6,13.735,0.078,6,NA,NA,0,NA,NA,0
154.991466,0.254,-60.020831,0.31,16.654,0.154,1,17.517,0.236,1,NA,NA,0,17.117,0.114,3,16.39,0.184,3,NA,NA,0,NA,NA,0,NA,NA,0
154.991723,0.53,-60.029896,0.743,16.538,0.148,3,17.388,0.122,3,NA,NA,0,16.761,0.07,2,16.28,0.073,2,NA,NA,0,NA,NA,0,NA,NA,0
154.991949,0.341,-60.278723,0.324,16.221,0.02,2,17.294,0.074,2,NA,NA,0,16.694,0.088,4,15.787,0.057,4,15.396,0.084,4,NA,NA,0,NA,NA,0
154.992006,0.39,-60.098537,0.331,15.275,0.038,6,16.083,0.037,6,NA,NA,0,15.662,0.112,6,15.07,0.047,6,14.86,0.042,3,NA,NA,0,NA,NA,0
154.992193,0.563,-60.04661,0.42,15.678,0.04,6,16.35,0.058,6,NA,NA,0,15.998,0.095,6,15.506,0.089,6,15.389,0.173,6,NA,NA,0,NA,NA,0
154.99227,0.478,-60.134224,0.218,NA,NA,0,NA,NA,0,NA,NA,0,17.107,0.113,5,15.649,0.143,5,14.878,0.089,5,NA,NA,0,NA,NA,0
154.993289,0.421,-60.265222,0.382,15.699,0.075,5,16.628,0.074,5,NA,NA,0,16.148,0.128,6,15.49,0.103,6,15.224,0.15,5,NA,NA,0,NA,NA,0
154.99363,0.194,-60.121555,0.196,15.655,0.048,6,16.231,0.064,6,NA,NA,0,15.95,0.135,6,15.493,0.079,6,15.377,0.126,6,NA,NA,0,NA,NA,0
154.994528,0.265,-60.198643,0.287,15.872,0.073,6,16.344,0.054,6,NA,NA,0,16.099,0.15,6,15.809,0.123,6,15.864,0.211,4,NA,NA,0,NA,NA,0
154.994978,0.389,-60.218685,0.198,NA,NA,0,NA,NA,0,NA,NA,0,17.644,0.175,3,16.059,0.087,3,15.407,0.17,3,NA,NA,0,NA,NA,0
154.995186,0.376,-60.073931,0.212,16.931,0.165,2,17.766,0.201,2,NA,NA,0,17.188,0.084,4,16.468,0.147,4,16.106,0.17,3,NA,NA,0,NA,NA,0
154.99548,0.331,-60.233838,0.28,16.258,0.083,4,17.106,0.084,4,NA,NA,0,16.695,0.081,5,16.014,0.087,5,15.692,0.106,3,NA,NA,0,NA,NA,0
154.995496,0.328,-60.253459,0.733,14.543,0.052,4,15.165,0.072,4,NA,NA,0,14.891,0.123,5,14.312,0.037,5,NA,NA,0,NA,NA,0,NA,NA,0
154.996019,0.746,-60.28718,0.347,13.809,0.034,6,14.141,0.058,6,NA,NA,0,13.973,0.13,6,13.818,0.044,6,13.841,0.071,6,NA,NA,0,NA,NA,0
154.996188,0.448,-60.08783,0.324,16.415,0.055,2,17.321,0.036,2,NA,NA,0,16.952,0.105,5,16.021,0.056,5,15.64,0.182,1,NA,NA,0,NA,NA,0
154.996775,1.041,-60.161449,0.639,16.014,0.079,4,16.696,0.108,4,NA,NA,0,16.446,0.174,6,15.797,0.113,6,15.547,0.098,4,NA,NA,0,NA,NA,0
154.997495,0.244,-60.090963,0.177,16.177,0.073,2,17.485,0.124,2,NA,NA,0,16.917,0.107,5,15.705,0.053,5,15.236,0.095,5,NA,NA,0,NA,NA,0
154.998347,0.318,-60.261207,0.3,14.271,0.031,6,15.51,0.024,6,NA,NA,0,14.889,0.115,6,13.859,0.05,6,13.434,0.091,6,13.164,0.09,2,NA,NA,0
154.999239,0.427,-60.223602,0.444,15.315,0.09,4,15.744,0.044,4,NA,NA,0,15.504,0.147,5,15.349,0.034,3,15.348,0.04,5,NA,NA,0,NA,NA,0
154.999455,0.211,-60.190782,0.282,16.534,0.083,2,17.395,0.212,2,NA,NA,0,16.813,0.088,3,16.284,0.102,3,NA,NA,0,NA,NA,0,NA,NA,0
154.999494,0.166,-59.983577,0.208,15.556,0.057,6,17.001,0.126,6,NA,NA,0,16.225,0.062,6,15.025,0.051,6,14.572,0.072,6,NA,NA,0,NA,NA,0
154.999891,0.437,-60.05806,0.301,14.599,0.03,5,16.054,0.071,5,NA,NA,0,15.398,0.148,4,14.052,0.021,4,13.466,0.021,4,13.161,0.182,2,NA,NA,0
155.000169,0.401,-60.169677,0.542,15.759,0.063,5,16.353,0.083,5,NA,NA,0,16.065,0.126,5,15.582,0.156,4,15.521,0.126,5,NA,NA,0,NA,NA,0
155.001284,1.771,-60.155686,0.343,16.152,0.109,5,17.214,0.102,5,NA,NA,0,16.503,0.046,6,15.76,0.07,6,15.201,0.197,5,NA,NA,0,NA,NA,0
155.001299,0.548,-60.214934,0.31,16.98,0.231,1,17.492,0.252,1,NA,NA,0,17.251,0.117,2,16.396,0.003,2,15.739,0.224,1,NA,NA,0,NA,NA,0
155.001846,0.296,-60.274854,0.262,15.798,0.077,1,17.042,0.179,1,NA,NA,0,16.784,0.405,3,15.154,0.039,3,14.502,0.012,3,NA,NA,0,NA,NA,0
155.001921,0.618,-59.988417,0.592,NA,NA,0,NA,NA,0,NA,NA,0,17.679,0.134,3,16.653,0.166,3,16.107,0.262,1,NA,NA,0,NA,NA,0
155.001969,0.965,-60.182119,0.436,13.136,0.061,6,13.344,0.04,6,NA,NA,0,13.217,0.112,5,13.136,0.027,5,13.162,0.019,5,13.351,0.097,3,NA,NA,0
155.002253,0.578,-60.145301,0.166,NA,NA,0,NA,NA,0,NA,NA,0,17.709,0.227,1,16.361,0.145,1,15.637,0.16,1,NA,NA,0,NA,NA,0
155.002546,0.231,-60.062924,0.205,15.776,0.074,5,16.83,0.105,5,NA,NA,0,16.259,0.114,6,15.398,0.091,6,15.016,0.05,5,NA,NA,0,NA,NA,0
155.003079,0.377,-60.054922,0.376,14.286,0.033,6,15.027,0.047,6,NA,NA,0,14.66,0.119,6,14.062,0.018,5,13.843,0.052,6,NA,NA,0,NA,NA,0
155.004089,0.32,-60.218408,0.255,16.255,0.132,4,17.044,0.069,4,NA,NA,0,16.646,0.204,5,16.071,0.076,5,16.054,0.173,3,NA,NA,0,NA,NA,0
155.004233,0.472,-60.284178,0.338,11.502,0.039,6,11.738,0.026,6,NA,NA,0,11.611,0.106,6,11.538,0.056,6,11.609,0.068,6,11.665,0.026,3,NA,NA,0
155.00485,0.56,-60.117888,0.26,16.436,0.113,4,17.303,0.158,4,NA,NA,0,16.76,0.156,5,16.235,0.177,5,15.939,0.285,3,NA,NA,0,NA,NA,0
155.005229,0.606,-60.208351,0.337,15.682,0.066,5,16.512,0.126,5,NA,NA,0,16.073,0.076,5,15.402,0.02,5,15.144,0.093,5,NA,NA,0,NA,NA,0
155.005957,0.443,-60.03801,0.423,16.224,0.053,4,16.959,0.236,4,NA,NA,0,16.475,0.208,6,15.88,0.141,6,15.585,0.161,5,NA,NA,0,NA,NA,0
155.006884,1.29,-60.059272,0.482,13.997,0.043,6,15.417,0.058,6,NA,NA,0,14.738,0.128,6,13.514,0.028,6,12.965,0.042,6,12.739,0.048,2,NA,NA,0
155.007169,0.14,-60.266307,0.336,NA,NA,0,NA,NA,0,NA,NA,0,17.699,0.208,1,16.393,0.149,1,15.733,0.19,1,NA,NA,0,NA,NA,0
155.007313,0.471,-60.248015,0.221,15.08,0.034,6,15.782,0.043,6,NA,NA,0,15.423,0.076,6,14.923,0.07,6,14.755,0.101,5,NA,NA,0,NA,NA,0
155.007527,0.4,-60.187211,0.222,15.344,0.059,6,15.862,0.052,6,NA,NA,0,15.585,0.083,6,15.179,0.041,6,15.065,0.074,6,NA,NA,0,NA,NA,0
155.007862,0.172,-60.071708,0.188,15.119,0.06,6,15.736,0.026,6,NA,NA,0,15.416,0.107,6,14.928,0.048,6,14.768,0.141,6,NA,NA,0,NA,NA,0
155.008353,0.393,-60.123311,0.395,16.711,0.053,2,17.449,0.281,2,NA,NA,0,17.029,0.061,4,16.417,0.059,4,16.477,0.333,1,NA,NA,0,NA,NA,0
155.008391,0.394,-60.110014,0.412,13.475,0.039,6,13.851,0.02,6,NA,NA,0,13.653,0.102,6,13.431,0.047,6,13.404,0.077,6,13.475,0.005,2,NA,NA,0
155.008704,1.501,-60.103117,0.447,15.305,0.058,6,16.525,0.11,6,NA,NA,0,15.919,0.055,6,14.92,0.036,6,14.387,0.035,6,NA,NA,0,NA,NA,0
155.009842,0.291,-60.181573,0.241,14.49,0.026,5,15.774,0.109,5,NA,NA,0,15.129,0.111,5,14.075,0.03,5,13.559,0.021,5,13.023,0.116,1,NA,NA,0
155.010132,0.387,-60.194084,0.292,14.089,0.038,5,14.695,0.043,5,NA,NA,0,14.403,0.107,5,13.966,0.03,3,13.805,0.063,5,NA,NA,0,NA,NA,0
155.010419,0.436,-60.14969,0.19,NA,NA,0,NA,NA,0,NA,NA,0,17.567,0.21,2,16.687,0.128,2,NA,NA,0,NA,NA,0,NA,NA,0
155.010991,0.29,-60.079358,0.299,16.17,0.141,5,16.923,0.091,5,NA,NA,0,16.529,0.156,6,15.937,0.105,6,15.555,0.099,3,NA,NA,0,NA,NA,0
155.011104,0.384,-60.232062,0.277,NA,NA,0,NA,NA,0,NA,NA,0,17.067,0.094,4,16.179,0.069,4,15.779,0.178,1,NA,NA,0,NA,NA,0
155.011105,0.495,-60.207498,0.294,15.351,0.061,6,16.286,0.119,6,NA,NA,0,15.818,0.153,5,15.047,0.037,5,14.835,0.085,1,NA,NA,0,NA,NA,0
155.011627,0.448,-60.097873,0.384,14.654,0.033,6,16.366,0.056,6,NA,NA,0,15.566,0.086,6,13.957,0.028,6,13.089,0.045,6,12.597,0.036,3,NA,NA,0
155.011885,0.529,-60.094757,0.317,15.679,0.068,1,17.454,0.226,1,NA,NA,0,16.438,0.114,6,15.002,0.048,6,14.215,0.095,6,NA,NA,0,NA,NA,0
155.01234,0.385,-60.13269,0.484,13.1,0.041,6,13.353,0.033,6,NA,NA,0,13.209,0.11,6,13.162,0.06,6,13.156,0.019,3,13.227,0.055,3,NA,NA,0
155.0124,0.145,-60.049494,0.014,NA,NA,0,NA,NA,0,NA,NA,0,17.433,0.2,1,16.552,0.196,1,NA,NA,0,NA,NA,0,NA,NA,0
155.012506,0.324,-60.25999,0.412,16.412,0.134,1,16.974,0.165,1,NA,NA,0,16.713,0.099,1,16.236,0.132,1,NA,NA,0,NA,NA,0,NA,NA,0
155.01272,0.274,-60.054914,0.113,15.053,0.054,6,15.481,0.05,6,NA,NA,0,15.266,0.126,5,14.939,0.024,5,14.921,0.071,5,NA,NA,0,NA,NA,0
155.013267,0.188,-60.129341,0.273,15.534,0.037,2,16.403,0.127,2,NA,NA,0,15.969,0.088,2,15.158,0.002,2,NA,NA,0,NA,NA,0,NA,NA,0
155.013592,0.358,-60.035344,0.518,NA,NA,0,NA,NA,0,NA,NA,0,17.47,0.191,1,16.983,0.3,1,NA,NA,0,NA,NA,0,NA,NA,0
155.013611,0.273,-60.138108,0.327,NA,NA,0,NA,NA,0,NA,NA,0,16.894,0.117,3,16.297,0.152,3,NA,NA,0,NA,NA,0,NA,NA,0
155.013898,0.519,-60.200617,0.161,16.485,0.15,1,17.37,0.227,1,NA,NA,0,16.882,0.014,2,16.227,0.005,2,NA,NA,0,NA,NA,0,NA,NA,0
155.01396,0.287,-59.968402,0.234,16.498,0.109,4,17.266,0.142,4,NA,NA,0,16.823,0.133,7,16.204,0.104,7,16.014,0.186,5,NA,NA,0,NA,NA,0
155.014481,0.548,-60.170626,0.292,15.526,0.048,6,16.396,0.11,6,NA,NA,0,15.92,0.099,6,15.315,0.059,6,15.063,0.098,5,NA,NA,0,NA,NA,0
155.014865,0.216,-60.226691,0.261,14.667,0.043,6,15.303,0.053,6,NA,NA,0,15.006,0.113,6,14.461,0.076,6,14.17,0.097,6,NA,NA,0,NA,NA,0
155.015342,0.39,-60.240457,0.284,NA,NA,0,NA,NA,0,NA,NA,0,17.191,0.256,6,15.855,0.096,6,15.206,0.151,6,NA,NA,0,NA,NA,0
155.015856,0.446,-60.206004,0.064,NA,NA,0,NA,NA,0,NA,NA,0,16.451,0.085,1,14.958,0.049,1,NA,NA,0,NA,NA,0,NA,NA,0
155.015925,0.268,-60.060154,0.224,15.065,0.056,5,15.69,0.037,5,NA,NA,0,15.404,0.137,5,14.902,0.048,5,14.711,0.084,5,NA,NA,0,NA,NA,0
155.016096,0.517,-60.031364,0.409,14.079,0.056,6,14.698,0.028,6,NA,NA,0,14.39,0.105,6,13.912,0.069,6,13.679,0.053,5,13.687,0.127,3,NA,NA,0
155.016545,0.447,-60.022036,0.256,15.747,0.039,5,16.603,0.103,5,NA,NA,0,16.248,0.168,5,15.504,0.093,4,15.14,0.085,4,NA,NA,0,NA,NA,0
155.016668,0.474,-60.249771,0.33,13.86,0.022,6,14.709,0.029,6,NA,NA,0,14.272,0.115,6,13.636,0.045,6,13.429,0.039,5,13.619,0.136,2,NA,NA,0
155.016724,0.229,-59.958038,0.273,15.593,0.044,7,16.325,0.108,7,NA,NA,0,15.977,0.114,7,15.311,0.05,7,14.86,0.053,6,NA,NA,0,NA,NA,0
155.01701,0.367,-60.014235,0.227,13.795,0.051,5,14.12,0.038,5,NA,NA,0,13.966,0.111,5,13.763,0.024,5,13.743,0.057,5,13.751,0.054,2,NA,NA,0
155.017153,0.607,-60.259387,0.312,16.488,0.119,2,17.016,0.016,2,NA,NA,0,16.704,0.032,2,16.174,0.233,2,15.873,0.091,2,NA,NA,0,NA,NA,0
155.017381,0.261,-60.092153,0.173,15.646,0.059,6,16.22,0.073,6,NA,NA,0,15.949,0.111,6,15.466,0.051,6,15.289,0.167,6,NA,NA,0,NA,NA,0
155.018973,0.391,-60.02571,0.322,15.729,0.109,4,16.593,0.128,4,NA,NA,0,16.093,0.125,5,15.443,0.039,5,15.012,0.03,2,NA,NA,0,NA,NA,0
