radeg,raerr("),decdeg,decerr("),Johnson_V (V),Verr,Vnobs,Johnson_B (B),Berr,Bnobs,Sloan_u (SU),SUerr,SUnobs,Sloan_g (SG),SGerr,SGnobs,Sloan_r (SR),SRerr,SRnobs,Sloan_i (SI),SIerr,SInobs,Sloan_z (SZ),SZerr,SZnobs,PanSTARRS_Y (Y),Yerr,Ynobs
150.657294,0.41,-60.448998,0.209,NA,NA,0,NA,NA,0,NA,NA,0,16.759,0.074,2,15.62,0.132,2,15.133,0.046,2,NA,NA,0,NA,NA,0
150.658114,0.382,-60.446019,0.102,NA,NA,0,NA,NA,0,NA,NA,0,15.591,0.087,2,14.576,0.027,1,14.131,0.036,1,NA,NA,0,NA,NA,0
150.65852,0.704,-60.389939,0.282,15.749,0.093,6,16.332,0.077,6,NA,NA,0,15.973,0.049,6,15.556,0.066,6,15.455,0.11,5,NA,NA,0,NA,NA,0
150.658747,0.771,-60.26564,0.82,NA,NA,0,NA,NA,0,NA,NA,0,17.701,0.286,1,16.779,0.218,1,NA,NA,0,NA,NA,0,NA,NA,0
150.659517,0.437,-60.341166,0.275,14.428,0.092,5,15.737,0.142,5,NA,NA,0,15.051,0.088,6,13.957,0.106,6,13.449,0.121,6,13.358,4.578,1,NA,NA,0
150.659854,0.459,-60.283661,0.643,16.17,0.05,3,16.977,0.061,3,NA,NA,0,16.425,0.073,3,15.941,0.075,3,NA,NA,0,NA,NA,0,NA,NA,0
150.659892,0.438,-60.227997,0.496,13.186,0.035,5,13.857,0.044,5,NA,NA,0,13.474,0.017,5,13.001,0.01,5,12.859,0.039,5,12.815,0.01,2,NA,NA,0
150.6599,0.331,-60.357793,0.534,16.778,0.193,1,17.659,0.322,1,NA,NA,0,17.029,0.031,3,16.375,0.023,3,NA,NA,0,NA,NA,0,NA,NA,0
150.661037,0.298,-60.427264,0.238,14.242,0.041,7,14.808,0.059,7,NA,NA,0,14.56,0.157,8,14.158,0.037,8,14.096,0.071,8,NA,NA,0,NA,NA,0
150.661883,0.278,-60.438555,0.511,NA,NA,0,NA,NA,0,NA,NA,0,16.919,0.137,1,16.193,0.123,1,NA,NA,0,NA,NA,0,NA,NA,0
150.66209,0.524,-60.289064,0.406,NA,NA,0,NA,NA,0,NA,NA,0,17.522,0.194,1,16.464,0.147,1,16.116,0.229,1,NA,NA,0,NA,NA,0
150.662273,0.725,-60.177034,0.452,15.443,0.035,2,16.59,0.164,3,NA,NA,0,16.031,0.049,4,15.232,0.084,4,14.723,0.066,3,NA,NA,0,NA,NA,0
150.662657,0.596,-60.394854,0.453,15.972,0.028,3,16.622,0.246,5,NA,NA,0,16.555,0.259,3,15.635,0.071,1,15.665,0.054,2,NA,NA,0,NA,NA,0
150.662776,0.23,-60.16799,0.343,16.562,0.193,3,17.317,0.137,3,NA,NA,0,16.799,0.124,1,16.596,0.188,1,NA,NA,0,NA,NA,0,NA,NA,0
150.66278,0.304,-60.254099,0.214,16.559,0.079,3,17.46,0.088,3,NA,NA,0,16.889,0.106,6,16.094,0.134,6,15.914,0.205,6,NA,NA,0,NA,NA,0
150.663293,0.495,-60.404399,0.18,17,0.192,1,17.503,0.254,1,NA,NA,0,17.327,0.051,4,16.856,0.077,4,NA,NA,0,NA,NA,0,NA,NA,0
150.663433,0.476,-60.380065,0.802,16.13,0.098,1,17.192,0.195,1,NA,NA,0,16.732,0.135,5,15.718,0.108,4,15.317,0.088,3,NA,NA,0,NA,NA,0
150.663586,0.668,-60.419944,0.502,16.558,0.035,2,17.453,0.196,2,NA,NA,0,16.652,0.045,5,15.976,0.013,3,15.773,0.044,3,NA,NA,0,NA,NA,0
150.663987,0.456,-60.30296,0.231,16.226,0.118,4,16.91,0.199,4,NA,NA,0,16.434,0.033,3,16.062,0.078,3,15.91,0.253,1,NA,NA,0,NA,NA,0
150.664341,0.382,-60.366456,0.511,16.017,0.049,2,17.413,0.095,2,NA,NA,0,16.735,0.109,5,15.667,0.037,5,15.35,0.057,2,NA,NA,0,NA,NA,0
150.66484,0.715,-60.463085,0.334,15.963,0.125,7,16.757,0.142,7,NA,NA,0,16.415,0.286,3,15.682,0.091,2,15.563,0.108,3,NA,NA,0,NA,NA,0
150.664884,0.245,-60.243615,0.256,NA,NA,0,NA,NA,0,NA,NA,0,17.75,0.014,2,17.14,0.257,2,NA,NA,0,NA,NA,0,NA,NA,0
150.665631,0.446,-60.345303,0.27,16.134,0.009,2,17.464,0.118,2,NA,NA,0,16.954,0.19,7,15.874,0.075,7,15.551,0.174,6,NA,NA,0,NA,NA,0
150.665738,0.242,-60.3324,0.33,16.493,0.045,2,17.376,0.346,2,NA,NA,0,16.894,0.059,4,16.348,0.089,4,16.402,0.281,1,NA,NA,0,NA,NA,0
150.665852,0.27,-60.276985,0.327,14.38,0.04,5,15.035,0.054,5,NA,NA,0,14.644,0.019,6,14.184,0.046,6,14.058,0.034,6,NA,NA,0,NA,NA,0
150.666174,0.389,-60.189211,0.262,12.611,0.027,5,12.898,0.046,5,NA,NA,0,12.681,0.01,5,12.614,0.037,5,12.662,0.049,5,13.002,3.807,1,NA,NA,0
150.666302,1.732,-60.395977,1.047,15.688,0.12,7,16.699,0.133,5,NA,NA,0,16.111,0.098,4,15.399,0.094,5,15.315,0.089,4,NA,NA,0,NA,NA,0
150.668493,0.301,-60.211661,0.167,13.586,0.03,4,14.319,0.05,4,NA,NA,0,13.916,0.007,3,13.451,0.003,3,13.274,0.025,3,NA,NA,0,NA,NA,0
150.668686,0.396,-60.452406,0.367,16.15,0.023,3,17.316,0.188,3,NA,NA,0,16.703,0.104,6,15.773,0.062,6,15.468,0.158,6,NA,NA,0,NA,NA,0
150.669026,0.513,-60.151287,0.277,11.12,0.022,5,11.357,0.047,5,NA,NA,0,11.226,0.054,3,11.12,0.123,4,11.264,0.046,3,11.26,0.075,2,NA,NA,0
150.66905,0.183,-60.354762,0.256,14.273,0.036,7,14.976,0.066,7,NA,NA,0,14.677,0.157,8,14.118,0.034,8,13.991,0.088,8,NA,NA,0,NA,NA,0
150.669108,0.33,-60.350443,0.231,14.289,0.077,8,16.07,0.085,8,NA,NA,0,15.239,0.172,8,13.624,0.024,8,12.888,0.06,8,12.319,0.025,2,NA,NA,0
150.669128,0.428,-60.469592,0.268,16.428,0.15,4,17.284,0.132,4,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
150.669818,0.363,-60.432415,0.27,16.589,0.169,5,17.093,0.225,5,NA,NA,0,16.823,0.118,6,16.255,0.084,6,16.263,0.237,1,NA,NA,0,NA,NA,0
150.67025,0.283,-60.44667,0.218,16.574,0.049,2,17.387,0.199,1,NA,NA,0,16.954,0.124,1,16.246,0.033,2,NA,NA,0,NA,NA,0,NA,NA,0
150.670262,0.47,-60.442606,0.329,15.526,0.045,7,16.371,0.075,7,NA,NA,0,15.978,0.147,8,15.303,0.068,8,15.041,0.114,8,NA,NA,0,NA,NA,0
150.67045,0.355,-60.296065,0.461,12.743,0.04,7,13.476,0.05,7,NA,NA,0,13.149,0.144,8,12.562,0.023,8,12.397,0.069,8,12.187,0.014,2,NA,NA,0
150.670451,0.536,-60.288416,0.335,15.771,0.081,6,16.199,0.137,6,NA,NA,0,15.983,0.139,8,15.701,0.07,8,15.598,0.129,4,NA,NA,0,NA,NA,0
150.67098,0.455,-60.285063,0.33,15.549,0.093,7,16.266,0.166,7,NA,NA,0,15.894,0.156,8,15.386,0.058,8,15.369,0.254,8,NA,NA,0,NA,NA,0
150.671771,0.835,-60.229043,0.359,16.458,0.129,1,17.505,0.242,1,NA,NA,0,16.942,0.155,3,16.48,0.105,3,16.362,0.297,1,NA,NA,0,NA,NA,0
150.671928,0.713,-60.403227,0.263,16.569,0.095,2,17.391,0.203,2,NA,NA,0,16.943,0.071,3,16.415,0.149,3,NA,NA,0,NA,NA,0,NA,NA,0
150.671977,0.103,-60.446916,0.131,NA,NA,0,17.178,0.171,1,NA,NA,0,16.802,0.096,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0
150.672438,0.265,-60.175504,0.251,15.835,0.047,3,16.547,0.118,3,NA,NA,0,16.157,0.029,2,15.723,0.036,2,15.67,0.008,2,NA,NA,0,NA,NA,0
150.672793,0.496,-60.393587,0.265,15.7,0.11,5,16.524,0.117,5,NA,NA,0,16.169,0.155,8,15.531,0.108,8,15.359,0.19,7,NA,NA,0,NA,NA,0
150.673017,0.433,-60.239785,0.286,15.912,0.081,5,16.727,0.094,5,NA,NA,0,16.25,0.032,4,15.751,0.078,4,15.532,0.06,4,NA,NA,0,NA,NA,0
150.673559,1.125,-60.377516,0.624,14.043,0.042,7,14.607,0.039,7,NA,NA,0,14.366,0.17,8,13.899,0.041,8,13.828,0.114,8,NA,NA,0,NA,NA,0
150.673903,0.502,-60.334253,0.694,14.705,0.09,5,15.311,0.084,5,NA,NA,0,15.137,0.215,6,14.605,0.05,3,14.578,0.14,4,NA,NA,0,NA,NA,0
150.674028,1.631,-60.314098,0.71,14.664,0.13,7,15.557,0.121,7,NA,NA,0,15.13,0.245,7,14.453,0.156,7,14.153,0.126,4,NA,NA,0,NA,NA,0
150.674084,0.309,-60.464817,0.239,15.679,0.117,8,16.424,0.097,8,NA,NA,0,16.175,0.258,7,15.428,0.057,7,15.3,0.085,7,NA,NA,0,NA,NA,0
150.674116,0.521,-60.370616,0.252,15.368,0.04,6,16.08,0.086,6,NA,NA,0,15.797,0.177,8,15.241,0.062,8,15.132,0.089,8,NA,NA,0,NA,NA,0
150.674606,0.482,-60.273375,0.472,12.669,0.043,7,12.799,0.056,7,NA,NA,0,12.76,0.154,8,12.762,0.026,8,12.91,0.066,8,11.146,1.249,2,NA,NA,0
150.675293,0.814,-60.366422,0.397,16.59,0.149,1,17.725,0.296,1,NA,NA,0,17.133,0.067,4,16.315,0.128,4,16.06,0.098,2,NA,NA,0,NA,NA,0
150.675685,0.212,-60.134255,0.225,16.704,0.207,1,17.291,0.233,1,NA,NA,0,16.91,0.139,1,15.971,0.108,1,15.84,0.189,1,NA,NA,0,NA,NA,0
150.675723,0.408,-60.2574,0.358,16.585,0.076,3,17.428,0.125,3,NA,NA,0,16.879,0.045,4,16.431,0.128,4,16.032,0.215,1,NA,NA,0,NA,NA,0
150.675783,0.206,-60.383381,0.17,15.073,0.045,7,15.83,0.115,7,NA,NA,0,15.496,0.22,8,14.889,0.058,8,14.773,0.082,8,NA,NA,0,NA,NA,0
150.675902,0.272,-60.447542,0.373,NA,NA,0,NA,NA,0,NA,NA,0,17.092,0.046,2,16.393,0.077,2,16.216,0.258,1,NA,NA,0,NA,NA,0
150.675973,0.801,-60.215043,0.791,10.656,0.065,6,10.779,0.075,6,NA,NA,0,10.625,0.003,1,10.479,0.007,1,10.733,0.018,1,9.238,1.166,2,NA,NA,0
150.676247,0.572,-60.428646,0.107,15.21,0.032,5,16.608,0.124,5,NA,NA,0,15.949,0.163,7,14.69,0.031,6,14.294,0.092,7,NA,NA,0,NA,NA,0
150.67649,0.682,-60.45126,0.255,14.44,0.054,7,14.945,0.069,7,NA,NA,0,14.744,0.183,8,14.356,0.044,8,14.299,0.089,8,NA,NA,0,NA,NA,0
