ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
741,1266.25,1235.43,17.9891,0.0014,1.116,1.151,0.03,0.033,0.73,0
865,868.37,1068.62,18.2462,0.0019,1.081,0.971,0.032,0.036,0.73,0
875,1370.86,1533.55,18.3001,0.0016,1.04,1.039,0.033,0.036,0.73,0
945,1412.84,1165.66,18.3448,0.0017,1.193,1.13,0.037,0.043,0.73,0
981,1438.95,1580.73,18.3667,0.0017,1.244,1.059,0.034,0.042,0.73,0
1116,1373.14,1383.35,18.5695,0.0018,1.381,1.092,0.038,0.056,0.73,0
547,1184.58,1459.12,17.3231,0.0017,1.689,1.425,0.022,0.033,0.72,0
452,1088.46,1299.1,17.393,0.0011,1.01,0.847,0.019,0.02,0.72,0
528,1205.77,1430.46,17.6181,0.0043,1.246,1.113,0.018,0.026,0.72,0
662,795.56,1373.39,17.6691,0.0011,1.369,1.253,0.023,0.03,0.72,0
552,1066.41,1411.56,17.8011,0.0024,1.048,0.869,0.038,0.035,0.72,0
712,1007.0,1337.74,17.9799,0.0014,1.04,1.006,0.029,0.031,0.72,0
903,839.591,1424.51,18.1066,0.0014,1.373,1.289,0.028,0.04,0.72,0
895,1267.18,1195.7,18.286,0.0017,1.091,0.988,0.034,0.04,0.72,0
958,1096.97,1521.91,18.3459,0.0017,1.108,0.861,0.037,0.04,0.72,0
0,984.096,1598.63,18.4964,0.0019,1.062,0.935,0.041,0.043,0.72,0
1105,1134.42,1716.82,18.6108,0.0019,1.195,1.141,0.039,0.051,0.72,0
1101,1195.65,1291.53,18.6935,0.0019,1.104,0.987,0.041,0.051,0.72,0
876,1313.31,1470.72,18.194,0.0015,1.204,1.15,0.038,0.044,0.71,0
1155,946.472,1470.38,18.6537,0.002,1.353,1.177,0.05,0.067,0.71,0
703,1103.28,1007.31,18.1864,0.0035,1.079,0.866,0.036,0.033,0.7,0
1014,1249.17,1823.55,18.3664,0.0017,1.361,1.27,0.036,0.054,0.7,0
982,853.854,1571.39,18.3797,0.0017,1.162,1.046,0.04,0.049,0.7,0
1069,1315.7,1368.37,18.4883,0.0018,1.331,1.247,0.042,0.065,0.7,0
1068,904.1,1606.26,18.5257,0.0019,1.173,1.004,0.039,0.051,0.7,0
1087,1341.94,1497.56,18.5526,0.0018,1.298,1.417,0.04,0.064,0.7,0
1092,1237.58,1710.8,18.5994,0.0022,1.301,1.124,0.051,0.069,0.7,0
1098,1422.58,1190.06,18.7025,0.002,1.137,0.99,0.047,0.057,0.7,0
306,900.884,1506.04,16.9264,0.0035,1.036,0.915,0.024,0.026,0.695,0
1138,841.515,1437.04,18.5883,0.0029,1.411,1.124,0.04,0.061,0.69,0
1212,1296.42,1551.52,18.9866,0.0025,1.169,0.991,0.055,0.072,0.69,0
401,1145.38,1282.42,17.2415,0.0009,1.021,0.934,0.016,0.016,0.01,0
7,1136.41,1451.94,12.1242,0.0003,1.383,1.374,0.008,0.009,0.844,0
1232,692.809,1444.15,18.9744,0.0025,nan,1.073,nan,0.075,0.98,-1
1253,1011.56,1482.99,19.3683,0.0034,nan,1.168,nan,0.098,0.81,-1
