ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
223,1113.79,1539.41,16.1986,0.0007,0.817,0.696,0.012,0.011,0.709,0
239,1147.65,1565.89,16.2653,0.0007,0.89,0.793,0.012,0.013,0.708,0
265,1146.1,1402.52,16.4164,0.0007,0.917,0.777,0.012,0.012,0.702,0
300,874.686,1227.34,16.5279,0.0008,0.958,0.907,0.013,0.012,0.699,0
253,850.498,1221.35,16.3357,0.0007,1.057,0.938,0.012,0.013,0.694,0
246,1139.38,1631.41,16.2631,0.0007,1.136,1.077,0.012,0.013,0.69,0
238,927.969,1655.86,16.2498,0.0008,1.212,1.128,0.013,0.015,0.68,0
349,1302.64,1332.53,16.7217,0.0007,1.138,1.027,0.014,0.013,0.66,0
376,1160.1,1508.04,16.8682,0.0009,0.937,0.8,0.014,0.014,0.657,0
343,1240.75,1382.24,16.7335,0.0007,1.18,1.062,0.014,0.016,0.65,0
83,830.941,1364.42,14.8565,0.0009,1.23,1.059,0.006,0.006,0.635,0
410,850.928,1585.85,16.9859,0.0008,1.058,1.01,0.018,0.02,0.63,0
409,1191.42,1273.62,16.9993,0.0008,0.926,0.805,0.018,0.017,0.62,0
414,752.771,1332.43,17.0108,0.0008,0.928,0.859,0.018,0.017,0.62,0
444,1127.79,1644.73,17.0478,0.0009,1.297,1.066,0.018,0.021,0.6,0
377,1166.32,1397.59,16.903,0.0016,0.895,0.711,0.017,0.016,0.59,0
580,982.114,1129.39,17.4833,0.0011,0.977,0.928,0.024,0.023,0.56,0
600,827.253,1236.48,17.5399,0.0011,0.94,0.982,0.024,0.025,0.55,0
449,846.157,1560.5,17.0942,0.0007,0.773,0.912,0.074,0.079,0.54,0
659,735.171,1488.83,17.651,0.0012,0.974,0.846,0.029,0.028,0.54,0
497,888.256,1300.18,17.4364,0.0012,0.915,0.789,0.03,0.029,0.539,0
417,1047.15,1422.37,17.1343,0.0011,0.496,0.666,0.039,0.051,0.53,0
871,1186.58,1393.64,18.1063,0.0016,0.771,0.663,0.042,0.036,0.53,0
102,1031.79,1362.83,15.2807,0.006,0.776,0.679,0.009,0.008,0.529,0
616,905.464,1283.44,17.6825,0.0012,1.332,1.138,0.027,0.033,0.52,0
671,1229.13,1208.27,17.697,0.0012,0.881,0.629,0.027,0.027,0.52,0
684,1014.79,1359.08,17.6986,0.0011,1.01,0.926,0.027,0.03,0.52,0
727,1043.66,1674.81,17.7723,0.0012,0.906,0.779,0.029,0.026,0.52,0
749,745.913,1429.91,17.8213,0.0013,0.969,0.927,0.027,0.037,0.52,0
742,917.866,1355.9,17.8338,0.0012,0.787,0.649,0.035,0.03,0.51,0
732,1143.78,1664.9,17.7773,0.0012,1.015,0.866,0.029,0.032,0.5,0
611,1153.89,1623.96,17.6829,0.0015,1.174,0.977,0.04,0.043,0.49,0
705,919.919,1372.97,17.791,0.0013,1.86,1.493,0.035,0.069,0.49,0
729,1248.97,1319.79,17.823,0.0013,0.998,0.869,0.03,0.033,0.49,0
756,1298.16,1482.39,17.8513,0.0014,0.878,0.671,0.033,0.03,0.49,0
827,1098.8,1224.4,18.0042,0.0015,1.003,0.794,0.035,0.033,0.48,0
863,990.53,1195.82,18.0362,0.0014,1.084,0.869,0.036,0.037,0.48,0
851,1109.89,1509.56,18.0364,0.0014,0.853,0.689,0.036,0.036,0.48,0
210,1000.07,1170.57,16.3771,0.0025,1.063,0.98,0.042,0.042,0.477,0
844,1112.08,1363.59,18.0682,0.0016,0.876,0.782,0.037,0.033,0.47,0
927,868.594,1450.79,18.1673,0.0015,1.214,1.191,0.034,0.05,0.47,0
950,966.89,1525.74,18.2163,0.0017,0.932,0.77,0.043,0.043,0.46,0
961,920.753,1435.08,18.2266,0.0015,0.897,0.731,0.037,0.039,0.46,0
812,1199.25,1427.41,17.9421,0.0017,1.073,0.927,0.036,0.039,0.45,0
835,1206.15,1238.68,18.0211,0.0015,1.085,0.919,0.033,0.038,0.44,0
900,1014.65,1586.26,18.1238,0.002,1.061,1.143,0.036,0.05,0.44,0
1148,1014.14,1278.1,18.522,0.0019,0.932,0.657,0.057,0.053,0.42,0
342,1263.95,1580.47,16.8788,0.0054,0.982,0.901,0.032,0.028,0.4,0
1067,822.036,1415.94,18.3763,0.002,1.153,0.956,0.048,0.056,0.4,0
1063,1095.63,1489.4,18.379,0.0018,0.864,0.557,0.052,0.045,0.4,0
1271,921.367,1695.36,18.6589,0.0022,0.824,0.708,0.065,0.057,0.4,0
1238,986.742,1515.22,18.5497,0.002,0.946,0.848,0.06,0.055,0.39,0
1140,917.18,1643.71,18.6235,0.0023,0.885,0.689,0.052,0.052,0.38,0
687,1024.1,1623.02,17.7705,0.0035,1.068,0.847,0.031,0.031,0.37,0
1437,1278.3,1469.54,18.8895,0.0029,1.152,1.078,0.065,0.077,0.37,0
1407,1074.26,1272.16,18.9701,0.0026,0.826,0.975,0.066,0.061,0.37,0
1110,1229.73,1474.09,18.4383,0.0023,1.266,1.152,0.052,0.079,0.35,0
1221,1131.16,1327.99,18.6004,0.0025,0.814,0.659,0.059,0.056,0.35,0
1659,754.036,1389.21,19.1903,0.0031,0.879,0.725,0.093,0.082,0.29,0
566,1123.06,1155.54,17.4407,0.001,0.994,0.799,0.022,0.026,0.01,0
1073,990.173,1580.5,18.3231,0.0018,nan,0.697,nan,0.043,0.37,-1
1162,920.384,1504.12,18.5156,0.0021,nan,0.607,nan,0.049,0.38,-1
1431,856.305,1438.28,18.8426,0.0024,nan,0.827,nan,0.066,0.29,-1
1438,1134.17,1391.51,18.8405,0.0027,nan,0.744,nan,0.064,0.33,-1
1450,859.025,1671.7,18.893,0.0027,nan,0.737,nan,0.068,0.31,-1
1357,1212.26,1543.25,19.5174,0.0043,nan,0.189,nan,0.068,0.3,-1
1689,1177.27,1513.71,19.3218,0.0033,nan,0.694,nan,0.091,0.24,-1
