ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
949,1305.75,1306.83,17.9861,0.0016,1.156,nan,0.043,nan,0.2893,-6.09,2.959,0.1243,0.233,0.203,0.51,-1
956,1045.98,1141.79,17.7376,0.0025,1.314,nan,0.049,nan,0.3672,-4.781,3.37,0.1051,0.184,0.163,0.53,-1
970,743.735,1194.87,17.7934,0.0013,1.341,nan,0.054,nan,0.1162,-7.5,4.011,0.0963,0.178,0.164,0.54,-1
975,1384.3,1493.69,18.0001,0.0018,1.067,nan,0.047,nan,0.2655,-7.912,3.285,0.1558,0.277,0.237,0.5,-1
979,998.311,1632.94,17.9081,0.0014,1.1,nan,0.044,nan,0.277,-7.225,4.704,0.1116,0.208,0.199,0.51,-1
984,998.943,1130.21,17.9293,0.0014,1.189,nan,0.051,nan,0.1603,-4.907,2.931,0.1164,0.209,0.194,0.5,-1
985,1016.18,1506.44,18.0642,0.0017,1.046,nan,0.049,nan,0.3003,-5.75,4.918,0.1205,0.229,0.2,0.51,-1
987,1070.73,1490.68,17.7836,0.0012,1.298,nan,0.051,nan,0.1216,-6.742,1.431,0.103,0.198,0.187,0.52,-1
989,1138.98,998.354,18.1004,0.0016,1.139,nan,0.047,nan,0.5194,-10.149,5.156,0.1291,0.227,0.202,0.52,-1
992,712.444,1402.15,17.8158,0.0013,1.355,nan,0.057,nan,0.3276,-5.103,3.967,0.103,0.184,0.17,0.54,-1
996,1164.29,1302.54,18.0633,0.0017,1.069,nan,0.051,nan,0.3066,-6.198,2.02,0.1346,0.257,0.219,0.5,-1
1001,737.373,1332.35,17.1461,0.0009,2.155,nan,0.086,nan,0.1782,-3.587,2.797,0.0754,0.143,0.133,0.55,-1
1003,866.961,1295.5,17.9765,0.0015,1.128,nan,0.045,nan,0.5852,-8.191,4.088,0.1126,0.207,0.198,0.51,-1
1007,1152.73,1014.4,18.0469,0.0017,1.354,nan,0.064,nan,0.8203,-5.303,0.872,0.1353,0.245,0.211,0.48,-1
1009,1147.57,1014.47,18.0331,0.0017,1.201,nan,0.07,nan,0.2083,-7.702,3.598,0.1402,0.258,0.213,0.38,-1
1011,787.036,1340.09,18.0196,0.0016,1.013,nan,0.053,nan,0.179,-8.624,4.187,0.1246,0.225,0.191,0.51,-1
1016,1489.47,1136.98,17.8406,0.0016,1.214,nan,0.054,nan,0.0458,-4.197,3.515,0.1352,0.237,0.221,0.51,-1
1019,1504.98,1069.9,18.0955,0.0016,0.963,nan,0.046,nan,0.6359,-3.278,7.197,0.1341,0.244,0.221,0.43,-1
1029,783.685,1495.43,18.1186,0.0016,1.021,nan,0.049,nan,0.4515,-6.703,2.553,0.1288,0.237,0.208,0.51,-1
1033,675.125,1545.92,17.983,0.0022,1.208,nan,0.052,nan,0.4829,-5.641,1.992,0.1454,0.291,0.242,0.5,-1
1056,819.853,1422.02,17.9636,0.0015,1.117,nan,0.051,nan,0.2511,-6.069,3.588,0.136,0.243,0.216,0.5,-1
1059,1407.33,1237.32,18.2713,0.0017,0.794,nan,0.047,nan,0.6417,12.237,-7.379,0.1366,0.255,0.223,0.51,-1
1060,1278.6,1535.12,18.109,0.0017,1.075,nan,0.054,nan,0.4587,-2.087,0.318,0.1212,0.233,0.217,0.5,-1
1081,1410.03,1092.98,18.1725,0.0016,1.02,nan,0.059,nan,0.3867,-4.966,4.274,0.1263,0.234,0.221,0.51,-1
1102,1500.75,1038.96,17.7715,0.0013,1.522,nan,0.08,nan,0.2273,-4.933,2.904,0.1082,0.198,0.184,0.52,-1
1118,1352.32,1168.43,18.0113,0.0021,1.368,nan,0.064,nan,0.2278,-5.854,3.58,0.1327,0.251,0.223,0.51,-1
1119,1480.23,1133.16,18.0997,0.0018,1.23,nan,0.068,nan,0.1809,-4.939,3.427,0.1492,0.272,0.247,0.52,-1
1122,633.656,1387.36,18.0784,0.0016,1.457,nan,0.084,nan,0.1998,-3.958,2.78,0.1318,0.245,0.229,0.49,-1
1124,1111.46,1034.19,18.1108,0.0015,1.233,nan,0.065,nan,0.4904,-3.879,2.847,0.1368,0.222,0.198,0.53,-1
1137,1433.95,1171.75,18.2167,0.0058,1.314,nan,0.076,nan,nan,nan,nan,nan,nan,nan,0.15,-1
1139,1142.19,1382.03,18.4503,0.0021,1.093,nan,0.058,nan,0.6197,-5.255,3.211,0.1541,0.282,0.271,0.66,-1
1145,960.69,1498.29,18.5232,0.0021,0.998,nan,0.058,nan,0.5124,-2.663,3.742,0.1656,0.297,0.271,0.48,-1
1148,640.386,1249.34,18.2368,0.0017,1.266,nan,0.073,nan,0.2119,-5.324,2.839,0.1319,0.239,0.218,0.51,-1
1153,1275.33,1161.69,18.4935,0.0023,0.75,nan,0.063,nan,0.2596,-7.753,1.985,0.1637,0.308,0.27,0.62,-1
1154,1392.91,1404.38,18.1379,0.0016,1.163,nan,0.064,nan,0.3696,-4.791,4.825,0.1335,0.232,0.212,0.5,-1
1162,894.703,908.385,18.2708,0.0016,1.231,nan,0.084,nan,0.1346,-8.661,4.528,0.1303,0.24,0.222,0.5,-1
1167,1222.28,1177.62,18.4435,0.002,1.023,nan,0.066,nan,0.0964,-5.678,3.346,0.1496,0.282,0.244,0.66,-1
1172,835.503,1447.3,18.2595,0.002,1.436,nan,0.085,nan,0.4068,-3.485,1.623,0.1467,0.245,0.231,0.51,-1
1175,1406.12,1553.93,18.5297,0.0021,1.219,nan,0.076,nan,0.3002,-8.456,2.293,0.1563,0.284,0.255,0.49,-1
1176,1236.08,1771.7,18.1572,0.0018,1.318,nan,0.073,nan,0.1272,-4.284,3.599,0.1382,0.242,0.226,0.51,-1
1178,1050.37,1577.69,18.4616,0.002,1.009,nan,0.064,nan,0.1902,-2.786,-0.907,0.1535,0.288,0.271,0.48,-1
1179,831.011,1467.5,18.4715,0.002,1.141,nan,0.067,nan,0.6166,-0.559,-1.389,0.1634,0.285,0.261,0.48,-1
1181,1422.11,1290.83,18.4271,0.0021,0.975,nan,0.065,nan,0.3449,-8.409,4.263,0.1518,0.274,0.252,0.5,-1
1185,1003.66,1316.8,18.3126,0.0018,1.072,nan,0.076,nan,0.3228,-5.804,2.158,0.1538,0.274,0.268,0.5,-1
1188,1456.07,1414.8,18.499,0.0024,1.125,nan,0.067,nan,0.4916,-6.339,2.789,0.2134,0.348,0.304,0.65,-1
1189,784.939,1408.37,17.9967,0.0028,1.366,nan,0.085,nan,0.3837,-5.422,2.823,0.1349,0.221,0.199,0.53,-1
1190,753.82,1502.94,18.3897,0.0023,1.306,nan,0.086,nan,0.2949,-4.859,2.108,0.1605,0.295,0.256,0.48,-1
1193,1195.74,1133.69,18.4028,0.002,0.948,nan,0.078,nan,0.2431,-8.905,3.293,0.1462,0.263,0.241,0.49,-1
1194,1365.93,1696.41,18.4061,0.002,1.225,nan,0.082,nan,-0.0863,-5.929,3.847,0.1485,0.282,0.254,0.49,-1
1201,1373.09,1184.2,18.5804,0.0021,1.097,nan,0.065,nan,-0.1086,-3.828,-0.619,0.1646,0.304,0.281,0.49,-1
1205,1523.87,1082.17,17.9151,0.0014,1.574,nan,0.096,nan,1.513,-15.946,3.388,0.1154,0.209,0.195,0.52,-1
1208,1157.24,1432.43,18.3646,0.0019,1.244,nan,0.079,nan,0.1927,-5.744,3.814,0.1434,0.268,0.246,0.49,-1
1209,664.358,1123.51,18.8256,0.0037,0.994,nan,0.093,nan,0.5545,-7.616,3.726,0.2815,0.668,0.667,0.43,-1
1215,766.971,1529.35,18.6103,0.0026,1.301,nan,0.085,nan,0.2757,-6.047,4.825,0.1803,0.365,0.319,0.64,-1
1216,1098.13,1709.08,18.5513,0.0022,1.095,nan,0.076,nan,0.5834,-11.186,5.759,0.1649,0.306,0.268,0.48,-1
1223,1342.89,1303.74,18.5628,0.0021,0.981,nan,0.066,nan,0.0151,-5.992,3.378,0.1586,0.29,0.261,0.49,-1
1225,1519.35,1071.61,18.6482,0.0021,1.151,nan,0.074,nan,0.1988,-4.674,3.336,0.1682,0.302,0.282,0.47,-1
1235,865.342,1308.44,18.6871,0.0026,1.277,nan,0.076,nan,0.5825,-7.053,4.69,0.207,0.39,0.357,0.62,-1
1241,1222.28,834.113,18.5145,0.0022,1.132,nan,0.098,nan,0.36,-5.821,3.534,0.1726,0.299,0.282,0.64,-1
1252,838.651,1122.84,18.6049,0.0025,1.013,nan,0.076,nan,0.4018,-6.888,4.505,0.1673,0.317,0.276,0.65,-1
1264,744.207,1582.77,18.734,0.0049,1.281,nan,0.099,nan,1.8894,-1.402,8.016,0.338,0.643,0.616,0.43,-1
1285,1155.77,1708.37,18.6773,0.0021,1.068,nan,0.098,nan,0.4417,-6.881,3.233,0.1895,0.355,0.324,0.63,-1
856,900.028,1600.11,17.8411,0.0013,0.885,nan,0.04,nan,0.343,-6.335,4.809,0.106,0.195,0.173,0.53,-1
