ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
73,860.14,1468.0,14.8129,0.0003,0.679,-0.073,0.007,0.012,0.275,0
253,850.498,1221.35,16.3357,0.0007,0.938,0.458,0.013,0.072,0.256,0
376,1160.1,1508.04,16.8682,0.0009,0.8,0.028,0.014,0.062,0.246,0
83,830.941,1364.42,14.8565,0.0009,1.059,0.872,0.006,0.038,0.176,0
239,1147.65,1565.89,16.2653,0.0007,0.793,0.326,0.013,0.046,0.163,0
210,1000.07,1170.57,16.3771,0.0025,0.98,0.425,0.042,0.061,0.113,0
497,888.256,1300.18,17.4364,0.0012,0.789,0.035,0.029,0.093,0.003,0
102,1031.79,1362.83,15.2807,0.006,0.679,0.012,0.008,0.017,0.0,0
78,1076.03,1335.89,14.6609,0.0005,1.514,nan,0.007,nan,0.72,-1
377,1166.32,1397.59,16.903,0.0016,0.711,nan,0.016,nan,0.19,-1
238,927.969,1655.86,16.2498,0.0008,1.128,nan,0.015,nan,0.4,-1
246,1139.38,1631.41,16.2631,0.0007,1.077,nan,0.013,nan,0.55,-1
342,1263.95,1580.47,16.8788,0.0054,0.901,nan,0.028,nan,0.0,-1
417,1047.15,1422.37,17.1343,0.0011,0.666,nan,0.051,nan,0.84,-1
349,1302.64,1332.53,16.7217,0.0007,1.027,nan,0.013,nan,0.35,-1
369,1167.59,1362.81,16.8785,0.0008,0.668,nan,0.016,nan,0.76,-1
343,1240.75,1382.24,16.7335,0.0007,1.062,nan,0.016,nan,0.77,-1
409,1191.42,1273.62,16.9993,0.0008,0.805,nan,0.017,nan,0.2,-1
414,752.771,1332.43,17.0108,0.0008,0.859,nan,0.017,nan,0.0,-1
449,846.157,1560.5,17.0942,0.0007,0.912,nan,0.079,nan,0.7,-1
410,850.928,1585.85,16.9859,0.0008,1.01,nan,0.02,nan,0.28,-1
493,962.067,1546.09,17.2625,0.001,0.654,nan,0.021,nan,0.81,-1
444,1127.79,1644.73,17.0478,0.0009,1.066,nan,0.021,nan,0.25,-1
536,912.64,1673.49,17.4027,0.001,0.625,nan,0.02,nan,0.8,-1
580,982.114,1129.39,17.4833,0.0011,0.928,nan,0.023,nan,0.15,-1
589,1158.47,1165.12,17.5358,0.0011,0.693,nan,0.024,nan,0.8,-1
595,1254.35,1545.96,17.5338,0.0013,0.626,nan,0.022,nan,0.55,-1
600,827.253,1236.48,17.5399,0.0011,0.982,nan,0.025,nan,0.6,-1
611,1153.89,1623.96,17.6829,0.0015,0.977,nan,0.043,nan,0.85,-1
659,735.171,1488.83,17.651,0.0012,0.846,nan,0.028,nan,0.67,-1
671,1229.13,1208.27,17.697,0.0012,0.629,nan,0.027,nan,0.73,-1
616,905.464,1283.44,17.6825,0.0012,1.138,nan,0.033,nan,0.21,-1
684,1014.79,1359.08,17.6986,0.0011,0.926,nan,0.03,nan,0.01,-1
727,1043.66,1674.81,17.7723,0.0012,0.779,nan,0.026,nan,0.6,-1
687,1024.1,1623.02,17.7705,0.0035,0.847,nan,0.031,nan,0.15,-1
742,917.866,1355.9,17.8338,0.0012,0.649,nan,0.03,nan,0.41,-1
729,1248.97,1319.79,17.823,0.0013,0.869,nan,0.033,nan,0.61,-1
732,1143.78,1664.9,17.7773,0.0012,0.866,nan,0.032,nan,0.18,-1
749,745.913,1429.91,17.8213,0.0013,0.927,nan,0.037,nan,0.25,-1
756,1298.16,1482.39,17.8513,0.0014,0.671,nan,0.03,nan,0.77,-1
844,1112.08,1363.59,18.0682,0.0016,0.782,nan,0.033,nan,0.85,-1
812,1199.25,1427.41,17.9421,0.0017,0.927,nan,0.039,nan,0.18,-1
827,1098.8,1224.4,18.0042,0.0015,0.794,nan,0.033,nan,0.04,-1
871,1186.58,1393.64,18.1063,0.0016,0.663,nan,0.036,nan,0.85,-1
851,1109.89,1509.56,18.0364,0.0014,0.689,nan,0.036,nan,0.85,-1
835,1206.15,1238.68,18.0211,0.0015,0.919,nan,0.038,nan,0.32,-1
879,1012.59,1336.97,18.1141,0.0015,0.665,nan,0.032,nan,0.82,-1
863,990.53,1195.82,18.0362,0.0014,0.869,nan,0.037,nan,0.16,-1
900,1014.65,1586.26,18.1238,0.002,1.143,nan,0.05,nan,0.8,-1
950,966.89,1525.74,18.2163,0.0017,0.77,nan,0.043,nan,0.18,-1
961,920.753,1435.08,18.2266,0.0015,0.731,nan,0.039,nan,0.75,-1
556,836.191,1483.08,17.5163,0.0016,1.502,nan,0.061,nan,0.23,-1
705,919.919,1372.97,17.791,0.0013,1.493,nan,0.069,nan,0.08,-1
927,868.594,1450.79,18.1673,0.0015,1.191,nan,0.05,nan,0.47,-1
1073,990.173,1580.5,18.3231,0.0018,0.697,nan,0.043,nan,0.1,-1
1063,1095.63,1489.4,18.379,0.0018,0.557,nan,0.045,nan,0.36,-1
1067,822.036,1415.94,18.3763,0.002,0.956,nan,0.056,nan,0.43,-1
1140,917.18,1643.71,18.6235,0.0023,0.689,nan,0.052,nan,0.67,-1
1148,1014.14,1278.1,18.522,0.0019,0.657,nan,0.053,nan,0.45,-1
1162,920.384,1504.12,18.5156,0.0021,0.607,nan,0.049,nan,0.85,-1
1221,1131.16,1327.99,18.6004,0.0025,0.659,nan,0.056,nan,0.68,-1
1238,986.742,1515.22,18.5497,0.002,0.848,nan,0.055,nan,0.7,-1
1110,1229.73,1474.09,18.4383,0.0023,1.152,nan,0.079,nan,0.82,-1
1225,1014.04,1592.46,18.5656,0.0025,0.709,nan,0.059,nan,0.42,-1
1271,921.367,1695.36,18.6589,0.0022,0.708,nan,0.057,nan,0.67,-1
1407,1074.26,1272.16,18.9701,0.0026,0.975,nan,0.061,nan,0.74,-1
1431,856.305,1438.28,18.8426,0.0024,0.827,nan,0.066,nan,0.74,-1
1438,1134.17,1391.51,18.8405,0.0027,0.744,nan,0.064,nan,0.67,-1
1437,1278.3,1469.54,18.8895,0.0029,1.078,nan,0.077,nan,0.3,-1
1450,859.025,1671.7,18.893,0.0027,0.737,nan,0.068,nan,0.78,-1
1392,996.936,1382.16,18.7841,0.0023,1.212,nan,0.092,nan,0.42,-1
1357,1212.26,1543.25,19.5174,0.0043,0.189,nan,0.068,nan,0.01,-1
1659,754.036,1389.21,19.1903,0.0031,0.725,nan,0.082,nan,0.84,-1
1689,1177.27,1513.71,19.3218,0.0033,0.694,nan,0.091,nan,0.6,-1
