ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
1107,1036.31,1252.75,17.2349,0.001,0.999,0.855,0.019,0.018,0.53,1
1330,973.164,1529.46,17.4883,0.0012,1.06,0.814,0.021,0.021,0.53,1
2012,985.596,1081.72,18.2352,0.0018,0.974,0.818,0.037,0.041,0.53,1
1018,932.743,1348.37,17.144,0.0013,0.535,0.411,0.029,0.024,0.52,1
857,792.299,1136.84,17.501,0.0018,0.886,0.808,0.051,0.037,0.52,1
1608,735.984,1323.64,17.671,0.0014,1.345,1.164,0.025,0.035,0.52,1
1609,968.285,1005.02,17.714,0.0015,1.249,1.074,0.029,0.038,0.52,1
1476,721.888,1075.24,17.7255,0.0013,0.92,0.717,0.026,0.023,0.51,1
1279,1266.56,1312.64,17.5053,0.0018,1.373,1.294,0.048,0.045,0.5,1
1489,956.569,1188.8,17.7134,0.0016,1.012,0.953,0.026,0.03,0.5,1
1834,876.107,1375.75,18.0229,0.0016,1.057,0.767,0.031,0.033,0.5,1
1401,749.669,1017.66,17.6506,0.0014,0.919,0.748,0.022,0.02,0.493,1
1165,1177.37,1293.74,17.1848,0.0012,1.181,0.984,0.018,0.019,0.49,1
1325,821.284,841.071,17.4835,0.0012,0.91,0.768,0.031,0.027,0.49,1
2101,707.802,1049.1,18.3117,0.0017,0.975,0.746,0.037,0.037,0.49,1
2302,909.55,1206.84,18.5317,0.0024,0.857,0.63,0.051,0.046,0.49,1
1421,721.972,1127.14,17.377,0.001,1.54,1.245,0.024,0.032,0.48,1
1667,882.095,1400.82,17.8111,0.0016,1.251,1.144,0.028,0.037,0.48,1
1655,650.325,1098.72,18.0041,0.0018,0.608,0.461,0.035,0.029,0.48,1
2431,1314.26,1178.8,18.6151,0.0025,1.037,0.859,0.053,0.06,0.48,1
45,1092.62,1382.36,12.86,0.0003,1.93,1.615,0.032,0.008,0.472,1
1711,1227.45,904.192,18.1976,0.0023,0.386,0.51,0.069,0.052,0.47,1
2219,1073.13,1213.34,18.3492,0.0025,1.113,0.951,0.043,0.047,0.47,1
2212,1041.39,1156.95,18.3883,0.0021,1.027,0.732,0.039,0.039,0.47,1
2475,844.665,906.616,18.5295,0.0024,1.012,0.964,0.055,0.064,0.47,1
2553,871.353,1032.43,18.7524,0.0027,1.126,0.995,0.058,0.073,0.47,1
2189,719.156,872.444,18.3277,0.0019,0.918,0.676,0.064,0.053,0.46,1
2254,1275.2,896.681,18.3587,0.002,1.027,0.782,0.048,0.06,0.46,1
2272,1151.9,1110.34,18.4574,0.002,1.043,0.866,0.043,0.051,0.46,1
2339,1328.2,1164.84,18.4714,0.0023,0.958,0.736,0.054,0.045,0.46,1
2432,1094.41,892.411,18.5571,0.0025,1.087,1.102,0.055,0.06,0.46,1
2365,1320.29,1080.72,18.5684,0.0028,1.024,0.728,0.049,0.047,0.46,1
2504,713.981,1036.18,18.7892,0.0027,0.964,0.854,0.058,0.054,0.46,1
1980,1299.11,1285.83,18.1574,0.002,1.058,0.768,0.039,0.042,0.44,1
2060,823.884,882.451,18.2155,0.0019,0.934,0.761,0.045,0.053,0.44,1
2261,1252.8,943.561,18.3214,0.0019,1.055,0.829,0.051,0.058,0.44,1
51,955.553,1149.7,13.2592,0.0003,1.211,1.141,0.006,0.006,0.439,1
2361,1109.4,1169.3,18.5284,0.0027,1.293,0.91,0.05,0.051,0.42,1
1548,1070.99,1304.69,17.8167,0.0015,0.782,0.551,0.03,0.027,0.41,1
2279,931.315,979.887,18.3368,0.0027,1.299,1.053,0.072,0.084,0.39,1
2218,618.196,1051.22,18.4949,0.0022,0.642,0.58,0.052,0.036,0.34,1
2344,1115.19,1444.59,18.4498,0.0023,1.351,0.906,0.047,0.054,0.3,1
17,771.589,1148.83,12.4331,0.0002,0.703,0.609,0.006,0.004,0.205,1
1783,993.802,1311.3,17.5181,0.0017,2.038,1.45,0.024,0.046,0.0,1
97,833.168,1371.33,13.8324,0.0003,1.152,1.007,0.007,0.007,0.87,0
202,1358.48,987.969,14.9346,0.001,0.685,0.541,0.017,0.013,0.683,0
2532,1231.39,1271.15,18.813,0.0028,1.452,1.338,0.061,0.086,0.67,0
33,1113.96,997.768,13.1882,0.0003,0.244,0.249,0.006,0.006,0.658,0
706,873.012,1503.89,16.2628,0.0006,1.505,1.303,0.012,0.016,0.64,0
576,677.17,1189.93,16.3095,0.0012,0.739,0.517,0.01,0.019,0.637,0
113,782.676,1436.57,14.2396,0.0003,0.316,0.248,0.009,0.009,0.632,0
813,731.951,1277.86,16.7378,0.0009,0.98,0.859,0.013,0.013,0.63,0
196,1382.41,1064.58,14.9211,0.0004,0.757,0.632,0.007,0.006,0.619,0
188,1064.95,1530.74,14.5845,0.0003,1.417,1.215,0.009,0.009,0.615,0
407,921.763,877.693,15.7416,0.0006,0.735,0.606,0.015,0.012,0.611,0
680,1218.94,895.9,16.4247,0.001,1.033,0.862,0.018,0.015,0.609,0
437,892.626,1347.28,15.8926,0.0008,0.616,0.504,0.009,0.008,0.602,0
761,1087.54,1017.74,16.4926,0.0008,1.389,1.144,0.019,0.021,0.6,0
209,1004.67,1101.98,14.7503,0.0006,1.374,1.255,0.006,0.006,0.585,0
261,734.486,955.003,14.9079,0.0003,1.427,1.29,0.014,0.019,0.582,0
170,1117.05,1346.76,14.4705,0.0003,1.457,1.33,0.007,0.007,0.57,0
768,1082.33,1227.87,16.4443,0.0008,1.486,1.266,0.011,0.013,0.57,0
748,917.518,1289.13,16.2913,0.0008,1.649,1.4,0.011,0.018,0.55,0
668,856.691,1494.26,16.4568,0.0008,0.913,0.733,0.013,0.015,0.545,0
392,913.053,1020.51,15.3945,0.0005,1.542,1.391,0.01,0.017,0.54,0
268,1178.88,853.25,15.2167,0.0004,0.808,0.729,0.015,0.012,0.538,0
548,730.599,1417.15,15.9473,0.0006,1.418,1.251,0.009,0.013,0.53,0
1180,793.319,1377.44,17.1361,0.0011,1.353,1.109,0.018,0.025,0.53,0
435,824.839,1264.92,15.4383,0.0005,1.658,1.47,0.007,0.01,0.52,0
450,1043.97,1367.72,15.6001,0.0007,1.5,1.343,0.008,0.01,0.52,0
874,638.872,1076.37,16.6661,0.0009,1.416,1.294,0.012,0.016,0.52,0
611,1018.94,1087.58,16.3982,0.0008,0.748,0.613,0.012,0.01,0.518,0
316,714.66,1362.47,15.1143,0.0003,1.468,1.407,0.007,0.009,0.51,0
460,1072.44,887.487,15.7595,0.0006,1.186,1.082,0.013,0.013,0.51,0
617,808.765,1226.54,16.1425,0.0007,1.37,1.168,0.009,0.011,0.51,0
627,746.295,931.442,16.3303,0.0009,0.927,0.838,0.019,0.016,0.509,0
416,1260.44,1083.67,15.4779,0.0007,1.505,1.346,0.009,0.01,0.5,0
1009,626.243,1097.3,17.1066,0.001,0.908,0.744,0.017,0.016,0.5,0
434,1017.91,860.226,15.8874,0.0006,0.57,0.49,0.017,0.012,0.491,0
574,1033.95,1270.45,16.2887,0.0018,0.762,0.613,0.013,0.012,0.49,0
847,924.692,1171.94,16.5823,0.0008,1.479,1.291,0.014,0.019,0.49,0
1392,1344.32,971.905,17.5897,0.0012,0.869,0.731,0.03,0.029,0.49,0
1656,1117.58,1412.4,17.8292,0.0018,1.068,0.79,0.03,0.03,0.49,0
1793,1389.49,1156.32,17.9809,0.0017,1.108,0.94,0.033,0.04,0.49,0
279,828.906,1249.97,15.3407,0.0005,0.587,0.5,0.007,0.007,0.485,0
1132,782.119,916.126,17.2091,0.0011,0.963,0.799,0.023,0.026,0.48,0
1708,1178.35,1343.82,17.7995,0.0018,1.382,1.224,0.026,0.036,0.48,0
93,1173.38,1186.43,13.5351,0.0004,1.65,1.524,0.006,0.006,0.478,0
415,822.304,964.21,15.7078,0.0005,0.854,0.718,0.017,0.014,0.477,0
657,662.572,1196.16,16.4648,0.0009,0.837,0.647,0.013,0.01,0.477,0
1241,1166.28,1484.79,17.359,0.0012,1.13,0.84,0.02,0.022,0.47,0
1269,919.815,1450.79,17.4591,0.001,0.969,0.77,0.02,0.021,0.47,0
1292,615.358,1112.28,17.5242,0.0013,0.873,0.72,0.024,0.02,0.47,0
1827,882.109,1129.76,18.1108,0.0016,0.877,0.791,0.034,0.033,0.47,0
252,1006.3,1005.3,15.2324,0.0005,0.672,0.568,0.008,0.006,0.467,0
634,1340.23,1066.14,16.4682,0.0008,0.764,0.637,0.012,0.01,0.463,0
405,684.621,1293.25,15.7888,0.0014,0.569,0.286,0.009,0.033,0.46,0
816,923.05,778.74,16.7497,0.001,0.96,0.837,0.021,0.021,0.46,0
924,1069.27,1130.04,16.9426,0.0013,1.058,0.887,0.016,0.016,0.46,0
1289,1022.44,1110.74,17.409,0.0012,1.197,1.031,0.024,0.028,0.46,0
1573,1241.31,1001.78,17.7282,0.0014,1.202,1.031,0.029,0.037,0.46,0
1505,1120.82,844.314,17.7958,0.0014,0.577,0.5,0.035,0.029,0.46,0
696,1079.45,931.596,16.5696,0.0008,0.737,0.622,0.024,0.018,0.457,0
162,1122.36,1308.98,14.7051,0.0003,0.763,0.647,0.007,0.008,0.456,0
127,1278.18,1235.25,14.2736,0.0003,0.862,0.733,0.007,0.007,0.452,0
144,628.801,1263.19,14.5349,0.0003,0.741,0.654,0.006,0.006,0.451,0
1141,1155.94,859.268,17.2441,0.001,0.923,0.791,0.025,0.024,0.45,0
1372,1155.67,1240.61,17.6005,0.0012,0.919,0.729,0.023,0.022,0.45,0
1364,1116.05,939.339,17.6349,0.0013,0.816,0.675,0.035,0.032,0.45,0
1787,1093.95,1033.53,18.0553,0.0017,0.937,0.76,0.036,0.027,0.45,0
1033,820.634,1332.93,17.1527,0.001,0.905,0.714,0.019,0.015,0.446,0
1203,1159.54,1392.3,17.3728,0.0014,1.013,0.856,0.024,0.022,0.445,0
931,768.671,1361.44,16.7476,0.0009,1.468,1.263,0.016,0.021,0.44,0
839,1078.86,1264.04,16.8409,0.0011,0.888,0.739,0.015,0.013,0.44,0
1145,785.812,1153.11,17.2425,0.0013,1.028,0.905,0.023,0.023,0.44,0
1249,978.258,926.196,17.391,0.0012,0.91,0.745,0.026,0.026,0.44,0
1416,1213.5,1109.15,17.6266,0.0026,1.075,0.81,0.02,0.025,0.44,0
2242,1129.59,891.376,18.4028,0.0019,0.906,0.724,0.048,0.045,0.44,0
1378,727.324,1055.83,17.7758,0.0013,0.43,0.334,0.026,0.019,0.438,0
157,640.7,1096.17,14.7692,0.0004,0.361,0.347,0.006,0.005,0.435,0
747,960.167,1394.55,16.6122,0.0009,0.933,0.766,0.014,0.013,0.431,0
1286,846.632,1236.58,17.3418,0.0013,1.259,1.046,0.023,0.023,0.43,0
1250,1190.45,1110.43,17.5152,0.0012,0.821,0.619,0.023,0.021,0.43,0
1530,838.45,1295.11,17.7152,0.0016,1.026,0.83,0.039,0.041,0.43,0
1623,793.278,1434.87,17.8096,0.0019,1.266,0.958,0.032,0.034,0.43,0
1730,1097.61,1338.36,17.9262,0.0017,1.07,0.854,0.029,0.032,0.43,0
2333,808.433,841.272,18.5801,0.0025,1.024,0.867,0.051,0.062,0.43,0
183,845.01,1001.87,14.938,0.0005,0.549,0.461,0.006,0.005,0.425,0
253,1084.22,1409.31,15.1772,0.0005,0.796,0.714,0.009,0.008,0.422,0
867,802.097,1412.05,16.9897,0.001,0.539,0.447,0.019,0.015,0.421,0
796,824.958,1147.55,16.7378,0.0013,0.969,0.84,0.016,0.018,0.42,0
950,912.812,936.179,16.9762,0.001,0.887,0.699,0.029,0.022,0.42,0
1218,1076.46,1006.28,17.3622,0.0013,0.969,0.767,0.022,0.022,0.42,0
1443,699.868,1284.0,17.671,0.0013,0.892,0.763,0.026,0.028,0.42,0
1964,878.433,1319.64,18.1063,0.0023,0.971,0.715,0.038,0.036,0.42,0
1707,675.143,1146.7,18.1824,0.0067,0.697,0.6,0.035,0.029,0.42,0
2018,1161.08,1109.7,18.2325,0.0018,0.876,0.685,0.039,0.039,0.42,0
2198,1088.81,1189.44,18.2567,0.0017,1.157,0.668,0.042,0.053,0.42,0
2158,1278.61,1097.93,18.2729,0.0022,1.212,1.053,0.047,0.053,0.42,0
2121,963.534,1025.71,18.2781,0.002,1.082,0.731,0.037,0.04,0.42,0
2177,867.429,1179.76,18.3489,0.0042,1.267,0.901,0.045,0.043,0.42,0
2091,862.036,1053.42,18.4515,0.002,0.644,0.546,0.048,0.035,0.42,0
2680,724.655,1021.07,19.0502,0.0027,0.806,0.59,0.068,0.059,0.42,0
722,637.944,1033.14,16.4379,0.001,1.277,1.111,0.012,0.013,0.418,0
965,784.028,1225.49,17.0364,0.001,0.979,0.896,0.016,0.016,0.41,0
961,942.318,1012.98,17.0599,0.0012,0.932,0.786,0.019,0.018,0.41,0
1270,1196.81,1213.81,17.1241,0.0012,1.636,1.538,0.023,0.033,0.41,0
1261,972.507,1054.82,17.2799,0.0011,1.351,1.209,0.022,0.027,0.41,0
2066,1207.26,1093.5,18.2965,0.0021,0.95,0.892,0.042,0.042,0.41,0
2436,766.261,902.173,18.7269,0.0023,0.585,0.526,0.078,0.062,0.41,0
2438,1255.94,1071.41,18.7536,0.0027,0.703,0.643,0.061,0.055,0.41,0
2667,673.168,999.42,18.8831,0.0026,1.191,0.96,0.058,0.07,0.41,0
426,1148.45,1089.06,15.9301,0.0008,0.489,0.442,0.01,0.007,0.408,0
459,922.422,905.37,15.9237,0.0007,0.746,0.616,0.017,0.014,0.4,0
940,861.198,805.146,17.049,0.0012,0.798,0.694,0.032,0.024,0.4,0
1267,1148.34,1319.41,17.1766,0.0012,1.554,1.31,0.021,0.026,0.4,0
1101,1222.23,1329.19,17.3987,0.0039,0.819,0.757,0.033,0.027,0.4,0
1214,837.817,1275.67,17.4331,0.0013,0.805,0.658,0.023,0.02,0.4,0
1348,1153.56,1195.08,17.5448,0.0012,1.107,0.931,0.025,0.025,0.4,0
1552,972.429,1488.09,17.5936,0.0015,1.395,1.192,0.024,0.032,0.4,0
1786,833.618,1457.87,17.9962,0.0024,1.02,0.799,0.032,0.033,0.4,0
1961,1025.86,873.401,18.045,0.0016,1.087,0.841,0.041,0.047,0.4,0
1996,1108.49,1124.22,18.1648,0.002,1.021,0.75,0.04,0.038,0.4,0
2112,945.8,1151.56,18.2257,0.0035,0.985,0.736,0.047,0.046,0.4,0
2061,1071.9,811.669,18.2462,0.002,0.824,0.664,0.045,0.044,0.4,0
2324,1282.3,962.034,18.4684,0.0022,0.952,0.788,0.056,0.062,0.4,0
2287,1026.37,1518.44,18.4743,0.0025,0.914,0.673,0.037,0.044,0.4,0
2180,637.968,993.466,18.4778,0.0021,0.58,0.533,0.058,0.037,0.4,0
2384,721.948,1289.53,18.5363,0.0022,0.902,0.649,0.045,0.047,0.4,0
421,1119.93,1117.24,15.7987,0.0011,0.875,0.712,0.01,0.009,0.399,0
181,660.965,1238.74,14.5957,0.0003,1.365,1.221,0.006,0.006,0.391,0
87,1134.5,1283.45,13.9839,0.0003,0.252,0.196,0.007,0.007,0.39,0
1088,718.842,1378.84,17.3511,0.0012,0.402,0.336,0.022,0.016,0.39,0
1307,1384.02,1196.54,17.5323,0.0015,0.939,0.759,0.023,0.023,0.39,0
1377,981.263,1262.17,17.6204,0.0015,0.915,0.773,0.023,0.022,0.39,0
1563,690.513,1135.14,17.8563,0.0016,0.905,0.856,0.029,0.032,0.39,0
1696,1083.4,1133.58,17.9267,0.0019,0.997,0.885,0.03,0.033,0.39,0
1672,876.949,909.247,17.9891,0.0022,0.869,0.706,0.052,0.043,0.39,0
2230,1306.37,989.768,18.1736,0.0019,1.228,0.882,0.04,0.05,0.39,0
2019,947.131,1059.08,18.1908,0.002,1.144,0.944,0.038,0.043,0.39,0
2117,757.933,1240.54,18.2689,0.0019,1.056,0.762,0.039,0.044,0.39,0
2692,1192.2,991.06,18.8602,0.0025,1.081,0.736,0.071,0.075,0.39,0
2705,759.972,1020.77,19.0435,0.0028,1.077,0.96,0.076,0.081,0.39,0
553,1104.36,1129.09,16.2477,0.0007,0.792,0.682,0.011,0.009,0.381,0
1092,997.463,1174.47,17.2093,0.0012,0.971,0.795,0.017,0.016,0.38,0
1301,1017.91,1109.39,17.5359,0.0026,0.946,0.761,0.025,0.027,0.38,0
1487,773.036,1316.38,17.7554,0.0018,0.869,0.74,0.026,0.024,0.38,0
1726,1263.74,1441.47,17.9184,0.0015,1.046,0.854,0.033,0.028,0.38,0
2565,691.648,1065.5,18.7862,0.0023,0.943,0.666,0.063,0.059,0.38,0
958,1156.42,794.68,17.0048,0.001,0.885,0.72,0.023,0.019,0.371,0
833,1136.85,1207.48,16.8335,0.0009,0.92,0.74,0.016,0.015,0.37,0
970,928.356,1430.98,17.0106,0.0008,0.959,0.815,0.016,0.016,0.37,0
1259,1057.39,1082.64,17.482,0.0016,0.953,0.766,0.02,0.019,0.37,0
1396,906.176,949.01,17.5774,0.0014,0.886,0.726,0.033,0.028,0.37,0
1499,1050.09,1321.46,17.86,0.0023,0.693,0.499,0.027,0.022,0.37,0
1767,931.162,1418.87,17.9518,0.0016,1.02,0.825,0.03,0.036,0.37,0
1835,1098.98,921.304,17.9905,0.0015,0.977,1.266,0.036,0.059,0.37,0
2001,861.483,882.166,18.1018,0.0025,1.097,0.861,0.047,0.046,0.37,0
2126,792.882,1168.93,18.3456,0.0025,1.03,0.866,0.04,0.044,0.37,0
2399,1098.05,1431.57,18.5318,0.0023,1.096,0.863,0.047,0.055,0.37,0
2407,1154.29,1051.64,18.6041,0.0027,0.991,0.807,0.048,0.046,0.37,0
2682,883.3,1087.5,19.0854,0.0032,0.846,0.69,0.072,0.073,0.37,0
597,838.168,1361.21,16.8307,0.0074,0.844,0.726,0.046,0.034,0.368,0
885,1254.12,1390.64,17.1982,0.0027,1.392,1.251,0.073,0.054,0.36,0
1603,953.803,1517.95,17.7975,0.0015,1.032,0.957,0.026,0.032,0.36,0
1513,1283.78,1389.43,17.8144,0.0019,1.061,0.971,0.036,0.034,0.36,0
2368,788.332,1068.92,18.5175,0.002,1.13,0.913,0.043,0.052,0.36,0
2649,1124.58,1262.81,18.8352,0.0027,1.135,0.854,0.062,0.069,0.36,0
2700,674.392,962.147,18.9671,0.0029,0.905,0.701,0.091,0.094,0.36,0
2671,858.202,1069.64,19.0375,0.0028,1.063,0.896,0.071,0.075,0.36,0
2785,1115.07,1052.3,19.1172,0.0034,1.167,0.937,0.078,0.086,0.36,0
2744,1182.74,1049.85,19.1445,0.0032,1.056,0.889,0.082,0.079,0.36,0
1219,1212.7,896.925,17.3396,0.0017,0.977,0.797,0.026,0.025,0.35,0
1918,1113.84,863.206,18.0417,0.0018,1.011,0.79,0.043,0.046,0.35,0
1905,984.359,1400.15,18.1518,0.0018,0.837,0.613,0.039,0.034,0.35,0
2527,1175.73,1248.57,18.6679,0.0025,1.079,0.877,0.068,0.065,0.35,0
2619,903.124,1369.74,18.9473,0.0028,0.981,0.769,0.07,0.062,0.35,0
2673,1301.67,1031.98,18.9563,0.0034,1.104,0.884,0.066,0.071,0.35,0
