
# Tue 09:18:20 20-Feb-2018
# List of observations files:
#		daom_bh73.obs
# Config:	noche.cfg
# Parameters:	noche.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
ID  x  y  V  eV  BV  eBV  UB  eUB  VI  eVI
2394       3789.36 3802.63 17.123  0.020   1.104   0.033   0.185   0.057   1.414   0.023  
2395       427.885 481.632 17.225  0.020   1.313   0.038   INDEF   INDEF   1.661   0.025  
2396       2922.71 2052.58 17.070  0.017   1.092   0.030   0.321   0.069   1.245   0.022  
2397       528.196 3765.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2398       2742.56 251.236 17.199  0.020   1.546   0.040   INDEF   INDEF   1.713   0.026  
2399       3323.35 2419.30 17.121  0.019   1.204   0.034   INDEF   INDEF   1.409   0.022  
2400       692.272 3424.81 17.257  0.019   1.122   0.061   INDEF   INDEF   1.597   0.025  
2401       1668.42 2382.02 17.291  0.024   1.337   0.069   INDEF   INDEF   1.613   0.026  
2402       2462.97 756.690 17.266  0.020   1.651   0.046   INDEF   INDEF   1.799   0.026  
2403       2816.51 976.898 17.162  0.016   1.437   0.035   INDEF   INDEF   1.591   0.023  
2404       212.191 1648.53 17.852  0.027   1.829   0.074   INDEF   INDEF   2.368   0.029  
2405       3365.86 3585.16 17.132  0.015   0.960   0.031   0.210   0.059   1.260   0.021  
2406       2241.93 3506.83 17.752  0.032   1.718   0.077   INDEF   INDEF   2.158   0.033  
2407       2147.80 3317.83 17.118  0.014   0.845   0.029   0.408   0.074   1.121   0.021  
2408       1087.91 1770.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2409       2810.14 557.250 17.122  0.020   1.245   0.039   INDEF   INDEF   1.404   0.027  
2410       3566.58 1423.47 17.449  0.019   1.554   0.053   INDEF   INDEF   1.876   0.022  
2411       589.368 2592.00 17.123  0.018   1.057   0.032   0.228   0.062   1.351   0.022  
2412       3075.76 961.305 17.245  0.018   1.428   0.039   0.467   0.123   1.683   0.022  
2413       354.931 3158.23 17.145  0.016   1.034   0.031   0.264   0.070   1.353   0.022  
2414       3862.99 1754.84 17.233  0.017   1.352   0.038   0.806   0.150   1.617   0.021  
2415       2901.81 1250.90 17.296  0.019   1.569   0.043   INDEF   INDEF   1.835   0.024  
2416       257.646 3335.77 17.706  0.024   1.806   0.068   INDEF   INDEF   2.374   0.028  
2417       4084.13 2241.78 17.239  0.020   1.161   0.037   0.488   0.087   1.576   0.022  
2418       2277.74 2545.96 17.102  0.018   1.086   0.032   0.321   0.151   1.308   0.022  
2419       2272.35 1996.88 17.978  0.033   1.951   0.099   INDEF   INDEF   2.344   0.033  
2420       1070.24 2378.66 17.209  0.019   1.298   0.035   0.440   0.098   1.572   0.022  
2421       568.526 1528.29 17.138  0.023   1.086   0.037   INDEF   INDEF   1.384   0.026  
2422       3933.12 3228.40 17.091  0.018   1.138   0.032   0.450   0.083   1.296   0.022  
2423       66.780  1657.88 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2424       3153.78 3159.49 17.172  0.018   1.085   0.032   0.431   0.090   1.455   0.023  
2425       637.961 3343.88 17.325  0.020   1.154   0.037   0.618   0.106   1.736   0.023  
2426       1993.08 3972.50 17.178  0.016   1.201   0.035   INDEF   INDEF   1.459   0.020  
2427       3013.96 2482.92 17.169  0.016   1.137   0.038   INDEF   INDEF   1.409   0.021  
2428       1376.36 3942.95 17.201  0.013   1.159   0.031   0.471   0.097   1.527   0.019  
2429       446.694 857.508 17.128  0.022   2.159   0.125   INDEF   INDEF   1.389   0.027  
2430       2721.52 2584.29 17.184  0.019   1.313   0.037   INDEF   INDEF   1.513   0.023  
2431       3960.61 2574.02 17.156  0.017   1.122   0.032   0.327   0.074   1.422   0.021  
2432       1340.71 315.689 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2433       4093.67 2111.53 16.995  0.018   2.493   0.059   INDEF   INDEF   INDEF   INDEF  
2434       3006.34 387.968 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2435       2896.63 2139.62 17.957  0.028   2.133   0.111   INDEF   INDEF   2.384   0.029  
2436       2725.57 1967.41 18.300  0.049   3.590   0.487   INDEF   INDEF   2.652   0.049  
2437       2764.10 473.992 17.194  0.018   1.362   0.038   INDEF   INDEF   1.572   0.024  
2438       2825.40 767.453 17.108  0.016   1.307   0.036   0.411   0.091   1.346   0.023  
2439       3531.31 1386.46 17.213  0.018   1.190   0.037   0.409   0.095   1.542   0.022  
2440       2239.50 1532.27 17.135  0.016   1.361   0.031   INDEF   INDEF   1.421   0.019  
2441       3024.09 3756.34 17.937  0.030   1.886   0.091   INDEF   INDEF   2.329   0.031  
2442       1435.92 449.502 17.158  0.021   1.096   0.035   0.555   0.093   1.430   0.026  
2443       2724.37 2200.23 17.149  0.018   1.194   0.034   0.251   0.081   1.423   0.022  
2444       3251.20 2291.49 17.862  0.030   1.892   0.073   INDEF   INDEF   2.323   0.031  
2445       4101.05 3887.79 17.171  0.014   1.142   0.032   0.342   0.078   INDEF   INDEF  
2446       2687.64 3342.37 17.227  0.016   1.245   0.032   0.394   0.078   1.596   0.020  
2447       711.658 2838.43 17.236  0.017   1.276   0.034   INDEF   INDEF   1.589   0.021  
2448       1866.47 3402.75 17.472  0.023   1.574   0.057   INDEF   INDEF   1.864   0.025  
2449       1458.90 2095.86 17.643  0.023   1.863   0.060   INDEF   INDEF   2.052   0.024  
2450       802.183 722.537 17.167  0.025   1.306   0.041   0.388   0.084   1.523   0.028  
2451       3884.08 34.828  17.524  0.023   1.563   0.051   INDEF   INDEF   2.017   0.026  
2452       527.538 3984.57 17.167  0.018   0.987   0.032   0.336   0.073   1.337   0.025  
2453       1543.61 940.839 17.360  0.024   1.362   0.046   INDEF   INDEF   1.746   0.026  
2454       86.564  2069.88 17.133  0.021   0.950   0.034   0.308   0.069   1.247   0.026  
2455       1114.49 2856.56 17.247  0.020   1.272   0.037   0.285   0.093   1.599   0.023  
2456       1083.27 278.769 17.111  0.021   1.195   0.042   0.580   0.089   1.333   0.026  
2457       2349.70 1674.27 17.227  0.019   0.964   0.035   0.220   0.060   1.486   0.026  
2458       2678.83 993.654 17.132  0.018   1.185   0.033   INDEF   INDEF   1.344   0.023  
2459       1000.47 1436.46 17.145  0.018   1.143   0.033   0.404   0.071   1.391   0.021  
2460       3024.52 3835.23 17.279  0.017   1.342   0.038   INDEF   INDEF   1.622   0.020  
2461       665.141 1869.92 17.120  0.021   1.089   0.036   0.410   0.086   1.322   0.025  
2462       1241.37 2183.73 17.133  0.018   1.140   0.035   0.361   0.073   1.346   0.021  
2463       3477.38 2349.44 17.410  0.025   1.430   0.083   0.412   0.151   1.726   0.027  
2464       1037.58 3547.94 17.199  0.018   1.289   0.036   0.278   0.081   1.542   0.023  
2465       3379.61 3251.59 17.175  0.017   1.102   0.033   1.955   0.580   1.396   0.021  
2466       392.053 772.196 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2467       3721.27 3520.57 17.160  0.018   1.296   0.035   0.645   0.114   1.454   0.023  
2468       97.311  85.364  17.463  0.020   1.768   0.053   INDEF   INDEF   2.165   0.026  
2469       3642.67 514.022 18.235  0.038   2.168   0.139   -0.553  0.490   2.614   0.038  
2470       1928.53 3921.78 17.198  0.014   0.984   0.030   0.471   0.091   1.385   0.019  
2471       3946.42 762.819 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2472       1730.56 50.418  17.176  0.020   1.061   0.036   INDEF   INDEF   1.367   0.029  
2473       607.321 3985.20 17.209  0.019   0.808   0.032   0.468   0.061   1.301   0.025  
2474       466.286 967.221 17.278  0.021   1.313   0.046   0.456   0.108   1.666   0.026  
2475       358.302 2902.19 17.162  0.019   1.122   0.035   0.497   0.088   1.390   0.024  
2476       3649.47 1977.56 17.375  0.024   1.279   0.046   0.491   0.128   1.732   0.026  
2477       3364.65 3826.31 17.277  0.017   1.256   0.035   INDEF   INDEF   1.630   0.021  
2478       2964.93 2208.77 17.679  0.022   2.115   0.091   INDEF   INDEF   2.312   0.027  
2479       2017.21 1983.25 17.183  0.016   1.023   0.031   0.260   0.075   1.365   0.021  
2480       1948.79 4061.81 17.137  0.015   0.875   0.029   0.425   0.074   1.083   0.021  
2481       2497.42 3479.98 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2482       525.746 706.982 17.164  0.020   0.980   0.034   0.342   0.066   1.318   0.025  
2483       2578.39 2292.33 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2484       1790.50 1503.27 17.217  0.016   1.202   0.032   0.621   0.101   1.504   0.019  
2485       3222.08 3962.30 17.189  0.019   1.075   0.038   0.329   0.073   1.408   0.023  
2486       3482.52 3613.74 17.178  0.016   1.180   0.032   0.380   0.083   1.430   0.022  
2487       1055.40 3492.43 17.196  0.019   1.320   0.043   0.468   0.099   1.478   0.023  
2488       3414.93 1253.53 17.196  0.018   1.341   0.036   INDEF   INDEF   1.491   0.022  
2489       2335.75 851.750 17.175  0.021   0.945   0.042   INDEF   INDEF   1.207   0.031  
2490       782.502 1545.09 17.235  0.021   1.254   0.038   INDEF   INDEF   1.536   0.024  
2491       3927.04 3565.41 17.865  0.031   1.964   0.082   INDEF   INDEF   2.274   0.032  
2492       3171.13 2800.98 17.174  0.019   1.214   0.038   0.614   0.106   1.425   0.024  
2493       3181.65 3635.60 17.223  0.017   1.265   0.034   0.671   0.121   1.558   0.022  
2494       303.325 1742.67 17.160  0.022   0.921   0.033   0.241   0.063   1.238   0.026  
2495       3473.98 3080.46 17.353  0.021   1.332   0.042   INDEF   INDEF   1.711   0.024  
2496       3904.42 2685.56 17.221  0.024   1.201   0.041   INDEF   INDEF   1.490   0.027  
2497       1414.66 3998.05 17.210  0.018   1.169   0.035   0.217   0.078   1.483   0.023  
2498       500.696 1886.95 17.195  0.017   1.109   0.032   0.408   0.081   1.438   0.024  
2499       3580.76 486.076 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2500       2553.16 2285.19 18.179  0.031   0.202   0.066   INDEF   INDEF   2.523   0.031  
2501       2297.93 636.461 17.170  0.018   1.384   0.037   0.658   0.109   1.489   0.025  
2502       2846.51 2610.33 17.193  0.019   1.075   0.036   0.607   0.185   1.392   0.022  
2503       4074.78 333.505 17.356  0.019   1.294   0.039   INDEF   INDEF   1.763   0.023  
2504       1301.64 3735.42 17.242  0.019   1.133   0.059   0.281   0.099   1.474   0.024  
2505       2329.01 1236.18 17.226  0.015   1.138   0.031   0.485   0.084   1.517   0.022  
2506       2402.39 423.470 17.193  0.015   1.384   0.036   INDEF   INDEF   1.481   0.024  
2507       3610.92 2197.55 18.252  0.037   2.027   0.133   INDEF   INDEF   2.577   0.037  
2508       3120.64 1279.22 17.244  0.016   1.435   0.038   INDEF   INDEF   1.577   0.021  
2509       2636.69 2219.31 17.284  0.022   1.348   0.039   0.469   0.111   1.624   0.024  
2510       3418.15 453.031 17.195  0.016   1.223   0.037   INDEF   INDEF   1.401   0.020  
2511       92.011  3180.21 17.208  0.016   1.032   0.033   INDEF   INDEF   1.348   0.024  
2512       3312.19 576.993 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2513       2601.88 879.474 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2514       747.957 3015.50 17.190  0.018   1.107   0.035   0.298   0.085   1.380   0.023  
2515       1760.00 2624.88 17.188  0.021   1.321   0.038   INDEF   INDEF   1.451   0.024  
2516       3294.50 2929.18 17.281  0.014   1.329   0.035   INDEF   INDEF   1.623   0.019  
2517       2043.09 3784.77 17.184  0.019   1.092   0.033   INDEF   INDEF   1.367   0.023  
2518       2253.88 109.937 17.154  0.021   1.108   0.037   0.394   0.082   1.305   0.029  
2519       3508.25 1660.13 17.294  0.019   1.337   0.065   INDEF   INDEF   1.554   0.023  
2520       2715.69 1108.40 17.257  0.019   1.203   0.041   INDEF   INDEF   1.546   0.025  
2521       1684.10 1343.24 17.154  0.017   1.144   0.033   INDEF   INDEF   1.286   0.022  
2522       2591.25 1320.07 17.997  0.036   1.765   0.091   INDEF   INDEF   2.410   0.038  
2523       3839.86 645.592 17.191  0.017   1.144   0.033   INDEF   INDEF   1.377   0.022  
2524       3885.28 3096.81 17.170  0.022   1.224   0.037   0.550   0.096   1.407   0.024  
2525       631.064 707.930 17.185  0.026   1.061   0.041   0.463   0.085   1.388   0.029  
2526       2421.49 244.486 17.192  0.017   1.121   0.063   0.288   0.097   1.292   0.026  
2527       2398.20 2419.74 17.175  0.017   1.067   0.032   0.405   0.071   1.318   0.023  
2528       3089.00 1041.45 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2529       2516.95 330.496 17.159  0.021   1.198   0.042   0.631   0.109   1.339   0.027  
2530       3149.95 876.586 18.338  0.040   2.027   0.132   INDEF   INDEF   2.677   0.040  
2531       2286.00 1361.74 17.277  0.019   1.183   0.037   0.528   0.086   1.582   0.023  
2532       2226.23 3952.90 17.227  0.019   1.220   0.038   INDEF   INDEF   1.461   0.023  
2533       3322.02 3133.26 17.266  0.020   1.254   0.035   INDEF   INDEF   1.578   0.024  
2534       2088.80 1739.71 17.245  0.021   1.298   0.070   0.438   0.124   1.457   0.024  
2535       1765.67 2586.76 17.746  0.025   1.592   0.066   INDEF   INDEF   2.090   0.027  
2536       2418.01 3540.34 17.474  0.021   1.654   0.055   INDEF   INDEF   1.812   0.023  
2537       2541.11 3563.05 17.680  0.021   1.382   0.055   INDEF   INDEF   2.232   0.025  
2538       476.860 3211.89 17.174  0.018   1.179   0.033   0.431   0.088   1.362   0.024  
2539       2338.44 411.736 17.323  0.020   1.504   0.089   INDEF   INDEF   1.630   0.027  
2540       997.211 319.348 17.460  0.022   1.552   0.059   INDEF   INDEF   1.874   0.026  
2541       2436.15 3235.43 17.295  0.016   1.407   0.040   INDEF   INDEF   1.575   0.020  
2542       3876.45 3557.32 17.213  0.018   1.077   0.035   0.447   0.084   1.386   0.023  
2543       596.840 2724.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2544       2656.49 512.934 17.177  0.019   1.340   0.041   INDEF   INDEF   1.357   0.026  
2545       12.929  543.164 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2546       3320.80 518.026 17.393  0.023   1.133   0.045   0.800   0.155   1.711   0.026  
2547       8.889   2288.50 16.455  0.031   4.506   0.204   INDEF   INDEF   -0.394  0.047  
2548       4070.48 1302.20 17.445  0.023   1.321   0.047   INDEF   INDEF   1.796   0.026  
2549       3194.28 3681.04 17.238  0.017   1.214   0.066   0.182   0.100   1.398   0.022  
2550       1215.06 291.273 17.297  0.021   1.481   0.041   0.771   0.156   1.731   0.027  
2551       3126.02 1640.36 17.232  0.016   1.084   0.037   INDEF   INDEF   1.364   0.023  
2552       3716.20 1122.01 17.317  0.016   1.338   0.039   INDEF   INDEF   1.617   0.021  
2553       785.493 2878.02 17.383  0.024   1.247   0.042   INDEF   INDEF   1.711   0.027  
2554       2793.16 1399.97 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2555       1801.33 954.819 17.418  0.021   1.512   0.051   INDEF   INDEF   1.796   0.025  
2556       2687.58 826.391 17.136  0.017   1.308   0.035   0.580   0.112   1.241   0.025  
2557       224.780 3058.59 17.301  0.022   1.313   0.042   0.497   0.127   1.637   0.027  
2558       1449.08 439.018 17.302  0.025   1.236   0.046   INDEF   INDEF   1.591   0.030  
2559       3335.56 2275.35 18.360  0.041   1.011   0.080   INDEF   INDEF   2.767   0.042  
2560       3346.44 777.960 17.624  0.028   1.557   0.058   INDEF   INDEF   1.965   0.030  
2561       3430.19 666.455 17.773  0.028   1.636   0.073   INDEF   INDEF   2.121   0.030  
2562       444.574 1580.66 17.728  0.028   1.833   0.069   INDEF   INDEF   2.132   0.031  
2563       770.815 1683.36 17.250  0.020   1.179   0.036   INDEF   INDEF   1.467   0.024  
2564       530.969 1893.77 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2565       429.478 237.684 17.253  0.028   1.177   0.043   INDEF   INDEF   1.500   0.032  
2566       922.001 3687.51 17.460  0.019   1.359   0.045   INDEF   INDEF   1.861   0.023  
2567       20.464  762.196 17.247  0.017   1.032   0.033   0.502   0.088   1.378   0.026  
2568       519.843 557.831 17.249  0.019   1.192   0.038   0.766   0.272   1.462   0.025  
2569       847.059 3590.08 18.060  0.033   1.939   0.181   INDEF   INDEF   2.485   0.035  
2570       2047.65 2054.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2571       3079.67 2834.03 17.210  0.017   0.931   0.030   0.410   0.066   1.201   0.024  
2572       2208.68 1533.41 17.200  0.018   1.145   0.034   0.410   0.086   1.351   0.024  
2573       3690.05 3992.94 17.220  0.017   1.203   0.036   0.192   0.079   1.392   0.021  
2574       3904.05 1389.94 17.382  0.020   1.268   0.047   INDEF   INDEF   1.669   0.024  
2575       3251.01 3910.84 17.245  0.019   1.051   0.033   INDEF   INDEF   1.397   0.024  
2576       2696.67 3626.54 17.346  0.021   1.268   0.065   0.510   0.279   1.567   0.024  
2577       3939.11 2031.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2578       1755.97 709.798 17.599  0.024   1.510   0.055   INDEF   INDEF   2.012   0.027  
2579       824.079 1175.06 18.023  0.031   1.689   0.077   INDEF   INDEF   2.389   0.032  
2580       2001.90 135.533 17.224  0.019   1.232   0.037   0.292   0.083   1.492   0.032  
2581       1643.45 3520.96 17.990  0.034   2.037   0.107   INDEF   INDEF   2.293   0.035  
2582       1338.83 1005.47 17.232  0.016   1.219   0.035   INDEF   INDEF   1.395   0.021  
2583       1950.57 429.240 18.106  0.037   2.174   0.129   INDEF   INDEF   2.537   0.039  
2584       1416.90 2450.15 18.013  0.031   2.025   0.113   INDEF   INDEF   2.327   0.032  
2585       2327.40 2268.96 17.943  0.031   1.926   0.097   INDEF   INDEF   2.236   0.032  
2586       3162.26 1482.23 17.946  0.025   2.110   0.099   INDEF   INDEF   2.386   0.027  
2587       3922.80 3702.80 17.232  0.020   1.195   0.036   0.334   0.085   1.431   0.024  
2588       688.136 3899.53 17.288  0.016   1.086   0.035   -0.075  0.130   1.476   0.025  
2589       755.988 2851.81 17.246  0.018   1.107   0.034   0.566   0.096   1.410   0.023  
2590       2213.59 2189.87 17.232  0.014   1.107   0.033   0.569   0.098   1.334   0.019  
2591       1782.70 415.317 17.392  0.022   1.413   0.080   INDEF   INDEF   1.671   0.028  
2592       1711.14 3014.46 17.405  0.022   1.372   0.042   INDEF   INDEF   1.721   0.025  
2593       455.862 1489.44 17.224  0.020   0.871   0.034   0.335   0.067   1.201   0.026  
2594       546.957 3761.75 17.485  0.021   1.107   0.041   -2.008  0.052   1.473   0.028  
2595       3143.76 306.130 17.278  0.017   0.830   0.032   INDEF   INDEF   1.172   0.027  
2596       2289.28 3807.76 17.195  0.020   1.098   0.037   INDEF   INDEF   1.264   0.026  
2597       215.846 3260.96 17.354  0.021   1.273   0.039   INDEF   INDEF   1.723   0.027  
2598       2583.58 1067.09 17.217  0.017   1.115   0.035   0.427   0.101   1.226   0.028  
2599       2545.36 2963.31 17.225  0.016   0.878   0.031   0.448   0.071   1.090   0.024  
2600       2376.27 2119.42 17.234  0.020   1.128   0.038   INDEF   INDEF   1.364   0.023  
2601       3490.36 2644.06 17.261  0.017   1.021   0.034   INDEF   INDEF   1.324   0.025  
2602       1220.36 711.216 17.238  0.022   1.138   0.037   INDEF   INDEF   1.386   0.027  
2603       2370.31 1644.96 17.332  0.017   1.201   0.037   0.271   0.108   1.582   0.022  
2604       2663.99 3281.86 17.948  0.030   1.713   0.135   INDEF   INDEF   2.255   0.031  
2605       1375.87 3751.63 18.586  0.041   2.225   0.124   INDEF   INDEF   2.899   0.041  
2606       4095.53 171.115 17.218  0.017   1.384   0.040   INDEF   INDEF   INDEF   INDEF  
2607       1484.91 1532.24 17.417  0.020   1.295   0.038   INDEF   INDEF   1.775   0.025  
2608       565.568 1045.42 17.303  0.022   1.153   0.040   INDEF   INDEF   1.507   0.027  
2609       1061.62 1133.54 17.234  0.018   1.166   0.033   0.457   0.093   1.375   0.024  
2610       1450.17 4023.45 18.494  0.043   2.102   0.172   INDEF   INDEF   2.770   0.043  
2611       2053.55 3437.93 17.231  0.020   1.178   0.038   0.257   0.086   1.371   0.023  
2612       2544.39 1998.12 17.204  0.023   1.178   0.040   0.382   0.176   1.327   0.027  
2613       1922.91 2116.03 17.261  0.021   1.243   0.036   0.309   0.085   1.471   0.024  
2614       2266.12 341.157 17.575  0.024   1.835   0.078   INDEF   INDEF   2.046   0.030  
2615       2556.79 2956.86 17.240  0.018   1.159   0.035   0.432   0.195   1.361   0.023  
2616       2738.78 3425.83 17.288  0.018   1.114   0.036   0.419   0.079   1.456   0.022  
2617       2161.64 3159.44 17.696  0.024   1.791   0.071   INDEF   INDEF   1.991   0.026  
2618       1542.27 1319.92 18.633  0.041   1.817   0.139   INDEF   INDEF   2.874   0.041  
2619       3081.88 3543.02 17.426  0.030   1.659   0.073   0.280   0.193   1.653   0.031  
2620       3527.13 3862.98 17.284  0.017   1.260   0.036   0.334   0.092   1.488   0.022  
2621       425.319 3002.52 17.987  0.029   2.144   0.107   INDEF   INDEF   2.405   0.032  
2622       1170.33 2926.08 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2623       2036.78 2099.26 17.235  0.022   1.250   0.039   0.474   0.101   1.411   0.026  
2624       3814.55 1954.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2625       3038.92 829.770 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2626       288.356 1673.69 17.235  0.018   0.939   0.034   0.365   0.077   1.217   0.024  
2627       3405.44 3512.57 17.303  0.029   1.207   0.043   0.734   0.110   1.546   0.032  
2628       647.915 1354.07 17.258  0.021   1.159   0.040   INDEF   INDEF   1.384   0.026  
2629       3339.31 1257.19 17.372  0.019   1.361   0.043   INDEF   INDEF   1.610   0.022  
2630       1327.26 409.325 17.322  0.021   1.266   0.037   INDEF   INDEF   1.580   0.026  
2631       4042.01 856.936 17.347  0.019   1.285   0.075   INDEF   INDEF   1.512   0.024  
2632       2298.73 1943.56 17.271  0.016   1.160   0.034   0.313   0.073   1.400   0.020  
2633       2342.30 752.785 17.227  0.020   1.075   0.038   0.113   0.055   1.222   0.028  
2634       1756.99 3463.89 17.559  0.025   0.540   0.043   INDEF   INDEF   1.825   0.039  
2635       842.318 4013.09 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2636       1230.47 3232.70 17.429  0.020   1.368   0.044   0.794   0.166   1.741   0.024  
2637       3234.23 2413.57 17.301  0.020   1.272   0.038   0.350   0.110   1.506   0.024  
2638       3234.78 1838.29 17.281  0.021   0.984   0.043   0.428   0.096   1.364   0.025  
2639       1812.41 3393.48 17.309  0.015   1.274   0.037   0.424   0.094   1.479   0.019  
2640       3304.04 3393.43 17.996  0.028   1.485   0.069   INDEF   INDEF   2.347   0.030  
2641       3082.79 3712.60 17.267  0.015   0.951   0.031   0.535   0.079   1.217   0.023  
2642       235.515 810.804 17.281  0.018   1.066   0.035   0.394   0.092   1.357   0.027  
2643       3256.62 1062.16 17.750  0.035   1.443   0.126   INDEF   INDEF   2.064   0.038  
2644       3458.50 2907.52 17.310  0.015   1.071   0.033   INDEF   INDEF   1.411   0.021  
2645       2414.04 2152.68 17.302  0.016   1.291   0.038   INDEF   INDEF   1.452   0.020  
2646       2496.05 3872.05 17.275  0.017   1.112   0.035   0.263   0.080   1.369   0.023  
2647       2855.45 2580.79 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2648       1287.31 2497.08 18.306  0.045   2.093   0.144   INDEF   INDEF   2.520   0.045  
2649       3205.32 533.410 18.758  0.045   1.765   0.172   INDEF   INDEF   3.088   0.046  
2650       219.164 1862.30 18.383  0.044   -0.647  0.055   INDEF   INDEF   1.694   0.058  
2651       54.238  2418.92 17.309  0.021   1.295   0.039   INDEF   INDEF   1.537   0.027  
2652       1880.78 2519.73 17.269  0.021   1.172   0.035   0.262   0.091   1.408   0.024  
2653       2478.81 2227.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2654       472.073 1659.18 17.321  0.020   1.096   0.037   0.489   0.083   1.479   0.024  
2655       2957.24 751.767 17.265  0.020   1.201   0.038   0.375   0.091   1.403   0.027  
2656       101.415 131.555 17.947  0.030   2.166   0.120   INDEF   INDEF   2.373   0.034  
2657       1011.88 2153.22 17.363  0.020   1.329   0.039   0.245   0.102   1.588   0.023  
2658       2626.78 669.012 17.265  0.023   1.168   0.040   0.507   0.101   1.449   0.037  
2659       2906.58 3795.84 17.254  0.021   1.043   0.036   INDEF   INDEF   1.282   0.026  
2660       2368.54 918.369 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2661       3520.81 2678.41 17.282  0.019   1.151   0.036   INDEF   INDEF   1.388   0.023  
2662       3178.61 3939.94 17.405  0.020   1.387   0.044   INDEF   INDEF   1.643   0.023  
2663       2160.37 114.863 17.312  0.019   1.121   0.043   0.546   0.110   1.435   0.027  
2664       996.518 1612.92 17.399  0.018   1.288   0.040   INDEF   INDEF   1.624   0.022  
2665       2561.94 1944.78 18.079  0.033   1.995   0.122   INDEF   INDEF   2.332   0.034  
2666       1789.34 1159.58 17.330  0.017   1.204   0.036   INDEF   INDEF   1.484   0.021  
2667       3541.42 2359.13 17.281  0.020   1.087   0.036   0.330   0.090   1.379   0.025  
2668       3495.27 3206.40 17.291  0.021   1.091   0.038   0.451   0.084   1.405   0.025  
2669       3237.42 3225.19 17.317  0.022   1.072   0.041   0.433   0.102   1.442   0.026  
2670       1668.78 565.097 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2671       269.184 743.356 18.475  0.044   1.612   0.112   INDEF   INDEF   2.794   0.045  
2672       2789.70 2687.26 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2673       3451.55 3397.07 17.333  0.017   1.191   0.037   INDEF   INDEF   1.489   0.023  
2674       562.359 839.639 17.255  0.024   1.026   0.036   0.205   0.068   1.235   0.032  
2675       3307.90 1564.20 17.300  0.020   1.215   0.037   0.277   0.098   1.458   0.024  
2676       1320.59 1103.02 17.536  0.024   0.645   0.046   0.448   0.082   1.985   0.043  
2677       472.026 3550.68 17.331  0.016   1.226   0.036   0.569   0.112   1.555   0.025  
2678       3699.24 1813.92 17.399  0.015   1.273   0.041   INDEF   INDEF   1.614   0.020  
2679       1188.75 2391.63 17.982  0.033   1.858   0.093   INDEF   INDEF   2.241   0.034  
2680       766.939 978.234 17.360  0.030   1.021   0.073   INDEF   INDEF   INDEF   INDEF  
2681       2735.33 3170.80 18.099  0.031   1.957   0.111   INDEF   INDEF   2.387   0.033  
2682       107.383 270.124 17.318  0.018   1.080   0.035   0.548   0.097   1.434   0.027  
2683       2299.50 3638.15 17.307  0.022   0.997   0.038   0.317   0.080   1.386   0.026  
2684       2644.10 3203.01 18.250  0.035   1.704   0.180   INDEF   INDEF   2.473   0.035  
