#ID  Gmag   (Bmag-Vmag)   (Umag-Bmag)   e_Gmag   e_(Bmag-Vmag)   e_(Umag-Bmag)   Mini
10      16.0766 0.9569  0.3521  0.0006  0.0123  0.0503  3.5039  
11      15.8857 0.9852  0.4599  0.0006  0.0119  0.0431  3.6192  
12      15.5658 0.9854  0.4615  0.0005  0.0112  0.0336  3.7864  
13      15.3682 0.9785  0.4543  0.0004  0.0108  0.0289  3.8748  
14      14.9796 0.9936  0.5304  0.0004  0.0101  0.0217  4.0155  
15      15.1142 0.9733  0.4671  0.0004  0.0104  0.0240  3.9704  
16      14.0975 2.1315  1.7150  0.0004  0.0087  0.0122  4.2193  
