ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
26,899.835,1313.18,13.206,0.004,1.336,0.005,0.923,0.036,0.763,0.005,1.401,0.006
27,69.838,289.21,13.236,0.012,1.219,0.015,0.684,0.014,0.616,0.017,1.302,0.018
28,1241.71,228.867,13.24,0.007,0.255,0.009,-0.027,0.008,0.181,0.009,0.342,0.013
29,1364.62,1030.16,13.256,0.004,0.584,0.005,0.211,0.005,0.396,0.007,0.747,0.007
30,1234.29,1541.82,13.285,0.005,0.581,0.007,0.368,0.006,0.394,0.006,0.738,0.008
31,1407.87,1276.52,13.285,0.004,1.184,0.005,0.579,0.006,0.74,0.006,1.386,0.006
32,1391.28,83.884,13.288,0.008,1.411,0.012,1.265,0.015,0.792,0.009,1.47,0.012
33,1945.09,1776.35,13.375,0.007,1.603,0.009,1.425,0.017,0.921,0.009,1.719,0.009
34,1120.54,1544.37,13.378,0.006,1.391,0.007,1.156,0.012,0.785,0.007,1.447,0.008
35,1162.55,1776.33,13.449,0.007,0.277,0.009,0.123,0.008,0.213,0.009,0.391,0.011
36,1610.89,1917.91,13.464,0.006,0.874,0.009,0.162,0.008,0.544,0.008,1,0.01
37,1121.34,1808.37,13.49,0.007,1.344,0.01,1.185,0.013,0.745,0.009,1.376,0.011
38,394.915,898.927,13.492,0.005,0.28,0.006,0.062,0.007,0.184,0.009,0.352,0.01
39,235.866,42.531,13.514,0.011,2.103,0.016,99,99,1.252,0.016,2.625,0.016
40,1309.56,748.55,13.523,0.006,0.383,0.008,0.236,0.008,0.248,0.009,0.483,0.012
41,939.91,1680.63,13.575,0.006,1.49,0.008,1.297,0.015,0.854,0.007,1.591,0.009
42,1528.83,1625.7,13.62,0.006,1.184,0.008,0.732,0.009,0.698,0.008,1.284,0.009
43,1999.9,1674.24,13.636,0.007,1.246,0.009,0.881,0.013,0.729,0.01,1.337,0.01
44,1749.47,1395.08,13.657,0.005,0.512,0.006,0.224,0.006,0.345,0.008,0.663,0.008
45,1362.49,569.94,13.67,0.009,1.87,0.014,2.187,0.054,1.109,0.01,2.14,0.012
46,1080.95,705.434,13.683,0.007,1.531,0.011,1.315,0.021,0.88,0.009,1.636,0.01
47,496.006,1550.28,13.695,0.007,0.329,0.009,0.121,0.008,0.219,0.01,0.413,0.011
48,202.959,562.739,13.699,0.009,1.332,0.013,0.98,0.016,0.735,0.014,1.389,0.014
49,18.952,1376.47,13.718,0.01,0.351,0.013,0.227,0.011,0.223,0.016,0.476,0.016
50,1755.37,1113.77,13.795,0.004,0.263,0.005,-0.494,0.004,0.235,0.007,0.439,0.007
51,1800.87,1828.47,13.797,0.009,1.724,0.013,1.566,0.025,0.994,0.011,1.866,0.012
52,275.691,783.958,13.831,0.007,0.35,0.01,0.15,0.009,0.238,0.012,0.467,0.013
348,1527.9,1948.07,16.071,0.011,1.339,0.015,99,99,0.777,0.012,1.463,0.015
54,1900.93,1513.99,13.873,0.007,0.982,0.008,0.285,0.009,0.608,0.009,1.139,0.009
55,590.569,275.57,13.891,0.011,0.375,0.015,0.248,0.012,0.239,0.016,0.463,0.017
56,1349.94,2002.93,13.895,0.007,0.325,0.011,0.175,0.009,0.27,0.017,0.483,0.011
57,786.704,545.279,13.908,0.008,1.674,0.012,1.669,0.034,0.941,0.009,1.746,0.011
58,1659.29,1312.14,13.944,0.007,1.543,0.01,1.401,0.024,0.895,0.009,1.631,0.009
59,1454.17,415.978,13.949,0.009,0.56,0.012,0.317,0.011,0.358,0.012,0.687,0.015
60,712.491,359.654,13.967,0.01,0.678,0.013,0.02,0.009,0.449,0.012,0.827,0.014
61,1137.53,1353.21,13.986,0.005,1.207,0.007,0.741,0.012,0.715,0.006,1.322,0.007
62,705.013,1194.78,14.004,0.004,0.685,0.005,0.004,0.005,0.459,0.005,0.859,0.005
63,1026.63,275.022,14.06,0.01,1.62,0.015,99,99,0.926,0.012,1.706,0.014
64,1232.56,939.28,14.062,0.007,0.353,0.01,0.208,0.009,0.281,0.011,0.506,0.012
65,1787.6,1635.44,14.082,0.007,1.994,0.01,99,99,1.182,0.009,2.311,0.01
66,532.325,316.201,14.086,0.009,0.811,0.013,0.135,0.011,0.515,0.013,0.961,0.014
67,1979.16,26.676,14.088,0.012,1.158,0.016,1.74,0.051,0.906,0.015,1.818,0.016
68,1130.99,1309,14.089,0.003,2.12,0.006,99,99,1.29,0.005,2.551,0.005
69,432.317,1521.76,14.116,0.008,0.437,0.01,0.285,0.009,0.27,0.011,0.531,0.012
70,1071.69,949.264,14.126,0.008,0.706,0.011,0.042,0.01,0.473,0.011,0.859,0.012
71,1022.53,701.386,14.131,0.009,0.837,0.012,0.189,0.011,0.543,0.011,1.016,0.013
72,72.364,430.323,14.144,0.013,0.435,0.016,0.25,0.013,0.237,0.019,0.5,0.019
73,144.367,1558.44,14.172,0.014,0.442,0.019,0.262,0.053,0.282,0.019,0.568,0.022
74,1377.17,1983.74,14.19,0.01,0.877,0.024,0.256,0.024,0.649,0.015,1.16,0.021
75,815.111,678.896,14.191,0.008,0.367,0.011,0.241,0.009,0.238,0.012,0.461,0.013
76,1030.64,971.181,14.193,0.008,1.448,0.013,1.285,0.027,0.853,0.01,1.56,0.011
77,1680.05,1994.69,14.231,0.006,1.109,0.007,0.656,0.011,0.72,0.008,1.296,0.009
78,517.114,667.601,14.237,0.008,0.399,0.01,0.314,0.011,0.29,0.012,0.565,0.012
79,1390.89,219.542,14.246,0.011,1.339,0.016,1.18,0.023,0.8,0.013,1.461,0.016
80,358.136,1423.03,14.253,0.009,0.464,0.012,0.27,0.011,0.301,0.013,0.581,0.014
81,51.717,1767.17,14.281,0.013,0.764,0.018,0.107,0.017,0.479,0.019,0.939,0.022
82,1076.92,511.353,14.302,0.01,0.735,0.013,0.019,0.011,0.49,0.012,0.917,0.014
83,346.83,1594.07,14.318,0.009,1.3,0.012,0.898,0.018,0.741,0.013,1.375,0.013
84,1143.96,625.274,14.406,0.009,0.787,0.013,0.074,0.012,0.52,0.013,0.972,0.015
85,1332.82,1565.52,14.413,0.007,0.382,0.009,0.28,0.007,0.262,0.008,0.492,0.01
86,1085.76,1105.65,14.414,0.005,0.304,0.006,-0.098,0.006,0.254,0.008,0.451,0.007
87,1680.29,1985.92,14.454,0.006,1.167,0.008,0.746,0.016,0.764,0.008,1.371,0.01
88,202.87,268.251,14.48,0.059,1.644,0.094,99,99,0.879,0.127,1.729,0.084
89,993.4,60.701,14.482,0.012,0.69,0.015,0.147,0.014,0.447,0.015,0.854,0.018
90,1090.58,967.485,14.497,0.009,0.349,0.012,0.085,0.01,0.254,0.012,0.479,0.013
91,1191.36,1629.43,14.51,0.008,1.445,0.009,1.315,0.031,0.825,0.009,1.504,0.011
92,41.062,278.654,14.519,0.038,1.086,0.047,0.663,0.028,0.619,0.046,1.313,0.055
93,1059.26,1585.1,14.521,0.007,1.171,0.009,0.605,0.014,0.786,0.008,1.489,0.01
94,1775.31,1558.93,14.529,0.024,2.564,0.075,-0.274,0.073,1.253,0.028,2.944,0.027
95,957.835,850.949,14.529,0.01,0.665,0.013,0.172,0.012,0.452,0.013,0.85,0.014
96,308.741,1366.45,14.534,0.008,1.4,0.01,1.063,0.026,0.804,0.012,1.509,0.011
97,1488.16,1228.31,14.56,0.004,1.315,0.006,1.011,0.022,0.749,0.007,1.38,0.007
98,1326.53,1657.94,14.568,0.007,0.673,0.01,0.04,0.009,0.459,0.009,0.849,0.011
99,1088.44,1250.88,14.571,0.004,0.351,0.005,0.112,0.006,0.254,0.005,0.478,0.006
100,1922.66,1449.07,14.579,0.006,1.529,0.008,1.404,0.037,0.901,0.009,1.674,0.008
101,1752.62,877.596,14.579,0.01,1.463,0.014,99,99,0.84,0.013,1.564,0.014
102,1104.66,1969.02,14.587,0.008,0.408,0.01,0.248,0.009,0.272,0.009,0.516,0.011
103,1899.13,178.416,14.594,0.012,0.593,0.015,0.423,0.015,0.403,0.015,0.809,0.016
282,1094.46,196.318,15.817,0.012,0.812,0.015,0.103,0.022,0.505,0.016,0.987,0.017
105,918.324,1907.51,14.647,0.01,1.544,0.014,1.5,0.044,0.867,0.012,1.566,0.014
106,867.409,167.413,14.663,0.009,1.338,0.013,0.952,0.033,0.791,0.011,1.479,0.013
107,1867.71,1613.42,14.687,0.007,0.689,0.009,0.006,0.009,0.464,0.01,0.879,0.011
108,1201.7,1371.34,14.699,0.004,0.754,0.006,0.098,0.008,0.512,0.006,0.95,0.007
1383,607.912,1330.34,17.931,0.018,0.9,0.026,99,99,0.584,0.021,1.107,0.025
110,1949.27,88.03,14.717,0.013,0.328,0.016,0.094,0.012,0.194,0.017,0.432,0.017
111,1464.13,722.541,14.75,0.01,1.453,0.013,1.245,0.043,0.845,0.013,1.57,0.014
112,1055.57,1885.83,14.77,0.011,0.752,0.015,0.297,0.014,0.503,0.014,0.942,0.017
113,1708.94,679.733,14.786,0.011,1.055,0.014,0.501,0.018,0.676,0.015,1.268,0.017
114,1231.08,452.916,14.788,0.011,0.75,0.015,0.041,0.014,0.5,0.015,0.95,0.016
115,1838.95,1508.86,14.788,0.006,0.855,0.008,0.116,0.01,0.541,0.008,1.037,0.009
116,821.188,205.134,14.796,0.012,1.495,0.015,1.533,0.051,0.849,0.014,1.55,0.016
117,210.013,1554.36,14.819,0.009,0.489,0.013,0.247,0.016,0.335,0.015,0.664,0.015
118,618.539,1319.51,14.844,0.005,0.793,0.007,0.023,0.008,0.551,0.007,1.037,0.008
119,1081.06,1548.08,14.845,0.007,0.67,0.009,0.021,0.008,0.452,0.008,0.838,0.01
120,1027.26,1421.19,14.846,0.005,1.427,0.008,1.231,0.034,0.819,0.006,1.495,0.008
121,442.877,1376.5,14.859,0.006,0.397,0.008,0.229,0.01,0.302,0.009,0.573,0.01
122,1750.49,964.672,14.867,0.01,1.637,0.013,99,99,0.951,0.014,1.777,0.014
123,1297.93,252.895,14.87,0.011,0.639,0.016,0.385,0.015,0.424,0.015,0.83,0.017
124,1366.05,917.777,14.873,0.015,0.879,0.02,0.194,0.022,0.52,0.018,0.987,0.019
125,927.776,470.315,14.875,0.011,0.398,0.014,0.162,0.012,0.262,0.015,0.523,0.015
126,1500.74,1573.66,14.877,0.008,1.401,0.01,1.14,0.034,0.8,0.01,1.479,0.012
127,1421.08,1524.22,14.891,0.006,1.521,0.008,99,99,0.873,0.008,1.618,0.009
128,1319.24,696.658,14.896,0.01,0.527,0.013,0.405,0.013,0.345,0.014,0.672,0.016
129,1510.63,1055.7,14.908,0.004,0.439,0.005,0.295,0.009,0.287,0.006,0.561,0.008
130,2002.49,994.477,14.918,0.007,1.241,0.01,0.827,0.031,0.764,0.01,1.459,0.01
131,1790.77,462.398,14.921,0.011,0.743,0.015,0.245,0.014,0.497,0.016,0.953,0.017
132,1163.99,1705.43,14.922,0.008,0.837,0.011,0.047,0.012,0.549,0.01,1.026,0.012
133,558.324,1643.58,14.927,0.009,0.595,0.011,0.156,0.012,0.411,0.012,0.771,0.013
134,436.217,1215.55,14.927,0.006,1.755,0.008,99,99,1.031,0.008,1.946,0.009
135,1615.94,876.853,14.934,0.01,0.51,0.014,0.395,0.014,0.332,0.015,0.626,0.015
136,78.317,1090.58,14.947,0.008,1.245,0.011,0.727,0.024,0.726,0.014,1.389,0.013
137,662.379,1418.59,14.953,0.006,1.361,0.008,0.978,0.033,0.833,0.008,1.554,0.009
138,912.869,1792.07,14.973,0.01,0.532,0.013,0.313,0.014,0.348,0.011,0.65,0.015
139,561.67,1337.81,14.975,0.005,1.434,0.007,0.984,0.035,0.849,0.007,1.591,0.008
140,762.4,497.061,14.979,0.009,0.683,0.013,0.029,0.014,0.453,0.014,0.861,0.014
141,701.646,1325.26,14.987,0.006,0.316,0.008,0.002,0.008,0.244,0.008,0.436,0.008
142,1425.2,1234.78,15.012,0.004,0.779,0.006,0.038,0.01,0.521,0.007,0.985,0.007
143,1497.67,259.566,15.022,0.012,1.64,0.015,99,99,0.945,0.016,1.749,0.017
144,523.667,668.615,15.044,0.012,1.328,0.016,99,99,0.791,0.016,1.445,0.017
145,1301.24,1298.74,15.062,0.005,2.054,0.009,99,99,1.65,0.008,3.572,0.007
146,1660.12,1475.6,15.068,0.005,0.364,0.008,0.254,0.011,0.27,0.007,0.509,0.008
147,297.853,1984.36,15.075,0.013,1.36,0.017,0.793,0.03,0.831,0.016,1.546,0.019
148,1777.09,1916.49,15.085,0.01,0.771,0.013,0.006,0.014,0.5,0.013,0.925,0.015
149,300.191,1484.15,15.085,0.009,1.496,0.011,1.059,0.035,0.853,0.013,1.617,0.014
150,1705.24,70.126,15.089,0.012,0.89,0.015,0.175,0.015,0.579,0.017,1.114,0.017
151,1414.45,713.958,15.096,0.01,0.767,0.014,0.013,0.016,0.519,0.015,0.981,0.015
152,764.338,1274.37,15.104,0.006,0.657,0.008,0.298,0.012,0.449,0.008,0.831,0.009
153,1534.86,1921.43,15.115,0.009,0.711,0.011,0.053,0.012,0.482,0.01,0.9,0.014
154,1810.07,1253.86,15.124,0.005,0.816,0.007,0.164,0.013,0.538,0.009,1.018,0.008
155,1572.05,479.987,15.126,0.011,1.4,0.015,99,99,0.809,0.015,1.51,0.017
156,426.378,1282.71,15.143,0.007,0.705,0.009,0.049,0.011,0.457,0.011,0.88,0.011
157,1624.69,1856.64,15.154,0.01,0.508,0.013,0.208,0.012,0.351,0.012,0.66,0.014
158,1472.33,1449.23,15.165,0.006,0.675,0.008,0.018,0.011,0.466,0.008,0.863,0.009
159,260.722,1238.36,15.182,0.007,0.491,0.009,0.266,0.013,0.316,0.011,0.629,0.013
160,494.71,1055.51,15.192,0.005,0.943,0.007,0.241,0.015,0.582,0.008,1.074,0.008
161,1249.43,1969.09,15.194,0.008,0.365,0.011,0.167,0.012,0.238,0.01,0.468,0.013
162,29.824,869.013,15.206,0.009,1.98,0.014,99,99,1.13,0.016,2.136,0.014
163,1272.03,1284.8,15.208,0.004,0.852,0.006,0.056,0.012,0.562,0.006,1.053,0.007
164,1670.19,1423.43,15.231,0.007,1.4,0.01,1.034,0.043,0.813,0.009,1.523,0.01
165,1370.95,292.028,15.234,0.01,0.405,0.014,0.203,0.014,0.269,0.016,0.547,0.016
166,238.979,978.931,15.234,0.01,1.481,0.014,99,99,0.847,0.014,1.594,0.014
167,766.441,272.817,15.236,0.011,1.669,0.015,99,99,0.944,0.015,1.772,0.016
168,1448.47,105.499,15.24,0.011,0.73,0.015,0.071,0.018,0.467,0.016,0.908,0.017
169,1344.97,1014.9,15.251,0.004,0.596,0.007,0.189,0.013,0.405,0.007,0.767,0.008
170,1410.4,1536.97,15.252,0.006,0.731,0.008,0.122,0.013,0.496,0.008,0.924,0.01
171,1260.58,940.033,15.256,0.009,1.437,0.014,99,99,0.828,0.013,1.551,0.014
172,162.268,42.518,15.266,0.016,0.608,0.021,0.439,0.023,0.427,0.022,0.918,0.021
173,2000.77,1320.48,15.272,0.006,1.703,0.009,99,99,0.965,0.009,1.825,0.009
174,1209.14,761.759,15.273,0.008,0.512,0.012,0.189,0.014,0.377,0.013,0.736,0.014
175,1265.86,293.436,15.277,0.012,1.671,0.016,99,99,0.961,0.016,1.816,0.017
176,503.803,1199.29,15.278,0.006,0.533,0.008,0.339,0.012,0.351,0.009,0.694,0.009
177,126.194,472.528,15.286,0.013,1.432,0.018,99,99,0.789,0.02,1.549,0.019
178,341.029,757.774,15.289,0.009,0.726,0.012,0.005,0.02,0.474,0.014,0.909,0.014
179,1904.58,172.219,15.29,0.016,1.534,0.021,99,99,0.846,0.02,1.633,0.022
180,412.02,264.199,15.293,0.011,0.446,0.018,0.278,0.05,0.261,0.016,0.526,0.016
181,1951.37,1725.2,15.297,0.012,0.462,0.015,0.279,0.016,0.31,0.016,0.581,0.016
182,1922.69,1914.38,15.319,0.006,0.037,0.009,0.249,0.011,0.296,0.008,0.675,0.01
183,973.906,514.297,15.32,0.01,0.478,0.013,0.295,0.016,0.298,0.014,0.583,0.014
184,1813.98,1932.52,15.352,0.007,1.158,0.01,0.504,0.026,0.72,0.009,1.36,0.011
185,273.143,659.757,15.353,0.01,0.811,0.013,0.206,0.015,0.513,0.015,1.003,0.015
186,1993.87,1734.7,15.354,0.007,1.279,0.011,0.624,0.034,0.778,0.01,1.478,0.011
187,934.549,771.755,15.357,0.011,1.586,0.015,99,99,0.942,0.015,1.768,0.016
188,1901.48,1716.64,15.369,0.008,1.636,0.012,99,99,0.94,0.011,1.786,0.012
189,1328.69,516.908,15.375,0.017,0.706,0.023,0.192,0.023,0.475,0.023,0.892,0.025
190,1564.87,1623.39,15.377,0.008,0.704,0.01,0.006,0.013,0.488,0.01,0.9,0.013
191,1526.88,934.455,15.381,0.009,0.387,0.013,0.189,0.015,0.278,0.015,0.54,0.014
192,1344.12,299.886,15.391,0.01,0.829,0.014,0.137,0.019,0.516,0.015,0.993,0.015
193,1084.36,1718.1,15.399,0.009,0.748,0.012,0.048,0.016,0.512,0.012,0.946,0.014
194,1926.09,415.035,15.403,0.011,1.393,0.017,99,99,0.812,0.017,1.557,0.018
195,748.747,830.042,15.408,0.008,1.312,0.012,0.797,0.049,0.815,0.013,1.549,0.013
196,1237.26,1042.29,15.41,0.004,0.806,0.006,0.363,0.016,0.551,0.006,1.048,0.006
197,1464.95,1571.29,15.413,0.006,1.417,0.009,99,99,0.828,0.01,1.542,0.01
198,1680.8,1330.24,15.418,0.004,2.026,0.01,99,99,1.598,0.009,3.454,0.007
199,739.583,1350.76,15.42,0.005,1.975,0.01,99,99,1.164,0.006,2.184,0.007
200,1174.58,1081.77,15.421,0.03,0.91,0.041,0.124,0.035,0.553,0.046,1.011,0.052
201,198.272,1251.86,15.429,0.007,0.727,0.01,0.056,0.018,0.468,0.013,0.892,0.012
202,1369.07,696.112,15.441,0.009,1.37,0.014,1.106,0.055,0.806,0.014,1.506,0.015
203,587.782,1435.95,15.443,0.005,1.269,0.009,99,99,0.752,0.008,1.381,0.008
205,815.93,1921.34,15.445,0.01,1.119,0.012,0.475,0.025,0.701,0.011,1.295,0.014
206,1099.47,1699.91,15.445,0.008,0.916,0.011,0.314,0.018,0.583,0.009,1.042,0.011
207,937.531,287.132,15.445,0.011,0.931,0.014,0.266,0.018,0.553,0.015,1.058,0.016
208,1149.6,105.801,15.446,0.011,0.601,0.015,0.305,0.02,0.373,0.016,0.751,0.017
209,1074.39,1734.96,15.447,0.009,0.885,0.012,0.2,0.018,0.572,0.011,1.049,0.014
210,424.061,784.675,15.461,0.009,0.796,0.013,0.07,0.02,0.516,0.014,0.975,0.014
211,911.327,1639.61,15.469,0.007,0.922,0.009,0.287,0.017,0.593,0.008,1.082,0.011
212,1655.65,230.431,15.476,0.012,1.413,0.016,99,99,0.825,0.017,1.572,0.018
213,1514.83,465.539,15.494,0.011,1.535,0.017,99,99,0.89,0.016,1.656,0.016
214,1604.89,934.52,15.506,0.016,0.817,0.021,0.136,0.024,0.54,0.023,1.003,0.024
215,47.011,1992.26,15.507,0.018,1.575,0.024,99,99,0.865,0.024,1.682,0.027
216,979.196,874.054,15.515,0.009,1.841,0.014,99,99,1.074,0.013,2.018,0.014
217,1716.64,1074.58,15.516,0.005,1.508,0.009,99,99,0.861,0.009,1.607,0.008
218,1776.44,837.118,15.518,0.009,0.735,0.012,0.391,0.02,0.497,0.014,0.956,0.014
219,1590.53,1601.56,15.518,0.007,0.868,0.009,0.207,0.016,0.577,0.009,1.067,0.011
220,1865.14,164.258,15.52,0.01,0.379,0.014,0.154,0.017,0.239,0.016,0.512,0.015
221,1505.47,198.693,15.538,0.011,0.49,0.015,0.346,0.018,0.325,0.016,0.659,0.017
222,1153.37,1225.35,15.54,0.004,1.37,0.008,99,99,0.815,0.006,1.541,0.006
223,921.294,1749.77,15.54,0.012,0.913,0.016,0.159,0.02,0.578,0.015,1.068,0.019
224,1233.57,1401.78,15.542,0.009,0.489,0.012,0.315,0.019,0.353,0.012,0.66,0.015
225,1316.31,990.72,15.543,0.012,1.264,0.02,0.718,0.046,0.79,0.017,1.479,0.018
226,1613.54,497.837,15.543,0.011,1.751,0.016,99,99,1.013,0.016,1.922,0.017
227,521.588,1190.39,15.554,0.005,0.561,0.008,0.412,0.016,0.393,0.008,0.76,0.009
228,1632.38,797.304,15.565,0.009,0.44,0.013,0.303,0.021,0.283,0.014,0.558,0.014
229,1419.08,1253.36,15.568,0.004,1.486,0.008,99,99,0.856,0.007,1.567,0.008
230,1951.5,1295.37,15.579,0.005,0.892,0.008,0.138,0.021,0.558,0.008,1.05,0.008
231,1575.98,964.378,15.582,0.009,0.546,0.013,0.377,0.023,0.364,0.014,0.696,0.015
232,1715.24,1313.24,15.587,0.005,0.654,0.007,0.17,0.02,0.454,0.008,0.844,0.009
233,448.6,1777.93,15.589,0.011,0.947,0.014,0.267,0.02,0.575,0.015,1.067,0.017
234,1678.58,1874.44,15.59,0.009,0.619,0.012,0.162,0.016,0.457,0.012,0.821,0.014
235,1708.36,1949.73,15.591,0.007,0.812,0.011,0.079,0.019,0.538,0.01,1.007,0.011
236,783.47,633.13,15.593,0.008,0.806,0.012,0.109,0.018,0.501,0.013,0.954,0.012
237,1248.68,1627.2,15.609,0.008,0.347,0.01,0.067,0.013,0.248,0.009,0.479,0.013
238,1712.36,1060.61,15.618,0.005,1.52,0.009,99,99,0.874,0.009,1.623,0.008
239,1508.32,1035.79,15.619,0.005,0.645,0.008,99,99,0.424,0.009,0.804,0.009
1233,1994.18,323.505,17.766,0.019,0.878,0.03,99,99,0.603,0.025,1.249,0.027
241,1111.32,410.445,15.627,0.009,0.776,0.013,0.117,0.016,0.521,0.015,0.971,0.014
242,1139.09,1528.62,15.628,0.012,0.544,0.016,0.355,0.019,0.373,0.016,0.694,0.019
243,1249.24,349.168,15.63,0.01,1.383,0.015,99,99,0.817,0.015,1.524,0.015
244,321.209,732.436,15.631,0.009,1.419,0.014,99,99,0.846,0.015,1.637,0.015
245,718.554,637.308,15.642,0.008,0.819,0.012,0.27,0.025,0.543,0.013,1.025,0.013
246,1776.36,1119.82,15.651,0.005,0.405,0.007,0.212,0.014,0.265,0.009,0.528,0.01
247,774.75,1672.95,15.656,0.008,1.454,0.012,99,99,0.901,0.01,1.687,0.012
248,1171.71,1986.87,15.657,0.008,0.673,0.011,0.047,0.018,0.449,0.01,0.859,0.013
249,1931.16,736.318,15.657,0.038,0.669,0.049,0.493,0.057,0.47,0.052,0.672,0.042
250,1767.29,1915.38,15.66,0.008,1.175,0.011,99,99,0.722,0.01,1.308,0.012
251,1130.29,1959.35,15.668,0.008,0.782,0.011,0.15,0.021,0.508,0.01,0.94,0.013
252,1086.04,1265.25,15.669,0.006,0.684,0.009,0.177,0.017,0.478,0.008,0.894,0.009
253,515.188,1443.91,15.677,0.006,2.134,0.011,99,99,1.314,0.009,2.609,0.009
254,1185.48,749.89,15.682,0.009,1.032,0.013,0.469,0.031,0.638,0.014,1.183,0.014
255,1858.48,413.529,15.686,0.01,0.469,0.014,0.342,0.018,0.287,0.016,0.607,0.016
256,859.085,835.524,15.688,0.01,0.64,0.014,0.157,0.026,0.45,0.015,0.854,0.016
257,1925.71,1930.69,15.689,0.005,-0.064,0.008,0.455,0.017,0.333,0.008,0.79,0.009
258,1831.74,398.928,15.689,0.011,0.892,0.015,0.141,0.022,0.566,0.016,1.079,0.019
259,1565.75,1470.84,15.69,0.005,1.385,0.009,99,99,0.825,0.007,1.554,0.008
260,1143.21,903.601,15.69,0.008,0.764,0.02,0.149,0.03,0.547,0.013,1.029,0.013
261,1260.59,74.183,15.695,0.01,0.481,0.014,0.34,0.021,0.296,0.016,0.627,0.016
262,844.467,429.401,15.704,0.044,0.887,0.061,0.208,0.05,0.523,0.056,1.038,0.069
263,244.399,1163.39,15.706,0.008,0.685,0.011,0.08,0.018,0.447,0.013,0.861,0.014
264,1601.69,943.022,15.719,0.015,1.558,0.026,99,99,0.958,0.019,1.777,0.02
265,548.568,1228.66,15.721,0.006,1.486,0.01,99,99,0.869,0.009,1.585,0.009
266,1065.63,1640.16,15.724,0.009,1.712,0.014,99,99,1.008,0.011,1.845,0.013
267,68.047,1950.74,15.728,0.017,0.99,0.022,0.558,0.033,0.57,0.025,1.097,0.028
268,1812.85,1845.66,15.734,0.009,0.775,0.013,0.024,0.017,0.534,0.012,0.983,0.015
269,682.415,862.913,15.734,0.01,0.954,0.012,0.314,0.025,0.599,0.014,1.115,0.013
270,413.51,892.83,15.734,0.018,1.024,0.02,0.579,0.024,0.658,0.02,1.182,0.021
271,1947.52,1789.16,15.74,0.007,1.574,0.013,99,99,0.905,0.01,1.692,0.011
272,1249.97,1419.89,15.744,0.008,0.918,0.011,0.331,0.024,0.57,0.009,1.052,0.011
2508,1272.19,1587.63,18.997,0.042,0.921,0.064,99,99,0.622,0.048,1.238,0.06
274,541.355,846.991,15.769,0.013,1.348,0.02,0.845,0.074,0.807,0.018,1.522,0.019
275,1840.75,1834.43,15.769,0.009,0.454,0.012,0.265,0.021,0.3,0.012,0.559,0.014
277,202.293,710.072,15.794,0.009,1.068,0.013,0.601,0.03,0.636,0.015,1.182,0.015
