ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
28,1601.21,1904.72,13.511,0.005,2.05,0.006,2.149,0.054,1.191,0.006,2.337,0.007
29,1107.21,1042.4,13.522,0.003,0.368,0.005,0.059,0.005,0.262,0.005,0.5,0.005
30,608.547,248.865,13.524,0.005,0.636,0.009,0.595,0.009,0.374,0.007,0.805,0.009
31,1154.92,1262.67,13.531,0.003,1.237,0.004,0.716,0.01,0.748,0.004,1.476,0.005
32,1112.56,1670.15,13.546,0.004,0.487,0.005,0.382,0.005,0.314,0.005,0.63,0.006
33,1316.69,1922.33,13.617,0.007,2.213,0.011,2.237,0.085,1.447,0.008,3.09,0.01
34,981.478,1723.47,13.637,0.005,0.551,0.006,-0.041,0.005,0.376,0.005,0.708,0.007
35,480.791,385.99,13.683,0.006,0.73,0.009,0.165,0.009,0.433,0.007,0.838,0.01
36,508.073,1645.46,13.686,0.004,0.444,0.006,-0.061,0.005,0.323,0.006,0.612,0.007
37,1703.18,1516.26,13.752,0.003,0.777,0.005,-0.051,0.005,0.524,0.005,1.08,0.006
38,2021.15,685.639,13.778,0.007,0.501,0.011,0.326,0.01,0.515,0.009,1.177,0.011
39,1046.87,1295.96,13.829,0.003,0.579,0.004,0.004,0.005,0.386,0.004,0.724,0.017
40,1016.65,1283.99,13.85,0.002,0.452,0.003,-0.032,0.004,0.323,0.004,0.649,0.005
41,667.852,755.865,13.902,0.005,0.573,0.009,-0.109,0.008,0.378,0.007,0.784,0.009
42,1908.87,410.398,13.907,0.007,1.529,0.012,1.087,0.019,0.877,0.009,1.766,0.01
43,1665.28,1642.24,13.933,0.005,1.356,0.006,99,99,0.817,0.006,1.637,0.007
44,1144.68,1256.33,13.936,0.002,0.51,0.003,-0.046,0.005,0.347,0.004,0.706,0.004
45,1919.56,544.841,13.947,0.007,0.584,0.01,-0.03,0.009,0.374,0.009,0.739,0.011
46,925.486,1477.33,13.948,0.003,0.605,0.004,0.008,0.005,0.41,0.004,0.805,0.005
47,1171.71,1345.61,13.953,0.003,0.489,0.004,0.112,0.005,0.334,0.004,0.685,0.005
48,1087.81,1301.08,13.955,0.005,0.572,0.006,0.173,0.006,0.376,0.012,0.889,0.018
49,516.393,965.37,13.977,0.006,0.434,0.009,-0.003,0.007,0.301,0.009,0.569,0.011
50,986.433,1938.77,14.074,0.009,0.709,0.012,0.142,0.014,0.447,0.01,0.859,0.012
51,93.548,70.125,14.151,0.008,1.945,0.014,99,99,1.062,0.01,2.176,0.012
52,959.166,630.597,14.159,0.007,0.527,0.01,0.414,0.009,0.327,0.008,0.685,0.011
53,891.591,217.295,14.167,0.007,0.754,0.011,0.562,0.011,0.437,0.009,0.901,0.012
54,613.466,551.928,14.181,0.006,0.696,0.01,0.197,0.01,0.417,0.008,0.795,0.009
55,1842.26,568.211,14.256,0.007,0.691,0.011,0.091,0.01,0.428,0.01,0.839,0.011
56,287.978,1848.06,14.262,0.007,1.432,0.01,0.981,0.021,0.81,0.009,1.62,0.011
57,1157.14,1404.28,14.28,0.003,0.43,0.004,0.063,0.005,0.305,0.004,0.594,0.005
58,703.137,905.657,14.306,0.006,0.47,0.009,0.137,0.01,0.31,0.008,0.638,0.009
59,952.987,556.945,14.328,0.007,1.679,0.01,1.204,0.029,0.975,0.008,1.954,0.009
60,474.293,1113.34,14.363,0.003,0.542,0.005,0.36,0.007,0.334,0.005,0.701,0.007
61,1557.19,1281.66,14.368,0.003,0.767,0.005,0.298,0.008,0.474,0.005,0.89,0.005
62,934.587,1227.5,14.42,0.003,0.518,0.004,0.301,0.007,0.338,0.004,0.695,0.005
64,734.894,1378.63,14.427,0.003,0.885,0.004,0.462,0.009,0.531,0.004,0.996,0.005
63,746.077,1599.43,14.427,0.004,0.528,0.006,-0.013,0.006,0.358,0.005,0.676,0.006
65,1960.05,610.401,14.433,0.007,0.67,0.011,0.139,0.011,0.412,0.01,0.789,0.011
66,1399.23,1101.44,14.437,0.003,0.722,0.005,0.118,0.008,0.47,0.005,0.919,0.005
67,1893.19,824.771,14.461,0.007,0.703,0.011,0.598,0.013,0.424,0.01,0.902,0.011
68,305.535,1640.36,14.538,0.006,0.753,0.008,0.237,0.009,0.468,0.008,0.882,0.01
69,1065.1,65.936,14.581,0.008,1.769,0.011,99,99,1.022,0.01,2.06,0.011
70,1088.1,276.45,14.617,0.008,0.746,0.012,0.173,0.012,0.454,0.01,0.883,0.012
71,1882.91,752.568,14.626,0.007,0.617,0.011,0.345,0.012,0.388,0.01,0.83,0.011
72,1677.65,1446.03,14.638,0.003,0.59,0.005,0.096,0.008,0.4,0.005,0.783,0.006
73,485.53,791.292,14.683,0.005,0.826,0.009,0.407,0.013,0.491,0.007,0.919,0.01
74,1933.95,1063.52,14.771,0.004,0.863,0.007,0.46,0.014,0.519,0.006,0.97,0.007
75,1303.75,1097.09,14.891,0.003,0.679,0.005,0.192,0.009,0.43,0.004,0.805,0.006
76,1577.58,49.646,14.892,0.007,0.561,0.012,-0.022,0.012,0.361,0.01,0.715,0.011
77,78.148,707.573,14.917,0.006,0.702,0.011,0.485,0.016,0.41,0.01,0.884,0.011
78,1625.6,1036.38,14.931,0.003,0.615,0.006,0.44,0.01,0.383,0.006,0.811,0.006
79,1210.56,1660.86,14.946,0.004,0.575,0.006,-0.012,0.008,0.384,0.006,0.731,0.007
80,1070.97,1455.09,14.954,0.004,0.503,0.006,0.359,0.01,0.307,0.005,0.632,0.006
81,666.187,224.009,14.98,0.006,0.63,0.01,-0.049,0.013,0.415,0.009,0.839,0.01
82,348.757,850.469,15.014,0.005,0.746,0.008,0.205,0.014,0.476,0.008,0.975,0.009
83,1752.73,308.387,15.02,0.006,0.593,0.01,-0.014,0.012,0.381,0.009,0.745,0.011
84,1157.03,1751.09,15.026,0.005,0.636,0.007,0.485,0.013,0.393,0.006,0.797,0.008
85,821.309,1132.87,15.067,0.003,0.577,0.005,0.428,0.012,0.355,0.004,0.755,0.006
86,896.187,1635.43,15.102,0.004,0.621,0.006,0.011,0.008,0.406,0.005,0.77,0.007
87,1048.58,870.993,15.116,0.006,0.686,0.01,0.145,0.018,0.445,0.009,0.831,0.01
88,115.319,1624.18,15.139,0.006,0.691,0.009,0.433,0.014,0.411,0.009,0.863,0.011
89,684.492,1692.29,15.14,0.004,0.559,0.006,0.432,0.013,0.344,0.006,0.709,0.007
90,1124.2,915.644,15.156,0.005,0.702,0.008,0.422,0.016,0.445,0.008,0.882,0.009
91,627.586,1587.38,15.163,0.004,0.787,0.006,0.281,0.014,0.493,0.005,0.937,0.006
93,1022.61,1971.48,15.172,0.004,0.644,0.006,0.059,0.011,0.414,0.006,0.788,0.007
92,1964.1,1422.19,15.172,0.004,0.718,0.006,0.161,0.013,0.473,0.006,0.96,0.007
94,1222.23,800.85,15.183,0.006,0.755,0.009,0.655,0.028,0.472,0.009,0.996,0.01
95,1746.54,204.051,15.188,0.006,0.759,0.01,0.531,0.02,0.442,0.01,0.965,0.011
96,931.343,1471.29,15.192,0.005,0.602,0.006,0.409,0.012,0.355,0.006,0.731,0.008
97,503.83,534.944,15.206,0.005,0.598,0.009,-0.047,0.013,0.399,0.008,0.787,0.009
98,381.983,1622.13,15.217,0.005,0.856,0.008,0.347,0.017,0.556,0.007,1.07,0.011
99,670.782,1828.14,15.221,0.006,0.787,0.009,0.188,0.012,0.534,0.008,1.029,0.012
100,1158.44,1097.58,15.232,0.004,0.604,0.007,0.404,0.013,0.376,0.005,0.787,0.007
101,1628.96,1766.05,15.244,0.005,0.77,0.007,0.203,0.011,0.511,0.007,1.017,0.008
102,1656.3,236.741,15.248,0.007,0.694,0.011,0.072,0.016,0.433,0.01,0.852,0.011
103,935.064,1124.59,15.277,0.004,0.547,0.006,0.41,0.014,0.323,0.005,0.678,0.006
104,1421.67,463.021,15.297,0.006,0.668,0.01,0.033,0.012,0.413,0.009,0.811,0.011
105,1499.29,790.48,15.308,0.006,0.801,0.009,0.517,0.029,0.502,0.009,1.04,0.011
106,362.413,1645.87,15.325,0.005,0.593,0.008,0.432,0.015,0.358,0.008,0.743,0.01
107,780.08,1300.39,15.369,0.003,0.78,0.005,0.21,0.014,0.51,0.004,1.018,0.006
108,737.443,632.824,15.397,0.004,0.834,0.008,0.36,0.019,0.514,0.007,1.055,0.008
109,1560.22,340.201,15.407,0.007,0.73,0.011,0.187,0.016,0.457,0.013,0.83,0.011
110,1055.21,1430.9,15.413,0.004,0.572,0.006,0.454,0.015,0.358,0.005,0.72,0.007
111,1844.8,1415.87,15.43,0.004,0.732,0.006,0.597,0.023,0.449,0.006,0.939,0.007
112,89.597,35.507,15.441,0.007,1.885,0.013,99,99,0.979,0.011,2.114,0.013
113,1065.83,1700.18,15.452,0.007,0.69,0.009,0.092,0.014,0.447,0.008,0.845,0.009
114,2015.19,1797.25,15.462,0.005,0.555,0.007,99,99,0.58,0.006,1.346,0.008
115,1066.97,444.737,15.472,0.005,0.795,0.009,0.38,0.02,0.504,0.008,1.069,0.009
116,718.104,651.056,15.486,0.005,0.654,0.009,0.511,0.023,0.383,0.008,0.81,0.009
117,173.004,904.375,15.489,0.006,0.918,0.009,0.43,0.022,0.565,0.009,1.159,0.011
118,1518.1,1267.81,15.494,0.004,0.895,0.007,0.571,0.025,0.564,0.006,1.171,0.007
120,1610.54,215.491,15.53,0.006,1.769,0.012,99,99,1.027,0.009,2.073,0.011
121,1279.27,1565.3,15.536,0.005,1.629,0.009,99,99,0.977,0.006,1.924,0.008
122,148.439,313.083,15.562,0.006,0.663,0.011,0.089,0.018,0.405,0.01,0.8,0.013
123,853.751,1233.74,15.567,0.004,0.619,0.006,0.472,0.018,0.372,0.005,0.786,0.007
124,1261.69,775.601,15.573,0.005,0.646,0.009,0.561,0.019,0.394,0.008,0.812,0.01
125,1371.85,400.09,15.594,0.005,0.719,0.008,0.106,0.015,0.449,0.008,0.874,0.009
126,1542.72,1311.32,15.602,0.007,0.656,0.009,0.481,0.021,0.395,0.01,0.822,0.013
127,35.8,14.519,15.604,0.01,1.196,0.015,99,99,0.461,0.014,1.129,0.017
128,1719.14,637.745,15.608,0.005,0.783,0.009,0.245,0.023,0.456,0.008,0.87,0.008
129,1333.43,1250.99,15.63,0.004,0.674,0.006,0.521,0.018,0.413,0.006,0.867,0.008
130,1079.78,1178.89,15.639,0.004,0.792,0.006,0.541,0.023,0.486,0.006,0.988,0.006
131,501.272,158.9,15.64,0.009,0.878,0.014,0.369,0.025,0.499,0.014,0.989,0.018
132,1249.54,1378.77,15.643,0.004,0.669,0.006,0.031,0.014,0.445,0.006,0.859,0.008
133,746.119,1067.19,15.651,0.004,0.83,0.007,0.294,0.02,0.515,0.005,0.977,0.006
134,1396.09,373.072,15.662,0.006,0.722,0.01,0.561,0.024,0.421,0.01,0.876,0.011
135,1397.94,1200.64,15.665,0.004,0.647,0.006,0.506,0.021,0.398,0.006,0.825,0.008
136,1876.06,526.411,15.679,0.006,1.821,0.014,99,99,1.04,0.009,2.085,0.01
137,478.068,1068.44,15.683,0.004,0.66,0.006,0.515,0.02,0.394,0.006,0.825,0.007
138,831.476,897.25,15.752,0.006,0.728,0.011,0.617,0.035,0.447,0.008,0.927,0.012
139,1513.8,1257.98,15.816,0.004,0.735,0.006,0.135,0.02,0.475,0.006,0.904,0.007
140,1518.67,988.262,15.824,0.007,0.719,0.012,0.616,0.032,0.431,0.01,0.902,0.012
141,1896.82,341.487,15.825,0.008,0.819,0.012,99,99,0.501,0.011,1.044,0.013
142,845.496,1645.4,15.848,0.005,0.783,0.008,0.151,0.019,0.494,0.006,0.984,0.008
143,780.156,1590.68,15.849,0.005,0.857,0.008,0.183,0.022,0.574,0.006,1.132,0.008
144,99.505,1957.31,15.854,0.01,0.863,0.015,0.174,0.026,0.504,0.013,1.071,0.016
145,834.591,1780.67,15.872,0.006,0.769,0.009,0.222,0.019,0.5,0.007,1,0.009
146,128.402,1751.44,15.885,0.006,1.205,0.011,99,99,0.803,0.01,1.514,0.013
147,1078.33,538.011,15.913,0.006,0.939,0.011,0.63,0.035,0.554,0.008,1.026,0.011
148,1578.76,1353.98,15.941,0.005,1.221,0.009,0.634,0.051,0.763,0.007,1.512,0.008
149,774.497,144.353,15.967,0.006,0.943,0.011,0.487,0.038,0.552,0.009,1.141,0.01
150,1483.87,1336.2,15.982,0.004,2.876,0.021,99,99,1.974,0.006,4.132,0.006
151,1847.64,1255.33,15.982,0.005,0.732,0.008,0.537,0.028,0.455,0.008,0.929,0.009
152,277.976,932.476,15.987,0.006,0.872,0.01,0.278,0.029,0.54,0.01,1.062,0.013
153,1614.41,1579.55,15.995,0.005,0.903,0.008,0.242,0.026,0.584,0.006,1.171,0.008
154,168.781,147.336,16.001,0.007,0.757,0.012,0.243,0.024,0.43,0.011,0.888,0.014
155,1611.12,246.482,16.035,0.007,0.833,0.012,0.506,0.047,0.521,0.011,1.069,0.012
156,371.304,1384.31,16.037,0.005,1.171,0.009,0.971,0.065,0.725,0.007,1.511,0.008
157,460.278,71.674,16.065,0.007,1.157,0.012,99,99,0.726,0.01,1.386,0.012
158,144.646,949.157,16.068,0.006,0.868,0.01,0.476,0.032,0.543,0.01,1.018,0.012
159,1787.42,67.241,16.071,0.006,0.835,0.011,99,99,0.495,0.01,0.953,0.012
160,1046.02,1467.75,16.08,0.006,0.767,0.009,0.464,0.034,0.494,0.007,0.991,0.009
161,404.478,1976.03,16.087,0.007,1.039,0.011,0.671,0.05,0.669,0.01,1.286,0.012
162,1268.37,32.742,16.088,0.008,1.049,0.012,0.879,0.056,0.629,0.011,1.334,0.012
163,624.906,1197.88,16.092,0.005,0.757,0.008,0.423,0.036,0.48,0.006,0.977,0.008
164,145.365,373.595,16.103,0.007,0.78,0.012,0.26,0.024,0.459,0.01,0.908,0.014
165,296.893,1135.2,16.104,0.004,0.869,0.008,0.294,0.025,0.551,0.007,1.121,0.009
166,1283.77,242.508,16.106,0.006,1.05,0.01,0.359,0.034,0.644,0.009,1.331,0.01
168,1144.01,952.985,16.131,0.008,0.899,0.012,0.785,0.051,0.569,0.01,1.169,0.012
323,1501.62,1634.97,17.182,0.033,1.078,0.037,0.314,0.095,0.503,0.032,1.112,0.037
169,124.165,493.358,16.141,0.007,0.748,0.012,0.188,0.027,0.449,0.011,0.892,0.015
170,1065.66,1096.58,16.144,0.004,0.872,0.008,0.371,0.037,0.553,0.006,1.14,0.008
171,951.889,112.821,16.176,0.006,0.831,0.01,99,99,0.46,0.009,0.982,0.012
172,113.555,851.055,16.179,0.007,1.183,0.013,99,99,0.69,0.01,1.405,0.012
173,589.847,1191.79,16.186,0.005,0.701,0.008,0.087,0.025,0.443,0.006,0.856,0.009
174,1136.14,1000.4,16.199,0.005,1.957,0.014,99,99,1.158,0.007,2.324,0.007
175,1043.33,1716.31,16.209,0.005,2.823,0.024,99,99,1.693,0.006,3.334,0.007
177,1197.92,506.424,16.237,0.006,0.788,0.01,0.092,0.039,0.501,0.009,1.009,0.01
176,1380.09,293.722,16.237,0.007,2.048,0.018,99,99,1.174,0.01,2.34,0.011
178,1452.1,1844.36,16.242,0.007,0.793,0.01,99,99,0.551,0.008,1.086,0.01
179,1556.65,810.459,16.253,0.006,0.783,0.011,0.214,0.029,0.462,0.01,0.906,0.011
180,1539.42,1027.62,16.266,0.005,1.892,0.013,99,99,1.161,0.007,2.32,0.008
181,331.065,1286.93,16.286,0.005,1.283,0.01,0.646,0.065,0.819,0.007,1.662,0.009
182,175.172,690.165,16.297,0.008,1.928,0.017,99,99,1.14,0.011,2.278,0.012
183,988.012,1304.54,16.299,0.006,0.784,0.01,0.448,0.035,0.502,0.007,1.006,0.01
184,1802.06,970.596,16.304,0.008,0.917,0.013,0.349,0.06,0.597,0.012,1.197,0.013
185,634.451,1215.97,16.319,0.006,0.788,0.01,0.418,0.04,0.494,0.008,1.005,0.009
186,839.069,1359.68,16.329,0.006,0.898,0.009,0.269,0.036,0.567,0.007,1.126,0.009
187,1106.2,1526.09,16.329,0.006,0.811,0.009,0.596,0.042,0.486,0.007,1.006,0.01
188,1309.64,1092.01,16.33,0.007,0.829,0.012,0.339,0.036,0.528,0.009,1.072,0.011
189,1026.61,943.812,16.331,0.008,0.948,0.013,99,99,0.622,0.01,1.155,0.012
190,1705.52,110.009,16.342,0.007,0.808,0.013,0.272,0.033,0.482,0.011,0.928,0.013
191,579.982,1440.54,16.349,0.005,0.884,0.009,0.405,0.038,0.546,0.007,1.056,0.009
192,142.799,632.714,16.351,0.009,1,0.014,0.354,0.043,0.607,0.012,1.273,0.014
193,435.898,1484.58,16.356,0.007,0.979,0.011,0.592,0.063,0.615,0.008,1.271,0.011
194,1763.27,749.681,16.371,0.008,0.926,0.013,0.268,0.04,0.595,0.011,1.201,0.013
195,978.774,1286.66,16.373,0.006,0.899,0.011,0.248,0.035,0.598,0.008,1.164,0.01
196,831.443,720.008,16.392,0.006,0.822,0.011,0.285,0.035,0.524,0.009,0.993,0.014
198,971.644,986.301,16.406,0.011,0.834,0.017,99,99,0.488,0.013,0.988,0.017
197,722.628,1502.94,16.406,0.008,1.069,0.012,0.302,0.047,0.807,0.011,1.71,0.016
199,306.22,1742.05,16.407,0.008,1.009,0.015,0.849,0.094,0.609,0.011,1.29,0.013
200,1398.56,439.944,16.416,0.007,0.931,0.011,0.573,0.047,0.572,0.01,1.056,0.012
201,70.559,1535.65,16.429,0.017,1.392,0.022,99,99,0.96,0.019,1.985,0.021
202,86.7,1198.04,16.442,0.005,1.014,0.011,0.343,0.05,0.605,0.009,1.265,0.01
203,1216.36,317.912,16.45,0.007,1.069,0.013,99,99,0.66,0.01,1.369,0.012
204,605.99,1823.61,16.455,0.007,1.86,0.017,99,99,1.187,0.009,2.41,0.011
205,1036,678.925,16.457,0.007,1.063,0.013,99,99,0.675,0.009,1.264,0.012
206,220.099,1234.27,16.49,0.007,1.046,0.013,0.293,0.05,0.627,0.01,1.237,0.012
207,860.143,1240.37,16.511,0.008,0.871,0.011,0.232,0.039,0.576,0.009,1.167,0.012
208,502.461,488.269,16.515,0.008,0.835,0.013,0.387,0.057,0.547,0.011,1.114,0.014
209,782.313,350.816,16.521,0.007,1.174,0.013,99,99,0.707,0.01,1.431,0.011
210,822.888,1542.9,16.553,0.006,0.936,0.011,0.547,0.055,0.615,0.008,1.228,0.009
211,803.801,655.241,16.555,0.007,1.124,0.013,99,99,0.682,0.01,1.369,0.012
212,193.734,672.452,16.582,0.007,1.228,0.014,99,99,0.782,0.01,1.478,0.012
213,503.954,1331.11,16.596,0.006,1.981,0.017,99,99,1.162,0.008,2.314,0.008
214,1184.5,1194.15,16.62,0.006,0.959,0.012,0.437,0.056,0.62,0.008,1.265,0.011
215,738.548,1404.08,16.625,0.005,0.832,0.009,0.368,0.047,0.555,0.007,1.083,0.009
216,923.046,1507.01,16.628,0.007,0.821,0.011,0.361,0.05,0.547,0.009,1.092,0.01
217,1284.81,1857.32,16.637,0.008,0.926,0.012,0.359,0.05,0.583,0.01,1.117,0.011
218,1170.56,1880.23,16.65,0.007,0.955,0.013,0.34,0.052,0.629,0.008,1.236,0.012
219,2017.95,460.926,16.659,0.009,0.607,0.016,99,99,0.539,0.012,1.417,0.015
220,267.852,198.014,16.66,0.008,1.01,0.014,0.267,0.056,0.596,0.012,1.242,0.014
221,1992.83,1648.79,16.67,0.009,1.039,0.014,0.174,0.047,0.667,0.011,1.31,0.012
222,127.756,1935.62,16.674,0.021,1.025,0.036,99,99,0.586,0.029,1.234,0.037
223,147.365,437.416,16.678,0.008,0.987,0.014,99,99,0.561,0.012,1.223,0.015
224,419.861,1354.59,16.679,0.007,0.944,0.013,0.428,0.063,0.582,0.01,1.122,0.012
225,1839.96,1732.61,16.687,0.009,0.905,0.013,99,99,0.578,0.011,1.169,0.012
226,1582.81,1575.52,16.693,0.007,1.089,0.013,0.218,0.053,0.666,0.009,1.35,0.01
227,1664.99,559.909,16.708,0.009,1.359,0.016,99,99,0.873,0.011,1.804,0.013
228,1480.49,1843.78,16.721,0.009,0.887,0.013,0.161,0.038,0.569,0.01,1.145,0.014
229,279.963,690.606,16.729,0.008,1.018,0.017,0.214,0.059,0.623,0.012,1.269,0.015
230,982.633,909,16.73,0.008,1.051,0.017,99,99,0.625,0.01,1.269,0.014
231,1249.74,567.65,16.746,0.009,0.915,0.016,99,99,0.576,0.012,1.164,0.015
233,618.033,1660.26,16.751,0.008,0.848,0.012,0.149,0.037,0.558,0.01,1.119,0.012
232,1405.75,505.271,16.751,0.008,1.261,0.018,99,99,0.825,0.011,1.654,0.013
234,655.677,235.911,16.757,0.008,1.168,0.017,99,99,0.681,0.011,1.433,0.012
235,723.795,535.467,16.763,0.009,3.037,0.048,99,99,1.825,0.011,3.611,0.013
236,1546.8,1955.77,16.773,0.009,1.679,0.017,99,99,1.076,0.01,2.127,0.012
237,518.448,402.844,16.779,0.01,0.996,0.017,99,99,0.577,0.012,1.088,0.015
238,949.788,1344.02,16.78,0.007,0.847,0.012,0.306,0.056,0.575,0.009,1.138,0.011
239,415.492,855.904,16.781,0.011,1.786,0.023,99,99,1.064,0.012,2.116,0.014
240,625.244,1355.98,16.788,0.008,0.931,0.012,99,99,0.611,0.009,1.234,0.012
241,514.229,1086.45,16.8,0.008,0.935,0.012,0.215,0.055,0.591,0.01,1.189,0.012
242,2006.73,1170.41,16.805,0.008,1.054,0.016,99,99,0.696,0.01,1.379,0.012
243,867.228,1260.75,16.807,0.007,0.88,0.011,0.257,0.061,0.551,0.009,1.134,0.012
244,1825.41,524.758,16.811,0.012,0.971,0.018,99,99,0.593,0.015,1.225,0.018
245,908.573,1365.62,16.815,0.008,0.909,0.013,0.159,0.042,0.583,0.009,1.156,0.012
246,1876.61,1958.6,16.816,0.009,0.666,0.015,0.714,0.09,0.626,0.012,1.445,0.015
247,378.508,1104.59,16.817,0.007,0.96,0.012,0.249,0.062,0.577,0.009,1.212,0.012
248,1708.48,1563.51,16.819,0.015,1.009,0.021,0.28,0.074,0.643,0.018,1.289,0.018
249,1148.33,1053.42,16.827,0.008,1.094,0.013,99,99,0.69,0.01,1.418,0.012
250,1838.06,981.535,16.828,0.01,1.287,0.02,99,99,0.814,0.012,1.72,0.019
251,466.14,1476.6,16.831,0.008,0.984,0.014,0.262,0.066,0.619,0.01,1.232,0.012
252,412.999,1098.47,16.839,0.007,1.426,0.014,99,99,0.906,0.009,1.85,0.01
253,1908.37,1842.65,16.845,0.008,2.149,0.031,99,99,1.245,0.01,2.498,0.01
254,1386.03,882.744,16.847,0.01,1.157,0.023,99,99,0.704,0.013,1.443,0.015
255,23.787,1718.61,16.858,0.01,2.179,0.025,99,99,1.284,0.013,2.569,0.015
256,969.006,588.266,16.869,0.01,1.242,0.019,99,99,0.775,0.013,1.548,0.016
257,1719.04,1579.41,16.876,0.008,0.982,0.015,99,99,0.643,0.01,1.275,0.012
258,1296.45,1908.88,16.877,0.009,1.052,0.015,99,99,0.708,0.011,1.426,0.012
259,1433.56,49.043,16.877,0.01,1.14,0.018,99,99,0.698,0.013,1.472,0.015
260,264.37,1900.01,16.886,0.01,0.953,0.016,0.373,0.063,0.575,0.013,1.205,0.017
261,1053.68,435.266,16.894,0.009,0.95,0.018,0.433,0.11,0.554,0.011,1.108,0.015
262,46.401,622.878,16.898,0.012,1.328,0.023,99,99,0.767,0.015,1.547,0.018
263,1271.06,1452.41,16.899,0.007,0.939,0.013,0.234,0.057,0.585,0.009,1.218,0.012
264,411.386,1325.55,16.9,0.008,0.915,0.014,99,99,0.587,0.01,1.18,0.013
265,1320.41,1000.75,16.902,0.007,1.291,0.015,99,99,0.793,0.009,1.6,0.011
266,694.448,1548.78,16.904,0.011,1.205,0.019,99,99,0.802,0.014,1.53,0.019
267,1630.12,508.267,16.908,0.01,1.214,0.018,99,99,0.773,0.013,1.446,0.015
268,1723.7,832.225,16.913,0.011,0.984,0.017,99,99,0.609,0.014,1.114,0.017
269,1749.06,1108.94,16.933,0.008,0.951,0.014,99,99,0.614,0.01,1.244,0.013
270,239.73,192.79,16.942,0.012,1.076,0.021,99,99,0.684,0.017,1.382,0.018
271,13.708,647.716,16.945,0.009,1.241,0.018,99,99,0.721,0.014,1.492,0.015
272,1254.71,1606.49,16.947,0.009,0.963,0.016,99,99,0.654,0.011,1.222,0.015
273,661.278,1483.79,16.948,0.008,1.008,0.014,0.271,0.074,0.62,0.01,1.242,0.012
274,199.72,142.099,16.948,0.01,1.16,0.017,99,99,0.671,0.016,1.442,0.018
275,393.968,549.09,16.949,0.012,0.922,0.017,99,99,0.575,0.015,1.199,0.018
276,1416.83,1019.07,16.952,0.008,0.932,0.015,0.367,0.062,0.597,0.012,1.226,0.018
277,789.88,836.585,16.953,0.009,1.192,0.016,99,99,0.739,0.011,1.428,0.014
278,364.093,188.628,16.956,0.01,0.972,0.016,99,99,0.574,0.013,1.169,0.016
279,864.357,1633.76,16.967,0.01,2.117,0.027,99,99,1.274,0.011,2.552,0.012
280,325.232,479.492,16.967,0.011,1.044,0.017,99,99,0.623,0.014,1.31,0.016
