ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
32,1356.17,575.753,13.025,0.006,1.533,0.011,1.623,0.018,0.908,0.009,1.674,0.011
33,714.345,553.788,13.043,0.007,0.325,0.009,0.273,0.007,0.274,0.008,0.516,0.012
34,114.231,403.585,13.079,0.007,0.372,0.01,0.03,0.008,0.294,0.012,0.607,0.011
35,1667.49,424.962,13.089,0.009,0.44,0.013,-0.018,0.01,0.337,0.01,0.606,0.013
55,1114.3,1116.72,13.616,0.006,0.382,0.017,-0.901,0.026,0.35,0.01,99,99
37,190.022,56.616,13.181,0.011,0.285,0.016,0.02,0.012,0.171,0.015,0.442,0.017
38,2019.22,261.6,13.191,0.008,-0.066,0.014,0.062,0.011,0.312,0.01,0.576,0.014
39,279.307,1790.69,13.206,0.009,0.278,0.013,-0.521,0.009,0.247,0.014,0.456,0.018
40,231.678,1111.22,13.269,0.003,1.213,0.005,0.95,0.009,0.698,0.007,1.275,0.006
41,240.875,997.707,13.315,0.003,1.891,0.005,1.95,0.038,1.371,0.006,3.011,0.01
42,1876.18,793.746,13.319,0.007,0.704,0.011,0.116,0.009,0.456,0.009,0.822,0.012
1060,1873.98,68.47,17.382,0.019,1.924,0.052,99,99,1.08,0.023,2.076,0.024
44,467.208,1711.59,13.355,0.008,1.323,0.011,1.093,0.014,0.771,0.011,1.412,0.015
45,1655.12,1767.83,13.415,0.008,1.488,0.011,1.573,0.018,0.889,0.011,1.607,0.014
46,715.973,1720.25,13.452,0.009,1.241,0.011,0.904,0.011,0.731,0.011,1.331,0.014
47,1491.55,921.605,13.453,0.006,0.2,0.008,0.109,0.007,0.162,0.007,0.276,0.011
48,189.871,1029.74,13.486,0.003,0.306,0.004,0.196,0.005,0.229,0.007,0.426,0.007
49,1498.8,982.562,13.513,0.006,1.729,0.011,1.9,0.03,1.013,0.008,1.87,0.009
50,903.212,89.64,13.521,0.011,0.216,0.015,-0.015,0.01,0.216,0.014,0.387,0.018
51,1197.46,1063.97,13.523,0.003,0.381,0.005,-0.088,0.005,0.336,0.006,0.627,0.007
52,1041.94,1221.41,13.543,0.004,0.306,0.006,-0.273,0.006,0.295,0.013,0.522,0.017
53,1282.53,748.445,13.55,0.007,1.245,0.012,0.939,0.014,0.729,0.009,1.32,0.011
54,1928.08,1261.97,13.575,0.006,0.783,0.009,0.267,0.008,0.5,0.008,0.874,0.009
56,798.641,1354.97,13.623,0.006,1.19,0.007,0.787,0.01,0.716,0.007,1.323,0.009
57,1298.87,1142.9,13.629,0.003,0.581,0.005,-0.005,0.005,0.405,0.006,0.712,0.006
58,1555.61,891.62,13.648,0.007,1.909,0.011,2.185,0.056,1.275,0.009,2.691,0.009
59,858.592,1664.69,13.687,0.008,0.332,0.01,-0.27,0.008,0.285,0.011,0.534,0.014
60,283.617,1830.78,13.699,0.011,0.262,0.015,0.113,0.011,0.206,0.015,0.383,0.02
61,1608.21,1987.38,13.711,0.008,0.332,0.01,0.168,0.008,0.278,0.01,0.538,0.014
62,1270.04,1452.65,13.755,0.006,0.395,0.008,-0.037,0.006,0.35,0.008,0.659,0.011
63,1105.9,725.971,13.758,0.008,1.273,0.013,0.913,0.015,0.767,0.01,1.422,0.012
64,1131.41,921.234,13.77,0.006,0.379,0.009,-0.173,0.007,0.336,0.009,0.609,0.012
65,1281,1104.02,13.804,0.015,0.593,0.019,-0.198,0.014,0.312,0.016,0.618,0.017
66,1471.41,716.054,13.814,0.007,0.259,0.011,-0.257,0.008,0.249,0.011,0.457,0.012
67,172.618,1193.64,13.814,0.007,1.04,0.01,0.57,0.011,0.645,0.012,1.201,0.011
68,1051.36,1494.97,13.82,0.006,0.38,0.009,-0.149,0.007,0.324,0.009,0.61,0.012
69,970.824,1120.83,13.821,0.003,0.276,0.005,-0.21,0.005,0.257,0.005,0.475,0.006
560,828.769,391.524,16.459,0.011,1.442,0.019,99,99,0.906,0.017,1.725,0.017
72,6.037,1848.43,13.846,0.013,1.085,0.017,0.661,0.016,0.63,0.019,1.23,0.023
73,510.172,1555.28,13.86,0.008,0.664,0.012,0.189,0.013,0.459,0.012,0.847,0.015
74,651.28,1805.92,13.9,0.009,1.575,0.013,1.574,0.028,0.933,0.011,1.717,0.015
75,343.605,16.426,13.904,0.013,0.489,0.018,0.204,0.012,0.295,0.017,0.596,0.02
76,615.89,542.258,13.907,0.009,0.276,0.012,0.169,0.008,0.215,0.011,0.383,0.015
77,720.425,241.507,13.924,0.011,0.302,0.014,0.181,0.01,0.199,0.013,0.367,0.016
1450,1246.69,1454.15,17.88,0.015,0.809,0.025,99,99,0.553,0.022,1.07,0.026
79,1330.62,44.279,13.953,0.012,0.394,0.016,-0.055,0.011,0.307,0.015,0.555,0.019
80,747.456,760.758,13.995,0.007,0.778,0.011,0.233,0.011,0.519,0.009,0.908,0.011
81,527.843,789.192,14.001,0.015,0.506,0.022,0.197,0.017,0.336,0.021,0.643,0.023
2094,1806.27,1590.52,18.589,0.024,1.167,0.049,99,99,0.829,0.029,1.592,0.034
83,1282.05,864.334,14.032,0.008,0.377,0.011,0.053,0.009,0.335,0.011,0.61,0.014
84,1343.5,1644,14.045,0.008,1.198,0.01,0.861,0.014,0.725,0.01,1.316,0.013
85,1139.63,1491.43,14.049,0.007,1.538,0.008,1.6,0.028,0.913,0.009,1.667,0.01
86,1870.63,1766.3,14.05,0.008,0.417,0.011,-0.237,0.009,0.362,0.011,0.682,0.014
87,1458.53,134.322,14.064,0.011,0.209,0.016,-0.029,0.011,0.242,0.014,0.394,0.019
88,1136.64,277.921,14.065,0.01,1.439,0.015,1.42,0.039,0.851,0.013,1.554,0.016
445,1305.57,1555.58,16.085,0.01,0.846,0.016,0.199,0.049,0.555,0.013,0.972,0.018
90,1169.4,1212.46,14.096,0.003,0.336,0.005,-0.138,0.005,0.314,0.007,0.573,0.008
91,461.863,14.538,14.099,0.011,0.533,0.016,-0.031,0.012,0.423,0.014,0.793,0.018
92,821.68,126.312,14.148,0.014,0.463,0.018,0.284,0.014,0.323,0.019,0.609,0.022
94,1181.49,1540.97,14.157,0.007,0.391,0.01,-0.104,0.008,0.328,0.01,0.627,0.013
750,1379.83,1535.75,16.872,0.011,1.248,0.016,99,99,0.803,0.014,1.479,0.016
95,1119.19,1775.31,14.164,0.01,0.355,0.013,-0.152,0.009,0.305,0.013,0.571,0.017
96,1278.13,1306.2,14.204,0.004,1.222,0.006,0.831,0.014,0.739,0.007,1.358,0.008
97,1227.61,468.051,14.208,0.011,1.228,0.015,0.841,0.017,0.742,0.013,1.37,0.016
98,690.067,370.338,14.21,0.011,0.569,0.015,-0.107,0.01,0.406,0.014,0.747,0.017
99,123.933,6.536,14.21,0.015,0.521,0.02,0.195,0.014,0.205,0.019,0.595,0.022
100,1699.5,509.304,14.218,0.01,0.44,0.015,-0.103,0.011,0.325,0.013,0.583,0.017
101,225.874,807.704,14.251,0.007,0.433,0.01,-0.061,0.009,0.31,0.01,0.55,0.012
102,1368.69,826.763,14.252,0.009,0.326,0.012,0.022,0.009,0.289,0.013,0.541,0.014
103,86.458,463.657,14.259,0.011,2.091,0.014,99,99,1.473,0.015,3.148,0.015
104,781.829,1449.29,14.269,0.007,0.354,0.009,-0.081,0.008,0.315,0.009,0.591,0.013
105,936.826,551.095,14.272,0.011,0.575,0.014,-0.001,0.011,0.397,0.014,0.722,0.016
106,1422.22,1743.65,14.282,0.009,0.279,0.012,-0.153,0.009,0.265,0.012,0.472,0.016
107,881.022,962.203,14.304,0.008,0.581,0.011,-0.072,0.01,0.414,0.01,0.73,0.014
108,1382.9,1434.36,14.309,0.006,0.332,0.008,-0.201,0.006,0.309,0.009,0.564,0.011
109,1121.88,1323.95,14.311,0.004,0.391,0.006,0.127,0.007,0.334,0.006,0.616,0.009
110,1796.05,1506.63,14.316,0.006,0.596,0.009,-0.06,0.008,0.428,0.009,0.767,0.011
111,1818.28,1441.17,14.358,0.005,1.242,0.008,1.004,0.018,0.733,0.008,1.334,0.009
112,1115.76,796.246,14.404,0.009,0.551,0.013,-0.112,0.01,0.4,0.013,0.728,0.016
113,444.168,1425.04,14.413,0.007,0.604,0.009,-0.017,0.008,0.426,0.009,0.782,0.012
114,1299.33,1702.74,14.428,0.008,0.352,0.011,0.231,0.009,0.281,0.011,0.511,0.016
115,759.844,1463.52,14.441,0.007,0.664,0.009,-0.032,0.008,0.455,0.009,0.797,0.012
116,1075.05,885.133,14.445,0.009,0.372,0.012,-0.247,0.009,0.325,0.013,0.599,0.016
117,1688.42,1882.32,14.455,0.011,0.488,0.014,-0.139,0.011,0.385,0.014,0.706,0.019
118,1146.13,823.528,14.457,0.01,0.632,0.014,0.064,0.011,0.446,0.014,0.801,0.016
119,1181.5,1405.91,14.498,0.005,0.378,0.007,0.058,0.007,0.348,0.008,0.628,0.011
120,1308.32,1344.85,14.501,0.004,0.404,0.006,-0.074,0.007,0.334,0.007,0.635,0.009
121,1151.48,1251.84,14.502,0.003,0.335,0.005,-0.084,0.006,0.295,0.006,0.544,0.007
122,59.14,662.836,14.506,0.009,0.34,0.012,0.247,0.011,0.235,0.014,0.504,0.015
123,1080.86,1551.58,14.507,0.008,0.38,0.01,-0.177,0.007,0.321,0.011,0.607,0.014
124,186.066,27.735,14.514,0.017,1.178,0.022,0.894,0.026,0.697,0.02,1.39,0.022
125,1988.47,399.016,14.52,0.013,1.215,0.018,0.943,0.029,0.778,0.015,1.436,0.018
126,1109.93,331.398,14.531,0.012,1.542,0.016,1.388,0.05,0.952,0.015,1.779,0.018
127,1346.81,1559.19,14.543,0.017,0.243,0.026,-0.286,0.028,0.276,0.027,0.494,0.038
128,1609.14,1004.19,14.552,0.008,1.408,0.012,1.313,0.04,0.821,0.01,1.488,0.011
129,287.738,192.722,14.556,0.01,0.443,0.015,0.287,0.014,0.304,0.015,0.571,0.019
130,887.802,447.809,14.56,0.011,1.45,0.015,1.563,0.049,0.824,0.014,1.51,0.017
131,238.124,1276.04,14.565,0.007,0.67,0.009,0,0.009,0.451,0.01,0.816,0.012
132,300.428,1536.38,14.6,0.009,0.328,0.011,-0.05,0.009,0.277,0.012,0.524,0.016
133,46.658,912.098,14.609,0.009,1.451,0.012,99,99,0.852,0.012,1.586,0.013
134,1444.91,1733.47,14.616,0.012,0.329,0.016,-0.199,0.011,0.277,0.016,0.525,0.019
135,335.197,511.183,14.63,0.016,0.288,0.022,-0.001,0.016,0.213,0.025,0.437,0.027
136,192.277,1969.14,14.658,0.014,1.381,0.018,1.205,0.04,0.816,0.018,1.54,0.022
137,28.292,1715.76,14.668,0.014,1.341,0.018,99,99,0.811,0.019,1.508,0.023
138,747.767,239.711,14.676,0.013,0.534,0.018,0.059,0.014,0.382,0.017,0.717,0.019
139,1030.99,545.026,14.693,0.012,1.198,0.016,0.759,0.026,0.731,0.015,1.364,0.017
140,690.425,1643.24,14.697,0.009,0.486,0.012,-0.106,0.009,0.365,0.012,0.635,0.016
141,644.916,919.583,14.702,0.009,0.532,0.012,0.341,0.013,0.39,0.012,0.735,0.014
142,479.926,1444.42,14.702,0.008,1.384,0.011,1.327,0.038,0.81,0.011,1.491,0.013
143,1340.84,1373.74,14.715,0.005,0.367,0.007,-0.023,0.008,0.325,0.008,0.605,0.011
144,911.379,965.426,14.721,0.009,0.664,0.013,-0.014,0.012,0.464,0.012,0.825,0.015
145,1525.76,1646.46,14.726,0.008,1.135,0.01,0.54,0.02,0.753,0.011,1.384,0.015
146,1406.31,1853.66,14.743,0.011,0.352,0.015,0.259,0.013,0.285,0.015,0.488,0.019
147,852.195,1412.63,14.747,0.006,0.306,0.008,0.168,0.009,0.243,0.01,0.449,0.012
148,149.957,688.53,14.752,0.009,1.102,0.012,0.577,0.021,0.698,0.013,1.276,0.022
149,480.13,706.643,14.759,0.01,1.332,0.013,1.116,0.034,0.797,0.013,1.47,0.017
150,102.566,1884.43,14.766,0.016,1.399,0.022,1.242,0.046,0.803,0.022,1.524,0.025
151,1400.96,1579.21,14.77,0.008,1.336,0.01,1.017,0.032,0.807,0.01,1.47,0.014
152,603.892,1159,14.772,0.005,0.575,0.006,-0.044,0.007,0.405,0.007,0.734,0.011
153,1180.41,1645.38,14.773,0.009,0.361,0.012,-0.153,0.01,0.3,0.012,0.559,0.017
154,709.46,52.199,14.789,0.013,0.569,0.018,-0.105,0.015,0.408,0.017,0.789,0.02
155,1660.42,403.459,14.799,0.013,0.484,0.017,0.033,0.012,0.353,0.017,0.651,0.02
156,1915.58,17.324,14.802,0.015,0.604,0.021,0.043,0.017,0.422,0.019,0.859,0.022
157,942.757,1030.98,14.804,0.003,0.355,0.005,-0.085,0.008,0.297,0.005,0.566,0.006
158,1209.59,865.322,14.806,0.01,0.441,0.013,0.04,0.012,0.342,0.015,0.656,0.016
159,1194.08,1274.37,14.816,0.003,0.363,0.005,0.248,0.01,0.275,0.006,0.497,0.007
160,670.03,1581.14,14.816,0.01,0.51,0.012,-0.107,0.01,0.371,0.012,0.679,0.016
161,1012.09,1718.71,14.819,0.009,0.347,0.013,0.212,0.011,0.306,0.012,0.544,0.017
162,1438.78,1013.22,14.829,0.004,0.399,0.006,0.239,0.01,0.295,0.007,0.547,0.007
163,383.789,258.924,14.833,0.014,0.682,0.018,-0.003,0.016,0.42,0.018,0.795,0.02
164,241.238,1669.99,14.836,0.011,0.356,0.015,0.133,0.013,0.258,0.014,0.507,0.021
165,170.632,1797.51,14.846,0.013,0.273,0.018,0.179,0.015,0.207,0.019,0.388,0.024
166,291.262,1618.79,14.865,0.01,0.725,0.013,0.081,0.012,0.477,0.014,0.882,0.019
167,833.268,1357.79,14.866,0.006,0.647,0.008,-0.061,0.009,0.455,0.008,0.816,0.01
168,931.36,1003.13,14.87,0.004,0.385,0.006,-0.228,0.006,0.313,0.007,0.594,0.007
169,1096.39,1752.3,14.879,0.011,0.575,0.014,0.157,0.012,0.433,0.013,0.769,0.018
170,1577.33,1279.95,14.882,0.004,0.595,0.006,-0.109,0.009,0.412,0.007,0.76,0.008
171,1734.54,1269.68,14.901,0.005,0.298,0.008,0.137,0.01,0.244,0.008,0.45,0.008
172,1337.26,1191.52,14.904,0.003,0.379,0.005,-0.075,0.008,0.326,0.006,0.609,0.007
173,1647.9,395.877,14.91,0.013,0.506,0.017,-0.097,0.013,0.363,0.017,0.675,0.019
174,1274.9,1511.47,14.912,0.007,0.758,0.009,0.115,0.01,0.502,0.01,0.884,0.013
175,1207.22,1667.56,14.913,0.009,0.798,0.012,0.257,0.012,0.539,0.012,0.973,0.017
176,1273.68,1175.9,14.914,0.003,0.415,0.005,-0.009,0.008,0.344,0.007,0.643,0.008
177,505.101,633.683,14.93,0.01,0.457,0.013,0.108,0.012,0.328,0.014,0.532,0.025
178,1447.76,972.249,14.935,0.009,0.5,0.012,0.059,0.013,0.367,0.014,0.663,0.015
179,883.766,1903.87,14.95,0.011,0.573,0.015,-0.096,0.013,0.399,0.015,0.722,0.02
180,656.203,437.361,14.951,0.01,0.378,0.013,-0.669,0.01,0.311,0.013,0.594,0.016
181,1033.32,1423.44,14.956,0.01,0.382,0.012,-0.003,0.01,0.294,0.012,0.555,0.014
182,522.695,95.519,14.956,0.013,0.603,0.018,0.037,0.014,0.409,0.017,0.776,0.02
343,1287.42,1266.74,15.72,0.005,0.413,0.008,0.099,0.016,0.339,0.008,0.638,0.009
184,945.316,260.692,14.963,0.013,2.089,0.018,99,99,1.526,0.016,3.213,0.018
185,392.813,380.536,14.972,0.012,0.628,0.015,0.511,0.017,0.445,0.016,0.879,0.019
186,1762.69,30.507,14.976,0.014,0.611,0.019,-0.126,0.013,0.404,0.018,0.784,0.022
187,980.218,1194.48,14.982,0.003,0.602,0.005,-0.147,0.008,0.432,0.006,0.779,0.006
188,1004.99,501.558,14.988,0.012,0.396,0.016,0.066,0.014,0.307,0.016,0.561,0.018
190,1294.2,1960.48,14.992,0.011,1.368,0.013,1.101,0.049,0.812,0.014,1.489,0.018
189,1992.08,1195.64,14.992,0.009,0.51,0.014,0.181,0.015,0.366,0.011,0.675,0.012
191,449.736,772.626,14.993,0.01,1.813,0.014,99,99,1.111,0.012,2.094,0.018
192,2014.3,762.994,14.994,0.012,0.154,0.017,0.296,0.016,0.283,0.016,0.553,0.017
2702,1964.14,1541.34,19.303,0.049,1.043,0.094,99,99,0.789,0.056,1.519,0.061
194,419.758,564.582,14.997,0.01,0.476,0.014,0.074,0.013,0.34,0.014,0.606,0.031
195,147.546,555.956,15.005,0.01,1.265,0.014,0.962,0.035,0.747,0.015,1.332,0.025
196,1269.57,1718.81,15.012,0.009,0.537,0.013,-0.053,0.013,0.394,0.013,0.698,0.017
197,798.595,1856.28,15.012,0.012,0.571,0.016,0.01,0.015,0.429,0.016,0.778,0.02
198,1568.3,1477.57,15.016,0.006,0.362,0.008,-0.011,0.01,0.327,0.009,0.606,0.011
199,791.438,337.3,15.019,0.013,0.727,0.017,0.163,0.016,0.49,0.017,0.94,0.02
200,976.346,1101.32,15.025,0.003,0.398,0.005,-0.322,0.007,0.346,0.005,0.649,0.006
201,473.322,61.84,15.026,0.014,1.336,0.018,1.143,0.044,0.768,0.018,1.457,0.02
202,1694.39,898.86,15.029,0.01,0.606,0.014,0.352,0.016,0.428,0.014,0.819,0.015
203,1532.53,1492.08,15.03,0.006,0.652,0.008,-0.072,0.011,0.456,0.009,0.827,0.012
204,1977.8,1644.19,15.037,0.008,0.5,0.011,-0.049,0.011,0.372,0.011,0.685,0.013
205,842.388,1274.07,15.059,0.005,0.38,0.007,0.108,0.01,0.302,0.007,0.564,0.009
206,355.493,223.169,15.063,0.012,0.606,0.017,0.085,0.016,0.399,0.017,0.772,0.019
207,783.422,150.077,15.064,0.013,0.682,0.018,0.344,0.016,0.447,0.017,0.844,0.02
208,1773.72,594.265,15.066,0.012,0.681,0.016,0.285,0.015,0.476,0.016,0.896,0.019
209,1901.42,48.673,15.086,0.016,0.378,0.021,0.191,0.017,0.216,0.02,0.464,0.023
210,1440.48,1738.69,15.095,0.013,0.352,0.016,0.049,0.013,0.286,0.016,0.528,0.02
211,778.793,264.442,15.108,0.013,0.61,0.017,0.021,0.018,0.428,0.017,0.797,0.02
212,685.102,851.495,15.11,0.009,1.756,0.012,99,99,1.066,0.012,1.978,0.013
213,945.291,855.099,15.116,0.009,0.363,0.013,-0.084,0.013,0.32,0.013,0.599,0.016
214,822.656,1566.94,15.116,0.009,0.931,0.012,0.474,0.019,0.615,0.012,1.09,0.015
215,1215.01,1407.98,15.117,0.006,0.419,0.008,0.113,0.011,0.345,0.009,0.652,0.011
1171,1692.49,331.827,17.527,0.014,0.923,0.021,99,99,0.579,0.021,1.155,0.022
217,965.119,1251.93,15.121,0.004,0.319,0.006,-0.035,0.009,0.273,0.006,0.51,0.008
218,318.946,1911.69,15.125,0.012,1.519,0.017,99,99,0.892,0.017,1.654,0.021
219,2025.62,974.111,15.129,0.012,0.35,0.017,-0.014,0.018,0.393,0.016,0.744,0.018
220,320.203,861.243,15.137,0.008,0.316,0.012,-0.065,0.012,0.255,0.012,0.469,0.014
221,534.343,1095.08,15.143,0.004,0.444,0.006,0.293,0.011,0.327,0.005,0.614,0.008
222,1656.23,1466.93,15.148,0.007,1.307,0.011,0.851,0.035,0.814,0.01,1.515,0.012
223,1046.25,1795.86,15.15,0.011,0.403,0.015,0.245,0.013,0.327,0.015,0.573,0.02
224,1140.52,1894.63,15.155,0.016,0.537,0.02,-0.107,0.019,0.403,0.021,0.695,0.028
225,982.793,603.334,15.161,0.011,0.523,0.015,-0.028,0.013,0.373,0.016,0.692,0.018
226,30.489,813.827,15.166,0.009,0.549,0.013,-0.028,0.012,0.382,0.015,0.725,0.014
227,1207.87,921.167,15.186,0.012,0.795,0.014,0.297,0.018,0.782,0.019,1.569,0.018
228,67,1920.42,15.186,0.02,0.555,0.025,-0.067,0.019,0.382,0.029,0.712,0.033
229,1320.18,1034.61,15.198,0.004,0.41,0.006,0.012,0.009,0.364,0.006,0.711,0.01
230,1045.85,299.957,15.216,0.011,1.437,0.015,99,99,0.874,0.015,1.618,0.019
231,1854.05,1416.32,15.221,0.005,1.417,0.008,0.915,0.045,1.025,0.008,1.978,0.008
233,305.604,1698.74,15.222,0.012,0.676,0.015,0.019,0.013,0.442,0.016,0.796,0.02
232,210.359,379.234,15.222,0.01,1.993,0.014,99,99,1.294,0.014,2.672,0.015
234,573.446,940.147,15.235,0.014,0.676,0.018,0.351,0.019,0.454,0.02,0.829,0.021
235,921.912,1291.01,15.236,0.005,0.645,0.007,0.01,0.012,0.449,0.007,0.788,0.009
236,1436.52,1036.57,15.241,0.004,0.377,0.006,0.055,0.01,0.311,0.006,0.597,0.007
237,722.12,1785.34,15.242,0.012,0.392,0.015,0.207,0.014,0.294,0.016,0.536,0.021
238,716.066,1824.32,15.242,0.057,1.047,0.079,0.341,0.052,0.688,0.065,1.395,0.067
239,1161.58,978.007,15.244,0.008,0.431,0.012,0.062,0.014,0.344,0.014,0.658,0.016
240,292.038,305.801,15.253,0.011,0.717,0.014,0.106,0.02,0.459,0.015,0.887,0.018
241,1859.1,569.753,15.256,0.012,0.382,0.017,0.112,0.015,0.298,0.017,0.581,0.018
242,1124.64,1890.5,15.275,0.012,0.495,0.016,0.258,0.015,0.341,0.015,0.629,0.021
243,1092.41,672.896,15.278,0.01,1.458,0.013,99,99,0.884,0.015,1.651,0.017
245,843.999,1222.58,15.284,0.004,0.474,0.006,0.156,0.012,0.346,0.006,0.635,0.008
246,1058.7,1044.65,15.285,0.004,0.815,0.006,0.209,0.016,0.52,0.007,0.921,0.008
247,1959.45,43.675,15.286,0.016,0.838,0.022,0.422,0.03,0.646,0.021,1.243,0.023
248,600.61,782.137,15.287,0.009,0.734,0.012,0.141,0.017,0.497,0.013,0.878,0.016
249,969.449,1085.59,15.289,0.004,0.419,0.006,0.088,0.009,0.337,0.006,0.627,0.009
250,1096.64,1416.59,15.299,0.006,0.389,0.008,-0.18,0.009,0.33,0.009,0.619,0.011
251,368.709,210.339,15.304,0.012,0.311,0.017,0.047,0.015,0.232,0.017,0.48,0.018
252,58.09,550.645,15.305,0.01,0.512,0.013,0.216,0.015,0.329,0.016,0.651,0.017
253,652.003,77.047,15.308,0.01,0.532,0.015,0.171,0.018,0.348,0.014,0.664,0.018
254,1710.44,1610.12,15.316,0.008,0.648,0.011,0,0.012,0.46,0.012,0.803,0.014
255,490.462,1913.88,15.317,0.014,1.286,0.018,0.797,0.038,0.785,0.02,1.468,0.023
256,85.756,328.649,15.319,0.011,0.51,0.015,-0.021,0.018,0.334,0.016,0.68,0.017
257,919.514,1142.09,15.32,0.004,0.338,0.006,0.077,0.011,0.259,0.006,0.5,0.007
258,850.473,1839.17,15.324,0.012,2.183,0.018,99,99,1.328,0.016,2.479,0.018
260,1614.96,100.475,15.334,0.014,0.955,0.018,0.528,0.025,0.581,0.019,1.045,0.022
259,17.339,199.347,15.334,0.015,0.533,0.019,0.11,0.021,0.336,0.02,0.795,0.021
261,1003.13,2000.84,15.354,0.009,1.473,0.013,99,99,1.008,0.012,1.895,0.017
262,874.612,1749.61,15.355,0.012,0.298,0.015,0.127,0.013,0.244,0.015,0.413,0.019
263,527.273,1353.13,15.361,0.007,0.749,0.009,0.125,0.016,0.489,0.01,0.88,0.012
264,1934.97,746.967,15.362,0.013,0.758,0.017,0.15,0.021,0.479,0.017,0.871,0.018
265,1097.3,572.048,15.365,0.011,1.572,0.014,99,99,0.905,0.015,1.676,0.017
266,1283.5,1024.87,15.368,0.004,0.403,0.006,0.103,0.013,0.322,0.007,0.609,0.009
267,1577.26,52.466,15.373,0.012,0.663,0.016,0.363,0.022,0.417,0.017,0.792,0.021
268,1386.19,160.738,15.375,0.014,1.413,0.018,1.15,0.064,0.862,0.018,1.637,0.021
269,859.766,1962.18,15.376,0.013,0.602,0.016,0.161,0.016,0.44,0.016,0.795,0.021
270,423.561,1209.11,15.382,0.005,1.056,0.008,0.565,0.03,0.652,0.007,1.171,0.009
271,2021.04,1609.78,15.384,0.006,0.758,0.009,0.135,0.018,0.534,0.01,0.974,0.014
272,1284.23,1736.79,15.387,0.01,2.239,0.015,99,99,1.356,0.013,2.52,0.016
273,660.192,860.462,15.389,0.009,0.709,0.012,0.068,0.018,0.477,0.013,0.853,0.015
274,49.479,1206.9,15.393,0.006,0.567,0.008,-0.146,0.012,0.4,0.011,0.739,0.012
275,920.863,863.137,15.399,0.01,1.158,0.013,0.784,0.037,0.712,0.014,1.323,0.015
