2354.38	3153.4
2370.31	1524.68
1786.09	2049.63
2161.47	3210.82
1760.19	3289.16
3299.36	3396.34
170.453	3654.49
3710.52	569.716
1380.72	2770.01
3633.21	1965.08
171.599	3671.63
799.08	2075.79
1234.95	2350.78
958.524	2009.97
1153.59	2076.61
829.378	1181.97
889.702	2374.79
597.948	1333.12
829.322	524.736
1004.65	1107.69
370.298	1173.75
229.764	1927.31
3945.99	978.521
1217.68	2756.36
1318.09	2601.97
883.73	2088.31
303.068	2239.42
3715.69	1662.52
530.682	1212.36
3838.2	3974.55
1556.7	1817.53
2759.02	3307.24
1183.14	537.511
1680.74	1534.15
3443.45	494.435
1745.19	1167.1
1219.74	3014.81
1068.06	2105.07
845.956	1407.64
1311.09	2422.85
3179.58	737.643
277.239	790.936
2530.97	1142.19
2314.05	691.567
2669.49	2967.06
2462.77	735.283
2824.05	2947.95
73.012	329.768
3198.51	3229.74
483.704	2394.57
1041.5	2850.07
2843.95	1406.67
3696.06	501.169
2769.05	3827.27
3648.47	3054.57
3134.68	3450.71
2934.19	838.317
1359.63	2237.29
2679.13	2953.81
1355.84	240.444
1524.77	1817.5
307.07	945.096
3680.59	2314.93
2626	1831.68
2517.44	783.833
3710.38	666.195
2263.79	1550.82
2650.51	1221.28
122.91	3639.19
651.564	2277.89
1542.81	1770.18
838.994	1484.76
3658.12	1591.64
613.712	3438.18
1151.82	3647.9
2322.83	3640.59
942.958	1862.24
1474.99	288.756
3263.09	1072.44
1614.16	3935.16
717.671	879.699
3891.38	2315.98
3136.22	768.677
3224.06	2731.99
3667.92	2795.4
2383.72	2933.54
2411.34	32.762
632.321	238.058
1311.9	2551.35
1378.7	2412.99
575.365	1307.94
3369.98	929.622
1241.73	2206.42
2307.33	3504.18
3154.12	158.694
2725.3	2197.81
155.047	1350.81
2223.58	127.98
233.123	1127.36
1462.7	3933.24
1586.71	3566.02
1991.51	1284.98
1206.71	3781.95
2276.32	2483.21
2196.35	1289.61
3435.36	2381.7
1859.81	3974.93
970.527	1152.07
2746.6	44.742
1611.51	99.975
2208.86	3630.9
1065.05	1920.34
2285.85	3234.45
3486.02	2522.52
1901.73	3267.99
769.77	2379.36
34.432	982.388
2181.03	1845.41
2175.73	2095.47
1920.15	1014.68
2656.41	2877.43
1879.05	3561.93
2532	823.951
2898.95	378.849
634.109	2656.32
1259.18	839.304
2856.36	1904.48
1032.74	214.122
2877.35	3627.36
3838.99	3956.68
2118.85	809.641
2519.37	2912.28
3068.93	1428.06
348.551	764.239
1792.3	1149.46
261.338	3084.35
3166.29	1853.21
3638	1201.68
1504.85	3558.81
563.303	1659.99
1694.75	117.632
1429.42	2316.82
2855.21	2873.68
3687.83	22.378
785.261	3615.79
2338.08	3203.43
717.797	3434.92
3718.84	2538.85
2073.29	775.793
2964.24	1814.05
1815.45	256.184
481.778	3572.04
7.326	3323.83
2275.13	1427.92
1013.71	3747.63
1222.59	2264.03
1058.31	1665.41
1064.25	42.225
3935.08	3947.03
3066.89	2440.67
1170.31	299.851
3769.42	2020.16
2304.05	2852.66
2981.77	3985.78
723.779	3841.63
2882.73	200.763
1429.98	3316.67
2442.65	2562.24
1830.75	2281.62
3081.21	314.687
40.8	104.43
3885.11	606.943
361.404	1297.76
3120.88	3683.92
1908.86	3148.86
570.238	2745.25
769.868	2920.58
3877.96	2797.29
551.02	1309.61
2295.55	1450.57
524.973	1311.26
1011.4	949.899
3685.89	1037.9
3424.1	708.246
940.856	3735.42
2069.55	2391.62
2913.97	3126.35
3327.67	1183.69
2934.37	1093.66
1768.01	3567.95
3506.92	196.729
3083.08	806.491
1218.91	1643.58
3334.81	1179.36
3110.55	2644.74
3203.59	3064.66
3382.55	749.338
2953.52	2058.46
1746.97	3628.42
3182.62	1726.01
1065.37	909.308
2649.29	3949.45
2458.59	1650.27
1892.97	2743.08
3238.55	1586.59
419.193	1634.16
352.738	1794.28
2531.94	1986.02
1090.44	765.737
3303.28	842.525
2030.59	1186.77
1524.03	11.941
2845.57	1545.64
3413.93	1119.23
1658.93	3721.71
2619.61	745.872
1669.62	3043.95
3683.86	2073.18
3825.8	1851.56
2927.13	818.351
1655.59	395.317
3526.43	1879.24
974.057	1114.54
1342.36	2167.85
667.524	1527.11
1435.5	1962.53
592.667	2359.88
483.897	2417.8
1569.22	849.506
117.293	1593.86
2752.22	2228.77
995.096	1754.71
2761.56	2749.18
824.392	3830.85
3018.73	3280.91
2681.09	86.176
2943.5	2788.77
3182.92	3396.87
704.588	2540.02
2146.45	1781.64
2367.81	1693.55
3104.69	2940.18
2765.24	1636.43
3251.82	1786.76
1843.3	1843.95
1132.66	246.139
1590.76	529.63
2755.37	996.932
1470	3161.26
682.798	1370.31
3652.59	3122.44
2771.06	64.133
3572.21	2568.33
3666.53	2842.58
758.969	727.099
856.412	1335.15
1230.3	588.26
2950.3	497.131
3138.25	3336.94
1276.98	1765.94
3747.38	78.061
810.273	289.476
891.023	279.935
2405.22	2986.66
3300.53	2363.61
3045.33	3244.04
1035.94	2033.57
2639.09	3440.15
2553.11	1805.03
2326.46	1837.67
3444.42	2964.36
1861.61	520.185
567.97	3306.2
1810.79	1956.97
2558.47	582.7
813.871	2431.57
3966.84	225.3
402.995	1617.08
868.63	976.378
3978.16	2230.57
3081.91	480.705
2263.7	3375.94
2756.83	1895.64
2729.48	2188.34
3199.15	2572.8
1632.71	1804.27
1387.81	1415.7
3924.04	382.196
3815.12	2939.88
283.361	845.137
1807.22	2379.48
1241.12	3573.27
2060.8	400.486
1659.39	288.455
2753.91	3203.46
3818.12	1331.3
3200.65	2857
2352.09	2711.16
2441.53	3332.58
2911.21	2371.6
931.227	546.856
1190.95	2978.15
3208.01	888.708
576.443	3307.94
243.803	2007.59
2674.15	646.729
2858.1	2552.28
1040.09	409.616
3002.78	2937.69
3028.7	2358.61
23.201	1009.48
1998.87	3350.42
2673	2739.3
3932.32	3210.32
907.764	1290.05
2985.88	3774.64
2896.19	3205.48
1841.73	1209.74
3715.49	194.203
1371.81	997.767
490.939	1419.53
2267.04	832.27
2920.22	2709.08
416.778	3045.53
2273.64	3853.72
482.891	1229.86
3852.59	1944.55
2870.76	929.754
1926.5	1766.33
2047.65	1789.26
3844.04	2633.73
2389.93	3165.19
3867.59	2075.76
1512.68	1868.38
2793.27	716.65
3255.13	703.882
1202.73	2348.29
3702.61	259.869
3078.01	3913.16
1178.47	90.976
3814.87	1193.75
1827.06	19.623
3746.42	2611.82
3319.94	2457.12
3865.87	2164.42
3650.53	534.668
312.247	1598.49
1304.64	1061.6
558.216	3571.75
2678.41	2515.37
2325.82	3818.32
47.33	387.641
3237.34	1981.18
2484.27	3392.43
2937.52	931.904
3737.41	506.15
2278.15	1487.6
422.895	3851.2
2583.94	879.073
2236.85	924.164
3179.06	379.608
2924.56	3983.61
2151.26	644.058
647.381	2152.43
1369.69	2431.73
365.271	58.967
2365.84	3321.39
1285.06	605.513
1397.08	2579.08
2078.59	1427
3650.62	2080.83
1748.63	1515.4
171.855	3719.23
3772.43	411.716
1975.81	1530.69
2977.28	2158.76
1235.59	1305.41
1244.98	2358.22
3454.95	3339.33
3124.46	3194.18
3313.38	1907
3804.46	3282.87
946.226	3850.08
3884.48	1498.15
3333.9	1799.39
2577.48	2707.73
3546.53	2516.51
2555.59	808.315
1895.48	415.204
1582.6	74.691
105.464	765.313
2826.73	2231.09
2677.05	2469.92
1364.19	2720.35
117.287	107.193
3025.72	962.105
2242.24	11.695
2557.68	777.226
1891.5	962.722
1152.79	3676.07
3977.02	614.749
1073.31	3578.03
919.982	1052.91
2420.01	2463.7
3161.11	3240.74
926.287	630.582
715.576	2364.76
190.644	2556.68
2734.21	73.022
1728.62	2579.82
3369.81	3009.36
357.999	3976.14
3358.93	527.838
3825.26	633.982
877.128	860.187
1070.9	336.116
2505.83	2082.62
799.56	2561.64
3745.1	582.923
1690.39	208.399
3250.58	119.274
1165.89	3874.49
3852.8	1306.29
2293.17	2372.1
2789.34	2831.44
1520.13	365.415
424.817	1359.32
3683.61	713.805
2720.34	805.159
2416.91	1511.19
3847.64	526.662
2086.58	2802.23
1490.54	3716.71
2029.05	2599.55
247.599	1311.62
3074.22	532.032
3620.56	1512.28
2600.92	2409.97
1569.51	3992.8
988.107	114.26
546.433	2946.28
503.122	2506.36
1305.67	1369.03
3933.68	3523.1
