ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
21,1154.96,1128.83,14.048,0.005,1.973,0.008,98.85,99,1.131,0.007,2.132,0.008
22,760.424,1038.19,14.065,0.005,0.809,0.007,0.084,0.01,0.483,0.008,0.904,0.007
23,1680.87,723.452,14.101,0.012,1.338,0.018,1.05,0.024,0.759,0.016,1.401,0.017
24,629.562,1019.66,14.117,0.01,1.744,0.014,98.85,99,0.946,0.015,1.704,0.012
25,1808.63,1916.99,14.127,0.006,0.627,0.009,0.317,0.011,0.363,0.013,0.721,0.009
26,1081.19,1453.39,14.147,0.005,0.741,0.008,0.359,0.008,0.444,0.009,0.854,0.007
27,719.437,1495.36,14.218,0.008,1.57,0.011,1.527,0.032,0.867,0.015,1.572,0.011
28,1643.2,771.354,14.273,0.012,1.287,0.017,0.959,0.025,0.731,0.016,1.34,0.018
29,964.46,1102.94,14.299,0.004,0.774,0.006,0.126,0.009,0.468,0.007,0.875,0.006
30,475.65,42.513,14.342,0.013,0.923,0.019,0.262,0.024,0.554,0.02,0.983,0.02
31,521.491,1595.01,14.37,0.011,2.152,0.015,98.85,99,1.285,0.02,2.603,0.017
32,487.56,1154.51,14.392,0.01,1.329,0.015,1.221,0.026,0.862,0.017,1.514,0.014
33,1047.84,168.136,14.49,0.011,0.849,0.015,0.108,0.019,0.501,0.016,0.939,0.016
34,565.372,1128.43,14.535,0.008,1.429,0.012,1.224,0.031,0.775,0.014,1.415,0.011
35,1844.24,1638.57,14.555,0.007,1.461,0.012,1.33,0.026,0.781,0.01,1.44,0.012
36,995.898,1589.61,14.563,0.006,1.751,0.009,98.85,99,0.973,0.012,1.783,0.009
37,1105.47,1690.18,14.576,0.006,1.808,0.009,98.85,99,1.001,0.012,1.843,0.009
38,303.703,1213.67,14.594,0.013,0.774,0.019,0.038,0.017,0.472,0.022,0.879,0.02
39,1386.8,899.937,14.653,0.012,1.474,0.017,1.334,0.049,0.831,0.016,1.517,0.018
40,466.585,1446.68,14.679,0.011,1.791,0.016,98.85,99,0.997,0.019,1.807,0.017
41,937.405,1708.36,14.684,0.007,0.913,0.009,0.24,0.014,0.544,0.013,1.032,0.01
42,1892.16,48.16,14.689,0.019,1.484,0.027,1.358,0.051,0.823,0.028,1.487,0.029
43,1461.86,1434.45,14.696,0.005,2.115,0.01,98.85,99,1.232,0.008,2.473,0.009
44,1593.55,729.592,14.731,0.012,0.468,0.017,0.312,0.019,0.296,0.018,0.541,0.018
45,1555.88,690.286,14.736,0.013,0.854,0.019,0.03,0.022,0.539,0.018,1.002,0.021
46,1157.12,1208.93,14.754,0.005,1.405,0.009,1.187,0.029,0.768,0.007,1.417,0.007
47,1226.13,1009.81,14.792,0.005,0.91,0.008,0.154,0.011,0.541,0.006,0.988,0.008
48,517.283,584.323,14.799,0.011,1.233,0.016,0.889,0.028,0.713,0.016,1.299,0.016
49,302.918,553.8,14.818,0.014,1.475,0.02,1.444,0.072,0.831,0.021,1.498,0.02
50,2025.99,1178.43,14.819,0.009,0.462,0.014,0.273,0.014,99,99,0.937,0.016
51,511.759,1296.59,14.837,0.01,0.67,0.014,0.261,0.015,0.387,0.017,0.742,0.014
52,1571.89,1266.88,14.843,0.006,0.789,0.009,0.016,0.011,0.482,0.008,0.909,0.01
53,1435.95,1787.06,14.85,0.006,0.751,0.009,0.046,0.009,0.454,0.01,0.854,0.009
54,1208.97,478.723,14.851,0.012,1.492,0.017,98.85,99,0.835,0.016,1.477,0.017
55,772.173,1575.9,14.887,0.007,1.717,0.011,98.85,99,0.949,0.014,1.741,0.01
56,1706.71,814.321,14.9,0.014,0.806,0.02,0.169,0.021,0.506,0.019,0.922,0.021
57,764.06,1797.22,14.91,0.008,1.752,0.012,98.85,99,1,0.016,1.85,0.011
58,1899.54,1209.39,14.94,0.008,0.801,0.012,0.057,0.015,0.48,0.011,0.896,0.014
59,1207.89,225.914,14.948,0.013,0.863,0.019,0.21,0.022,0.533,0.019,0.995,0.02
60,1586.64,1005.36,14.957,0.007,0.861,0.011,0.051,0.013,99,99,0.967,0.012
61,242.383,1577.11,14.995,0.016,0.989,0.024,0.226,0.026,0.588,0.026,1.105,0.025
62,1010.57,703.673,15.014,0.011,1.708,0.015,98.85,99,0.947,0.014,1.705,0.015
63,909.432,407.946,15.037,0.01,0.744,0.015,0.271,0.022,0.459,0.014,0.836,0.015
64,1273.59,1248.58,15.103,0.005,1.405,0.009,1.056,0.04,0.785,0.008,1.451,0.009
65,790.971,642.998,15.156,0.01,0.749,0.014,0.041,0.017,0.455,0.013,0.824,0.014
66,258.229,1466.81,15.157,0.015,1.397,0.021,1.109,0.046,0.761,0.024,1.389,0.023
67,1510.58,1002.82,15.159,0.006,0.636,0.009,0.392,0.014,0.374,0.009,0.716,0.011
68,640.897,88.47,15.193,0.013,0.85,0.019,0.123,0.022,0.509,0.02,0.929,0.018
70,1061.99,1763.03,15.2,0.005,1.758,0.009,98.85,99,0.976,0.012,1.785,0.008
71,799.069,314.53,15.212,0.01,1.29,0.014,0.928,0.04,0.739,0.014,1.351,0.014
72,397.235,1176.5,15.224,0.011,1.598,0.015,1.307,0.063,1.031,0.018,2.058,0.016
73,137.298,1295.86,15.229,0.017,0.921,0.025,0.177,0.026,0.529,0.026,0.984,0.025
74,771.05,404.035,15.234,0.01,1.202,0.015,0.837,0.039,0.69,0.014,1.255,0.015
75,259.12,1441.59,15.237,0.015,1.584,0.022,98.85,99,0.871,0.024,1.592,0.022
76,1087.83,1820.18,15.267,0.006,0.791,0.009,0.14,0.016,0.488,0.012,0.92,0.009
77,169.902,15.914,15.276,0.018,0.917,0.033,-0.027,0.038,0.53,0.028,1.003,0.028
78,1934.63,1514.09,15.294,0.007,0.938,0.011,0.245,0.018,0.541,0.01,1.015,0.014
79,1811.96,1921.32,15.322,0.014,0.836,0.024,0.142,0.032,0.478,0.021,0.898,0.02
80,1746.68,1591.57,15.363,0.008,0.896,0.012,0.173,0.017,0.519,0.01,0.981,0.013
81,307.006,56.51,15.372,0.017,1.142,0.025,0.442,0.042,0.666,0.026,1.255,0.025
82,1890.88,1303.33,15.383,0.008,0.739,0.012,0.162,0.017,0.465,0.011,0.875,0.014
83,1622.25,1232.65,15.4,0.008,0.811,0.011,0.043,0.013,0.51,0.01,0.968,0.012
84,326.243,1021.06,15.416,0.012,1.265,0.018,0.889,0.039,0.724,0.019,1.33,0.018
85,131.671,453.495,15.441,0.019,1.288,0.027,0.838,0.051,0.73,0.028,1.334,0.027
86,1087.51,689.302,15.449,0.011,0.884,0.016,0.264,0.027,0.522,0.014,0.95,0.014
87,578.754,1726.82,15.45,0.012,0.983,0.017,0.188,0.024,0.586,0.019,1.105,0.017
88,925.503,941.42,15.452,0.01,1.043,0.014,0.817,0.036,0.639,0.013,1.081,0.014
89,2016.65,502.228,15.471,0.019,0.274,0.027,0.791,0.038,0.528,0.028,1.076,0.031
90,17.483,173.266,15.495,0.027,0.912,0.04,-0.011,0.039,0.516,0.036,1.011,0.04
91,1756.66,895.914,15.498,0.014,0.892,0.021,0.213,0.031,0.54,0.02,0.981,0.023
92,1273.86,247.717,15.507,0.016,0.769,0.022,0.293,0.031,0.492,0.025,0.894,0.026
93,200.454,2002.5,15.507,0.019,1.077,0.028,0.465,0.037,0.598,0.033,1.135,0.03
94,1598.51,1786.02,15.512,0.006,0.896,0.01,0.044,0.02,0.549,0.01,1.041,0.009
95,1380.97,540.523,15.542,0.014,0.943,0.019,0.331,0.029,0.576,0.019,1.065,0.021
96,426.078,126.411,15.595,0.017,1.526,0.023,98.85,99,0.856,0.023,1.534,0.023
97,1451.64,534.25,15.595,0.014,1.016,0.02,0.37,0.037,0.613,0.019,1.136,0.021
98,111.446,1817.12,15.601,0.019,1.537,0.028,98.85,99,0.823,0.031,1.514,0.029
99,1517.52,1306.65,15.602,0.007,0.821,0.011,0.075,0.017,0.519,0.009,0.979,0.012
100,931.875,543.87,15.628,0.012,1.405,0.018,98.85,99,0.807,0.015,1.453,0.016
101,1626.63,1522.06,15.635,0.007,1.52,0.012,98.85,99,0.855,0.01,1.613,0.011
102,996.901,1822.09,15.636,0.006,1.777,0.012,98.85,99,1,0.013,1.831,0.009
103,704.828,1103.62,15.697,0.006,1.746,0.01,98.85,99,0.99,0.01,1.809,0.008
104,1288.41,1453,15.697,0.005,0.805,0.01,0.065,0.017,0.499,0.008,0.939,0.008
105,973.352,1435.15,15.716,0.006,0.615,0.009,0.531,0.019,0.373,0.011,0.723,0.009
106,1294.43,1134.34,15.724,0.006,1.386,0.01,98.85,99,0.783,0.008,1.447,0.009
107,1761.58,1515.83,15.747,0.008,0.7,0.012,0.109,0.021,0.431,0.01,0.834,0.012
108,181.859,1084.54,15.749,0.015,1.293,0.022,98.85,99,0.713,0.024,1.309,0.023
109,1559.34,1331.81,15.751,0.006,0.616,0.01,0.348,0.021,0.375,0.009,0.714,0.01
110,321.395,201.593,15.763,0.022,0.911,0.029,0.048,0.044,0.552,0.031,1.009,0.031
111,115.04,618.975,15.767,0.018,1.403,0.026,98.85,99,0.771,0.025,1.4,0.027
112,763.752,861.744,15.772,0.008,1.279,0.013,98.85,99,0.746,0.012,1.37,0.012
113,1860.8,1368.2,15.772,0.008,1.201,0.014,0.738,0.041,0.695,0.011,1.287,0.014
114,1425.69,125.145,15.78,0.018,0.875,0.025,0.11,0.032,0.547,0.025,1.016,0.027
115,783.445,1875.75,15.802,0.008,1.359,0.014,98.85,99,0.773,0.016,1.403,0.012
116,185.903,261.174,15.804,0.033,1.563,0.087,-0.52,0.087,0.523,0.043,0.945,0.045
117,806.259,1076.99,15.827,0.006,0.848,0.009,0.172,0.023,0.513,0.01,0.952,0.009
118,1077.53,1947.89,15.837,0.013,0.939,0.019,0.2,0.03,0.608,0.023,1.102,0.02
119,1160.41,991.237,15.839,0.015,0.67,0.019,0.103,0.017,0.464,0.018,0.817,0.023
120,63.692,1392.92,15.881,0.019,0.949,0.027,0.117,0.033,0.539,0.028,1.007,0.028
121,378.827,1081.96,15.885,0.011,1.017,0.016,0.417,0.039,0.576,0.017,1.042,0.017
122,205.009,1503.05,15.89,0.016,1.345,0.023,98.85,99,0.739,0.026,1.371,0.025
123,1283.78,1358.63,15.896,0.008,1.305,0.015,98.85,99,0.758,0.011,1.437,0.012
124,1719.58,1196.8,15.939,0.008,0.804,0.012,0.039,0.018,0.489,0.01,0.932,0.012
125,811.892,168.921,15.941,0.014,1.378,0.022,98.85,99,0.794,0.021,1.411,0.02
126,1031.25,373.343,15.956,0.013,0.889,0.019,0.312,0.037,0.521,0.018,0.96,0.019
127,983.665,850.676,15.963,0.011,1.197,0.016,0.682,0.061,0.724,0.014,1.335,0.015
128,461.323,1649.03,15.973,0.012,0.755,0.017,0.149,0.025,0.462,0.02,0.869,0.018
129,1744.05,1730.13,15.976,0.008,0.852,0.013,0.13,0.026,0.512,0.011,1,0.012
130,1422.41,936.305,15.977,0.013,0.837,0.019,0.206,0.033,0.527,0.017,0.962,0.02
131,863.906,428.529,15.983,0.013,0.88,0.02,0.332,0.032,0.488,0.017,0.944,0.018
132,1536.19,1591.87,15.995,0.008,0.854,0.011,0.087,0.025,0.534,0.01,1.01,0.011
133,976.077,1367.72,15.996,0.007,1.31,0.011,0.733,0.047,0.758,0.011,1.416,0.009
134,630.256,435.274,16.003,0.013,0.473,0.018,0.481,0.036,0.309,0.019,0.567,0.018
135,171.486,723.526,16.009,0.017,0.905,0.024,0.202,0.039,0.545,0.025,0.996,0.026
136,508.401,1028.34,16.01,0.01,0.816,0.014,0.136,0.024,0.501,0.014,0.947,0.014
137,672.585,1112.79,16.011,0.007,0.927,0.01,0.197,0.025,0.559,0.011,1.041,0.011
138,251.751,616.357,16.015,0.016,1.508,0.024,98.85,99,0.829,0.023,1.482,0.022
139,338.416,1218.47,16.023,0.013,1.249,0.019,0.884,0.078,0.743,0.021,1.321,0.019
140,1608.08,1290.6,16.026,0.007,1.385,0.013,98.85,99,0.787,0.009,1.418,0.012
141,1934.5,624.516,16.029,0.017,0.813,0.025,0.041,0.036,0.517,0.025,0.948,0.027
142,1075.47,797.055,16.04,0.017,0.821,0.025,0.084,0.037,0.536,0.023,0.967,0.026
143,1913.81,222.13,16.042,0.021,0.791,0.029,0.121,0.043,0.491,0.03,0.925,0.032
144,1974.17,1514.13,16.052,0.007,0.815,0.013,0.047,0.028,0.493,0.01,0.938,0.014
145,1906.16,445.533,16.053,0.019,0.927,0.027,0.184,0.044,0.567,0.027,1.039,0.028
146,186.215,243.057,16.055,0.019,0.984,0.028,0.347,0.045,0.557,0.028,1.015,0.027
744,1337.96,1904.21,18.255,0.018,0.969,0.031,98.85,99,0.605,0.023,1.101,0.027
148,110.756,872.23,16.059,0.018,1.4,0.026,98.85,99,0.793,0.025,1.442,0.028
149,674.398,168.905,16.067,0.015,0.843,0.022,0.113,0.027,0.522,0.022,0.96,0.021
150,127.774,582.95,16.077,0.018,1.403,0.027,98.85,99,0.778,0.025,1.407,0.028
151,1989.51,111.512,16.08,0.025,0.482,0.035,0.547,0.067,0.459,0.036,0.948,0.04
152,709.897,1072.86,16.081,0.007,1.555,0.012,98.85,99,0.867,0.01,1.59,0.009
153,773.867,1015.79,16.094,0.007,1.005,0.01,0.387,0.034,0.593,0.01,1.08,0.01
154,1030.38,1390.26,16.11,0.005,1.441,0.01,98.85,99,0.819,0.009,1.506,0.008
155,913.769,394.195,16.112,0.02,1.603,0.032,98.85,99,0.909,0.026,1.584,0.025
156,370.888,143.532,16.112,0.019,1.112,0.027,98.85,99,0.651,0.027,1.16,0.026
157,803.513,972.666,16.114,0.011,1.304,0.016,98.85,99,0.762,0.013,1.375,0.014
158,1976.15,917.73,16.115,0.016,0.785,0.025,0.016,0.042,0.5,0.023,0.937,0.026
159,394.452,1613.16,16.119,0.013,1.237,0.019,0.682,0.053,0.711,0.022,1.313,0.02
160,1398.55,273.233,16.121,0.017,1.037,0.025,0.36,0.05,0.615,0.024,1.13,0.023
161,464.095,890.806,16.131,0.012,0.806,0.017,0.229,0.04,0.489,0.017,0.899,0.018
162,1745.51,874.834,16.142,0.015,1.37,0.022,98.85,99,0.769,0.021,1.406,0.023
163,153.259,176.292,16.144,0.022,1.485,0.033,98.85,99,0.815,0.031,1.523,0.031
164,1961.04,1076.5,16.153,0.009,1.297,0.015,98.85,99,0.725,0.014,1.344,0.016
165,1083.04,13.995,16.153,0.017,1.438,0.025,98.85,99,0.76,0.025,1.38,0.024
166,1993.68,566.456,16.158,0.02,1.247,0.03,98.85,99,0.861,0.028,1.563,0.028
167,286.713,1734.02,16.159,0.017,0.866,0.024,0.112,0.03,0.502,0.026,0.951,0.026
168,1772.81,1332.5,16.163,0.009,0.572,0.013,0.446,0.029,0.332,0.011,0.641,0.015
169,831.222,1464.43,16.167,0.007,1.031,0.011,0.396,0.04,0.591,0.013,1.097,0.009
170,753.43,1952.61,16.173,0.011,1.379,0.016,98.85,99,0.776,0.02,1.468,0.016
171,229.714,1343.83,16.19,0.015,1.311,0.022,98.85,99,0.731,0.024,1.325,0.022
172,1720.71,722.331,16.198,0.016,1.286,0.024,98.85,99,0.746,0.021,1.364,0.023
173,1431.79,600.046,16.22,0.015,0.815,0.021,0.197,0.034,0.519,0.02,0.939,0.022
174,171.624,912.954,16.221,0.017,1.49,0.025,98.85,99,0.825,0.024,1.494,0.023
175,460.234,1565.44,16.242,0.011,1.213,0.017,0.495,0.055,0.686,0.02,1.251,0.017
1037,1587.82,1927.68,18.794,0.026,1.505,0.063,98.85,99,1.176,0.03,2.51,0.029
177,923.703,1587.49,16.269,0.007,1.454,0.013,98.85,99,0.811,0.013,1.506,0.009
178,1327.14,1789.19,16.305,0.007,1.598,0.013,98.85,99,0.891,0.012,1.619,0.01
179,1579.07,1962.73,16.314,0.007,1.414,0.013,98.85,99,0.793,0.013,1.479,0.01
180,183.456,1866.68,16.328,0.02,1.684,0.028,98.85,99,0.929,0.03,1.726,0.028
181,2004.71,433.578,16.34,0.018,0.531,0.028,0.752,0.056,0.563,0.028,1.119,0.031
182,597.443,827.414,16.348,0.013,0.84,0.019,0.21,0.04,0.517,0.017,0.942,0.018
183,626.369,1747.47,16.383,0.01,1.392,0.015,98.85,99,0.804,0.018,1.501,0.015
184,1532.75,545.434,16.388,0.015,1.041,0.022,0.386,0.068,0.615,0.021,1.141,0.022
185,787.288,889.397,16.407,0.011,1.25,0.018,0.761,0.087,0.743,0.013,1.345,0.014
186,573.568,1198.85,16.411,0.01,0.923,0.014,98.85,99,0.566,0.014,1.045,0.014
187,421.723,952.937,16.414,0.012,0.821,0.018,0.034,0.044,0.52,0.017,0.957,0.018
188,524.038,326.005,16.417,0.015,0.954,0.023,0.249,0.047,0.559,0.022,1.007,0.022
189,391.867,607.51,16.429,0.015,0.809,0.022,0.133,0.044,0.496,0.02,0.901,0.021
190,1224.13,1375.11,16.437,0.01,1.277,0.015,98.85,99,0.723,0.013,1.351,0.013
191,1681.38,1472.3,16.449,0.009,1.235,0.014,98.85,99,0.73,0.011,1.347,0.014
192,809.461,620.371,16.459,0.013,0.853,0.02,0.092,0.041,0.529,0.017,0.968,0.018
193,408.144,480.781,16.46,0.015,0.769,0.022,0.198,0.052,0.502,0.021,0.917,0.022
194,734.862,756.474,16.47,0.023,1.442,0.029,98.85,99,99,99,1.368,0.029
195,746.747,1000.26,16.475,0.008,0.915,0.011,0.155,0.036,0.554,0.011,1.012,0.01
196,1000.59,1014.6,16.487,0.007,0.744,0.012,0.186,0.035,0.46,0.009,0.885,0.01
197,747.621,450.95,16.512,0.014,1.617,0.023,98.85,99,0.89,0.019,1.58,0.019
198,937.629,1156.52,16.536,0.007,1.42,0.013,98.85,99,0.807,0.01,1.468,0.009
199,1839.13,414.579,16.541,0.02,1.159,0.029,98.85,99,0.689,0.027,1.223,0.03
201,1046.52,1194.44,16.555,0.007,0.919,0.011,0.188,0.043,0.549,0.01,1.031,0.011
202,745.255,980.902,16.562,0.01,0.9,0.015,0.158,0.044,0.538,0.013,0.971,0.014
203,394.128,1290.46,16.562,0.013,0.946,0.018,0.159,0.042,0.545,0.019,1.013,0.018
204,1776.3,645.769,16.568,0.017,0.874,0.024,0.193,0.055,0.548,0.023,1.007,0.026
205,1391.64,182.602,16.578,0.018,1.017,0.025,0.281,0.062,0.618,0.024,1.118,0.028
206,1943.93,252.402,16.597,0.021,1.01,0.031,0.317,0.073,0.603,0.03,1.106,0.032
207,582.7,1078.45,16.599,0.038,0.969,0.053,98.85,99,0.629,0.05,1.053,0.056
208,296.376,1691.46,16.602,0.015,0.803,0.023,0.105,0.046,0.484,0.024,0.922,0.023
209,785.677,1985.6,16.609,0.012,0.888,0.017,0.228,0.043,0.557,0.02,1.047,0.017
210,368.067,1235.66,16.618,0.012,0.904,0.018,0.216,0.046,0.548,0.019,1.008,0.018
211,1502.39,1167.08,16.623,0.007,0.537,0.012,0.392,0.042,0.321,0.01,0.623,0.013
212,278.926,641.901,16.636,0.017,0.821,0.023,0.166,0.045,0.502,0.024,0.913,0.025
213,891.114,538.511,16.648,0.014,0.953,0.019,98.85,99,0.554,0.018,0.998,0.021
214,211.225,1710.69,16.663,0.018,0.727,0.025,0.448,0.049,0.458,0.028,0.858,0.026
215,1543.76,1520.45,16.665,0.007,1.372,0.014,98.85,99,0.796,0.01,1.473,0.012
217,669.881,342.546,16.667,0.014,0.973,0.02,98.85,99,0.569,0.02,1.027,0.021
218,569.844,1842.92,16.668,0.014,1.043,0.021,0.331,0.062,0.644,0.021,1.205,0.021
219,1315.78,395.353,16.683,0.017,0.886,0.024,0.241,0.057,0.553,0.022,1.036,0.024
220,564.083,1932.03,16.706,0.022,1.479,0.028,98.85,99,0.886,0.033,1.595,0.035
221,1623.14,41.77,16.712,0.019,1.354,0.031,98.85,99,0.814,0.028,1.493,0.029
222,340.332,776.719,16.72,0.015,0.765,0.022,0.271,0.049,0.482,0.022,0.873,0.021
223,1988.82,272.251,16.748,0.022,0.897,0.032,98.85,99,0.68,0.03,1.302,0.033
224,1151.72,575.405,16.753,0.014,0.931,0.022,0.235,0.083,0.561,0.019,1.029,0.02
225,1404.16,508.642,16.754,0.015,1.112,0.022,98.85,99,0.663,0.021,1.18,0.022
226,1641.97,937.41,16.755,0.015,0.926,0.022,0.216,0.061,0.571,0.02,1.048,0.023
227,1623.67,840.118,16.755,0.015,0.625,0.021,0.463,0.055,0.354,0.02,0.693,0.025
1054,1887.04,1511.96,18.827,0.028,0.992,0.051,98.85,99,0.513,0.037,0.964,0.048
229,330.81,1705.78,16.77,0.015,1.044,0.022,0.247,0.051,0.606,0.024,1.123,0.022
230,1091.79,1178.06,16.771,0.007,0.79,0.013,0.344,0.051,0.51,0.01,0.934,0.01
231,1420.67,1808.41,16.783,0.009,1.018,0.015,0.288,0.054,0.606,0.013,1.105,0.012
232,619.012,1156,16.783,0.008,0.91,0.015,-0.006,0.041,0.556,0.013,1.047,0.014
233,1540.1,436.049,16.785,0.018,1.475,0.026,98.85,99,0.854,0.025,1.506,0.028
234,84.012,297.986,16.789,0.023,0.797,0.033,0.194,0.057,0.48,0.033,0.92,0.036
530,1657.24,767.486,17.797,0.022,0.986,0.032,98.85,99,0.596,0.028,1.087,0.031
236,1109.11,1173.9,16.795,0.008,0.416,0.012,0.136,0.03,0.25,0.011,0.475,0.012
237,1903.88,136.085,16.802,0.021,1.117,0.032,98.85,99,0.651,0.031,1.191,0.033
238,851.157,1065.42,16.812,0.008,0.984,0.014,0.234,0.051,0.577,0.011,1.079,0.012
239,605.456,564.25,16.815,0.014,0.688,0.021,98.85,99,0.424,0.019,0.786,0.021
240,1989.95,91.235,16.824,0.025,0.579,0.034,98.85,99,0.551,0.035,1.114,0.039
241,1637.79,1081.28,16.824,0.008,0.887,0.016,0.193,0.05,0.544,0.011,1.038,0.014
242,941.657,662.77,16.826,0.012,0.959,0.018,98.85,99,0.598,0.018,1.051,0.019
243,1763.43,391.048,16.838,0.04,0.757,0.056,0.171,0.063,0.5,0.052,0.892,0.06
244,1116.71,1412,16.84,0.008,0.91,0.013,0.253,0.052,0.563,0.012,1.013,0.012
245,1433.19,287.962,16.846,0.02,1.022,0.029,98.85,99,0.599,0.027,1.107,0.029
246,316.77,528.22,16.847,0.018,1.004,0.025,0.41,0.088,0.608,0.023,1.091,0.025
247,186.295,1186.36,16.853,0.014,1.37,0.023,98.85,99,0.764,0.021,1.411,0.021
248,1028.82,1346.76,16.855,0.007,0.931,0.011,0.302,0.054,0.565,0.011,1.071,0.011
249,1928.56,482.688,16.868,0.02,0.921,0.029,0.254,0.072,0.569,0.028,1.055,0.031
250,1361.19,372.572,16.872,0.017,1.476,0.027,98.85,99,0.856,0.023,1.524,0.026
251,1378.57,834.21,16.872,0.015,0.85,0.022,0.17,0.057,0.564,0.02,1.011,0.024
252,1941.29,933.471,16.873,0.017,0.748,0.025,-0.456,0.169,0.501,0.023,0.91,0.026
253,1872.7,115.676,16.877,0.021,1.395,0.034,98.85,99,0.772,0.03,1.447,0.031
254,1171.81,1411.76,16.88,0.009,1.366,0.016,98.85,99,0.79,0.013,1.474,0.012
256,1038.71,1154.54,16.902,0.011,1.22,0.017,98.85,99,0.764,0.016,1.357,0.015
257,1590.76,1404.35,16.902,0.011,0.672,0.016,0.243,0.047,0.401,0.013,0.758,0.016
258,1446.48,1966.26,16.905,0.008,1.131,0.015,98.85,99,0.711,0.013,1.255,0.012
259,1792.47,505.894,16.917,0.018,0.878,0.027,0.129,0.058,0.55,0.025,1.025,0.028
260,828.046,890.344,16.93,0.012,0.93,0.02,0.267,0.069,0.565,0.016,1.003,0.017
261,1858.39,1940.2,16.931,0.01,0.697,0.017,0.38,0.065,0.581,0.014,1.089,0.014
262,1710.45,1708.89,16.939,0.01,0.828,0.015,0.13,0.058,0.517,0.014,0.987,0.015
263,1128.06,1769.86,16.94,0.018,0.974,0.027,98.85,99,0.62,0.023,1.111,0.026
264,869.56,935.264,16.95,0.017,0.949,0.023,0.264,0.077,0.545,0.021,0.999,0.023
265,1668.96,400.77,16.952,0.02,0.815,0.029,98.85,99,0.503,0.027,0.956,0.029
266,842.708,816.026,16.956,0.012,0.996,0.02,98.85,99,0.66,0.023,1.083,0.016
267,996.828,1555.04,16.959,0.009,0.854,0.016,0.133,0.058,0.555,0.015,1.004,0.014
268,740.752,139.75,16.963,0.023,1.366,0.039,98.85,99,0.811,0.034,1.445,0.031
269,177.653,1960.14,16.976,0.023,1.086,0.032,98.85,99,0.634,0.034,1.187,0.033
270,388.914,722.544,16.981,0.014,0.903,0.022,0.09,0.06,0.581,0.019,1.044,0.021
271,576.314,1766.97,16.981,0.012,0.975,0.018,0.159,0.068,0.608,0.019,1.127,0.019
272,50.996,1756.41,16.985,0.02,1.331,0.031,98.85,99,0.758,0.03,1.426,0.031
273,1441.46,1850.06,16.986,0.009,1.071,0.016,0.336,0.097,0.648,0.013,1.176,0.014
274,282.312,548.746,16.988,0.018,0.786,0.025,98.85,99,0.473,0.025,0.894,0.026
275,1485.08,714.326,16.994,0.017,0.832,0.025,98.85,99,0.505,0.023,0.942,0.026
276,1019.62,1709.53,16.996,0.008,0.898,0.014,98.85,99,0.559,0.012,1.05,0.013
277,229.295,60.66,17,0.021,1.144,0.033,98.85,99,0.589,0.03,1.13,0.03
278,1687.31,776.905,17.001,0.018,0.673,0.027,0.337,0.069,0.468,0.022,0.867,0.025
279,1724.01,854.562,17.009,0.019,0.927,0.03,98.85,99,0.573,0.024,1.034,0.027
280,489.864,1094.27,17.012,0.011,0.749,0.016,98.85,99,0.425,0.017,0.804,0.016
