ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
71,869.679,57.054,14.841,0.005,0.633,0.008,0.052,0.01,0.36,0.007,0.725,0.008
72,1379.85,1191.66,14.872,0.003,1.434,0.007,1.307,0.049,0.796,0.005,1.55,0.005
73,1060.04,768.872,14.883,0.005,1.725,0.009,99,99,0.94,0.007,1.842,0.009
74,1629.11,1527.68,14.889,0.004,1.458,0.007,1.25,0.048,0.817,0.006,1.614,0.007
75,655.033,403.103,14.919,0.004,0.752,0.006,0.216,0.011,0.421,0.006,0.841,0.007
77,1039.07,647.049,14.961,0.005,0.928,0.008,0.377,0.015,0.528,0.007,1.055,0.008
78,1398.28,1983.97,15.006,0.004,0.829,0.006,0.36,0.016,0.473,0.005,0.886,0.006
906,118.27,1404.33,18.534,0.034,0.887,0.056,99,99,0.592,0.04,1.13,0.05
80,797.172,161.326,15.05,0.005,0.698,0.008,0.206,0.012,0.399,0.007,0.829,0.008
81,1187.52,891.451,15.071,0.005,0.712,0.008,0.136,0.016,0.417,0.007,0.839,0.008
82,1877.93,1767.09,15.115,0.005,0.734,0.008,0.18,0.013,0.42,0.007,0.813,0.008
83,1370.66,1619.28,15.127,0.006,0.728,0.008,0.199,0.013,0.414,0.007,0.792,0.008
84,2020.49,727.029,15.13,0.006,0.445,0.009,0.157,0.018,0.444,0.009,0.933,0.01
85,852.498,148.687,15.137,0.005,0.551,0.008,0.369,0.013,0.3,0.007,0.641,0.008
86,1530.48,1636.38,15.151,0.004,1.313,0.007,1.016,0.039,0.714,0.005,1.397,0.007
87,788.73,1245.07,15.153,0.004,0.89,0.006,0.324,0.016,0.507,0.005,0.995,0.006
88,1210.52,732.681,15.169,0.013,0.619,0.019,0.145,0.02,0.37,0.018,0.637,0.016
89,1240.61,15.656,15.176,0.005,0.742,0.008,0.247,0.017,0.416,0.008,0.829,0.009
90,1551.97,1364.04,15.178,0.004,1.202,0.008,0.861,0.027,0.679,0.005,1.326,0.007
91,665.877,644.265,15.236,0.005,0.821,0.008,0.302,0.016,0.496,0.007,0.99,0.008
92,1489.64,574.766,15.241,0.005,0.62,0.008,0.183,0.012,0.363,0.008,0.732,0.008
93,1002.98,962.063,15.242,0.005,0.697,0.009,0.174,0.017,0.407,0.007,0.814,0.008
94,984.246,780.032,15.262,0.005,1.277,0.009,0.967,0.051,0.7,0.007,1.378,0.008
95,1786.69,963.253,15.269,0.006,1.301,0.01,1.048,0.047,0.737,0.008,1.455,0.008
96,844.854,649.352,15.271,0.004,1.166,0.007,0.727,0.035,0.676,0.006,1.357,0.007
97,1349.3,1163.41,15.28,0.004,1.281,0.008,0.951,0.035,0.717,0.006,1.401,0.007
98,1501.99,1292.83,15.281,0.004,0.282,0.006,0.29,0.011,0.154,0.006,0.332,0.007
99,928.846,494.786,15.293,0.006,0.749,0.009,0.204,0.016,0.447,0.008,0.904,0.008
100,1698.08,1932.38,15.301,0.005,1.444,0.009,1.138,0.055,0.802,0.006,1.581,0.008
101,1949.13,1145.87,15.307,0.005,1.655,0.009,99,99,0.914,0.007,1.778,0.008
102,196.443,1780.17,15.329,0.008,0.731,0.01,0.213,0.015,0.429,0.01,0.897,0.012
103,111.445,454.449,15.343,0.008,0.74,0.01,0.247,0.02,0.422,0.011,0.87,0.011
104,727.971,1461.2,15.345,0.004,1.483,0.007,1.226,0.062,0.807,0.005,1.582,0.006
105,183.507,442.997,15.369,0.008,1.159,0.011,0.793,0.052,0.62,0.01,1.263,0.01
106,1830.44,942.497,15.373,0.006,1.897,0.011,99,99,1.083,0.008,2.211,0.01
107,1748.68,943.069,15.386,0.005,0.689,0.009,0.169,0.017,0.406,0.008,0.806,0.009
108,772.846,818.785,15.394,0.005,1.232,0.008,0.841,0.047,0.681,0.007,1.335,0.008
109,664.902,472.181,15.394,0.005,0.959,0.008,0.707,0.027,0.561,0.007,1.043,0.008
110,1820.36,470.816,15.405,0.014,0.649,0.019,0.153,0.018,0.398,0.019,0.773,0.023
111,1040.17,620.753,15.405,0.004,0.621,0.007,0.19,0.014,0.37,0.006,0.761,0.007
112,1237.35,379.461,15.418,0.005,1.012,0.009,0.482,0.023,0.579,0.008,1.176,0.008
113,1060.8,394.392,15.433,0.005,0.805,0.008,0.383,0.027,0.441,0.007,0.833,0.008
114,839.49,1364.29,15.444,0.006,0.722,0.009,0.217,0.014,0.437,0.008,0.871,0.01
115,774.18,1377.12,15.459,0.004,0.807,0.006,0.354,0.021,0.465,0.005,0.886,0.006
116,916.116,1749.88,15.459,0.005,0.683,0.007,0.094,0.013,0.4,0.006,0.79,0.008
117,201.537,106.217,15.462,0.009,0.673,0.012,0.16,0.016,0.35,0.012,0.787,0.013
118,1704.23,535.455,15.463,0.006,0.679,0.009,0.041,0.019,0.405,0.008,0.837,0.01
119,1463.46,484.389,15.482,0.005,0.668,0.008,0.148,0.016,0.387,0.008,0.771,0.009
120,1775.92,606.158,15.506,0.006,0.956,0.01,0.535,0.026,0.582,0.01,1.101,0.01
121,1826.71,1539.1,15.509,0.005,0.83,0.009,0.387,0.022,0.458,0.006,0.866,0.008
122,1024.58,1571.03,15.52,0.004,1.206,0.007,0.65,0.035,0.664,0.005,1.311,0.006
123,874.228,734.322,15.526,0.005,0.7,0.008,0.234,0.017,0.412,0.006,0.824,0.008
124,1187.62,852.53,15.539,0.006,1.606,0.012,99,99,0.897,0.008,1.747,0.009
125,586.547,46.536,15.542,0.006,1.327,0.009,99,99,0.726,0.008,1.497,0.009
126,1134.46,687.855,15.553,0.005,1.14,0.009,0.672,0.036,0.639,0.007,1.274,0.008
127,1142.33,1619.59,15.564,0.004,0.838,0.007,0.323,0.018,0.464,0.005,0.901,0.007
128,1026.58,245.009,15.571,0.008,0.784,0.012,0.242,0.021,0.472,0.012,0.948,0.012
129,997.612,1840.8,15.591,0.007,1.185,0.01,99,99,0.669,0.009,1.322,0.011
130,1811.56,791.196,15.593,0.006,0.679,0.009,0.04,0.016,0.422,0.009,0.835,0.011
131,52.641,1149.32,15.602,0.008,1.25,0.011,99,99,0.681,0.01,1.349,0.011
132,480.085,1305.42,15.611,0.005,0.716,0.009,0.233,0.019,0.43,0.007,0.862,0.008
133,1534.21,1731.8,15.62,0.005,0.743,0.008,0.139,0.016,0.434,0.006,0.848,0.008
134,1539.25,1162.81,15.636,0.004,0.737,0.006,0.146,0.017,0.422,0.006,0.815,0.008
135,661.219,1813.39,15.642,0.005,1.252,0.008,99,99,0.702,0.006,1.385,0.008
136,984.461,417.077,15.656,0.006,0.688,0.009,0.164,0.021,0.396,0.008,0.81,0.009
137,585.992,780.137,15.68,0.006,0.785,0.009,0.223,0.025,0.451,0.008,0.903,0.009
138,1510.52,531.726,15.684,0.008,0.748,0.012,0.205,0.018,0.432,0.011,0.854,0.014
139,394.56,1359.15,15.707,0.006,0.642,0.008,0.11,0.025,0.377,0.008,0.753,0.009
140,137.089,625.163,15.72,0.008,1.281,0.012,99,99,0.718,0.011,1.465,0.011
141,348.208,1780.76,15.724,0.007,0.862,0.009,0.382,0.026,0.477,0.009,0.908,0.016
142,1158.43,1836.76,15.731,0.006,1.087,0.009,0.625,0.044,0.626,0.008,1.231,0.011
143,712.722,1074.02,15.733,0.004,0.83,0.006,0.271,0.021,0.481,0.006,0.937,0.006
144,1988.67,429.674,15.734,0.007,1.185,0.011,99,99,0.679,0.01,1.324,0.011
145,914.78,557.476,15.737,0.005,1.784,0.011,99,99,0.975,0.006,1.926,0.007
146,1402.78,1891.69,15.747,0.006,0.812,0.011,99,99,0.477,0.007,0.916,0.01
147,449.505,512.901,15.753,0.007,0.691,0.01,0.241,0.02,0.391,0.009,0.792,0.01
148,988.48,882.599,15.769,0.005,0.941,0.009,0.433,0.033,0.528,0.007,1.027,0.008
149,1221.86,1351.62,15.78,0.008,1.157,0.012,99,99,0.625,0.009,1.321,0.012
150,1187.52,938.31,15.784,0.006,0.639,0.009,0.194,0.023,0.372,0.008,0.746,0.011
151,1901.61,552.738,15.814,0.006,0.796,0.01,0.346,0.03,0.439,0.009,0.912,0.019
152,1746.75,1721.52,15.842,0.005,1.735,0.01,99,99,0.973,0.006,1.899,0.008
154,717.957,895.553,15.851,0.005,0.917,0.009,0.489,0.032,0.538,0.007,1.045,0.008
155,1176.67,24.974,15.862,0.018,1.186,0.027,0.771,0.061,0.682,0.022,1.297,0.025
156,545.193,511.167,15.897,0.006,0.901,0.011,99,99,0.527,0.008,1.03,0.009
157,1470.91,1044.99,15.898,0.005,0.783,0.008,0.3,0.024,0.458,0.006,0.87,0.008
158,456.201,745.47,15.904,0.007,0.779,0.01,0.172,0.023,0.458,0.008,0.921,0.01
159,1189.15,761.479,15.913,0.006,1.234,0.011,99,99,0.696,0.008,1.378,0.009
160,1069.98,940.141,15.928,0.006,1.367,0.012,99,99,0.753,0.008,1.471,0.009
161,822.24,1495.51,15.931,0.005,0.909,0.008,0.532,0.035,0.514,0.006,0.967,0.008
162,713.321,1060.15,15.932,0.004,0.978,0.009,0.254,0.035,0.643,0.014,1.088,0.007
163,361.016,1245.82,15.947,0.006,0.852,0.009,0.373,0.031,0.461,0.008,0.895,0.01
164,1279.01,913.986,15.949,0.006,1.064,0.011,0.732,0.048,0.598,0.008,1.126,0.01
165,1440.11,241.116,15.952,0.006,0.816,0.009,0.245,0.024,0.476,0.009,0.974,0.009
166,1037.83,827.575,15.957,0.006,0.833,0.011,0.263,0.027,0.464,0.008,0.912,0.01
167,477.324,1361.94,15.966,0.005,1.535,0.01,99,99,0.863,0.006,1.671,0.007
168,21.993,120.277,15.968,0.009,1.09,0.014,0.274,0.041,0.476,0.013,1.181,0.014
169,873.512,1369.14,15.969,0.005,0.781,0.008,0.188,0.024,0.451,0.006,0.87,0.008
170,1040.39,864.414,15.971,0.007,1.173,0.012,0.844,0.06,0.66,0.008,1.28,0.01
171,579.932,1321.84,15.973,0.009,0.774,0.011,0.173,0.021,0.446,0.01,0.892,0.011
172,1840.81,1675.95,16.009,0.005,0.836,0.009,0.315,0.031,0.491,0.007,0.964,0.009
173,512.946,1631.12,16.024,0.006,0.803,0.009,0.16,0.024,0.484,0.008,0.955,0.009
174,1039.14,1129.81,16.024,0.005,0.739,0.009,0.169,0.025,0.438,0.006,0.846,0.009
175,822.927,1277.61,16.028,0.004,0.825,0.008,0.297,0.028,0.477,0.005,0.904,0.007
176,25.234,208.771,16.036,0.012,0.831,0.017,0.237,0.027,0.435,0.015,1.026,0.016
177,1613.65,1935.03,16.039,0.005,0.808,0.009,0.262,0.026,0.445,0.006,0.875,0.009
178,328.089,1005.8,16.041,0.005,0.936,0.008,0.391,0.035,0.516,0.007,1.04,0.008
179,364.854,630.915,16.048,0.007,0.834,0.01,0.245,0.025,0.492,0.009,0.994,0.011
180,1353.08,1959.42,16.057,0.006,0.748,0.009,0.154,0.026,0.442,0.007,0.868,0.01
181,1413,1109.83,16.081,0.007,1.274,0.015,99,99,0.729,0.01,1.413,0.01
182,9.826,1563.34,16.084,0.022,1.333,0.031,99,99,0.778,0.028,1.56,0.029
183,803.742,200.608,16.098,0.006,0.759,0.01,0.195,0.027,0.445,0.009,0.919,0.01
184,1377.31,482.345,16.101,0.006,1.156,0.011,99,99,0.662,0.008,1.291,0.009
185,1644.1,959.055,16.105,0.007,1.063,0.012,0.621,0.054,0.608,0.01,1.171,0.011
186,727.572,924.326,16.111,0.007,0.608,0.01,0.456,0.03,0.37,0.009,0.748,0.012
187,825.919,431.569,16.119,0.006,1.38,0.013,99,99,0.771,0.008,1.51,0.009
188,659.313,772.736,16.123,0.007,0.813,0.01,0.327,0.027,0.477,0.01,0.96,0.012
189,595.977,1919.29,16.126,0.006,1.566,0.013,99,99,0.867,0.008,1.666,0.009
190,190.649,1566.76,16.131,0.006,1.083,0.009,99,99,0.662,0.009,1.223,0.011
191,819.423,737.225,16.134,0.007,0.767,0.011,99,99,0.462,0.009,0.931,0.012
192,567.113,610.915,16.14,0.006,1.151,0.01,99,99,0.655,0.008,1.304,0.009
193,613.609,1951.07,16.141,0.005,0.996,0.009,0.7,0.05,0.603,0.007,1.136,0.009
194,780.842,1766.26,16.143,0.005,0.914,0.009,0.478,0.039,0.523,0.006,1.011,0.01
195,975.528,1962.64,16.143,0.005,0.825,0.009,0.196,0.03,0.475,0.006,0.935,0.009
196,1035.11,490.203,16.143,0.006,0.69,0.01,0.165,0.025,0.4,0.008,0.825,0.01
197,1156.11,31.593,16.144,0.007,0.905,0.011,0.613,0.045,0.51,0.01,0.968,0.012
198,262.178,1507.92,16.153,0.006,1.166,0.01,99,99,0.656,0.008,1.292,0.01
199,1181.68,1438.09,16.16,0.005,0.656,0.008,0.096,0.024,0.396,0.007,0.793,0.009
200,570.133,948.829,16.17,0.006,0.92,0.01,99,99,0.504,0.008,0.936,0.01
201,1015.94,790.981,16.171,0.006,0.764,0.011,0.139,0.029,0.436,0.008,0.861,0.01
202,149.444,984.482,16.172,0.008,0.804,0.012,0.241,0.038,0.468,0.01,0.927,0.012
203,1080.31,1673.26,16.177,0.005,0.821,0.009,0.277,0.025,0.47,0.006,0.908,0.009
204,537.306,715.65,16.181,0.008,0.934,0.012,0.515,0.042,0.54,0.011,1.044,0.012
205,935.147,1693.93,16.183,0.005,1.174,0.01,0.846,0.071,0.644,0.006,1.258,0.009
206,793.419,1904.91,16.184,0.005,1.276,0.009,99,99,0.729,0.006,1.478,0.008
207,1560.74,1993.19,16.187,0.006,1.13,0.011,0.472,0.052,0.655,0.008,1.334,0.009
208,1460.29,1432.09,16.189,0.005,1.327,0.01,99,99,0.744,0.006,1.457,0.008
209,1873.3,1248,16.198,0.006,1.296,0.012,0.817,0.088,0.726,0.008,1.447,0.009
210,189.371,672.785,16.208,0.008,0.806,0.012,99,99,0.443,0.011,0.889,0.012
211,1730.29,630.045,16.208,0.018,0.832,0.025,0.306,0.038,0.459,0.024,0.922,0.028
212,338.985,933.638,16.21,0.009,0.806,0.013,0.173,0.031,0.466,0.012,0.928,0.015
213,1281.44,600.999,16.225,0.008,0.887,0.012,0.375,0.044,0.527,0.01,1.041,0.012
214,1224.97,1216.37,16.234,0.006,0.761,0.01,0.229,0.028,0.448,0.007,0.85,0.011
215,1905.75,1172.67,16.237,0.006,0.981,0.01,0.414,0.047,0.593,0.008,1.172,0.01
216,334.404,407.643,16.241,0.007,0.908,0.012,99,99,0.52,0.01,0.992,0.011
217,1053.24,720.653,16.247,0.006,0.854,0.01,0.254,0.037,0.505,0.008,0.984,0.011
218,1554.68,472.603,16.263,0.006,1.404,0.015,99,99,0.788,0.009,1.558,0.01
219,669.658,362.24,16.265,0.007,0.997,0.012,99,99,0.546,0.009,1.075,0.011
220,1769.38,653.29,16.27,0.008,0.753,0.012,0.249,0.033,0.456,0.01,0.928,0.013
221,1794.18,296.959,16.273,0.007,0.883,0.012,0.393,0.043,0.502,0.01,0.991,0.011
222,1620.94,1354.91,16.274,0.01,0.96,0.015,0.528,0.05,0.595,0.012,1.132,0.017
223,381.064,1974.19,16.275,0.007,0.803,0.01,0.1,0.029,0.451,0.01,0.91,0.012
224,411.555,699.339,16.275,0.008,0.832,0.012,0.302,0.042,0.454,0.01,0.914,0.012
225,756.178,1919.93,16.279,0.006,0.849,0.009,99,99,0.472,0.008,0.938,0.01
226,891.411,1327.24,16.299,0.006,0.93,0.009,0.268,0.035,0.539,0.007,1.077,0.01
227,1179.69,366.148,16.305,0.007,0.78,0.011,0.209,0.035,0.462,0.01,0.916,0.011
228,1209,313.205,16.314,0.007,1.265,0.013,99,99,0.699,0.01,1.368,0.011
229,1022.97,1052.74,16.32,0.006,0.955,0.011,99,99,0.546,0.008,1.006,0.009
230,1206.27,364.397,16.323,0.007,0.804,0.012,0.286,0.041,0.449,0.009,0.889,0.012
231,816.704,1724.17,16.325,0.007,0.696,0.011,0.183,0.027,0.418,0.009,0.848,0.013
232,285.127,649.155,16.335,0.009,0.871,0.013,0.291,0.044,0.495,0.011,0.979,0.013
233,1196,1089.31,16.344,0.006,0.834,0.01,0.372,0.04,0.486,0.007,0.93,0.01
234,1131.52,5.84,16.359,0.009,1.286,0.016,99,99,0.731,0.011,1.49,0.012
235,754.881,1735.73,16.366,0.007,1.412,0.014,99,99,0.79,0.008,1.529,0.01
236,1866.78,1974.76,16.378,0.007,0.425,0.011,0.323,0.04,0.469,0.009,0.967,0.012
237,670.951,1579.1,16.38,0.006,0.71,0.009,0.14,0.029,0.448,0.008,0.871,0.011
238,1065.67,1900.34,16.393,0.018,0.912,0.029,0.673,0.071,0.607,0.023,1.088,0.026
239,1840.17,1045.28,16.398,0.007,1.085,0.012,99,99,0.664,0.009,1.327,0.011
240,941.158,1842.05,16.398,0.007,0.745,0.011,0.14,0.024,0.455,0.01,0.906,0.013
241,1875.2,1667.56,16.399,0.007,1.377,0.012,99,99,0.826,0.008,1.632,0.01
242,552.625,243.742,16.399,0.007,1.122,0.014,99,99,0.625,0.009,1.28,0.011
243,1018.75,1068.38,16.399,0.006,0.698,0.009,99,99,0.43,0.008,0.872,0.011
244,167.47,1902.41,16.406,0.009,0.861,0.014,0.381,0.05,0.473,0.012,0.952,0.015
245,622.038,700.64,16.415,0.007,0.849,0.012,0.275,0.042,0.516,0.01,1.019,0.01
246,1187.31,1889.69,16.438,0.006,0.863,0.01,0.353,0.04,0.496,0.008,0.957,0.011
247,1851.38,974.475,16.444,0.008,0.831,0.012,0.34,0.044,0.483,0.01,0.925,0.013
248,424.778,84.908,16.455,0.007,1.502,0.015,99,99,0.815,0.01,1.603,0.01
249,1266.22,595.585,16.458,0.008,1.481,0.015,99,99,0.802,0.01,1.595,0.011
250,1998.39,753.404,16.46,0.007,1.141,0.014,99,99,0.707,0.01,1.458,0.012
251,586.343,2001.13,16.469,0.007,1.306,0.013,99,99,0.723,0.009,1.457,0.011
252,763.829,968.998,16.473,0.015,1.192,0.025,99,99,0.703,0.019,1.373,0.022
901,263.634,866.647,18.522,0.031,0.988,0.055,99,99,0.59,0.034,1.181,0.044
254,219.859,116.817,16.48,0.008,1.465,0.015,99,99,0.755,0.011,1.561,0.012
255,838.019,160.541,16.482,0.007,0.806,0.012,0.324,0.044,0.467,0.01,0.974,0.012
256,1016.8,1832.22,16.484,0.008,1.098,0.013,99,99,0.634,0.009,1.229,0.011
257,1373.46,672.222,16.486,0.008,0.734,0.012,0.221,0.056,0.426,0.01,0.859,0.015
258,105.773,910.689,16.495,0.009,1.435,0.017,99,99,0.816,0.012,1.606,0.012
259,732.523,1156.1,16.505,0.007,0.812,0.011,0.245,0.04,0.476,0.01,0.963,0.012
260,1347.37,897.803,16.518,0.007,1.437,0.014,99,99,0.82,0.009,1.608,0.011
261,626.054,1350.06,16.528,0.007,0.77,0.011,0.108,0.034,0.469,0.008,0.952,0.011
262,724.687,3.952,16.534,0.009,0.912,0.015,99,99,0.522,0.011,1.074,0.013
263,256.046,650.881,16.545,0.009,1.044,0.016,99,99,0.6,0.012,1.148,0.013
264,1628.09,913.489,16.549,0.009,0.676,0.014,0.158,0.043,0.41,0.011,0.803,0.015
265,670.715,1507.44,16.55,0.007,1.422,0.015,99,99,0.801,0.009,1.569,0.01
266,1251.24,981.688,16.555,0.009,1.456,0.016,99,99,0.82,0.011,1.607,0.012
267,1361.34,254.322,16.555,0.011,0.878,0.015,99,99,0.501,0.014,1.016,0.017
268,1187.52,21.405,16.556,0.008,0.832,0.013,0.271,0.053,0.465,0.01,0.949,0.013
269,1593.72,1017.79,16.569,0.007,0.59,0.011,0.318,0.04,0.348,0.009,0.706,0.012
270,1521.11,678.146,16.57,0.007,1.458,0.015,99,99,0.78,0.009,1.536,0.011
271,1739.57,1777.67,16.58,0.007,1.025,0.013,0.361,0.055,0.613,0.009,1.202,0.012
272,1520.75,205.079,16.58,0.008,1.042,0.014,99,99,0.586,0.011,1.179,0.012
273,1363.7,1671.31,16.586,0.007,0.749,0.012,0.116,0.033,0.439,0.008,0.866,0.012
274,936.292,1657.81,16.589,0.007,0.817,0.011,0.185,0.035,0.491,0.008,0.973,0.012
275,121.529,1484.94,16.594,0.009,0.896,0.013,99,99,0.495,0.012,0.949,0.015
276,1245.3,959.744,16.598,0.008,0.718,0.013,0.211,0.045,0.44,0.01,0.849,0.013
277,413.064,1301.83,16.603,0.007,0.948,0.012,0.556,0.108,0.547,0.008,1.054,0.011
278,705.735,201.159,16.605,0.009,0.776,0.016,0.26,0.046,0.449,0.012,0.934,0.013
279,1623.18,1748.59,16.605,0.007,0.8,0.012,0.265,0.038,0.469,0.009,0.905,0.012
280,284.329,1276.59,16.611,0.012,0.716,0.016,0.366,0.051,0.441,0.016,0.891,0.018
