285.354	1997.54
714.979	550.034
718.116	717.5
1260.81	1947.68
2026.07	1149.53
383.237	190.291
1029.44	1121.11
1363.46	1427.43
1399.23	657.023
1395.54	1894.44
1801.51	50.087
1685.75	728.377
478.514	1028.64
1980.18	942.752
1811.28	189.453
497.931	130.223
1340.12	1454.62
189.874	878.518
1338.06	438.538
520.26	969.317
152.735	465.268
1643.22	925.04
954.929	1977.84
1594.98	2001.51
1750.96	365.189
1471.38	886.22
1420.68	1056.85
1114.67	931.095
522.392	609.109
660.089	1178.47
416.593	1817.1
1064.6	1361.33
791.861	385.252
1393	1963.85
1093.71	996.163
494.745	682.303
1298.58	233.235
201.741	1021.09
1018.17	1296.88
1730.41	60.524
736.499	1161.17
1860.37	310.617
396.387	543.32
512.463	845.283
1483.64	966.066
1006.35	1193.58
1902.15	231.517
1563.41	1497.48
859.569	395.609
1394.15	49.501
959.652	1522.87
318.601	1577.92
208.693	631.057
910.301	386.173
1854.37	1721.88
1005.44	531.789
1039.86	431.882
1090.57	391.824
1511.48	1680.82
534.291	864.892
1562.86	1717.11
150.889	538.16
2016.06	1326.1
1525.59	991.066
308.452	756.848
891.316	1873.56
635.262	105.7
397.714	1481.37
1721.49	1261.49
1525.11	1439.97
1430.84	1669.49
1443.1	1470
1176.43	213.805
1642.01	1374.91
956.72	1294.24
1505.05	1436
1742.49	990.913
1837.23	326.452
1440.78	1004.48
1024.21	1635.98
1692.81	747.216
1880.41	1723
33.015	301.557
1749.68	521.013
766.801	239.644
1338.7	1907.06
468.345	1001.29
917.758	1055.86
1735.44	814.979
967.98	1633.38
1473.69	694.229
1068.55	1783.7
1622.64	1583.26
1898.39	320.826
1890.31	260.896
1885.2	1319.97
287.187	184.645
839.552	1414.37
741.994	987.085
1115.54	664.241
624.271	373.901
1748.23	1317.96
1140.15	1423.79
1693.42	145.999
1361.35	657.638
840.374	244.044
315.333	208.892
512.296	1313.25
1342.22	453.714
1304.87	547.629
591.746	1894.6
823.023	2002.96
1375.74	1600.46
104.703	1401.51
1042.57	1323.6
1058.05	150.338
1022.92	1867.38
24.945	966.445
1389.93	262.64
315.266	385.554
1776.08	1380.43
965.186	1135.09
996.894	1452.68
1332.37	653.455
1274.99	1289.8
1114.34	1484.19
1631.57	1186.31
905.808	851.715
1938	1914.45
723.633	376.377
1101.06	1101.77
1225.46	1156.92
1105.01	1387.01
887.113	529.018
1361.06	992.655
1097.69	73.572
517.667	1361.11
1866.73	1676.86
1176.42	1183.84
719.132	1166.8
1055.52	48.822
151.366	163.203
1388.04	1817.78
1451.29	1152.04
1870.18	81.23
1336.87	1828.63
536.66	1497.82
233.28	917.727
897.562	1594.8
1304.82	986.675
1755.52	1422.16
2011.17	1001.95
478.43	1285.33
1158.42	1376.68
810.256	80.462
799.557	917.614
981.329	1490.19
747.237	217.953
20.367	712.681
468.977	459.694
1346.37	400.866
1661.09	1693.98
1155.97	890.676
1412.65	1045.08
544.699	843.248
386.837	922.079
1736.33	1269.37
632.093	1307.01
458.679	1760.86
771.874	1581.97
1435.54	981.015
936.421	358.358
265.695	651.355
327.638	296.876
994.631	1371.78
1759.83	565.795
1263.8	327.406
1770.39	1367.32
1357.23	175.051
376.323	881.688
1579.33	1018.22
304.827	1793.23
747.688	1120.57
1643.97	1280.99
980.746	763.458
1686.32	1444.06
1096.55	1126.86
1262.61	686.977
1814.33	1603.14
1433.68	816.147
1699.85	752.514
785.492	1377.92
1238.22	720.655
192.469	1466.31
1580.27	673.971
1849.15	1018.18
323.885	1303.78
812.596	665.812
1271.8	202.921
787.175	667.227
1020.1	1605.45
1762.07	571.284
290.71	634.385
1160.45	1114.97
1220.96	560.989
992.563	497.217
918.07	117.38
769.221	147.174
1404.19	1653.44
1075.95	456.057
1821.43	423.26
1237.19	68.418
978.78	1715.05
1663.75	1993.11
160.373	243.896
958.724	1860.46
1487.45	694.169
429.723	18.764
526.738	450.591
1586.5	1492.1
871.958	1091.27
1696.38	1307.17
802.245	1355.38
991.816	1399.51
1449.35	251.144
817.15	1182.27
662.041	1953.42
1564.99	1158.25
1163.1	1580.08
1590.08	1012.77
1199.46	947.162
1175.13	1221.69
184.518	1251.28
1073.17	789.911
1360.61	1307.36
962.119	1307.83
1056.05	811.547
1969.35	1860.67
1839.98	773.674
299.17	1772.39
617.387	1140.03
1012.84	1364.44
765.748	1251.59
276.427	578.552
1394.21	257.114
1559.12	1375.49
1870.96	1583.72
559.985	1012.89
514.374	586.389
1714.1	1885.91
522.1	943.745
1558.52	473.895
494.886	1957.35
1875.73	1277.91
629.955	1670.28
692.638	2004.1
517.668	1399.09
95.926	314.286
704.909	1368.92
802.376	260.421
540.735	476.067
1336.99	1385.03
899.797	1345.45
880.894	304.761
1140.03	1671.1
1879.78	813.161
1057.84	1247.83
957.066	908.734
1958.42	1473.18
625.109	1319.27
541.478	1505.81
1947.87	999.762
774.785	1715.67
732.336	203.573
1692.38	827.491
1227.01	1256.78
1342.03	284.766
544.54	150.525
311.962	1304.58
1605.84	1322.42
1366.67	1467.48
1083.79	1544.94
1981.36	261.291
180.549	1893.39
1660.3	796.054
1242.51	1316.45
728.097	1353.19
1710.09	1529.6
1342.64	168.993
817.447	1173.16
835.236	1502.75
709.613	1986.36
1076.01	419.176
1036.9	1359.36
1637.52	1038.61
499.951	1540
373.07	499.886
740.467	358.88
700.233	789.231
1357.94	1373.86
1592.56	234.626
263.512	754.584
1174.94	1706.6
1245.56	831.142
277.542	1102.55
1740.32	650.495
784.245	1169.74
209.24	446.645
1227.58	1219.04
1541.6	883.44
1546.12	1742.65
1324.24	1882.01
1900.72	1670.65
584.116	1135.19
1398.4	100.142
2015.23	605.586
605.242	907.063
1898.61	424.489
1492.22	115.893
917.747	1170.33
1447.36	1750.39
1269.36	1189.25
1349.66	132.134
789.907	16.801
1577.68	1926.85
742.058	92.891
1013.12	519.586
499.719	1827.93
248.656	955.984
50.049	1841.71
1760.62	1606.45
1582.01	1950.03
1821.73	198.783
1209.78	553.013
1842.33	344.821
1065.57	670.264
637.589	741.534
1783.36	1408.18
191.202	566.376
1340.29	1205.13
1491.29	143.391
578.237	679.822
168.035	374.393
614.895	442.975
315.223	1246.97
302.048	1062.76
425.847	842.271
483.265	1335.27
491.971	1360.68
