ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
96,929.351,367.322,15.497,0.006,0.669,0.01,0.171,0.017,0.402,0.01,0.798,0.011
97,1692.62,1004.45,15.5,0.004,1.287,0.008,99,99,0.719,0.006,1.364,0.009
98,1194.86,899.66,15.52,0.006,0.846,0.01,0.526,0.03,0.486,0.01,0.904,0.011
99,483.287,1741.43,15.531,0.01,0.742,0.013,0.283,0.025,0.445,0.013,0.824,0.016
100,865.154,65.776,15.558,0.007,0.678,0.011,0.158,0.013,0.399,0.011,0.809,0.013
101,720.953,1386.9,15.58,0.005,1.199,0.008,1.135,0.056,0.67,0.006,1.284,0.008
199,51.767,449.236,16.463,0.014,0.772,0.024,99,99,0.419,0.023,0.838,0.022
103,760.331,442.753,15.612,0.006,0.646,0.009,0.167,0.015,0.398,0.01,0.795,0.011
104,1894.25,408.654,15.631,0.008,0.994,0.011,0.533,0.039,0.562,0.012,1.14,0.015
105,1340.55,1920.02,15.672,0.007,0.621,0.011,0.155,0.021,0.393,0.01,0.739,0.013
106,343.739,357.745,15.676,0.007,0.617,0.011,0.115,0.018,0.367,0.01,0.759,0.012
107,1814.29,146.375,15.677,0.008,1.17,0.013,99,99,0.633,0.012,1.256,0.014
108,1775.02,1189.2,15.701,0.004,0.618,0.007,0.086,0.012,0.397,0.006,0.769,0.009
109,93.187,1811.2,15.71,0.012,0.813,0.017,0.468,0.026,0.44,0.017,0.87,0.021
110,177.348,1401.07,15.716,0.007,0.615,0.011,0.015,0.013,0.378,0.011,0.763,0.012
111,83.107,1637.13,15.721,0.009,0.699,0.017,0.167,0.018,0.414,0.014,0.835,0.015
112,668.371,349.918,15.722,0.007,0.777,0.01,0.292,0.02,0.437,0.011,0.88,0.012
113,39.439,398.573,15.737,0.008,1.365,0.014,99,99,0.716,0.014,1.447,0.012
114,287.905,390.678,15.749,0.008,0.848,0.012,0.435,0.03,0.454,0.011,0.92,0.012
1125,149.102,589.347,19.111,0.046,0.915,0.081,99,99,0.488,0.057,0.934,0.088
116,1217.18,165.435,15.76,0.007,0.661,0.01,0.061,0.017,0.393,0.011,0.792,0.012
117,869.294,1285.56,15.774,0.005,0.684,0.008,0.144,0.017,0.429,0.006,0.82,0.008
118,1848.15,339.655,15.799,0.008,1.206,0.012,99,99,0.656,0.012,1.293,0.016
119,343.551,1069.59,15.825,0.005,0.693,0.008,0.104,0.017,0.419,0.007,0.824,0.008
120,1125.46,1370.2,15.827,0.004,1.188,0.008,99,99,0.703,0.006,1.328,0.008
121,150.979,62.652,15.834,0.01,0.792,0.017,0.28,0.029,0.463,0.014,0.993,0.015
122,1388.63,1723.37,15.835,0.008,1.635,0.016,99,99,0.98,0.01,2.017,0.012
123,1700.46,1679.64,15.873,0.008,0.675,0.012,0.16,0.019,0.434,0.01,0.824,0.013
124,1978.74,1249.8,15.877,0.005,0.75,0.01,0.177,0.024,0.445,0.008,0.867,0.01
125,603.245,1823.93,15.884,0.01,0.857,0.014,0.435,0.025,0.51,0.012,0.976,0.016
126,141.563,1963.53,15.911,0.012,0.73,0.018,0.211,0.023,0.401,0.018,0.86,0.021
127,1569.03,701.24,15.915,0.006,0.749,0.01,0.295,0.027,0.436,0.01,0.838,0.012
128,1777.68,1127.21,15.916,0.006,1.218,0.01,99,99,0.686,0.008,1.329,0.01
129,202.056,1599.57,15.916,0.008,0.827,0.013,0.427,0.029,0.451,0.014,0.867,0.015
130,1984.25,52.047,15.925,0.009,0.305,0.014,0.079,0.026,0.369,0.012,0.904,0.017
131,934.304,922.745,15.927,0.007,1.278,0.012,99,99,0.834,0.01,1.561,0.012
132,842.004,190.665,15.927,0.007,0.689,0.01,0.155,0.024,0.414,0.01,0.831,0.013
133,1190.12,1011.71,15.937,0.005,0.851,0.009,0.381,0.028,0.483,0.007,0.929,0.009
134,627.591,893.687,15.941,0.007,1.044,0.012,0.708,0.049,0.603,0.01,1.174,0.011
135,46.585,893.241,15.948,0.008,0.79,0.013,0.397,0.03,0.426,0.012,0.841,0.013
136,1358.78,1931.3,15.965,0.053,0.268,0.058,0.148,0.017,0.707,0.059,0.854,0.107
137,509.85,1294,15.965,0.005,0.78,0.009,0.326,0.024,0.46,0.007,0.883,0.009
138,13.721,312.873,15.974,0.009,0.742,0.015,0.249,0.027,0.319,0.015,0.818,0.015
139,1883.28,794.274,15.975,0.008,0.845,0.012,0.448,0.042,0.484,0.012,0.91,0.015
140,1213.99,969.709,16.004,0.007,0.688,0.012,0.15,0.024,0.429,0.01,0.817,0.012
141,1405.7,934.96,16.005,0.007,0.546,0.011,0.135,0.022,0.35,0.011,0.682,0.012
142,1899.95,667.667,16.006,0.006,1.298,0.011,99,99,0.698,0.01,1.352,0.013
143,1011.13,122.4,16.01,0.007,0.762,0.011,0.278,0.028,0.46,0.01,0.915,0.013
144,929.715,1021.37,16.013,0.004,0.719,0.007,0.201,0.023,0.434,0.006,0.831,0.008
145,964.728,312.091,16.022,0.007,0.898,0.012,0.449,0.028,0.521,0.01,0.999,0.013
146,1593.18,1631.56,16.03,0.007,0.69,0.012,0.133,0.022,0.429,0.009,0.807,0.012
147,897.878,818.299,16.032,0.006,0.601,0.009,0.107,0.022,0.385,0.009,0.761,0.012
148,395.38,1848.89,16.036,0.01,0.783,0.015,0.233,0.026,0.443,0.014,0.892,0.018
149,1425.96,238.026,16.044,0.007,0.656,0.011,0.157,0.023,0.398,0.01,0.798,0.014
150,771.115,429.132,16.05,0.007,0.679,0.011,0.231,0.024,0.397,0.01,0.796,0.012
151,1023.57,1247.63,16.058,0.005,0.618,0.008,0.083,0.021,0.39,0.006,0.764,0.008
152,282.635,300.713,16.072,0.007,0.768,0.013,0.228,0.029,0.413,0.011,0.854,0.013
153,1348.69,115.431,16.076,0.007,0.67,0.011,0.175,0.021,0.388,0.01,0.77,0.013
154,1233.7,993.2,16.079,0.006,0.613,0.009,0.119,0.019,0.391,0.008,0.753,0.011
155,779.053,574.089,16.092,0.048,0.655,0.083,99,99,0.428,0.057,0.846,0.061
156,312.261,624.566,16.101,0.008,0.906,0.012,0.54,0.036,0.515,0.011,0.999,0.012
157,142.954,1435.3,16.111,0.007,1.173,0.012,99,99,0.657,0.01,1.272,0.012
158,372.199,1912.94,16.112,0.009,0.583,0.015,0.052,0.022,0.368,0.013,0.726,0.018
159,151.932,430.795,16.119,0.008,0.814,0.012,0.39,0.03,0.43,0.012,0.877,0.013
160,1397.95,1014.59,16.135,0.005,0.767,0.009,0.278,0.027,0.458,0.007,0.873,0.009
161,1127.8,1850.19,16.144,0.009,0.844,0.013,0.359,0.034,0.515,0.011,0.971,0.015
162,583.62,1588.62,16.15,0.008,0.627,0.011,0.109,0.019,0.401,0.01,0.758,0.015
163,1234.73,126.142,16.155,0.007,1.706,0.016,99,99,0.926,0.011,1.849,0.014
164,1801.06,683.963,16.16,0.007,0.796,0.013,0.287,0.027,0.479,0.01,0.924,0.012
165,485.789,1913.8,16.162,0.009,0.942,0.014,0.639,0.045,0.54,0.012,1.026,0.016
166,44.895,1395.63,16.177,0.007,0.713,0.012,0.209,0.026,0.417,0.012,0.844,0.014
167,1119.3,1991.09,16.189,0.007,0.92,0.011,0.396,0.034,0.559,0.008,1.112,0.012
168,669.281,1103.55,16.191,0.005,0.682,0.008,0.178,0.026,0.416,0.006,0.795,0.009
169,966.946,217.474,16.196,0.007,0.814,0.012,0.397,0.038,0.481,0.01,0.927,0.012
170,3.119,1020.3,16.2,0.007,0.905,0.011,0.343,0.038,0.482,0.01,1.025,0.011
171,759.634,715.674,16.225,0.006,1.107,0.011,99,99,0.632,0.01,1.189,0.011
172,200.123,1228.32,16.244,0.006,1.381,0.012,99,99,0.746,0.009,1.468,0.009
173,325.007,1679.13,16.25,0.01,0.669,0.014,0.18,0.027,0.406,0.017,0.807,0.017
174,847.155,1340.02,16.269,0.006,0.777,0.009,0.324,0.032,0.459,0.008,0.877,0.009
175,465.11,1446.28,16.272,0.007,1.009,0.011,0.592,0.046,0.584,0.01,1.15,0.012
176,1426.72,155.427,16.283,0.012,1.237,0.018,99,99,0.701,0.015,1.339,0.016
177,1531.34,469.749,16.287,0.007,0.736,0.012,0.15,0.028,0.44,0.01,0.846,0.012
178,180.977,1554.31,16.287,0.009,0.688,0.014,0.201,0.034,0.398,0.014,0.771,0.015
179,1611.35,1604.15,16.302,0.006,1.299,0.011,99,99,0.881,0.008,1.714,0.011
180,57.448,560.051,16.311,0.008,1.36,0.015,99,99,0.717,0.013,1.394,0.014
181,1462.07,1541.08,16.315,0.006,0.66,0.009,0.103,0.023,0.423,0.008,0.826,0.01
182,1265.2,578.3,16.325,0.007,1.249,0.013,99,99,0.698,0.01,1.346,0.012
183,836.902,46.028,16.325,0.009,1.298,0.015,99,99,0.699,0.012,1.34,0.015
184,826.192,847.814,16.332,0.008,1.229,0.013,99,99,0.667,0.01,1.272,0.012
185,1767.58,398.81,16.335,0.008,0.761,0.013,0.182,0.035,0.449,0.012,0.891,0.014
186,1171.9,103.622,16.353,0.007,0.712,0.013,0.124,0.03,0.431,0.01,0.868,0.013
187,824.841,1460.41,16.357,0.007,0.595,0.011,0.103,0.024,0.372,0.008,0.742,0.011
188,990.617,1959.76,16.369,0.023,0.679,0.032,-0.076,0.028,0.421,0.031,0.836,0.035
189,1284.33,333.649,16.371,0.006,0.976,0.012,99,99,0.538,0.01,1.014,0.013
190,430.066,587,16.378,0.006,0.704,0.011,0.175,0.028,0.407,0.01,0.795,0.013
1043,261.941,507.086,18.976,0.038,1.097,0.08,99,99,0.57,0.043,1.014,0.065
192,633.903,1940.86,16.401,0.012,1.094,0.018,99,99,0.689,0.017,1.341,0.019
193,1951.74,1827.27,16.411,0.007,0.697,0.012,0.19,0.032,0.433,0.01,0.831,0.012
194,269.94,525.917,16.422,0.008,0.691,0.013,0.11,0.025,0.411,0.012,0.838,0.012
195,1555.17,1742.57,16.432,0.009,0.69,0.013,0.129,0.026,0.443,0.011,0.853,0.015
196,1667.51,592.227,16.433,0.006,0.854,0.011,0.463,0.035,0.47,0.01,0.927,0.012
197,131.462,1761.49,16.442,0.011,0.819,0.016,0.343,0.04,0.437,0.017,0.882,0.02
198,1539.06,222.63,16.444,0.01,0.912,0.015,0.551,0.049,0.548,0.013,1.032,0.015
200,1274.91,150.12,16.465,0.009,0.726,0.013,0.232,0.032,0.443,0.012,0.87,0.015
201,1789.32,1906.87,16.488,0.01,0.742,0.015,0.251,0.03,0.444,0.011,0.857,0.015
202,1142.13,1704.16,16.493,0.009,1.469,0.013,99,99,0.965,0.011,2.001,0.013
203,1998.72,429.773,16.495,0.009,0.753,0.014,99,99,0.506,0.012,1.069,0.017
204,398.635,930.818,16.507,0.009,1.038,0.015,99,99,0.608,0.012,1.145,0.014
205,1511.68,1798.65,16.521,0.01,0.75,0.015,0.188,0.033,0.482,0.012,0.907,0.016
206,45.277,1538.16,16.525,0.01,0.81,0.015,0.295,0.036,0.447,0.014,0.867,0.017
207,453.277,1829.26,16.526,0.012,1.197,0.017,99,99,0.67,0.016,1.263,0.019
208,1572.49,1381.31,16.529,0.007,1.013,0.011,99,99,0.665,0.009,1.218,0.01
209,27.709,616.926,16.532,0.01,0.931,0.016,99,99,0.463,0.014,0.991,0.016
210,1966.06,1276.99,16.535,0.011,0.984,0.018,99,99,0.582,0.014,1.114,0.017
211,1562.84,1700.77,16.536,0.008,0.851,0.012,0.479,0.048,0.509,0.011,0.975,0.015
212,714.16,996.75,16.537,0.005,0.821,0.009,0.281,0.039,0.474,0.007,0.942,0.022
213,1298.6,1792.74,16.554,0.009,0.752,0.015,0.207,0.036,0.467,0.011,0.868,0.016
214,1966.6,265.371,16.559,0.019,0.766,0.03,0.22,0.04,0.442,0.03,0.889,0.033
215,1060.64,1716.08,16.564,0.008,0.989,0.012,99,99,0.579,0.01,1.117,0.015
216,1988.89,393.683,16.578,0.014,0.744,0.019,99,99,0.469,0.019,0.958,0.025
217,349.3,1906.16,16.578,0.025,1.068,0.037,99,99,0.57,0.036,1.141,0.044
218,351.983,950.608,16.586,0.01,0.96,0.016,0.459,0.062,0.593,0.012,1.196,0.015
219,938.025,1033.35,16.592,0.007,1.03,0.012,99,99,0.589,0.008,1.147,0.011
220,822.082,1189.98,16.594,0.006,1.12,0.012,1.043,0.111,0.708,0.008,1.276,0.01
221,1728.64,681.166,16.599,0.009,1.442,0.019,99,99,0.923,0.014,1.815,0.014
222,295.932,1690.8,16.607,0.01,0.973,0.015,99,99,0.59,0.014,1.081,0.017
223,1667.08,183.023,16.615,0.009,1.081,0.015,99,99,0.697,0.014,1.294,0.015
224,325.942,1605.62,16.615,0.01,0.832,0.015,0.472,0.05,0.483,0.012,0.928,0.015
225,1196.87,1657.48,16.63,0.009,1.07,0.015,99,99,0.618,0.011,1.18,0.014
226,1941.48,1583.06,16.637,0.007,0.673,0.012,0.173,0.033,0.447,0.009,0.863,0.012
227,81.463,95.707,16.64,0.016,0.933,0.028,99,99,0.584,0.024,1.193,0.026
543,283.451,64.467,17.954,0.032,0.917,0.042,99,99,0.541,0.043,1.075,0.046
229,196.221,1283.54,16.655,0.009,0.695,0.013,0.077,0.034,0.43,0.011,0.847,0.014
230,126.964,1440.02,16.661,0.008,0.807,0.014,0.32,0.05,0.459,0.012,0.909,0.015
231,848.776,1350.68,16.664,0.007,0.706,0.012,0.139,0.035,0.413,0.009,0.811,0.012
232,1459.48,1181.83,16.667,0.007,0.9,0.013,0.355,0.05,0.561,0.009,1.077,0.012
233,1126.79,570.184,16.67,0.008,0.849,0.013,0.247,0.04,0.517,0.011,1.022,0.014
234,1545.43,1289.03,16.675,0.006,1.044,0.011,99,99,0.631,0.008,1.198,0.011
235,738.185,484.091,16.693,0.009,0.663,0.015,0.013,0.032,0.409,0.013,0.85,0.015
237,1147.64,1799.99,16.707,0.01,0.95,0.015,0.442,0.057,0.572,0.013,1.084,0.015
238,1620.27,1426.97,16.709,0.006,0.797,0.01,0.345,0.045,0.49,0.008,0.935,0.011
1309,1755.02,1673.3,19.465,0.05,0.639,0.074,99,99,0.46,0.059,0.998,0.084
240,1569.73,270.001,16.717,0.008,0.852,0.013,99,99,0.483,0.012,0.924,0.015
241,1675.53,1777.99,16.718,0.008,0.722,0.013,0.041,0.051,0.478,0.01,0.927,0.016
242,252.828,1926.13,16.72,0.03,0.893,0.049,99,99,0.523,0.04,0.97,0.053
243,939.03,945.416,16.723,0.008,0.737,0.013,0.28,0.061,0.46,0.012,0.865,0.016
244,1580.91,1509.78,16.725,0.007,0.719,0.013,0.155,0.037,0.446,0.009,0.858,0.013
245,89.563,1015.7,16.726,0.007,0.793,0.013,0.208,0.05,0.434,0.01,0.914,0.012
246,1053.56,1870.22,16.741,0.01,0.705,0.015,0.158,0.037,0.459,0.016,0.841,0.018
247,872.838,979.032,16.746,0.01,0.729,0.015,0.253,0.041,0.466,0.014,0.875,0.015
248,122.504,173.308,16.764,0.01,1.073,0.018,99,99,0.562,0.016,1.191,0.016
249,1644.94,1508.52,16.783,0.007,0.809,0.012,0.361,0.055,0.48,0.009,0.914,0.012
250,464.782,656.52,16.799,0.009,0.663,0.016,0.178,0.041,0.418,0.012,0.833,0.015
251,1221.65,217.159,16.803,0.009,0.69,0.015,0.252,0.049,0.408,0.012,0.828,0.016
252,682.926,21.347,16.808,0.01,0.81,0.015,99,99,0.468,0.013,0.948,0.017
253,562.886,1976.26,16.81,0.012,0.614,0.017,0.086,0.038,0.363,0.015,0.756,0.021
254,299.913,1533.98,16.811,0.01,0.749,0.015,0.175,0.044,0.453,0.013,0.899,0.017
255,585.96,543.076,16.819,0.01,1.131,0.015,99,99,0.641,0.014,1.282,0.016
256,1283.02,1897.77,16.827,0.013,0.97,0.019,99,99,0.579,0.015,1.124,0.022
257,351.074,1224.56,16.834,0.009,0.797,0.015,0.372,0.046,0.482,0.011,0.929,0.013
258,1181.31,1006.63,16.835,0.008,0.874,0.012,0.446,0.056,0.528,0.01,0.998,0.013
259,120.982,1132.73,16.848,0.009,0.922,0.014,99,99,0.538,0.012,1.059,0.015
260,2020.88,1106.54,16.858,0.026,0.911,0.042,99,99,0.588,0.035,1.3,0.04
261,1671.19,162.58,16.864,0.008,0.761,0.014,99,99,0.475,0.011,0.923,0.016
1003,83.92,1416.68,18.92,0.032,0.731,0.054,99,99,0.456,0.039,0.999,0.059
263,1510.55,1661.3,16.865,0.008,0.807,0.014,99,99,0.484,0.01,0.928,0.015
264,572.339,177.588,16.865,0.01,0.731,0.017,99,99,0.425,0.013,0.866,0.017
265,1457.14,804.922,16.871,0.009,1.012,0.017,99,99,0.594,0.012,1.158,0.015
266,1065.54,1635.17,16.873,0.01,1.16,0.017,99,99,0.653,0.012,1.221,0.015
267,1779.78,1628.02,16.881,0.008,0.802,0.014,0.306,0.051,0.48,0.011,0.909,0.014
268,1864.88,326.385,16.888,0.01,0.914,0.017,99,99,0.52,0.014,1.02,0.017
269,1734.62,1151.29,16.899,0.008,1.26,0.016,99,99,0.719,0.01,1.377,0.013
270,643.224,496.669,16.901,0.009,0.955,0.017,0.462,0.064,0.545,0.012,1.079,0.013
271,450.452,1864.66,16.907,0.013,1.094,0.027,99,99,0.629,0.016,1.207,0.02
272,1961.55,1427.47,16.907,0.008,0.893,0.013,99,99,0.527,0.01,1.012,0.014
273,1014.97,1695.79,16.908,0.009,1.015,0.016,99,99,0.604,0.011,1.143,0.015
274,423.539,1454.29,16.918,0.009,0.813,0.013,99,99,0.49,0.012,0.933,0.015
275,165.755,280.37,16.921,0.017,1.08,0.026,99,99,0.6,0.026,1.192,0.024
276,1445.99,1853.13,16.925,0.011,0.831,0.016,99,99,0.512,0.014,0.944,0.018
277,995.555,865.762,16.926,0.01,0.944,0.017,0.58,0.101,0.578,0.013,1.115,0.016
278,818.359,1959.51,16.929,0.012,0.772,0.018,0.149,0.044,0.432,0.015,0.865,0.021
279,485.342,822.919,16.93,0.01,0.759,0.014,0.306,0.049,0.452,0.013,0.884,0.017
280,1256.43,255.942,16.938,0.01,0.981,0.02,99,99,0.544,0.013,1.049,0.016
