ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
36,745.415,1313.01,13.385,0.003,0.594,0.005,0.054,0.005,0.367,0.004,0.715,0.005
35,900.235,807.799,13.429,0.004,1.295,0.007,1.194,0.013,0.673,0.005,1.309,0.006
40,548.698,32.554,13.473,0.006,0.258,0.009,0.296,0.008,0.095,0.008,0.256,0.009
39,636.523,771.352,13.51,0.004,1.127,0.007,0.771,0.011,0.601,0.005,1.19,0.006
41,516.576,744.557,13.536,0.004,0.652,0.006,0.073,0.006,0.362,0.005,0.716,0.007
42,973.385,913.286,13.586,0.004,0.572,0.006,0.039,0.006,0.342,0.005,0.669,0.007
33,1546.38,449.768,13.624,0.005,1.742,0.007,99,99,0.984,0.006,2.088,0.007
43,1467.69,1015.45,13.655,0.003,1.688,0.005,2.044,0.043,0.935,0.005,1.894,0.005
44,506.238,299.335,13.702,0.006,1.224,0.009,0.953,0.014,0.654,0.007,1.31,0.009
45,583.371,1259.06,13.828,0.003,1.195,0.005,0.956,0.013,0.663,0.004,1.309,0.005
48,1251.57,1230,13.889,0.003,0.742,0.004,0.098,0.006,0.43,0.005,0.855,0.005
47,1471.06,839.488,13.902,0.004,1.377,0.007,1.381,0.027,0.723,0.006,1.385,0.007
49,1826.91,1981.81,13.952,0.003,1.143,0.006,0.931,0.017,0.682,0.005,1.361,0.005
50,808.796,1549.96,13.978,0.005,0.678,0.007,0.127,0.008,0.398,0.005,0.793,0.007
52,1039.55,1040.29,14.039,0.002,0.745,0.003,0.135,0.006,0.426,0.004,0.843,0.004
53,1215.32,1330.76,14.049,0.004,0.445,0.005,0.294,0.006,0.258,0.005,0.502,0.006
133,424.065,28.515,15.295,0.006,0.596,0.009,0.022,0.012,0.306,0.009,0.698,0.012
51,1062.75,1483.41,14.072,0.004,1.306,0.006,1.272,0.019,0.708,0.005,1.375,0.005
62,68.711,492.692,14.074,0.006,1.381,0.008,1.505,0.03,0.687,0.009,1.374,0.01
55,7.795,1643.9,14.086,0.007,1.314,0.011,1.252,0.021,0.696,0.01,1.372,0.012
54,349.655,343.998,14.113,0.007,1.505,0.009,1.683,0.038,0.781,0.008,1.559,0.009
63,171.423,379.684,14.126,0.008,0.784,0.01,0.254,0.01,0.404,0.011,0.844,0.014
56,1162.36,1053.02,14.136,0.002,0.763,0.003,0.159,0.007,0.439,0.004,0.849,0.004
60,1739.72,403.297,14.138,0.006,1.158,0.009,0.914,0.015,0.611,0.008,1.206,0.009
58,1212.34,1556.45,14.139,0.005,0.615,0.008,0.062,0.018,0.378,0.007,0.74,0.008
61,198.006,54.621,14.145,0.007,0.488,0.011,0.197,0.01,0.209,0.01,0.578,0.012
67,194.766,1127.11,14.16,0.004,1.096,0.006,0.65,0.011,0.6,0.006,1.192,0.007
57,1956.86,673.827,14.206,0.005,0.229,0.008,0.201,0.008,0.12,0.008,0.253,0.01
65,362.739,1856.57,14.206,0.008,0.552,0.012,0.163,0.01,0.349,0.01,0.685,0.012
68,651.789,1508.79,14.231,0.004,0.681,0.007,0.126,0.008,0.405,0.005,0.785,0.006
69,1057.06,1257.75,14.241,0.003,0.694,0.005,0.105,0.006,0.407,0.004,0.789,0.005
70,688.086,1681.83,14.256,0.006,0.57,0.009,0.05,0.009,0.353,0.007,0.697,0.008
72,1869.01,118.515,14.292,0.007,0.678,0.01,0.07,0.01,0.383,0.01,0.786,0.011
71,1944.65,86.108,14.294,0.007,0.702,0.01,-0.022,0.01,0.38,0.009,0.818,0.011
73,1200.78,202.1,14.306,0.007,1.23,0.01,0.954,0.024,0.655,0.009,1.309,0.01
66,1050.17,1608.65,14.363,0.005,1.405,0.008,1.442,0.03,0.754,0.006,1.456,0.007
74,97.698,1546.38,14.396,0.006,0.534,0.009,0.085,0.009,0.309,0.009,0.621,0.01
78,509.629,256.093,14.442,0.007,0.667,0.01,0.101,0.01,0.363,0.009,0.763,0.01
75,724.018,742.348,14.443,0.006,1.12,0.01,0.841,0.026,0.623,0.008,1.22,0.009
79,808.656,783.76,14.466,0.006,0.755,0.008,0.137,0.009,0.437,0.008,0.865,0.009
80,793.791,1043.09,14.479,0.002,0.873,0.003,0.391,0.012,0.481,0.003,0.927,0.004
82,289.925,146.411,14.48,0.007,0.629,0.01,0.128,0.012,0.318,0.009,0.695,0.011
64,1182.85,989.234,14.539,0.006,1.879,0.011,99,99,1.026,0.008,2.026,0.009
86,893.41,1422.41,14.558,0.004,0.488,0.006,0.12,0.008,0.305,0.004,0.605,0.006
77,627.564,1151.14,14.562,0.003,1.369,0.005,1.421,0.038,0.73,0.004,1.411,0.004
84,1732.94,503.674,14.589,0.005,0.863,0.008,0.369,0.011,0.489,0.008,0.949,0.009
83,1911.57,308.021,14.591,0.006,0.866,0.008,0.373,0.012,0.476,0.008,0.989,0.011
81,525.292,1858.73,14.623,0.007,1.314,0.011,1.221,0.035,0.705,0.008,1.353,0.01
85,229.003,1076.31,14.668,0.004,0.468,0.006,0.222,0.009,0.27,0.006,0.557,0.007
88,1480.8,407.45,14.673,0.005,0.525,0.008,0.144,0.01,0.306,0.008,0.628,0.009
87,1750.79,1133.79,14.692,0.003,1.251,0.006,0.988,0.023,0.669,0.005,1.302,0.005
90,1567.43,1896.83,14.701,0.008,0.836,0.012,0.386,0.015,0.522,0.009,1.036,0.011
94,379.22,155.73,14.704,0.006,1.694,0.009,99,99,0.9,0.008,1.854,0.01
95,1409.32,61.764,14.713,0.007,0.689,0.01,0.06,0.012,0.374,0.01,0.783,0.011
91,1235.88,1944.32,14.76,0.006,0.924,0.009,0.352,0.015,0.548,0.006,1.085,0.007
92,1423.28,1585.41,14.762,0.005,1.273,0.008,1.165,0.03,0.694,0.006,1.34,0.008
98,1056.33,817.662,14.768,0.005,1.203,0.008,0.898,0.027,0.654,0.007,1.29,0.008
285,523.341,1692.04,16.276,0.006,0.785,0.011,0.243,0.034,0.459,0.008,0.885,0.01
99,294.02,830.453,14.785,0.005,0.654,0.008,0.067,0.012,0.38,0.008,0.755,0.009
97,1848.85,1612.04,14.812,0.005,1.219,0.008,0.904,0.024,0.672,0.007,1.336,0.008
104,1390.83,200.628,14.819,0.006,0.84,0.009,0.385,0.014,0.451,0.009,0.886,0.01
103,1630.68,717.012,14.827,0.005,0.908,0.008,0.539,0.019,0.507,0.008,0.96,0.009
101,1562.83,61.654,14.86,0.006,0.616,0.009,0.039,0.011,0.352,0.01,0.71,0.011
96,168.909,451.998,14.866,0.01,1.389,0.018,99,99,0.73,0.014,1.444,0.016
102,1707.82,1545.91,14.885,0.004,1.219,0.007,1.076,0.033,0.669,0.006,1.293,0.007
105,1267.07,1408.41,14.887,0.004,0.656,0.006,0.119,0.01,0.4,0.005,0.783,0.006
59,1717.18,373.632,14.898,0.006,2.012,0.012,99,99,1.237,0.008,2.778,0.008
109,824.311,1860.12,14.898,0.007,0.722,0.01,0.135,0.012,0.434,0.007,0.851,0.009
108,815.324,222.653,14.914,0.005,0.667,0.008,0.13,0.012,0.385,0.008,0.784,0.009
115,402.532,238.088,14.943,0.006,1.187,0.009,0.979,0.032,0.619,0.009,1.275,0.01
107,777.715,1006.88,14.949,0.003,1.024,0.005,0.512,0.017,0.584,0.004,1.156,0.005
110,1787.52,1429.95,14.95,0.004,0.518,0.006,0.175,0.01,0.333,0.006,0.663,0.007
93,742.974,533.132,14.952,0.006,1.876,0.01,99,99,1.046,0.008,2.126,0.01
114,194.322,1394.31,14.992,0.005,1.384,0.008,1.191,0.051,0.75,0.007,1.511,0.009
113,258.248,764.375,15,0.005,0.65,0.008,0.046,0.013,0.386,0.008,0.794,0.009
112,1468.02,1719.94,15.017,0.006,0.968,0.009,0.615,0.021,0.556,0.007,1.04,0.008
116,1046.81,1417.46,15.027,0.025,1.116,0.039,0.674,0.043,0.639,0.03,1.204,0.035
111,1965.07,1192.56,15.057,0.004,1.232,0.007,0.898,0.039,0.675,0.006,1.338,0.006
106,1189.02,1988.71,15.079,0.005,1.409,0.009,99,99,0.767,0.006,1.488,0.007
118,368.086,1255.2,15.083,0.004,0.708,0.006,0.137,0.013,0.405,0.006,0.814,0.007
119,2002.01,1092.59,15.083,0.004,0.879,0.006,0.269,0.018,0.5,0.006,0.963,0.007
117,1131.5,95.416,15.099,0.008,1.367,0.011,1.224,0.072,0.743,0.01,1.504,0.011
120,1354.8,903.064,15.106,0.005,0.924,0.008,0.541,0.021,0.529,0.008,1.002,0.008
126,1872.83,426.762,15.161,0.005,1.001,0.008,0.477,0.023,0.553,0.009,1.128,0.009
125,1537.93,1382.58,15.183,0.005,0.836,0.008,0.243,0.016,0.48,0.006,0.933,0.008
123,633.841,956.731,15.205,0.006,1.061,0.01,0.766,0.032,0.589,0.008,1.129,0.009
131,1121.32,1120.21,15.231,0.003,0.566,0.005,0.127,0.013,0.348,0.004,0.695,0.006
147,656.267,1719.12,15.242,0.006,0.439,0.009,0.415,0.014,0.253,0.007,0.482,0.009
128,851.419,222.586,15.261,0.006,0.504,0.008,0.191,0.013,0.28,0.009,0.592,0.012
130,1711.99,365.551,15.263,0.005,0.612,0.007,0.105,0.013,0.345,0.008,0.693,0.011
134,1401.45,198.138,15.266,0.005,0.816,0.008,0.137,0.03,0.457,0.008,0.941,0.01
791,1709.01,589.797,17.683,0.019,0.74,0.027,99,99,0.49,0.022,0.904,0.027
136,1001.65,699.557,15.283,0.005,0.853,0.008,0.373,0.021,0.488,0.008,0.951,0.009
135,678.17,1050.37,15.284,0.003,0.726,0.005,0.128,0.014,0.416,0.004,0.821,0.006
137,1027.86,1593.37,15.292,0.005,0.813,0.008,0.327,0.018,0.469,0.006,0.895,0.007
138,730.307,620.813,15.292,0.005,0.853,0.008,0.369,0.024,0.48,0.007,0.94,0.009
76,261.732,1149.46,15.296,0.004,1.953,0.009,99,99,1.502,0.006,3.521,0.007
139,998.669,1314.83,15.308,0.004,0.733,0.008,0.177,0.017,0.459,0.006,0.863,0.007
121,1433.64,1814.76,15.319,0.007,1.344,0.01,99,99,0.753,0.008,1.471,0.009
140,1500.14,453.888,15.319,0.005,1.305,0.009,99,99,0.692,0.008,1.361,0.009
142,1028.36,748.471,15.327,0.005,0.683,0.008,0.125,0.015,0.409,0.007,0.814,0.009
143,301.507,1419.22,15.355,0.005,0.626,0.008,0.044,0.013,0.37,0.007,0.735,0.01
145,1810.3,1369.96,15.366,0.004,0.721,0.007,0.087,0.016,0.454,0.007,0.901,0.009
122,768.841,1456.04,15.371,0.005,1.284,0.008,99,99,0.711,0.005,1.376,0.006
152,1114.29,980.851,15.387,0.006,0.82,0.009,0.358,0.024,0.474,0.008,0.909,0.01
149,241.304,589.31,15.392,0.005,0.651,0.008,0.117,0.016,0.376,0.009,0.773,0.01
150,1352.82,770.242,15.415,0.005,0.594,0.008,0.122,0.019,0.37,0.008,0.734,0.01
153,1559.35,844.976,15.451,0.005,0.593,0.008,0.088,0.016,0.367,0.008,0.718,0.01
154,1575.97,1759.59,15.452,0.006,0.738,0.009,0.083,0.015,0.446,0.007,0.867,0.009
151,1998.26,1172.15,15.453,0.005,1.128,0.009,0.632,0.038,0.613,0.007,1.233,0.008
148,1888.64,1385.53,15.462,0.005,1.009,0.008,0.469,0.028,0.596,0.006,1.175,0.007
161,355.633,943.23,15.497,0.007,0.76,0.01,0.168,0.018,0.43,0.01,0.863,0.013
129,1894.58,987.027,15.504,0.007,1.702,0.013,99,99,0.926,0.009,1.832,0.011
156,1027,1908.13,15.505,0.007,0.782,0.011,0.125,0.019,0.497,0.008,0.965,0.009
157,229.433,458.774,15.512,0.006,0.477,0.009,0.211,0.024,0.244,0.01,0.543,0.012
159,1666.96,762.613,15.516,0.006,1.313,0.009,1.095,0.059,0.724,0.009,1.4,0.01
164,1510.4,1061.72,15.532,0.004,0.515,0.006,0.298,0.016,0.303,0.006,0.591,0.007
162,768.408,1559.34,15.533,0.017,0.758,0.028,0.161,0.053,0.445,0.019,0.873,0.028
124,992.633,77.115,15.534,0.007,1.707,0.015,99,99,0.927,0.009,1.914,0.011
166,1206.23,722.763,15.536,0.017,0.755,0.026,0.222,0.026,0.446,0.023,0.876,0.031
165,1362.41,1740.84,15.539,0.006,0.579,0.009,0.096,0.015,0.362,0.008,0.71,0.009
808,634.589,1827.5,17.684,0.021,0.728,0.03,99,99,0.397,0.029,0.841,0.039
160,1674.39,1238.89,15.591,0.004,1.276,0.007,99,99,0.707,0.006,1.403,0.007
146,499.306,848.466,15.592,0.006,1.716,0.01,99,99,0.94,0.008,1.854,0.009
170,481.183,965.969,15.604,0.007,0.804,0.01,0.187,0.021,0.447,0.009,0.89,0.012
141,388.397,507.182,15.616,0.006,1.821,0.012,99,99,0.999,0.008,2.016,0.01
168,1840.67,1193.3,15.616,0.005,0.904,0.007,0.35,0.026,0.537,0.007,1.044,0.009
167,1421.49,326.67,15.627,0.006,0.639,0.009,0.071,0.021,0.371,0.01,0.761,0.011
172,719.645,1260.94,15.645,0.004,0.625,0.006,0.176,0.018,0.393,0.005,0.788,0.006
155,377.526,1215.09,15.659,0.004,1.492,0.009,99,99,0.812,0.006,1.616,0.007
171,2007.61,377.71,15.692,0.006,0.836,0.01,0.384,0.042,0.593,0.01,1.172,0.012
174,1716.8,188.141,15.698,0.006,0.651,0.009,0.055,0.018,0.385,0.01,0.781,0.012
175,948.488,673.438,15.699,0.007,0.313,0.01,0.269,0.017,0.157,0.01,0.332,0.013
177,1975.36,1291.3,15.699,0.004,0.83,0.007,0.319,0.025,0.474,0.006,0.929,0.009
127,988.157,1864.4,15.702,0.006,1.735,0.013,99,99,0.963,0.007,1.899,0.008
179,291.977,1701.02,15.709,0.007,0.77,0.011,0.177,0.023,0.443,0.01,0.87,0.01
180,901.729,429.487,15.721,0.005,0.748,0.008,0.049,0.021,0.418,0.008,0.845,0.009
173,580.404,765.36,15.723,0.008,1.229,0.013,1.103,0.069,0.678,0.01,1.337,0.013
184,1336.16,1640.7,15.742,0.005,0.618,0.009,0.06,0.018,0.381,0.007,0.746,0.009
132,754.655,1309.91,15.743,0.005,1.727,0.012,99,99,0.952,0.006,1.892,0.007
182,834.312,1899.94,15.752,0.009,0.705,0.013,0.14,0.023,0.438,0.012,0.863,0.016
163,872.327,1378.31,15.753,0.005,1.318,0.01,1.103,0.072,0.733,0.006,1.427,0.007
187,929.281,1944.78,15.753,0.007,0.669,0.01,0.069,0.018,0.409,0.008,0.819,0.01
169,365.242,970.742,15.762,0.006,1.562,0.01,99,99,0.832,0.008,1.598,0.01
181,266.793,705.963,15.767,0.005,0.57,0.008,0.157,0.022,0.326,0.008,0.665,0.011
195,1088.98,1866.12,15.774,0.007,0.646,0.011,0.016,0.019,0.395,0.008,0.788,0.01
191,1129.28,1053.47,15.781,0.005,0.794,0.007,0.206,0.02,0.454,0.006,0.91,0.009
176,1148.24,1314.54,15.784,0.005,1.242,0.009,99,99,0.667,0.006,1.277,0.008
190,1319.98,1380.85,15.787,0.005,0.814,0.009,0.19,0.024,0.474,0.006,0.911,0.008
192,1582.58,1357.57,15.787,0.005,0.61,0.008,0.023,0.018,0.383,0.007,0.766,0.008
188,266.371,90.229,15.807,0.009,1.372,0.015,99,99,0.711,0.013,1.503,0.015
193,1372.95,1161.62,15.809,0.005,0.645,0.007,0.057,0.018,0.394,0.007,0.787,0.009
189,332.13,1536.44,15.812,0.006,0.939,0.01,0.47,0.034,0.553,0.008,1.093,0.01
197,875.666,417.726,15.835,0.005,0.752,0.008,99,99,0.433,0.008,0.895,0.009
200,1175.89,724.126,15.842,0.007,0.775,0.011,0.064,0.022,0.457,0.009,0.921,0.011
199,1885.95,1325.87,15.844,0.005,0.702,0.008,0.103,0.021,0.424,0.008,0.856,0.009
838,380.715,31.916,17.748,0.014,0.866,0.023,99,99,0.489,0.018,1.016,0.026
208,1475.31,1745.29,15.891,0.007,0.76,0.011,0.207,0.027,0.453,0.008,0.864,0.01
204,1240.2,666.104,15.908,0.005,1.074,0.01,0.576,0.124,0.579,0.008,1.161,0.009
207,80.72,575.24,15.909,0.007,0.666,0.01,0.11,0.024,0.368,0.011,0.769,0.014
206,339.464,1759.12,15.914,0.008,1.059,0.012,0.669,0.047,0.579,0.01,1.147,0.012
210,530.621,716.301,15.914,0.007,0.641,0.01,0.047,0.022,0.367,0.009,0.726,0.012
203,92.519,240.509,15.917,0.007,0.523,0.01,0.189,0.023,0.268,0.013,0.628,0.015
224,1577.83,152.148,15.918,0.006,0.499,0.01,0.401,0.03,0.251,0.01,0.527,0.01
211,1822.53,1584.55,15.92,0.006,0.67,0.009,0.101,0.02,0.436,0.008,0.858,0.009
194,1417.99,1149.99,15.921,0.005,1.269,0.009,0.842,0.065,0.714,0.007,1.437,0.008
212,1259.37,1650.39,15.931,0.006,0.749,0.009,0.1,0.024,0.464,0.007,0.909,0.01
215,1226.33,1026.91,15.945,0.004,0.752,0.007,0.154,0.024,0.434,0.006,0.861,0.008
196,233.177,491.761,15.948,0.006,1.566,0.011,99,99,0.87,0.009,1.739,0.011
220,1773.18,390.35,15.953,0.006,0.825,0.009,0.246,0.032,0.476,0.01,0.927,0.012
218,840.886,659.67,15.958,0.006,0.759,0.009,0.217,0.033,0.445,0.008,0.902,0.011
214,1792.19,558.886,15.959,0.007,0.682,0.01,0.123,0.026,0.394,0.01,0.788,0.013
178,1402.79,1839.96,15.96,0.007,1.43,0.013,99,99,0.792,0.008,1.554,0.01
226,1021.73,216,15.975,0.006,0.937,0.009,0.396,0.042,0.514,0.009,1.026,0.011
183,873.482,1953.63,15.977,0.006,1.326,0.012,99,99,0.729,0.007,1.448,0.009
223,94.694,205.966,15.979,0.008,0.665,0.011,0.296,0.031,0.342,0.012,0.806,0.014
229,273.918,1825.16,15.983,0.009,0.897,0.013,0.497,0.034,0.492,0.012,0.944,0.013
227,229.204,1232.28,15.984,0.006,0.712,0.009,0.183,0.029,0.412,0.008,0.818,0.01
219,1761.15,273.605,15.995,0.006,0.606,0.009,0.062,0.018,0.356,0.01,0.732,0.013
185,1482.62,977.891,15.997,0.007,1.79,0.013,99,99,0.961,0.01,1.893,0.011
305,1020.82,261.013,16.002,0.044,0.85,0.059,0.357,0.057,0.503,0.062,0.413,0.05
230,245.509,727.911,16.003,0.006,0.629,0.009,0.099,0.025,0.363,0.009,0.747,0.011
233,318.401,911.421,16.005,0.007,0.701,0.01,0.154,0.024,0.396,0.01,0.789,0.013
1612,1955.96,154.193,18.696,0.032,0.963,0.068,99,99,0.414,0.038,0.978,0.055
231,1740.6,1600.83,16.026,0.006,0.789,0.009,0.3,0.031,0.479,0.007,0.923,0.009
225,1069.26,1473.17,16.038,0.006,0.945,0.01,0.432,0.042,0.556,0.007,1.078,0.009
237,1454.57,986.544,16.04,0.007,0.756,0.011,0.165,0.031,0.432,0.01,0.838,0.012
213,1200.38,917.946,16.042,0.006,1.386,0.012,99,99,0.747,0.009,1.462,0.01
240,1968.68,590.864,16.044,0.008,0.736,0.012,0.054,0.027,0.414,0.012,0.831,0.013
239,1238.59,1094.12,16.055,0.005,0.661,0.008,0.118,0.026,0.397,0.007,0.821,0.009
238,1291.07,1086.41,16.056,0.006,0.761,0.009,0.072,0.025,0.455,0.008,0.887,0.01
217,961.915,335.788,16.059,0.007,1.269,0.013,1.053,0.102,0.707,0.01,1.424,0.012
244,447.26,908.345,16.077,0.008,0.719,0.012,0.154,0.03,0.424,0.01,0.833,0.013
222,1745.23,362.691,16.081,0.006,1.555,0.011,99,99,0.857,0.01,1.736,0.011
246,1230.07,722.352,16.084,0.007,0.678,0.011,0.14,0.032,0.402,0.01,0.785,0.012
243,974.529,836.452,16.085,0.007,0.749,0.012,0.013,0.022,0.44,0.01,0.884,0.013
205,1238.81,1161.18,16.089,0.005,1.328,0.011,0.917,0.09,0.752,0.006,1.478,0.008
201,1518.73,1363.02,16.09,0.006,1.54,0.012,99,99,0.876,0.009,1.705,0.009
235,327.847,636.03,16.099,0.007,1.266,0.011,1.06,0.084,0.69,0.01,1.409,0.011
252,1275.02,299.379,16.1,0.011,0.846,0.016,0.353,0.045,0.488,0.016,0.951,0.02
248,1974.44,1742.26,16.102,0.006,0.791,0.009,0.113,0.035,0.464,0.008,0.9,0.01
249,1943.86,1047.76,16.113,0.006,0.718,0.009,0.02,0.024,0.437,0.008,0.876,0.009
236,943.594,845.85,16.114,0.007,1.149,0.013,99,99,0.632,0.01,1.222,0.012
255,1479.81,1581.22,16.143,0.006,0.714,0.009,0.051,0.025,0.424,0.008,0.837,0.01
202,959.011,707.696,16.15,0.009,1.487,0.018,99,99,0.861,0.011,1.699,0.014
209,702.194,1190.69,16.153,0.007,1.271,0.013,99,99,0.709,0.008,1.416,0.009
256,1878.72,1528.24,16.154,0.005,0.755,0.009,99,99,0.452,0.007,0.881,0.009
257,1208.22,1147.55,16.16,0.006,0.717,0.009,0.047,0.024,0.448,0.008,0.882,0.01
221,264.488,1254.41,16.169,0.006,1.475,0.011,99,99,0.811,0.008,1.585,0.009
261,1523.34,337.649,16.172,0.006,0.771,0.011,0.178,0.04,0.43,0.01,0.885,0.011
251,1537.61,324.612,16.174,0.008,1.215,0.013,0.754,0.069,0.68,0.011,1.369,0.012
271,55.528,282.56,16.175,0.009,1.058,0.013,99,99,0.555,0.014,1.183,0.017
262,1087.08,801.921,16.184,0.007,0.777,0.01,0.2,0.03,0.462,0.01,0.911,0.013
267,993.387,1487.44,16.187,0.006,0.589,0.009,0.13,0.027,0.362,0.008,0.739,0.01
263,1207.72,1503.42,16.189,0.007,0.723,0.01,0.106,0.027,0.444,0.008,0.867,0.011
265,394.369,1663.52,16.192,0.007,0.707,0.011,0.117,0.028,0.427,0.009,0.85,0.012
216,974.921,792.19,16.21,0.006,1.586,0.014,99,99,0.878,0.008,1.732,0.01
266,505.657,790.403,16.215,0.008,1.018,0.012,0.533,0.058,0.565,0.01,1.119,0.012
279,1454.73,482.611,16.215,0.007,0.885,0.011,0.353,0.039,0.492,0.01,0.973,0.013
228,857.512,1475.11,16.216,0.006,1.244,0.011,99,99,0.7,0.007,1.402,0.008
245,943.995,1439.6,16.219,0.006,1.176,0.009,99,99,0.68,0.007,1.365,0.009
273,1267.46,82.794,16.219,0.007,0.912,0.011,99,99,0.502,0.01,0.998,0.012
275,1563.84,127.4,16.222,0.007,0.721,0.011,0.1,0.036,0.414,0.01,0.863,0.012
270,1911.24,1588.84,16.226,0.007,0.828,0.011,0.143,0.031,0.487,0.009,0.975,0.011
247,352.452,1633.13,16.23,0.007,1.281,0.013,99,99,0.688,0.009,1.33,0.01
280,505.228,874.979,16.231,0.008,0.619,0.012,0.1,0.024,0.381,0.01,0.744,0.014
282,1480.17,1766.75,16.235,0.007,0.534,0.01,0.139,0.025,0.346,0.008,0.666,0.012
274,1775.23,323.872,16.236,0.007,0.99,0.012,0.445,0.056,0.561,0.01,1.143,0.013
276,1723.1,1508.39,16.236,0.007,0.536,0.01,0.181,0.025,0.329,0.009,0.664,0.012
242,743.254,188.877,16.245,0.006,1.411,0.014,99,99,0.78,0.009,1.598,0.011
259,1750.39,286.332,16.245,0.007,1.472,0.013,99,99,0.791,0.011,1.571,0.013
253,55.054,703.998,16.248,0.007,1.419,0.013,99,99,0.768,0.011,1.558,0.012
278,1421.59,1987.42,16.25,0.008,0.931,0.014,0.421,0.045,0.534,0.01,1.014,0.012
283,1954.52,496.651,16.255,0.007,1.009,0.012,99,99,0.547,0.012,1.08,0.012
284,1519.71,74.311,16.259,0.007,0.937,0.011,0.394,0.053,0.519,0.01,1.041,0.013
234,279.982,723.271,16.267,0.008,1.493,0.015,99,99,0.806,0.01,1.64,0.012
288,287.515,934.099,16.274,0.007,0.812,0.012,0.293,0.056,0.447,0.01,0.902,0.014
281,1069.01,1007.15,16.28,0.005,0.415,0.007,0.26,0.027,0.252,0.007,0.537,0.01
250,480.133,144.206,16.287,0.008,1.427,0.016,99,99,0.768,0.01,1.603,0.014
290,494.006,1663.18,16.288,0.007,0.691,0.011,0.13,0.033,0.428,0.009,0.842,0.012
289,1261.58,1565.02,16.29,0.014,1.035,0.02,99,99,0.614,0.018,1.193,0.022
