ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr
47,436.703,1227.87,13.559,0.004,1.104,0.006,0.602,0.011,0.624,0.009,1.2,0.009
48,1066.79,1716.43,13.566,0.007,0.675,0.011,-0.031,0.009,0.427,0.009,0.784,0.011
49,1214.46,913.379,13.592,0.005,0.114,0.006,-0.256,0.007,0.104,0.008,0.13,0.013
50,1777.96,1797.43,13.594,0.009,0.603,0.013,0.027,0.01,0.386,0.011,0.714,0.015
51,955.553,1149.7,13.596,0.004,1.141,0.006,0.867,0.012,0.653,0.006,1.211,0.006
52,1679.21,315.331,13.608,0.007,1.169,0.011,0.778,0.018,0.653,0.011,1.253,0.012
53,1825.05,1338.15,13.632,0.006,0.536,0.008,-0.036,0.008,0.357,0.009,0.644,0.011
54,1841.92,434.983,13.641,0.007,0.609,0.011,-0.066,0.012,0.392,0.012,0.702,0.014
55,642.839,1581.95,13.657,0.008,0.313,0.011,0.256,0.01,0.207,0.015,0.373,0.014
56,1738.93,657.195,13.658,0.007,0.469,0.01,0.001,0.01,0.313,0.011,0.559,0.014
57,1419.14,1217.42,13.682,0.005,1.11,0.007,0.638,0.009,0.637,0.007,1.202,0.009
58,111.197,120.44,13.705,0.011,0.275,0.017,0.083,0.019,0.12,0.018,0.277,0.023
59,707.673,1241.41,13.709,0.004,1.088,0.006,0.577,0.009,0.624,0.007,1.176,0.006
60,1537.43,317.141,13.745,0.018,0.357,0.023,0.265,0.021,0.18,0.019,0.372,0.023
61,1124.23,1732.1,13.755,0.01,0.328,0.014,0.223,0.011,0.233,0.011,0.42,0.016
62,1900.58,1856.22,13.768,0.008,0.456,0.011,-0.189,0.01,0.333,0.01,0.612,0.012
63,1526.05,1975.15,13.769,0.008,1.069,0.012,0.521,0.012,0.619,0.009,1.177,0.013
64,1788.28,1211.75,13.775,0.006,1.671,0.008,1.911,0.029,0.952,0.009,1.848,0.01
65,693.967,893.797,13.779,0.005,0.274,0.007,0.25,0.009,0.172,0.009,0.3,0.011
66,1036.4,1324.76,13.805,0.005,0.347,0.007,0.257,0.007,0.243,0.006,0.44,0.007
67,1237.64,1741.46,13.827,0.01,0.465,0.013,0.27,0.011,0.317,0.01,0.584,0.013
69,1518.42,1519.64,13.833,0.007,0.711,0.009,0.053,0.009,0.436,0.008,0.79,0.01
68,273.094,903.372,13.833,0.005,0.363,0.007,0.263,0.012,0.226,0.012,0.412,0.013
70,943.67,1451.12,13.851,0.009,0.434,0.012,0.271,0.01,0.284,0.012,0.534,0.013
71,1265.06,1998.98,13.852,0.009,0.299,0.012,0.225,0.01,0.198,0.011,0.351,0.013
72,1328.48,1253.63,13.853,0.005,0.713,0.007,-0.061,0.007,0.444,0.007,0.832,0.009
73,671.555,1428.13,13.866,0.006,1.202,0.008,1.078,0.014,0.685,0.009,1.259,0.009
74,884.986,1358.12,13.881,0.005,0.434,0.007,0.247,0.006,0.294,0.007,0.539,0.007
75,1088.06,1764.53,13.898,0.01,0.341,0.013,0.256,0.011,0.234,0.011,0.427,0.014
76,1865.07,1123.3,13.901,0.005,0.808,0.007,0.26,0.01,0.483,0.009,0.888,0.01
77,115.932,1140.88,13.91,0.006,1.148,0.008,0.636,0.013,0.635,0.013,1.252,0.015
78,1610.27,1321.47,13.92,0.006,0.724,0.009,0.057,0.008,0.446,0.008,0.82,0.01
79,1268.13,333.507,13.93,0.009,1.305,0.014,1.034,0.022,0.736,0.01,1.416,0.013
80,154.343,1685.59,13.933,0.011,0.479,0.015,0.423,0.015,0.288,0.02,0.593,0.021
81,1190.25,965.65,13.939,0.007,0.286,0.009,0.263,0.011,0.196,0.01,0.331,0.014
82,1017.12,1772.46,13.944,0.009,1.115,0.012,0.56,0.012,0.659,0.01,1.241,0.012
83,1193.45,1422.17,13.946,0.006,0.371,0.008,0.291,0.009,0.249,0.007,0.461,0.009
84,185.355,630.119,13.958,0.008,1.079,0.012,0.514,0.018,0.611,0.016,1.206,0.017
85,1672.02,419.074,13.996,0.008,0.812,0.012,0.18,0.014,0.489,0.012,0.92,0.015
86,505.851,1822.7,14.016,0.011,0.56,0.015,-0.072,0.013,0.375,0.014,0.685,0.017
87,1134.5,1283.45,14.017,0.005,0.196,0.007,-0.123,0.007,0.147,0.006,0.252,0.007
88,1893.54,1037.92,14.029,0.005,0.164,0.007,-0.048,0.006,0.114,0.009,0.189,0.01
89,127.99,1201.23,14.08,0.008,0.288,0.01,0.215,0.012,0.162,0.016,0.292,0.016
90,1341.58,1866.55,14.084,0.01,0.346,0.014,0.175,0.012,0.237,0.011,0.434,0.015
91,1017.44,1540.12,14.098,0.007,1.143,0.009,0.598,0.015,0.668,0.008,1.27,0.009
92,1435.26,894.404,14.107,0.008,1.356,0.013,1.248,0.027,0.78,0.011,1.468,0.013
93,1173.38,1186.43,14.108,0.004,1.524,0.006,1.534,0.025,0.864,0.006,1.65,0.006
94,1690.33,1788.02,14.113,0.01,1.823,0.013,99,99,1.064,0.011,2.225,0.033
95,731.453,1390.4,14.131,0.005,0.265,0.008,0.194,0.009,0.175,0.007,0.313,0.007
96,937.03,1340.77,14.142,0.005,0.359,0.007,0.205,0.007,0.235,0.006,0.426,0.007
97,833.168,1371.33,14.152,0.005,1.007,0.007,0.337,0.011,0.61,0.007,1.152,0.007
98,251.903,332.784,14.159,0.019,0.24,0.025,0.09,0.021,0.097,0.03,0.205,0.034
99,1032.37,1963.71,14.169,0.009,0.392,0.012,0.047,0.01,0.235,0.011,0.443,0.013
100,424.723,708.445,14.17,0.007,0.548,0.01,-0.147,0.01,0.349,0.012,0.647,0.014
101,647.122,104.428,14.18,0.009,0.581,0.012,-0.143,0.012,0.348,0.012,0.644,0.016
102,201.332,737.104,14.182,0.008,0.451,0.012,0.081,0.013,0.282,0.016,0.52,0.017
103,1146.53,1722.87,14.217,0.01,1.206,0.013,0.746,0.016,0.703,0.011,1.334,0.013
104,1221.55,1313.17,14.227,0.004,0.292,0.006,0.206,0.008,0.192,0.006,0.338,0.007
105,356.994,1281.34,14.236,0.006,0.513,0.009,-0.187,0.011,0.335,0.013,0.617,0.011
731,64.459,1623.88,16.817,0.007,1.523,0.019,99,99,0.838,0.017,1.617,0.02
107,1647.28,342.48,14.243,0.011,0.615,0.015,-0.103,0.015,0.383,0.016,0.713,0.018
108,634.617,1726.3,14.262,0.009,0.575,0.012,-0.187,0.011,0.373,0.012,0.684,0.013
109,593.173,1300,14.264,0.005,0.303,0.007,0.191,0.008,0.201,0.008,0.355,0.008
110,1142.19,1817.82,14.269,0.01,1.099,0.014,0.698,0.018,0.622,0.011,1.159,0.015
111,956.702,159.976,14.28,0.01,1.301,0.013,1.063,0.03,0.727,0.012,1.358,0.016
112,999.283,1538.14,14.284,0.007,0.352,0.01,0.276,0.009,0.24,0.008,0.44,0.01
113,782.676,1436.57,14.287,0.006,0.248,0.009,0.101,0.009,0.18,0.008,0.316,0.009
114,310.876,1497.93,14.3,0.008,0.587,0.011,0.229,0.014,0.357,0.015,0.654,0.014
115,122.527,1812.25,14.302,0.014,0.607,0.02,-0.098,0.02,0.374,0.021,0.7,0.025
118,1354.81,1623.76,14.308,0.009,0.314,0.012,0.195,0.011,0.206,0.01,0.37,0.013
117,595.118,318.306,14.308,0.009,0.517,0.012,-0.011,0.012,0.322,0.012,0.604,0.015
119,896.422,1707.06,14.313,0.009,0.312,0.012,0.215,0.011,0.211,0.011,0.373,0.013
120,629.319,1652.76,14.338,0.009,0.327,0.013,0.241,0.012,0.215,0.012,0.388,0.014
121,451.838,514.865,14.339,0.009,0.702,0.013,0,0.013,0.413,0.013,0.761,0.016
122,961.815,113.304,14.363,0.01,1.715,0.013,99,99,1.011,0.011,1.994,0.013
123,506.831,1613.49,14.374,0.008,1.314,0.011,0.995,0.021,0.771,0.012,1.48,0.013
124,661.004,487.556,14.393,0.009,1.873,0.012,99,99,1.474,0.01,3.449,0.011
125,1251.77,1105.07,14.396,0.004,0.328,0.006,0.248,0.007,0.206,0.006,0.358,0.007
126,1572.52,767.434,14.457,0.008,0.587,0.012,-0.111,0.014,0.38,0.012,0.684,0.016
127,1278.18,1235.25,14.459,0.005,0.733,0.007,0.004,0.01,0.463,0.007,0.862,0.007
128,782.707,470.529,14.471,0.009,1.681,0.013,1.841,0.07,0.973,0.011,1.866,0.013
703,1775.27,257.243,16.752,0.009,0.687,0.016,0.005,0.046,0.454,0.017,0.844,0.021
130,666.445,1704.07,14.476,0.01,0.64,0.014,-0.044,0.013,0.406,0.012,0.73,0.014
131,1327.84,874.704,14.496,0.009,0.551,0.013,-0.061,0.012,0.356,0.013,0.656,0.016
132,1356.51,679.351,14.506,0.009,0.574,0.013,-0.055,0.014,0.38,0.012,0.701,0.016
133,883.727,1260.66,14.538,0.007,0.602,0.011,0.06,0.011,0.372,0.008,0.666,0.009
134,316.038,130.892,14.568,0.01,0.419,0.014,0.334,0.015,0.222,0.017,0.461,0.018
135,113.832,486.916,14.591,0.009,0.614,0.013,0.002,0.017,0.341,0.019,0.657,0.019
136,651.143,313.565,14.596,0.009,1.654,0.013,1.743,0.07,0.941,0.011,1.838,0.013
137,289.468,403.836,14.596,0.009,0.533,0.013,-0.079,0.014,0.32,0.016,0.631,0.017
138,884.334,518.06,14.61,0.009,0.545,0.013,-0.049,0.014,0.343,0.012,0.645,0.014
139,83.719,1474.08,14.62,0.009,0.349,0.013,0.235,0.014,0.202,0.018,0.389,0.019
140,663.593,656.37,14.625,0.008,0.656,0.012,0.12,0.015,0.413,0.012,0.769,0.013
141,82.984,1591.86,14.635,0.011,1.234,0.015,0.918,0.03,0.686,0.02,1.318,0.02
142,136.217,1161.05,14.644,0.006,0.328,0.009,0.254,0.013,0.202,0.014,0.378,0.014
143,1675.87,1641.53,14.648,0.008,0.531,0.012,-0.099,0.011,0.368,0.01,0.66,0.013
144,628.801,1263.19,14.685,0.004,0.654,0.006,0.026,0.01,0.402,0.007,0.741,0.006
145,1072.58,1148.5,14.714,0.004,1.247,0.006,0.592,0.016,0.677,0.006,1.286,0.006
146,1531.22,500.531,14.715,0.008,0.355,0.012,0.273,0.015,0.214,0.012,0.395,0.015
147,29.501,921.729,14.733,0.008,0.588,0.012,-0.126,0.015,0.369,0.018,0.684,0.018
148,223.694,365.149,14.736,0.009,0.662,0.013,-0.053,0.016,0.373,0.016,0.728,0.018
149,1414.9,1921.24,14.739,0.009,0.746,0.013,-0.024,0.014,0.466,0.01,0.864,0.013
150,1285.68,3.896,14.752,0.01,0.617,0.014,99,99,0.346,0.015,0.689,0.021
151,1169.7,1560.84,14.754,0.019,0.431,0.032,0.257,0.032,0.272,0.026,0.491,0.034
152,1732.83,1108.17,14.785,0.004,0.945,0.006,0.511,0.014,0.652,0.008,1.311,0.009
153,1213.64,1704.35,14.786,0.009,0.409,0.013,0.158,0.012,0.287,0.01,0.522,0.013
154,293.127,912.31,14.793,0.007,1.328,0.01,1.235,0.036,0.738,0.013,1.38,0.014
155,1138.26,1380.87,14.796,0.006,0.419,0.009,0.288,0.01,0.286,0.007,0.53,0.009
156,656.626,1356.61,14.799,0.005,0.69,0.008,-0.017,0.011,0.431,0.008,0.784,0.008
157,640.7,1096.17,14.807,0.003,0.347,0.005,0.186,0.01,0.204,0.005,0.361,0.006
158,1062.96,1228.34,14.818,0.004,0.364,0.006,0.225,0.01,0.235,0.006,0.429,0.007
159,982.403,1615.34,14.829,0.007,1.2,0.01,0.626,0.016,0.726,0.008,1.395,0.01
160,650.414,1863.14,14.829,0.011,0.607,0.015,-0.128,0.014,0.388,0.014,0.709,0.016
162,1122.36,1308.98,14.855,0.005,0.647,0.008,-0.022,0.01,0.407,0.006,0.763,0.007
161,1633.66,2005.61,14.855,0.01,0.547,0.013,-0.084,0.012,0.366,0.011,0.675,0.014
163,1489.89,1395.17,14.858,0.006,0.665,0.009,0.011,0.011,0.45,0.008,0.838,0.009
164,1089.78,1373.95,14.893,0.006,0.44,0.009,0.223,0.01,0.3,0.007,0.567,0.009
166,754.23,1558.74,14.903,0.01,0.378,0.017,0.649,0.375,0.253,0.013,0.442,0.015
165,1241.58,1779.46,14.903,0.01,0.481,0.014,-0.064,0.012,0.34,0.011,0.613,0.014
167,1849.52,171.863,14.926,0.009,0.562,0.013,-0.12,0.016,0.354,0.016,0.66,0.017
169,252.592,980.086,14.932,0.051,0.519,0.067,0.435,0.046,-0.048,0.05,0.153,0.058
168,1573.93,129.213,14.932,0.009,0.622,0.013,0.079,0.019,0.4,0.015,0.752,0.017
170,1117.05,1346.76,14.934,0.005,1.33,0.007,0.988,0.036,0.764,0.006,1.457,0.007
171,612.735,889.9,14.937,0.007,0.362,0.01,0.198,0.015,0.213,0.011,0.391,0.013
172,105.83,1365.15,14.941,0.007,0.698,0.01,0.111,0.017,0.411,0.017,0.741,0.016
173,331.638,763.463,14.942,0.008,1.276,0.013,0.983,0.04,0.711,0.014,1.343,0.015
174,700.861,512.057,14.943,0.008,0.677,0.012,-0.079,0.015,0.406,0.012,0.771,0.014
175,250.486,1610.48,14.944,0.009,0.351,0.013,0.269,0.015,0.228,0.016,0.429,0.017
176,543.577,769.69,14.946,0.008,0.641,0.011,-0.085,0.014,0.385,0.013,0.717,0.014
177,1749.86,1621,14.959,0.008,1.151,0.01,0.511,0.022,0.715,0.01,1.371,0.013
178,1028.64,1849.6,14.975,0.01,0.558,0.014,-0.084,0.013,0.381,0.011,0.687,0.014
179,931.394,1566.67,14.982,0.008,0.35,0.012,0.235,0.011,0.226,0.009,0.409,0.011
180,795.252,1631.48,14.995,0.008,0.696,0.011,-0.056,0.012,0.441,0.009,0.807,0.011
181,660.965,1238.74,15.006,0.004,1.221,0.006,0.831,0.026,0.714,0.007,1.365,0.006
182,1219.57,487.027,15.008,0.009,0.393,0.013,0.153,0.014,0.223,0.012,0.399,0.017
183,845.01,1001.87,15.023,0.003,0.461,0.005,0.2,0.01,0.292,0.005,0.549,0.006
184,1828.37,206.185,15.026,0.009,1.469,0.013,1.462,0.084,0.84,0.015,1.608,0.017
185,1900.36,1428.92,15.03,0.006,1.194,0.009,0.606,0.023,0.715,0.01,1.387,0.01
186,176.359,1206.31,15.031,0.006,0.629,0.009,-0.125,0.013,0.39,0.013,0.74,0.013
187,24.273,1744.69,15.031,0.013,0.635,0.019,0.029,0.019,0.404,0.021,0.79,0.025
188,1064.95,1530.74,15.032,0.006,1.215,0.009,0.651,0.026,0.738,0.007,1.417,0.009
189,1822.48,636.274,15.035,0.009,0.85,0.013,0.339,0.021,0.504,0.015,0.923,0.017
190,1347.15,460.741,15.037,0.009,0.692,0.013,0.057,0.019,0.442,0.013,0.839,0.017
191,371.06,371.543,15.04,0.008,0.715,0.011,0.102,0.014,0.408,0.013,0.773,0.016
192,1679.13,1631.98,15.043,0.008,0.552,0.012,0.092,0.014,0.375,0.01,0.69,0.013
194,682.826,699.281,15.065,0.009,1.196,0.013,0.971,0.041,0.692,0.015,1.279,0.017
193,508.115,1794.64,15.065,0.01,0.595,0.014,-0.113,0.016,0.387,0.014,0.712,0.016
195,1371.91,1267.64,15.067,0.004,0.38,0.006,0.231,0.012,0.234,0.007,0.435,0.008
196,1382.41,1064.58,15.071,0.004,0.632,0.006,-0.061,0.012,0.408,0.006,0.757,0.007
197,406.857,778.784,15.073,0.007,1.276,0.01,0.987,0.041,0.721,0.013,1.392,0.014
198,122.055,271.808,15.074,0.046,0.292,0.071,-0.276,0.063,0.3,0.066,0.323,0.092
199,1654.36,1333.39,15.088,0.005,0.923,0.007,0.464,0.015,0.569,0.008,1.04,0.009
200,970.851,1103.05,15.089,0.004,0.409,0.006,0.159,0.009,0.264,0.005,0.483,0.008
201,1209.67,433.288,15.09,0.008,0.502,0.012,-0.028,0.014,0.318,0.012,0.576,0.014
202,1358.48,987.969,15.098,0.009,0.541,0.013,0.275,0.018,0.355,0.014,0.685,0.017
203,1407.34,729.027,15.099,0.008,0.364,0.012,0.231,0.017,0.217,0.013,0.379,0.016
204,1803.01,1524.79,15.1,0.006,2.07,0.01,99,99,1.303,0.01,2.815,0.01
205,1571.87,1168.63,15.103,0.005,1.597,0.008,99,99,0.922,0.008,1.786,0.01
206,6.494,180.518,15.104,0.009,0.682,0.016,-0.031,0.021,0.328,0.014,0.714,0.021
207,1162.06,2000.72,15.111,0.007,0.367,0.01,0.201,0.014,0.22,0.009,0.402,0.012
208,164.756,360.441,15.116,0.008,0.724,0.012,0.035,0.019,0.396,0.017,0.772,0.021
209,1004.67,1101.98,15.131,0.004,1.255,0.006,0.895,0.033,0.729,0.006,1.374,0.006
210,368.188,422.239,15.137,0.008,0.656,0.011,0.042,0.018,0.379,0.014,0.711,0.015
211,947.823,1115.72,15.143,0.003,0.364,0.006,0.177,0.011,0.224,0.005,0.393,0.006
212,1730.16,583.324,15.157,0.008,0.591,0.012,-0.083,0.018,0.376,0.015,0.688,0.017
213,980.508,1734.12,15.158,0.009,0.454,0.013,0.199,0.014,0.305,0.01,0.564,0.013
214,1526.92,1540.48,15.17,0.007,1.48,0.011,1.343,0.044,0.869,0.01,1.654,0.011
215,1168.85,197.743,15.183,0.009,1.645,0.013,99,99,0.932,0.012,1.795,0.017
216,1034.49,1913.21,15.184,0.009,0.381,0.013,0.219,0.015,0.255,0.01,0.473,0.013
217,1045.73,1811.68,15.187,0.01,0.579,0.013,-0.095,0.014,0.38,0.011,0.672,0.014
1242,197.512,1416.7,17.649,0.013,0.936,0.026,99,99,0.54,0.02,1.058,0.023
1193,117.491,985.206,17.578,0.017,0.769,0.026,99,99,0.443,0.024,0.843,0.03
220,556.241,1758.86,15.19,0.01,0.526,0.014,-0.13,0.015,0.348,0.014,0.641,0.015
221,1364.63,1983.01,15.2,0.008,1.25,0.011,0.754,0.03,0.72,0.009,1.386,0.012
222,1611.7,1469.18,15.203,0.006,0.724,0.009,0.025,0.014,0.443,0.008,0.81,0.012
223,1425.9,1450.56,15.207,0.01,1.22,0.015,0.702,0.03,0.714,0.011,1.378,0.013
224,41.573,869.492,15.207,0.008,1.441,0.013,1.58,0.074,0.786,0.018,1.482,0.018
225,304.007,964.175,15.217,0.007,0.349,0.01,0.191,0.02,0.196,0.013,0.339,0.015
226,527.944,26.707,15.217,0.008,0.755,0.011,0.184,0.019,0.403,0.013,0.779,0.016
227,1501.22,1579.65,15.22,0.007,0.363,0.01,0.224,0.012,0.227,0.008,0.419,0.011
228,601.518,1999.66,15.221,0.008,1.645,0.012,99,99,0.917,0.014,1.766,0.016
229,1856.32,1508.97,15.232,0.005,0.596,0.007,-0.13,0.01,0.402,0.008,0.756,0.01
230,1746.48,1270.95,15.238,0.006,0.446,0.009,0.088,0.012,0.293,0.009,0.543,0.011
231,1101.57,11.435,15.238,0.01,0.767,0.013,0.066,0.022,0.462,0.015,0.839,0.019
232,1903.64,1529.78,15.239,0.007,0.399,0.01,0.189,0.013,0.25,0.01,0.456,0.011
233,924.849,1892.52,15.249,0.009,0.402,0.015,0.24,0.024,0.258,0.011,0.489,0.013
234,1091.11,1297.11,15.256,0.009,0.571,0.013,-0.069,0.013,0.381,0.012,0.695,0.016
235,1461.84,1501.9,15.258,0.006,0.397,0.009,0.149,0.012,0.263,0.007,0.466,0.009
236,1647.24,1961.39,15.262,0.009,0.682,0.012,-0.046,0.013,0.435,0.01,0.816,0.014
237,547.113,1569.21,15.264,0.008,0.547,0.011,-0.085,0.012,0.352,0.012,0.644,0.013
238,804.661,1916.57,15.268,0.009,0.425,0.013,0.271,0.014,0.261,0.014,0.494,0.015
239,1035.25,294.933,15.269,0.007,1.089,0.01,0.809,0.032,0.606,0.011,1.128,0.013
240,1839.74,1814.96,15.276,0.009,0.972,0.013,0.488,0.024,0.626,0.011,1.132,0.014
241,1365.02,1745.5,15.29,0.01,0.394,0.014,0.183,0.014,0.265,0.011,0.479,0.015
242,824.44,1066.53,15.293,0.003,0.685,0.006,-0.116,0.012,0.44,0.005,0.819,0.007
243,1070.14,1520.68,15.295,0.007,0.493,0.01,0.249,0.016,0.337,0.008,0.627,0.01
244,845.024,1685.73,15.297,0.009,0.753,0.013,0.042,0.015,0.484,0.01,0.892,0.012
245,229.075,1216.39,15.3,0.006,0.869,0.009,0.129,0.023,0.529,0.014,1.026,0.013
246,616.574,67.086,15.306,0.008,0.665,0.011,-0.091,0.017,0.386,0.012,0.732,0.017
247,1603.5,1488.4,15.318,0.007,0.463,0.01,0.23,0.013,0.305,0.01,0.573,0.011
248,323.647,1321.85,15.319,0.007,0.556,0.01,-0.116,0.016,0.344,0.012,0.639,0.012
249,34.278,1209.76,15.324,0.008,1.72,0.013,99,99,0.996,0.017,1.969,0.017
250,1838.65,386.629,15.338,0.009,0.62,0.013,0.109,0.02,0.39,0.015,0.737,0.017
251,1148.01,549.438,15.339,0.008,0.621,0.012,-0.057,0.016,0.384,0.012,0.714,0.016
252,1006.3,1005.3,15.341,0.004,0.568,0.006,-0.154,0.011,0.367,0.006,0.672,0.008
253,1084.22,1409.31,15.345,0.006,0.714,0.008,0.024,0.013,0.442,0.007,0.796,0.009
255,1239.46,1566.15,15.347,0.007,0.415,0.01,0.237,0.013,0.264,0.008,0.473,0.01
254,480.061,1772.72,15.347,0.01,0.737,0.015,0.032,0.019,0.463,0.014,0.857,0.016
256,1009.35,1956.92,15.352,0.008,0.407,0.012,0.177,0.015,0.257,0.01,0.481,0.013
257,164.065,834.631,15.366,0.015,0.536,0.021,0.207,0.026,0.314,0.024,0.579,0.03
258,1786.1,1916.03,15.367,0.008,0.558,0.012,-0.151,0.013,0.389,0.01,0.718,0.013
259,920.917,1408.41,15.37,0.005,0.557,0.008,0.124,0.014,0.363,0.006,0.679,0.007
260,1306.88,608.658,15.371,0.009,0.416,0.014,0.204,0.019,0.247,0.012,0.479,0.017
261,734.486,955.003,15.372,0.008,1.29,0.019,1.344,0.074,0.764,0.012,1.427,0.014
262,345.851,1476.13,15.374,0.008,0.699,0.012,0.009,0.015,0.449,0.014,0.845,0.014
263,965.435,1890.79,15.375,0.009,0.435,0.014,0.206,0.021,0.296,0.01,0.55,0.013
264,944.806,1136.53,15.377,0.005,0.335,0.022,0.197,0.023,0.26,0.006,0.48,0.008
265,1266.6,1544.12,15.388,0.007,0.432,0.01,0.203,0.012,0.287,0.008,0.521,0.01
267,1346.16,1501.78,15.395,0.006,1.569,0.009,99,99,0.911,0.007,1.743,0.009
268,1178.88,853.25,15.397,0.008,0.729,0.012,0.085,0.017,0.444,0.012,0.808,0.015
269,1498.86,349.937,15.401,0.007,1.021,0.011,0.485,0.035,0.587,0.013,1.121,0.016
270,1917.41,1591.84,15.412,0.006,1.159,0.009,0.636,0.029,0.701,0.01,1.343,0.011
271,972.605,684.475,15.417,0.008,1.221,0.013,0.942,0.05,0.7,0.012,1.342,0.015
272,734.185,43.06,15.417,0.008,0.826,0.012,0.238,0.024,0.443,0.012,0.823,0.016
273,421.281,1280.5,15.421,0.006,0.614,0.009,99,99,0.419,0.015,0.747,0.011
274,329.226,1464.94,15.421,0.007,1.392,0.01,1.081,0.055,0.792,0.012,1.534,0.014
