#ID  Gmag   (Vmag-Imag)   (Bmag-Vmag)   e_Gmag   e_(Vmag-Imag)   e_(Bmag-Vmag)   Mini
271     14.9393 1.2015  0.9026  0.0004  0.0116  0.0103  6.9121  
172     16.7992 1.2664  0.9894  0.0008  0.0191  0.0240  2.6933  
273     17.7316 1.4591  1.1382  0.0012  0.0311  0.0448  3.3803  
174     17.0982 1.2549  0.9769  0.0009  0.0219  0.0290  2.4776  
175     15.2893 1.1972  0.8938  0.0005  0.0122  0.0116  3.6942  
176     15.8309 1.2221  0.9259  0.0005  0.0137  0.0144  3.3811  
277     16.7021 1.3048  1.0214  0.0008  0.0183  0.0227  4.3740  
178     16.9836 1.2712  0.9967  0.0008  0.0207  0.0270  2.5599  
279     16.4232 1.2411  0.9581  0.0007  0.0165  0.0194  4.8211  
180     15.5669 1.2087  0.9082  0.0005  0.0129  0.0129  3.5427  
181     16.6784 1.2135  0.9229  0.0007  0.0182  0.0224  2.7801  
282     16.9593 1.3388  1.0559  0.0008  0.0205  0.0266  4.1055  
183     17.0972 1.2298  0.9436  0.0009  0.0219  0.0290  2.4776  
284     17.0257 1.3609  1.0827  0.0009  0.0212  0.0277  4.0500  
285     17.4835 1.4183  1.1250  0.0011  0.0269  0.0376  3.5765  
186     17.9944 1.3857  1.1178  0.0013  0.0366  0.0542  1.9238  
287     14.7468 1.2157  0.9122  0.0004  0.0113  0.0098  6.9734  
288     17.4844 1.4429  1.1594  0.0011  0.0269  0.0376  3.5765  
289     16.9594 1.3417  1.0596  0.0008  0.0205  0.0266  4.1055  
190     16.0327 1.2096  0.9147  0.0006  0.0145  0.0158  3.2448  
191     18.2260 1.3732  1.0591  0.0015  0.0427  0.0645  1.8140  
292     17.7558 1.4970  1.1840  0.0012  0.0315  0.0456  3.3700  
293     14.9065 1.2035  0.9039  0.0004  0.0115  0.0103  6.9018  
194     17.9795 1.4079  1.1529  0.0013  0.0362  0.0535  1.9318  
195     18.2368 1.4226  1.1318  0.0015  0.0430  0.0650  1.8099  
196     17.7894 1.3648  1.1094  0.0012  0.0321  0.0466  2.0325  
197     18.0753 1.3940  1.1179  0.0014  0.0386  0.0575  1.8840  
198     18.3051 1.5155  1.2583  0.0016  0.0450  0.0683  1.7816  
199     17.9922 1.3255  1.0286  0.0013  0.0366  0.0542  1.9238  
1100    16.2699 1.2265  0.9353  0.0006  0.0156  0.0178  3.0789  
1101    18.0795 1.4091  1.1401  0.0014  0.0386  0.0577  1.8823  
1102    17.7294 1.3476  1.0886  0.0012  0.0310  0.0447  2.0661  
1103    17.4223 1.3153  1.0554  0.0010  0.0259  0.0360  2.2549  
1104    17.9372 1.3282  1.0408  0.0013  0.0353  0.0520  1.9519  
1105    17.3366 1.3124  1.0525  0.0010  0.0248  0.0340  2.3126  
2106    16.6800 1.2642  0.9829  0.0007  0.0182  0.0224  4.4667  
1107    15.4342 1.1959  0.8944  0.0005  0.0126  0.0122  3.6177  
1108    17.8414 1.3310  1.0555  0.0012  0.0332  0.0485  2.0032  
1109    17.6940 1.3676  1.1209  0.0012  0.0303  0.0435  2.0869  
1110    18.4399 1.5005  1.2020  0.0017  0.0495  0.0758  1.7249  
