ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
107,738.233,946.92,15.031,0.0004,0.788,0.696,0.509,0.007,0.006,0.023,0.4783,-6.255,2.535,0.0301,0.049,0.048,0.852,1
75,1366.36,1557.46,14.6873,0.0004,0.737,0.625,0.462,0.012,0.01,0.037,0.4471,-6.277,2.501,0.0296,0.05,0.046,0.846,1
115,1122.56,1329.44,15.0643,0.0005,0.951,0.797,0.594,0.007,0.006,0.028,0.4052,-6.217,2.864,0.031,0.051,0.05,0.832,1
232,1004.43,1678.7,16.1918,0.001,1.139,0.935,0.426,0.01,0.013,0.063,0.3615,-6.436,2.457,0.0497,0.087,0.08,0.828,1
185,1581.64,1286.53,15.7842,0.0007,1.091,0.9,0.587,0.009,0.009,0.051,0.3732,-6.596,2.71,0.0414,0.069,0.067,0.817,1
89,1079.2,1314.16,14.8475,0.0004,0.759,0.658,0.452,0.006,0.005,0.018,0.416,-6.122,2.684,0.0288,0.049,0.047,0.809,1
172,1563.9,1535.24,15.6823,0.0006,0.932,0.826,0.574,0.009,0.009,0.04,0.5006,-6.5,2.488,0.0425,0.074,0.068,0.809,1
7,853.392,1355.71,12.4079,0.0003,0.589,0.48,-0.106,0.003,0.003,0.003,0.4537,-6.551,2.551,0.0311,0.05,0.048,0.786,1
51,1478.92,1221.0,14.1341,0.0002,1.01,0.914,0.461,0.004,0.004,0.01,2.4849,-47.569,10.955,0.029,0.047,0.047,0.738,1
66,1075.25,913.078,14.4175,0.0003,1.059,0.892,0.853,0.008,0.007,0.029,0.3923,-6.025,2.558,0.0262,0.043,0.039,0.723,1
166,1646.51,1227.9,15.5979,0.0006,1.042,0.89,0.609,0.008,0.007,0.039,0.4337,-5.983,2.554,0.0406,0.065,0.063,0.717,1
129,707.959,1476.27,15.2651,0.0005,1.007,0.856,0.522,0.006,0.008,0.026,0.4036,-6.54,2.948,0.0316,0.055,0.055,0.639,1
241,929.017,1930.89,16.1658,0.0007,1.141,0.994,0.278,0.036,0.031,0.061,0.394,-6.437,3.069,0.051,0.09,0.087,0.639,1
48,1121.07,1124.2,14.0778,0.0003,0.999,0.809,0.16,0.004,0.003,0.007,0.3442,-7.008,4.057,0.0241,0.041,0.037,0.632,1
213,1024.33,1591.15,16.0673,0.0006,1.144,0.933,0.451,0.009,0.01,0.061,0.293,-6.246,2.372,0.0482,0.083,0.079,0.623,1
114,1405.35,1113.74,14.9887,0.0004,1.186,0.943,0.377,0.006,0.006,0.024,0.3593,-7.034,4.139,0.0292,0.048,0.047,0.606,1
62,1288.91,1756.73,14.4235,0.0021,0.876,0.746,0.091,0.007,0.006,0.01,0.7704,-5.865,3.841,0.1712,0.302,0.27,0.605,1
192,1105.91,1391.39,15.8525,0.0007,1.145,0.955,0.7,0.008,0.009,0.065,0.4525,-6.775,2.858,0.0422,0.069,0.066,0.577,1
175,919.431,1691.85,15.7074,0.0006,0.971,0.807,0.075,0.008,0.008,0.029,0.9787,10.384,10.286,0.0435,0.075,0.067,0.566,1
91,1317.35,1084.54,14.7631,0.0003,1.136,0.893,0.159,0.006,0.006,0.014,0.3118,-5.98,2.927,0.027,0.044,0.042,0.557,1
37,1308.62,1806.78,13.4513,0.0003,1.516,1.401,1.051,0.005,0.004,0.018,0.5283,-4.937,3.339,0.022,0.037,0.033,0.53,1
61,1439.06,912.006,14.289,0.0003,1.055,0.886,0.518,0.008,0.006,0.015,0.5455,-2.02,1.314,0.0238,0.039,0.037,0.508,1
30,728.788,1568.4,13.5692,0.0003,1.09,0.99,0.402,0.004,0.003,0.008,1.0201,-4.292,-5.41,0.0206,0.037,0.035,0.486,1
210,893.704,1425.41,16.077,0.0008,1.102,0.908,0.37,0.011,0.01,0.05,0.4137,-6.074,2.106,0.0484,0.079,0.077,0.427,1
65,1153.33,991.899,14.3549,0.0003,1.252,1.056,0.48,0.01,0.011,0.019,0.5529,-10.454,5.734,0.0239,0.039,0.038,0.419,1
211,953.705,1749.46,16.0523,0.0007,1.117,0.9,0.255,0.009,0.01,0.045,0.5117,-6.049,4.103,0.0486,0.084,0.075,0.375,1
57,785.505,1526.87,14.1427,0.0004,1.395,1.17,0.55,0.005,0.005,0.016,0.4164,-7.023,2.745,0.022,0.039,0.036,0.373,1
117,1057.6,1933.25,15.0113,0.0004,0.976,0.837,0.22,0.027,0.021,0.029,0.748,-8.962,7.02,0.0313,0.053,0.049,0.31,1
18,660.353,837.083,12.9538,0.0003,0.863,0.705,0.077,0.007,0.006,0.005,0.326,-5.552,3.717,0.0321,0.053,0.044,0.307,1
96,830.666,684.461,14.852,0.0003,0.926,0.83,0.222,0.007,0.006,0.015,1.1493,-21.834,3.222,0.031,0.049,0.048,0.268,1
147,1254.22,1384.01,15.4392,0.0005,0.977,0.868,0.201,0.007,0.006,0.027,0.5706,-3.161,1.288,0.0353,0.057,0.055,0.266,1
176,819.99,990.187,15.6233,0.0006,0.951,0.854,0.217,0.01,0.011,0.044,0.6748,-5.447,4.299,0.0378,0.061,0.059,0.238,1
94,1636.88,1520.28,14.835,0.0004,0.932,0.837,0.208,0.006,0.006,0.012,1.0304,0.197,5.863,0.0345,0.058,0.054,0.156,1
167,927.55,1370.64,15.6542,0.0006,0.832,0.716,-0.005,0.008,0.008,0.022,0.6888,-9.459,4.472,0.0413,0.067,0.063,0.152,1
60,1361.53,857.392,14.2419,0.0003,1.174,0.942,0.291,0.008,0.007,0.015,0.3537,-8.64,4.253,0.0235,0.04,0.037,0.006,1
194,1351.64,1392.9,15.8274,0.0018,1.316,1.107,0.627,0.01,0.015,0.118,0.3464,-0.333,1.569,0.0533,0.089,0.109,0.002,1
134,1306.91,1930.0,15.3658,0.0005,0.844,0.733,0.463,0.042,0.037,0.038,0.4338,-6.37,2.698,0.0365,0.063,0.058,0.939,0
146,954.883,1581.58,15.4669,0.0006,0.856,0.721,0.459,0.007,0.006,0.03,0.4718,-6.355,2.553,0.0359,0.061,0.056,0.903,0
35,909.911,1281.17,13.865,0.0002,0.615,0.518,0.051,0.004,0.003,0.006,0.4366,-6.276,2.859,0.0221,0.035,0.034,0.838,0
40,1197.68,1285.87,13.9179,0.0003,0.768,0.654,0.307,0.004,0.003,0.007,0.4154,-6.622,2.49,0.022,0.035,0.034,0.712,0
44,1019.24,1631.68,14.0411,0.0003,0.897,0.782,0.164,0.005,0.005,0.009,0.9319,-11.164,10.89,0.0242,0.041,0.035,0.677,0
32,1194.32,683.878,13.7672,0.0002,0.754,0.646,0.075,0.008,0.007,0.008,0.5851,-6.454,3.205,0.021,0.034,0.032,0.585,0
121,1271.85,1392.64,15.2259,0.0005,0.833,0.727,0.532,0.007,0.006,0.023,0.4322,-6.866,2.903,0.0322,0.052,0.051,0.522,0
92,1404.98,887.663,14.8261,0.0005,0.843,0.718,0.463,0.008,0.007,0.02,0.4488,-6.249,2.193,0.0465,0.079,0.077,0.515,0
36,972.113,1341.15,13.8643,0.0002,0.58,0.523,0.383,0.004,0.003,0.006,0.4694,-4.244,4.27,0.0222,0.035,0.035,0.509,0
90,1476.42,1643.35,14.7137,0.0003,1.138,0.935,0.687,0.006,0.005,0.023,0.3843,-5.854,2.996,0.0281,0.048,0.045,0.462,0
70,1576.25,1546.8,14.5989,0.0003,0.906,0.792,0.163,0.005,0.005,0.013,0.9467,-5.023,9.434,0.0273,0.047,0.044,0.401,0
33,742.996,1064.38,13.8208,0.0002,0.665,0.589,0.035,0.004,0.003,0.005,0.6953,-11.379,3.283,0.0215,0.034,0.033,0.393,0
95,1120.48,1197.04,14.8254,0.0004,1.087,0.88,0.739,0.006,0.005,0.027,0.2761,-6.567,4.339,0.0276,0.045,0.043,0.375,0
49,1096.22,1019.85,14.1281,0.0002,0.904,0.762,0.459,0.004,0.003,0.009,0.3545,-5.672,3.094,0.0228,0.037,0.035,0.361,0
5,909.82,1261.94,12.3543,0.0002,0.4,0.381,0.216,0.003,0.002,0.003,0.7986,-5.117,4.803,0.0319,0.051,0.049,0.265,0
142,1106.9,1719.05,15.4084,0.0006,0.96,0.773,0.625,0.007,0.006,0.027,0.3935,-5.705,3.816,0.0438,0.073,0.067,0.255,0
164,1368.98,1366.65,15.6336,0.0008,0.847,0.772,0.444,0.01,0.012,0.048,0.8055,-4.098,4.074,0.0514,0.079,0.069,0.245,0
13,1169.25,749.433,12.7208,0.0003,0.789,0.693,0.064,0.007,0.005,0.005,1.1358,-15.238,8.491,0.0314,0.05,0.048,0.237,0
116,1296.68,1840.04,15.0498,0.0006,0.896,0.823,0.249,0.006,0.006,0.02,1.2544,-6.47,4.131,0.0334,0.056,0.052,0.232,0
50,1667.69,1460.07,14.2434,0.0006,0.82,0.674,0.005,0.006,0.004,0.007,0.7792,-7.811,5.162,0.0274,0.044,0.043,0.224,0
171,666.87,1311.69,15.6814,0.0006,1.029,0.915,0.294,0.008,0.009,0.036,1.0635,0.14,-7.496,0.0381,0.064,0.066,0.189,0
118,1136.48,1185.37,15.1341,0.0004,0.784,0.712,-0.012,0.009,0.008,0.015,0.6632,1.256,0.213,0.0326,0.052,0.049,0.181,0
136,959.276,1636.04,15.3582,0.0005,0.959,0.799,0.184,0.006,0.007,0.027,0.5709,-8.656,3.732,0.0341,0.058,0.053,0.181,0
157,1127.15,1430.28,15.6013,0.0023,1.039,0.864,0.667,0.011,0.009,0.036,0.2228,-5.984,5.116,0.0788,0.135,0.132,0.173,0
205,1474.9,1380.25,16.0157,0.0007,1.213,1.047,0.204,0.01,0.013,0.047,0.4924,-7.276,6.682,0.0475,0.078,0.076,0.152,0
28,1069.19,1946.95,12.9508,0.0006,1.968,1.775,1.82,0.004,0.003,0.048,0.4958,-7.302,4.44,0.0387,0.067,0.06,0.107,0
183,829.122,1582.88,15.7667,0.0006,1.008,0.877,0.183,0.008,0.009,0.031,0.6971,-8.802,7.459,0.0411,0.075,0.069,0.076,0
173,1405.95,1802.64,15.6701,0.0007,1.047,0.868,0.182,0.008,0.009,0.034,0.5226,-7.194,4.682,0.0442,0.074,0.069,0.049,0
109,1227.33,1242.35,15.1037,0.0018,0.951,0.817,0.385,0.007,0.006,0.019,0.5035,-7.659,1.559,0.0713,0.12,0.118,0.013,0
158,1377.27,1414.7,15.6106,0.0097,1.215,1.005,0.485,0.008,0.008,0.04,0.4332,-4.195,1.494,0.0453,0.079,0.086,0.002,0
79,948.004,1070.4,14.7243,0.0007,0.991,0.855,0.278,0.006,0.005,0.015,1.4806,-12.601,3.029,0.0271,0.044,0.043,0.0,0
110,1424.27,1143.02,15.0247,0.0004,0.92,0.863,0.319,0.006,0.006,0.019,1.4109,-11.702,-2.834,0.03,0.049,0.048,0.0,0
125,510.727,1011.54,15.167,0.0005,1.53,1.255,0.856,0.006,0.009,0.059,0.3533,-5.089,1.478,0.0318,0.053,0.055,0.0,0
53,1552.52,1481.16,13.8974,0.0003,1.86,1.723,nan,0.005,0.006,nan,0.522,-6.471,3.161,0.0248,0.041,0.041,0.56,-1
52,1766.73,1401.76,13.9579,0.0003,1.932,1.767,nan,0.005,0.007,nan,0.4339,-5.117,3.876,0.0253,0.041,0.04,0.4,-1
47,1053.04,1699.82,13.856,0.0004,2.23,1.969,nan,0.006,0.008,nan,0.3579,-0.458,-1.845,0.0288,0.049,0.045,0.0,-1
497,593.939,1556.74,17.313,0.0011,1.334,1.119,nan,0.05,0.067,nan,0.4222,-6.175,2.658,0.0911,0.164,0.161,0.97,-1
77,1278.65,808.747,14.2692,0.0003,2.055,1.784,nan,0.009,0.01,nan,0.3732,-3.351,2.094,0.031,0.052,0.049,0.01,-1
101,807.629,1362.08,14.7644,0.0004,1.699,1.523,nan,0.005,0.007,nan,0.3486,-10.418,9.704,0.0274,0.044,0.042,0.4,-1
144,780.861,1093.96,15.1474,0.0008,1.511,1.269,nan,0.02,0.013,nan,2.577,-28.169,8.046,0.0316,0.051,0.049,0.64,-1
99,991.289,1445.26,14.7993,0.0004,2.156,1.517,nan,0.006,0.009,nan,6.089,8.427,-27.983,0.0372,0.063,0.062,0.75,-1
131,1721.93,1206.9,15.09,0.0005,1.736,1.391,nan,0.006,0.008,nan,0.2778,-4.708,3.214,0.033,0.053,0.051,0.2,-1
163,1330.3,1681.47,15.6083,0.0006,0.894,0.798,nan,0.008,0.008,nan,0.4468,-6.412,2.668,0.0433,0.073,0.067,0.94,-1
187,1284.78,1798.46,15.7999,0.0008,1.119,0.922,nan,0.008,0.01,nan,0.3565,-8.437,5.124,0.0444,0.077,0.069,0.04,-1
199,1129.78,1699.95,16.4153,0.0016,1.202,1.012,nan,0.038,0.029,nan,0.8294,-8.649,3.943,0.0781,0.13,0.12,0.3,-1
190,493.364,1449.13,15.8318,0.0008,1.204,0.999,nan,0.009,0.01,nan,0.4742,-6.316,2.797,0.0431,0.07,0.073,0.91,-1
191,1382.17,1296.79,15.7952,0.0008,1.384,1.164,nan,0.009,0.01,nan,0.4278,-4.285,2.775,0.0442,0.076,0.071,0.07,-1
201,834.863,1237.37,15.9605,0.0007,1.134,0.97,nan,0.009,0.011,nan,0.3414,-8.223,5.011,0.0443,0.072,0.07,0.08,-1
204,754.042,907.586,15.9683,0.002,1.285,1.078,nan,0.01,0.013,nan,-0.4813,-7.025,-0.381,0.2611,0.445,0.439,0.0,-1
196,533.246,1591.37,15.8285,0.0009,1.579,1.24,nan,0.01,0.013,nan,0.3188,-6.17,3.497,0.0447,0.078,0.077,0.19,-1
209,1770.83,1139.13,16.035,0.0007,1.28,1.043,nan,0.009,0.011,nan,0.5621,-4.841,4.223,0.096,0.162,0.159,0.22,-1
214,767.066,1207.26,16.0706,0.0007,1.239,1.033,nan,0.01,0.012,nan,0.4252,-6.172,2.869,0.0462,0.076,0.073,0.85,-1
228,1049.92,1167.97,16.1226,0.0008,1.159,0.992,nan,0.011,0.01,nan,0.3772,-6.521,2.789,0.0482,0.079,0.079,0.87,-1
227,1232.49,902.242,16.1249,0.0007,1.144,0.951,nan,0.013,0.013,nan,0.5902,-7.318,2.695,0.052,0.083,0.076,0.11,-1
219,1530.51,929.987,16.1035,0.0007,1.226,1.01,nan,0.012,0.015,nan,0.6014,-4.121,3.172,0.047,0.083,0.079,0.13,-1
216,1000.11,1258.2,16.0982,0.0007,1.286,1.073,nan,0.009,0.013,nan,0.3338,-6.293,2.778,0.048,0.082,0.079,0.91,-1
223,1287.93,1051.22,16.1497,0.0007,1.244,1.012,nan,0.011,0.013,nan,0.4953,-6.431,2.773,0.0484,0.081,0.077,0.88,-1
208,462.934,1056.53,15.9982,0.0007,1.504,1.246,nan,0.01,0.014,nan,0.3073,-6.159,2.91,0.0446,0.075,0.077,0.73,-1
221,1220.19,1284.59,16.1668,0.0026,1.367,1.136,nan,0.009,0.013,nan,-0.9656,-9.111,7.621,0.2959,0.502,0.54,0.36,-1
246,890.588,634.446,16.2571,0.0007,1.076,0.98,nan,0.015,0.015,nan,0.8508,-8.584,6.034,0.0544,0.087,0.081,0.27,-1
269,812.241,1289.36,16.4386,0.0008,1.121,0.99,nan,0.029,0.023,nan,0.4004,-6.546,2.618,0.0559,0.092,0.088,0.91,-1
238,805.132,969.158,16.1951,0.0007,1.288,1.055,nan,0.012,0.016,nan,0.2866,-5.353,3.212,0.0491,0.08,0.078,0.31,-1
254,1051.83,989.03,16.1932,0.0018,1.267,1.025,nan,0.017,0.016,nan,0.7097,-4.283,4.778,0.0974,0.162,0.158,0.22,-1
236,1274.89,1098.0,16.2111,0.0008,1.332,1.106,nan,0.01,0.013,nan,0.3819,-6.257,2.485,0.0499,0.082,0.082,0.88,-1
257,1408.01,1785.53,16.3163,0.0007,1.171,0.967,nan,0.011,0.013,nan,0.3195,-6.322,2.704,0.0589,0.099,0.093,0.94,-1
261,671.237,1559.71,16.3662,0.0007,1.153,0.998,nan,0.04,0.048,nan,0.3103,-6.236,2.844,0.0552,0.108,0.108,0.89,-1
272,577.542,1311.31,16.5912,0.004,1.29,1.059,nan,0.026,0.023,nan,0.3486,-5.624,4.305,0.1971,0.333,0.369,0.76,-1
255,781.896,1471.92,16.3182,0.0007,1.214,0.988,nan,0.011,0.013,nan,0.5248,-6.33,2.76,0.0514,0.091,0.088,0.89,-1
258,694.612,798.263,16.2753,0.0007,1.235,1.012,nan,0.013,0.016,nan,0.4609,-6.247,2.538,0.0607,0.097,0.087,0.93,-1
248,539.933,1257.1,16.2763,0.0008,1.291,1.073,nan,0.013,0.013,nan,0.4992,-6.395,2.584,0.052,0.087,0.094,0.93,-1
266,1034.83,1280.44,16.3572,0.0008,1.177,0.999,nan,0.011,0.013,nan,0.4599,-6.169,2.666,0.0583,0.095,0.091,0.93,-1
260,980.274,1401.45,16.3436,0.0007,1.189,0.999,nan,0.011,0.015,nan,0.5426,-6.423,2.532,0.0544,0.098,0.09,0.87,-1
273,1291.35,1528.68,16.376,0.0009,1.326,1.056,nan,0.024,0.015,nan,0.4036,-6.322,2.717,0.0734,0.12,0.109,0.97,-1
265,685.619,1083.15,16.3343,0.0006,1.29,1.112,nan,0.012,0.014,nan,0.6162,-10.026,7.644,0.0525,0.086,0.082,0.07,-1
278,1340.47,1777.69,16.4056,0.0007,1.15,0.957,nan,0.012,0.014,nan,0.3978,-5.895,2.789,0.0572,0.101,0.092,0.65,-1
285,1231.81,1660.15,16.4789,0.0007,1.014,0.922,nan,0.013,0.014,nan,0.5882,-3.12,-2.672,0.072,0.126,0.113,0.02,-1
289,1548.7,1779.98,16.479,0.0007,1.119,0.917,nan,0.013,0.016,nan,0.3025,-7.255,4.37,0.0677,0.116,0.097,0.35,-1
230,1073.49,986.429,16.1511,0.0009,1.734,1.444,nan,0.014,0.024,nan,0.3778,-3.915,2.293,0.0754,0.124,0.122,0.16,-1
288,1384.53,1387.96,16.4526,0.0009,1.134,1.0,nan,0.017,0.022,nan,0.8211,-9.303,4.081,0.0621,0.104,0.11,0.27,-1
271,1032.85,1216.12,16.3981,0.0007,1.38,1.191,nan,0.012,0.016,nan,1.1644,-9.326,8.987,0.0589,0.097,0.093,0.03,-1
295,1329.68,1797.81,16.5275,0.0008,1.11,0.955,nan,0.013,0.015,nan,0.4488,-6.086,2.415,0.0611,0.106,0.099,0.8,-1
286,763.732,876.786,16.4709,0.0018,1.365,1.137,nan,0.014,0.019,nan,0.2534,-5.082,3.236,0.1017,0.174,0.158,0.49,-1
282,774.489,1259.92,16.4648,0.0011,1.345,1.146,nan,0.013,0.017,nan,0.524,-8.457,2.211,0.0564,0.093,0.089,0.01,-1
303,692.844,1296.34,16.5382,0.0007,1.231,1.035,nan,0.013,0.015,nan,0.4056,-6.108,2.565,0.0555,0.094,0.091,0.89,-1
290,1323.95,1778.91,16.4979,0.0008,1.33,1.177,nan,0.013,0.018,nan,1.1334,-10.373,7.037,0.0724,0.126,0.117,0.1,-1
294,1254.62,1214.14,16.5303,0.0014,1.329,1.109,nan,0.013,0.017,nan,0.3441,-6.219,2.837,0.0673,0.114,0.109,0.93,-1
275,1690.24,1499.27,16.3944,0.0011,1.578,1.308,nan,0.014,0.019,nan,0.3906,-6.786,6.821,0.0722,0.124,0.112,0.07,-1
293,1398.54,1420.39,16.5093,0.0009,1.37,1.121,nan,0.013,0.017,nan,0.3958,-7.124,4.238,0.0697,0.134,0.144,0.6,-1
300,1418.79,923.561,16.5299,0.0007,1.244,1.078,nan,0.016,0.02,nan,1.0232,-6.748,0.254,0.0585,0.098,0.094,0.18,-1
299,1233.33,1189.73,16.5494,0.0007,1.322,1.104,nan,0.013,0.017,nan,0.4234,-6.454,2.588,0.0614,0.104,0.1,0.95,-1
328,1321.76,1162.49,16.7042,0.0014,1.096,0.991,nan,0.014,0.018,nan,-0.1628,-9.052,5.727,0.1129,0.19,0.193,0.02,-1
329,1548.4,1697.04,16.6449,0.0008,1.204,1.009,nan,0.013,0.016,nan,0.183,-8.01,4.234,0.0659,0.117,0.109,0.06,-1
325,1106.11,1920.3,16.6271,0.0008,1.278,1.066,nan,0.015,0.019,nan,0.3727,-5.814,5.006,0.0631,0.111,0.103,0.13,-1
345,1083.79,1701.84,16.7213,0.0007,1.078,0.944,nan,0.015,0.016,nan,0.6262,0.002,-1.438,0.065,0.112,0.102,0.02,-1
334,1328.73,1144.99,16.6911,0.0011,1.237,1.095,nan,0.014,0.019,nan,1.482,-13.848,5.36,0.1072,0.184,0.19,0.01,-1
318,1715.83,1197.69,16.6327,0.0008,1.364,1.074,nan,0.015,0.018,nan,0.3369,-5.726,4.405,0.064,0.107,0.108,0.35,-1
337,1657.69,1550.61,16.6961,0.0008,1.268,1.028,nan,0.015,0.02,nan,0.3359,-6.9,3.562,0.069,0.119,0.106,0.22,-1
346,1098.23,832.543,16.6949,0.0008,1.235,1.017,nan,0.017,0.02,nan,0.2833,-7.339,4.215,0.074,0.123,0.101,0.37,-1
341,1656.34,1592.24,16.7365,0.0008,1.328,1.132,nan,0.015,0.02,nan,0.3617,-6.218,2.796,0.08,0.135,0.11,0.95,-1
342,1493.85,1205.61,16.715,0.0008,1.369,1.139,nan,0.015,0.021,nan,0.2807,-4.028,2.342,0.0686,0.113,0.114,0.15,-1
154,1223.02,803.0,15.5846,0.0008,2.961,2.512,nan,0.013,0.054,nan,0.2555,-4.869,1.923,0.0578,0.097,0.093,0.01,-1
307,1341.26,1722.04,16.6162,0.0008,1.519,1.294,nan,0.013,0.022,nan,0.2479,-3.086,0.607,0.0661,0.115,0.107,0.04,-1
316,744.092,1739.63,16.6233,0.0008,1.555,1.26,nan,0.017,0.027,nan,0.3745,-4.059,4.085,0.0593,0.107,0.106,0.14,-1
332,668.122,911.747,16.643,0.0008,1.518,1.277,nan,0.016,0.025,nan,0.5213,-6.051,4.176,0.0617,0.102,0.096,0.42,-1
353,1246.99,1114.27,16.7495,0.0009,1.385,1.103,nan,0.016,0.02,nan,0.3176,-5.528,2.757,0.0643,0.108,0.104,0.31,-1
291,936.379,1942.7,16.4475,0.001,1.919,1.636,nan,0.02,0.031,nan,0.4802,-9.64,4.903,0.0744,0.13,0.128,0.02,-1
366,1008.2,1742.31,16.8053,0.0009,1.261,1.044,nan,0.015,0.02,nan,0.5409,-5.967,2.674,0.0721,0.125,0.114,0.76,-1
368,846.679,1151.52,16.8404,0.0008,1.264,1.079,nan,0.016,0.02,nan,0.4814,-6.343,2.62,0.0697,0.115,0.11,0.96,-1
374,424.287,1099.72,16.8531,0.001,1.313,1.072,nan,0.018,0.023,nan,0.3589,-6.295,2.782,0.0671,0.115,0.121,0.96,-1
365,1735.34,1505.36,16.7931,0.0009,1.43,1.121,nan,0.015,0.024,nan,0.5328,-1.08,1.987,0.0889,0.135,0.122,0.01,-1
370,1302.3,1314.17,16.8873,0.0009,1.34,1.204,nan,0.017,0.026,nan,0.5001,-7.249,3.147,0.0745,0.144,0.139,0.13,-1
395,1609.45,1326.53,16.9257,0.0008,1.209,0.999,nan,0.019,0.02,nan,0.5888,-14.444,4.401,0.0746,0.127,0.123,0.02,-1
