ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
145,1361.06,992.655,15.3297,0.0004,0.879,0.739,0.078,0.013,0.011,0.018,0.6452,0.875,5.487,0.0317,0.055,0.047,0.802,0
182,771.874,1581.97,15.5421,0.0006,1.01,0.815,0.183,0.01,0.009,0.023,0.4787,-8.249,4.467,0.0323,0.059,0.055,0.8,0
423,1327.77,1562.99,16.7144,0.0007,1.134,0.857,0.102,0.053,0.044,0.075,0.1883,-9.677,7.588,0.0571,0.103,0.085,0.661,0
107,839.552,1414.37,14.9513,0.0005,0.852,0.715,0.395,0.007,0.006,0.016,0.3504,-6.566,5.33,0.1379,0.256,0.23,0.652,0
159,897.562,1594.8,15.3912,0.0005,0.925,0.742,0.22,0.009,0.007,0.021,0.4652,-7.414,4.894,0.03,0.054,0.046,0.595,0
226,978.78,1715.05,15.8722,0.0018,1.178,0.914,0.493,0.039,0.032,0.056,-0.0564,-4.378,3.855,0.1199,0.215,0.187,0.592,0
195,747.688,1120.57,15.6189,0.0006,1.134,1.003,0.458,0.008,0.008,0.04,0.9162,-20.349,15.696,0.0353,0.076,0.062,0.356,0
39,1093.71,996.163,12.8585,0.0004,2.313,2.032,nan,0.006,0.01,nan,0.2362,-4.29,3.31,0.0321,0.059,0.049,1.0,-1
44,1018.17,1296.88,12.8298,0.0004,2.596,2.208,nan,0.013,0.025,nan,0.1794,-4.618,3.245,0.0359,0.064,0.059,1.0,-1
56,959.652,1522.87,13.156,0.0004,2.574,2.28,nan,0.007,0.007,nan,0.1417,-4.432,3.146,0.0345,0.061,0.053,1.0,-1
81,956.72,1294.24,13.6854,0.0003,2.381,2.094,nan,0.006,0.006,nan,0.2031,-4.674,3.287,0.0272,0.05,0.045,1.0,-1
82,1505.05,1436.0,13.8394,0.0003,2.22,1.982,nan,0.007,0.007,nan,0.1699,-6.108,6.243,0.0266,0.046,0.04,0.48,-1
98,967.98,1633.38,13.9678,0.0003,2.417,2.074,nan,0.01,0.009,nan,0.152,-4.39,3.212,0.0289,0.051,0.045,1.0,-1
719,1161.78,1303.57,17.4475,0.001,1.29,0.998,nan,0.022,0.031,nan,0.2602,-4.113,3.176,0.0873,0.155,0.135,0.99,-1
125,1042.57,1323.6,14.6528,0.0003,1.842,1.625,nan,0.006,0.008,nan,0.3201,-4.092,2.717,0.0261,0.047,0.043,0.99,-1
132,965.186,1135.09,14.3738,0.0004,2.366,2.03,nan,0.006,0.01,nan,0.1642,-4.42,3.18,0.0314,0.061,0.051,1.0,-1
133,996.894,1452.68,14.3075,0.0004,2.426,1.968,nan,0.007,0.009,nan,0.21,-4.207,3.396,0.0368,0.066,0.058,1.0,-1
175,1155.97,890.676,15.1771,0.0004,1.592,1.406,nan,0.012,0.012,nan,0.3345,-7.927,6.385,0.0291,0.051,0.046,0.88,-1
199,1096.55,1126.86,15.4977,0.0007,1.405,1.191,nan,0.008,0.01,nan,2.0557,-3.352,-6.692,0.034,0.066,0.054,0.58,-1
234,871.958,1091.27,15.7569,0.0005,1.329,1.09,nan,0.008,0.009,nan,0.3504,-4.228,2.403,0.0364,0.068,0.06,1.0,-1
237,991.816,1399.51,15.6643,0.0006,1.515,1.181,nan,0.008,0.01,nan,0.145,-4.368,3.14,0.0364,0.065,0.057,1.0,-1
249,1360.61,1307.36,15.8283,0.0006,1.342,1.039,nan,0.009,0.01,nan,0.0828,-4.467,2.373,0.0362,0.065,0.056,0.97,-1
251,962.119,1307.83,15.8206,0.0006,1.295,0.983,nan,0.009,0.01,nan,0.2045,-4.445,3.431,0.0363,0.068,0.059,1.0,-1
256,1012.84,1364.44,15.848,0.0006,1.393,1.082,nan,0.009,0.01,nan,0.2008,-4.436,3.189,0.0414,0.074,0.063,1.0,-1
277,1336.99,1385.03,16.1137,0.0009,1.291,0.991,nan,0.031,0.029,nan,0.04,-3.903,3.001,0.0531,0.094,0.081,0.82,-1
282,1057.84,1247.83,16.0396,0.0007,1.374,1.07,nan,0.009,0.012,nan,0.2646,-4.463,3.265,0.0407,0.075,0.066,1.0,-1
293,1227.01,1256.78,16.1813,0.0006,1.126,0.885,nan,0.011,0.012,nan,0.129,-4.276,3.293,0.0441,0.079,0.068,1.0,-1
296,1366.67,1467.48,16.1697,0.0047,1.377,1.124,nan,0.011,0.013,nan,2.7189,-8.325,-8.591,0.4143,0.756,0.679,0.56,-1
297,1083.79,1544.94,16.0643,0.0007,1.339,1.035,nan,0.01,0.011,nan,0.1872,-4.483,3.253,0.0414,0.075,0.065,1.0,-1
302,728.097,1353.19,16.067,0.0007,1.439,1.086,nan,0.01,0.013,nan,0.1906,-4.634,2.912,0.0454,0.084,0.073,0.99,-1
305,817.447,1173.16,16.1115,0.0007,1.456,1.127,nan,0.01,0.013,nan,0.1685,-5.215,4.075,0.046,0.087,0.081,0.8,-1
306,835.236,1502.75,16.142,0.0007,1.303,1.039,nan,0.011,0.013,nan,0.3659,-3.395,2.195,0.0456,0.083,0.07,0.97,-1
310,1036.9,1359.36,16.1379,0.0007,1.412,1.076,nan,0.01,0.012,nan,0.1429,-4.347,3.073,0.0509,0.091,0.08,1.0,-1
317,1357.94,1373.86,16.1866,0.0007,1.435,1.108,nan,0.013,0.014,nan,0.1632,-5.226,3.363,0.0428,0.077,0.066,0.86,-1
326,1227.58,1219.04,16.2907,0.0008,1.325,1.02,nan,0.011,0.015,nan,0.0559,-4.039,2.852,0.0804,0.146,0.132,0.9,-1
338,917.747,1170.33,16.3511,0.0006,1.362,1.268,nan,0.032,0.033,nan,0.1344,-4.503,3.116,0.0461,0.086,0.075,1.0,-1
340,1269.36,1189.25,15.3395,0.0005,2.818,2.459,nan,0.01,0.027,nan,0.0878,-4.432,2.808,0.0521,0.09,0.079,0.98,-1
361,1340.29,1205.13,16.4895,0.0007,1.155,0.92,nan,0.014,0.014,nan,0.1741,-4.472,3.232,0.051,0.091,0.077,1.0,-1
375,956.175,1388.2,16.449,0.0007,1.323,1.066,nan,0.012,0.015,nan,0.1237,-4.296,3.229,0.0488,0.092,0.085,1.0,-1
380,1133.62,1367.46,16.4946,0.001,1.264,1.02,nan,0.012,0.016,nan,0.2928,-4.604,3.337,0.0974,0.172,0.155,0.99,-1
384,892.047,1206.61,16.5532,0.0009,1.207,0.963,nan,0.012,0.014,nan,0.5167,-7.364,4.267,0.1159,0.213,0.186,0.95,-1
388,1234.07,1415.17,16.5483,0.0006,1.249,1.017,nan,0.013,0.015,nan,0.1937,-4.189,3.324,0.0505,0.092,0.079,1.0,-1
1037,1246.63,1348.41,18.0561,0.0039,1.367,1.006,nan,0.038,0.06,nan,0.038,-4.416,3.455,0.138,0.269,0.23,0.92,-1
394,1096.82,1479.03,16.4777,0.0007,1.399,1.097,nan,0.013,0.016,nan,0.28,-4.323,3.156,0.0515,0.093,0.077,1.0,-1
397,1173.25,1429.66,16.4875,0.0007,1.389,1.122,nan,0.013,0.016,nan,0.1448,-4.476,3.271,0.0528,0.093,0.084,1.0,-1
400,1346.25,1600.07,16.6118,0.0007,1.127,0.887,nan,0.012,0.015,nan,0.2094,-4.338,3.236,0.0566,0.103,0.089,1.0,-1
404,991.057,1542.63,16.5223,0.0007,1.315,1.022,nan,0.013,0.014,nan,0.1838,-4.329,3.157,0.0524,0.097,0.085,1.0,-1
413,1201.2,1282.77,16.6982,0.0007,1.117,0.854,nan,0.013,0.014,nan,0.1815,-4.512,3.011,0.0623,0.105,0.089,0.99,-1
415,1185.98,1708.06,15.8586,0.0009,2.461,2.1,nan,0.013,0.026,nan,0.0844,-7.223,4.613,0.0553,0.086,0.075,0.8,-1
416,897.135,1406.07,16.6315,0.0007,1.317,1.026,nan,0.013,0.016,nan,0.2867,-4.521,3.286,0.0528,0.099,0.087,1.0,-1
419,1235.99,1134.08,16.7154,0.0007,1.16,0.88,nan,0.015,0.015,nan,0.1797,-4.484,3.265,0.0594,0.107,0.087,1.0,-1
421,1192.83,1228.09,16.5652,0.0008,1.474,1.133,nan,0.013,0.019,nan,0.0144,-5.28,3.558,0.0591,0.107,0.092,0.76,-1
422,898.761,1142.61,16.7442,0.0008,1.216,1.057,nan,0.019,0.019,nan,1.0768,-8.489,1.12,0.0661,0.133,0.107,0.91,-1
424,1266.42,1346.74,16.7512,0.0008,1.141,0.94,nan,0.015,0.019,nan,0.5579,-8.332,3.673,0.0567,0.104,0.089,0.85,-1
438,955.834,991.962,16.7665,0.0008,1.193,0.938,nan,0.016,0.017,nan,0.2314,-5.531,3.431,0.0614,0.118,0.108,0.9,-1
439,735.556,1209.15,17.1907,0.0015,1.284,1.156,nan,0.027,0.031,nan,0.12,-4.873,2.772,0.0837,0.162,0.149,0.97,-1
445,1357.55,1184.42,16.7828,0.0007,1.236,1.012,nan,0.013,0.018,nan,0.2025,-4.135,2.885,0.0599,0.109,0.093,0.98,-1
447,1292.07,1423.72,16.7487,0.0008,1.277,1.04,nan,0.016,0.018,nan,0.2895,-7.951,6.258,0.0677,0.123,0.106,0.84,-1
450,1037.49,1271.81,16.7378,0.0008,1.383,1.095,nan,0.015,0.016,nan,0.1887,-4.392,3.286,0.0639,0.109,0.094,1.0,-1
463,953.619,1341.49,16.8407,0.0008,1.233,0.952,nan,0.017,0.021,nan,0.0958,-4.481,3.266,0.0649,0.12,0.101,0.99,-1
471,1265.62,920.338,16.8582,0.0008,1.164,0.914,nan,0.02,0.019,nan,0.3608,-7.237,4.245,0.0638,0.121,0.102,0.97,-1
475,1282.62,1164.72,16.8633,0.0008,1.205,0.959,nan,0.013,0.017,nan,0.3148,-7.288,3.728,0.0602,0.117,0.094,0.9,-1
478,1335.91,1494.08,16.8164,0.0008,1.275,0.949,nan,0.016,0.018,nan,0.1293,-4.406,3.276,0.0613,0.112,0.096,1.0,-1
479,865.925,961.793,16.7822,0.0007,1.318,1.136,nan,0.019,0.022,nan,0.4028,-4.217,5.318,0.0621,0.123,0.106,0.86,-1
480,978.712,1440.53,16.664,0.0008,1.576,1.194,nan,0.016,0.021,nan,0.1085,-4.429,3.319,0.0603,0.109,0.098,0.99,-1
485,1082.87,1344.6,16.79,0.0007,1.392,1.107,nan,0.014,0.021,nan,0.186,-4.812,3.306,0.062,0.111,0.094,0.98,-1
492,1372.3,1028.19,16.8142,0.0009,1.402,1.039,nan,0.015,0.02,nan,0.0441,-4.818,3.402,0.0893,0.16,0.134,0.87,-1
495,686.794,1375.61,16.1738,0.0008,2.401,2.046,nan,0.014,0.035,nan,0.0362,-5.546,4.642,0.0664,0.124,0.114,0.62,-1
499,1280.44,1714.66,17.9792,0.0018,1.269,1.117,nan,0.042,0.035,nan,0.6499,-5.864,3.639,0.1812,0.47,0.475,0.91,-1
500,1061.4,938.203,16.8117,0.0009,1.397,1.092,nan,0.021,0.026,nan,0.2699,-6.653,2.271,0.0826,0.154,0.138,0.96,-1
504,1309.48,1492.86,17.0725,0.0017,1.143,1.005,nan,0.032,0.043,nan,0.7356,-5.162,3.027,0.1828,0.343,0.299,0.95,-1
505,904.004,1463.13,16.8881,0.0009,1.37,1.058,nan,0.019,0.024,nan,0.0994,-4.581,3.267,0.07,0.139,0.128,0.99,-1
507,1107.79,1403.74,16.8331,0.0009,1.417,1.191,nan,0.014,0.023,nan,0.2153,-5.447,3.172,0.0683,0.119,0.098,0.82,-1
508,897.669,1375.31,16.8707,0.0008,1.389,1.098,nan,0.014,0.022,nan,0.1347,-4.275,3.368,0.0602,0.116,0.106,0.99,-1
512,1399.85,1417.24,16.9687,0.0009,1.266,1.086,nan,0.015,0.019,nan,0.9334,-6.536,4.741,0.085,0.15,0.133,0.97,-1
516,914.689,1500.65,16.8813,0.0008,1.382,1.047,nan,0.017,0.022,nan,0.1826,-4.493,3.127,0.0651,0.119,0.102,1.0,-1
518,1057.03,1374.18,17.0765,0.0014,1.335,0.961,nan,0.051,0.075,nan,0.2776,-4.407,3.065,0.0799,0.142,0.121,0.99,-1
525,1003.0,988.83,16.9177,0.0008,1.177,0.95,nan,0.019,0.021,nan,0.2279,-4.442,3.336,0.0675,0.123,0.105,1.0,-1
527,1035.88,1422.03,16.9377,0.0007,1.336,1.049,nan,0.016,0.02,nan,0.224,-4.267,3.52,0.0635,0.117,0.1,0.99,-1
530,1462.74,1447.62,17.002,0.0007,1.23,0.947,nan,0.018,0.02,nan,0.2194,-3.148,0.228,0.0645,0.119,0.101,0.85,-1
538,1049.67,1184.87,16.9885,0.0008,1.323,1.044,nan,0.015,0.019,nan,0.2088,-4.461,3.277,0.0652,0.125,0.114,1.0,-1
540,995.771,1250.03,16.9636,0.0008,1.391,1.043,nan,0.016,0.022,nan,0.1048,-4.401,3.427,0.0658,0.123,0.11,0.98,-1
543,1102.03,1207.67,17.0622,0.003,1.301,1.019,nan,0.016,0.022,nan,1.0408,-1.785,6.493,0.4733,0.887,0.791,0.57,-1
555,1089.14,1098.36,17.0902,0.0008,1.222,0.969,nan,0.018,0.021,nan,0.0683,-4.234,3.415,0.0765,0.153,0.141,0.95,-1
561,1293.9,1619.08,17.112,0.0007,1.207,1.008,nan,0.018,0.022,nan,0.1108,-4.327,2.945,0.0683,0.128,0.111,0.99,-1
566,1276.14,1539.19,17.109,0.0008,1.206,0.941,nan,0.017,0.023,nan,0.2915,-4.299,3.09,0.0741,0.149,0.119,0.99,-1
574,1476.88,1146.95,16.6799,0.0009,2.034,1.572,nan,0.013,0.033,nan,0.2636,-6.138,3.308,0.054,0.103,0.084,0.95,-1
575,1357.9,1279.12,17.1567,0.0007,1.235,0.997,nan,0.021,0.02,nan,0.4631,-6.022,4.44,0.0708,0.13,0.11,0.88,-1
576,1496.63,1406.4,17.9975,0.0014,1.357,1.075,nan,0.049,0.041,nan,0.278,-4.374,2.946,0.1366,0.299,0.25,0.98,-1
577,1067.98,1543.96,17.0888,0.0011,1.267,0.987,nan,0.019,0.021,nan,0.351,-5.0,3.893,0.0711,0.126,0.105,0.86,-1
581,1096.85,1749.47,17.0243,0.0008,1.431,1.09,nan,0.019,0.025,nan,0.2406,-4.062,3.091,0.0661,0.123,0.11,0.99,-1
598,1148.07,1675.54,17.2028,0.0051,1.312,1.036,nan,0.019,0.024,nan,0.2559,3.825,10.978,0.2924,0.525,0.461,0.22,-1
600,1059.56,1465.68,17.0961,0.0008,1.417,1.073,nan,0.019,0.026,nan,0.0408,-4.484,3.575,0.0773,0.141,0.122,0.87,-1
604,1229.88,1145.5,17.2643,0.0009,1.191,1.011,nan,0.019,0.024,nan,0.4745,-4.554,3.735,0.0803,0.145,0.117,0.95,-1
605,1007.04,907.053,17.0291,0.0008,1.545,1.138,nan,0.024,0.029,nan,0.1323,-4.643,3.644,0.0726,0.131,0.117,0.87,-1
617,1228.33,1451.96,17.2287,0.0008,1.257,1.015,nan,0.019,0.023,nan,0.1257,-4.786,3.392,0.0717,0.133,0.115,0.95,-1
622,1261.53,975.448,17.1725,0.0042,1.478,1.105,nan,0.023,0.028,nan,-0.4064,-6.839,3.197,0.4803,0.896,0.812,0.56,-1
625,1108.83,1264.64,17.1158,0.0009,1.537,1.227,nan,0.02,0.028,nan,0.2128,-6.441,4.608,0.0772,0.134,0.123,0.82,-1
629,1207.74,898.222,16.619,0.0008,2.325,1.956,nan,0.022,0.049,nan,0.1835,-3.979,2.072,0.0666,0.122,0.105,0.87,-1
630,1481.12,1423.64,17.1988,0.0009,1.442,1.107,nan,0.017,0.024,nan,-0.1151,-5.021,3.139,0.1056,0.191,0.165,0.67,-1
645,1496.31,1282.22,17.1039,0.0008,1.614,1.262,nan,0.02,0.029,nan,0.1624,-6.927,4.602,0.0672,0.124,0.106,0.8,-1
649,1084.26,1404.03,17.25,0.0009,1.355,1.05,nan,0.021,0.025,nan,0.1299,-4.698,3.36,0.0774,0.142,0.117,0.98,-1
650,1118.29,982.841,17.321,0.0008,1.225,1.032,nan,0.024,0.03,nan,0.1884,-4.484,3.251,0.0782,0.148,0.126,1.0,-1
655,1366.87,1497.77,17.1677,0.0008,1.589,1.272,nan,0.02,0.03,nan,0.3331,-6.982,5.116,0.0727,0.13,0.11,0.72,-1
656,727.712,1226.58,17.2694,0.001,1.353,1.076,nan,0.019,0.025,nan,0.031,-4.277,3.41,0.0801,0.154,0.136,0.94,-1
664,689.47,1295.14,17.2507,0.0008,1.454,1.13,nan,0.02,0.027,nan,0.088,-4.514,3.226,0.0751,0.141,0.122,0.99,-1
666,1336.22,1645.65,17.1538,0.0008,1.624,1.397,nan,0.022,0.035,nan,1.2856,-18.371,10.32,0.0715,0.13,0.11,0.67,-1
668,1369.37,1199.63,17.2501,0.0036,1.455,0.719,nan,0.028,0.05,nan,-0.879,-9.61,2.344,0.6231,1.174,1.008,0.55,-1
669,985.732,1729.06,17.3278,0.0009,1.238,0.966,nan,0.022,0.027,nan,0.1836,-4.419,3.103,0.0749,0.138,0.118,1.0,-1
673,1118.96,1299.73,17.2943,0.0009,1.437,1.179,nan,0.022,0.028,nan,0.2256,-4.379,3.373,0.082,0.142,0.126,1.0,-1
677,751.279,1272.71,17.1143,0.0008,1.756,1.426,nan,0.02,0.034,nan,0.1053,-6.396,3.507,0.0729,0.141,0.12,0.91,-1
678,830.416,1278.04,17.3732,0.0009,1.286,1.076,nan,0.022,0.027,nan,0.2951,-3.462,1.497,0.082,0.153,0.129,0.77,-1
679,1044.14,1261.22,17.4249,0.0069,1.484,1.124,nan,0.02,0.031,nan,0.4797,-0.723,6.017,0.4832,0.907,0.805,0.57,-1
691,1245.65,1193.85,16.6953,0.0008,2.413,2.119,nan,0.019,0.061,nan,0.1387,-3.293,1.434,0.0584,0.104,0.089,0.9,-1
692,841.62,1534.86,17.426,0.0014,1.262,1.031,nan,0.021,0.026,nan,0.6425,-7.003,3.732,0.0849,0.162,0.14,0.96,-1
693,881.144,1678.42,17.456,0.001,1.28,0.99,nan,0.025,0.029,nan,0.1268,-4.47,3.202,0.0872,0.161,0.136,0.99,-1
694,1147.61,1411.32,17.303,0.0009,1.484,1.293,nan,0.022,0.033,nan,0.2589,-10.252,6.938,0.0776,0.138,0.117,0.67,-1
700,817.314,1548.48,17.3612,0.0009,1.389,1.167,nan,0.019,0.027,nan,0.2234,-4.476,3.139,0.0799,0.146,0.127,1.0,-1
707,974.227,1379.84,17.3333,0.0009,1.462,1.179,nan,0.019,0.029,nan,0.2858,-4.412,3.255,0.0864,0.157,0.129,1.0,-1
715,1248.47,1635.87,17.5301,0.001,1.114,0.974,nan,0.022,0.027,nan,0.5063,-5.826,5.101,0.0916,0.161,0.138,0.8,-1
883,1080.01,1322.51,17.8125,0.0013,1.295,1.028,nan,0.027,0.04,nan,0.3104,-4.272,3.459,0.1028,0.186,0.155,0.99,-1
720,961.246,998.391,17.4772,0.0011,1.288,0.963,nan,0.021,0.03,nan,0.0263,-4.787,3.081,0.0957,0.182,0.165,0.94,-1
721,709.831,1509.42,17.4392,0.0009,1.332,1.084,nan,0.023,0.032,nan,0.3703,-5.985,2.088,0.0811,0.153,0.133,0.98,-1
726,1221.97,1304.04,17.4725,0.001,1.268,1.037,nan,0.023,0.033,nan,0.4118,-9.392,4.997,0.0948,0.16,0.134,0.67,-1
730,1395.89,1048.65,17.3979,0.0011,1.528,1.22,nan,0.023,0.033,nan,0.1988,-4.307,3.194,0.0906,0.17,0.142,0.99,-1
731,812.759,1276.85,17.1565,0.0053,2.101,1.566,nan,0.019,0.039,nan,nan,nan,nan,nan,nan,nan,0.0,-1
733,813.616,1436.05,17.4522,0.001,1.362,1.196,nan,0.02,0.036,nan,0.4136,-9.737,3.576,0.0921,0.157,0.135,0.79,-1
738,1132.54,1203.56,17.5098,0.0011,1.326,1.003,nan,0.022,0.031,nan,0.3124,-4.253,2.803,0.0874,0.164,0.145,0.96,-1
739,1304.71,957.046,17.5169,0.0043,1.469,1.194,nan,0.025,0.04,nan,nan,nan,nan,nan,nan,nan,0.0,-1
746,903.81,1240.5,17.5204,0.001,1.328,1.094,nan,0.021,0.03,nan,0.3334,-4.589,3.046,0.0892,0.173,0.15,0.99,-1
747,690.513,1341.02,17.3914,0.001,1.483,1.121,nan,0.023,0.029,nan,0.2444,-4.828,3.634,0.0882,0.169,0.146,0.89,-1
752,1418.21,1548.72,17.5798,0.0013,1.316,1.07,nan,0.026,0.033,nan,0.2941,-3.711,4.028,0.0884,0.17,0.146,0.9,-1
758,1306.34,1100.82,17.6192,0.0011,1.287,1.051,nan,0.024,0.03,nan,0.1322,-4.444,3.07,0.0991,0.177,0.15,0.99,-1
759,1323.07,1625.45,17.5347,0.001,1.386,1.133,nan,0.023,0.033,nan,0.2158,-3.356,1.491,0.0914,0.173,0.139,0.81,-1
761,954.022,985.024,18.0225,0.0018,1.248,1.059,nan,0.065,0.063,nan,0.2969,-4.029,4.026,0.1419,0.273,0.246,0.84,-1
