ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
1078,2467.33,1394.13,15.8381,0.0005,0.791,0.64,0.271,0.003,0.003,0.009,0.3399,-7.732,2.916,0.0388,0.067,0.06,0.63,0
2524,2361.66,1317.15,17.0334,0.001,1.101,0.875,0.609,0.005,0.006,0.024,0.3057,-6.83,0.885,0.0773,0.135,0.111,0.623,0
200,2953.52,2058.46,13.6956,0.0002,0.577,0.491,0.259,0.003,0.002,0.002,0.3726,-7.035,3.124,0.0209,0.034,0.041,0.611,0
245,2765.24,1636.43,13.7821,0.0003,0.983,0.818,0.224,0.003,0.002,0.004,0.7808,-8.285,2.056,0.0188,0.031,0.034,0.55,0
3639,2529.47,1885.74,17.6544,0.0013,1.414,1.082,0.605,0.005,0.007,0.025,0.3534,-5.692,1.617,0.097,0.156,0.151,0.543,0
496,3107.4,1718.35,14.8755,0.0003,0.531,0.457,0.166,0.003,0.002,0.005,0.3691,-7.453,0.619,0.0245,0.042,0.044,0.521,0
2707,2633.84,2140.42,17.2576,0.0023,1.308,1.019,0.43,0.014,0.009,0.013,-0.2636,-5.728,2.259,0.1708,0.273,0.277,0.493,0
3297,2398.77,2110.93,17.2995,0.0032,1.662,1.246,0.67,0.004,0.005,0.018,0.2066,-5.225,1.085,0.0901,0.144,0.137,0.439,0
1695,2525.64,2209.52,16.4284,0.0009,0.924,0.788,0.216,0.004,0.003,0.006,0.4049,-6.029,1.227,0.0534,0.097,0.083,0.424,0
1880,2883.68,1787.09,16.6522,0.0027,1.267,1.073,0.707,0.014,0.009,0.012,2.1841,-11.215,7.018,0.1783,0.329,0.28,0.42,0
4015,2594.98,1690.05,17.8193,0.0016,1.671,1.308,0.616,0.009,0.008,0.031,0.3025,-7.254,0.643,0.1095,0.184,0.185,0.412,0
1210,1962.84,1568.6,15.9435,0.0006,0.916,0.71,0.352,0.003,0.003,0.009,0.3404,-4.927,1.235,0.0416,0.068,0.061,0.392,0
2682,2390.58,2130.93,17.1033,0.0009,1.142,1.03,0.634,0.005,0.004,0.012,0.5996,-8.564,0.163,0.0881,0.139,0.121,0.365,0
4095,2933.73,2034.63,17.8978,0.0016,1.526,1.089,0.565,0.005,0.008,0.035,0.1553,-5.739,0.329,0.117,0.205,0.22,0.342,0
1408,2930.73,2076.52,16.1091,0.0008,1.023,0.877,0.335,0.003,0.003,0.006,0.7113,-11.874,2.848,0.0514,0.078,0.086,0.335,0
1683,2080.38,1307.41,16.4155,0.0008,0.977,0.824,0.159,0.003,0.003,0.009,0.3983,-13.274,7.083,0.0538,0.094,0.082,0.332,0
2507,2579.17,2087.68,16.9146,0.0009,1.304,0.979,0.62,0.005,0.004,0.013,0.3079,-6.04,0.454,0.0695,0.126,0.112,0.33,0
2233,2989.11,1630.51,16.8504,0.0008,0.986,0.856,0.26,0.004,0.003,0.019,0.4234,-5.409,1.065,0.0657,0.124,0.128,0.328,0
2238,2696.68,1774.22,16.8344,0.0009,1.036,0.914,0.416,0.004,0.004,0.008,0.4773,-17.894,2.238,0.0674,0.133,0.116,0.323,0
1352,2314.91,1641.58,16.0944,0.0006,0.967,0.834,0.278,0.003,0.003,0.011,0.5389,-11.94,-0.465,0.0419,0.069,0.066,0.321,0
1746,2585.38,2204.59,16.425,0.0006,1.012,0.891,0.344,0.003,0.003,0.006,0.6399,-6.727,-0.243,0.055,0.101,0.09,0.32,0
3429,2861.11,2084.77,17.6581,0.0037,1.355,1.15,0.755,0.004,0.005,0.021,0.5817,-6.131,0.689,0.1034,0.172,0.162,0.32,0
2426,2310.51,1206.15,16.8657,0.001,1.335,1.168,0.812,0.004,0.004,0.043,0.5897,-1.714,-1.652,0.0997,0.178,0.151,0.317,0
1394,2251.36,1772.05,16.1349,0.0009,0.996,0.762,0.46,0.003,0.003,0.006,-0.1399,-5.432,0.371,0.0808,0.135,0.122,0.31,0
1843,2778.5,1969.35,16.5312,0.0007,0.99,0.882,0.334,0.004,0.004,0.006,0.3978,-10.112,-1.636,0.0555,0.105,0.09,0.307,0
762,2771.49,1576.29,15.275,0.0004,0.998,0.894,0.422,0.003,0.002,0.004,0.5909,-11.073,-3.259,0.0287,0.049,0.047,0.301,0
3468,2840.52,2087.21,17.7513,0.0015,1.192,1.122,0.699,0.015,0.012,0.031,0.3711,-5.026,1.222,0.1145,0.19,0.178,0.296,0
3681,2711.84,1937.08,17.8176,0.0026,1.412,1.22,1.053,0.01,0.01,0.041,0.768,-7.105,-0.355,0.1275,0.21,0.186,0.288,0
710,2131.75,1972.91,15.0761,0.0004,1.176,0.929,0.435,0.003,0.002,0.006,0.3427,-4.942,2.662,0.0288,0.047,0.046,0.286,0
3070,2699.98,1848.34,17.4295,0.0011,1.118,1.02,0.581,0.004,0.005,0.012,0.6792,-5.174,3.397,0.0843,0.144,0.144,0.279,0
1110,2020.27,2005.66,15.7746,0.0005,0.985,0.863,0.347,0.003,0.003,0.005,0.4646,-16.072,-0.264,0.0387,0.063,0.056,0.271,0
2740,2490.41,1987.78,17.1641,0.0011,1.171,0.965,0.484,0.005,0.004,0.012,0.473,-6.83,-1.348,0.0852,0.144,0.128,0.263,0
419,2505.83,2082.62,14.9572,0.0088,0.713,0.564,0.165,0.017,0.012,0.01,3.6006,-2.873,11.197,0.6699,1.081,1.035,0.251,0
2664,2906.93,1298.1,17.0802,0.0009,1.227,1.06,0.549,0.004,0.005,0.03,0.7393,-4.548,11.964,0.0698,0.122,0.112,0.25,0
2899,2857.44,1625.17,17.3577,0.0011,1.086,0.928,0.387,0.008,0.007,0.013,0.4731,-10.353,-1.382,0.0783,0.134,0.136,0.241,0
2082,1989.38,1849.24,16.6416,0.0008,1.173,1.039,0.634,0.004,0.004,0.011,0.747,-9.107,2.465,0.0647,0.106,0.088,0.232,0
1262,2904.41,1669.85,15.9896,0.0006,0.969,0.824,0.273,0.003,0.003,0.007,0.65,-3.883,0.944,0.0402,0.066,0.068,0.212,0
2356,2412.41,1648.24,16.8759,0.0042,1.324,1.053,0.561,0.005,0.005,0.031,0.7825,-11.389,-1.696,0.21,0.407,0.317,0.206,0
1107,2334.52,1661.63,15.716,0.0007,1.134,1.002,0.532,0.003,0.003,0.011,1.5482,-17.684,-1.93,0.0365,0.063,0.058,0.201,0
1919,2821.94,1712.32,16.4932,0.001,1.255,1.074,0.669,0.003,0.003,0.009,1.0704,-2.7,-1.593,0.1265,0.236,0.201,0.199,0
803,2727.82,1966.86,15.4031,0.0004,0.853,0.717,0.132,0.003,0.002,0.004,0.6606,-9.426,5.266,0.0312,0.055,0.053,0.19,0
1428,2724.89,2014.26,16.1565,0.0017,1.025,0.906,0.405,0.003,0.003,0.006,0.3705,-7.631,5.183,0.2413,0.414,0.424,0.177,0
2436,2737.03,1185.55,16.9369,0.0009,1.215,0.925,0.475,0.004,0.004,0.01,0.353,-6.024,0.237,0.0722,0.138,0.107,0.173,0
2966,2007.56,1861.41,17.2799,0.001,1.202,1.026,0.423,0.004,0.005,0.031,0.3214,-8.265,-0.35,0.08,0.128,0.122,0.172,0
2445,2202.07,1495.57,16.9486,0.0009,1.148,0.905,0.282,0.004,0.004,0.016,0.4111,-7.068,-0.602,0.0675,0.115,0.107,0.17,0
2330,2945.66,1822.12,16.9246,0.001,1.072,0.956,0.477,0.007,0.008,0.01,0.4228,-5.27,3.223,0.0831,0.176,0.189,0.163,0
2802,2649.56,1889.55,17.2249,0.0015,1.165,0.962,0.382,0.005,0.005,0.01,0.6332,-9.022,2.957,0.0874,0.149,0.147,0.163,0
1521,2670.0,1144.37,16.087,0.0006,1.36,1.014,0.591,0.003,0.003,0.017,0.2756,-5.104,0.456,0.0426,0.068,0.066,0.152,0
372,2078.59,1427.0,14.4415,0.0003,0.81,0.673,0.118,0.002,0.002,0.005,0.574,-7.885,-0.724,0.0259,0.04,0.04,0.149,0
2568,2182.24,1392.26,16.9837,0.0011,1.277,0.987,0.564,0.005,0.004,0.031,0.3029,-5.687,0.159,0.0835,0.146,0.118,0.147,0
1648,2373.37,2232.14,16.3308,0.0006,1.025,0.939,0.488,0.004,0.003,0.006,0.4604,-5.973,0.099,0.0505,0.082,0.073,0.14,0
2848,2656.53,1818.46,17.3192,0.001,1.025,0.856,0.294,0.005,0.004,0.01,0.5613,-5.236,0.526,0.0792,0.131,0.127,0.14,0
1561,2568.05,1559.38,16.3107,0.0006,0.946,0.817,0.264,0.003,0.003,0.01,0.3752,-6.443,-0.089,0.0518,0.095,0.083,0.139,0
641,2588.74,1706.1,15.0834,0.0004,0.915,0.771,0.207,0.003,0.002,0.005,0.8238,0.306,1.228,0.0306,0.048,0.046,0.123,0
2467,2646.61,1944.31,16.7985,0.0009,1.459,1.131,0.436,0.004,0.004,0.01,0.2544,-1.297,-0.795,0.0657,0.126,0.105,0.116,0
2867,2350.38,2048.29,17.2353,0.001,1.186,0.909,0.258,0.005,0.005,0.01,0.2737,0.923,0.031,0.08,0.126,0.117,0.114,0
2370,2059.24,1413.38,16.9376,0.0009,1.188,0.961,0.359,0.009,0.008,0.022,0.3424,-6.53,-0.41,0.0789,0.127,0.11,0.111,0
1378,2833.91,2169.69,15.9905,0.0006,1.229,1.144,0.951,0.003,0.003,0.009,1.3368,-4.218,-6.494,0.0407,0.071,0.068,0.109,0
2387,2487.29,1582.86,17.1343,0.0013,0.838,0.908,0.422,0.013,0.015,0.029,-0.0844,-6.199,-0.596,0.1056,0.213,0.18,0.096,0
1192,2687.78,1942.54,15.9071,0.0005,0.967,0.852,0.35,0.003,0.003,0.005,0.5728,-7.87,-1.098,0.041,0.069,0.068,0.088,0
1190,2937.97,1459.45,15.8068,0.0009,1.206,1.12,0.727,0.003,0.003,0.021,0.48,0.367,-1.245,0.0364,0.065,0.064,0.082,0
1188,2400.22,2147.58,15.8234,0.0009,1.111,0.783,0.381,0.003,0.003,0.005,0.3231,-4.557,0.158,0.0418,0.063,0.059,0.074,0
3725,2246.93,1907.57,17.744,0.0013,1.443,1.1,0.476,0.007,0.007,0.02,0.3197,-6.312,-1.547,0.1107,0.173,0.163,0.07,0
1741,2167.25,1651.17,16.4083,0.0007,1.071,1.012,0.62,0.003,0.003,0.018,0.5906,-5.13,0.142,0.0547,0.101,0.082,0.066,0
1996,2530.07,1596.88,16.4965,0.0009,1.316,1.145,1.042,0.004,0.004,0.039,1.2406,-36.721,19.056,0.0575,0.103,0.093,0.066,0
2380,2350.8,2192.72,16.9487,0.0008,0.993,0.851,0.276,0.004,0.004,0.009,0.5079,-4.555,-1.33,0.0719,0.116,0.104,0.06,0
894,2013.31,1628.33,15.4111,0.0005,1.155,1.06,0.721,0.003,0.003,0.009,1.5681,-6.28,-2.671,0.0347,0.054,0.058,0.047,0
3750,2534.44,2192.23,17.853,0.0014,1.222,1.006,0.4,0.007,0.006,0.017,0.4001,-5.442,-0.073,0.1092,0.182,0.177,0.043,0
3382,2568.3,2027.4,17.6772,0.0011,1.033,0.872,0.303,0.005,0.005,0.015,0.6436,-3.897,-0.585,0.1081,0.184,0.168,0.024,0
906,2513.87,1933.98,15.5483,0.0005,0.925,0.757,0.137,0.003,0.002,0.004,0.6561,-5.483,-5.436,0.0347,0.062,0.054,0.017,0
4462,2603.34,1560.36,18.2635,0.0018,1.338,1.185,0.506,0.01,0.01,0.043,0.4892,-4.913,-0.348,0.1422,0.241,0.221,0.015,0
1143,2424.53,2237.07,15.8513,0.0005,0.922,0.766,0.227,0.004,0.003,0.005,0.3447,-3.965,-0.368,0.04,0.064,0.061,0.009,0
2565,2495.95,1288.54,17.1098,0.001,0.998,0.814,0.134,0.004,0.003,0.024,0.339,-1.597,0.573,0.0846,0.141,0.129,0.009,0
2870,2484.18,1898.1,17.2493,0.001,1.185,1.063,0.638,0.004,0.004,0.017,0.6413,-1.94,1.778,0.0779,0.127,0.121,0.002,0
675,2109.5,1570.09,15.1285,0.0059,1.221,0.878,0.253,0.005,0.004,0.007,nan,nan,nan,nan,nan,nan,0.0,0
1647,2583.46,1760.98,16.0522,0.0028,1.687,1.271,0.772,0.003,0.004,0.01,nan,nan,nan,nan,nan,nan,0.0,0
1577,2890.04,1565.53,16.2903,0.008,1.363,1.012,0.608,0.003,0.003,0.016,nan,nan,nan,nan,nan,nan,0.0,0
2040,2817.15,1568.95,16.7182,0.0055,1.164,0.993,0.434,0.004,0.004,0.022,nan,nan,nan,nan,nan,nan,0.0,0
2390,2646.88,1927.57,16.7982,0.0009,1.346,1.047,0.427,0.004,0.004,0.009,0.1941,-3.847,-1.807,0.0653,0.124,0.105,0.0,0
3433,2535.9,1704.42,17.6699,0.0012,1.151,0.905,0.258,0.005,0.005,0.018,0.3042,-5.658,-3.585,0.1027,0.166,0.164,0.0,0
2,2370.31,1524.68,8.4474,0.0006,0.065,0.035,-0.997,0.018,0.009,0.047,0.4,-6.171,0.742,0.0466,0.074,0.073,0.489,0
808,2705.38,1134.27,15.4027,0.0004,0.929,0.757,nan,0.003,0.002,nan,0.6587,-13.12,-3.104,0.032,0.051,0.051,0.26,-1
811,2682.1,2255.71,15.4068,0.0004,0.877,0.73,nan,0.003,0.003,nan,0.5075,-8.719,2.288,0.0322,0.059,0.053,0.62,-1
877,2901.01,1227.9,15.5102,0.0005,0.896,0.725,nan,0.003,0.002,nan,0.3388,-7.07,1.629,0.0321,0.054,0.055,0.64,-1
1066,3002.33,1363.71,15.7547,0.0005,0.962,0.834,nan,0.004,0.003,nan,0.7586,-4.299,1.246,0.0379,0.066,0.075,0.34,-1
1156,3111.47,1613.31,15.9098,0.0006,0.874,0.688,nan,0.003,0.002,nan,0.3232,-5.345,0.323,0.0369,0.064,0.066,0.19,-1
1158,2993.73,1369.73,15.9499,0.0044,1.021,0.925,nan,0.004,0.003,nan,0.3812,-2.696,0.086,0.5994,1.03,1.215,0.07,-1
1281,2424.37,1440.1,15.7082,0.0005,1.561,1.157,nan,0.003,0.003,nan,0.1183,-5.754,0.693,0.035,0.058,0.059,0.76,-1
1517,2398.63,1706.39,15.499,0.0005,2.235,1.991,nan,0.003,0.004,nan,0.165,-7.949,1.511,0.0423,0.069,0.067,0.74,-1
1646,2869.56,1537.63,15.5301,0.0005,2.378,2.068,nan,0.003,0.005,nan,0.1633,-4.565,-0.393,0.0429,0.072,0.072,0.02,-1
1699,2807.42,1167.82,16.3297,0.0009,1.216,1.101,nan,0.006,0.004,nan,0.2106,-9.505,2.389,0.0487,0.098,0.083,0.66,-1
1925,2845.84,1303.86,16.5346,0.0009,1.172,1.058,nan,0.004,0.003,nan,0.9332,-13.346,0.739,0.0543,0.11,0.087,0.22,-1
2042,2889.94,1676.16,15.8304,0.0005,2.434,2.047,nan,0.003,0.011,nan,0.1802,-10.909,4.367,0.0458,0.078,0.081,0.63,-1
2120,1940.93,1679.04,16.1645,0.0005,1.994,1.713,nan,0.003,0.005,nan,0.2082,-8.021,-0.873,0.0434,0.067,0.063,0.2,-1
2133,2347.3,1426.26,16.0863,0.0007,2.179,1.892,nan,0.005,0.008,nan,0.0732,-8.126,1.876,0.05,0.082,0.079,0.66,-1
2153,2504.82,1228.97,15.5389,0.0006,2.903,2.471,nan,0.003,0.008,nan,0.0144,-8.821,1.798,0.0574,0.098,0.089,0.73,-1
2237,2701.7,1252.09,16.8277,0.0009,1.065,0.921,nan,0.004,0.003,nan,0.5793,-8.955,0.287,0.0686,0.137,0.112,0.43,-1
2362,2479.58,1612.78,15.9994,0.0007,2.487,2.178,nan,0.004,0.009,nan,0.1441,-6.736,1.953,0.0478,0.078,0.077,0.59,-1
2655,3042.99,1499.98,16.5419,0.0008,2.123,1.823,nan,0.004,0.008,nan,0.2839,-8.922,2.458,0.0629,0.124,0.107,0.87,-1
2701,1973.42,1562.79,17.2081,0.0021,1.352,1.1,nan,0.015,0.013,nan,0.5777,-10.951,3.302,0.1106,0.181,0.153,0.55,-1
2714,2486.17,1616.63,16.4235,0.0008,2.322,2.027,nan,0.004,0.014,nan,0.0889,-4.388,0.785,0.0614,0.113,0.094,0.26,-1
2733,2257.99,1284.12,17.1057,0.001,1.314,1.216,nan,0.005,0.006,nan,0.821,-7.732,5.042,0.0737,0.119,0.115,0.2,-1
2742,2448.05,1419.18,16.0594,0.0007,2.83,2.451,nan,0.004,0.012,nan,-0.0157,-6.535,0.131,0.0598,0.114,0.093,0.24,-1
2918,2329.43,2102.1,17.1836,0.0009,1.353,1.231,nan,0.005,0.006,nan,0.8768,-0.364,-0.374,0.0794,0.129,0.124,0.24,-1
2934,3000.86,1489.8,17.283,0.0009,1.255,1.069,nan,0.004,0.004,nan,0.661,-16.106,4.716,0.0793,0.13,0.15,0.26,-1
2946,2367.47,1610.01,17.5222,0.0012,0.96,0.842,nan,0.013,0.02,nan,0.3751,-11.572,5.376,0.0887,0.143,0.138,0.59,-1
2969,2318.82,1987.43,16.1204,0.0006,2.928,2.505,nan,0.004,0.013,nan,0.0893,-5.863,0.745,0.0651,0.106,0.103,0.68,-1
2971,2865.97,1218.22,17.2661,0.0013,1.329,1.017,nan,0.005,0.006,nan,0.3432,-8.147,1.883,0.0757,0.128,0.123,0.67,-1
2973,2325.82,1144.96,17.0934,0.0009,1.66,1.302,nan,0.008,0.008,nan,0.0469,-7.933,1.093,0.0796,0.124,0.124,0.68,-1
2978,2708.45,1124.82,17.2925,0.0011,1.29,0.993,nan,0.007,0.006,nan,0.4225,-6.359,0.862,0.0819,0.131,0.125,0.56,-1
3016,2388.33,1314.17,16.9579,0.0011,1.931,1.579,nan,0.004,0.007,nan,1.7883,-28.193,3.402,0.0714,0.127,0.109,0.08,-1
3058,2000.06,1521.61,17.169,0.001,1.619,1.257,nan,0.004,0.006,nan,0.1064,-5.739,0.045,0.0846,0.135,0.126,0.18,-1
3140,2169.31,1515.72,17.4439,0.0009,1.166,0.972,nan,0.004,0.004,nan,0.1583,-9.533,0.744,0.0853,0.136,0.136,0.55,-1
3180,2315.85,1798.49,16.9222,0.001,2.134,1.504,nan,0.004,0.006,nan,2.3384,-22.448,9.819,0.0732,0.132,0.108,0.38,-1
3228,2524.4,1328.42,17.1514,0.0013,1.857,1.54,nan,0.004,0.007,nan,1.6537,-6.997,-6.713,0.0789,0.129,0.13,0.09,-1
3264,2816.46,1318.44,17.6051,0.0017,1.314,1.201,nan,0.019,0.017,nan,0.9329,1.019,-0.046,0.1028,0.179,0.162,0.18,-1
3345,2649.71,1331.4,16.9512,0.001,2.259,1.917,nan,0.004,0.009,nan,0.1648,-6.322,0.861,0.0894,0.158,0.13,0.57,-1
3377,2733.08,2061.8,16.7404,0.0008,2.552,2.164,nan,0.004,0.013,nan,0.1353,-6.314,2.036,0.0727,0.139,0.117,0.53,-1
3423,2162.98,1222.63,17.5163,0.0012,1.48,1.126,nan,0.004,0.006,nan,0.0065,-6.216,0.547,0.0993,0.148,0.146,0.46,-1
3455,2074.29,1625.83,17.6066,0.0025,1.461,1.227,nan,0.005,0.006,nan,0.5462,-6.397,1.525,0.1085,0.175,0.169,0.61,-1
3474,2881.61,1356.09,17.62,0.0014,1.617,1.28,nan,0.015,0.013,nan,0.1447,-3.103,-0.728,0.0929,0.16,0.151,0.0,-1
3548,2485.05,1413.73,17.529,0.0013,1.595,1.176,nan,0.004,0.009,nan,-0.0211,-8.869,1.702,0.1007,0.159,0.165,0.72,-1
3580,2763.29,1388.39,17.5335,0.0012,1.586,1.245,nan,0.006,0.008,nan,0.3197,-4.4,0.741,0.088,0.148,0.144,0.11,-1
3583,2408.02,2229.33,16.7527,0.0007,2.665,2.121,nan,0.005,0.014,nan,0.0831,-5.339,0.698,0.0751,0.128,0.106,0.56,-1
3602,2946.46,1297.43,17.7846,0.0013,1.174,1.059,nan,0.008,0.006,nan,0.3619,-6.413,0.381,0.1215,0.198,0.211,0.42,-1
3609,2413.61,1228.16,17.7297,0.0023,1.404,1.087,nan,0.005,0.008,nan,-0.3795,-7.4,-0.987,0.183,0.291,0.271,0.18,-1
3673,2473.46,1473.86,17.7049,0.0012,1.447,1.083,nan,0.005,0.006,nan,0.3267,-7.237,2.007,0.1,0.165,0.173,0.74,-1
3726,2886.1,1830.69,17.575,0.0014,1.681,1.289,nan,0.005,0.007,nan,0.2506,-7.019,1.485,0.094,0.154,0.153,0.64,-1
3760,2652.89,2243.63,17.8049,0.0016,1.266,1.02,nan,0.006,0.007,nan,-0.0128,-5.45,-0.049,0.1311,0.23,0.189,0.12,-1
3774,2608.69,1594.18,17.9738,0.0015,1.232,1.089,nan,0.02,0.011,nan,0.3235,-4.452,0.51,0.1234,0.197,0.198,0.08,-1
3787,2376.11,1395.06,17.7954,0.0014,1.566,1.119,nan,0.013,0.018,nan,0.1789,-6.777,-2.297,0.1063,0.177,0.165,0.04,-1
3821,2008.31,1426.29,17.9451,0.0016,1.25,1.143,nan,0.013,0.01,nan,0.472,-8.635,-0.073,0.1513,0.245,0.204,0.34,-1
3822,2556.41,1752.7,17.819,0.0014,1.337,1.183,nan,0.007,0.009,nan,0.6015,-7.006,-0.147,0.1061,0.172,0.167,0.22,-1
3835,2778.41,1152.72,17.7332,0.0015,1.581,1.208,nan,0.006,0.007,nan,0.4277,-6.477,1.737,0.1015,0.175,0.163,0.69,-1
3840,2506.66,1197.35,17.8679,0.0015,1.28,1.187,nan,0.007,0.008,nan,0.4063,-7.11,0.739,0.1225,0.189,0.183,0.47,-1
3847,3039.44,1449.18,17.9131,0.0014,1.28,1.148,nan,0.006,0.007,nan,0.6103,-7.873,1.803,0.1211,0.194,0.195,0.61,-1
3857,2303.86,1618.49,17.7744,0.0013,1.463,1.368,nan,0.006,0.009,nan,0.6129,-11.099,3.024,0.1055,0.177,0.163,0.5,-1
3859,2201.04,1414.47,17.7221,0.0013,1.646,1.315,nan,0.005,0.007,nan,0.339,-8.557,-0.168,0.1026,0.165,0.161,0.26,-1
3863,2499.78,1561.18,17.803,0.0014,1.445,1.294,nan,0.006,0.009,nan,0.4675,-10.334,4.743,0.1252,0.201,0.205,0.19,-1
3878,2003.71,1532.74,17.9725,0.0057,1.381,1.173,nan,0.006,0.008,nan,-5.2102,4.121,-7.791,0.7157,1.076,1.028,0.24,-1
3881,2805.83,1671.44,18.3292,0.0049,1.604,1.202,nan,0.019,0.015,nan,-0.7902,-7.763,-6.353,0.3866,0.703,0.715,0.14,-1
3886,2271.99,2023.44,17.6927,0.0014,1.638,1.254,nan,0.006,0.008,nan,0.3572,-4.469,1.46,0.1064,0.174,0.167,0.18,-1
3913,2575.12,1549.85,18.2415,0.003,1.437,1.237,nan,0.027,0.019,nan,0.3756,-6.757,0.185,0.2166,0.37,0.321,0.29,-1
3920,2437.21,1401.15,17.9254,0.0015,1.24,1.107,nan,0.007,0.009,nan,0.7013,-10.802,0.754,0.1222,0.192,0.182,0.23,-1
3958,3033.78,1678.77,17.7895,0.0013,1.581,1.384,nan,0.005,0.008,nan,0.7353,-12.346,2.835,0.1012,0.171,0.176,0.33,-1
3960,2772.58,1233.78,17.8779,0.0016,1.472,1.147,nan,0.005,0.008,nan,0.4244,-6.0,1.035,0.1131,0.184,0.175,0.37,-1
3981,2678.96,2163.88,18.0063,0.0016,1.255,1.146,nan,0.008,0.007,nan,0.7012,-13.215,2.901,0.1262,0.222,0.202,0.22,-1
3986,2578.98,1117.23,18.0035,0.0015,1.267,1.154,nan,0.007,0.006,nan,0.5732,-18.908,-0.947,0.1289,0.214,0.215,0.3,-1
3995,2229.02,1453.02,17.9629,0.0018,1.381,1.154,nan,0.005,0.007,nan,0.2857,-4.492,2.097,0.1455,0.232,0.224,0.53,-1
3999,2457.62,1542.15,17.8694,0.0014,1.494,1.161,nan,0.006,0.007,nan,0.2134,-6.989,-0.797,0.133,0.241,0.237,0.11,-1
4014,2195.37,1459.38,17.9058,0.0016,1.402,1.296,nan,0.006,0.008,nan,0.6885,-9.162,3.035,0.1279,0.214,0.201,0.19,-1
4017,2807.75,1574.28,17.8905,0.0014,1.443,1.268,nan,0.007,0.01,nan,0.4883,-14.415,6.363,0.1091,0.185,0.19,0.5,-1
4030,2864.21,1476.83,17.5579,0.0012,2.027,1.545,nan,0.005,0.012,nan,0.1783,-7.215,1.86,0.1001,0.172,0.175,0.71,-1
4047,2641.95,1299.52,18.0575,0.0017,1.186,0.993,nan,0.007,0.007,nan,0.5142,-4.474,-0.456,0.1407,0.231,0.214,0.03,-1
4054,2953.95,1560.17,17.9496,0.0014,1.446,1.134,nan,0.006,0.009,nan,0.3499,-9.744,3.632,0.1326,0.212,0.232,0.44,-1
4065,2805.63,1249.09,17.1903,0.0012,2.569,2.172,nan,0.005,0.019,nan,0.0672,-7.365,1.646,0.0947,0.16,0.146,0.76,-1
4068,2179.36,2052.76,17.6505,0.0014,1.896,1.526,nan,0.007,0.011,nan,1.1626,-16.782,-1.264,0.1028,0.165,0.146,0.27,-1
4077,2384.73,1959.22,17.8352,0.0013,1.583,1.22,nan,0.005,0.008,nan,0.2268,-7.261,1.699,0.1208,0.192,0.175,0.69,-1
4102,2689.91,1251.96,17.9851,0.0046,1.7,1.341,nan,0.015,0.017,nan,-1.5423,-10.368,-4.705,0.2851,0.458,0.463,0.36,-1
4107,2680.57,2194.64,18.0997,0.0018,1.315,1.09,nan,0.013,0.009,nan,0.3299,-7.028,1.237,0.132,0.246,0.213,0.65,-1
4110,2687.79,1508.0,17.6736,0.0014,1.902,1.483,nan,0.006,0.011,nan,-0.028,-4.106,1.282,0.0916,0.154,0.153,0.35,-1
4115,2088.49,1875.81,18.0911,0.002,1.169,1.073,nan,0.007,0.011,nan,0.4686,-8.357,1.751,0.1367,0.236,0.202,0.64,-1
4139,2069.62,1377.4,18.0705,0.0017,1.289,1.074,nan,0.006,0.008,nan,0.3371,-4.701,0.307,0.153,0.233,0.204,0.06,-1
4151,3065.91,1706.57,17.8504,0.0018,1.877,1.665,nan,0.023,0.018,nan,0.2139,-2.697,0.618,0.1575,0.258,0.484,0.0,-1
4163,2140.05,1568.54,17.8482,0.0014,1.691,1.389,nan,0.005,0.01,nan,0.2959,-8.492,0.771,0.1163,0.192,0.182,0.48,-1
4175,2695.27,1278.44,17.8744,0.0015,1.642,1.304,nan,0.006,0.008,nan,0.4421,-6.3,-2.04,0.1253,0.213,0.2,0.06,-1
4183,2360.5,1731.56,18.0465,0.0017,1.292,1.185,nan,0.007,0.008,nan,0.2681,-6.528,2.295,0.1299,0.22,0.204,0.63,-1
4196,2278.58,1716.29,18.0724,0.0016,1.281,1.164,nan,0.006,0.007,nan,0.5832,-6.007,1.951,0.1277,0.211,0.2,0.57,-1
4198,2835.12,1250.31,17.9259,0.0015,1.595,1.261,nan,0.006,0.009,nan,0.1587,-8.368,1.724,0.1237,0.208,0.202,0.7,-1
4205,2615.48,1649.75,17.8625,0.0014,1.713,1.25,nan,0.005,0.009,nan,0.0451,-6.085,0.689,0.115,0.203,0.184,0.55,-1
4237,2699.34,2148.21,17.8485,0.0014,1.794,1.383,nan,0.007,0.01,nan,-0.0243,-7.955,1.104,0.1107,0.19,0.181,0.66,-1
4239,2183.12,1316.6,18.0519,0.0018,1.494,1.141,nan,0.005,0.011,nan,0.3629,-7.093,2.064,0.1362,0.224,0.224,0.72,-1
4242,2246.16,2087.96,17.9723,0.0015,1.531,1.169,nan,0.007,0.008,nan,0.0297,-5.5,1.803,0.126,0.202,0.196,0.49,-1
4258,2662.44,1504.96,18.0119,0.0015,1.504,1.384,nan,0.006,0.011,nan,0.405,-10.16,-2.374,0.1164,0.196,0.191,0.2,-1
4277,2615.31,1206.63,18.1124,0.0017,1.451,1.174,nan,0.007,0.01,nan,0.3181,-9.56,1.262,0.1425,0.249,0.219,0.48,-1
