#ID  Gmag   (Bmag-Vmag)   (Umag-Bmag)   e_Gmag   e_(Bmag-Vmag)   e_(Umag-Bmag)   Mini
10      16.2710 0.8310  0.0949  0.0006  0.0154  0.0496  4.5559  
11      16.0732 0.8273  0.0839  0.0005  0.0150  0.0430  4.8177  
12      16.0183 0.8453  0.1344  0.0005  0.0149  0.0413  4.8899  
13      15.8264 0.8152  0.0496  0.0005  0.0145  0.0362  5.1343  
14      15.4670 0.8142  0.0437  0.0004  0.0138  0.0286  5.5677  
15      15.3119 0.8193  0.0528  0.0004  0.0135  0.0259  5.7373  
16      15.0973 0.8070  0.0271  0.0004  0.0132  0.0228  5.9550  
17      14.7609 0.8250  0.0594  0.0004  0.0126  0.0189  6.2463  
18      14.0614 0.8317  0.1001  0.0003  0.0114  0.0136  6.6858  
