ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
1031,1279.95,1200.0,18.3814,0.0021,1.277,1.118,0.046,0.065,0.35,0
154,717.957,895.553,15.552,0.0006,1.045,0.917,0.008,0.009,0.344,0
229,1022.97,1052.74,16.0564,0.0007,1.006,0.955,0.009,0.011,0.34,0
295,868.822,747.057,16.4127,0.0009,0.932,0.777,0.015,0.014,0.34,0
316,800.991,1022.6,16.4453,0.0008,1.303,1.138,0.011,0.016,0.34,0
353,1486.75,905.313,16.7291,0.0008,1.019,0.944,0.016,0.016,0.34,0
348,707.622,1062.19,16.7505,0.001,0.919,0.76,0.015,0.019,0.34,0
379,1068.35,865.135,16.7551,0.0008,1.164,0.841,0.014,0.016,0.34,0
471,1010.39,1525.08,16.904,0.0009,1.63,1.417,0.018,0.029,0.34,0
447,1029.95,837.084,17.1092,0.0009,0.957,0.78,0.025,0.022,0.34,0
435,1328.65,1178.97,17.1097,0.0009,1.015,0.866,0.018,0.018,0.34,0
529,700.18,1204.7,17.291,0.001,1.244,1.15,0.021,0.027,0.34,0
507,1078.81,1199.73,17.3122,0.001,0.97,0.895,0.023,0.022,0.34,0
546,1547.57,1001.57,17.4403,0.0012,1.002,0.898,0.024,0.023,0.34,0
647,999.527,1436.21,17.6797,0.0012,1.038,0.809,0.03,0.032,0.34,0
671,728.993,967.355,17.7146,0.0015,0.975,0.776,0.031,0.034,0.34,0
667,779.766,1291.32,17.7789,0.0015,0.984,0.857,0.03,0.033,0.34,0
840,1134.52,1432.59,17.8876,0.0014,1.474,1.474,0.034,0.057,0.34,0
703,1301.28,1005.43,17.9113,0.0014,0.969,0.712,0.03,0.033,0.34,0
784,897.957,1548.48,17.9691,0.0014,1.121,0.955,0.037,0.042,0.34,0
302,1035.96,922.922,16.4626,0.0007,1.064,0.945,0.015,0.016,0.337,0
191,819.423,737.225,15.8839,0.0006,0.931,0.767,0.012,0.011,0.33,0
292,1263.89,1062.01,16.4261,0.0007,1.008,0.935,0.011,0.013,0.33,0
327,1169.03,993.918,16.5588,0.0008,1.231,1.082,0.021,0.018,0.33,0
358,1208.59,1475.29,16.5606,0.0007,1.469,1.376,0.013,0.018,0.33,0
333,1377.67,826.851,16.6471,0.0007,1.0,0.887,0.017,0.018,0.33,0
330,1547.95,1163.31,16.677,0.0008,0.965,0.891,0.015,0.016,0.33,0
341,657.981,1182.74,16.6976,0.0008,1.009,0.884,0.014,0.016,0.33,0
342,733.22,1227.3,16.7204,0.0008,0.985,0.853,0.015,0.015,0.33,0
415,1387.64,1317.87,16.9997,0.0008,1.057,0.942,0.018,0.02,0.33,0
429,1264.36,1266.63,17.0986,0.001,0.985,0.779,0.02,0.019,0.33,0
515,1107.83,1587.56,17.1233,0.0012,1.502,1.122,0.019,0.025,0.33,0
460,1353.64,1372.46,17.2472,0.001,0.92,0.752,0.019,0.02,0.33,0
492,1013.17,1401.27,17.2481,0.0009,1.032,0.825,0.022,0.022,0.33,0
534,1096.56,1075.16,17.2508,0.001,1.32,1.103,0.022,0.029,0.33,0
510,1398.6,1108.7,17.3154,0.0011,1.075,0.978,0.021,0.025,0.33,0
569,1567.68,991.08,17.46,0.001,1.059,0.987,0.032,0.035,0.33,0
954,1097.83,1376.14,18.3789,0.0019,0.964,0.784,0.045,0.044,0.33,0
1159,1584.66,1116.84,18.6316,0.0024,1.557,1.14,0.062,0.094,0.33,0
175,822.927,1277.61,15.7981,0.0006,0.904,0.825,0.007,0.008,0.325,0
259,732.523,1156.1,16.2887,0.0008,0.963,0.812,0.012,0.011,0.323,0
208,1460.29,1432.09,15.7079,0.0006,1.457,1.327,0.008,0.01,0.32,0
375,1489.93,1135.44,16.6254,0.0007,1.486,1.368,0.013,0.019,0.32,0
439,915.418,1355.03,17.2923,0.0011,0.783,0.867,0.035,0.039,0.32,0
651,1441.19,781.797,17.7434,0.0015,0.955,0.882,0.032,0.031,0.32,0
1148,833.547,1068.72,18.679,0.0025,1.185,1.059,0.059,0.083,0.32,0
162,713.321,1060.15,15.6367,0.0005,1.088,0.978,0.007,0.009,0.314,0
157,1470.91,1044.99,15.7093,0.0006,0.87,0.783,0.008,0.008,0.313,0
186,727.572,924.326,15.9208,0.0008,0.748,0.608,0.012,0.01,0.31,0
283,1533.04,858.339,16.3806,0.0006,0.905,0.743,0.014,0.016,0.31,0
309,1464.81,898.893,16.5539,0.0007,0.953,0.823,0.014,0.015,0.31,0
445,1371.25,1454.58,17.0948,0.0009,1.271,1.184,0.024,0.03,0.31,0
758,714.092,1321.23,17.9751,0.0014,0.978,0.787,0.037,0.039,0.31,0
1156,756.227,1039.37,18.7419,0.0025,1.089,0.997,0.069,0.077,0.31,0
170,1040.39,864.414,15.5706,0.0006,1.28,1.173,0.01,0.012,0.308,0
