ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
318,872.376,1203.3,15.0149,0.0004,2.174,1.96,0.007,0.01,0.26,1
94,1775.31,1558.93,13.0847,0.0027,2.944,2.564,0.027,0.075,0.11,1
1920,1768.62,1734.98,17.5438,0.0011,2.109,1.905,0.027,0.067,0.11,1
441,1232.73,1897.33,15.8353,0.0004,1.498,1.32,0.019,0.017,0.09,1
1847,990.534,1068.64,18.4377,0.0073,1.295,1.496,0.069,0.096,0.0,1
801,1480.04,2000.11,16.8631,0.0008,1.013,0.801,0.015,0.016,0.98,0
1065,1192.83,1442.92,17.2685,0.001,1.106,0.835,0.021,0.022,0.98,0
612,1850.74,1584.98,16.4633,0.0007,1.202,0.948,0.025,0.022,0.97,0
784,1770.26,1525.44,16.7587,0.0013,1.291,1.11,0.015,0.016,0.97,0
743,1708.98,1618.89,16.7347,0.0008,1.107,0.88,0.022,0.021,0.96,0
980,1301.21,1143.4,17.1445,0.0009,1.16,0.964,0.016,0.017,0.93,0
1173,1335.22,1181.14,17.3796,0.001,1.096,0.96,0.018,0.021,0.93,0
1247,969.795,1403.38,17.4678,0.001,1.115,0.928,0.022,0.022,0.93,0
385,1167.18,955.402,15.8928,0.0005,1.032,0.817,0.015,0.015,0.923,0
734,1559.71,1587.91,17.0728,0.0033,1.077,0.843,0.056,0.046,0.922,0
64,1232.56,939.28,13.9318,0.0008,0.506,0.353,0.012,0.01,0.909,0
332,1821.13,1388.22,15.7244,0.0005,1.056,0.816,0.009,0.009,0.909,0
2177,1209.17,1633.44,18.1919,0.0015,1.45,1.392,0.038,0.058,0.9,0
1069,1716.2,1170.97,17.2585,0.0009,1.214,0.904,0.059,0.02,0.89,0
1189,865.115,1830.88,17.3781,0.0011,1.028,0.801,0.026,0.024,0.89,0
50,1755.37,1113.77,13.6878,0.0004,0.439,0.263,0.007,0.005,0.881,0
775,967.059,1457.81,16.5245,0.0007,1.61,1.418,0.013,0.018,0.88,0
1274,990.172,1221.2,17.4455,0.001,1.244,1.074,0.025,0.028,0.88,0
546,1620.73,1110.97,16.0543,0.0006,1.702,1.483,0.012,0.016,0.87,0
580,1189.59,1830.16,16.4186,0.0008,1.069,0.878,0.015,0.015,0.87,0
1099,1641.5,1232.33,17.2117,0.0009,1.293,1.061,0.016,0.02,0.87,0
836,1120.86,1673.31,16.9428,0.0008,1.021,0.844,0.019,0.018,0.869,0
964,1659.8,1898.13,17.1125,0.0009,1.055,0.842,0.022,0.021,0.86,0
407,1414.68,1821.43,15.9556,0.0007,1.03,0.835,0.014,0.014,0.858,0
35,1162.55,1776.33,13.3458,0.0002,0.391,0.277,0.011,0.009,0.852,0
334,1318.17,1648.27,15.4469,0.0009,1.635,1.484,0.017,0.019,0.85,0
849,1631.9,1449.24,16.959,0.0008,1.091,0.966,0.016,0.018,0.85,0
56,1349.94,2002.93,13.7908,0.0002,0.483,0.325,0.011,0.011,0.841,0
436,1601.03,1005.5,15.835,0.0006,1.583,1.413,0.01,0.013,0.84,0
669,863.498,1686.94,16.5342,0.0007,1.207,0.898,0.015,0.013,0.836,0
400,1209.82,1022.47,15.6975,0.0008,1.631,1.46,0.009,0.011,0.83,0
780,1100.9,1274.82,16.8079,0.001,1.118,0.926,0.016,0.016,0.82,0
1095,1397.48,1541.44,17.2809,0.001,1.142,0.878,0.018,0.018,0.82,0
1219,1594.18,1223.6,17.4077,0.001,1.203,0.958,0.02,0.024,0.82,0
1995,737.345,1629.66,18.0513,0.0014,1.394,1.112,0.036,0.046,0.82,0
126,1500.74,1573.66,14.392,0.0003,1.479,1.401,0.012,0.01,0.811,0
495,1739.4,1400.05,16.3423,0.0024,0.675,0.485,0.013,0.012,0.81,0
810,1314.41,1723.97,16.4734,0.0007,1.786,1.542,0.015,0.024,0.81,0
911,1231.93,1107.67,17.0224,0.0008,1.182,1.028,0.015,0.016,0.81,0
319,1078.06,1714.74,15.5044,0.0007,1.351,1.19,0.012,0.012,0.802,0
481,848.347,1789.67,16.2639,0.0006,0.741,0.619,0.015,0.013,0.802,0
1172,706.228,1563.95,17.2138,0.0009,1.357,1.006,0.019,0.025,0.8,0
330,1124.3,1493.76,15.8056,0.0005,0.862,0.692,0.015,0.013,0.799,0
1136,1710.28,1382.39,17.2999,0.0011,1.189,0.922,0.019,0.02,0.79,0
1220,1728.39,1699.39,17.3701,0.0009,1.208,0.952,0.023,0.026,0.79,0
