ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
143,1340.84,1373.74,14.5386,0.0003,0.605,0.367,0.011,0.007,0.943,1
713,1175.55,989.195,16.5187,0.0009,0.736,0.497,0.022,0.02,0.943,1
69,970.824,1120.83,13.6852,0.0003,0.475,0.276,0.006,0.005,0.942,1
109,1121.88,1323.95,14.1496,0.0003,0.616,0.391,0.009,0.006,0.942,1
123,1080.86,1551.58,14.3332,0.0003,0.607,0.38,0.014,0.01,0.941,1
52,1041.94,1221.41,13.3769,0.0006,0.522,0.306,0.017,0.006,0.94,1
769,803.628,1223.52,16.6906,0.0008,0.787,0.563,0.014,0.012,0.94,1
1015,1609.75,1186.28,16.8622,0.0008,1.358,1.04,0.017,0.019,0.94,1
909,1099.62,1558.01,16.9162,0.001,0.815,0.612,0.071,0.055,0.94,1
1107,1122.82,1094.03,17.0968,0.0011,1.233,0.918,0.016,0.019,0.94,1
1061,1396.91,970.061,17.1077,0.0009,0.817,0.629,0.026,0.021,0.94,1
1185,1411.31,1619.86,17.2654,0.0013,0.875,0.667,0.021,0.02,0.94,1
1375,1543.04,1511.27,17.4445,0.0012,1.065,0.812,0.022,0.022,0.94,1
1301,847.512,1135.15,17.519,0.001,0.848,0.882,0.046,0.044,0.94,1
13,1236.16,1606.28,11.7496,0.0003,1.552,1.37,0.009,0.009,0.939,1
534,1169.03,1732.97,16.1688,0.0007,0.665,0.474,0.019,0.015,0.939,1
670,1165.39,1260.89,16.5132,0.0009,0.735,0.547,0.014,0.01,0.939,1
841,1060.42,1243.87,16.8216,0.001,0.827,0.612,0.014,0.013,0.939,1
183,1287.17,1275.0,14.7817,0.0003,0.608,0.377,0.009,0.006,0.937,1
198,1568.3,1477.57,14.8374,0.0003,0.606,0.362,0.011,0.008,0.937,1
157,942.757,1030.98,14.6591,0.0003,0.566,0.355,0.006,0.005,0.936,1
278,1303.25,1570.2,15.2333,0.0005,0.566,0.345,0.015,0.012,0.935,1
302,1067.4,1268.43,15.3591,0.0004,0.639,0.415,0.009,0.006,0.934,1
438,848.474,1176.06,15.8903,0.0006,0.555,0.378,0.009,0.009,0.933,1
59,858.592,1664.69,13.5291,0.0003,0.534,0.332,0.014,0.01,0.932,1
612,967.788,1181.0,16.3795,0.0008,0.648,0.455,0.013,0.01,0.931,1
870,981.322,1621.52,16.8471,0.0009,0.824,0.617,0.019,0.015,0.93,1
966,1056.43,887.935,16.9754,0.0009,0.868,0.617,0.021,0.019,0.93,1
1168,1366.82,1130.83,17.2347,0.0011,1.034,0.721,0.02,0.016,0.93,1
1204,1079.62,1202.36,17.261,0.0013,1.04,0.722,0.02,0.019,0.93,1
1220,1295.45,894.535,17.2876,0.0011,0.923,0.72,0.024,0.024,0.93,1
104,781.829,1449.29,14.0908,0.0003,0.591,0.354,0.013,0.009,0.929,1
625,1250.21,1356.17,16.3444,0.0007,0.907,0.661,0.013,0.011,0.929,1
62,1270.04,1452.65,13.5577,0.0002,0.659,0.395,0.011,0.008,0.924,1
280,1110.55,1445.44,15.2274,0.0004,0.675,0.435,0.013,0.009,0.924,1
488,812.648,1118.57,16.0713,0.0006,0.635,0.462,0.01,0.009,0.924,1
119,1181.5,1405.91,14.303,0.0003,0.628,0.378,0.011,0.007,0.923,1
1112,1231.31,891.933,17.1244,0.0009,1.038,0.764,0.024,0.026,0.92,1
1442,1150.83,1413.37,17.5264,0.0013,1.099,0.787,0.022,0.021,0.92,1
578,1122.11,1373.28,16.2975,0.0007,0.71,0.508,0.013,0.01,0.918,1
15,1330.94,1142.37,11.8161,0.0003,1.721,1.587,0.009,0.005,0.916,1
648,1228.19,1532.12,16.447,0.0007,0.744,0.532,0.016,0.013,0.915,1
577,970.52,1697.15,16.2169,0.0006,0.903,0.645,0.018,0.014,0.912,1
121,1151.48,1251.84,14.3521,0.0004,0.544,0.335,0.007,0.005,0.911,1
975,1084.76,961.423,16.9927,0.0008,0.875,0.694,0.025,0.019,0.91,1
64,1131.41,921.234,13.596,0.0003,0.609,0.379,0.012,0.009,0.909,1
343,1287.42,1266.74,15.546,0.0007,0.638,0.413,0.009,0.008,0.905,1
475,1094.48,1401.73,16.0026,0.0007,0.695,0.487,0.011,0.008,0.905,1
392,1057.58,1371.66,15.723,0.0007,0.67,0.451,0.014,0.009,0.902,1
78,1257.99,1464.52,13.7519,0.0003,0.654,0.386,0.01,0.008,0.901,1
1026,932.364,1194.15,17.0455,0.0011,1.02,0.781,0.017,0.016,0.9,1
0,1556.66,1460.15,17.0502,0.0011,0.861,0.607,0.015,0.016,0.9,1
1363,796.511,1600.31,17.458,0.0012,0.976,0.741,0.026,0.024,0.9,1
1021,1297.31,989.12,17.0015,0.0009,0.81,0.625,0.025,0.023,0.899,1
28,1205.71,1075.56,12.6853,0.001,0.548,0.298,0.006,0.004,0.898,1
90,1169.4,1212.46,13.935,0.0003,0.573,0.336,0.008,0.005,0.898,1
205,842.388,1274.07,14.9097,0.0004,0.564,0.38,0.009,0.007,0.897,1
172,1337.26,1191.52,14.7395,0.0003,0.609,0.379,0.007,0.005,0.895,1
213,945.291,855.099,14.9445,0.0005,0.599,0.363,0.016,0.013,0.894,1
266,1283.5,1024.87,15.2165,0.0004,0.609,0.403,0.009,0.006,0.893,1
250,1096.64,1416.59,15.1265,0.0004,0.619,0.389,0.011,0.008,0.891,1
515,1215.78,1353.06,16.1129,0.0008,0.769,0.517,0.013,0.009,0.891,1
1435,1039.94,955.31,17.5017,0.0019,1.016,0.843,0.034,0.026,0.89,1
1489,884.141,1342.63,17.5716,0.0014,1.077,0.774,0.023,0.024,0.89,1
168,931.36,1003.13,14.7158,0.0004,0.594,0.385,0.007,0.006,0.889,1
300,1024.93,1179.19,15.3709,0.0004,0.555,0.351,0.009,0.006,0.886,1
384,1240.96,1288.3,15.689,0.0005,0.614,0.419,0.011,0.006,0.886,1
486,1015.13,1076.63,16.0619,0.0007,0.665,0.465,0.009,0.008,0.885,1
355,1479.82,1523.38,15.5581,0.0004,0.668,0.433,0.014,0.011,0.884,1
364,1096.97,1472.28,15.5831,0.0005,0.723,0.493,0.013,0.009,0.882,1
1450,1246.69,1454.15,17.5823,0.0019,1.07,0.809,0.026,0.025,0.88,1
1481,1505.05,1037.53,17.6667,0.0035,1.15,0.809,0.027,0.024,0.88,1
181,1033.32,1423.44,14.8079,0.0004,0.555,0.382,0.014,0.012,0.879,1
604,1196.89,1325.64,16.3521,0.0007,0.692,0.502,0.013,0.01,0.879,1
120,1308.32,1344.85,14.3103,0.0003,0.635,0.404,0.009,0.006,0.876,1
217,965.119,1251.93,14.9867,0.0005,0.51,0.319,0.008,0.006,0.876,1
95,1119.19,1775.31,13.9802,0.0003,0.571,0.355,0.017,0.013,0.873,1
1371,1267.37,1656.8,17.4036,0.001,1.116,0.861,0.026,0.025,0.87,1
321,1236.23,1371.92,15.477,0.0008,0.648,0.421,0.015,0.013,0.866,1
448,1228.87,1208.58,15.9463,0.0008,0.603,0.45,0.009,0.007,0.864,1
663,1154.46,1387.42,16.4744,0.0008,0.776,0.533,0.015,0.012,0.861,1
325,1215.83,1329.05,15.4667,0.0005,0.688,0.459,0.009,0.006,0.856,1
824,1290.65,1520.31,16.7874,0.0012,0.778,0.593,0.017,0.013,0.853,1
875,1560.54,1009.6,16.8902,0.0008,0.827,0.622,0.017,0.015,0.85,1
158,1209.59,865.322,14.6212,0.0003,0.656,0.441,0.016,0.013,0.842,1
153,1180.41,1645.38,14.6063,0.0004,0.559,0.361,0.017,0.012,0.84,1
1285,1285.95,1317.81,17.3432,0.0012,1.008,0.738,0.019,0.019,0.84,1
215,1215.01,1407.98,14.937,0.0004,0.652,0.419,0.011,0.008,0.834,1
94,1181.49,1540.97,13.9702,0.0002,0.627,0.391,0.013,0.01,0.833,1
775,1305.04,1381.38,16.6913,0.0007,0.776,0.563,0.017,0.013,0.83,1
1228,763.43,1206.61,17.2903,0.0012,0.972,0.714,0.019,0.019,0.77,1
2714,1138.87,1010.15,18.9861,0.0027,1.34,0.981,0.066,0.081,0.77,1
1642,1283.38,845.342,17.7563,0.0011,1.09,0.812,0.03,0.029,0.74,1
353,1221.78,1121.82,15.6115,0.001,0.64,0.416,0.013,0.007,0.736,1
725,1094.83,1528.31,16.5453,0.0012,0.911,0.697,0.016,0.013,0.72,1
236,1436.52,1036.57,15.1016,0.0003,0.597,0.377,0.007,0.006,0.699,1
504,1041.34,1630.68,16.0062,0.0006,0.889,0.645,0.018,0.014,0.697,1
1230,787.386,1345.5,17.27,0.0012,1.086,0.86,0.019,0.019,0.69,1
603,1541.35,1351.37,16.2941,0.0006,0.878,0.649,0.015,0.012,0.684,1
68,1051.36,1494.97,13.6456,0.0002,0.61,0.38,0.012,0.009,0.668,1
594,1091.48,814.004,16.2688,0.0008,0.894,0.687,0.017,0.013,0.667,1
27,1204.78,1573.62,12.6583,0.0006,0.654,0.398,0.011,0.009,0.659,1
102,1368.69,826.763,14.0901,0.0004,0.541,0.326,0.014,0.012,0.639,1
85,1139.63,1491.43,13.421,0.0003,1.667,1.538,0.01,0.008,0.608,1
303,855.806,1433.27,15.3546,0.0011,0.713,0.535,0.014,0.01,0.56,1
697,1336.42,1309.02,16.4961,0.0007,0.903,0.67,0.012,0.01,0.51,1
1038,1330.81,848.394,16.9678,0.001,1.103,0.822,0.019,0.017,0.51,1
1416,798.733,1013.33,17.4739,0.001,1.25,0.959,0.018,0.022,0.51,1
709,745.263,1022.66,16.5265,0.0007,0.924,0.705,0.012,0.013,0.501,1
1127,1106.89,1450.44,17.1405,0.002,1.049,0.718,0.032,0.033,0.5,1
304,1247.23,1580.65,15.3031,0.0005,0.81,0.607,0.016,0.012,0.492,1
114,1299.33,1702.74,14.2728,0.0004,0.511,0.352,0.016,0.011,0.485,1
561,997.157,1683.82,16.1612,0.0007,0.933,0.702,0.019,0.013,0.482,1
543,1388.44,1624.36,16.14,0.0009,0.891,0.641,0.021,0.014,0.443,1
717,692.005,1231.52,16.543,0.0007,0.924,0.692,0.013,0.011,0.44,1
1362,1063.22,1568.73,16.7961,0.0009,2.16,1.894,0.022,0.035,0.44,1
544,1170.06,1235.42,15.2686,0.0005,2.405,2.068,0.01,0.018,0.41,1
2717,1269.08,1388.38,18.7551,0.003,1.602,1.239,0.063,0.094,0.41,1
2617,766.458,1051.77,18.5562,0.0019,1.511,1.085,0.048,0.075,0.39,1
513,1042.76,1375.61,16.0526,0.0008,0.869,0.722,0.013,0.01,0.369,1
2285,1421.37,1054.6,18.2184,0.0016,1.541,1.179,0.041,0.058,0.36,1
2327,689.122,1222.97,18.2502,0.0014,1.487,1.172,0.039,0.063,0.34,1
93,1367.22,1547.49,14.008,0.0006,0.518,0.366,0.014,0.009,0.322,1
1813,1035.67,1539.68,17.3761,0.0012,2.146,1.763,0.026,0.062,0.32,1
508,1574.05,1084.3,16.0534,0.0007,0.884,0.662,0.009,0.009,0.313,1
1293,1535.41,1043.51,16.7597,0.001,2.122,1.813,0.016,0.04,0.3,1
1602,1460.89,1329.88,17.1868,0.0011,2.091,1.779,0.021,0.044,0.3,1
454,1135.9,1541.62,15.8481,0.0006,0.895,0.669,0.016,0.012,0.292,1
675,1361.49,1687.87,16.4438,0.0008,0.885,0.647,0.019,0.015,0.263,1
616,1607.56,1170.56,16.4068,0.0044,0.89,0.625,0.022,0.013,0.246,1
939,1403.35,1616.44,16.6728,0.0008,1.456,1.314,0.018,0.02,0.2,1
2529,982.346,1081.24,19.8968,0.0088,1.525,1.247,0.056,0.072,0.2,1
10,1089.73,1086.18,12.078,0.0003,0.424,0.304,0.005,0.003,0.161,1
572,1087.9,925.383,15.5548,0.0005,2.115,1.802,0.017,0.022,0.14,1
227,1207.87,921.167,14.7382,0.0096,1.569,0.795,0.018,0.014,0.0,1
2283,1358.02,1241.2,18.8839,0.0087,1.51,1.216,0.049,0.057,0.0,1
1732,1528.45,1359.71,17.8538,0.0014,1.173,0.858,0.03,0.036,0.94,0
1730,959.483,1177.57,17.8836,0.0014,1.09,0.764,0.029,0.032,0.94,0
1957,1586.37,1094.6,18.0881,0.0014,1.271,0.943,0.033,0.038,0.94,0
2008,761.596,1083.72,18.1084,0.0014,1.283,0.914,0.031,0.042,0.94,0
942,811.57,1282.4,16.9444,0.0009,0.952,0.659,0.017,0.015,0.93,0
1149,1208.21,854.442,17.2009,0.0011,0.928,0.697,0.021,0.019,0.93,0
1617,1132.46,1294.85,17.7583,0.0012,1.084,0.823,0.026,0.026,0.93,0
1785,1359.02,1262.43,17.8916,0.0014,1.158,0.843,0.027,0.032,0.93,0
1946,1411.89,1308.14,18.069,0.0015,1.212,0.899,0.029,0.035,0.93,0
1130,990.899,1708.9,17.1516,0.001,0.998,0.687,0.023,0.019,0.92,0
1986,859.844,1104.16,18.1705,0.0013,1.173,0.848,0.034,0.039,0.92,0
2130,1461.97,1352.83,18.1786,0.0016,1.288,0.919,0.032,0.039,0.92,0
2364,1132.4,1734.57,18.3329,0.0017,1.32,1.04,0.042,0.054,0.91,0
2083,993.029,1009.63,18.2764,0.0048,1.329,1.02,0.03,0.048,0.9,0
1668,1319.7,1723.72,17.7725,0.0014,1.046,0.76,0.037,0.03,0.89,0
1238,1382.1,1257.42,18.3653,0.0022,1.138,0.992,0.062,0.046,0.89,0
2363,1201.39,1347.52,18.4247,0.0019,1.194,0.969,0.04,0.056,0.89,0
1685,1457.03,1385.15,17.7918,0.0013,1.118,0.795,0.026,0.026,0.88,0
1877,1391.17,1194.84,18.0589,0.0014,1.211,0.97,0.025,0.035,0.88,0
2049,826.039,1052.57,18.1917,0.0015,1.21,0.935,0.035,0.037,0.87,0
1159,1659.1,1344.76,17.2523,0.0008,0.945,0.686,0.017,0.016,0.86,0
1727,1061.85,1333.34,17.8812,0.0015,1.108,0.879,0.03,0.034,0.86,0
1630,1071.95,1083.71,17.9739,0.0023,1.041,0.896,0.034,0.054,0.86,0
2267,1197.75,1663.37,18.4106,0.0023,1.182,0.869,0.046,0.056,0.86,0
1118,1108.89,1363.48,17.1924,0.001,0.919,0.694,0.019,0.018,0.84,0
1758,1176.82,1735.32,17.9251,0.0021,1.238,1.017,0.04,0.041,0.84,0
598,1320.2,1675.68,16.3077,0.0007,0.735,0.52,0.019,0.014,0.833,0
2493,1065.85,1415.59,18.5773,0.0022,1.174,0.9,0.045,0.056,0.83,0
635,1032.45,1690.04,16.3489,0.0007,0.871,0.605,0.019,0.015,0.82,0
2157,1152.02,1206.85,18.3078,0.0019,1.142,0.995,0.039,0.044,0.82,0
2284,849.43,1144.04,18.3931,0.002,1.186,0.877,0.04,0.047,0.82,0
2332,1337.94,1228.48,18.477,0.0019,1.04,0.942,0.042,0.052,0.78,0
2614,1568.21,1334.49,18.6808,0.0022,1.284,0.997,0.051,0.072,0.78,0
385,922.976,998.266,15.679,0.0005,0.669,0.456,0.009,0.007,0.777,0
579,1402.93,1518.29,16.3306,0.0008,0.664,0.487,0.016,0.013,0.776,0
649,1441.75,993.044,16.5119,0.0009,0.672,0.523,0.014,0.011,0.768,0
823,1468.52,1562.85,16.7344,0.0008,0.85,0.546,0.03,0.03,0.764,0
2225,1128.62,997.321,18.3037,0.0022,1.298,0.838,0.036,0.043,0.76,0
898,1298.23,1642.9,16.877,0.0009,0.819,0.57,0.018,0.015,0.75,0
1872,1286.97,1623.53,18.0465,0.0017,1.032,0.841,0.034,0.033,0.75,0
2680,1249.73,1261.32,18.7805,0.0026,1.287,1.017,0.051,0.076,0.74,0
2320,903.905,1239.63,18.4278,0.0018,1.068,0.922,0.044,0.044,0.72,0
1749,961.351,1198.08,17.9594,0.0013,1.042,0.82,0.033,0.029,0.71,0
1960,1053.72,949.108,18.1204,0.0017,1.131,1.123,0.044,0.045,0.71,0
682,1369.7,971.582,16.4846,0.0008,0.808,0.587,0.016,0.015,0.67,0
2378,1239.97,1637.82,18.5295,0.0028,1.315,1.058,0.051,0.059,0.65,0
2043,988.304,831.444,17.9883,0.0014,1.454,1.088,0.04,0.046,0.6,0
2309,927.273,1188.28,19.0831,0.003,1.363,0.923,0.079,0.065,0.59,0
624,1163.11,1297.52,16.3624,0.0008,0.855,0.621,0.012,0.011,0.583,0
932,1247.74,1368.03,16.9344,0.0012,0.868,0.609,0.015,0.014,0.58,0
721,687.284,1353.59,16.5524,0.0007,0.988,0.837,0.021,0.019,0.563,0
493,1351.86,1531.27,15.4357,0.0005,1.949,1.654,0.015,0.013,0.55,0
2646,1231.53,1020.29,18.6901,0.0021,1.361,1.103,0.054,0.08,0.55,0
2235,1140.95,936.273,18.3218,0.0018,1.249,1.004,0.045,0.049,0.53,0
1776,1568.02,1158.48,17.8347,0.002,1.441,1.14,0.029,0.043,0.52,0
2549,1337.82,991.737,18.5062,0.002,1.446,0.96,0.046,0.066,0.52,0
2480,946.515,1238.56,18.4662,0.0017,1.385,1.086,0.045,0.067,0.51,0
84,1343.5,1644.0,13.601,0.0002,1.316,1.198,0.013,0.01,0.509,0
741,1112.38,918.883,16.5013,0.0009,1.091,0.883,0.017,0.015,0.5,0
1099,1347.57,1284.96,17.1639,0.0008,0.943,0.723,0.017,0.019,0.5,0
1297,1082.48,1123.74,17.3056,0.0014,1.241,0.955,0.02,0.02,0.5,0
1644,995.683,1277.38,17.7436,0.0018,1.194,0.821,0.028,0.03,0.5,0
245,843.999,1222.58,15.1211,0.0004,0.635,0.474,0.008,0.006,0.49,0
1095,1394.59,1179.86,17.0839,0.0012,1.174,0.897,0.017,0.019,0.49,0
2366,974.904,1066.72,18.4822,0.002,1.106,0.904,0.045,0.047,0.49,0
196,1269.57,1718.81,14.7987,0.0003,0.698,0.537,0.017,0.013,0.477,0
311,1643.51,1327.15,14.9612,0.0004,1.622,1.481,0.008,0.009,0.47,0
679,1204.28,989.469,16.1498,0.0008,1.424,1.171,0.021,0.02,0.47,0
1085,1422.79,1564.5,16.5529,0.0009,2.031,1.656,0.016,0.027,0.47,0
757,1353.98,863.692,16.577,0.001,1.015,0.802,0.024,0.018,0.47,0
1807,1173.64,1285.81,17.3895,0.0013,2.047,1.753,0.035,0.072,0.47,0
1275,1085.85,1769.79,17.4753,0.0033,1.151,0.899,0.039,0.032,0.47,0
1983,1087.46,1024.32,18.0244,0.0015,1.426,1.176,0.032,0.044,0.47,0
783,1497.67,1408.2,15.7045,0.0006,2.5,2.099,0.012,0.025,0.46,0
1350,1481.11,1488.37,16.799,0.001,2.146,1.679,0.017,0.037,0.46,0
1011,1336.55,1158.33,17.0473,0.0014,1.086,0.786,0.024,0.02,0.46,0
711,1477.48,1452.04,16.5244,0.0007,0.968,0.825,0.015,0.013,0.457,0
7,1033.84,1219.65,11.3385,0.0005,1.702,1.581,0.008,0.004,0.455,0
1201,767.534,1565.17,17.235,0.0009,1.018,0.823,0.02,0.019,0.45,0
1639,1150.89,1165.89,17.7021,0.0013,1.26,0.903,0.029,0.029,0.45,0
1121,854.87,1565.01,17.1845,0.0011,0.963,0.796,0.022,0.019,0.44,0
1757,1002.74,1499.02,17.86,0.0015,1.239,0.797,0.029,0.031,0.44,0
2288,923.146,1368.11,18.3136,0.0024,1.404,1.215,0.041,0.058,0.44,0
596,1070.34,1158.19,16.2087,0.0006,1.083,0.813,0.011,0.011,0.435,0
320,1170.68,1275.31,15.4986,0.0004,0.481,0.337,0.011,0.007,0.43,0
815,946.576,1485.2,16.7048,0.0008,0.962,0.775,0.017,0.015,0.43,0
1244,1400.42,1177.58,17.3335,0.0017,1.04,0.923,0.018,0.018,0.43,0
1580,1413.85,1652.41,17.6752,0.0012,1.097,0.836,0.027,0.025,0.43,0
1657,1193.39,1740.55,17.704,0.0014,1.266,1.116,0.029,0.037,0.43,0
1947,1041.19,1655.6,18.0495,0.0015,1.202,0.996,0.039,0.047,0.43,0
2555,1403.1,1023.65,18.6035,0.0021,1.335,1.156,0.048,0.072,0.43,0
739,1103.28,1597.79,16.5405,0.0007,0.984,0.831,0.018,0.016,0.42,0
1296,1513.0,1042.07,17.3462,0.001,1.145,1.006,0.019,0.022,0.42,0
1334,1075.01,1057.23,17.4025,0.0012,1.173,0.886,0.024,0.027,0.42,0
1722,916.071,1404.3,17.7714,0.0013,1.379,1.131,0.022,0.03,0.42,0
1747,1204.75,1343.27,17.94,0.0017,1.027,0.89,0.026,0.034,0.42,0
2197,1170.2,1499.54,18.2772,0.0018,1.202,0.953,0.043,0.047,0.42,0
580,943.564,1053.19,16.3489,0.0007,0.657,0.495,0.012,0.011,0.412,0
371,1128.1,1659.32,15.6478,0.0005,0.634,0.473,0.019,0.014,0.411,0
904,759.408,1002.47,16.422,0.0007,1.839,1.516,0.012,0.021,0.41,0
733,1168.19,1166.62,17.121,0.0027,1.218,0.895,0.049,0.035,0.41,0
1110,842.975,1306.45,17.1499,0.001,1.034,0.833,0.017,0.018,0.41,0
1876,1375.89,1719.85,17.9356,0.0014,1.247,0.928,0.032,0.039,0.41,0
1988,960.58,1415.32,18.1735,0.0016,1.111,0.949,0.036,0.04,0.41,0
2709,853.911,1464.18,18.8178,0.0023,1.366,1.011,0.067,0.079,0.41,0
159,1194.08,1274.37,14.6992,0.0006,0.497,0.363,0.007,0.005,0.407,0
570,841.425,1490.8,16.2148,0.0007,0.933,0.781,0.016,0.013,0.4,0
1328,1523.1,1093.81,16.5731,0.001,2.419,1.995,0.022,0.051,0.4,0
1044,1306.16,993.291,17.0353,0.0009,1.093,0.868,0.015,0.018,0.4,0
1194,1055.88,1433.89,17.2669,0.0011,0.948,0.695,0.018,0.015,0.4,0
1541,1215.56,1159.21,17.544,0.0012,1.342,0.966,0.022,0.026,0.4,0
2634,1042.6,891.12,18.743,0.0022,1.162,1.057,0.075,0.069,0.4,0
151,1400.96,1579.21,14.2441,0.0003,1.47,1.336,0.014,0.01,0.398,0
235,921.912,1291.01,15.0255,0.0004,0.788,0.645,0.009,0.007,0.391,0
1252,1095.46,1770.64,16.721,0.0009,2.053,1.743,0.021,0.032,0.39,0
272,1284.23,1736.79,14.1348,0.0004,2.52,2.239,0.016,0.015,0.38,0
1399,1025.96,1075.76,17.3015,0.0011,1.479,1.077,0.019,0.023,0.38,0
1788,1623.12,1255.92,17.902,0.0014,1.308,1.172,0.027,0.041,0.38,0
2248,1316.69,1582.56,18.3728,0.0025,1.28,1.013,0.039,0.062,0.38,0
859,751.579,1179.03,16.8083,0.0008,0.949,0.721,0.014,0.014,0.379,0
56,798.641,1354.97,13.1851,0.0003,1.323,1.19,0.009,0.007,0.373,0
478,1229.35,1037.1,15.8605,0.0007,1.158,0.88,0.012,0.01,0.373,0
674,1558.13,1201.65,16.3618,0.001,1.165,0.883,0.011,0.012,0.37,0
1846,709.866,1321.22,17.8131,0.0014,1.467,1.125,0.029,0.037,0.37,0
2009,1513.6,1506.62,18.0318,0.0016,1.29,0.986,0.033,0.039,0.37,0
2016,825.429,1186.47,18.0432,0.0014,1.375,1.041,0.033,0.041,0.37,0
2302,1094.91,1489.32,18.4255,0.0021,1.262,1.042,0.055,0.06,0.37,0
622,870.794,1334.18,16.3784,0.0009,1.109,0.976,0.04,0.04,0.36,0
946,948.767,1273.37,16.9176,0.0015,1.039,0.826,0.015,0.015,0.36,0
2609,936.211,1138.95,18.7419,0.0023,1.166,0.915,0.058,0.068,0.36,0
506,1370.3,998.053,16.0586,0.0007,0.843,0.582,0.012,0.009,0.359,0
178,1447.76,972.249,14.7466,0.0004,0.663,0.5,0.015,0.012,0.356,0
200,976.346,1101.32,14.8509,0.0005,0.649,0.398,0.006,0.005,0.35,0
1119,1204.55,812.04,17.0798,0.001,1.199,0.927,0.023,0.023,0.35,0
1109,1184.77,1108.54,17.152,0.001,1.035,0.742,0.016,0.017,0.35,0
1769,852.648,1644.74,17.9272,0.0015,1.077,0.811,0.039,0.039,0.35,0
1861,1022.17,1628.71,18.03,0.0016,1.053,0.905,0.037,0.039,0.35,0
2175,867.342,1070.7,18.2325,0.0015,1.309,0.978,0.034,0.047,0.35,0
906,1412.96,952.227,16.8472,0.001,0.903,0.686,0.021,0.016,0.349,0
970,1489.64,991.365,16.9545,0.0011,1.001,0.735,0.02,0.022,0.34,0
1393,1348.76,1351.87,17.5052,0.001,1.024,0.826,0.021,0.023,0.34,0
1600,1068.2,1651.11,17.6847,0.0016,1.071,0.786,0.029,0.028,0.34,0
2234,1170.71,1536.41,18.1193,0.0025,1.425,1.06,0.039,0.056,0.34,0
2192,1249.8,865.304,18.1621,0.0016,1.288,0.925,0.042,0.057,0.34,0
2170,1156.95,1722.39,18.1934,0.0019,1.345,1.039,0.038,0.053,0.34,0
1063,1356.22,1624.4,17.0845,0.001,0.954,0.729,0.022,0.019,0.33,0
1069,784.793,1434.54,17.0905,0.0014,1.07,0.805,0.021,0.02,0.33,0
1466,840.029,906.118,17.5331,0.0011,1.143,0.969,0.032,0.026,0.33,0
