ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
1132,2107.01,2114.47,15.7633,0.0007,2.199,1.838,0.016,0.033,0.507,1
1003,2017.56,1854.79,15.4803,0.0005,2.061,1.769,0.011,0.022,0.482,1
823,2023.39,2327.24,15.3069,0.0005,2.033,1.764,0.012,0.023,0.468,1
810,1810.94,2075.73,15.1837,0.0004,2.215,1.792,0.013,0.022,0.461,1
7502,2028.87,2198.26,18.4793,0.002,1.484,1.364,0.08,0.136,0.9,0
5785,1842.08,2021.25,18.4547,0.0039,1.691,1.639,0.056,0.131,0.68,0
6808,1990.43,2345.41,18.2634,0.0016,1.773,1.189,0.072,0.137,0.66,0
6041,2225.74,2108.02,18.1384,0.0015,1.191,1.126,0.058,0.083,0.65,0
4047,2180.46,1913.3,17.5091,0.001,1.711,1.168,0.035,0.07,0.64,0
4986,2003.41,2213.87,17.7796,0.0012,1.826,1.438,0.044,0.102,0.64,0
6810,1879.12,2252.0,18.2799,0.0015,1.967,1.289,0.068,0.134,0.63,0
4315,2082.3,2046.21,17.4901,0.0011,1.428,1.446,0.04,0.077,0.62,0
4302,2141.59,1856.86,17.5223,0.001,1.752,1.271,0.032,0.061,0.62,0
4872,2046.34,2152.16,17.6605,0.0012,1.562,1.619,0.041,0.104,0.62,0
4002,2146.35,2144.4,17.4431,0.001,1.485,0.999,0.042,0.095,0.61,0
4994,1864.93,2034.47,17.6944,0.0015,1.667,1.519,0.039,0.086,0.61,0
3211,1923.63,2300.17,17.1543,0.0008,1.242,1.033,0.034,0.045,0.6,0
3573,1840.33,2080.03,17.2371,0.0009,1.68,1.265,0.03,0.051,0.59,0
4061,2110.88,2297.56,17.4048,0.001,1.695,1.4,0.033,0.06,0.59,0
3500,2168.84,2166.72,17.2319,0.0008,1.421,1.27,0.029,0.057,0.584,0
2894,2020.49,2143.07,17.0185,0.0016,1.574,1.243,0.027,0.041,0.583,0
2266,2047.92,1808.4,16.6175,0.0041,1.648,1.409,0.022,0.039,0.58,0
2237,1992.47,2198.89,16.7498,0.0009,2.203,2.04,0.026,0.075,0.58,0
2600,2376.27,2119.42,16.8457,0.0008,1.364,1.128,0.023,0.038,0.58,0
2867,2177.55,2116.74,16.9623,0.0008,1.342,1.257,0.023,0.041,0.58,0
3449,1859.19,2052.39,17.2006,0.0008,1.631,1.155,0.03,0.051,0.58,0
4963,1997.25,2106.03,17.7093,0.0011,1.535,1.319,0.037,0.068,0.58,0
3732,2287.8,2218.17,17.3819,0.0009,1.227,0.952,0.035,0.046,0.579,0
2804,2104.89,1936.26,16.9309,0.0008,1.541,1.349,0.024,0.041,0.577,0
3173,2043.79,1866.63,17.0325,0.0008,1.449,1.225,0.026,0.041,0.577,0
1886,1835.83,1993.79,16.3278,0.0009,1.663,1.39,0.019,0.032,0.57,0
2479,2017.21,1983.25,16.7612,0.0008,1.365,1.023,0.021,0.031,0.57,0
2838,2145.18,2318.62,16.9497,0.0008,1.62,1.284,0.023,0.041,0.568,0
2996,2033.03,2348.25,17.0579,0.001,1.632,1.409,0.023,0.045,0.568,0
3420,1860.99,2150.94,17.1428,0.0008,1.429,1.338,0.031,0.046,0.565,0
3584,1970.43,1797.17,17.2868,0.0009,1.351,1.2,0.029,0.044,0.563,0
1648,2065.7,2091.66,16.2921,0.0009,2.155,1.73,0.024,0.049,0.56,0
1900,2137.81,2099.15,16.6117,0.001,2.18,1.767,0.025,0.058,0.56,0
2354,2131.51,2274.42,16.681,0.0007,1.587,1.381,0.022,0.037,0.56,0
2419,2272.35,1996.88,16.9549,0.0009,2.344,1.951,0.033,0.099,0.56,0
2391,2066.4,1963.36,16.6725,0.0007,1.402,1.208,0.02,0.031,0.557,0
3071,2110.13,1774.06,17.0446,0.0008,1.441,1.147,0.023,0.038,0.554,0
3061,2175.25,1834.09,17.0271,0.0008,1.534,1.214,0.026,0.043,0.551,0
1559,2141.23,1932.71,16.253,0.0008,2.25,1.995,0.019,0.052,0.55,0
1769,1966.59,1786.62,16.382,0.0008,2.18,1.95,0.016,0.058,0.55,0
1779,1887.64,1894.72,16.4155,0.0008,2.224,1.962,0.019,0.051,0.55,0
1934,2030.81,1905.09,16.5692,0.0008,2.282,1.821,0.023,0.06,0.55,0
2245,2135.06,1951.41,16.5829,0.0008,1.584,1.303,0.02,0.034,0.55,0
3154,1944.17,2319.5,17.0782,0.0008,1.54,1.435,0.031,0.056,0.55,0
2590,2213.59,2189.87,16.8369,0.0007,1.334,1.107,0.019,0.033,0.545,0
2939,1892.35,2233.63,16.984,0.0009,1.367,1.159,0.028,0.046,0.545,0
2234,2194.82,2118.77,16.5797,0.0012,1.344,1.198,0.018,0.03,0.543,0
2028,2139.43,2227.03,16.4484,0.0007,1.461,1.139,0.02,0.031,0.537,0
2632,2298.73,1943.56,16.8524,0.0007,1.4,1.16,0.02,0.034,0.536,0
1899,1852.31,2132.81,16.3445,0.0007,1.459,1.224,0.016,0.026,0.532,0
2613,1922.91,2116.03,16.8061,0.0008,1.471,1.243,0.024,0.036,0.531,0
528,2126.42,2230.88,14.9586,0.0006,3.107,2.646,0.016,0.046,0.53,0
1889,2246.83,2222.92,16.4969,0.0008,2.134,1.729,0.022,0.046,0.53,0
2054,2061.23,2115.81,16.4349,0.0008,1.532,1.235,0.019,0.029,0.524,0
1638,2167.84,2077.56,16.1383,0.0007,1.297,1.157,0.015,0.023,0.522,0
1826,2101.43,1972.56,16.3129,0.0007,1.688,1.401,0.016,0.031,0.516,0
1514,1871.73,2010.19,16.0235,0.0006,1.363,1.139,0.015,0.021,0.507,0
1389,1987.72,2246.63,15.9104,0.0006,1.42,1.207,0.017,0.025,0.506,0
867,2235.64,2128.4,16.0923,0.002,1.268,0.826,0.031,0.034,0.505,0
1772,2218.57,2170.03,16.2807,0.0007,1.223,1.089,0.018,0.025,0.501,0
752,2156.36,2013.51,15.3867,0.0006,2.651,2.312,0.014,0.044,0.5,0
1273,2035.03,2205.48,15.8012,0.0007,1.312,1.093,0.015,0.021,0.499,0
1892,2215.37,1923.78,16.3237,0.0007,1.308,1.116,0.017,0.023,0.493,0
1275,1980.47,2301.16,15.8111,0.0007,1.318,1.077,0.016,0.021,0.472,0
808,2052.19,2044.0,15.2235,0.0005,2.347,1.752,0.015,0.027,0.471,0
470,1940.74,1986.78,14.3604,0.0003,2.182,1.945,0.01,0.017,0.46,0
504,2184.73,2144.32,14.5534,0.0004,2.234,2.033,0.01,0.019,0.459,0
697,2318.39,2168.99,15.1553,0.0004,1.011,0.833,0.01,0.012,0.451,0
819,1948.5,2288.24,15.3008,0.0005,1.116,0.908,0.012,0.015,0.449,0
463,2264.12,1876.24,14.3486,0.0003,2.005,1.856,0.008,0.014,0.443,0
844,2036.1,1832.4,15.261,0.0007,1.306,1.086,0.01,0.015,0.432,0
658,1790.34,2080.94,15.0229,0.0004,0.992,0.899,0.01,0.013,0.426,0
445,2102.15,1813.33,14.2623,0.0003,1.913,1.711,0.007,0.011,0.425,0
48,2178.59,1976.11,11.99,0.0002,0.855,0.734,0.005,0.004,0.409,0
579,1953.14,1865.45,14.9682,0.0004,0.962,0.713,0.009,0.011,0.38,0
380,2298.2,2091.74,14.3509,0.0002,0.875,0.849,0.008,0.009,0.363,0
3682,1821.45,2011.74,17.3412,0.001,1.527,1.194,0.033,0.054,0.01,0
4350,1871.49,2081.92,17.5328,0.001,1.638,1.393,0.035,0.069,0.01,0
5055,2151.84,1941.03,17.7312,0.0011,1.428,1.245,0.043,0.076,0.01,0
5666,2061.31,2194.69,17.9831,0.0013,1.397,1.282,0.049,0.075,0.01,0
6676,2255.71,2050.29,18.2344,0.0016,1.495,1.524,0.066,0.142,0.01,0
7989,2206.14,1976.11,18.7642,0.0023,1.873,1.138,0.089,0.16,0.01,0
5273,2187.31,2023.58,18.279,0.002,1.909,-0.496,0.08,0.087,0.64,0
4235,2044.53,2044.67,17.4382,0.0011,nan,1.619,nan,0.134,0.61,-1
6599,2195.22,2187.94,18.1934,0.0016,nan,1.248,nan,0.1,0.62,-1
7821,2107.56,2024.12,18.4914,0.0017,nan,1.424,nan,0.171,0.85,-1
7847,2019.23,2128.58,18.5089,0.0017,nan,1.208,nan,0.105,0.63,-1
8461,2266.01,2256.95,18.7284,0.0022,nan,0.869,nan,0.138,0.62,-1
